"GeographyCode","QS607EW0001","QS607EW0002","QS607EW0003","QS607EW0004","QS607EW0005","QS607EW0006","QS607EW0007","QS607EW0008","QS607EW0009","QS607EW0010","QS607EW0011","QS607EW0012","QS607EW0013","QS607EW0014","QS607EW0015","QS607EW0016","QS607EW0017","QS607EW0018","QS607EW0019","QS607EW0020","QS607EW0021","QS607EW0022","QS607EW0023","QS607EW0024","QS607EW0025","QS607EW0026","QS607EW0027","QS607EW0028","QS607EW0029","QS607EW0030","QS607EW0031","QS607EW0032","QS607EW0033","QS607EW0034","QS607EW0035","QS607EW0036","QS607EW0037","QS607EW0038","QS607EW0039","QS607EW0040","QS607EW0041","QS607EW0042","QS607EW0043","QS607EW0044","QS607EW0045","QS607EW0046","QS607EW0047","QS607EW0048","QS607EW0049","QS607EW0050","QS607EW0051","QS607EW0052","QS607EW0053","QS607EW0054","QS607EW0055"
"E01004222",1797,132,19,0,19,113,63,40,6,4,321,231,171,22,23,15,63,27,187,113,56,17,1,132,30,30,0,102,101,1,116,79,37,35,2,207,57,96,9,13,2,23,7,190,51,20,54,65,0,296,231,65,216,216,0
"E01004223",1537,137,28,2,26,109,52,34,15,8,346,257,194,17,40,6,66,23,168,99,53,15,1,121,30,30,0,91,90,1,86,63,23,20,3,210,63,108,5,5,0,22,7,137,33,13,45,45,1,187,139,48,145,145,0
"E01004224",1545,156,23,0,23,133,76,46,10,1,332,253,186,31,31,5,60,19,170,111,36,19,4,110,28,28,0,82,82,0,86,59,27,26,1,167,50,75,12,6,0,20,4,123,34,18,21,50,0,193,150,43,208,208,0
"E01004225",1936,480,62,1,61,418,238,141,30,9,672,530,363,75,78,14,102,40,232,136,50,41,5,108,21,21,0,87,87,0,66,46,20,20,0,100,29,39,2,6,1,18,5,64,28,5,11,19,1,58,46,12,156,156,0
"E01004226",1264,103,18,0,18,85,51,29,3,2,234,158,124,16,14,4,51,25,126,66,42,13,5,79,26,26,0,53,53,0,81,38,43,41,2,153,41,69,6,5,0,27,5,134,40,18,34,42,0,171,126,45,183,183,0
"E01004228",1493,253,44,0,44,209,114,63,30,2,439,338,227,37,63,11,68,33,163,93,44,24,2,106,22,22,0,84,84,0,58,40,18,18,0,130,30,61,7,6,1,19,6,96,28,6,26,36,0,107,79,28,141,141,0
"E01004229",1151,119,28,0,28,91,67,15,6,3,239,154,111,14,26,3,58,27,120,77,34,8,1,63,12,12,0,51,51,0,57,40,17,14,3,132,39,62,10,4,0,14,3,83,24,10,21,28,0,140,114,26,198,198,0
"E01004230",1600,165,27,0,27,138,81,40,13,4,383,275,206,22,41,6,66,42,169,107,39,22,1,113,28,28,0,85,85,0,86,52,34,33,1,154,55,65,6,9,0,14,5,135,44,14,34,42,1,186,149,37,209,209,0
"E01004231",1249,75,8,0,8,67,43,14,7,3,181,128,100,13,14,1,41,12,125,72,39,12,2,80,24,24,0,56,56,0,86,52,34,33,1,153,49,69,7,9,0,11,8,112,38,10,22,42,0,214,177,37,223,223,0
"E01004232",1419,268,45,0,45,223,136,47,37,3,404,309,218,35,52,4,74,21,116,72,31,9,4,80,19,19,0,61,61,0,57,32,25,22,3,88,31,37,4,3,1,12,0,60,26,12,12,10,0,90,71,19,256,256,0
"E01004233",1299,97,15,0,15,82,45,27,8,2,242,174,130,12,28,4,45,23,124,68,36,17,3,108,28,28,0,80,80,0,63,44,19,17,2,175,51,85,8,11,1,16,3,131,41,11,23,56,0,204,166,38,155,155,0
"E01004234",1780,306,54,0,54,252,148,62,35,7,546,405,265,45,85,10,99,42,177,103,54,17,3,130,23,23,0,107,107,0,55,37,18,17,1,127,28,56,11,5,0,19,8,106,37,8,34,26,1,103,80,23,230,230,0
"E01004235",935,48,9,0,9,39,20,16,2,1,139,95,73,10,11,1,19,25,82,47,24,7,4,49,13,13,0,36,36,0,60,29,31,30,1,145,48,73,5,6,0,9,4,91,28,12,22,29,0,176,148,28,145,145,0
"E01004236",1147,45,8,0,8,37,21,14,1,1,124,88,54,6,26,2,22,14,94,60,27,6,1,69,16,16,0,53,53,0,72,49,23,21,2,160,61,65,12,6,0,13,3,100,35,13,18,34,0,262,223,39,221,221,0
"E01004237",856,74,3,0,3,71,34,35,1,1,183,129,97,15,17,0,35,19,87,56,22,7,2,55,12,12,0,43,43,0,55,35,20,17,3,90,30,39,8,2,1,8,2,75,16,14,12,33,0,119,94,25,118,118,0
"E01004238",2007,159,15,0,15,144,80,53,7,4,396,274,210,34,25,5,79,43,222,139,65,16,2,99,31,31,0,68,68,0,108,56,52,51,1,202,74,93,6,6,0,21,2,146,49,14,18,64,1,341,274,67,334,334,0
"E01004239",1152,54,8,0,8,46,21,21,3,1,142,95,77,5,11,2,35,12,127,68,53,6,0,78,24,24,0,54,54,0,84,49,35,34,1,162,43,79,13,6,0,16,5,115,27,11,26,51,0,218,175,43,172,172,0
"E01004240",1226,66,14,0,14,52,33,11,5,3,160,116,90,7,16,3,32,12,119,65,46,5,3,70,24,24,0,46,46,0,86,62,24,22,2,161,48,66,11,7,0,22,7,124,37,16,31,40,0,240,203,37,200,200,0
"E01004241",1124,45,10,1,9,35,20,12,1,2,145,102,82,14,4,2,32,11,91,51,33,4,3,74,28,28,0,46,46,0,71,53,18,17,1,140,47,65,9,6,0,9,4,121,36,11,22,52,0,237,183,54,200,200,0
"E01004242",1770,158,14,0,14,144,82,58,3,1,302,217,171,22,19,5,58,27,180,101,64,10,5,91,17,17,0,74,74,0,109,74,35,34,1,193,57,86,18,11,0,15,6,126,48,15,28,35,0,308,262,46,303,303,0
"E01004243",1212,49,11,1,10,38,20,14,2,2,174,134,93,18,22,1,26,14,103,54,41,6,2,86,23,23,0,63,63,0,83,54,29,29,0,158,42,75,9,12,0,13,7,105,26,12,26,38,3,273,233,40,181,181,0
"E01004244",1264,76,10,0,10,66,36,27,1,2,180,120,91,10,14,5,43,17,118,75,33,9,1,85,27,27,0,58,58,0,75,42,33,33,0,178,42,84,9,21,1,18,3,136,29,7,42,58,0,250,187,63,166,166,0
"E01004245",988,32,7,0,7,25,16,8,0,1,110,74,51,6,17,0,24,12,109,60,42,7,0,63,23,23,0,40,40,0,69,43,26,24,2,103,34,48,5,3,2,8,3,89,21,12,20,35,1,242,207,35,171,171,0
"E01004246",1476,166,31,0,31,135,62,59,10,4,326,240,159,23,50,8,61,25,139,84,43,8,4,128,32,32,0,96,96,0,105,69,36,34,2,137,43,67,7,4,0,14,2,94,25,9,18,42,0,182,150,32,199,199,0
"E01004247",1383,77,13,0,13,64,36,23,1,4,178,119,86,12,16,5,46,13,116,67,43,3,3,82,18,18,0,64,62,2,106,63,43,38,5,173,52,79,7,7,1,23,4,138,32,19,28,58,1,292,238,54,221,221,0
"E01004248",839,31,3,0,3,28,18,5,4,1,98,65,48,5,12,0,19,14,86,43,38,4,1,51,13,13,0,38,38,0,44,30,14,12,2,124,42,51,7,5,0,14,5,97,23,18,26,30,0,183,152,31,125,125,0
"E01004249",1429,71,14,0,14,57,26,21,8,2,208,135,101,12,18,4,49,24,142,75,54,9,4,115,25,25,0,90,90,0,103,68,35,33,2,181,53,82,7,22,0,13,4,155,41,20,40,54,0,275,224,51,179,179,0
"E01004250",1588,92,14,0,14,78,43,31,3,1,228,143,106,18,17,2,48,37,177,117,49,7,4,91,26,26,0,65,65,0,114,73,41,36,5,221,76,90,13,5,0,25,12,158,45,8,48,55,2,325,261,64,182,182,0
"E01004251",1471,119,26,0,26,93,54,29,9,1,224,147,121,17,7,2,50,27,159,81,67,9,2,110,35,35,0,75,75,0,97,63,34,33,1,181,69,67,13,10,1,21,0,127,36,16,37,38,0,261,211,50,193,193,0
"E01004252",2025,263,34,0,34,229,117,90,12,10,393,290,219,44,26,1,77,26,199,123,60,11,5,129,26,26,0,103,103,0,134,89,45,44,1,223,69,100,12,12,0,25,5,157,52,14,48,41,2,298,234,64,229,229,0
"E01004253",1623,101,10,0,10,91,42,38,11,0,216,147,103,18,23,3,56,13,193,112,64,14,3,130,32,32,0,98,98,0,114,68,46,44,2,212,61,98,11,12,0,23,7,164,43,16,40,64,1,274,221,53,219,219,0
"E01004254",1883,639,103,1,102,536,263,203,45,25,620,441,292,90,42,17,153,26,174,119,33,13,9,87,30,30,0,57,55,2,34,22,12,11,1,64,19,31,2,2,1,8,1,49,20,7,9,13,0,88,67,21,128,128,0
"E01004255",1224,125,20,0,20,105,46,46,10,3,193,151,121,15,12,3,33,9,110,62,38,6,4,79,17,17,0,62,61,1,85,58,27,27,0,157,44,74,11,12,0,13,3,93,33,12,23,25,0,243,212,31,139,139,0
"E01004256",1224,77,11,0,11,66,35,28,3,0,167,102,73,18,9,2,40,25,118,54,54,8,2,75,17,17,0,58,58,0,97,64,33,31,2,156,63,68,6,3,1,14,1,117,38,12,18,49,0,245,209,36,172,172,0
"E01004257",1258,56,10,0,10,46,21,18,6,1,154,91,75,7,9,0,43,20,120,68,42,8,2,90,23,23,0,67,67,0,90,56,34,33,1,174,52,82,6,8,0,24,2,108,47,9,19,33,0,267,203,64,199,199,0
"E01004258",1231,312,64,5,59,248,112,95,32,9,344,227,148,31,38,10,102,15,103,62,27,13,1,74,20,20,0,54,54,0,43,26,17,15,2,75,19,36,5,1,0,8,6,77,21,6,15,35,0,102,77,25,101,101,0
"E01004259",1424,213,29,1,28,184,103,63,14,4,419,313,205,30,71,7,72,34,139,88,25,21,5,92,16,16,0,76,76,0,75,49,26,22,4,120,39,51,8,3,0,15,4,95,47,6,14,27,1,112,79,33,159,159,0
"E01004260",1282,123,12,0,12,111,55,50,2,4,239,177,132,20,24,1,32,30,131,67,48,15,1,74,19,19,0,55,54,1,78,40,38,37,1,158,54,65,11,7,0,16,5,117,39,17,23,38,0,192,160,32,170,170,0
"E01004261",2142,43,4,0,4,39,26,10,1,2,99,72,53,6,9,4,14,13,75,42,28,4,1,58,21,21,0,37,37,0,38,27,11,11,0,84,22,34,8,3,0,11,6,82,31,11,19,21,0,191,165,26,1472,1472,0
"E01004262",1451,66,12,0,12,54,31,16,5,2,158,119,93,9,15,2,19,20,81,43,30,8,0,51,13,13,0,38,38,0,59,41,18,15,3,104,23,57,10,5,0,6,3,76,24,9,22,21,0,145,118,27,711,711,0
"E01004263",1004,59,13,0,13,46,27,16,2,1,146,111,78,11,18,4,21,14,118,62,36,17,3,62,19,19,0,43,43,0,52,30,22,21,1,147,27,79,6,10,0,24,1,103,30,12,30,31,0,160,126,34,157,157,0
"E01004264",1069,58,11,0,11,47,25,18,3,1,123,88,76,7,4,1,23,12,80,44,32,2,2,58,21,21,0,37,37,0,56,40,16,16,0,100,29,47,7,4,0,9,4,90,36,15,15,24,0,258,214,44,246,246,0
"E01004266",1193,148,27,0,27,121,65,43,10,3,301,227,164,13,43,7,53,21,134,90,32,9,3,60,18,17,1,42,42,0,55,35,20,20,0,121,40,47,1,9,0,22,2,93,32,6,27,27,1,134,98,36,147,147,0
"E01004267",1431,207,37,0,37,170,103,60,6,1,324,229,171,28,26,4,67,28,127,70,32,21,4,79,16,15,1,63,63,0,71,42,29,27,2,129,41,62,5,5,0,12,4,71,26,4,15,25,1,187,147,40,236,236,0
"E01004268",1290,82,8,0,8,74,42,27,4,1,202,154,127,14,10,3,30,18,113,50,48,13,2,72,18,18,0,54,54,0,95,56,39,35,4,136,36,67,6,7,0,18,2,137,40,16,34,47,0,281,211,70,172,172,0
"E01004269",1472,102,13,0,13,89,51,31,4,3,251,195,141,29,19,6,39,17,91,59,23,7,2,76,20,20,0,56,56,0,83,52,31,30,1,181,61,87,7,8,0,16,2,138,57,11,25,44,1,240,200,40,310,310,0
"E01004270",1856,214,22,1,21,192,103,68,17,4,417,327,220,46,50,11,57,33,149,86,44,16,3,93,23,23,0,70,70,0,68,43,25,22,3,153,62,65,2,4,0,16,4,109,50,8,21,30,0,199,170,29,454,454,0
"E01004271",1056,45,11,0,11,34,18,10,3,3,162,108,72,9,23,4,33,21,124,63,47,12,2,62,15,15,0,47,47,0,65,45,20,20,0,153,58,64,5,4,0,17,5,92,26,12,30,24,0,198,152,46,155,155,0
"E01004272",1402,53,7,0,7,46,26,16,3,1,151,104,86,10,8,0,29,18,115,55,49,9,2,65,23,23,0,42,42,0,108,70,38,32,6,195,50,105,7,6,2,14,11,135,42,18,34,41,0,346,305,41,234,234,0
"E01004273",1319,60,11,0,11,49,28,14,5,2,190,137,109,7,18,3,34,19,112,55,46,9,2,52,14,13,1,38,38,0,85,58,27,25,2,167,58,75,13,4,0,14,3,111,36,9,23,43,0,318,274,44,224,224,0
"E01004274",1497,200,40,0,40,160,77,69,7,7,291,197,155,24,14,4,70,24,130,79,43,7,1,77,26,25,1,51,51,0,73,47,26,26,0,144,39,55,13,2,0,30,5,87,37,10,17,23,0,269,225,44,226,226,0
"E01004275",1474,296,39,0,39,257,136,94,19,8,371,258,175,45,28,10,88,25,144,93,38,11,2,94,17,17,0,77,77,0,78,47,31,30,1,122,34,52,7,8,1,16,4,103,26,8,27,42,0,105,74,31,161,161,0
"E01004276",1841,640,101,0,101,539,259,220,45,15,642,428,284,71,52,21,172,42,154,116,25,9,4,97,26,26,0,71,71,0,38,31,7,6,1,58,20,17,4,1,0,15,1,21,10,1,5,5,0,40,24,16,151,151,0
"E01004277",1474,569,143,4,139,426,195,174,39,18,502,308,195,56,40,17,178,16,121,100,16,3,2,63,26,26,0,37,37,0,16,13,3,3,0,37,12,11,0,4,0,10,0,17,10,0,1,5,1,54,45,9,95,95,0
"E01004280",1435,287,50,2,48,237,116,98,17,6,325,206,141,36,22,7,95,24,150,93,45,6,6,71,22,22,0,49,49,0,63,44,19,17,2,134,48,57,5,5,0,18,1,79,25,10,18,26,0,188,142,46,138,138,0
"E01004281",1524,428,44,0,44,384,180,163,26,15,457,329,237,49,30,13,98,30,152,109,28,11,4,70,19,19,0,51,51,0,53,35,18,16,2,69,23,21,1,4,0,18,2,39,18,3,8,9,1,91,63,28,165,165,0
"E01004283",1695,103,24,0,24,79,56,15,6,2,244,174,132,11,27,4,47,23,162,97,52,9,4,107,24,24,0,83,83,0,109,70,39,37,2,172,60,68,16,5,0,18,5,145,56,17,32,40,0,278,245,33,375,375,0
"E01004284",1699,187,33,0,33,154,94,43,10,7,442,340,290,25,19,6,64,38,184,100,57,23,4,68,12,12,0,56,56,0,82,49,33,32,1,133,33,66,11,5,0,12,6,101,29,20,26,26,0,292,236,56,210,210,0
"E01004285",1545,57,13,0,13,44,23,13,5,3,180,135,113,8,13,1,31,14,148,78,58,10,2,100,25,25,0,75,75,0,85,56,29,28,1,193,53,101,15,6,1,14,3,125,40,19,24,42,0,366,309,57,291,291,0
"E01004286",1670,151,33,0,33,118,61,38,12,7,286,212,164,20,26,2,48,26,192,119,54,16,3,89,21,21,0,68,68,0,89,62,27,24,3,165,62,64,16,9,0,13,1,132,43,21,30,38,0,348,292,56,218,218,0
"E01004287",1544,124,17,0,17,107,58,38,8,3,244,188,147,22,18,1,37,19,158,85,61,9,3,98,24,23,1,74,74,0,96,58,38,37,1,186,66,81,16,6,0,13,4,158,41,24,36,57,0,235,203,32,245,245,0
"E01004288",1071,72,7,0,7,65,31,31,3,0,154,110,96,6,7,1,33,11,103,62,30,9,2,71,18,18,0,53,53,0,54,36,18,16,2,152,40,80,5,6,0,15,6,96,26,13,24,33,0,221,181,40,148,148,0
"E01004289",1386,103,21,0,21,82,38,26,15,3,217,155,112,13,26,4,44,18,146,72,52,18,4,95,27,27,0,68,68,0,60,34,26,24,2,129,34,55,5,6,0,22,7,107,38,12,24,33,0,203,172,31,326,326,0
"E01004290",1034,161,25,0,25,136,76,50,9,1,225,164,110,19,29,6,40,21,98,74,16,8,0,73,10,10,0,63,63,0,57,32,25,25,0,88,28,42,8,1,0,7,2,49,26,2,10,11,0,76,56,20,207,207,0
"E01004291",1601,508,100,3,97,408,204,146,44,14,540,356,230,59,54,13,155,29,137,107,19,9,2,98,29,29,0,69,68,1,43,25,18,16,2,65,19,24,3,7,0,10,2,46,15,5,12,14,0,82,59,23,82,82,0
"E01004292",1546,537,63,2,61,474,244,185,40,5,499,361,242,66,34,19,109,29,149,115,18,9,7,73,19,19,0,54,53,1,34,28,6,6,0,48,21,13,3,2,0,7,2,23,9,4,5,5,0,58,43,15,125,125,0
"E01004293",1864,666,131,4,127,535,299,175,46,15,584,403,272,66,50,15,147,34,147,108,24,12,3,93,20,20,0,73,73,0,51,37,14,13,1,75,14,45,4,2,1,7,2,43,14,8,10,10,1,90,60,30,115,115,0
"E01004294",1525,419,93,2,91,326,154,131,30,11,404,286,201,45,33,7,84,34,140,85,41,6,8,77,22,22,0,55,55,0,52,34,18,14,4,100,25,43,8,8,0,15,1,77,24,13,16,24,0,121,79,42,135,135,0
"E01004295",1030,61,11,0,11,50,29,16,4,1,152,108,88,12,5,3,28,16,89,53,24,9,3,57,16,16,0,41,41,0,72,45,27,26,1,150,51,71,9,5,0,13,1,83,23,17,15,28,0,228,194,34,138,138,0
"E01004296",1251,217,31,0,31,186,112,54,13,7,268,189,143,21,19,6,60,19,127,67,46,10,4,70,17,17,0,53,53,0,50,34,16,15,1,136,41,59,14,7,0,11,4,81,21,11,16,33,0,163,133,30,139,139,0
"E01004297",1577,558,114,3,111,444,220,162,43,19,477,335,223,62,39,11,113,29,130,86,30,11,3,84,21,21,0,63,63,0,38,25,13,13,0,67,22,28,2,5,0,8,2,45,18,3,7,17,0,69,58,11,109,109,0
"E01004298",1245,112,14,0,14,98,53,32,7,6,221,154,124,22,7,1,41,26,99,60,29,10,0,68,26,26,0,42,42,0,75,44,31,30,1,134,49,51,14,4,0,14,2,87,24,13,19,31,0,275,220,55,174,174,0
"E01004300",966,70,17,0,17,53,29,17,6,1,167,117,89,7,19,2,30,20,87,45,31,8,3,63,16,16,0,47,47,0,65,42,23,23,0,124,41,45,10,15,1,9,3,99,32,19,21,27,0,161,136,25,130,130,0
"E01004301",932,83,11,0,11,72,45,17,9,1,154,111,71,19,20,1,29,14,69,36,20,13,0,58,20,20,0,38,38,0,51,37,14,12,2,98,35,42,8,2,0,10,1,67,24,14,15,14,0,192,170,22,160,160,0
"E01004302",1364,111,12,1,11,99,49,40,8,2,216,155,120,17,15,3,32,29,109,65,38,6,0,65,23,23,0,42,42,0,82,48,34,34,0,170,65,66,22,2,0,12,3,88,33,13,19,22,1,289,257,32,234,234,0
"E01004303",1779,286,62,0,62,224,119,68,28,9,370,248,167,36,35,10,89,33,179,100,64,12,3,100,32,32,0,68,68,0,87,51,36,30,6,158,54,69,8,6,0,18,3,107,23,18,24,40,2,211,164,47,281,281,0
"E01004304",1418,102,17,0,17,85,43,28,7,7,226,151,105,23,19,4,56,19,121,66,39,14,2,89,39,39,0,50,50,0,87,49,38,35,3,161,57,66,14,8,0,14,2,102,25,25,17,35,0,301,263,38,229,229,0
"E01004305",1379,92,15,1,14,77,40,31,3,3,225,155,120,16,15,4,48,22,135,74,48,8,5,96,35,35,0,61,61,0,70,45,25,24,1,155,47,75,5,5,0,17,6,146,40,26,35,44,1,245,198,47,215,215,0
"E01004306",1486,256,47,3,44,209,117,60,27,5,365,278,161,39,74,4,68,19,136,81,38,16,1,107,30,30,0,77,76,1,49,32,17,15,2,103,36,47,6,1,0,9,4,72,33,13,13,13,0,208,177,31,190,190,0
"E01004307",2031,471,81,2,79,390,211,126,42,11,541,388,247,63,71,7,124,29,137,101,25,11,0,100,19,19,0,81,79,2,37,28,9,9,0,83,28,29,4,5,0,13,4,44,17,2,7,18,0,101,70,31,517,517,0
"E01004308",1161,105,14,0,14,91,54,27,8,2,272,214,144,30,37,3,45,13,104,55,37,9,3,58,16,16,0,42,42,0,50,33,17,15,2,118,51,37,14,2,0,12,2,67,29,15,10,13,0,193,169,24,194,194,0
"E01004309",2320,196,28,2,26,168,83,56,19,10,399,291,207,38,42,4,72,36,165,95,49,18,3,86,27,26,1,59,58,1,107,77,30,30,0,216,67,99,21,3,0,20,6,147,52,20,22,53,0,497,383,114,507,507,0
"E01004310",1647,220,34,0,34,186,112,56,10,8,322,229,155,34,33,7,61,32,162,97,43,20,2,93,30,30,0,63,62,1,89,55,34,33,1,135,49,52,13,4,0,11,6,109,34,18,25,32,0,294,229,65,223,223,0
"E01004311",1138,101,14,0,14,87,60,23,4,0,226,171,116,18,32,5,39,16,119,65,29,22,3,97,28,28,0,69,69,0,61,31,30,27,3,124,29,67,0,9,0,15,4,105,29,19,21,36,0,168,132,36,137,137,0
"E01004312",1199,98,9,0,9,89,54,23,7,5,202,157,113,22,18,4,33,12,130,78,32,17,3,87,23,23,0,64,64,0,50,37,13,13,0,137,54,59,6,3,0,15,0,121,39,18,27,37,0,219,180,39,155,155,0
"E01004313",1504,162,22,0,22,140,78,46,10,6,361,277,199,32,39,7,57,27,144,72,53,17,2,85,24,24,0,61,61,0,76,44,32,32,0,150,48,64,10,3,0,17,8,114,44,16,22,32,0,201,168,33,211,211,0
"E01004314",883,175,24,0,24,151,73,44,30,4,305,236,129,18,85,4,52,17,63,35,11,12,5,103,28,28,0,75,75,0,28,15,13,12,1,47,15,22,1,5,0,3,1,40,9,5,9,17,0,54,44,10,68,68,0
"E01004315",1367,187,19,1,18,168,86,58,20,4,311,235,142,24,65,4,52,24,110,66,32,9,3,112,20,20,0,92,92,0,83,65,18,18,0,143,47,54,15,8,1,14,4,93,37,9,14,33,0,179,143,36,149,149,0
"E01004316",919,106,14,0,14,92,52,29,10,1,227,180,109,19,46,6,29,18,65,33,23,7,2,67,17,17,0,50,50,0,46,35,11,7,4,80,32,31,7,4,0,3,3,59,18,10,11,20,0,142,112,30,127,127,0
"E01004317",2338,500,78,1,77,422,229,144,29,20,721,551,328,91,106,26,138,32,190,113,48,27,2,152,34,34,0,118,118,0,77,57,20,20,0,138,50,58,6,4,0,18,2,83,32,9,23,19,0,221,181,40,256,256,0
