"GeographyCode","KS403EW0001","KS403EW0002","KS403EW0003","KS403EW0004","KS403EW0005","KS403EW0006","KS403EW0007","KS403EW0008","KS403EW0009","KS403EW0010","KS403EW0011","KS403EW0012"
"E00021184",69,7,62,21,11,2.44927536231884,3.76811594202899,1.89855072463768,10.1449275362319,89.8550724637681,30.4347826086957,15.9420289855072
"E00021185",131,3,128,30,14,2.2824427480916,4.19847328244275,2.14503816793893,2.29007633587786,97.7099236641221,22.9007633587786,10.6870229007634
"E00021186",156,4,152,66,39,2.82051282051282,3.8525641025641,2.12820512820513,2.56410256410256,97.4358974358974,42.3076923076923,25
"E00021187",97,1,96,38,29,3.16494845360825,3.97938144329897,2.15463917525773,1.03092783505155,98.9690721649485,39.1752577319588,29.8969072164948
"E00021188",120,2,118,60,23,2.51666666666667,3.75833333333333,2.21666666666667,1.66666666666667,98.3333333333333,50,19.1666666666667
"E00021189",122,1,121,46,24,3.25409836065574,4.45081967213115,2.64754098360656,0.819672131147541,99.1803278688525,37.7049180327869,19.672131147541
"E00021190",161,4,157,89,30,2.80745341614907,3.77639751552795,2.24223602484472,2.48447204968944,97.5155279503106,55.2795031055901,18.6335403726708
"E00021191",124,13,111,54,41,3.19354838709677,3.93548387096774,2.10483870967742,10.4838709677419,89.5161290322581,43.5483870967742,33.0645161290323
"E00021192",113,0,113,55,37,2.91150442477876,3.78761061946903,2.14159292035398,0,100,48.6725663716814,32.7433628318584
"E00021193",182,23,159,69,21,1.77472527472527,3.33516483516484,1.80769230769231,12.6373626373626,87.3626373626374,37.9120879120879,11.5384615384615
"E00021194",176,2,174,72,50,3.19886363636364,4.09659090909091,2.21022727272727,1.13636363636364,98.8636363636364,40.9090909090909,28.4090909090909
"E00021195",108,0,108,48,40,3.62962962962963,4.50925925925926,2.64814814814815,0,100,44.4444444444444,37.037037037037
"E00021196",114,1,113,46,31,3.34210526315789,4.10526315789474,2.28070175438596,0.87719298245614,99.1228070175439,40.3508771929825,27.1929824561404
"E00021197",215,4,211,73,26,1.93023255813953,3.45116279069767,1.81395348837209,1.86046511627907,98.1395348837209,33.953488372093,12.093023255814
"E00021198",92,1,91,37,20,3.40217391304348,4.40217391304348,2.58695652173913,1.08695652173913,98.9130434782609,40.2173913043478,21.7391304347826
"E00021199",111,0,111,40,14,1.63963963963964,3.04504504504505,1.37837837837838,0,100,36.036036036036,12.6126126126126
"E00021200",107,0,107,45,28,3.00934579439252,4.08411214953271,2.31775700934579,0,100,42.0560747663551,26.1682242990654
"E00021201",107,1,106,46,28,3,4,2.16822429906542,0.934579439252336,99.0654205607477,42.9906542056075,26.1682242990654
"E00021202",92,1,91,35,23,3.09782608695652,4.02173913043478,2.04347826086957,1.08695652173913,98.9130434782609,38.0434782608696,25
"E00021203",104,4,100,27,18,2.36538461538462,3.99038461538462,2.06730769230769,3.84615384615385,96.1538461538462,25.9615384615385,17.3076923076923
"E00021204",145,5,140,64,32,2.76551724137931,3.93103448275862,2.18620689655172,3.44827586206897,96.551724137931,44.1379310344828,22.0689655172414
"E00021205",100,1,99,43,26,3.36,4.2,2.41,1,99,43,26
"E00021206",78,0,78,28,22,3.06410256410256,4,2.08974358974359,0,100,35.8974358974359,28.2051282051282
"E00021207",164,12,152,94,15,1.5609756097561,3.30487804878049,1.78048780487805,7.31707317073171,92.6829268292683,57.3170731707317,9.14634146341463
"E00021208",108,2,106,41,26,2.76851851851852,3.94444444444444,2.09259259259259,1.85185185185185,98.1481481481482,37.962962962963,24.0740740740741
"E00021209",72,0,72,29,24,3.41666666666667,4,2.19444444444444,0,100,40.2777777777778,33.3333333333333
"E00021210",78,1,77,31,23,3.70512820512821,4.55128205128205,2.67948717948718,1.28205128205128,98.7179487179487,39.7435897435897,29.4871794871795
"E00021211",135,1,134,56,36,2.75555555555556,3.82222222222222,2.05185185185185,0.740740740740741,99.2592592592593,41.4814814814815,26.6666666666667
"E00021212",75,3,72,45,34,3.6,3.98666666666667,2.32,4,96,60,45.3333333333333
"E00021213",132,0,132,57,39,3.14393939393939,4.03787878787879,2.3030303030303,0,100,43.1818181818182,29.5454545454545
"E00021214",156,7,149,64,34,2.83333333333333,4.18589743589744,2.20512820512821,4.48717948717949,95.5128205128205,41.025641025641,21.7948717948718
"E00021215",181,18,163,71,26,1.90055248618785,3.41988950276243,1.80110497237569,9.94475138121547,90.0552486187845,39.2265193370166,14.3646408839779
"E00021216",163,5,158,49,24,1.99386503067485,3.42944785276074,1.61963190184049,3.06748466257669,96.9325153374233,30.0613496932515,14.7239263803681
"E00021217",225,4,221,137,41,2.00888888888889,3.14666666666667,1.92888888888889,1.77777777777778,98.2222222222222,60.8888888888889,18.2222222222222
"E00021218",201,8,193,37,18,2.44278606965174,4.51243781094527,2.50248756218905,3.98009950248756,96.0199004975124,18.407960199005,8.95522388059701
"E00021219",107,3,104,11,10,2.33644859813084,4.50467289719626,2.27102803738318,2.80373831775701,97.196261682243,10.2803738317757,9.34579439252336
"E00021220",181,2,179,48,9,1.92265193370166,3.58011049723757,1.90055248618785,1.10497237569061,98.8950276243094,26.5193370165746,4.97237569060773
"E00021223",195,7,188,52,18,1.98974358974359,3.75384615384615,1.96410256410256,3.58974358974359,96.4102564102564,26.6666666666667,9.23076923076923
"E00021224",168,3,165,48,19,2.43452380952381,4.35714285714286,2.5952380952381,1.78571428571429,98.2142857142857,28.5714285714286,11.3095238095238
"E00021225",152,0,152,28,9,1.92105263157895,3.59210526315789,1.75657894736842,0,100,18.4210526315789,5.92105263157895
"E00021227",118,9,109,21,13,2.27966101694915,4.1864406779661,2.0593220338983,7.6271186440678,92.3728813559322,17.7966101694915,11.0169491525424
"E00021228",135,2,133,26,17,2.65925925925926,4.65185185185185,2.65185185185185,1.48148148148148,98.5185185185185,19.2592592592593,12.5925925925926
"E00021229",116,7,109,41,30,2.66379310344828,3.92241379310345,2.04310344827586,6.03448275862069,93.9655172413793,35.3448275862069,25.8620689655172
"E00021230",128,0,128,19,9,1.9375,4.0078125,2.0703125,0,100,14.84375,7.03125
"E00021231",122,1,121,18,5,1.72131147540984,3.73770491803279,1.77868852459016,0.819672131147541,99.1803278688525,14.7540983606557,4.0983606557377
"E00021235",105,3,102,53,39,3.5047619047619,4,2.25714285714286,2.85714285714286,97.1428571428571,50.4761904761905,37.1428571428571
"E00021236",132,2,130,63,32,2.45454545454545,3.46212121212121,1.6969696969697,1.51515151515152,98.4848484848485,47.7272727272727,24.2424242424242
"E00021238",181,15,166,41,26,2.19889502762431,4.1878453038674,2.25966850828729,8.28729281767956,91.7127071823204,22.6519337016575,14.3646408839779
"E00021239",147,31,116,22,6,1.94557823129252,3.76190476190476,1.80952380952381,21.0884353741497,78.9115646258503,14.9659863945578,4.08163265306122
"E00021240",162,7,155,27,6,1.87654320987654,3.91975308641975,1.97530864197531,4.32098765432099,95.679012345679,16.6666666666667,3.7037037037037
"E00021241",116,1,115,14,9,2.36206896551724,4.70689655172414,2.66379310344828,0.862068965517241,99.1379310344828,12.0689655172414,7.75862068965517
"E00021243",147,4,143,58,30,2.70748299319728,3.68027210884354,1.94557823129252,2.72108843537415,97.2789115646258,39.4557823129252,20.4081632653061
"E00021244",148,0,148,45,20,1.71621621621622,3.18243243243243,1.35810810810811,0,100,30.4054054054054,13.5135135135135
"E00021245",113,1,112,23,12,2.17699115044248,4.13274336283186,2.15929203539823,0.884955752212389,99.1150442477876,20.353982300885,10.6194690265487
"E00021246",182,0,182,52,40,2.84065934065934,4.0989010989011,2.27472527472527,0,100,28.5714285714286,21.978021978022
"E00021247",115,1,114,38,27,3.49565217391304,4.63478260869565,2.73913043478261,0.869565217391304,99.1304347826087,33.0434782608696,23.4782608695652
"E00021248",136,4,132,44,25,2.79411764705882,3.88235294117647,2.07352941176471,2.94117647058824,97.0588235294118,32.3529411764706,18.3823529411765
"E00021249",122,1,121,17,18,2.69672131147541,4.5983606557377,2.48360655737705,0.819672131147541,99.1803278688525,13.9344262295082,14.7540983606557
"E00021251",114,5,109,27,16,2.56140350877193,4.12280701754386,2.26315789473684,4.3859649122807,95.6140350877193,23.6842105263158,14.0350877192982
"E00021252",126,1,125,47,13,2.11904761904762,3.71428571428571,1.99206349206349,0.793650793650794,99.2063492063492,37.3015873015873,10.3174603174603
"E00021253",144,1,143,55,29,2.11111111111111,3.42361111111111,1.68055555555556,0.694444444444444,99.3055555555556,38.1944444444444,20.1388888888889
"E00021254",109,5,104,20,12,2.1743119266055,4.11009174311927,2.01834862385321,4.58715596330275,95.4128440366973,18.348623853211,11.0091743119266
"E00021255",109,1,108,12,7,2.02752293577982,3.86238532110092,1.8348623853211,0.917431192660551,99.0825688073395,11.0091743119266,6.42201834862385
"E00021256",107,0,107,18,6,2.26168224299065,4.5981308411215,2.2803738317757,0,100,16.8224299065421,5.60747663551402
"E00021257",102,0,102,17,7,2.37254901960784,4.40196078431373,2.5,0,100,16.6666666666667,6.86274509803922
"E00021258",134,5,129,40,18,2.6865671641791,4.34328358208955,2.47761194029851,3.73134328358209,96.2686567164179,29.8507462686567,13.4328358208955
"E00021259",134,3,131,35,25,2.97761194029851,4.52238805970149,2.65671641791045,2.23880597014925,97.7611940298508,26.1194029850746,18.6567164179104
"E00021260",143,2,141,38,19,2.23776223776224,3.86713286713287,1.95104895104895,1.3986013986014,98.6013986013986,26.5734265734266,13.2867132867133
"E00021261",128,5,123,54,7,2.171875,3.4140625,1.9375,3.90625,96.09375,42.1875,5.46875
"E00021262",119,3,116,46,30,2.56302521008403,3.67226890756303,1.91596638655462,2.52100840336134,97.4789915966387,38.655462184874,25.2100840336134
"E00021263",175,11,164,36,12,2.29142857142857,4.50285714285714,2.48571428571429,6.28571428571429,93.7142857142857,20.5714285714286,6.85714285714286
"E00021266",119,2,117,32,14,2.36134453781513,4.49579831932773,2.23529411764706,1.68067226890756,98.3193277310924,26.890756302521,11.7647058823529
"E00021267",145,3,142,25,19,2.26896551724138,4.36551724137931,2.13103448275862,2.06896551724138,97.9310344827586,17.2413793103448,13.1034482758621
"E00021268",106,4,102,29,17,2.38679245283019,4.0377358490566,2.0377358490566,3.77358490566038,96.2264150943396,27.3584905660377,16.0377358490566
"E00021271",189,1,188,22,16,2.07407407407407,3.89417989417989,1.94708994708995,0.529100529100529,99.4708994708995,11.6402116402116,8.46560846560847
"E00021272",89,2,87,16,11,2.48314606741573,4.39325842696629,2.32584269662921,2.24719101123596,97.752808988764,17.9775280898876,12.3595505617978
"E00021273",125,4,121,41,20,2.28,3.784,1.912,3.2,96.8,32.8,16
"E00021274",192,0,192,42,28,2.859375,4.45833333333333,2.43229166666667,0,100,21.875,14.5833333333333
"E00021275",116,3,113,16,15,2.23275862068966,4.31034482758621,2.12931034482759,2.58620689655172,97.4137931034483,13.7931034482759,12.9310344827586
"E00021277",101,0,101,8,8,2.46534653465347,4.86138613861386,2.4950495049505,0,100,7.92079207920792,7.92079207920792
"E00021278",82,3,79,24,13,2.42682926829268,4.01219512195122,2.14634146341463,3.65853658536585,96.3414634146341,29.2682926829268,15.8536585365854
"E00021279",153,0,153,37,23,2.90196078431373,4.36601307189542,2.37254901960784,0,100,24.1830065359477,15.0326797385621
"E00021280",151,11,140,51,17,1.90066225165563,3.51655629139073,1.78807947019868,7.28476821192053,92.7152317880795,33.7748344370861,11.2582781456954
"E00021281",204,2,202,61,32,2.60294117647059,4.19117647058824,2.36764705882353,0.980392156862745,99.0196078431373,29.9019607843137,15.6862745098039
"E00021282",181,0,181,63,24,2.24861878453039,3.65745856353591,1.96685082872928,0,100,34.8066298342541,13.2596685082873
"E00021285",77,6,71,32,4,1.5974025974026,3.07792207792208,1.51948051948052,7.79220779220779,92.2077922077922,41.5584415584416,5.19480519480519
"E00021286",106,5,101,34,12,2.16981132075472,4.09433962264151,2.07547169811321,4.71698113207547,95.2830188679245,32.0754716981132,11.3207547169811
"E00021287",160,24,136,81,11,1.7375,2.85,1.33125,15,85,50.625,6.875
"E00021288",133,6,127,58,5,1.79699248120301,3.19548872180451,1.75187969924812,4.51127819548872,95.4887218045113,43.609022556391,3.7593984962406
"E00021289",127,2,125,41,33,2.59842519685039,3.69291338582677,1.70866141732283,1.5748031496063,98.4251968503937,32.2834645669291,25.9842519685039
"E00021290",120,1,119,26,18,2.85,4.40833333333333,2.39166666666667,0.833333333333333,99.1666666666667,21.6666666666667,15
"E00021291",239,35,204,124,11,1.56485355648536,2.60669456066946,1.35564853556485,14.6443514644351,85.3556485355649,51.8828451882845,4.60251046025105
"E00021292",113,3,110,34,21,2.76106194690265,4.21238938053097,2.41592920353982,2.65486725663717,97.3451327433628,30.0884955752212,18.5840707964602
"E00021294",201,6,195,64,50,2.87562189054726,3.94029850746269,2.06965174129353,2.98507462686567,97.0149253731343,31.8407960199005,24.8756218905473
"E00021295",145,0,145,32,18,2.61379310344828,4.66206896551724,2.46896551724138,0,100,22.0689655172414,12.4137931034483
"E00021296",160,13,147,43,11,2.13125,3.86875,1.925,8.125,91.875,26.875,6.875
"E00021297",156,4,152,31,17,2.66025641025641,4.80128205128205,2.59615384615385,2.56410256410256,97.4358974358974,19.8717948717949,10.8974358974359
"E00021298",173,4,169,34,17,2.41040462427746,4.69364161849711,2.50867052023121,2.3121387283237,97.6878612716763,19.6531791907514,9.82658959537572
"E00021299",165,4,161,41,24,2.65454545454545,4.23636363636364,2.28484848484848,2.42424242424242,97.5757575757576,24.8484848484848,14.5454545454545
"E00021300",181,4,177,27,14,2.69613259668508,5.32044198895028,2.9060773480663,2.20994475138122,97.7900552486188,14.9171270718232,7.73480662983425
"E00021301",175,4,171,83,45,2.98285714285714,3.81714285714286,2.13142857142857,2.28571428571429,97.7142857142857,47.4285714285714,25.7142857142857
"E00021302",185,2,183,59,32,2.5027027027027,4.28648648648649,2.22162162162162,1.08108108108108,98.9189189189189,31.8918918918919,17.2972972972973
"E00021303",126,9,117,51,36,2.76984126984127,4.01587301587302,2.07936507936508,7.14285714285714,92.8571428571429,40.4761904761905,28.5714285714286
"E00021304",119,5,114,35,20,2.94957983193277,4.60504201680672,2.71428571428571,4.20168067226891,95.7983193277311,29.4117647058824,16.8067226890756
"E00021305",100,1,99,10,6,2.55,5.62,2.83,1,99,10,6
"E00021306",126,1,125,30,7,2.0952380952381,4.8015873015873,2.34920634920635,0.793650793650794,99.2063492063492,23.8095238095238,5.55555555555556
"E00021307",183,7,176,60,28,2.49180327868852,4.6775956284153,2.51366120218579,3.82513661202186,96.1748633879781,32.7868852459016,15.3005464480874
"E00021308",139,3,136,40,22,3.10791366906475,5.2158273381295,2.92805755395683,2.15827338129496,97.841726618705,28.7769784172662,15.8273381294964
"E00021309",105,3,102,14,9,1.8,3.58095238095238,1.60952380952381,2.85714285714286,97.1428571428571,13.3333333333333,8.57142857142857
"E00021310",112,1,111,21,5,2.3125,4.57142857142857,2.71428571428571,0.892857142857143,99.1071428571429,18.75,4.46428571428571
"E00021311",119,4,115,26,18,2.81512605042017,4.42857142857143,2.49579831932773,3.36134453781513,96.6386554621849,21.8487394957983,15.1260504201681
"E00021312",123,3,120,30,18,2.56910569105691,4.44715447154472,2.39024390243902,2.4390243902439,97.5609756097561,24.390243902439,14.6341463414634
"E00021313",204,2,202,58,35,2.37254901960784,4.13725490196078,2.04901960784314,0.980392156862745,99.0196078431373,28.4313725490196,17.156862745098
"E00021314",148,7,141,20,13,2.5,4.91216216216216,2.41891891891892,4.72972972972973,95.2702702702703,13.5135135135135,8.78378378378378
"E00021315",112,1,111,14,5,1.23214285714286,3.14285714285714,1.09821428571429,0.892857142857143,99.1071428571429,12.5,4.46428571428571
"E00021316",102,1,101,21,14,3.15686274509804,5.03921568627451,3.00980392156863,0.980392156862745,99.0196078431373,20.5882352941176,13.7254901960784
"E00021317",123,7,116,13,8,2.66666666666667,5.65040650406504,2.78048780487805,5.69105691056911,94.3089430894309,10.5691056910569,6.50406504065041
"E00021318",142,0,142,35,14,2.13380281690141,4.04929577464789,2.14788732394366,0,100,24.6478873239437,9.85915492957746
"E00021319",138,7,131,49,27,2.39130434782609,3.95652173913043,2.15942028985507,5.07246376811594,94.9275362318841,35.5072463768116,19.5652173913043
"E00021320",120,0,120,23,11,2.64166666666667,4.75833333333333,2.69166666666667,0,100,19.1666666666667,9.16666666666667
"E00021321",114,2,112,31,15,2.64912280701754,4.2719298245614,2.29824561403509,1.75438596491228,98.2456140350877,27.1929824561404,13.1578947368421
"E00021322",116,0,116,32,17,2.71551724137931,4.31034482758621,2.4051724137931,0,100,27.5862068965517,14.6551724137931
"E00021323",138,1,137,36,24,2.71014492753623,4.18840579710145,2.31884057971015,0.72463768115942,99.2753623188406,26.0869565217391,17.3913043478261
"E00021324",166,8,158,47,20,2.28915662650602,4.2710843373494,2.32530120481928,4.81927710843374,95.1807228915663,28.3132530120482,12.0481927710843
"E00021325",150,1,149,41,38,2.75333333333333,4.22,2.15333333333333,0.666666666666667,99.3333333333333,27.3333333333333,25.3333333333333
"E00021326",134,1,133,54,43,3.23134328358209,4.29850746268657,2.41791044776119,0.746268656716418,99.2537313432836,40.2985074626866,32.089552238806
"E00021327",178,3,175,31,9,2.23033707865169,4.53370786516854,2.29213483146067,1.68539325842697,98.314606741573,17.4157303370787,5.0561797752809
"E00021328",131,1,130,50,39,3.31297709923664,4.38167938931298,2.52671755725191,0.763358778625954,99.236641221374,38.1679389312977,29.7709923664122
"E00021329",187,3,184,63,29,2.1283422459893,3.59893048128342,1.83422459893048,1.60427807486631,98.3957219251337,33.6898395721925,15.5080213903743
"E00021330",122,2,120,63,22,2.73770491803279,3.82786885245902,2.21311475409836,1.63934426229508,98.3606557377049,51.6393442622951,18.0327868852459
"E00021331",90,2,88,28,13,2.22222222222222,3.53333333333333,1.78888888888889,2.22222222222222,97.7777777777778,31.1111111111111,14.4444444444444
"E00021332",134,0,134,54,41,3.66417910447761,4.48507462686567,2.58955223880597,0,100,40.2985074626866,30.5970149253731
"E00021333",126,3,123,42,34,2.78571428571429,4.00793650793651,2.12698412698413,2.38095238095238,97.6190476190476,33.3333333333333,26.984126984127
"E00021334",155,1,154,43,32,2.43225806451613,3.8258064516129,1.87741935483871,0.645161290322581,99.3548387096774,27.741935483871,20.6451612903226
"E00021335",180,0,180,48,28,3.13333333333333,4.73888888888889,2.68333333333333,0,100,26.6666666666667,15.5555555555556
"E00021336",88,1,87,40,28,3.40909090909091,4.18181818181818,2.375,1.13636363636364,98.8636363636364,45.4545454545455,31.8181818181818
"E00021337",88,1,87,29,22,3.85227272727273,4.67045454545455,2.67045454545455,1.13636363636364,98.8636363636364,32.9545454545455,25
"E00021338",134,1,133,55,38,3.37313432835821,4.08208955223881,2.24626865671642,0.746268656716418,99.2537313432836,41.044776119403,28.3582089552239
"E00021339",125,2,123,33,23,2.648,4.28,2.256,1.6,98.4,26.4,18.4
"E00021340",211,9,202,115,35,1.81516587677725,3.08056872037915,1.56398104265403,4.2654028436019,95.7345971563981,54.5023696682464,16.5876777251185
"E00021342",101,2,99,47,39,3.38613861386139,3.93069306930693,2.11881188118812,1.98019801980198,98.019801980198,46.5346534653465,38.6138613861386
"E00021344",152,0,152,55,36,3.51315789473684,4.91447368421053,2.95394736842105,0,100,36.1842105263158,23.6842105263158
"E00021345",115,3,112,36,25,3.02608695652174,4.07826086956522,2.14782608695652,2.60869565217391,97.3913043478261,31.304347826087,21.7391304347826
"E00021346",116,3,113,40,31,2.93965517241379,4.08620689655172,2.13793103448276,2.58620689655172,97.4137931034483,34.4827586206897,26.7241379310345
"E00021347",149,3,146,50,37,2.73825503355705,3.76510067114094,1.87248322147651,2.01342281879195,97.9865771812081,33.5570469798658,24.8322147651007
"E00021349",136,1,135,54,35,2.93382352941176,4.41911764705882,2.15441176470588,0.735294117647059,99.2647058823529,39.7058823529412,25.7352941176471
"E00021350",110,0,110,35,23,3.21818181818182,4.33636363636364,2.40909090909091,0,100,31.8181818181818,20.9090909090909
"E00021351",134,1,133,59,41,2.84328358208955,3.73880597014925,1.86567164179104,0.746268656716418,99.2537313432836,44.0298507462687,30.5970149253731
"E00021352",116,1,115,29,17,2.44827586206897,3.93965517241379,2.01724137931034,0.862068965517241,99.1379310344828,25,14.6551724137931
"E00021353",127,2,125,54,30,2.4251968503937,3.46456692913386,1.66929133858268,1.5748031496063,98.4251968503937,42.5196850393701,23.6220472440945
"E00021354",142,2,140,45,36,3.26056338028169,4.34507042253521,2.3169014084507,1.40845070422535,98.5915492957747,31.6901408450704,25.3521126760563
"E00021355",161,13,148,35,15,1.86335403726708,3.54658385093168,1.67701863354037,8.07453416149068,91.9254658385093,21.7391304347826,9.3167701863354
"E00021357",118,2,116,45,35,3.49152542372881,4.33050847457627,2.51694915254237,1.69491525423729,98.3050847457627,38.135593220339,29.6610169491525
"E00021359",110,1,109,36,26,3.35454545454545,4.30909090909091,2.39090909090909,0.909090909090909,99.0909090909091,32.7272727272727,23.6363636363636
"E00021360",127,2,125,62,55,3.54330708661417,4.14173228346457,2.19685039370079,1.5748031496063,98.4251968503937,48.8188976377953,43.3070866141732
"E00021361",131,0,131,43,17,2.83206106870229,4,2.25190839694656,0,100,32.824427480916,12.9770992366412
"E00021363",141,4,137,32,25,2.75886524822695,4.35460992907801,2.32624113475177,2.83687943262411,97.1631205673759,22.6950354609929,17.7304964539007
"E00021364",161,2,159,56,43,3.54037267080745,4.7888198757764,2.77639751552795,1.24223602484472,98.7577639751553,34.7826086956522,26.7080745341615
"E00021365",139,5,134,44,21,2.02877697841727,3.51798561151079,1.63309352517986,3.59712230215827,96.4028776978417,31.6546762589928,15.1079136690647
"E00021366",141,3,138,44,30,2.63120567375887,4.14893617021277,2.19858156028369,2.12765957446809,97.8723404255319,31.2056737588652,21.2765957446809
"E00021367",133,3,130,32,16,2.39097744360902,4.11278195488722,2.21052631578947,2.25563909774436,97.7443609022556,24.0601503759398,12.0300751879699
"E00021368",140,5,135,49,44,2.85,3.99285714285714,2.1,3.57142857142857,96.4285714285714,35,31.4285714285714
"E00021369",60,0,60,23,23,3.86666666666667,5,2.5,0,100,38.3333333333333,38.3333333333333
"E00021370",172,1,171,69,36,3.58139534883721,4.50581395348837,2.61046511627907,0.581395348837209,99.4186046511628,40.1162790697674,20.9302325581395
