"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E00021164",279,25,178,5,35,2,8,24,2,0,3,2,0,8.96057347670251,63.7992831541219,1.7921146953405,12.5448028673835,0.716845878136201,2.8673835125448,8.60215053763441,0.716845878136201,0,1.0752688172043,0.716845878136201,0
"E00021165",338,29,249,2,31,2,0,17,5,0,3,4,0,8.57988165680473,73.6686390532544,0.591715976331361,9.17159763313609,0.591715976331361,0,5.02958579881657,1.4792899408284,0,0.887573964497041,1.18343195266272,0
"E00021166",387,43,255,9,42,6,1,28,3,0,0,5,0,11.1111111111111,65.8914728682171,2.32558139534884,10.8527131782946,1.55038759689922,0.258397932816538,7.23514211886305,0.775193798449612,0,0,1.29198966408269,0
"E00021167",305,32,212,4,23,4,1,17,3,1,3,11,0,10.4918032786885,69.5081967213115,1.31147540983607,7.54098360655738,1.31147540983607,0.327868852459016,5.57377049180328,0.983606557377049,0.327868852459016,0.983606557377049,3.60655737704918,0
"E00021168",374,6,261,20,48,4,2,14,12,2,4,28,0,1.60427807486631,69.7860962566845,5.3475935828877,12.8342245989305,1.06951871657754,0.53475935828877,3.74331550802139,3.20855614973262,0.53475935828877,1.06951871657754,7.48663101604278,0
"E00021169",467,21,360,9,31,2,10,23,14,0,3,13,0,4.49678800856531,77.0877944325482,1.9271948608137,6.63811563169165,0.428265524625268,2.14132762312634,4.92505353319058,2.99785867237687,0,0.642398286937901,2.78372591006424,0
"E00021170",466,31,349,7,26,4,9,33,3,0,1,8,0,6.65236051502146,74.892703862661,1.50214592274678,5.5793991416309,0.858369098712446,1.931330472103,7.08154506437768,0.643776824034335,0,0.214592274678112,1.71673819742489,0
"E00021171",660,47,480,4,69,3,7,45,12,0,1,8,0,7.12121212121212,72.7272727272727,0.606060606060606,10.4545454545455,0.454545454545455,1.06060606060606,6.81818181818182,1.81818181818182,0,0.151515151515152,1.21212121212121,0
"E00021172",281,13,224,14,10,5,7,10,2,0,2,3,0,4.62633451957295,79.7153024911032,4.98220640569395,3.55871886120996,1.77935943060498,2.49110320284698,3.55871886120996,0.711743772241993,0,0.711743772241993,1.06761565836299,0
"E00021173",372,23,300,10,20,2,2,8,9,0,2,9,0,6.18279569892473,80.6451612903226,2.68817204301075,5.37634408602151,0.537634408602151,0.537634408602151,2.1505376344086,2.41935483870968,0,0.537634408602151,2.41935483870968,0
"E00021174",228,3,168,10,31,0,1,5,13,1,1,9,0,1.31578947368421,73.6842105263158,4.3859649122807,13.5964912280702,0,0.43859649122807,2.19298245614035,5.70175438596491,0.43859649122807,0.43859649122807,3.94736842105263,0
"E00021175",300,15,229,4,28,3,1,11,4,0,0,9,0,5,76.3333333333333,1.33333333333333,9.33333333333333,1,0.333333333333333,3.66666666666667,1.33333333333333,0,0,3,0
"E00021176",298,16,218,7,25,3,5,9,2,0,3,16,0,5.36912751677852,73.1543624161074,2.3489932885906,8.38926174496644,1.00671140939597,1.67785234899329,3.02013422818792,0.671140939597315,0,1.00671140939597,5.36912751677852,0
"E00021177",425,26,320,5,40,1,4,24,4,0,1,7,0,6.11764705882353,75.2941176470588,1.17647058823529,9.41176470588235,0.235294117647059,0.941176470588235,5.64705882352941,0.941176470588235,0,0.235294117647059,1.64705882352941,0
"E00021179",327,8,222,2,39,5,3,41,8,1,1,16,0,2.44648318042813,67.8899082568807,0.611620795107034,11.9266055045872,1.52905198776758,0.917431192660551,12.5382262996942,2.44648318042813,0.305810397553517,0.305810397553517,4.89296636085627,0
"E00021180",444,29,305,1,53,5,5,38,6,0,4,10,0,6.53153153153153,68.6936936936937,0.225225225225225,11.9369369369369,1.12612612612613,1.12612612612613,8.55855855855856,1.35135135135135,0,0.900900900900901,2.25225225225225,0
"E00021181",230,8,169,6,17,1,3,19,5,0,2,6,0,3.47826086956522,73.4782608695652,2.60869565217391,7.39130434782609,0.434782608695652,1.30434782608696,8.26086956521739,2.17391304347826,0,0.869565217391304,2.60869565217391,0
"E00021182",343,19,224,8,52,9,2,15,15,0,3,24,0,5.53935860058309,65.3061224489796,2.33236151603499,15.1603498542274,2.62390670553936,0.583090379008746,4.3731778425656,4.3731778425656,0,0.87463556851312,6.99708454810496,0
"E00021183",231,4,180,3,23,3,2,9,5,0,1,13,0,1.73160173160173,77.9220779220779,1.2987012987013,9.95670995670996,1.2987012987013,0.865800865800866,3.8961038961039,2.16450216450216,0,0.432900432900433,5.62770562770563,0
"E00021184",169,8,124,3,16,1,8,7,2,0,0,12,0,4.73372781065089,73.3727810650888,1.77514792899408,9.46745562130178,0.591715976331361,4.73372781065089,4.14201183431953,1.18343195266272,0,0,7.10059171597633,0
"E00021185",304,24,250,4,9,0,7,10,2,0,0,10,0,7.89473684210526,82.2368421052632,1.31578947368421,2.96052631578947,0,2.30263157894737,3.28947368421053,0.657894736842105,0,0,3.28947368421053,0
"E00021186",440,19,326,5,23,0,2,59,2,0,2,5,0,4.31818181818182,74.0909090909091,1.13636363636364,5.22727272727273,0,0.454545454545455,13.4090909090909,0.454545454545455,0,0.454545454545455,1.13636363636364,0
"E00021187",307,15,236,2,21,0,5,29,0,0,0,0,0,4.88599348534202,76.8729641693811,0.651465798045603,6.84039087947883,0,1.62866449511401,9.44625407166124,0,0,0,0,0
"E00021188",302,48,231,5,12,0,2,8,1,0,0,1,0,15.8940397350993,76.4900662251656,1.65562913907285,3.97350993377483,0,0.662251655629139,2.64900662251656,0.33112582781457,0,0,0.33112582781457,0
"E00021189",397,29,280,6,47,1,7,32,3,0,0,2,0,7.30478589420655,70.5289672544081,1.51133501259446,11.8387909319899,0.251889168765743,1.7632241813602,8.06045340050378,0.755667506297229,0,0,0.503778337531486,0
"E00021190",476,30,322,7,71,2,3,36,5,0,3,9,0,6.30252100840336,67.6470588235294,1.47058823529412,14.9159663865546,0.420168067226891,0.630252100840336,7.56302521008403,1.05042016806723,0,0.630252100840336,1.89075630252101,0
"E00021191",396,15,286,2,21,3,2,62,5,0,1,5,0,3.78787878787879,72.2222222222222,0.505050505050505,5.3030303030303,0.757575757575758,0.505050505050505,15.6565656565657,1.26262626262626,0,0.252525252525253,1.26262626262626,0
"E00021192",329,27,221,3,11,3,5,57,1,0,0,6,0,8.20668693009119,67.1732522796352,0.911854103343465,3.3434650455927,0.911854103343465,1.51975683890578,17.3252279635258,0.303951367781155,0,0,1.82370820668693,0
"E00021193",323,4,228,7,46,3,5,23,1,1,2,17,0,1.23839009287926,70.5882352941177,2.1671826625387,14.2414860681115,0.928792569659443,1.54798761609907,7.12074303405573,0.309597523219814,0.309597523219814,0.619195046439629,5.26315789473684,0
"E00021194",563,23,420,8,25,6,9,71,5,0,0,4,0,4.08525754884547,74.6003552397869,1.42095914742451,4.4404973357016,1.06571936056838,1.59857904085258,12.6110124333925,0.88809946714032,0,0,0.710479573712256,0
"E00021195",392,24,321,2,21,0,0,24,0,0,1,2,0,6.12244897959184,81.8877551020408,0.510204081632653,5.35714285714286,0,0,6.12244897959184,0,0,0.255102040816327,0.510204081632653,0
"E00021196",381,43,303,5,12,0,4,15,3,0,0,1,0,11.2860892388451,79.5275590551181,1.31233595800525,3.1496062992126,0,1.0498687664042,3.93700787401575,0.78740157480315,0,0,0.26246719160105,0
"E00021197",519,21,294,17,64,10,10,76,19,0,4,20,1,4.04624277456647,56.6473988439306,3.27552986512524,12.3314065510597,1.92678227360308,1.92678227360308,14.6435452793834,3.66088631984586,0,0.770712909441233,3.85356454720617,0.192678227360308
"E00021198",313,16,249,0,8,0,9,27,1,0,4,3,0,5.11182108626198,79.5527156549521,0,2.55591054313099,0,2.87539936102236,8.62619808306709,0.319488817891374,0,1.2779552715655,0.958466453674121,0
"E00021199",182,23,137,5,3,0,4,10,1,0,0,1,0,12.6373626373626,75.2747252747253,2.74725274725275,1.64835164835165,0,2.1978021978022,5.49450549450549,0.549450549450549,0,0,0.549450549450549,0
"E00021200",322,19,216,5,45,2,0,25,2,0,7,4,0,5.90062111801242,67.0807453416149,1.5527950310559,13.9751552795031,0.62111801242236,0,7.7639751552795,0.62111801242236,0,2.17391304347826,1.24223602484472,0
"E00021201",321,26,242,4,17,5,1,27,0,0,1,2,0,8.09968847352025,75.3894080996885,1.24610591900312,5.29595015576324,1.55763239875389,0.311526479750779,8.41121495327103,0,0,0.311526479750779,0.623052959501558,0
"E00021202",285,18,239,0,10,5,3,14,1,0,0,2,0,6.31578947368421,83.859649122807,0,3.50877192982456,1.75438596491228,1.05263157894737,4.91228070175439,0.350877192982456,0,0,0.701754385964912,0
"E00021203",246,19,152,0,33,3,3,32,2,0,1,2,0,7.72357723577236,61.7886178861789,0,13.4146341463415,1.21951219512195,1.21951219512195,13.0081300813008,0.813008130081301,0,0.40650406504065,0.813008130081301,0
"E00021204",401,14,335,6,11,2,2,29,5,0,3,6,0,3.49127182044888,83.5411471321696,1.49625935162095,2.7431421446384,0.498753117206983,0.498753117206983,7.23192019950125,1.24688279301746,0,0.748129675810474,1.49625935162095,0
"E00021205",336,27,228,2,22,1,0,49,3,0,2,2,0,8.03571428571429,67.8571428571429,0.595238095238095,6.54761904761905,0.297619047619048,0,14.5833333333333,0.892857142857143,0,0.595238095238095,0.595238095238095,0
"E00021206",239,22,175,0,18,0,0,23,1,0,1,0,0,9.20502092050209,73.2217573221757,0,7.53138075313808,0,0,9.6234309623431,0.418410041841004,0,0.418410041841004,0,0
"E00021207",258,18,159,10,50,2,4,4,9,0,5,10,0,6.97674418604651,61.6279069767442,3.87596899224806,19.3798449612403,0.775193798449612,1.55038759689922,1.55038759689922,3.48837209302326,0,1.93798449612403,3.87596899224806,0
"E00021208",299,26,221,5,14,6,1,32,1,0,0,0,0,8.69565217391304,73.9130434782609,1.67224080267559,4.68227424749164,2.0066889632107,0.334448160535117,10.7023411371237,0.334448160535117,0,0,0,0
"E00021209",246,13,184,2,17,2,0,25,3,0,0,2,0,5.28455284552846,74.7967479674797,0.813008130081301,6.91056910569106,0.813008130081301,0,10.1626016260163,1.21951219512195,0,0,0.813008130081301,0
"E00021210",289,8,241,3,14,1,0,24,0,0,1,0,0,2.7681660899654,83.3910034602076,1.03806228373702,4.84429065743945,0.346020761245675,0,8.30449826989619,0,0,0.346020761245675,0,0
"E00021211",372,20,243,6,51,2,8,45,1,0,1,3,0,5.37634408602151,65.3225806451613,1.61290322580645,13.7096774193548,0.537634408602151,2.1505376344086,12.0967741935484,0.268817204301075,0,0.268817204301075,0.806451612903226,0
"E00021212",270,13,205,1,22,0,4,24,1,0,0,4,0,4.81481481481481,75.9259259259259,0.37037037037037,8.14814814814815,0,1.48148148148148,8.88888888888889,0.37037037037037,0,0,1.48148148148148,0
"E00021213",415,24,283,3,37,4,2,66,2,0,1,2,0,5.78313253012048,68.1927710843374,0.72289156626506,8.91566265060241,0.963855421686747,0.481927710843374,15.9036144578313,0.481927710843374,0,0.240963855421687,0.481927710843374,0
"E00021214",511,34,320,6,29,3,7,107,3,0,8,6,0,6.65362035225049,62.6223091976517,1.17416829745597,5.67514677103718,0.587084148727984,1.36986301369863,20.9393346379648,0.587084148727984,0,1.56555772994129,1.17416829745597,0
"E00021215",454,9,281,8,63,6,7,69,12,1,3,15,0,1.98237885462555,61.8942731277533,1.76211453744493,13.8766519823789,1.3215859030837,1.54185022026432,15.1982378854626,2.6431718061674,0.220264317180617,0.66079295154185,3.30396475770925,0
"E00021216",326,25,223,2,20,3,6,40,2,0,11,3,0,7.66871165644172,68.4049079754601,0.613496932515337,6.13496932515337,0.920245398773006,1.84049079754601,12.2699386503067,0.613496932515337,0,3.37423312883436,0.920245398773006,0
"E00021217",524,35,275,6,63,20,15,90,17,3,5,6,0,6.6793893129771,52.4809160305344,1.14503816793893,12.0229007633588,3.81679389312977,2.86259541984733,17.175572519084,3.24427480916031,0.572519083969466,0.954198473282443,1.14503816793893,0
"E00021218",491,24,306,13,84,7,13,40,10,0,4,19,0,4.88798370672098,62.3217922606925,2.64765784114053,17.1079429735234,1.42566191446029,2.64765784114053,8.14663951120163,2.03665987780041,0,0.814663951120163,3.86965376782077,0
"E00021219",250,31,175,2,20,4,1,15,2,0,0,3,0,12.4,70,0.8,8,1.6,0.4,6,0.8,0,0,1.2,0
"E00021220",348,15,171,9,64,6,8,63,9,1,3,9,0,4.31034482758621,49.1379310344828,2.58620689655172,18.3908045977011,1.72413793103448,2.29885057471264,18.1034482758621,2.58620689655172,0.28735632183908,0.862068965517241,2.58620689655172,0
"E00021223",388,11,238,14,76,8,7,23,9,0,0,20,0,2.83505154639175,61.340206185567,3.60824742268041,19.5876288659794,2.06185567010309,1.80412371134021,5.92783505154639,2.31958762886598,0,0,5.15463917525773,0
"E00021224",409,23,243,5,62,5,11,53,5,2,1,13,0,5.62347188264059,59.4132029339853,1.22249388753056,15.158924205379,1.22249388753056,2.68948655256724,12.958435207824,1.22249388753056,0.488997555012225,0.244498777506112,3.17848410757946,0
"E00021225",292,33,185,2,34,2,7,28,1,0,0,7,0,11.3013698630137,63.3561643835616,0.684931506849315,11.6438356164384,0.684931506849315,2.3972602739726,9.58904109589041,0.342465753424658,0,0,2.3972602739726,0
"E00021227",269,13,188,3,27,4,4,28,1,0,2,7,0,4.83271375464684,69.8884758364312,1.11524163568773,10.0371747211896,1.48698884758364,1.48698884758364,10.4089219330855,0.371747211895911,0,0.743494423791822,2.60223048327138,0
"E00021228",359,33,248,7,31,2,4,24,5,0,3,3,0,9.19220055710306,69.0807799442897,1.94986072423398,8.63509749303621,0.557103064066852,1.1142061281337,6.68523676880223,1.39275766016713,0,0.835654596100279,0.835654596100279,0
"E00021229",309,29,241,1,15,1,1,17,1,0,3,5,0,9.38511326860841,77.9935275080906,0.323624595469256,4.85436893203883,0.323624595469256,0.323624595469256,5.50161812297735,0.323624595469256,0,0.970873786407767,1.61812297734628,0
"E00021230",248,4,186,4,38,3,6,15,4,0,0,10,0,1.61290322580645,75,1.61290322580645,15.3225806451613,1.20967741935484,2.41935483870968,6.04838709677419,1.61290322580645,0,0,4.03225806451613,0
"E00021231",210,22,157,2,13,1,4,8,2,0,3,6,0,10.4761904761905,74.7619047619048,0.952380952380952,6.19047619047619,0.476190476190476,1.9047619047619,3.80952380952381,0.952380952380952,0,1.42857142857143,2.85714285714286,0
"E00021235",368,25,289,1,21,1,3,27,0,0,1,0,0,6.79347826086956,78.5326086956522,0.271739130434783,5.70652173913043,0.271739130434783,0.815217391304348,7.33695652173913,0,0,0.271739130434783,0,0
"E00021236",324,25,200,6,45,1,7,45,2,0,1,2,0,7.71604938271605,61.7283950617284,1.85185185185185,13.8888888888889,0.308641975308642,2.16049382716049,13.8888888888889,0.617283950617284,0,0.308641975308642,0.617283950617284,0
"E00021238",398,6,225,9,65,6,10,56,16,0,1,18,0,1.50753768844221,56.5326633165829,2.26130653266332,16.3316582914573,1.50753768844221,2.51256281407035,14.070351758794,4.02010050251256,0,0.251256281407035,4.52261306532663,0
"E00021239",286,2,113,5,36,12,4,85,10,0,7,18,0,0.699300699300699,39.5104895104895,1.74825174825175,12.5874125874126,4.1958041958042,1.3986013986014,29.7202797202797,3.4965034965035,0,2.44755244755245,6.29370629370629,0
"E00021240",304,5,180,13,52,4,3,34,11,0,3,20,0,1.64473684210526,59.2105263157895,4.27631578947368,17.1052631578947,1.31578947368421,0.986842105263158,11.1842105263158,3.61842105263158,0,0.986842105263158,6.57894736842105,0
"E00021241",274,7,166,5,41,9,6,35,7,2,5,4,0,2.55474452554745,60.5839416058394,1.82481751824817,14.963503649635,3.28467153284672,2.18978102189781,12.7737226277372,2.55474452554745,0.72992700729927,1.82481751824817,1.45985401459854,0
"E00021243",398,55,238,2,44,10,11,34,6,2,0,1,0,13.8190954773869,59.7989949748744,0.50251256281407,11.0552763819095,2.51256281407035,2.76381909547739,8.5427135678392,1.50753768844221,0.50251256281407,0,0.251256281407035,0
"E00021244",254,39,186,6,14,3,3,8,2,0,1,0,0,15.3543307086614,73.2283464566929,2.36220472440945,5.51181102362205,1.18110236220472,1.18110236220472,3.1496062992126,0.78740157480315,0,0.393700787401575,0,0
"E00021245",246,36,166,3,21,2,2,13,1,0,1,2,0,14.6341463414634,67.479674796748,1.21951219512195,8.53658536585366,0.813008130081301,0.813008130081301,5.28455284552846,0.40650406504065,0,0.40650406504065,0.813008130081301,0
"E00021246",517,43,389,3,43,5,3,33,4,0,1,5,0,8.31721470019342,75.2417794970986,0.580270793036751,8.31721470019342,0.967117988394584,0.580270793036751,6.38297872340426,0.773694390715667,0,0.193423597678917,0.967117988394584,0
"E00021247",402,48,296,1,24,1,8,33,0,0,0,1,0,11.9402985074627,73.6318407960199,0.248756218905473,5.97014925373134,0.248756218905473,1.99004975124378,8.2089552238806,0,0,0,0.248756218905473,0
"E00021248",380,27,276,1,37,1,14,23,3,0,2,0,0,7.10526315789474,72.6315789473684,0.263157894736842,9.73684210526316,0.263157894736842,3.68421052631579,6.05263157894737,0.789473684210526,0,0.526315789473684,0,0
"E00021249",329,41,272,0,6,0,1,14,0,0,1,0,0,12.4620060790274,82.6747720364742,0,1.82370820668693,0,0.303951367781155,4.25531914893617,0,0,0.303951367781155,0,0
"E00021251",292,26,199,2,23,0,3,30,7,0,4,5,0,8.9041095890411,68.1506849315068,0.684931506849315,7.87671232876712,0,1.02739726027397,10.2739726027397,2.3972602739726,0,1.36986301369863,1.71232876712329,0
"E00021252",267,4,142,1,51,3,11,42,9,2,1,16,0,1.49812734082397,53.1835205992509,0.374531835205993,19.1011235955056,1.12359550561798,4.11985018726592,15.7303370786517,3.37078651685393,0.749063670411985,0.374531835205993,5.99250936329588,0
"E00021253",304,42,195,2,40,0,1,21,2,1,3,0,0,13.8157894736842,64.1447368421053,0.657894736842105,13.1578947368421,0,0.328947368421053,6.90789473684211,0.657894736842105,0.328947368421053,0.986842105263158,0,0
"E00021254",237,4,115,6,43,7,6,49,1,0,4,5,0,1.68776371308017,48.5232067510549,2.53164556962025,18.1434599156118,2.9535864978903,2.53164556962025,20.6751054852321,0.421940928270042,0,1.68776371308017,2.10970464135021,0
"E00021255",221,4,124,6,34,3,7,39,5,0,1,19,0,1.80995475113122,56.1085972850679,2.71493212669683,15.3846153846154,1.35746606334842,3.16742081447964,17.6470588235294,2.26244343891403,0,0.452488687782805,8.5972850678733,0
"E00021256",242,14,117,7,44,3,11,36,3,0,7,13,0,5.78512396694215,48.3471074380165,2.89256198347107,18.1818181818182,1.2396694214876,4.54545454545455,14.8760330578512,1.2396694214876,0,2.89256198347107,5.37190082644628,0
"E00021257",242,12,141,4,55,2,5,17,2,1,1,9,0,4.95867768595041,58.2644628099173,1.65289256198347,22.7272727272727,0.826446280991736,2.06611570247934,7.02479338842975,0.826446280991736,0.413223140495868,0.413223140495868,3.71900826446281,0
"E00021258",360,56,255,2,21,5,4,19,2,0,1,0,0,15.5555555555556,70.8333333333333,0.555555555555556,5.83333333333333,1.38888888888889,1.11111111111111,5.27777777777778,0.555555555555556,0,0.277777777777778,0,0
"E00021259",399,45,274,0,34,8,12,31,2,0,0,7,0,11.2781954887218,68.671679197995,0,8.52130325814536,2.00501253132832,3.00751879699248,7.76942355889724,0.50125313283208,0,0,1.75438596491228,0
"E00021260",320,41,241,5,17,0,3,9,5,0,2,3,0,12.8125,75.3125,1.5625,5.3125,0,0.9375,2.8125,1.5625,0,0.625,0.9375,0
"E00021261",278,39,186,7,27,2,7,7,2,0,2,3,0,14.0287769784173,66.9064748201439,2.51798561151079,9.71223021582734,0.719424460431655,2.51798561151079,2.51798561151079,0.719424460431655,0,0.719424460431655,1.07913669064748,0
"E00021262",305,49,201,4,23,0,2,25,3,0,2,2,0,16.0655737704918,65.9016393442623,1.31147540983607,7.54098360655738,0,0.655737704918033,8.19672131147541,0.983606557377049,0,0.655737704918033,0.655737704918033,0
"E00021263",401,16,345,9,14,3,2,10,4,0,4,5,0,3.99002493765586,86.0349127182045,2.24438902743142,3.49127182044888,0.748129675810474,0.498753117206983,2.49376558603491,0.997506234413965,0,0.997506234413965,1.24688279301746,0
"E00021266",281,23,221,4,20,0,1,5,6,0,1,8,0,8.18505338078292,78.6476868327402,1.42348754448399,7.11743772241993,0,0.355871886120996,1.77935943060498,2.13523131672598,0,0.355871886120996,2.84697508896797,0
"E00021267",329,34,239,8,25,0,5,14,6,0,3,5,0,10.3343465045593,72.6443768996961,2.43161094224924,7.59878419452887,0,1.51975683890578,4.25531914893617,1.82370820668693,0,0.911854103343465,1.51975683890578,0
"E00021268",253,26,179,3,31,1,0,7,4,0,3,5,0,10.2766798418972,70.7509881422925,1.18577075098814,12.2529644268775,0.395256916996047,0,2.76679841897233,1.58102766798419,0,1.18577075098814,1.97628458498024,0
"E00021271",392,61,283,7,15,2,14,10,8,0,2,2,0,15.5612244897959,72.1938775510204,1.78571428571429,3.8265306122449,0.510204081632653,3.57142857142857,2.55102040816327,2.04081632653061,0,0.510204081632653,0.510204081632653,0
"E00021272",221,16,165,4,16,0,0,15,5,0,0,0,0,7.23981900452489,74.6606334841629,1.80995475113122,7.23981900452489,0,0,6.78733031674208,2.26244343891403,0,0,0,0
"E00021273",286,48,212,4,14,1,4,5,4,0,0,0,0,16.7832167832168,74.1258741258741,1.3986013986014,4.89510489510489,0.34965034965035,1.3986013986014,1.74825174825175,1.3986013986014,0,0,0,0
"E00021274",549,88,415,3,13,0,8,22,1,0,0,2,0,16.0291438979964,75.591985428051,0.546448087431694,2.36794171220401,0,1.45719489981785,4.00728597449909,0.182149362477231,0,0,0.364298724954463,0
"E00021275",259,42,184,1,18,0,6,9,2,0,0,4,0,16.2162162162162,71.042471042471,0.386100386100386,6.94980694980695,0,2.31660231660232,3.47490347490348,0.772200772200772,0,0,1.54440154440154,0
"E00021277",249,24,205,3,3,0,5,8,3,0,1,0,0,9.63855421686747,82.3293172690763,1.20481927710843,1.20481927710843,0,2.00803212851406,3.21285140562249,1.20481927710843,0,0.401606425702811,0,0
"E00021278",199,22,139,6,17,3,4,6,4,0,0,0,0,11.0552763819095,69.8492462311558,3.01507537688442,8.5427135678392,1.50753768844221,2.01005025125628,3.01507537688442,2.01005025125628,0,0,0,0
"E00021279",444,57,346,3,13,1,6,21,2,0,0,0,0,12.8378378378378,77.9279279279279,0.675675675675676,2.92792792792793,0.225225225225225,1.35135135135135,4.72972972972973,0.45045045045045,0,0,0,0
"E00021280",287,17,222,3,30,1,5,8,3,0,1,2,0,5.92334494773519,77.3519163763066,1.04529616724739,10.4529616724739,0.348432055749129,1.74216027874564,2.78745644599303,1.04529616724739,0,0.348432055749129,0.696864111498258,0
