"GeographyCode","KS612EW0001","KS612EW0002","KS612EW0003","KS612EW0004","KS612EW0005","KS612EW0006","KS612EW0007","KS612EW0008","KS612EW0009","KS612EW0010","KS612EW0011","KS612EW0012","KS612EW0013","KS612EW0014","KS612EW0015","KS612EW0016","KS612EW0017","KS612EW0018","KS612EW0019","KS612EW0020","KS612EW0021","KS612EW0022","KS612EW0023","KS612EW0024","KS612EW0025","KS612EW0026","KS612EW0027","KS612EW0028","KS612EW0029","KS612EW0030","KS612EW0031"
"E00021141",103,2,0,2,10,6,7,12,17,13,19,15,4,17,17,0,1.94174757281553,0,1.94174757281553,9.70873786407767,5.8252427184466,6.79611650485437,11.6504854368932,16.504854368932,12.621359223301,18.4466019417476,14.5631067961165,3.88349514563107,16.504854368932,16.504854368932,0
"E00021143",122,14,1,13,19,12,10,10,23,10,11,6,5,13,13,0,11.4754098360656,0.819672131147541,10.655737704918,15.5737704918033,9.83606557377049,8.19672131147541,8.19672131147541,18.8524590163934,8.19672131147541,9.01639344262295,4.91803278688525,4.0983606557377,10.655737704918,10.655737704918,0
"E00021145",106,15,1,14,26,10,6,11,11,8,13,9,4,6,6,0,14.1509433962264,0.943396226415094,13.2075471698113,24.5283018867925,9.43396226415094,5.66037735849057,10.377358490566,10.377358490566,7.54716981132075,12.2641509433962,8.49056603773585,3.77358490566038,5.66037735849057,5.66037735849057,0
"E00021146",229,32,4,28,48,9,9,4,7,6,7,4,3,107,107,0,13.9737991266376,1.74672489082969,12.2270742358079,20.9606986899563,3.93013100436681,3.93013100436681,1.74672489082969,3.05676855895197,2.62008733624454,3.05676855895197,1.74672489082969,1.31004366812227,46.7248908296943,46.7248908296943,0
"E00021147",81,14,1,13,19,6,5,3,10,12,9,7,2,3,3,0,17.2839506172839,1.23456790123457,16.0493827160494,23.4567901234568,7.40740740740741,6.17283950617284,3.7037037037037,12.3456790123457,14.8148148148148,11.1111111111111,8.64197530864197,2.46913580246914,3.7037037037037,3.7037037037037,0
"E00021148",101,17,3,14,19,11,9,10,12,11,5,0,5,7,7,0,16.8316831683168,2.97029702970297,13.8613861386139,18.8118811881188,10.8910891089109,8.91089108910891,9.9009900990099,11.8811881188119,10.8910891089109,4.95049504950495,0,4.95049504950495,6.93069306930693,6.93069306930693,0
"E00021149",110,8,1,7,21,5,10,16,13,15,9,7,2,13,13,0,7.27272727272727,0.909090909090909,6.36363636363636,19.0909090909091,4.54545454545455,9.09090909090909,14.5454545454545,11.8181818181818,13.6363636363636,8.18181818181818,6.36363636363636,1.81818181818182,11.8181818181818,11.8181818181818,0
"E00021150",107,13,0,13,26,9,12,10,11,8,7,2,5,11,11,0,12.1495327102804,0,12.1495327102804,24.2990654205607,8.41121495327103,11.214953271028,9.34579439252336,10.2803738317757,7.47663551401869,6.54205607476635,1.86915887850467,4.67289719626168,10.2803738317757,10.2803738317757,0
"E00021151",103,3,1,2,13,7,11,10,17,10,17,14,3,15,15,0,2.9126213592233,0.970873786407767,1.94174757281553,12.621359223301,6.79611650485437,10.6796116504854,9.70873786407767,16.504854368932,9.70873786407767,16.504854368932,13.5922330097087,2.9126213592233,14.5631067961165,14.5631067961165,0
"E00021152",126,7,3,4,19,9,14,9,14,12,26,16,10,16,16,0,5.55555555555556,2.38095238095238,3.17460317460317,15.0793650793651,7.14285714285714,11.1111111111111,7.14285714285714,11.1111111111111,9.52380952380952,20.6349206349206,12.6984126984127,7.93650793650794,12.6984126984127,12.6984126984127,0
"E00021153",158,29,3,26,54,6,16,9,12,9,6,5,1,17,17,0,18.3544303797468,1.89873417721519,16.4556962025316,34.1772151898734,3.79746835443038,10.126582278481,5.69620253164557,7.59493670886076,5.69620253164557,3.79746835443038,3.16455696202532,0.632911392405063,10.7594936708861,10.7594936708861,0
"E00021154",135,6,1,5,16,11,9,9,24,16,21,13,8,23,23,0,4.44444444444444,0.740740740740741,3.7037037037037,11.8518518518519,8.14814814814815,6.66666666666667,6.66666666666667,17.7777777777778,11.8518518518519,15.5555555555556,9.62962962962963,5.92592592592593,17.037037037037,17.037037037037,0
"E00021155",169,41,5,36,45,16,19,5,9,2,2,0,2,30,30,0,24.2603550295858,2.9585798816568,21.301775147929,26.6272189349112,9.46745562130178,11.2426035502959,2.9585798816568,5.32544378698225,1.18343195266272,1.18343195266272,0,1.18343195266272,17.7514792899408,17.7514792899408,0
"E00021156",97,10,2,8,18,5,12,6,11,13,15,8,7,7,7,0,10.3092783505155,2.06185567010309,8.24742268041237,18.5567010309278,5.15463917525773,12.3711340206186,6.18556701030928,11.340206185567,13.4020618556701,15.4639175257732,8.24742268041237,7.21649484536082,7.21649484536082,7.21649484536082,0
"E00021157",114,8,0,8,20,8,11,11,11,22,10,6,4,13,13,0,7.01754385964912,0,7.01754385964912,17.5438596491228,7.01754385964912,9.64912280701754,9.64912280701754,9.64912280701754,19.2982456140351,8.7719298245614,5.26315789473684,3.50877192982456,11.4035087719298,11.4035087719298,0
"E00021158",101,8,3,5,17,5,10,10,18,6,15,5,10,12,12,0,7.92079207920792,2.97029702970297,4.95049504950495,16.8316831683168,4.95049504950495,9.9009900990099,9.9009900990099,17.8217821782178,5.94059405940594,14.8514851485149,4.95049504950495,9.9009900990099,11.8811881188119,11.8811881188119,0
"E00021159",210,20,2,18,38,16,25,16,24,29,24,15,9,18,18,0,9.52380952380952,0.952380952380952,8.57142857142857,18.0952380952381,7.61904761904762,11.9047619047619,7.61904761904762,11.4285714285714,13.8095238095238,11.4285714285714,7.14285714285714,4.28571428571429,8.57142857142857,8.57142857142857,0
"E00021160",117,7,0,7,20,11,12,13,10,12,12,9,3,20,20,0,5.98290598290598,0,5.98290598290598,17.0940170940171,9.4017094017094,10.2564102564103,11.1111111111111,8.54700854700855,10.2564102564103,10.2564102564103,7.69230769230769,2.56410256410256,17.0940170940171,17.0940170940171,0
"E00021161",155,15,3,12,32,12,20,12,18,18,10,6,4,18,18,0,9.67741935483871,1.93548387096774,7.74193548387097,20.6451612903226,7.74193548387097,12.9032258064516,7.74193548387097,11.6129032258065,11.6129032258065,6.45161290322581,3.87096774193548,2.58064516129032,11.6129032258065,11.6129032258065,0
"E00021162",146,9,1,8,34,14,15,9,18,13,18,13,5,16,16,0,6.16438356164384,0.684931506849315,5.47945205479452,23.2876712328767,9.58904109589041,10.2739726027397,6.16438356164384,12.3287671232877,8.9041095890411,12.3287671232877,8.9041095890411,3.42465753424658,10.958904109589,10.958904109589,0
"E00021163",115,11,1,10,18,5,11,8,17,10,11,5,6,24,24,0,9.56521739130435,0.869565217391304,8.69565217391304,15.6521739130435,4.34782608695652,9.56521739130435,6.95652173913043,14.7826086956522,8.69565217391304,9.56521739130435,4.34782608695652,5.21739130434783,20.8695652173913,20.8695652173913,0
"E00021164",113,5,0,5,25,6,10,8,10,17,10,7,3,22,22,0,4.42477876106195,0,4.42477876106195,22.1238938053097,5.30973451327434,8.84955752212389,7.07964601769912,8.84955752212389,15.0442477876106,8.84955752212389,6.19469026548673,2.65486725663717,19.4690265486726,19.4690265486726,0
"E00021165",133,9,4,5,27,9,16,11,17,12,11,5,6,21,21,0,6.76691729323308,3.00751879699248,3.7593984962406,20.3007518796992,6.76691729323308,12.0300751879699,8.27067669172932,12.781954887218,9.02255639097744,8.27067669172932,3.7593984962406,4.51127819548872,15.7894736842105,15.7894736842105,0
"E00021166",151,11,2,9,35,14,10,18,16,11,10,6,4,26,26,0,7.28476821192053,1.32450331125828,5.96026490066225,23.1788079470199,9.27152317880795,6.62251655629139,11.9205298013245,10.5960264900662,7.28476821192053,6.62251655629139,3.97350993377483,2.64900662251656,17.2185430463576,17.2185430463576,0
"E00021167",128,17,5,12,37,9,6,8,13,11,13,7,6,14,14,0,13.28125,3.90625,9.375,28.90625,7.03125,4.6875,6.25,10.15625,8.59375,10.15625,5.46875,4.6875,10.9375,10.9375,0
"E00021168",183,49,3,46,69,12,14,14,5,5,1,1,0,14,14,0,26.775956284153,1.63934426229508,25.1366120218579,37.7049180327869,6.55737704918033,7.65027322404372,7.65027322404372,2.73224043715847,2.73224043715847,0.546448087431694,0.546448087431694,0,7.65027322404372,7.65027322404372,0
"E00021169",189,31,3,28,58,14,18,7,16,13,13,9,4,19,19,0,16.4021164021164,1.58730158730159,14.8148148148148,30.6878306878307,7.40740740740741,9.52380952380952,3.7037037037037,8.46560846560847,6.87830687830688,6.87830687830688,4.76190476190476,2.11640211640212,10.0529100529101,10.0529100529101,0
"E00021170",155,14,1,13,23,11,12,13,29,16,11,5,6,26,26,0,9.03225806451613,0.645161290322581,8.38709677419355,14.8387096774194,7.09677419354839,7.74193548387097,8.38709677419355,18.7096774193548,10.3225806451613,7.09677419354839,3.2258064516129,3.87096774193548,16.7741935483871,16.7741935483871,0
"E00021171",227,12,0,12,47,13,20,19,26,21,25,14,11,44,44,0,5.2863436123348,0,5.2863436123348,20.704845814978,5.72687224669604,8.81057268722467,8.37004405286344,11.4537444933921,9.2511013215859,11.0132158590308,6.16740088105727,4.84581497797357,19.3832599118943,19.3832599118943,0
"E00021172",127,16,1,15,34,12,17,2,11,5,12,9,3,18,18,0,12.5984251968504,0.78740157480315,11.8110236220472,26.7716535433071,9.44881889763779,13.3858267716535,1.5748031496063,8.66141732283465,3.93700787401575,9.44881889763779,7.08661417322835,2.36220472440945,14.1732283464567,14.1732283464567,0
"E00021173",139,19,1,18,35,17,13,11,10,5,9,5,4,20,20,0,13.6690647482014,0.719424460431655,12.9496402877698,25.1798561151079,12.2302158273381,9.35251798561151,7.9136690647482,7.19424460431655,3.59712230215827,6.47482014388489,3.59712230215827,2.87769784172662,14.3884892086331,14.3884892086331,0
"E00021174",116,29,3,26,51,11,15,0,2,1,3,0,3,4,4,0,25,2.58620689655172,22.4137931034483,43.9655172413793,9.48275862068965,12.9310344827586,0,1.72413793103448,0.862068965517241,2.58620689655172,0,2.58620689655172,3.44827586206897,3.44827586206897,0
"E00021175",124,20,0,20,31,9,9,7,18,9,9,6,3,12,12,0,16.1290322580645,0,16.1290322580645,25,7.25806451612903,7.25806451612903,5.64516129032258,14.5161290322581,7.25806451612903,7.25806451612903,4.83870967741935,2.41935483870968,9.67741935483871,9.67741935483871,0
