"GeographyCode","QS116EW0001","QS116EW0002","QS116EW0003","QS116EW0004","QS116EW0005","QS116EW0006","QS116EW0007","QS116EW0008","QS116EW0009","QS116EW0010","QS116EW0011","QS116EW0012"
"E01004250",866,269,177,84,0,2,27,52,138,54,7,56
"E01004251",779,262,154,96,0,2,15,37,84,38,6,85
"E01004252",1107,389,177,115,0,3,30,97,122,34,8,132
"E01004253",829,244,159,86,0,0,28,41,142,51,4,74
"E01004254",1046,357,95,152,0,8,16,178,31,12,11,186
"E01004255",647,250,121,64,0,1,13,46,52,34,5,61
"E01004256",611,170,127,82,0,0,20,34,88,36,5,49
"E01004257",618,145,146,72,0,1,22,30,124,29,5,44
"E01004258",713,273,94,118,0,8,15,89,30,16,5,65
"E01004259",812,334,69,51,0,1,12,116,61,20,17,131
"E01004260",636,168,132,53,0,7,16,55,68,28,6,103
"E01004261",550,175,100,42,0,0,8,21,39,28,102,35
"E01004262",495,170,82,58,0,1,8,21,34,22,49,50
"E01004263",529,165,87,61,0,1,9,33,71,32,14,56
"E01004264",457,96,133,50,0,0,9,21,48,40,18,42
"E01004266",583,176,83,68,1,2,18,52,61,38,4,80
"E01004267",707,246,87,70,0,2,12,82,61,25,15,107
"E01004268",688,248,142,59,0,0,12,47,64,43,14,59
"E01004269",726,249,130,59,0,1,13,50,63,37,30,94
"E01004270",745,155,101,70,2,9,21,73,56,23,54,181
"E01004271",548,158,147,43,1,0,16,22,72,32,14,43
"E01004272",639,166,209,60,0,0,19,22,85,37,5,36
"E01004273",594,150,175,65,0,2,6,33,90,42,5,26
"E01004274",654,159,142,93,0,2,18,32,91,30,12,75
"E01004275",768,218,113,143,0,5,32,82,61,32,13,69
"E01004276",996,342,92,208,0,7,17,149,21,7,18,135
"E01004277",898,363,100,202,0,7,11,90,9,5,15,96
"E01004280",769,252,140,101,0,5,20,68,73,26,6,78
"E01004281",831,307,104,127,0,6,14,109,44,12,12,96
"E01004283",756,258,164,75,0,4,11,56,69,30,13,76
"E01004284",884,316,186,93,0,2,29,93,60,24,3,78
"E01004285",658,162,226,69,0,0,16,24,69,38,13,41
"E01004286",817,259,193,103,1,2,14,51,83,52,5,54
"E01004287",854,306,170,99,0,7,17,55,67,43,23,67
"E01004288",525,149,135,48,0,0,13,31,78,32,3,36
"E01004289",670,236,120,82,0,3,9,35,46,40,28,71
"E01004290",575,230,51,61,0,4,10,63,23,16,29,88
"E01004291",1051,533,60,156,0,8,12,138,32,17,6,89
"E01004292",818,309,88,117,0,4,14,100,15,13,11,147
"E01004293",1133,522,104,186,0,10,16,134,20,17,5,119
"E01004294",877,401,72,94,0,7,17,90,29,24,17,126
"E01004295",500,134,150,51,0,0,14,19,40,33,4,55
"E01004296",684,268,111,73,0,3,9,53,44,24,5,94
"E01004297",909,364,95,129,1,7,18,163,22,20,4,86
"E01004298",635,239,102,67,0,3,10,40,64,41,9,60
"E01004300",522,205,99,66,0,2,6,35,51,31,1,26
"E01004301",413,114,118,40,0,1,5,28,30,13,6,58
"E01004302",637,174,203,48,0,3,13,40,65,25,12,54
"E01004303",967,358,154,123,0,5,24,90,95,22,28,68
"E01004304",653,196,160,70,0,4,11,36,65,29,9,73
"E01004305",699,218,135,71,0,2,12,52,80,48,13,68
"E01004306",687,205,106,68,0,8,7,79,29,19,19,147
"E01004307",1014,471,66,84,0,6,8,157,25,14,23,160
"E01004308",504,148,105,70,0,4,3,34,24,18,13,85
"E01004309",902,323,156,85,0,3,10,52,63,43,19,148
"E01004310",793,320,113,76,0,5,7,86,22,26,19,119
"E01004311",644,244,84,57,0,5,13,55,57,31,7,91
"E01004312",628,236,95,54,0,1,14,29,47,40,7,105
"E01004313",812,247,125,63,0,2,12,73,88,40,11,151
"E01004314",493,165,55,59,0,7,16,79,20,23,6,63
"E01004315",718,281,61,91,0,4,12,76,33,35,9,116
"E01004316",455,159,55,37,1,4,10,35,48,22,8,76
"E01004317",1193,407,108,94,0,8,16,180,49,22,27,282
"E01004318",630,254,87,51,0,2,12,43,82,22,5,72
"E01004319",595,160,142,70,0,2,9,42,50,34,17,69
"E01004321",711,315,127,65,0,4,9,41,34,29,19,68
"E01004322",502,207,91,48,0,2,5,38,34,20,10,47
"E01004323",480,142,99,50,0,1,13,43,29,17,11,75
"E01004324",485,133,128,54,0,0,8,21,41,38,7,55
"E01004325",1033,284,99,95,0,5,6,143,40,21,40,300
"E01004326",623,240,90,48,0,1,9,48,39,18,32,98
"E01032764",643,243,43,56,0,5,8,102,50,20,9,107
"E01032765",645,215,66,65,0,0,10,73,74,27,16,99
"E01032766",601,222,60,47,0,5,5,93,30,8,9,122
"E01032767",767,292,31,75,0,3,5,126,10,4,22,199
"E01032768",696,276,64,98,0,5,8,121,14,8,7,95
"E01032769",593,218,69,96,2,3,6,93,28,10,7,61
"E01032770",572,212,52,90,0,1,13,64,33,13,8,86
"E01032771",546,239,62,82,0,3,2,70,33,4,6,45
"E01032772",544,281,52,71,0,4,6,45,28,14,9,34
"E01032773",852,407,69,95,0,7,14,104,70,11,11,64
"E01032774",583,211,73,78,0,2,13,49,84,16,4,53
"E01032775",600,245,60,106,0,1,8,79,18,9,6,68
"E01032776",631,317,44,84,0,4,7,78,19,4,9,65
"E01032777",514,178,66,65,0,4,14,62,38,9,8,70
"E01032778",564,205,50,83,0,3,11,74,36,5,16,81
"E01032779",565,220,50,76,0,1,9,72,54,6,6,71
"E01032780",647,194,64,116,0,4,8,91,13,10,14,133
"E01032781",771,271,73,149,0,6,10,116,25,11,7,103
"E01032782",776,364,75,82,0,5,5,85,73,9,20,58
"E01032783",661,275,56,107,0,1,13,65,35,28,6,75
"E01032784",692,214,54,71,0,4,10,117,62,16,27,117
"E01032785",616,181,74,56,0,10,12,115,41,8,8,111
"E01032786",674,269,110,60,0,1,13,58,62,25,4,72
"E01032787",793,208,217,78,0,0,14,46,86,34,11,99
