"GeographyCode","KS609EW0001","KS609EW0002","KS609EW0003","KS609EW0004","KS609EW0005","KS609EW0006","KS609EW0007","KS609EW0008","KS609EW0009","KS609EW0010","KS609EW0011","KS609EW0012","KS609EW0013","KS609EW0014","KS609EW0015","KS609EW0016","KS609EW0017","KS609EW0018","KS609EW0019"
"E02000864",1883,181,366,365,113,249,82,140,145,242,9.61232076473712,19.4370685077005,19.3839617631439,6.00106213489113,13.2235793945831,4.35475305363781,7.43494423791822,7.70047796070101,12.8518321826872
"E02000865",1699,156,376,327,124,162,74,146,138,196,9.18187168922896,22.130665097116,19.2466156562684,7.29841082989994,9.53502060035315,4.35550323719835,8.59329017068864,8.12242495585639,11.5361977633902
"E02000866",2561,298,712,555,144,229,83,146,158,236,11.6360796563842,27.8016399843811,21.6712221788364,5.62280359234674,8.94181960171808,3.24092151503319,5.70089808668489,6.16946505271378,9.2151503319016
"E02000867",3031,335,847,694,192,236,99,208,148,272,11.052457934675,27.9445727482679,22.8967337512372,6.33454305509733,7.78620917189046,3.26624876278456,6.86242164302211,4.88287693830419,8.97393599472121
"E02000868",1931,159,506,516,93,205,63,126,89,174,8.23407560849301,26.2040393578457,26.7219057483169,4.8161574313827,10.6162610046608,3.26255825996893,6.52511651993786,4.6090108751942,9.0108751941999
"E02000869",1622,178,365,402,85,151,53,117,95,176,10.9741060419236,22.5030826140567,24.7842170160296,5.24044389642417,9.3094944512947,3.2675709001233,7.21331689272503,5.85696670776819,10.8508014796547
"E02000870",1646,130,364,356,105,181,60,114,114,222,7.89793438639125,22.1142162818955,21.6281895504253,6.37910085054678,10.996354799514,3.64520048602673,6.92588092345079,6.92588092345079,13.4872417982989
"E02000871",1982,160,277,286,155,258,88,248,159,351,8.07265388496468,13.9757820383451,14.4298688193744,7.82038345105954,13.0171543895056,4.43995963673058,12.5126135216953,8.02219979818365,17.7093844601413
"E02000872",2251,263,575,589,109,178,58,142,108,229,11.6836961350511,25.5442025766326,26.1661483784984,4.84229231452688,7.90759662372279,2.5766326077299,6.30830741892492,4.7978676143936,10.1732563305198
"E02000873",1844,179,397,311,99,191,95,179,123,270,9.70715835140998,21.529284164859,16.8655097613883,5.36876355748373,10.3579175704989,5.15184381778742,9.70715835140998,6.6702819956616,14.6420824295011
