"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E01004222",2480,306,1905,30,110,5,34,82,24,0,3,17,0,12.3387096774194,76.8145161290323,1.20967741935484,4.43548387096774,0.201612903225806,1.37096774193548,3.30645161290323,0.967741935483871,0,0.120967741935484,0.685483870967742,0
"E01004223",2079,288,1504,31,132,9,30,60,39,0,9,26,0,13.8528138528139,72.3424723424723,1.49110149110149,6.34920634920635,0.432900432900433,1.44300144300144,2.88600288600289,1.87590187590188,0,0.432900432900433,1.25060125060125,0
"E01004224",2000,175,1469,40,173,19,34,69,29,1,7,18,1,8.75,73.45,2,8.65,0.95,1.7,3.45,1.45,0.05,0.35,0.9,0.05
"E01004225",2178,76,1639,50,225,13,29,73,45,7,22,59,0,3.48943985307622,75.2525252525252,2.29568411386593,10.3305785123967,0.596877869605142,1.33149678604224,3.35169880624426,2.06611570247934,0.32139577594123,1.01010101010101,2.7089072543618,0
"E01004226",1738,172,1268,18,169,5,11,85,17,2,5,21,1,9.89643268124281,72.9574223245109,1.03567318757192,9.72382048331415,0.287686996547756,0.632911392405063,4.89067894131185,0.978135788262371,0.115074798619102,0.287686996547756,1.20828538550058,0.0575373993095512
"E01004228",1857,146,1461,38,124,15,14,37,38,0,6,45,0,7.86214324178783,78.6752827140549,2.0463112547119,6.67743672590199,0.807754442649435,0.753904146472806,1.99246095853527,2.0463112547119,0,0.323101777059774,2.4232633279483,0
"E01004229",1484,98,1104,17,105,5,12,131,10,0,14,18,0,6.60377358490566,74.3935309973046,1.1455525606469,7.07547169811321,0.336927223719677,0.808625336927224,8.82749326145553,0.673854447439353,0,0.943396226415094,1.21293800539084,0
"E01004230",2101,191,1504,28,178,21,41,129,28,1,10,28,0,9.09090909090909,71.5849595430747,1.33269871489767,8.47215611613517,0.999524036173251,1.95145168967158,6.13993336506426,1.33269871489767,0.0475963826749167,0.475963826749167,1.33269871489767,0
"E01004231",1793,173,1239,14,127,6,18,198,10,0,12,16,0,9.64863357501394,69.1020635805912,0.780814277746793,7.08310094813162,0.334634690462911,1.00390407138873,11.0429447852761,0.557724484104852,0,0.669269380925823,0.892359174567764,0
"E01004232",1665,70,1308,47,119,13,18,92,30,1,4,35,1,4.2042042042042,78.5585585585586,2.82282282282282,7.14714714714715,0.780780780780781,1.08108108108108,5.52552552552553,1.8018018018018,0.0600600600600601,0.24024024024024,2.1021021021021,0.0600600600600601
"E01004233",1821,217,1328,27,108,14,27,93,19,0,14,9,0,11.9165293794618,72.9269632070291,1.4827018121911,5.93080724876442,0.768808347062054,1.4827018121911,5.10708401976936,1.04338275672707,0,0.768808347062054,0.494233937397035,0
"E01004234",2218,150,1746,50,145,14,32,56,60,1,6,63,0,6.76284941388638,78.7195671776375,2.25428313796213,6.53742110009017,0.631199278629396,1.44274120829576,2.52479711451758,2.70513976555455,0.0450856627592426,0.270513976555455,2.84039675383228,0
"E01004235",1372,98,1029,14,50,12,31,152,12,1,1,3,0,7.14285714285714,75,1.02040816326531,3.64431486880466,0.87463556851312,2.25947521865889,11.0787172011662,0.87463556851312,0.0728862973760933,0.0728862973760933,0.21865889212828,0
"E01004236",1679,138,1253,5,93,14,17,165,8,0,3,5,0,8.21917808219178,74.6277546158428,0.297796307325789,5.53901131625968,0.83382966051221,1.01250744490768,9.82727814175104,0.476474091721263,0,0.178677784395473,0.297796307325789,0
"E01004237",1158,111,810,17,103,6,19,91,26,1,3,17,0,9.58549222797927,69.9481865284974,1.46804835924007,8.89464594127807,0.518134715025907,1.64075993091537,7.85837651122625,2.24525043177893,0.0863557858376511,0.259067357512953,1.46804835924007,0
"E01004238",2733,163,1901,22,214,20,82,323,18,0,15,19,0,5.96414196853275,69.5572630808635,0.804976216611782,7.83022319795097,0.731796560556165,3.00036589828028,11.8185144529821,0.658616904500549,0,0.548847420417124,0.695206732528357,0
"E01004239",1649,185,1227,17,60,2,14,142,10,1,0,11,0,11.2189205579139,74.408732565191,1.03092783505155,3.63856882959369,0.121285627653123,0.848999393571862,8.61127956337174,0.606428138265616,0.0606428138265616,0,0.667070952092177,0
"E01004240",1815,180,1388,12,73,7,34,126,9,0,6,7,0,9.91735537190083,76.4738292011019,0.661157024793388,4.02203856749311,0.385674931129477,1.8732782369146,6.94214876033058,0.495867768595041,0,0.330578512396694,0.385674931129477,0
"E01004241",1621,163,1190,15,90,16,25,139,11,1,5,2,0,10.0555212831585,73.4114743985194,0.925354719309069,5.55212831585441,0.987045033929673,1.54225786551511,8.57495373226404,0.67859346082665,0.0616903146206046,0.308451573103023,0.123380629241209,0
"E01004242",2453,203,1717,18,179,19,50,237,30,7,13,20,1,8.27558092132083,69.9959233591521,0.733795352629433,7.29718711781492,0.774561761108846,2.03832042397065,9.66163880962087,1.22299225438239,0.285364859355891,0.529963310232369,0.815328169588259,0.040766408479413
"E01004243",1789,195,1300,9,106,10,19,148,13,0,10,12,0,10.8999441028508,72.666294019005,0.503074343208496,5.92509782001118,0.558971492453885,1.06204583566238,8.2727780883175,0.72666294019005,0,0.558971492453885,0.670765790944662,0
"E01004244",1885,207,1370,21,111,12,39,114,14,0,11,8,0,10.9814323607427,72.6790450928382,1.11405835543767,5.88859416445623,0.636604774535809,2.06896551724138,6.04774535809019,0.742705570291777,0,0.583554376657825,0.424403183023873,0
"E01004245",1539,161,1186,6,64,7,26,102,4,0,3,2,0,10.461338531514,77.0630279402209,0.389863547758285,4.1585445094217,0.454840805717999,1.68940870695257,6.62768031189084,0.259909031838856,0,0.194931773879142,0.129954515919428,0
"E01004246",1977,147,1414,16,188,11,23,165,15,0,26,22,0,7.43550834597876,71.5225088517956,0.809307030854831,9.50935761254426,0.556398583712696,1.16337885685382,8.34597875569044,0.758725341426404,0,1.3151239251391,1.11279716742539,0
"E01004247",1934,226,1220,16,185,27,27,213,12,2,8,15,0,11.6856256463289,63.081695966908,0.827300930713547,9.56566701137539,1.39607032057911,1.39607032057911,11.0134436401241,0.62047569803516,0.103412616339193,0.413650465356774,0.77559462254395,0
"E01004248",1344,180,1000,9,37,3,20,94,12,0,2,1,0,13.3928571428571,74.4047619047619,0.669642857142857,2.75297619047619,0.223214285714286,1.48809523809524,6.99404761904762,0.892857142857143,0,0.148809523809524,0.0744047619047619,0
"E01004249",2049,180,1461,11,173,19,51,157,19,0,3,6,0,8.78477306002928,71.303074670571,0.536847242557345,8.4431429965837,0.927281600780869,2.48901903367496,7.66227428013665,0.927281600780869,0,0.146412884333821,0.292825768667643,0
"E01004250",2342,269,1760,9,113,12,37,144,11,0,7,10,0,11.4859094790777,75.1494449188728,0.384286934244236,4.82493595217763,0.512382578992314,1.5798462852263,6.14859094790777,0.469684030742955,0,0.298889837745517,0.426985482493595,0
"E01004251",2082,195,1507,15,146,16,16,193,10,0,9,10,0,9.36599423631124,72.3823246878002,0.720461095100865,7.01248799231508,0.768491834774256,0.768491834774256,9.26993275696446,0.48030739673391,0,0.432276657060519,0.48030739673391,0
"E01004252",2707,197,1877,22,285,20,61,238,36,1,21,20,0,7.27742888806797,69.3387513852974,0.812707794606575,10.5282600664943,0.73882526782416,2.25341706686369,8.7920206871075,1.32988548208349,0.036941263391208,0.775766531215368,0.73882526782416,0
"E01004253",2340,268,1614,13,201,18,38,183,15,0,15,10,0,11.4529914529915,68.974358974359,0.555555555555556,8.58974358974359,0.769230769230769,1.62393162393162,7.82051282051282,0.641025641025641,0,0.641025641025641,0.427350427350427,0
"E01004254",2120,50,1314,51,364,59,51,151,64,2,16,98,1,2.35849056603774,61.9811320754717,2.40566037735849,17.1698113207547,2.78301886792453,2.40566037735849,7.12264150943396,3.0188679245283,0.0943396226415094,0.754716981132076,4.62264150943396,0.0471698113207547
"E01004255",1618,106,1106,14,137,18,39,183,8,1,11,18,0,6.5512978986403,68.3559950556242,0.865265760197775,8.4672435105068,1.11248454882571,2.41038318912237,11.3102595797281,0.494437577255871,0.0618046971569839,0.679851668726823,1.11248454882571,0
"E01004256",1729,191,1123,10,151,20,28,198,10,0,14,4,0,11.0468478889532,64.9508386350492,0.578368999421631,8.73337189126663,1.15673799884326,1.61943319838057,11.4517061885483,0.578368999421631,0,0.809716599190283,0.231347599768652,0
"E01004257",1884,186,1336,11,158,8,16,175,16,1,3,16,0,9.87261146496815,70.9129511677282,0.583864118895966,8.3864118895966,0.424628450106157,0.849256900212314,9.28874734607219,0.849256900212314,0.0530785562632696,0.159235668789809,0.849256900212314,0
"E01004258",1506,83,1043,26,190,19,29,90,39,1,8,48,0,5.51128818061089,69.2563081009296,1.72642762284197,12.6162018592297,1.26162018592297,1.92563081009296,5.97609561752988,2.58964143426295,0.0664010624169987,0.531208499335989,3.18725099601594,0
"E01004259",1723,89,1245,31,191,15,26,77,48,2,16,64,0,5.16540917005223,72.2576900754498,1.79918746372606,11.0853163087638,0.870574579222287,1.50899593731863,4.4689495066744,2.78583865351132,0.116076610562972,0.928612884503772,3.71445153801509,0
"E01004260",1790,173,1232,19,198,18,9,110,18,2,23,16,0,9.66480446927374,68.8268156424581,1.06145251396648,11.0614525139665,1.00558659217877,0.502793296089385,6.14525139664804,1.00558659217877,0.111731843575419,1.28491620111732,0.893854748603352,0
"E01004261",2525,72,1636,26,263,26,76,403,57,0,6,24,1,2.85148514851485,64.7920792079208,1.02970297029703,10.4158415841584,1.02970297029703,3.00990099009901,15.960396039604,2.25742574257426,0,0.237623762376238,0.95049504950495,0.0396039603960396
"E01004262",1742,88,1186,20,140,30,19,250,28,0,7,9,0,5.05166475315729,68.0826636050517,1.14810562571757,8.03673938002296,1.72215843857635,1.09070034443169,14.3513203214696,1.60734787600459,0,0.401836969001148,0.516647531572905,0
"E01004263",1419,147,1095,20,71,6,11,53,11,0,10,17,0,10.3594080338266,77.1670190274841,1.40944326990839,5.00352360817477,0.422832980972516,0.775193798449612,3.73502466525722,0.775193798449612,0,0.704721634954193,1.19802677942213,0
"E01004264",1537,86,1120,4,94,11,17,202,9,1,8,10,0,5.59531554977228,72.8692257644763,0.26024723487313,6.11581001951854,0.715679895901106,1.1060507482108,13.142485361093,0.585556278464541,0.0650618087182824,0.520494469746259,0.650618087182824,0
"E01004266",1545,134,1196,25,110,12,7,41,24,0,5,31,0,8.67313915857605,77.411003236246,1.61812297734628,7.11974110032362,0.776699029126214,0.453074433656958,2.6537216828479,1.55339805825243,0,0.323624595469256,2.00647249190939,0
"E01004267",1767,130,1333,41,108,8,38,103,14,2,8,24,1,7.35710243350311,75.4385964912281,2.3203169213356,6.11205432937182,0.452744765138653,2.1505376344086,5.82908885116016,0.792303338992643,0.113186191284663,0.452744765138653,1.35823429541596,0.0565930956423316
"E01004268",1784,150,1296,15,122,8,34,163,14,3,6,18,1,8.40807174887892,72.6457399103139,0.840807174887892,6.83856502242153,0.448430493273543,1.90582959641256,9.13677130044843,0.7847533632287,0.168161434977578,0.336322869955157,1.00896860986547,0.0560538116591928
"E01004269",1975,174,1302,16,188,11,33,218,28,0,14,24,2,8.81012658227848,65.9240506329114,0.810126582278481,9.51898734177215,0.556962025316456,1.67088607594937,11.0379746835443,1.41772151898734,0,0.708860759493671,1.21518987341772,0.10126582278481
"E01004270",2236,142,1470,28,275,17,24,244,16,3,19,39,0,6.35062611806798,65.742397137746,1.25223613595707,12.298747763864,0.760286225402504,1.07334525939177,10.912343470483,0.715563506261181,0.134168157423971,0.849731663685152,1.74418604651163,0
"E01004271",1589,151,1157,11,91,4,28,148,8,0,7,8,0,9.50283196979232,72.8130899937067,0.692259282567653,5.72687224669604,0.251730648206419,1.76211453744493,9.31403398363751,0.503461296412838,0,0.440528634361234,0.503461296412838,0
"E01004272",2099,162,1564,9,97,4,41,238,5,0,4,6,0,7.71796093377799,74.511672224869,0.428775607432111,4.62124821343497,0.190566936636494,1.95331110052406,11.3387327298714,0.238208670795617,0,0.190566936636494,0.28585040495474,0
"E01004273",1904,100,1489,11,100,10,23,168,19,1,5,9,0,5.25210084033613,78.203781512605,0.577731092436975,5.25210084033613,0.525210084033613,1.20798319327731,8.82352941176471,0.997899159663865,0.0525210084033613,0.262605042016807,0.472689075630252,0
"E01004274",1973,99,1395,20,180,20,36,198,29,0,16,30,1,5.01773948302078,70.704510897111,1.0136847440446,9.12316269640142,1.0136847440446,1.82463253928028,10.0354789660416,1.46984287886467,0,0.810947795235682,1.5205271160669,0.0506842372022301
"E01004275",1879,150,1242,23,214,30,24,159,30,5,8,42,0,7.98296966471527,66.0989888238425,1.22405534858968,11.3890367216605,1.59659393294305,1.27727514635444,8.46194784459819,1.59659393294305,0.266098988823842,0.425758382118148,2.23523150612028,0
"E01004276",2024,25,1171,43,345,52,48,257,82,1,24,80,0,1.23517786561265,57.8557312252964,2.12450592885375,17.0454545454545,2.56916996047431,2.37154150197628,12.697628458498,4.05138339920949,0.0494071146245059,1.18577075098814,3.95256916996047,0
"E01004277",1630,21,785,26,258,70,43,318,126,0,13,75,1,1.28834355828221,48.159509202454,1.59509202453988,15.8282208588957,4.29447852760736,2.63803680981595,19.5092024539877,7.73006134969325,0,0.797546012269939,4.60122699386503,0.0613496932515337
"E01004280",1879,126,1261,26,210,41,35,174,26,3,21,31,0,6.70569451836083,67.1101649813731,1.38371474188398,11.1761575306014,2.18201170835551,1.8626929217669,9.26024481106972,1.38371474188398,0.159659393294305,1.11761575306014,1.64981373070782,0
"E01004281",1770,47,889,33,354,31,53,311,28,3,28,72,1,2.65536723163842,50.225988700565,1.86440677966102,20,1.75141242937853,2.99435028248588,17.5706214689266,1.5819209039548,0.169491525423729,1.5819209039548,4.06779661016949,0.0564971751412429
"E01004283",2317,184,1734,20,171,14,18,167,16,2,7,24,1,7.94130340958136,74.8381527837721,0.863185153215365,7.38023305999137,0.604229607250755,0.776866637893828,7.2075960293483,0.690548122572292,0.0863185153215365,0.302114803625378,1.03582218385844,0.0431592576607682
"E01004284",2302,137,1733,17,167,13,63,164,33,0,10,25,0,5.95134665508254,75.2823631624674,0.738488271068636,7.25456125108601,0.564726324934839,2.7367506516073,7.12423979148566,1.43353605560382,0,0.434404865334492,1.08601216333623,0
"E01004285",2318,163,1840,7,100,5,14,182,10,0,7,12,0,7.03192407247627,79.3787748058671,0.301984469370147,4.31406384814495,0.215703192407248,0.603968938740293,7.85159620362381,0.431406384814495,0,0.301984469370147,0.517687661777394,0
"E01004286",2364,195,1874,25,113,12,15,123,19,0,10,19,0,8.248730964467,79.2724196277496,1.0575296108291,4.78003384094755,0.50761421319797,0.634517766497462,5.20304568527919,0.803722504230118,0,0.423011844331641,0.803722504230118,0
"E01004287",2171,135,1568,24,146,20,20,238,31,0,19,22,0,6.21833256563795,72.2247812068171,1.1054813450023,6.72501151543068,0.921234454168586,0.921234454168586,10.9626900046062,1.42791340396131,0,0.875172731460157,1.01335789958544,0
"E01004288",1620,115,1264,9,68,10,9,143,13,0,4,6,0,7.09876543209876,78.0246913580247,0.555555555555556,4.19753086419753,0.617283950617284,0.555555555555556,8.82716049382716,0.802469135802469,0,0.246913580246914,0.37037037037037,0
"E01004289",1844,119,1401,20,134,8,26,138,14,0,11,20,0,6.45336225596529,75.9761388286334,1.08459869848156,7.26681127982646,0.433839479392625,1.40997830802603,7.48373101952278,0.759219088937093,0,0.596529284164859,1.08459869848156,0
"E01004290",1302,70,902,17,138,6,21,113,23,0,14,24,0,5.37634408602151,69.2780337941628,1.30568356374808,10.5990783410138,0.460829493087558,1.61290322580645,8.678955453149,1.76651305683564,0,1.0752688172043,1.84331797235023,0
"E01004291",1844,74,1253,41,274,28,25,75,51,0,23,82,0,4.01301518438178,67.9501084598699,2.2234273318872,14.8590021691974,1.51843817787419,1.35574837310195,4.06724511930586,2.76572668112798,0,1.2472885032538,4.4468546637744,0
"E01004292",1738,34,1135,47,312,36,35,91,42,8,7,79,1,1.95627157652474,65.3049482163406,2.70425776754891,17.95166858458,2.07134637514384,2.01380897583429,5.23590333716916,2.41657077100115,0.46029919447641,0.402761795166859,4.54545454545455,0.0575373993095512
"E01004293",2125,49,1432,43,362,56,39,99,75,1,17,95,0,2.30588235294118,67.3882352941176,2.02352941176471,17.0352941176471,2.63529411764706,1.83529411764706,4.65882352941176,3.52941176470588,0.0470588235294118,0.8,4.47058823529412,0
"E01004294",1757,92,1195,33,245,29,23,102,40,4,5,52,0,5.23619806488332,68.0136596471258,1.87820147979511,13.9442231075697,1.6505406943654,1.30904951622083,5.8053500284576,2.2766078542971,0.22766078542971,0.284575981787137,2.95959021058623,0
"E01004295",1516,91,1167,14,82,10,9,141,7,0,5,18,0,6.00263852242744,76.9788918205805,0.923482849604222,5.4089709762533,0.659630606860158,0.593667546174142,9.30079155672823,0.461741424802111,0,0.329815303430079,1.18733509234828,0
"E01004296",1605,121,1162,41,136,22,18,96,18,1,3,34,0,7.53894080996885,72.398753894081,2.55451713395639,8.47352024922118,1.37071651090343,1.1214953271028,5.98130841121495,1.1214953271028,0.0623052959501558,0.186915887850467,2.1183800623053,0
"E01004297",1826,68,1251,44,276,27,19,82,64,2,10,67,0,3.72398685651698,68.5104052573932,2.40963855421687,15.1150054764513,1.47864184008762,1.04052573932092,4.49069003285871,3.50492880613363,0.109529025191676,0.547645125958379,3.66922234392114,0
"E01004298",1637,96,1224,24,117,21,19,129,16,0,9,13,0,5.86438607208308,74.7709224190592,1.46609651802077,7.14722052535125,1.28283445326817,1.16065974343311,7.88026878436164,0.977397678680513,0,0.549786194257789,0.794135613927917,0
"E01004300",1349,93,1035,13,92,6,18,80,10,2,4,13,0,6.89399555226093,76.7234988880652,0.963676797627873,6.81986656782802,0.44477390659748,1.33432171979244,5.93031875463306,0.741289844329133,0.148257968865827,0.296515937731653,0.963676797627873,0
"E01004301",1324,64,1000,11,82,13,17,141,8,0,3,14,0,4.83383685800604,75.5287009063444,0.830815709969789,6.19335347432024,0.981873111782477,1.28398791540786,10.6495468277946,0.604229607250755,0,0.226586102719033,1.05740181268882,0
"E01004302",1987,98,1402,9,131,21,25,275,24,0,15,19,0,4.93205837946653,70.5586311021641,0.452944136889784,6.59285354806241,1.05686965274283,1.25817815802718,13.8399597382989,1.20785103170609,0,0.754906894816306,0.956215400100654,0
"E01004303",2362,144,1703,39,203,23,48,200,26,0,14,40,0,6.0965283657917,72.0999153259949,1.65114309906859,8.59441151566469,0.973751058425063,2.03217612193057,8.46740050804403,1.10076206604572,0,0.592718035563082,1.69348010160881,0
"E01004304",1957,111,1426,20,157,3,18,220,9,0,10,14,0,5.67194685743485,72.8666326009198,1.02197240674502,8.02248339294839,0.153295861011753,0.919775166070516,11.2416964741952,0.459887583035258,0,0.510986203372509,0.715380684721513,0
"E01004305",1952,145,1399,17,174,15,27,181,11,1,9,12,0,7.42827868852459,71.6700819672131,0.870901639344262,8.91393442622951,0.76844262295082,1.38319672131148,9.27254098360656,0.563524590163934,0.0512295081967213,0.461065573770492,0.614754098360656,0
"E01004306",1799,51,1318,28,189,19,24,120,38,1,14,62,0,2.8349082823791,73.2629238465814,1.55642023346304,10.5058365758755,1.05614230127849,1.33407448582546,6.67037242912729,2.11228460255698,0.0555864369093941,0.778210116731518,3.44635908838243,0
"E01004307",2186,45,1156,53,463,76,49,180,166,4,19,108,2,2.05855443732845,52.8819762122598,2.42451967063129,21.1802378774016,3.47666971637694,2.24153705397987,8.23421774931382,7.59377859103385,0.182982616651418,0.869167429094236,4.94053064958829,0.0914913083257091
"E01004308",1478,47,1069,18,182,12,8,109,17,0,4,37,0,3.17997293640054,72.3274695534506,1.21786197564276,12.3139377537212,0.81190798376184,0.54127198917456,7.37483085250338,1.15020297699594,0,0.27063599458728,2.50338294993234,0
"E01004309",2852,148,2055,31,266,31,31,244,49,0,21,51,0,5.18934081346424,72.054698457223,1.08695652173913,9.32678821879383,1.08695652173913,1.08695652173913,8.55539971949509,1.71809256661992,0,0.73632538569425,1.78821879382889,0
"E01004310",1971,116,1349,12,263,12,18,163,33,0,9,47,1,5.88533739218671,68.4424150177575,0.60882800608828,13.3434804667681,0.60882800608828,0.91324200913242,8.2699137493658,1.67427701674277,0,0.45662100456621,2.3845763571791,0.0507356671740233
"E01004311",1518,140,1058,34,132,9,24,88,29,0,11,31,0,9.22266139657444,69.6969696969697,2.23978919631094,8.69565217391304,0.592885375494071,1.58102766798419,5.79710144927536,1.91040843214756,0,0.72463768115942,2.04216073781291,0
"E01004312",1614,130,1190,29,108,9,24,110,17,1,7,26,0,8.0545229244114,73.729863692689,1.79677819083024,6.69144981412639,0.557620817843866,1.48698884758364,6.81536555142503,1.05328376703841,0.0619578686493185,0.433705080545229,1.61090458488228,0
"E01004313",2043,149,1417,28,197,20,33,142,38,0,10,51,1,7.29319627998042,69.3587860988742,1.37053352912384,9.642682329907,0.978952520802741,1.61527165932452,6.95056289769946,1.86000978952521,0,0.48947626040137,2.49632892804699,0.0489476260401371
"E01004314",1100,65,824,41,103,15,9,19,39,2,11,29,0,5.90909090909091,74.9090909090909,3.72727272727273,9.36363636363637,1.36363636363636,0.818181818181818,1.72727272727273,3.54545454545455,0.181818181818182,1,2.63636363636364,0
"E01004315",1628,95,1140,35,190,19,19,83,51,1,12,50,0,5.83538083538084,70.02457002457,2.14987714987715,11.6707616707617,1.16707616707617,1.16707616707617,5.0982800982801,3.13267813267813,0.0614250614250614,0.737100737100737,3.07125307125307,0
"E01004316",1138,52,845,16,103,8,21,64,33,1,7,36,0,4.56942003514938,74.2530755711775,1.40597539543058,9.05096660808436,0.70298769771529,1.84534270650264,5.62390158172232,2.89982425307557,0.0878734622144112,0.615114235500879,3.16344463971881,0
"E01004317",2706,94,1908,55,320,33,23,117,122,1,24,115,0,3.47376201034738,70.509977827051,2.03252032520325,11.8255728011826,1.21951219512195,0.849963045084996,4.32372505543237,4.50849963045085,0.0369549150036955,0.886917960088692,4.24981522542498,0
