"GeographyCode","QS408EW0001","QS408EW0002","QS408EW0003","QS408EW0004","QS408EW0005","QS408EW0006"
"E00021238",181,35,55,50,26,15
"E00021239",147,6,51,68,18,4
"E00021240",162,19,47,69,25,2
"E00021241",116,28,35,39,8,6
"E00021243",147,6,31,52,36,22
"E00021244",148,9,11,83,29,16
"E00021245",113,16,37,37,14,9
"E00021246",182,16,49,65,30,22
"E00021247",115,17,23,37,19,19
"E00021248",136,8,27,57,29,15
"E00021249",122,22,31,52,13,4
"E00021251",114,13,21,53,15,12
"E00021252",126,14,30,35,36,11
"E00021253",144,10,16,63,34,21
"E00021254",109,16,36,37,18,2
"E00021255",109,9,37,51,10,2
"E00021256",107,12,35,42,16,2
"E00021257",102,20,37,28,12,5
"E00021258",134,22,31,41,26,14
"E00021259",134,25,30,44,17,18
"E00021260",143,15,24,66,28,10
"E00021261",128,9,12,53,41,13
"E00021262",119,6,31,36,32,14
"E00021263",175,48,46,45,28,8
"E00021266",119,24,26,37,27,5
"E00021267",145,25,40,55,18,7
"E00021268",106,8,35,34,25,4
"E00021271",189,6,77,84,16,6
"E00021272",89,17,22,34,12,4
"E00021273",125,11,30,43,31,10
"E00021274",192,25,40,85,22,20
"E00021275",116,25,26,49,9,7
"E00021277",101,20,40,33,6,2
"E00021278",82,4,23,31,22,2
"E00021279",153,24,21,71,22,15
"E00021280",151,15,23,62,37,14
"E00021281",204,28,37,78,44,17
"E00021282",181,8,30,80,50,13
"E00021285",77,3,17,25,29,3
"E00021286",106,22,26,24,30,4
"E00021287",160,6,29,44,58,23
"E00021288",133,3,32,40,52,6
"E00021289",127,4,21,61,26,15
"E00021290",120,13,30,51,16,10
"E00021291",239,5,54,56,65,59
"E00021292",113,12,31,36,21,13
"E00021294",201,12,40,85,35,29
"E00021295",145,41,25,47,18,14
"E00021296",160,23,45,49,36,7
"E00021297",156,61,29,35,22,9
"E00021298",173,58,39,42,29,5
"E00021299",165,21,43,60,25,16
"E00021300",181,71,37,46,24,3
"E00021301",175,3,33,56,54,29
"E00021302",185,29,39,58,42,17
"E00021303",126,12,17,46,35,16
"E00021304",119,21,22,41,22,13
"E00021305",100,50,24,16,6,4
"E00021306",126,46,23,27,24,6
"E00021307",183,52,34,37,42,18
"E00021308",139,37,18,44,30,10
"E00021309",105,6,29,56,10,4
"E00021310",112,35,31,25,16,5
"E00021311",119,26,18,49,18,8
"E00021312",123,26,34,33,20,10
"E00021313",204,34,41,71,37,21
"E00021314",148,54,34,40,11,9
"E00021315",112,4,7,87,9,5
"E00021316",102,25,19,37,11,10
"E00021317",123,64,26,20,12,1
"E00021318",142,29,26,52,27,8
"E00021319",138,19,28,42,26,23
"E00021320",120,35,35,27,13,10
"E00021321",114,18,32,33,23,8
"E00021322",116,19,33,32,15,17
"E00021323",138,15,24,63,20,16
"E00021324",166,42,27,50,38,9
"E00021325",150,26,27,56,22,19
"E00021326",134,19,25,36,26,28
"E00021327",178,50,35,62,27,4
"E00021328",131,14,24,43,30,20
"E00021329",187,19,23,82,44,19
"E00021330",122,11,13,35,46,17
"E00021331",90,2,23,37,18,10
"E00021332",134,15,22,43,22,32
"E00021333",126,9,34,41,26,16
"E00021334",155,12,33,67,28,15
"E00021335",180,29,49,54,30,18
"E00021336",88,7,14,27,27,13
"E00021337",88,4,18,37,14,15
"E00021338",134,6,14,59,34,21
"E00021339",125,19,27,46,18,15
"E00021340",211,17,17,62,89,26
"E00021342",101,3,21,30,23,24
"E00021344",152,37,15,45,35,20
"E00021345",115,7,24,48,21,15
"E00021346",116,9,24,43,27,13
"E00021347",149,9,20,70,34,16
"E00021349",136,12,18,52,35,19
"E00021350",110,9,25,41,16,19
"E00021351",134,8,15,52,37,22
"E00021352",116,8,34,45,19,10
"E00021353",127,5,16,52,32,22
"E00021354",142,11,27,59,27,18
"E00021355",161,12,33,81,23,12
"E00021357",118,15,20,38,21,24
"E00021359",110,10,24,40,24,12
"E00021360",127,8,17,40,30,32
"E00021361",131,2,29,57,29,14
"E00021363",141,13,43,53,22,10
"E00021364",161,31,27,47,30,26
"E00021365",139,16,19,60,33,11
"E00021366",141,21,27,49,32,12
"E00021367",133,18,30,53,26,6
"E00021368",140,8,38,45,30,19
"E00021369",60,5,11,21,16,7
"E00021370",172,18,32,53,41,28
"E00021371",46,1,3,19,18,5
"E00021372",148,14,18,59,44,13
"E00021374",126,25,29,37,21,14
"E00021375",135,19,37,46,21,12
"E00021376",129,20,21,35,31,22
"E00021377",219,22,46,75,48,28
"E00021378",177,16,31,51,40,39
"E00021379",130,27,18,51,26,8
"E00021380",117,19,18,34,33,13
"E00021381",141,15,26,45,35,20
"E00021382",124,13,14,51,28,18
"E00021383",176,30,27,52,39,28
"E00021384",122,21,27,25,26,23
"E00021385",155,20,33,41,44,17
"E00021386",120,26,28,40,15,11
"E00021387",225,27,58,80,39,21
"E00021388",141,15,21,59,31,15
"E00021391",155,12,13,63,41,26
"E00021392",161,20,58,47,22,14
"E00021393",147,15,35,57,25,15
"E00021394",137,7,17,54,46,13
"E00021395",119,3,28,51,25,12
"E00021396",147,7,39,55,32,14
"E00021397",171,31,32,50,44,14
"E00021398",175,13,40,64,35,23
"E00021399",175,48,42,59,19,7
"E00021400",137,29,22,39,33,14
"E00021402",119,16,23,51,21,8
"E00021404",143,10,36,51,39,7
"E00021405",132,27,31,34,24,16
"E00021406",146,14,33,54,32,13
"E00021407",193,12,29,61,63,28
"E00021408",171,24,52,57,22,16
"E00021409",142,21,38,52,24,7
"E00021410",112,29,21,35,20,7
"E00021411",153,19,26,73,22,13
"E00021412",136,15,18,47,37,19
"E00021413",141,7,16,58,36,24
"E00021414",107,8,17,32,34,16
"E00021415",125,19,20,36,24,26
"E00021416",123,19,27,34,28,15
"E00021417",119,9,27,35,34,14
"E00021418",118,12,38,43,21,4
"E00021419",135,8,31,46,28,22
"E00021420",128,25,30,44,15,14
"E00021421",195,10,19,77,63,26
"E00021422",87,2,20,34,18,13
"E00021423",140,14,31,49,29,17
"E00021424",105,12,46,38,8,1
"E00021425",133,14,45,60,13,1
"E00021426",109,6,21,43,24,15
"E00021427",124,15,40,53,13,3
"E00021428",140,8,23,60,35,14
"E00021429",60,2,13,29,15,1
"E00021430",125,5,22,47,34,17
"E00021431",125,16,19,52,25,13
"E00021432",159,15,32,60,33,19
"E00021433",243,27,33,68,79,36
"E00021434",127,12,21,51,28,15
"E00021437",118,17,24,42,22,13
"E00021438",103,20,26,31,16,10
"E00021439",90,4,14,48,12,12
"E00021440",128,19,27,33,25,24
"E00021441",129,40,28,40,15,6
"E00021442",130,37,29,41,20,3
"E00021443",116,20,21,48,14,13
"E00021444",117,32,20,33,13,19
"E00021445",116,4,19,38,26,29
"E00021446",117,4,12,37,36,28
"E00021447",123,10,37,52,20,4
"E00021448",139,3,47,51,27,11
"E00021449",138,34,23,37,29,15
"E00021450",71,25,15,22,6,3
"E00021451",147,9,25,54,37,22
"E00021452",117,8,30,56,16,7
"E00021453",129,21,27,52,21,8
"E00021454",116,12,17,41,29,17
"E00021455",148,7,32,62,31,16
"E00021458",148,9,19,70,38,12
"E00021459",139,10,21,71,31,6
"E00021460",166,8,35,69,43,11
"E00021461",120,1,18,72,19,10
"E00021462",137,12,20,54,35,16
"E00021463",130,20,29,43,24,14
"E00021464",128,8,22,60,28,10
"E00021465",128,13,29,37,29,20
"E00021466",139,28,25,35,26,25
"E00021467",121,16,11,37,30,27
"E00021468",111,18,10,44,25,14
"E00021469",149,20,25,49,33,22
"E00021470",117,21,29,40,15,12
"E00021471",134,13,33,42,31,15
"E00021473",95,7,24,24,24,16
"E00021474",122,8,13,53,26,22
"E00021475",122,13,15,35,34,25
"E00021476",122,20,16,41,26,19
"E00021477",166,23,16,60,48,19
"E00021478",130,27,17,40,34,12
"E00021479",151,24,31,48,30,18
"E00021480",144,2,43,65,29,5
"E00021481",134,11,24,51,25,23
"E00021482",127,34,27,37,15,14
"E00021483",231,16,18,74,86,37
"E00021484",114,28,30,36,12,8
"E00021485",122,12,24,48,29,9
"E00021486",121,19,33,37,20,12
"E00021487",71,17,17,18,13,6
"E00021488",157,22,28,55,32,20
"E00021489",119,6,21,50,20,22
"E00021490",115,7,19,52,26,11
"E00021491",87,12,11,26,22,16
"E00021492",136,5,19,51,42,19
"E00021493",126,5,16,40,40,25
"E00021494",176,22,27,74,31,22
"E00021495",184,8,16,55,60,45
"E00021496",107,10,13,37,30,17
"E00021497",133,12,12,46,39,24
"E00021498",127,8,18,39,38,24
"E00021499",124,20,26,36,31,11
"E00021500",139,15,24,68,24,8
"E00021501",131,14,17,60,28,12
"E00021502",134,11,22,50,22,29
"E00021503",129,2,10,62,34,21
"E00021504",164,6,22,63,39,34
"E00021505",95,7,17,34,22,15
"E00021506",142,4,25,70,27,16
"E00021507",169,4,17,73,56,19
"E00021508",136,8,25,47,29,27
"E00021509",184,28,31,55,50,20
"E00021510",121,22,40,48,8,3
"E00021511",109,16,52,36,5,0
"E00021516",106,10,25,38,29,4
"E00021517",136,7,25,63,28,13
"E00021518",151,17,32,51,36,15
"E00021519",200,48,45,66,34,7
"E00021520",97,22,19,39,12,5
"E00021521",98,16,42,33,3,4
"E00021522",136,25,17,47,21,26
"E00021524",194,34,33,57,50,20
"E00021525",134,19,28,51,26,10
"E00021526",169,16,42,79,25,7
"E00021527",145,27,34,59,17,8
"E00021528",94,39,15,27,8,5
"E00021529",116,2,20,60,28,6
"E00021531",186,17,40,70,34,25
"E00021532",138,30,51,30,22,5
"E00021533",141,9,36,69,25,2
"E00021534",127,3,24,57,33,10
"E00021535",115,33,22,27,25,8
"E00021536",118,16,32,36,9,25
"E00021537",163,22,28,66,40,7
"E00021538",309,60,109,91,46,3
"E00021539",138,16,47,49,21,5
"E00021541",139,5,31,58,42,3
"E00021542",106,18,38,32,16,2
"E00021543",142,7,45,57,29,4
"E00021544",83,5,45,25,5,3
"E00021546",102,9,32,45,14,2
"E00021547",115,11,17,60,11,16
"E00021549",128,25,24,44,22,13
"E00021550",150,12,26,49,42,21
"E00021552",99,22,18,37,12,10
"E00021553",119,13,41,33,15,17
"E00021554",127,10,40,40,30,7
"E00021555",145,11,28,63,29,14
"E00021556",147,9,53,63,16,6
"E00021557",172,6,61,56,38,11
"E00021559",157,43,66,31,12,5
"E00021560",157,8,37,49,39,24
"E00021561",144,6,19,41,60,18
"E00021562",140,17,25,58,28,12
"E00021563",124,33,29,30,17,15
"E00021564",123,27,27,46,12,11
"E00021565",89,4,22,42,14,7
"E00021566",156,30,24,37,35,30
"E00021567",143,31,39,36,26,11
"E00021569",142,20,36,40,32,14
"E00021572",143,18,33,38,32,22
"E00021574",93,20,16,32,17,8
"E00021577",128,9,15,69,21,14
"E00021579",106,9,12,28,30,27
"E00021580",124,12,15,36,39,22
"E00021582",98,16,17,29,24,12
"E00021583",150,17,23,51,35,24
"E00021584",113,12,29,41,23,8
"E00021585",149,18,20,54,31,26
"E00021586",130,10,31,39,29,21
"E00021587",128,10,35,42,22,19
"E00021588",148,4,26,59,48,11
"E00021590",137,24,28,48,20,17
"E00021591",127,10,17,38,39,23
"E00021592",112,25,33,25,21,8
"E00021593",140,14,14,79,21,12
"E00021594",129,29,21,30,31,18
"E00021595",134,9,19,56,30,20
"E00021596",164,18,52,64,25,5
"E00021597",121,12,23,45,27,14
"E00021598",115,27,36,32,14,6
"E00021599",162,21,60,52,22,7
"E00021600",164,38,44,58,21,3
"E00021601",118,24,29,28,19,18
"E00021602",124,35,32,34,18,5
"E00021603",108,10,16,36,27,19
"E00021604",154,10,38,67,29,10
"E00021605",157,22,49,64,17,5
"E00021606",175,36,64,58,13,4
"E00021607",119,9,23,40,30,17
"E00021608",116,7,32,53,18,6
"E00021610",152,10,43,59,30,10
"E00021611",155,14,37,62,35,7
"E00021612",139,8,23,47,49,12
"E00021613",125,10,19,38,40,18
"E00021614",160,24,43,54,27,12
"E00021615",146,9,20,49,60,8
"E00021616",122,16,19,35,28,24
"E00021617",109,7,20,28,29,25
"E00021618",95,7,10,44,18,16
"E00021619",162,15,31,66,38,12
"E00021620",125,12,15,49,34,15
"E00021621",121,12,17,56,23,13
"E00021622",134,7,26,52,42,7
"E00021623",91,3,22,48,16,2
"E00021624",171,16,65,64,22,4
"E00021625",247,15,62,94,62,14
"E00021626",212,9,46,111,37,9
"E00021627",201,10,21,70,68,32
"E00021628",108,32,41,29,5,1
"E00021629",125,17,41,40,21,6
"E00021630",129,7,21,59,30,12
"E00021631",144,5,67,49,17,6
"E00021632",119,18,39,38,20,4
"E00021633",114,18,41,38,7,10
"E00021634",136,15,43,59,15,4
"E00021635",117,8,35,37,33,4
"E00021636",114,10,29,37,25,13
"E00021637",174,10,28,56,57,23
"E00021639",93,7,11,34,23,18
"E00021640",149,15,34,48,29,23
"E00021641",135,13,33,42,38,9
"E00021642",127,7,28,42,26,24
"E00021643",91,4,20,22,23,22
"E00021644",138,20,23,60,27,8
"E00021646",155,10,20,67,38,20
"E00021648",102,22,24,35,16,5
"E00021649",127,11,19,33,35,29
"E00021650",105,6,18,48,23,10
"E00021651",139,17,44,58,20,0
"E00021652",148,8,58,57,23,2
"E00021653",175,3,12,70,47,43
"E00021654",144,11,22,52,34,25
"E00021655",80,5,9,22,20,24
"E00021656",159,39,29,42,37,12
"E00021657",112,8,39,48,15,2
"E00021658",93,18,48,21,4,2
"E00021659",136,6,15,43,56,16
"E00021660",117,15,29,46,18,9
"E00021661",207,24,19,75,63,26
"E00021662",179,28,29,50,51,21
"E00021663",138,4,19,82,28,5
"E00021665",149,13,32,38,42,24
"E00021666",221,13,44,79,64,21
"E00021667",142,10,14,50,32,36
"E00021668",248,13,39,92,81,23
"E00021669",133,8,24,49,30,22
"E00021670",123,7,26,40,24,26
"E00021671",101,17,10,35,20,19
"E00021672",142,15,22,57,26,22
"E00021673",139,7,14,38,47,33
"E00021674",155,14,24,67,30,20
"E00021675",162,14,25,55,36,32
"E00021676",168,3,26,79,49,11
"E00021677",120,8,17,47,29,19
"E00021678",166,29,45,48,30,14
"E00021679",58,8,10,24,13,3
"E00021680",194,62,34,37,37,24
"E00021681",147,15,27,65,33,7
"E00021682",160,22,20,51,42,25
"E00021683",156,15,21,62,27,31
"E00021685",220,21,34,73,62,30
"E00021686",182,16,24,52,76,14
"E00021687",189,21,21,66,61,20
"E00021688",142,8,23,57,31,23
"E00021689",162,8,34,54,57,9
"E00021690",218,10,23,70,82,33
"E00021691",139,9,23,53,35,19
"E00021692",156,18,49,48,28,13
"E00021693",199,10,24,77,61,27
"E00021694",162,21,18,55,45,23
"E00021695",154,17,26,57,42,12
"E00021696",186,13,22,69,58,24
"E00021697",143,9,36,60,21,17
"E00021698",159,53,48,40,10,8
"E00021699",172,14,28,70,43,17
"E00021700",222,18,42,81,51,30
"E00021701",184,38,49,55,25,17
"E00021702",124,19,29,34,22,20
"E00021703",123,9,25,49,26,14
"E00021704",157,11,25,57,52,12
"E00021705",175,19,39,50,48,19
"E00021706",111,9,14,34,30,24
"E00021707",143,11,27,50,35,20
"E00021708",130,30,40,38,18,4
"E00021709",111,14,23,24,26,24
"E00021710",116,25,19,41,21,10
"E00021711",200,13,29,71,57,30
"E00021712",150,14,22,58,39,17
"E00021713",98,9,8,32,32,17
"E00021714",100,1,23,49,19,8
"E00021715",135,8,22,45,44,16
"E00021716",165,21,24,94,15,11
"E00021717",109,8,14,39,35,13
"E00021718",155,6,26,58,41,24
"E00021719",56,9,13,16,12,6
"E00021722",158,6,13,77,46,16
"E00021723",110,15,26,49,13,7
"E00021724",120,27,27,36,19,11
"E00021725",116,32,33,38,9,4
"E00021726",108,2,18,42,34,12
"E00021727",111,8,14,44,30,15
"E00021728",114,8,30,46,20,10
"E00021729",72,13,15,24,12,8
"E00021730",163,16,42,55,37,13
"E00021731",156,5,29,51,50,21
"E00021732",98,9,38,23,19,9
"E00021733",250,30,28,63,58,71
"E00021734",208,16,13,86,54,39
"E00021735",138,12,30,33,32,31
"E00021736",135,13,27,40,34,21
"E00021737",104,5,20,48,17,14
"E00021738",112,7,15,60,13,17
"E00021739",126,3,12,44,47,20
"E00021740",168,10,32,75,33,18
"E00021741",124,5,26,48,40,5
"E00021742",211,10,17,66,77,41
"E00021743",141,9,20,44,44,24
"E00021744",244,11,43,112,45,33
"E00021745",98,6,13,40,23,16
"E00021746",143,2,32,58,46,5
"E00021748",200,14,35,51,61,39
"E00021750",119,2,10,53,27,27
"E00021752",138,12,15,58,21,32
"E00021753",115,4,24,43,27,17
"E00021754",87,6,26,33,15,7
"E00021755",125,24,24,38,24,15
"E00021756",102,2,15,53,22,10
"E00021757",96,7,6,32,36,15
"E00021758",134,10,21,51,39,13
"E00021759",110,13,17,26,31,23
"E00021760",115,3,9,41,39,23
"E00021761",102,6,12,38,27,19
"E00021762",105,9,25,35,21,15
"E00021763",133,9,37,43,27,17
"E00021764",109,23,20,24,24,18
"E00021766",107,17,14,26,33,17
"E00021767",126,3,29,52,29,13
"E00167078",120,4,10,44,41,21
"E00167079",116,10,17,39,42,8
"E00167080",145,18,32,43,39,13
"E00167081",120,24,29,49,10,8
"E00167082",138,11,12,41,46,28
"E00167083",122,7,10,33,51,21
"E00167084",113,3,10,42,48,10
"E00167085",126,11,13,58,32,12
"E00167086",140,14,25,41,38,22
"E00167087",144,2,9,55,71,7
"E00167088",112,5,16,26,54,11
"E00167089",92,5,16,42,21,8
"E00167090",100,2,8,38,45,7
"E00167091",144,10,20,62,45,7
"E00167092",122,12,17,38,38,17
"E00167093",97,0,9,35,43,10
"E00167094",130,6,17,45,46,16
"E00167095",109,10,10,43,37,9
"E00167096",66,0,8,19,31,8
"E00167097",133,3,7,62,50,11
"E00167098",76,2,6,31,30,7
"E00167099",73,4,10,24,32,3
"E00167100",226,8,40,67,78,33
"E00167101",148,13,32,79,21,3
"E00167102",130,1,17,42,43,27
"E00167103",126,4,11,44,64,3
"E00167104",121,16,37,46,21,1
"E00167105",132,7,20,53,43,9
"E00167106",161,17,50,70,19,5
"E00167107",120,4,12,28,63,13
"E00167108",165,23,45,45,40,12
"E00167109",124,6,21,30,34,33
"E00167110",124,14,30,46,24,10
"E00167111",149,4,11,41,69,24
"E00167112",403,35,63,146,124,35
"E00167113",165,10,41,43,53,18
"E00167114",140,26,26,53,23,12
"E00167115",386,11,24,108,162,81
"E00167116",112,27,11,34,30,10
"E00167117",50,8,14,12,11,5
"E00167118",137,5,40,55,33,4
"E00167119",137,9,43,58,20,7
"E00167120",139,9,20,61,35,14
"E00167121",139,10,46,58,19,6
"E00167122",125,10,21,54,38,2
"E00167123",116,8,33,46,20,9
"E00167124",137,5,15,55,49,13
"E00167125",92,4,29,39,15,5
"E00167126",177,10,56,77,28,6
"E00167127",122,33,29,36,19,5
"E00167128",95,12,11,39,23,10
"E00167129",321,9,29,144,116,23
"E00167130",466,10,25,171,195,65
"E00167131",63,5,15,16,21,6
"E00167132",289,9,17,78,94,91
"E00167133",82,8,22,34,15,3
"E00167134",137,7,37,69,21,3
"E00167135",130,13,49,54,14,0
"E00167136",57,11,10,16,10,10
"E00167137",135,2,36,70,24,3
"E00167138",134,0,11,52,60,11
"E00167139",212,2,18,27,61,104
"E00167140",131,2,18,47,53,11
"E00167141",169,4,28,65,55,17
"E00167142",216,24,70,73,35,14
"E00167143",114,10,25,36,30,13
"E00167144",120,10,21,36,22,31
"E00167145",103,2,33,50,14,4
"E00167146",161,9,63,71,15,3
"E00167147",109,8,25,49,19,8
"E00167148",119,2,33,52,21,11
"E00167149",82,3,9,36,24,10
"E00167150",209,2,23,66,104,14
"E00167151",239,11,58,97,55,18
"E00167152",117,4,9,47,36,21
"E00167153",129,4,12,31,34,48
"E00167154",110,10,37,47,14,2
"E00167155",144,26,27,41,41,9
"E00167156",120,8,12,37,34,29
"E00167157",190,7,36,79,55,13
"E00167158",162,12,37,54,57,2
"E00167159",119,10,29,44,30,6
"E00167160",118,11,12,41,39,15
"E00167161",99,17,18,38,13,13
"E00167162",189,3,33,73,73,7
"E00167163",119,16,26,47,23,7
"E00167164",56,2,10,25,12,7
"E00167165",133,10,28,45,36,14
"E00167166",182,2,6,29,119,26
"E00167167",131,4,11,70,35,11
"E00167168",148,2,24,66,47,9
"E00167169",135,7,11,56,37,24
"E00167170",82,9,18,31,20,4
"E00167171",70,3,10,23,22,12
"E00167172",104,8,16,48,25,7
"E00167173",142,16,21,55,31,19
"E00167174",134,15,33,63,21,2
"E00167175",134,23,37,42,25,7
"E00167176",182,5,29,83,39,26
"E00167177",129,4,18,39,52,16
"E00167178",132,4,15,51,52,10
"E00167179",129,3,8,29,64,25
"E00167180",120,5,11,50,39,15
"E00167181",51,6,4,18,14,9
"E00167182",66,3,8,20,25,10
"E00167183",67,2,8,27,30,0
"E00167184",93,5,12,32,33,11
"E00167185",105,4,35,50,7,9
"E00167186",121,24,19,35,35,8
"E00167187",122,18,22,32,42,8
"E00167188",141,4,16,58,56,7
"E00167189",120,7,18,57,34,4
"E00167190",97,5,14,38,34,6
"E00167191",123,4,14,32,71,2
"E00167192",104,2,14,44,37,7
"E00167193",102,6,33,45,15,3
"E00167194",125,2,6,36,61,20
"E00167195",98,4,10,39,31,14
"E00167196",79,8,17,36,10,8
"E00167197",122,6,11,75,19,11
"E00167198",183,36,27,76,30,14
"E00167199",64,6,4,25,20,9
"E00167200",106,5,15,38,44,4
"E00167201",141,8,48,61,17,7
"E00167202",108,11,16,51,15,15
"E00167203",129,18,22,43,26,20
"E00167204",121,3,3,52,53,10
"E00167205",123,14,22,43,26,18
"E00167206",125,13,29,38,25,20
"E00167207",116,7,20,31,45,13
"E00167208",131,7,35,50,33,6
"E00167209",168,5,21,69,61,12
"E00167210",73,1,5,30,32,5
"E00167211",138,9,19,40,48,22
"E00167212",116,1,15,63,28,9
"E00167213",111,10,12,31,27,31
"E00167214",129,2,10,55,40,22
"E00167215",149,9,30,44,53,13
"E00167216",113,6,21,40,21,25
"E00167217",90,15,13,30,18,14
"E00167218",121,3,10,45,53,10
"E00167219",95,5,15,35,29,11
"E00167220",135,3,20,54,47,11
"E00167221",157,9,22,83,25,18
"E00167222",89,4,6,30,29,20
"E00167223",133,3,16,41,54,19
"E00167224",141,2,12,56,49,22
"E00167225",101,2,11,29,36,23
"E00167226",130,1,10,37,72,10
"E00167227",134,13,30,41,26,24
"E00167228",115,11,20,43,31,10
"E00167229",123,17,25,38,28,15
"E00167230",118,3,5,35,68,7
"E00167231",99,8,7,36,27,21
"E00167232",109,14,15,59,19,2
"E00167233",87,7,11,34,27,8
"E00167234",116,13,23,46,18,16
"E00167235",141,12,30,48,23,28
"E00167236",94,1,6,27,49,11
"E00167237",102,12,31,46,11,2
"E00167238",137,4,15,74,30,14
"E00167239",80,3,4,38,28,7
"E00167240",138,9,19,51,43,16
"E00167241",117,18,26,18,33,22
"E00167242",88,34,23,28,3,0
"E00167243",133,7,16,42,55,13
"E00167244",114,10,13,39,41,11
"E00167245",129,13,21,55,31,9
"E00167246",97,12,25,39,13,8
"E00167247",79,1,2,36,30,10
"E00167248",256,0,13,54,153,36
"E00167249",234,5,16,55,120,38
"E00167250",102,8,6,26,41,21
"E00167251",111,34,19,16,24,18
"E00167252",142,4,27,59,35,17
"E00167253",139,6,21,45,55,12
"E00167254",107,7,17,40,22,21
"E00167255",119,5,30,37,28,19
"E00167256",126,0,18,47,47,14
"E00167257",166,0,37,71,49,9
"E00167258",95,9,15,31,25,15
"E00167259",75,5,15,28,19,8
"E00167260",135,7,27,35,41,25
"E00167261",157,22,37,51,31,16
"E00167262",46,11,14,17,3,1
"E00167263",102,1,2,19,63,17
"E00167264",124,15,17,65,20,7
"E00167265",146,21,23,67,24,11
"E00167266",164,24,18,50,57,15
