"GeographyCode","KS605EW0001","KS605EW0002","KS605EW0003","KS605EW0004","KS605EW0005","KS605EW0006","KS605EW0007","KS605EW0008","KS605EW0009","KS605EW0010","KS605EW0011","KS605EW0012","KS605EW0013","KS605EW0014","KS605EW0015","KS605EW0016","KS605EW0017","KS605EW0018","KS605EW0019","KS605EW0020","KS605EW0021","KS605EW0022","KS605EW0023","KS605EW0024","KS605EW0025","KS605EW0026","KS605EW0027","KS605EW0028","KS605EW0029","KS605EW0030","KS605EW0031","KS605EW0032","KS605EW0033","KS605EW0034","KS605EW0035","KS605EW0036","KS605EW0037"
"E01004197",1196,1,0,25,1,1,30,150,41,118,110,62,13,182,43,31,127,138,123,0.0836120401337793,0,2.09030100334448,0.0836120401337793,0.0836120401337793,2.50836120401338,12.5418060200669,3.42809364548495,9.86622073578595,9.19732441471572,5.18394648829431,1.08695652173913,15.2173913043478,3.59531772575251,2.59197324414716,10.61872909699,11.5384615384615,10.2842809364549
"E01004198",641,0,0,17,0,3,25,100,39,60,50,28,10,67,35,30,71,60,46,0,0,2.65210608424337,0,0.46801872074883,3.90015600624025,15.600624024961,6.08424336973479,9.3603744149766,7.8003120124805,4.36817472698908,1.5600624024961,10.4524180967239,5.46021840873635,4.6801872074883,11.0764430577223,9.3603744149766,7.17628705148206
"E01004199",553,1,0,26,0,3,10,81,28,77,38,25,8,46,28,20,62,64,36,0.180831826401447,0,4.70162748643761,0,0.54249547920434,1.80831826401447,14.6473779385172,5.06329113924051,13.9240506329114,6.87160940325497,4.52079566003617,1.44665461121157,8.31826401446655,5.06329113924051,3.61663652802893,11.2115732368897,11.5732368896926,6.50994575045208
"E01004200",925,0,0,22,1,0,34,107,14,87,100,54,7,188,39,25,89,69,89,0,0,2.37837837837838,0.108108108108108,0,3.67567567567568,11.5675675675676,1.51351351351351,9.40540540540541,10.8108108108108,5.83783783783784,0.756756756756757,20.3243243243243,4.21621621621622,2.7027027027027,9.62162162162162,7.45945945945946,9.62162162162162
"E01004201",743,0,2,15,1,1,36,76,28,33,84,42,10,99,36,34,89,91,66,0,0.269179004037685,2.01884253028264,0.134589502018843,0.134589502018843,4.84522207267833,10.228802153432,3.76850605652759,4.4414535666218,11.3055181695828,5.65275908479139,1.34589502018843,13.3243606998654,4.84522207267833,4.57604306864065,11.978465679677,12.2476446837147,8.88290713324361
"E01004202",1004,0,0,26,1,0,35,90,17,72,135,62,16,178,45,37,107,85,98,0,0,2.58964143426295,0.099601593625498,0,3.48605577689243,8.96414342629482,1.69322709163347,7.17131474103586,13.4462151394422,6.17529880478088,1.59362549800797,17.7290836653386,4.48207171314741,3.68525896414343,10.6573705179283,8.46613545816733,9.7609561752988
"E01004203",973,1,0,25,3,0,34,99,35,124,117,62,15,159,38,29,103,59,70,0.102774922918808,0,2.5693730729702,0.308324768756423,0,3.49434737923947,10.174717368962,3.59712230215827,12.7440904419322,12.0246659815005,6.37204522096608,1.54162384378212,16.3412127440904,3.9054470709147,2.98047276464543,10.5858170606372,6.06372045220966,7.19424460431655
"E01004204",594,1,0,24,0,3,24,66,21,65,54,24,12,63,38,29,74,58,38,0.168350168350168,0,4.04040404040404,0,0.505050505050505,4.04040404040404,11.1111111111111,3.53535353535354,10.9427609427609,9.09090909090909,4.04040404040404,2.02020202020202,10.6060606060606,6.3973063973064,4.88215488215488,12.4579124579125,9.76430976430976,6.3973063973064
"E01004205",741,0,0,18,0,3,13,134,35,138,34,38,10,63,36,21,88,64,46,0,0,2.42914979757085,0,0.404858299595142,1.75438596491228,18.0836707152497,4.72334682860999,18.6234817813765,4.58839406207827,5.12820512820513,1.34952766531714,8.50202429149797,4.8582995951417,2.83400809716599,11.8758434547908,8.63697705802969,6.20782726045884
"E01004206",533,0,0,12,0,1,11,80,21,102,23,25,13,38,31,20,66,59,31,0,0,2.25140712945591,0,0.187617260787992,2.06378986866792,15.0093808630394,3.93996247654784,19.1369606003752,4.31519699812383,4.69043151969981,2.4390243902439,7.12945590994371,5.81613508442777,3.75234521575985,12.3827392120075,11.0694183864916,5.81613508442777
"E01004207",562,0,0,11,0,3,24,78,35,60,38,37,9,50,31,21,76,55,34,0,0,1.95729537366548,0,0.533807829181495,4.27046263345196,13.8790035587189,6.22775800711744,10.6761565836299,6.76156583629893,6.58362989323843,1.60142348754448,8.89679715302491,5.51601423487545,3.73665480427046,13.5231316725979,9.7864768683274,6.04982206405694
