"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E01004197",1196,100,237,687,172,613,47,119,341,106,583,53,118,346,66,8.36120401337793,19.8160535117057,57.4414715719064,14.38127090301,51.2541806020067,3.92976588628763,9.94983277591973,28.5117056856187,8.8628762541806,48.7458193979933,4.4314381270903,9.86622073578595,28.9297658862876,5.51839464882943
"E01004198",641,51,144,360,86,351,28,76,190,57,290,23,68,170,29,7.95631825273011,22.4648985959438,56.1622464898596,13.4165366614665,54.7581903276131,4.36817472698908,11.8564742589704,29.6411856474259,8.89235569422777,45.2418096723869,3.58814352574103,10.6084243369735,26.5210608424337,4.52418096723869
"E01004199",553,63,143,297,50,325,25,87,178,35,228,38,56,119,15,11.3924050632911,25.8589511754069,53.7070524412296,9.04159132007233,58.7703435804702,4.52079566003617,15.7323688969259,32.1880650994575,6.32911392405063,41.2296564195298,6.87160940325497,10.126582278481,21.5189873417722,2.7124773960217
"E01004200",925,108,110,524,183,483,49,54,276,104,442,59,56,248,79,11.6756756756757,11.8918918918919,56.6486486486486,19.7837837837838,52.2162162162162,5.2972972972973,5.83783783783784,29.8378378378378,11.2432432432432,47.7837837837838,6.37837837837838,6.05405405405405,26.8108108108108,8.54054054054054
"E01004201",743,61,141,448,93,410,34,71,242,63,333,27,70,206,30,8.20995962314939,18.9771197846568,60.2960969044415,12.5168236877524,55.1816958277254,4.57604306864065,9.55585464333782,32.5706594885599,8.47913862718708,44.8183041722746,3.63391655450875,9.42126514131898,27.7254374158816,4.03768506056528
"E01004202",1004,65,143,602,194,564,38,83,334,109,440,27,60,268,85,6.47410358565737,14.2430278884462,59.9601593625498,19.3227091633466,56.1752988047809,3.78486055776892,8.26693227091633,33.2669322709163,10.8565737051793,43.8247011952191,2.68924302788845,5.97609561752988,26.6932270916335,8.46613545816733
"E01004203",973,72,142,599,160,542,35,75,316,116,431,37,67,283,44,7.39979445015416,14.5940390544707,61.5621788283659,16.4439876670092,55.7040082219938,3.59712230215827,7.70811921891059,32.4768756423433,11.9218910585817,44.2959917780062,3.80267214799589,6.88591983556012,29.0853031860226,4.52209660842754
"E01004204",594,40,133,372,49,342,19,80,210,33,252,21,53,162,16,6.73400673400673,22.3905723905724,62.6262626262626,8.24915824915825,57.5757575757576,3.1986531986532,13.4680134680135,35.3535353535354,5.55555555555556,42.4242424242424,3.53535353535354,8.92255892255892,27.2727272727273,2.69360269360269
"E01004205",741,92,237,345,67,472,52,167,206,47,269,40,70,139,20,12.4156545209177,31.9838056680162,46.5587044534413,9.04183535762483,63.697705802969,7.01754385964912,22.5371120107962,27.8002699055331,6.34278002699055,36.302294197031,5.39811066126856,9.44669365721997,18.7584345479082,2.69905533063428
"E01004206",533,63,146,281,43,298,26,95,153,24,235,37,51,128,19,11.8198874296435,27.3921200750469,52.7204502814259,8.06754221388368,55.9099437148218,4.8780487804878,17.8236397748593,28.7054409005629,4.50281425891182,44.0900562851782,6.94183864915572,9.56848030018762,24.015009380863,3.56472795497186
"E01004207",562,61,135,299,67,315,23,87,162,43,247,38,48,137,24,10.8540925266904,24.0213523131673,53.202846975089,11.9217081850534,56.0498220640569,4.09252669039146,15.4804270462633,28.8256227758007,7.65124555160142,43.9501779359431,6.76156583629893,8.54092526690392,24.3772241992883,4.27046263345196
"E01004208",1085,73,168,636,208,630,27,94,364,145,455,46,74,272,63,6.72811059907834,15.4838709677419,58.6175115207373,19.1705069124424,58.0645161290323,2.48847926267281,8.66359447004608,33.5483870967742,13.3640552995392,41.9354838709677,4.23963133640553,6.82027649769585,25.0691244239631,5.80645161290323
"E01004209",478,48,125,260,45,289,20,75,162,32,189,28,50,98,13,10.0418410041841,26.1506276150628,54.3933054393305,9.41422594142259,60.4602510460251,4.18410041841004,15.6903765690377,33.8912133891213,6.69456066945607,39.5397489539749,5.85774058577406,10.4602510460251,20.5020920502092,2.71966527196653
"E01004211",903,63,124,546,170,510,47,63,301,99,393,16,61,245,71,6.97674418604651,13.7320044296788,60.4651162790698,18.8261351052049,56.4784053156146,5.20487264673311,6.97674418604651,33.3333333333333,10.9634551495017,43.5215946843854,1.7718715393134,6.75526024363234,27.1317829457364,7.86267995570321
"E01004212",717,60,145,401,111,409,33,93,213,70,308,27,52,188,41,8.36820083682008,20.2231520223152,55.9274755927476,15.4811715481172,57.0432357043236,4.60251046025105,12.9707112970711,29.7071129707113,9.7629009762901,42.9567642956764,3.76569037656904,7.25244072524407,26.2203626220363,5.71827057182706
"E01004214",582,65,153,297,67,334,24,88,175,47,248,41,65,122,20,11.1683848797251,26.2886597938144,51.0309278350515,11.5120274914089,57.3883161512027,4.12371134020619,15.1202749140893,30.0687285223368,8.07560137457045,42.6116838487972,7.0446735395189,11.1683848797251,20.9621993127148,3.43642611683849
"E01004215",1371,90,161,794,326,813,37,82,459,235,558,53,79,335,91,6.56455142231947,11.7432530999271,57.9139314369074,23.7782640408461,59.2997811816193,2.69876002917578,5.98103574033552,33.4792122538293,17.1407731582786,40.7002188183807,3.86579139314369,5.76221735959154,24.434719183078,6.63749088256747
"E01004216",952,53,100,600,199,566,28,42,349,147,386,25,58,251,52,5.5672268907563,10.5042016806723,63.0252100840336,20.9033613445378,59.453781512605,2.94117647058824,4.41176470588235,36.6596638655462,15.4411764705882,40.546218487395,2.62605042016807,6.09243697478992,26.3655462184874,5.46218487394958
"E01004217",893,50,150,549,144,490,19,60,304,107,403,31,90,245,37,5.59910414333707,16.7973124300112,61.478163493841,16.1254199328108,54.8712206047033,2.12765957446809,6.71892497200448,34.0425531914894,11.9820828667413,45.1287793952968,3.47144456886898,10.0783874580067,27.4356103023516,4.14333706606943
"E01004218",989,56,111,621,201,553,22,42,347,142,436,34,69,274,59,5.66228513650152,11.2234580384226,62.7906976744186,20.3235591506572,55.9150657229525,2.22446916076845,4.24671385237614,35.0859453993933,14.3579373104146,44.0849342770475,3.43781597573306,6.97674418604651,27.7047522750253,5.96562184024267
"E01004219",1009,91,181,602,135,610,35,100,378,97,399,56,81,224,38,9.01883052527255,17.9385530227948,59.6630327056492,13.3795837462834,60.4558969276511,3.46878097125867,9.91080277502478,37.4628344895937,9.61347869177403,39.5441030723489,5.55004955401388,8.02775024777007,22.2001982160555,3.76610505450942
"E01004221",1108,57,129,702,220,668,21,59,424,164,440,36,70,278,56,5.14440433212996,11.6425992779783,63.3574007220217,19.85559566787,60.2888086642599,1.89530685920578,5.32490974729242,38.2671480144404,14.8014440433213,39.7111913357401,3.24909747292419,6.31768953068592,25.0902527075812,5.05415162454874
"E01004222",931,85,185,540,121,496,29,84,305,78,435,56,101,235,43,9.12996777658432,19.8711063372718,58.0021482277121,12.9967776584318,53.2760472610097,3.11493018259936,9.02255639097744,32.7604726100967,8.3780880773362,46.7239527389903,6.01503759398496,10.8485499462943,25.2416756176155,4.6186895810956
"E01004223",936,75,172,561,128,464,27,61,291,85,472,48,111,270,43,8.01282051282051,18.3760683760684,59.9358974358974,13.6752136752137,49.5726495726496,2.88461538461538,6.51709401709402,31.0897435897436,9.08119658119658,50.4273504273504,5.12820512820513,11.8589743589744,28.8461538461538,4.59401709401709
"E01004224",950,69,146,575,160,521,26,75,322,98,429,43,71,253,62,7.26315789473684,15.3684210526316,60.5263157894737,16.8421052631579,54.8421052631579,2.73684210526316,7.89473684210526,33.8947368421053,10.3157894736842,45.1578947368421,4.52631578947368,7.47368421052632,26.6315789473684,6.52631578947368
"E01004225",1622,58,142,1033,389,906,28,62,564,252,716,30,80,469,137,3.57583230579531,8.75462392108508,63.6868064118372,23.9827373612824,55.8569667077682,1.72626387176326,3.82244143033292,34.7718865598027,15.5363748458693,44.1430332922318,1.84956843403206,4.93218249075216,28.9149198520345,8.44636251541307
"E01004226",775,75,185,416,99,402,32,78,227,65,373,43,107,189,34,9.67741935483871,23.8709677419355,53.6774193548387,12.7741935483871,51.8709677419355,4.12903225806452,10.0645161290323,29.2903225806452,8.38709677419355,48.1290322580645,5.54838709677419,13.8064516129032,24.3870967741935,4.38709677419355
"E01004228",1024,60,143,638,183,516,16,51,333,116,508,44,92,305,67,5.859375,13.96484375,62.3046875,17.87109375,50.390625,1.5625,4.98046875,32.51953125,11.328125,49.609375,4.296875,8.984375,29.78515625,6.54296875
"E01004229",697,74,141,380,102,389,40,75,214,60,308,34,66,166,42,10.6169296987088,20.2295552367288,54.519368723099,14.6341463414634,55.8106169296987,5.73888091822095,10.7604017216643,30.7030129124821,8.60832137733142,44.1893830703013,4.8780487804878,9.46915351506456,23.8163558106169,6.02582496413199
"E01004230",979,77,149,592,161,501,31,72,296,102,478,46,77,296,59,7.86516853932584,15.2196118488253,60.4698672114402,16.4453524004086,51.1746680286006,3.16649642492339,7.35444330949949,30.2349336057201,10.4187946884576,48.8253319713994,4.69867211440245,7.86516853932584,30.2349336057201,6.02655771195097
"E01004231",685,87,170,354,74,370,47,86,189,48,315,40,84,165,26,12.7007299270073,24.8175182481752,51.6788321167883,10.8029197080292,54.014598540146,6.86131386861314,12.5547445255474,27.5912408759124,7.00729927007299,45.985401459854,5.83941605839416,12.2627737226277,24.0875912408759,3.7956204379562
"E01004232",979,84,119,585,191,508,33,53,297,125,471,51,66,288,66,8.58018386108274,12.1552604698672,59.7548518896833,19.5097037793667,51.8896833503575,3.37078651685393,5.41368743615935,30.3370786516854,12.7681307456588,48.1103166496425,5.2093973442288,6.74157303370786,29.417773237998,6.74157303370786
"E01004233",719,71,152,414,82,380,28,80,223,49,339,43,72,191,33,9.87482614742698,21.1404728789986,57.5799721835883,11.4047287899861,52.8511821974965,3.89429763560501,11.1265646731572,31.0152990264256,6.81502086230876,47.1488178025035,5.98052851182197,10.0139082058414,26.5646731571627,4.58970792767733
"E01004234",1281,92,177,768,244,656,25,59,416,156,625,67,118,352,88,7.18188914910226,13.8173302107728,59.9531615925059,19.047619047619,51.2099921935988,1.95160031225605,4.60577673692428,32.4746291959407,12.1779859484778,48.7900078064012,5.23028883684621,9.21155347384856,27.4785323965652,6.8696330991413
