"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E00021141",241,31,43,6,27,15,24,23,24,35,13,12,1,9,11,12.8630705394191,17.8423236514523,2.4896265560166,11.2033195020747,6.22406639004149,9.95850622406639,9.54356846473029,9.95850622406639,14.5228215767635,5.39419087136929,4.9792531120332,0.4149377593361,3.7344398340249,4.5643153526971
"E00021143",261,25,91,23,23,8,12,25,22,23,9,5,3,4,12,9.57854406130268,34.8659003831418,8.81226053639847,8.81226053639847,3.06513409961686,4.59770114942529,9.57854406130268,8.42911877394636,8.81226053639847,3.44827586206897,1.91570881226054,1.14942528735632,1.53256704980843,4.59770114942529
"E00021145",217,25,83,26,17,8,13,8,6,22,9,4,2,3,5,11.5207373271889,38.2488479262673,11.9815668202765,7.83410138248848,3.68663594470046,5.99078341013825,3.68663594470046,2.76497695852535,10.1382488479263,4.14746543778802,1.84331797235023,0.921658986175115,1.38248847926267,2.30414746543779
"E00021146",448,9,132,40,13,110,3,129,3,6,3,4,1,3,4,2.00892857142857,29.4642857142857,8.92857142857143,2.90178571428571,24.5535714285714,0.669642857142857,28.7946428571429,0.669642857142857,1.33928571428571,0.669642857142857,0.892857142857143,0.223214285714286,0.669642857142857,0.892857142857143
"E00021147",164,15,68,21,12,2,14,10,10,9,3,6,0,2,3,9.14634146341463,41.4634146341463,12.8048780487805,7.31707317073171,1.21951219512195,8.53658536585366,6.09756097560976,6.09756097560976,5.48780487804878,1.82926829268293,3.65853658536585,0,1.21951219512195,1.82926829268293
"E00021148",222,17,98,17,19,6,15,13,11,13,13,3,3,0,7,7.65765765765766,44.1441441441441,7.65765765765766,8.55855855855856,2.7027027027027,6.75675675675676,5.85585585585586,4.95495495495495,5.85585585585586,5.85585585585586,1.35135135135135,1.35135135135135,0,3.15315315315315
"E00021149",229,28,66,17,10,6,18,20,28,15,21,1,0,3,2,12.2270742358079,28.82096069869,7.4235807860262,4.36681222707424,2.62008733624454,7.86026200873363,8.73362445414847,12.2270742358079,6.55021834061135,9.1703056768559,0.436681222707424,0,1.31004366812227,0.873362445414847
"E00021150",223,28,74,23,13,8,20,14,19,12,12,2,3,0,5,12.5560538116592,33.1838565022422,10.3139013452915,5.82959641255605,3.58744394618834,8.96860986547085,6.2780269058296,8.52017937219731,5.38116591928251,5.38116591928251,0.896860986547085,1.34529147982063,0,2.24215246636771
"E00021151",194,24,44,13,18,13,16,14,13,23,16,6,4,9,6,12.3711340206186,22.680412371134,6.70103092783505,9.27835051546392,6.70103092783505,8.24742268041237,7.21649484536082,6.70103092783505,11.8556701030928,8.24742268041237,3.09278350515464,2.06185567010309,4.63917525773196,3.09278350515464
"E00021152",276,27,64,31,27,10,22,28,28,29,10,8,5,10,12,9.78260869565217,23.1884057971014,11.231884057971,9.78260869565217,3.6231884057971,7.97101449275362,10.1449275362319,10.1449275362319,10.5072463768116,3.6231884057971,2.89855072463768,1.81159420289855,3.6231884057971,4.34782608695652
"E00021153",322,21,176,57,8,18,13,17,5,3,4,1,3,2,2,6.52173913043478,54.6583850931677,17.7018633540373,2.48447204968944,5.59006211180124,4.03726708074534,5.27950310559006,1.5527950310559,0.93167701863354,1.24223602484472,0.31055900621118,0.93167701863354,0.62111801242236,0.62111801242236
"E00021154",283,40,59,19,24,15,7,36,31,31,21,7,2,5,9,14.1342756183746,20.8480565371025,6.71378091872792,8.48056537102473,5.30035335689046,2.47349823321555,12.7208480565371,10.9540636042403,10.9540636042403,7.42049469964664,2.47349823321555,0.706713780918728,1.76678445229682,3.18021201413428
"E00021155",327,22,174,56,9,28,2,28,4,1,3,3,0,0,2,6.72782874617737,53.2110091743119,17.1253822629969,2.75229357798165,8.56269113149847,0.611620795107034,8.56269113149847,1.22324159021407,0.305810397553517,0.917431192660551,0.917431192660551,0,0,0.611620795107034
"E00021156",177,21,56,19,25,6,15,6,12,11,6,3,1,5,11,11.864406779661,31.638418079096,10.7344632768362,14.1242937853107,3.38983050847458,8.47457627118644,3.38983050847458,6.77966101694915,6.21468926553672,3.38983050847458,1.69491525423729,0.564971751412429,2.82485875706215,6.21468926553672
"E00021157",221,39,54,21,21,10,11,16,26,11,12,9,1,7,5,17.6470588235294,24.4343891402715,9.50226244343891,9.50226244343891,4.52488687782805,4.97737556561086,7.23981900452489,11.7647058823529,4.97737556561086,5.42986425339367,4.07239819004525,0.452488687782805,3.16742081447964,2.26244343891403
"E00021158",217,31,44,11,21,10,21,26,25,11,17,6,6,3,13,14.2857142857143,20.2764976958525,5.06912442396313,9.67741935483871,4.60829493087558,9.67741935483871,11.9815668202765,11.5207373271889,5.06912442396313,7.83410138248848,2.76497695852535,2.76497695852535,1.38248847926267,5.99078341013825
"E00021159",435,34,159,41,38,22,33,30,27,28,23,9,8,12,14,7.81609195402299,36.551724137931,9.42528735632184,8.73563218390805,5.05747126436782,7.58620689655172,6.89655172413793,6.20689655172414,6.4367816091954,5.28735632183908,2.06896551724138,1.83908045977011,2.75862068965517,3.2183908045977
"E00021160",233,31,71,10,18,16,20,21,21,12,13,6,0,4,5,13.3047210300429,30.4721030042918,4.29184549356223,7.72532188841202,6.86695278969957,8.58369098712446,9.01287553648069,9.01287553648069,5.15021459227468,5.5793991416309,2.57510729613734,0,1.71673819742489,2.14592274678112
"E00021161",310,35,128,31,22,10,28,16,16,19,5,7,2,7,8,11.2903225806452,41.2903225806452,10,7.09677419354839,3.2258064516129,9.03225806451613,5.16129032258065,5.16129032258065,6.12903225806452,1.61290322580645,2.25806451612903,0.645161290322581,2.25806451612903,2.58064516129032
"E00021162",296,33,108,28,19,17,18,26,20,12,15,7,5,6,8,11.1486486486486,36.4864864864865,9.45945945945946,6.41891891891892,5.74324324324324,6.08108108108108,8.78378378378378,6.75675675675676,4.05405405405405,5.06756756756757,2.36486486486486,1.68918918918919,2.02702702702703,2.7027027027027
"E00021163",242,21,62,15,21,17,24,32,22,14,14,8,5,5,8,8.67768595041322,25.6198347107438,6.19834710743802,8.67768595041322,7.02479338842975,9.91735537190083,13.2231404958678,9.09090909090909,5.78512396694215,5.78512396694215,3.30578512396694,2.06611570247934,2.06611570247934,3.30578512396694
