"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E00021180",168,28,41,57,34,17,28,16.6666666666667,24.4047619047619,33.9285714285714,20.2380952380952,10.1190476190476,16.6666666666667
"E00021181",107,2,29,14,8,2,17,1.86915887850467,27.1028037383178,13.0841121495327,7.47663551401869,1.86915887850467,15.8878504672897
"E00021182",169,6,23,21,10,4,14,3.55029585798817,13.6094674556213,12.4260355029586,5.91715976331361,2.36686390532544,8.28402366863905
"E00021183",135,0,20,6,3,1,9,0,14.8148148148148,4.44444444444444,2.22222222222222,0.740740740740741,6.66666666666667
"E00021184",69,4,7,14,7,2,7,5.79710144927536,10.1449275362319,20.2898550724638,10.1449275362319,2.89855072463768,10.1449275362319
"E00021185",131,2,24,33,13,7,25,1.52671755725191,18.3206106870229,25.1908396946565,9.9236641221374,5.34351145038168,19.0839694656489
"E00021186",156,21,47,51,21,11,37,13.4615384615385,30.1282051282051,32.6923076923077,13.4615384615385,7.05128205128205,23.7179487179487
"E00021187",97,19,14,53,28,12,16,19.5876288659794,14.4329896907216,54.639175257732,28.8659793814433,12.3711340206186,16.4948453608247
"E00021188",120,7,50,24,12,8,56,5.83333333333333,41.6666666666667,20,10,6.66666666666667,46.6666666666667
"E00021189",122,13,27,42,16,9,29,10.655737704918,22.1311475409836,34.4262295081967,13.1147540983607,7.37704918032787,23.7704918032787
"E00021190",161,6,25,32,19,8,18,3.72670807453416,15.527950310559,19.8757763975155,11.8012422360248,4.96894409937888,11.1801242236025
"E00021191",124,13,12,45,29,12,15,10.4838709677419,9.67741935483871,36.2903225806452,23.3870967741935,9.67741935483871,12.0967741935484
"E00021192",113,14,34,46,25,8,21,12.3893805309735,30.0884955752212,40.7079646017699,22.1238938053097,7.07964601769912,18.5840707964602
"E00021193",182,0,26,6,5,1,10,0,14.2857142857143,3.2967032967033,2.74725274725275,0.549450549450549,5.49450549450549
"E00021194",176,22,36,78,36,15,25,12.5,20.4545454545455,44.3181818181818,20.4545454545455,8.52272727272727,14.2045454545455
"E00021195",108,15,19,44,20,12,19,13.8888888888889,17.5925925925926,40.7407407407407,18.5185185185185,11.1111111111111,17.5925925925926
"E00021196",114,13,24,60,38,10,18,11.4035087719298,21.0526315789474,52.6315789473684,33.3333333333333,8.7719298245614,15.7894736842105
"E00021197",215,8,58,30,18,5,30,3.72093023255814,26.9767441860465,13.953488372093,8.37209302325581,2.32558139534884,13.953488372093
"E00021198",92,17,16,42,17,14,12,18.4782608695652,17.3913043478261,45.6521739130435,18.4782608695652,15.2173913043478,13.0434782608696
"E00021199",111,12,28,22,15,9,29,10.8108108108108,25.2252252252252,19.8198198198198,13.5135135135135,8.10810810810811,26.1261261261261
"E00021200",107,15,23,39,16,12,20,14.018691588785,21.4953271028037,36.4485981308411,14.9532710280374,11.214953271028,18.6915887850467
"E00021201",107,9,24,33,16,8,21,8.41121495327103,22.4299065420561,30.8411214953271,14.9532710280374,7.47663551401869,19.6261682242991
"E00021202",92,14,17,44,19,11,11,15.2173913043478,18.4782608695652,47.8260869565217,20.6521739130435,11.9565217391304,11.9565217391304
"E00021203",104,9,33,24,12,5,26,8.65384615384615,31.7307692307692,23.0769230769231,11.5384615384615,4.80769230769231,25
"E00021204",145,14,39,37,16,10,23,9.6551724137931,26.8965517241379,25.5172413793103,11.0344827586207,6.89655172413793,15.8620689655172
"E00021205",100,12,19,41,20,11,14,12,19,41,20,11,14
"E00021206",78,13,17,35,19,8,9,16.6666666666667,21.7948717948718,44.8717948717949,24.3589743589744,10.2564102564103,11.5384615384615
"E00021207",164,1,34,7,5,1,30,0.609756097560976,20.7317073170732,4.26829268292683,3.04878048780488,0.609756097560976,18.2926829268293
"E00021208",108,15,28,37,19,10,20,13.8888888888889,25.9259259259259,34.2592592592593,17.5925925925926,9.25925925925926,18.5185185185185
"E00021209",72,13,14,30,18,11,19,18.0555555555556,19.4444444444444,41.6666666666667,25,15.2777777777778,26.3888888888889
"E00021210",78,3,12,33,16,11,12,3.84615384615385,15.3846153846154,42.3076923076923,20.5128205128205,14.1025641025641,15.3846153846154
"E00021211",135,8,20,35,24,13,17,5.92592592592593,14.8148148148148,25.9259259259259,17.7777777777778,9.62962962962963,12.5925925925926
"E00021212",75,11,10,36,18,11,11,14.6666666666667,13.3333333333333,48,24,14.6666666666667,14.6666666666667
"E00021213",132,16,38,50,30,13,26,12.1212121212121,28.7878787878788,37.8787878787879,22.7272727272727,9.84848484848485,19.6969696969697
"E00021214",156,17,37,48,29,8,25,10.8974358974359,23.7179487179487,30.7692307692308,18.5897435897436,5.12820512820513,16.025641025641
"E00021215",181,1,48,18,10,2,23,0.552486187845304,26.5193370165746,9.94475138121547,5.52486187845304,1.10497237569061,12.707182320442
"E00021216",163,8,75,32,17,8,62,4.9079754601227,46.0122699386503,19.6319018404908,10.4294478527607,4.9079754601227,38.0368098159509
"E00021217",225,21,113,46,25,11,24,9.33333333333333,50.2222222222222,20.4444444444444,11.1111111111111,4.88888888888889,10.6666666666667
"E00021218",201,11,22,58,32,6,14,5.4726368159204,10.9452736318408,28.8557213930348,15.9203980099502,2.98507462686567,6.96517412935323
"E00021219",107,6,26,24,15,3,30,5.60747663551402,24.2990654205607,22.4299065420561,14.018691588785,2.80373831775701,28.0373831775701
"E00021220",181,6,19,38,29,3,21,3.31491712707182,10.4972375690608,20.9944751381215,16.0220994475138,1.65745856353591,11.6022099447514
"E00021223",195,5,14,26,12,6,13,2.56410256410256,7.17948717948718,13.3333333333333,6.15384615384615,3.07692307692308,6.66666666666667
"E00021224",168,10,34,39,18,6,28,5.95238095238095,20.2380952380952,23.2142857142857,10.7142857142857,3.57142857142857,16.6666666666667
"E00021225",152,13,49,31,17,5,36,8.55263157894737,32.2368421052632,20.3947368421053,11.1842105263158,3.28947368421053,23.6842105263158
"E00021227",118,3,23,32,17,4,17,2.54237288135593,19.4915254237288,27.1186440677966,14.4067796610169,3.38983050847458,14.4067796610169
"E00021228",135,11,42,37,19,10,30,8.14814814814815,31.1111111111111,27.4074074074074,14.0740740740741,7.40740740740741,22.2222222222222
"E00021229",116,12,32,45,28,6,24,10.3448275862069,27.5862068965517,38.7931034482759,24.1379310344828,5.17241379310345,20.6896551724138
"E00021230",128,2,33,20,13,3,20,1.5625,25.78125,15.625,10.15625,2.34375,15.625
"E00021231",122,6,46,18,14,6,38,4.91803278688525,37.7049180327869,14.7540983606557,11.4754098360656,4.91803278688525,31.1475409836066
"E00021235",105,23,19,61,28,16,12,21.9047619047619,18.0952380952381,58.0952380952381,26.6666666666667,15.2380952380952,11.4285714285714
"E00021236",132,8,24,45,23,4,17,6.06060606060606,18.1818181818182,34.0909090909091,17.4242424242424,3.03030303030303,12.8787878787879
"E00021238",181,1,15,21,14,1,8,0.552486187845304,8.28729281767956,11.6022099447514,7.73480662983425,0.552486187845304,4.41988950276243
"E00021239",147,1,5,23,21,3,4,0.680272108843537,3.40136054421769,15.6462585034014,14.2857142857143,2.04081632653061,2.72108843537415
"E00021240",162,2,13,15,9,2,19,1.23456790123457,8.02469135802469,9.25925925925926,5.55555555555556,1.23456790123457,11.7283950617284
"E00021241",116,1,13,16,12,2,9,0.862068965517241,11.2068965517241,13.7931034482759,10.3448275862069,1.72413793103448,7.75862068965517
"E00021243",147,21,16,59,35,14,14,14.2857142857143,10.8843537414966,40.1360544217687,23.8095238095238,9.52380952380952,9.52380952380952
"E00021244",148,10,78,30,20,9,62,6.75675675675676,52.7027027027027,20.2702702702703,13.5135135135135,6.08108108108108,41.8918918918919
"E00021245",113,15,39,30,18,8,35,13.2743362831858,34.5132743362832,26.5486725663717,15.929203539823,7.07964601769912,30.9734513274336
"E00021246",182,21,24,61,32,17,26,11.5384615384615,13.1868131868132,33.5164835164835,17.5824175824176,9.34065934065934,14.2857142857143
"E00021247",115,19,20,61,25,11,21,16.5217391304348,17.3913043478261,53.0434782608696,21.7391304347826,9.56521739130435,18.2608695652174
"E00021248",136,21,18,81,54,11,16,15.4411764705882,13.2352941176471,59.5588235294118,39.7058823529412,8.08823529411765,11.7647058823529
"E00021249",122,19,27,51,15,15,25,15.5737704918033,22.1311475409836,41.8032786885246,12.2950819672131,12.2950819672131,20.4918032786885
"E00021251",114,16,31,41,21,10,19,14.0350877192982,27.1929824561404,35.9649122807018,18.4210526315789,8.7719298245614,16.6666666666667
"E00021252",126,3,3,20,14,2,12,2.38095238095238,2.38095238095238,15.8730158730159,11.1111111111111,1.58730158730159,9.52380952380952
"E00021253",144,13,41,35,18,8,35,9.02777777777778,28.4722222222222,24.3055555555556,12.5,5.55555555555556,24.3055555555556
"E00021254",109,4,8,22,16,1,4,3.6697247706422,7.3394495412844,20.1834862385321,14.6788990825688,0.917431192660551,3.6697247706422
"E00021255",109,1,4,22,18,1,4,0.917431192660551,3.6697247706422,20.1834862385321,16.5137614678899,0.917431192660551,3.6697247706422
"E00021256",107,5,15,20,15,1,5,4.67289719626168,14.018691588785,18.6915887850467,14.018691588785,0.934579439252336,4.67289719626168
"E00021257",102,4,8,30,15,3,6,3.92156862745098,7.84313725490196,29.4117647058824,14.7058823529412,2.94117647058824,5.88235294117647
"E00021258",134,20,37,56,26,16,29,14.9253731343284,27.6119402985075,41.7910447761194,19.4029850746269,11.9402985074627,21.6417910447761
"E00021259",134,16,40,51,18,10,33,11.9402985074627,29.8507462686567,38.0597014925373,13.4328358208955,7.46268656716418,24.6268656716418
"E00021260",143,13,50,31,11,9,35,9.09090909090909,34.965034965035,21.6783216783217,7.69230769230769,6.29370629370629,24.4755244755245
"E00021261",128,13,37,36,21,9,30,10.15625,28.90625,28.125,16.40625,7.03125,23.4375
"E00021262",119,16,29,44,29,9,25,13.4453781512605,24.3697478991597,36.9747899159664,24.3697478991597,7.56302521008403,21.0084033613445
"E00021263",175,14,31,53,39,3,21,8,17.7142857142857,30.2857142857143,22.2857142857143,1.71428571428571,12
"E00021266",119,6,15,34,15,11,16,5.04201680672269,12.6050420168067,28.5714285714286,12.6050420168067,9.2436974789916,13.4453781512605
"E00021267",145,18,43,49,28,12,25,12.4137931034483,29.6551724137931,33.7931034482759,19.3103448275862,8.27586206896552,17.2413793103448
"E00021268",106,10,23,35,15,4,19,9.43396226415094,21.6981132075472,33.0188679245283,14.1509433962264,3.77358490566038,17.9245283018868
"E00021271",189,12,57,33,14,9,55,6.34920634920635,30.1587301587302,17.4603174603175,7.40740740740741,4.76190476190476,29.1005291005291
"E00021272",89,7,22,21,8,5,24,7.86516853932584,24.7191011235955,23.5955056179775,8.98876404494382,5.61797752808989,26.9662921348315
"E00021273",125,8,54,27,13,8,54,6.4,43.2,21.6,10.4,6.4,43.2
"E00021274",192,40,46,85,39,23,42,20.8333333333333,23.9583333333333,44.2708333333333,20.3125,11.9791666666667,21.875
"E00021275",116,9,48,29,13,4,41,7.75862068965517,41.3793103448276,25,11.2068965517241,3.44827586206897,35.3448275862069
"E00021277",101,6,37,26,9,12,29,5.94059405940594,36.6336633663366,25.7425742574257,8.91089108910891,11.8811881188119,28.7128712871287
"E00021278",82,11,26,28,13,6,18,13.4146341463415,31.7073170731707,34.1463414634146,15.8536585365854,7.31707317073171,21.9512195121951
"E00021279",153,20,47,62,29,17,45,13.0718954248366,30.718954248366,40.5228758169935,18.9542483660131,11.1111111111111,29.4117647058824
"E00021280",151,11,50,31,21,5,32,7.28476821192053,33.112582781457,20.5298013245033,13.9072847682119,3.3112582781457,21.1920529801325
"E00021281",204,15,29,53,31,6,29,7.35294117647059,14.2156862745098,25.9803921568627,15.1960784313725,2.94117647058824,14.2156862745098
"E00021282",181,12,50,34,14,7,34,6.62983425414365,27.6243093922652,18.7845303867403,7.73480662983425,3.86740331491713,18.7845303867403
"E00021285",77,3,9,7,6,2,10,3.8961038961039,11.6883116883117,9.09090909090909,7.79220779220779,2.5974025974026,12.987012987013
"E00021286",106,3,17,14,6,3,10,2.83018867924528,16.0377358490566,13.2075471698113,5.66037735849057,2.83018867924528,9.43396226415094
"E00021287",160,0,5,9,7,1,5,0,3.125,5.625,4.375,0.625,3.125
"E00021288",133,1,5,13,11,2,7,0.75187969924812,3.7593984962406,9.77443609022556,8.27067669172932,1.50375939849624,5.26315789473684
"E00021289",127,19,34,63,36,11,23,14.9606299212598,26.7716535433071,49.6062992125984,28.3464566929134,8.66141732283465,18.1102362204724
"E00021290",120,20,32,48,23,15,27,16.6666666666667,26.6666666666667,40,19.1666666666667,12.5,22.5
"E00021291",239,2,22,4,4,0,7,0.836820083682008,9.20502092050209,1.67364016736402,1.67364016736402,0,2.92887029288703
"E00021292",113,20,30,43,24,8,19,17.6991150442478,26.5486725663717,38.0530973451327,21.2389380530973,7.07964601769912,16.8141592920354
"E00021294",201,33,46,89,53,16,39,16.4179104477612,22.8855721393035,44.2786069651741,26.3681592039801,7.96019900497512,19.4029850746269
"E00021295",145,3,25,31,15,3,20,2.06896551724138,17.2413793103448,21.3793103448276,10.3448275862069,2.06896551724138,13.7931034482759
"E00021296",160,4,22,25,15,4,13,2.5,13.75,15.625,9.375,2.5,8.125
"E00021297",156,11,26,48,29,9,24,7.05128205128205,16.6666666666667,30.7692307692308,18.5897435897436,5.76923076923077,15.3846153846154
"E00021298",173,4,23,32,19,3,24,2.3121387283237,13.2947976878613,18.4971098265896,10.9826589595376,1.73410404624277,13.8728323699422
"E00021299",165,14,25,36,21,6,29,8.48484848484849,15.1515151515152,21.8181818181818,12.7272727272727,3.63636363636364,17.5757575757576
"E00021300",181,4,27,38,20,3,19,2.20994475138122,14.9171270718232,20.9944751381215,11.0497237569061,1.65745856353591,10.4972375690608
"E00021301",175,39,33,95,58,15,29,22.2857142857143,18.8571428571429,54.2857142857143,33.1428571428571,8.57142857142857,16.5714285714286
"E00021302",185,11,48,42,23,6,40,5.94594594594595,25.9459459459459,22.7027027027027,12.4324324324324,3.24324324324324,21.6216216216216
"E00021303",126,9,36,41,24,9,25,7.14285714285714,28.5714285714286,32.5396825396825,19.047619047619,7.14285714285714,19.8412698412698
"E00021304",119,10,29,39,13,15,22,8.40336134453782,24.3697478991597,32.7731092436975,10.9243697478992,12.6050420168067,18.4873949579832
"E00021305",100,2,12,24,16,2,13,2,12,24,16,2,13
"E00021306",126,0,26,19,8,2,22,0,20.6349206349206,15.0793650793651,6.34920634920635,1.58730158730159,17.4603174603175
"E00021307",183,1,32,22,15,3,22,0.546448087431694,17.4863387978142,12.0218579234973,8.19672131147541,1.63934426229508,12.0218579234973
"E00021308",139,12,19,40,14,13,21,8.63309352517986,13.6690647482014,28.7769784172662,10.0719424460432,9.35251798561151,15.1079136690647
"E00021309",105,1,5,10,8,1,8,0.952380952380952,4.76190476190476,9.52380952380952,7.61904761904762,0.952380952380952,7.61904761904762
"E00021310",112,9,35,20,10,4,29,8.03571428571429,31.25,17.8571428571429,8.92857142857143,3.57142857142857,25.8928571428571
"E00021311",119,12,25,47,30,15,17,10.0840336134454,21.0084033613445,39.4957983193277,25.2100840336134,12.6050420168067,14.2857142857143
"E00021312",123,10,30,36,22,5,26,8.13008130081301,24.390243902439,29.2682926829268,17.8861788617886,4.0650406504065,21.1382113821138
"E00021313",204,18,32,45,28,7,28,8.82352941176471,15.6862745098039,22.0588235294118,13.7254901960784,3.43137254901961,13.7254901960784
"E00021314",148,2,30,40,20,9,28,1.35135135135135,20.2702702702703,27.027027027027,13.5135135135135,6.08108108108108,18.9189189189189
"E00021315",112,0,84,2,1,0,62,0,75,1.78571428571429,0.892857142857143,0,55.3571428571429
"E00021316",102,12,22,34,16,5,19,11.7647058823529,21.5686274509804,33.3333333333333,15.6862745098039,4.90196078431373,18.6274509803922
"E00021317",123,0,23,34,19,2,18,0,18.6991869918699,27.6422764227642,15.4471544715447,1.6260162601626,14.6341463414634
"E00021318",142,6,46,25,17,4,35,4.22535211267606,32.3943661971831,17.6056338028169,11.9718309859155,2.8169014084507,24.6478873239437
"E00021319",138,16,40,38,17,6,24,11.5942028985507,28.9855072463768,27.536231884058,12.3188405797101,4.34782608695652,17.3913043478261
"E00021320",120,9,29,40,11,8,26,7.5,24.1666666666667,33.3333333333333,9.16666666666667,6.66666666666667,21.6666666666667
"E00021321",114,6,21,25,20,3,19,5.26315789473684,18.4210526315789,21.9298245614035,17.5438596491228,2.63157894736842,16.6666666666667
"E00021322",116,8,30,37,13,9,27,6.89655172413793,25.8620689655172,31.8965517241379,11.2068965517241,7.75862068965517,23.2758620689655
"E00021323",138,19,52,43,17,13,37,13.768115942029,37.6811594202899,31.1594202898551,12.3188405797101,9.42028985507246,26.8115942028986
"E00021324",166,7,50,33,25,3,44,4.21686746987952,30.1204819277108,19.8795180722892,15.0602409638554,1.80722891566265,26.5060240963855
"E00021325",150,10,39,58,26,11,26,6.66666666666667,26,38.6666666666667,17.3333333333333,7.33333333333333,17.3333333333333
"E00021326",134,21,23,66,30,17,24,15.6716417910448,17.1641791044776,49.2537313432836,22.3880597014925,12.6865671641791,17.910447761194
"E00021327",178,6,43,33,19,7,37,3.37078651685393,24.1573033707865,18.5393258426966,10.6741573033708,3.93258426966292,20.7865168539326
"E00021328",131,17,16,60,26,14,13,12.9770992366412,12.2137404580153,45.8015267175573,19.8473282442748,10.6870229007634,9.9236641221374
"E00021329",187,10,79,38,17,4,51,5.3475935828877,42.2459893048128,20.3208556149733,9.09090909090909,2.13903743315508,27.2727272727273
"E00021330",122,11,24,34,20,7,20,9.01639344262295,19.672131147541,27.8688524590164,16.3934426229508,5.73770491803279,16.3934426229508
"E00021331",90,8,17,24,11,3,16,8.88888888888889,18.8888888888889,26.6666666666667,12.2222222222222,3.33333333333333,17.7777777777778
"E00021332",134,18,31,69,30,18,19,13.4328358208955,23.134328358209,51.4925373134328,22.3880597014925,13.4328358208955,14.1791044776119
"E00021333",126,17,33,49,21,15,33,13.4920634920635,26.1904761904762,38.8888888888889,16.6666666666667,11.9047619047619,26.1904761904762
"E00021334",155,12,41,49,21,13,35,7.74193548387097,26.4516129032258,31.6129032258064,13.5483870967742,8.38709677419355,22.5806451612903
"E00021335",180,28,37,73,30,21,27,15.5555555555556,20.5555555555556,40.5555555555556,16.6666666666667,11.6666666666667,15
"E00021336",88,19,10,52,28,15,13,21.5909090909091,11.3636363636364,59.0909090909091,31.8181818181818,17.0454545454545,14.7727272727273
"E00021337",88,11,8,49,20,6,8,12.5,9.09090909090909,55.6818181818182,22.7272727272727,6.81818181818182,9.09090909090909
"E00021338",134,23,27,76,44,16,17,17.1641791044776,20.1492537313433,56.7164179104478,32.8358208955224,11.9402985074627,12.6865671641791
"E00021339",125,13,23,35,15,6,21,10.4,18.4,28,12,4.8,16.8
"E00021340",211,18,56,37,27,5,33,8.53080568720379,26.5402843601896,17.5355450236967,12.7962085308057,2.3696682464455,15.6398104265403
"E00021342",101,21,13,57,28,10,8,20.7920792079208,12.8712871287129,56.4356435643564,27.7227722772277,9.9009900990099,7.92079207920792
"E00021344",152,25,37,79,30,16,26,16.4473684210526,24.3421052631579,51.9736842105263,19.7368421052632,10.5263157894737,17.1052631578947
"E00021345",115,14,12,62,34,11,16,12.1739130434783,10.4347826086957,53.9130434782609,29.5652173913043,9.56521739130435,13.9130434782609
"E00021346",116,17,23,55,33,11,19,14.6551724137931,19.8275862068966,47.4137931034483,28.448275862069,9.48275862068965,16.3793103448276
"E00021347",149,21,31,71,42,8,20,14.0939597315436,20.8053691275168,47.6510067114094,28.1879194630872,5.36912751677852,13.4228187919463
"E00021349",136,18,26,61,32,13,20,13.2352941176471,19.1176470588235,44.8529411764706,23.5294117647059,9.55882352941176,14.7058823529412
"E00021350",110,21,23,48,21,13,17,19.0909090909091,20.9090909090909,43.6363636363636,19.0909090909091,11.8181818181818,15.4545454545455
"E00021351",134,14,30,62,34,11,25,10.4477611940298,22.3880597014925,46.2686567164179,25.3731343283582,8.2089552238806,18.6567164179104
"E00021352",116,11,10,48,23,14,11,9.48275862068965,8.62068965517241,41.3793103448276,19.8275862068966,12.0689655172414,9.48275862068965
"E00021353",127,13,49,43,23,10,34,10.2362204724409,38.5826771653543,33.8582677165354,18.1102362204724,7.8740157480315,26.7716535433071
"E00021354",142,14,25,58,24,17,24,9.85915492957746,17.6056338028169,40.8450704225352,16.9014084507042,11.9718309859155,16.9014084507042
"E00021355",161,10,41,20,18,1,24,6.2111801242236,25.4658385093168,12.4223602484472,11.1801242236025,0.62111801242236,14.9068322981366
"E00021357",118,23,26,60,31,16,26,19.4915254237288,22.0338983050847,50.8474576271186,26.271186440678,13.5593220338983,22.0338983050847
"E00021359",110,11,24,44,30,13,11,10,21.8181818181818,40,27.2727272727273,11.8181818181818,10
"E00021360",127,24,23,70,35,13,19,18.8976377952756,18.1102362204724,55.1181102362205,27.5590551181102,10.2362204724409,14.9606299212598
"E00021361",131,33,21,68,42,11,16,25.1908396946565,16.030534351145,51.9083969465649,32.0610687022901,8.3969465648855,12.2137404580153
"E00021363",141,24,36,67,30,18,30,17.0212765957447,25.531914893617,47.5177304964539,21.2765957446809,12.7659574468085,21.2765957446809
"E00021364",161,21,30,69,30,10,37,13.0434782608696,18.6335403726708,42.8571428571429,18.6335403726708,6.2111801242236,22.9813664596273
"E00021365",139,6,40,27,12,4,29,4.31654676258993,28.7769784172662,19.4244604316547,8.63309352517986,2.87769784172662,20.863309352518
"E00021366",141,17,44,54,30,15,41,12.0567375886525,31.2056737588652,38.2978723404255,21.2765957446809,10.6382978723404,29.0780141843972
"E00021367",133,12,54,41,25,5,43,9.02255639097744,40.6015037593985,30.8270676691729,18.796992481203,3.7593984962406,32.3308270676692
"E00021368",140,14,32,51,28,17,22,10,22.8571428571429,36.4285714285714,20,12.1428571428571,15.7142857142857
"E00021369",60,12,6,45,18,10,8,20,10,75,30,16.6666666666667,13.3333333333333
"E00021370",172,37,26,95,47,27,27,21.5116279069767,15.1162790697674,55.2325581395349,27.3255813953488,15.6976744186047,15.6976744186047
"E00021371",46,13,5,35,18,14,6,28.2608695652174,10.8695652173913,76.0869565217391,39.1304347826087,30.4347826086957,13.0434782608696
"E00021372",148,19,25,48,31,8,22,12.8378378378378,16.8918918918919,32.4324324324324,20.9459459459459,5.40540540540541,14.8648648648649
"E00021374",126,18,37,54,28,15,39,14.2857142857143,29.3650793650794,42.8571428571429,22.2222222222222,11.9047619047619,30.952380952381
"E00021375",135,17,34,51,24,9,25,12.5925925925926,25.1851851851852,37.7777777777778,17.7777777777778,6.66666666666667,18.5185185185185
"E00021376",129,19,37,54,30,13,27,14.7286821705426,28.6821705426357,41.8604651162791,23.2558139534884,10.077519379845,20.9302325581395
"E00021377",219,32,36,87,52,15,26,14.6118721461187,16.4383561643836,39.7260273972603,23.7442922374429,6.84931506849315,11.8721461187215
"E00021378",177,17,62,49,31,10,40,9.6045197740113,35.0282485875706,27.683615819209,17.5141242937853,5.64971751412429,22.5988700564972
