"GeographyCode","KS603EW0001","KS603EW0002","KS603EW0003","KS603EW0004","KS603EW0005","KS603EW0006","KS603EW0007","KS603EW0008","KS603EW0009","KS603EW0010","KS603EW0011","KS603EW0012","KS603EW0013","KS603EW0014","KS603EW0015","KS603EW0016","KS603EW0017","KS603EW0018","KS603EW0019","KS603EW0020","KS603EW0021","KS603EW0022","KS603EW0023","KS603EW0024","KS603EW0025","KS603EW0026","KS603EW0027","KS603EW0028","KS603EW0029"
"E00021183",103,10,57,12,6,4,2,7,1,1,3,0,3,0,1,9.70873786407767,55.3398058252427,11.6504854368932,5.8252427184466,3.88349514563107,1.94174757281553,6.79611650485437,0.970873786407767,0.970873786407767,2.9126213592233,0,2.9126213592233,0,0.970873786407767
"E00021184",74,4,39,5,3,4,1,6,5,4,3,3,0,1,0,5.40540540540541,52.7027027027027,6.75675675675676,4.05405405405405,5.40540540540541,1.35135135135135,8.10810810810811,6.75675675675676,5.40540540540541,4.05405405405405,4.05405405405405,0,1.35135135135135,0
"E00021185",128,21,57,3,4,5,8,11,11,5,3,0,0,1,2,16.40625,44.53125,2.34375,3.125,3.90625,6.25,8.59375,8.59375,3.90625,2.34375,0,0,0.78125,1.5625
"E00021186",167,12,41,3,10,13,14,20,32,8,14,3,1,3,2,7.18562874251497,24.5508982035928,1.79640718562874,5.98802395209581,7.78443113772455,8.38323353293413,11.9760479041916,19.1616766467066,4.79041916167665,8.38323353293413,1.79640718562874,0.598802395209581,1.79640718562874,1.19760479041916
"E00021187",98,13,13,7,6,4,5,10,23,8,9,0,1,4,1,13.265306122449,13.265306122449,7.14285714285714,6.12244897959184,4.08163265306122,5.10204081632653,10.2040816326531,23.469387755102,8.16326530612245,9.18367346938776,0,1.02040816326531,4.08163265306122,1.02040816326531
"E00021188",122,12,24,4,4,20,11,20,14,8,5,1,0,2,0,9.83606557377049,19.672131147541,3.27868852459016,3.27868852459016,16.3934426229508,9.01639344262295,16.3934426229508,11.4754098360656,6.55737704918033,4.0983606557377,0.819672131147541,0,1.63934426229508,0
"E00021189",164,13,46,1,10,17,11,21,22,10,13,4,0,3,2,7.92682926829268,28.0487804878049,0.609756097560976,6.09756097560976,10.3658536585366,6.70731707317073,12.8048780487805,13.4146341463415,6.09756097560976,7.92682926829268,2.4390243902439,0,1.82926829268293,1.21951219512195
"E00021190",185,20,74,14,6,12,5,20,19,6,9,2,0,2,3,10.8108108108108,40,7.56756756756757,3.24324324324324,6.48648648648649,2.7027027027027,10.8108108108108,10.2702702702703,3.24324324324324,4.86486486486486,1.08108108108108,0,1.08108108108108,1.62162162162162
"E00021191",138,9,39,8,13,9,8,12,23,4,13,9,3,7,2,6.52173913043478,28.2608695652174,5.79710144927536,9.42028985507246,6.52173913043478,5.79710144927536,8.69565217391304,16.6666666666667,2.89855072463768,9.42028985507246,6.52173913043478,2.17391304347826,5.07246376811594,1.44927536231884
"E00021192",110,15,20,3,7,5,11,13,23,7,6,1,1,3,2,13.6363636363636,18.1818181818182,2.72727272727273,6.36363636363636,4.54545454545455,10,11.8181818181818,20.9090909090909,6.36363636363636,5.45454545454545,0.909090909090909,0.909090909090909,2.72727272727273,1.81818181818182
"E00021193",110,7,66,10,2,4,2,15,1,0,3,0,0,0,0,6.36363636363636,60,9.09090909090909,1.81818181818182,3.63636363636364,1.81818181818182,13.6363636363636,0.909090909090909,0,2.72727272727273,0,0,0,0
"E00021194",180,21,38,7,11,6,8,20,38,15,16,4,1,6,4,11.6666666666667,21.1111111111111,3.88888888888889,6.11111111111111,3.33333333333333,4.44444444444444,11.1111111111111,21.1111111111111,8.33333333333333,8.88888888888889,2.22222222222222,0.555555555555556,3.33333333333333,2.22222222222222
"E00021195",139,16,29,3,7,7,10,12,31,9,15,3,0,1,5,11.5107913669065,20.863309352518,2.15827338129496,5.03597122302158,5.03597122302158,7.19424460431655,8.63309352517986,22.3021582733813,6.47482014388489,10.7913669064748,2.15827338129496,0,0.719424460431655,3.59712230215827
"E00021196",121,8,30,3,10,4,6,11,37,7,5,0,2,1,8,6.61157024793388,24.7933884297521,2.47933884297521,8.26446280991736,3.30578512396694,4.95867768595041,9.09090909090909,30.5785123966942,5.78512396694215,4.13223140495868,0,1.65289256198347,0.826446280991736,6.61157024793388
"E00021197",200,13,70,13,5,9,5,61,15,4,5,1,1,2,3,6.5,35,6.5,2.5,4.5,2.5,30.5,7.5,2,2.5,0.5,0.5,1,1.5
"E00021198",120,12,34,3,10,7,6,10,19,9,10,3,1,6,1,10,28.3333333333333,2.5,8.33333333333333,5.83333333333333,5,8.33333333333333,15.8333333333333,7.5,8.33333333333333,2.5,0.833333333333333,5,0.833333333333333
"E00021199",68,6,24,4,7,3,3,4,5,5,7,1,0,3,3,8.82352941176471,35.2941176470588,5.88235294117647,10.2941176470588,4.41176470588235,4.41176470588235,5.88235294117647,7.35294117647059,7.35294117647059,10.2941176470588,1.47058823529412,0,4.41176470588235,4.41176470588235
"E00021200",118,9,33,2,9,9,6,12,20,12,6,3,1,3,2,7.6271186440678,27.9661016949153,1.69491525423729,7.6271186440678,7.6271186440678,5.08474576271187,10.1694915254237,16.9491525423729,10.1694915254237,5.08474576271187,2.54237288135593,0.847457627118644,2.54237288135593,1.69491525423729
"E00021201",113,15,38,3,4,6,9,8,19,7,4,1,0,0,1,13.2743362831858,33.6283185840708,2.65486725663717,3.53982300884956,5.30973451327434,7.9646017699115,7.07964601769912,16.8141592920354,6.19469026548673,3.53982300884956,0.884955752212389,0,0,0.884955752212389
"E00021202",101,7,27,2,7,7,3,13,22,2,11,4,2,3,3,6.93069306930693,26.7326732673267,1.98019801980198,6.93069306930693,6.93069306930693,2.97029702970297,12.8712871287129,21.7821782178218,1.98019801980198,10.8910891089109,3.96039603960396,1.98019801980198,2.97029702970297,2.97029702970297
"E00021203",94,6,25,9,6,6,9,7,15,5,6,0,1,3,2,6.38297872340426,26.5957446808511,9.57446808510638,6.38297872340426,6.38297872340426,9.57446808510638,7.4468085106383,15.9574468085106,5.31914893617021,6.38297872340426,0,1.06382978723404,3.19148936170213,2.12765957446809
"E00021204",155,14,34,9,11,6,10,20,26,11,14,5,1,6,1,9.03225806451613,21.9354838709677,5.80645161290323,7.09677419354839,3.87096774193548,6.45161290322581,12.9032258064516,16.7741935483871,7.09677419354839,9.03225806451613,3.2258064516129,0.645161290322581,3.87096774193548,0.645161290322581
"E00021205",117,10,20,2,6,11,9,17,21,5,16,3,0,2,1,8.54700854700855,17.0940170940171,1.70940170940171,5.12820512820513,9.4017094017094,7.69230769230769,14.5299145299145,17.9487179487179,4.27350427350427,13.6752136752137,2.56410256410256,0,1.70940170940171,0.854700854700855
"E00021206",70,11,11,1,5,1,4,7,21,2,7,0,1,3,1,15.7142857142857,15.7142857142857,1.42857142857143,7.14285714285714,1.42857142857143,5.71428571428571,10,30,2.85714285714286,10,0,1.42857142857143,4.28571428571429,1.42857142857143
"E00021207",118,5,64,18,4,3,8,3,4,3,6,1,1,1,1,4.23728813559322,54.2372881355932,15.2542372881356,3.38983050847458,2.54237288135593,6.77966101694915,2.54237288135593,3.38983050847458,2.54237288135593,5.08474576271187,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644
"E00021208",102,10,19,4,7,4,7,15,20,9,7,3,1,2,2,9.80392156862745,18.6274509803922,3.92156862745098,6.86274509803922,3.92156862745098,6.86274509803922,14.7058823529412,19.6078431372549,8.82352941176471,6.86274509803922,2.94117647058824,0.980392156862745,1.96078431372549,1.96078431372549
"E00021209",87,9,23,3,5,11,3,4,19,3,7,1,1,3,1,10.3448275862069,26.4367816091954,3.44827586206897,5.74712643678161,12.6436781609195,3.44827586206897,4.59770114942529,21.8390804597701,3.44827586206897,8.04597701149425,1.14942528735632,1.14942528735632,3.44827586206897,1.14942528735632
"E00021210",98,16,21,2,6,7,2,15,19,5,5,2,1,3,1,16.3265306122449,21.4285714285714,2.04081632653061,6.12244897959184,7.14285714285714,2.04081632653061,15.3061224489796,19.3877551020408,5.10204081632653,5.10204081632653,2.04081632653061,1.02040816326531,3.06122448979592,1.02040816326531
"E00021211",131,22,43,6,8,8,8,8,11,5,12,0,3,5,1,16.793893129771,32.824427480916,4.58015267175572,6.10687022900763,6.10687022900763,6.10687022900763,6.10687022900763,8.3969465648855,3.81679389312977,9.16030534351145,0,2.29007633587786,3.81679389312977,0.763358778625954
"E00021212",95,15,10,6,7,4,7,13,15,11,7,0,0,3,2,15.7894736842105,10.5263157894737,6.31578947368421,7.36842105263158,4.21052631578947,7.36842105263158,13.6842105263158,15.7894736842105,11.5789473684211,7.36842105263158,0,0,3.15789473684211,2.10526315789474
"E00021213",142,19,24,6,11,9,16,11,31,7,8,3,2,4,5,13.3802816901408,16.9014084507042,4.22535211267606,7.74647887323944,6.33802816901408,11.2676056338028,7.74647887323944,21.830985915493,4.92957746478873,5.63380281690141,2.11267605633803,1.40845070422535,2.8169014084507,3.52112676056338
"E00021214",196,17,46,5,9,21,5,53,23,6,11,4,0,3,3,8.6734693877551,23.469387755102,2.55102040816327,4.59183673469388,10.7142857142857,2.55102040816327,27.0408163265306,11.734693877551,3.06122448979592,5.61224489795918,2.04081632653061,0,1.53061224489796,1.53061224489796
"E00021215",207,11,71,10,9,30,4,65,3,0,4,4,2,0,2,5.31400966183575,34.2995169082126,4.83091787439614,4.34782608695652,14.4927536231884,1.93236714975845,31.4009661835749,1.44927536231884,0,1.93236714975845,1.93236714975845,0.966183574879227,0,0.966183574879227
"E00021216",124,22,26,4,6,13,4,7,10,23,9,4,1,4,1,17.741935483871,20.9677419354839,3.2258064516129,4.83870967741935,10.4838709677419,3.2258064516129,5.64516129032258,8.06451612903226,18.5483870967742,7.25806451612903,3.2258064516129,0.806451612903226,3.2258064516129,0.806451612903226
"E00021217",210,16,35,5,7,13,3,95,25,3,8,1,1,3,3,7.61904761904762,16.6666666666667,2.38095238095238,3.33333333333333,6.19047619047619,1.42857142857143,45.2380952380952,11.9047619047619,1.42857142857143,3.80952380952381,0.476190476190476,0.476190476190476,1.42857142857143,1.42857142857143
"E00021218",198,19,82,12,15,6,9,23,22,4,6,2,0,5,5,9.5959595959596,41.4141414141414,6.06060606060606,7.57575757575758,3.03030303030303,4.54545454545455,11.6161616161616,11.1111111111111,2.02020202020202,3.03030303030303,1.01010101010101,0,2.52525252525253,2.52525252525253
"E00021219",102,19,33,7,5,3,18,5,7,3,2,1,1,0,2,18.6274509803922,32.3529411764706,6.86274509803922,4.90196078431373,2.94117647058824,17.6470588235294,4.90196078431373,6.86274509803922,2.94117647058824,1.96078431372549,0.980392156862745,0.980392156862745,0,1.96078431372549
"E00021220",150,12,83,8,10,1,3,15,14,1,3,3,0,0,5,8,55.3333333333333,5.33333333333333,6.66666666666667,0.666666666666667,2,10,9.33333333333333,0.666666666666667,2,2,0,0,3.33333333333333
"E00021223",146,16,91,8,5,4,2,8,5,6,1,2,0,2,2,10.958904109589,62.3287671232877,5.47945205479452,3.42465753424658,2.73972602739726,1.36986301369863,5.47945205479452,3.42465753424658,4.10958904109589,0.684931506849315,1.36986301369863,0,1.36986301369863,1.36986301369863
"E00021224",142,15,55,8,6,5,18,10,10,9,6,2,2,4,1,10.5633802816901,38.7323943661972,5.63380281690141,4.22535211267606,3.52112676056338,12.6760563380282,7.04225352112676,7.04225352112676,6.33802816901408,4.22535211267606,1.40845070422535,1.40845070422535,2.8169014084507,0.704225352112676
"E00021225",106,13,38,5,6,1,18,6,13,3,3,0,0,3,2,12.2641509433962,35.8490566037736,4.71698113207547,5.66037735849057,0.943396226415094,16.9811320754717,5.66037735849057,12.2641509433962,2.83018867924528,2.83018867924528,0,0,2.83018867924528,1.88679245283019
"E00021227",112,17,53,1,5,6,10,9,6,3,2,1,0,2,1,15.1785714285714,47.3214285714286,0.892857142857143,4.46428571428571,5.35714285714286,8.92857142857143,8.03571428571429,5.35714285714286,2.67857142857143,1.78571428571429,0.892857142857143,0,1.78571428571429,0.892857142857143
"E00021228",145,21,42,5,11,5,16,10,16,11,8,3,1,4,3,14.4827586206897,28.9655172413793,3.44827586206897,7.58620689655172,3.44827586206897,11.0344827586207,6.89655172413793,11.0344827586207,7.58620689655172,5.51724137931035,2.06896551724138,0.689655172413793,2.75862068965517,2.06896551724138
"E00021229",117,13,26,3,5,7,6,11,23,14,9,2,0,2,1,11.1111111111111,22.2222222222222,2.56410256410256,4.27350427350427,5.98290598290598,5.12820512820513,9.4017094017094,19.6581196581197,11.965811965812,7.69230769230769,1.70940170940171,0,1.70940170940171,0.854700854700855
"E00021230",98,8,47,7,2,3,14,2,6,5,4,0,0,1,1,8.16326530612245,47.9591836734694,7.14285714285714,2.04081632653061,3.06122448979592,14.2857142857143,2.04081632653061,6.12244897959184,5.10204081632653,4.08163265306122,0,0,1.02040816326531,1.02040816326531
"E00021231",84,11,30,4,4,1,10,2,7,10,5,1,2,1,1,13.0952380952381,35.7142857142857,4.76190476190476,4.76190476190476,1.19047619047619,11.9047619047619,2.38095238095238,8.33333333333333,11.9047619047619,5.95238095238095,1.19047619047619,2.38095238095238,1.19047619047619,1.19047619047619
"E00021235",126,19,14,2,7,7,12,11,34,8,12,1,0,4,2,15.0793650793651,11.1111111111111,1.58730158730159,5.55555555555556,5.55555555555556,9.52380952380952,8.73015873015873,26.984126984127,6.34920634920635,9.52380952380952,0.793650793650794,0,3.17460317460317,1.58730158730159
"E00021236",114,11,40,4,7,6,3,13,22,3,5,3,0,3,3,9.64912280701754,35.0877192982456,3.50877192982456,6.14035087719298,5.26315789473684,2.63157894736842,11.4035087719298,19.2982456140351,2.63157894736842,4.3859649122807,2.63157894736842,0,2.63157894736842,2.63157894736842
"E00021238",156,8,85,14,6,4,4,16,11,0,8,0,2,0,3,5.12820512820513,54.4871794871795,8.97435897435897,3.84615384615385,2.56410256410256,2.56410256410256,10.2564102564103,7.05128205128205,0,5.12820512820513,0,1.28205128205128,0,1.92307692307692
"E00021239",120,7,78,7,3,0,2,6,11,0,6,0,1,0,2,5.83333333333333,65,5.83333333333333,2.5,0,1.66666666666667,5,9.16666666666667,0,5,0,0.833333333333333,0,1.66666666666667
"E00021240",123,9,77,11,3,7,3,7,1,3,2,1,0,0,1,7.31707317073171,62.6016260162602,8.94308943089431,2.4390243902439,5.69105691056911,2.4390243902439,5.69105691056911,0.813008130081301,2.4390243902439,1.6260162601626,0.813008130081301,0,0,0.813008130081301
"E00021241",103,13,45,8,4,16,3,9,3,1,1,2,0,0,1,12.621359223301,43.6893203883495,7.76699029126214,3.88349514563107,15.5339805825243,2.9126213592233,8.7378640776699,2.9126213592233,0.970873786407767,0.970873786407767,1.94174757281553,0,0,0.970873786407767
"E00021243",125,16,31,4,15,3,7,7,28,7,7,6,0,3,5,12.8,24.8,3.2,12,2.4,5.6,5.6,22.4,5.6,5.6,4.8,0,2.4,4
"E00021244",85,12,16,4,7,1,21,5,9,6,4,1,1,1,5,14.1176470588235,18.8235294117647,4.70588235294118,8.23529411764706,1.17647058823529,24.7058823529412,5.88235294117647,10.5882352941176,7.05882352941176,4.70588235294118,1.17647058823529,1.17647058823529,1.17647058823529,5.88235294117647
"E00021245",93,9,26,6,10,3,16,3,9,7,4,1,3,3,4,9.67741935483871,27.9569892473118,6.45161290322581,10.752688172043,3.2258064516129,17.2043010752688,3.2258064516129,9.67741935483871,7.52688172043011,4.3010752688172,1.0752688172043,3.2258064516129,3.2258064516129,4.3010752688172
"E00021246",197,15,59,7,14,6,21,23,23,13,16,6,0,3,8,7.61421319796954,29.9492385786802,3.55329949238579,7.10659898477157,3.04568527918782,10.6598984771574,11.6751269035533,11.6751269035533,6.5989847715736,8.12182741116751,3.04568527918782,0,1.52284263959391,4.06091370558376
"E00021247",148,24,23,3,16,8,5,19,31,12,7,1,3,4,7,16.2162162162162,15.5405405405405,2.02702702702703,10.8108108108108,5.40540540540541,3.37837837837838,12.8378378378378,20.9459459459459,8.10810810810811,4.72972972972973,0.675675675675676,2.02702702702703,2.7027027027027,4.72972972972973
"E00021248",128,21,23,6,10,5,5,12,33,7,6,1,0,4,5,16.40625,17.96875,4.6875,7.8125,3.90625,3.90625,9.375,25.78125,5.46875,4.6875,0.78125,0,3.125,3.90625
"E00021249",140,15,35,7,10,6,11,10,24,12,10,1,2,3,6,10.7142857142857,25,5,7.14285714285714,4.28571428571429,7.85714285714286,7.14285714285714,17.1428571428571,8.57142857142857,7.14285714285714,0.714285714285714,1.42857142857143,2.14285714285714,4.28571428571429
