"GeographyCode","KS301EW0001","KS301EW0002","KS301EW0003","KS301EW0004","KS301EW0005","KS301EW0006","KS301EW0007","KS301EW0008","KS301EW0009","KS301EW0010","KS301EW0011","KS301EW0012","KS301EW0013","KS301EW0014","KS301EW0015","KS301EW0016","KS301EW0017","KS301EW0018","KS301EW0019","KS301EW0020","KS301EW0021","KS301EW0022","KS301EW0023","KS301EW0024","KS301EW0025","KS301EW0026","KS301EW0027","KS301EW0028","KS301EW0029","KS301EW0030","KS301EW0031"
"E01004212",1780,129,125,1526,89,94,1212,888,598,176,85,33,1660,79,18,23,7.24719101123596,7.02247191011236,85.7303370786517,5,5.28089887640449,68.0898876404494,49.8876404494382,33.5955056179775,9.8876404494382,4.7752808988764,1.85393258426966,93.2584269662921,4.43820224719101,1.01123595505618,1.29213483146067
"E01004214",1669,176,142,1351,116,105,873,711,571,232,124,31,1513,92,25,39,10.5452366686639,8.5080886758538,80.9466746554823,6.95026962252846,6.29119233073697,52.3067705212702,42.6003594967046,34.212103055722,13.9005392450569,7.42959856201318,1.8573996405033,90.6530856800479,5.5122828040743,1.49790293588975,2.33672857998802
"E01004215",2756,156,170,2430,88,109,1835,1464,904,266,89,33,2568,114,30,44,5.66037735849057,6.16835994194485,88.1712626995646,3.19303338171263,3.95500725689405,66.5820029027576,53.1204644412192,32.8011611030479,9.65166908563135,3.22931785195936,1.19738751814224,93.1785195936139,4.13642960812772,1.08853410740203,1.59651669085631
"E01004216",1619,85,84,1450,38,53,1173,881,524,154,50,10,1521,57,22,19,5.25015441630636,5.18838789376158,89.5614576899321,2.34712785670167,3.27362569487338,72.4521309450278,54.4163063619518,32.3656578134651,9.51204447189623,3.08832612723904,0.617665225447807,93.9468807906115,3.5206917850525,1.35886349598518,1.17356392835083
"E01004217",1745,162,137,1446,88,86,1083,821,571,227,87,39,1586,95,28,36,9.28366762177651,7.85100286532951,82.865329512894,5.04297994269341,4.92836676217765,62.0630372492837,47.0487106017192,32.7220630372493,13.0085959885387,4.98567335243553,2.23495702005731,90.8882521489971,5.44412607449857,1.60458452722063,2.06303724928367
"E01004218",1750,87,90,1573,62,62,1231,959,574,157,41,19,1619,71,28,32,4.97142857142857,5.14285714285714,89.8857142857143,3.54285714285714,3.54285714285714,70.3428571428571,54.8,32.8,8.97142857142857,2.34285714285714,1.08571428571429,92.5142857142857,4.05714285714286,1.6,1.82857142857143
"E01004219",2294,129,138,2027,77,108,1480,1156,766,250,96,26,2091,113,33,57,5.62336530078466,6.01569311246731,88.360941586748,3.35658238884045,4.7079337401918,64.5161290322581,50.3923278116826,33.3914559721011,10.8979947689625,4.1848299912816,1.1333914559721,91.1508282476024,4.92589363557105,1.43853530950305,2.48474280732345
"E01004221",1881,78,95,1708,52,70,1361,1048,604,145,63,21,1761,71,21,28,4.14673046251994,5.05050505050505,90.802764486975,2.76448697501329,3.72142477405635,72.3551302498671,55.7150451887294,32.1105794790005,7.70866560340245,3.34928229665072,1.11642743221691,93.6204146730462,3.7745879851143,1.11642743221691,1.48856990962254
"E01004222",2480,289,235,1956,163,147,1345,1074,802,381,156,67,2231,132,39,78,11.6532258064516,9.4758064516129,78.8709677419355,6.57258064516129,5.92741935483871,54.2338709677419,43.3064516129032,32.3387096774194,15.3629032258065,6.29032258064516,2.70161290322581,89.9596774193548,5.32258064516129,1.57258064516129,3.14516129032258
"E01004223",2079,224,189,1666,119,106,1212,902,696,282,135,64,1867,113,41,58,10.7744107744108,9.09090909090909,80.1346801346801,5.72390572390572,5.0986050986051,58.2972582972583,43.3862433862434,33.4776334776335,13.5642135642136,6.49350649350649,3.07840307840308,89.8027898027898,5.43530543530544,1.97210197210197,2.78980278980279
"E01004224",2000,159,179,1662,90,116,1258,932,693,241,101,33,1858,70,28,44,7.95,8.95,83.1,4.5,5.8,62.9,46.6,34.65,12.05,5.05,1.65,92.9,3.5,1.4,2.2
"E01004225",2178,50,89,2039,38,57,1806,1275,732,136,28,7,2092,60,12,14,2.29568411386593,4.08631772268136,93.6179981634527,1.74471992653811,2.61707988980716,82.9201101928375,58.5399449035813,33.6088154269972,6.24426078971533,1.28558310376492,0.32139577594123,96.0514233241506,2.75482093663912,0.550964187327824,0.642791551882461
"E01004226",1738,124,124,1490,76,81,1044,877,556,202,77,26,1603,75,27,33,7.13463751438435,7.13463751438435,85.7307249712313,4.37284234752589,4.66052934407365,60.0690448791715,50.4602991944764,31.9907940161105,11.6225546605293,4.43037974683544,1.49597238204833,92.2324510932106,4.31530494821634,1.55350978135788,1.89873417721519
"E01004228",1857,155,115,1587,88,78,1244,920,619,196,92,30,1713,84,25,35,8.34679590737749,6.19278406031233,85.4604200323102,4.73882606354335,4.20032310177706,66.9897684437264,49.5422724824987,33.3333333333333,10.5546580506193,4.95422724824986,1.61550888529887,92.2455573505654,4.52342487883683,1.34625740441572,1.88476036618201
"E01004229",1484,91,106,1287,52,74,964,719,500,177,64,24,1350,87,23,24,6.13207547169811,7.14285714285714,86.7250673854447,3.50404312668464,4.98652291105121,64.9595687331536,48.4501347708895,33.6927223719677,11.9272237196765,4.31266846361186,1.61725067385445,90.9703504043127,5.86253369272237,1.54986522911051,1.61725067385445
"E01004230",2101,176,149,1776,94,85,1335,1035,682,252,101,31,1944,75,28,54,8.37696335078534,7.09186101856259,84.5311756306521,4.47405997144217,4.04569252736792,63.5411708710138,49.2622560685388,32.4607329842932,11.994288434079,4.80723465016659,1.47548786292242,92.5273679200381,3.56972870061875,1.33269871489767,2.5702046644455
"E01004231",1793,143,125,1525,87,80,1018,788,686,191,102,26,1651,76,23,43,7.97546012269939,6.97155605131065,85.05298382599,4.85220301171221,4.46179587283882,56.776352481874,43.9486893474624,38.2598996095929,10.6525376464027,5.68878973786949,1.45008365867262,92.0803123257111,4.23870607919688,1.28276631344116,2.39821528165086
"E01004232",1665,71,89,1505,54,60,1244,926,541,129,55,14,1537,91,27,10,4.26426426426426,5.34534534534535,90.3903903903904,3.24324324324324,3.6036036036036,74.7147147147147,55.6156156156156,32.4924924924925,7.74774774774775,3.3033033033033,0.840840840840841,92.3123123123123,5.46546546546547,1.62162162162162,0.600600600600601
"E01004233",1821,138,177,1506,71,110,1008,829,609,249,95,39,1671,91,16,43,7.57825370675453,9.71993410214168,82.7018121911038,3.89895661724327,6.04063701263042,55.3542009884679,45.5244371224602,33.4431630971993,13.673805601318,5.21691378363537,2.14168039538715,91.7627677100494,4.99725425590335,0.878638110928062,2.36133992311917
"E01004234",2218,115,114,1989,66,75,1553,1262,664,213,60,19,2069,97,29,23,5.18485121731289,5.13976555455365,89.6753832281335,2.97565374211001,3.38142470694319,70.0180342651037,56.8981064021641,29.9368800721371,9.60324616771867,2.70513976555455,0.856627592425609,93.2822362488729,4.37330928764653,1.30748422001803,1.03697024346258
"E01004235",1372,98,100,1174,57,79,747,657,451,165,69,30,1277,48,22,25,7.14285714285714,7.28862973760933,85.5685131195335,4.15451895043732,5.75801749271137,54.4460641399417,47.8862973760933,32.8717201166181,12.0262390670554,5.02915451895044,2.1865889212828,93.0758017492711,3.49854227405248,1.60349854227405,1.82215743440233
"E01004236",1679,146,142,1391,84,110,904,719,597,223,98,42,1508,90,34,47,8.69565217391304,8.45741512805241,82.8469326980345,5.00297796307326,6.55151876116736,53.8415723645027,42.8231089934485,35.5568790946992,13.2817153067302,5.83680762358547,2.50148898153663,89.815366289458,5.3603335318642,2.02501488981537,2.79928528886242
"E01004237",1158,65,82,1011,37,51,732,536,422,147,38,15,1056,56,17,29,5.61312607944732,7.08117443868739,87.3056994818653,3.19516407599309,4.40414507772021,63.2124352331606,46.286701208981,36.4421416234888,12.6943005181347,3.28151986183074,1.29533678756477,91.1917098445596,4.83592400690846,1.46804835924007,2.50431778929188
"E01004238",2733,158,172,2403,96,126,1734,1358,903,307,116,49,2540,102,44,47,5.78119282839371,6.29345042078302,87.9253567508233,3.51262349066959,4.61031833150384,63.4467618002195,49.6889864617636,33.0406147091109,11.2330772045371,4.24442005122576,1.79290157336261,92.938163190633,3.73216245883644,1.60995243322356,1.71972191730699
"E01004239",1649,131,134,1384,77,93,896,703,571,249,99,27,1475,77,42,55,7.94420861127956,8.12613705275925,83.9296543359612,4.66949666464524,5.63978168587022,54.3359611885991,42.6318981200728,34.6270466949666,15.1000606428138,6.00363856882959,1.63735597331716,89.4481503941783,4.66949666464524,2.54699818071559,3.33535476046089
"E01004240",1815,148,138,1529,99,97,967,817,625,236,96,41,1615,115,24,61,8.15426997245179,7.60330578512397,84.2424242424242,5.45454545454545,5.34435261707989,53.2782369146006,45.0137741046832,34.435261707989,13.0027548209366,5.28925619834711,2.25895316804408,88.9807162534435,6.33608815426997,1.32231404958678,3.36088154269972
"E01004241",1621,121,147,1353,82,105,882,679,587,232,94,29,1477,75,23,46,7.46452806909315,9.06847624922887,83.466995681678,5.05860579888957,6.47748303516348,54.4108574953732,41.8877236273905,36.2122146822949,14.3121529919803,5.79888957433683,1.78901912399753,91.116594694633,4.62677359654534,1.41887723627391,2.83775447254781
"E01004242",2453,165,132,2156,121,100,1500,1203,848,253,102,47,2268,100,39,46,6.72645739910314,5.38116591928251,87.8923766816144,4.93273542600897,4.0766408479413,61.1496127191195,49.0419894007338,34.5699143905422,10.3139013452915,4.15817366490012,1.91602119853241,92.4582144313086,4.0766408479413,1.58988993069711,1.875254790053
"E01004243",1789,154,155,1480,90,102,951,814,602,240,96,37,1622,80,39,48,8.60816098378983,8.66405813303522,82.727780883175,5.03074343208496,5.70150922302963,53.1581889323644,45.5002794857462,33.6500838457239,13.4153158188932,5.36612632755729,2.06819452207937,90.6651760760201,4.47177193963108,2.17998882057015,2.68306316377865
"E01004244",1885,194,187,1504,118,101,961,835,595,281,129,45,1723,77,40,45,10.2917771883289,9.92042440318302,79.7877984084881,6.25994694960212,5.35809018567639,50.9814323607427,44.2970822281167,31.5649867374005,14.9071618037135,6.84350132625995,2.38726790450928,91.4058355437666,4.08488063660477,2.12201591511936,2.38726790450928
"E01004245",1539,122,127,1290,84,103,767,699,520,201,80,39,1400,75,22,42,7.92722547108512,8.25211176088369,83.8206627680312,5.45808966861598,6.69265756985055,49.8375568551007,45.4191033138402,33.7881741390513,13.0604288499025,5.19818063677713,2.53411306042885,90.9681611435997,4.87329434697856,1.42949967511371,2.72904483430799
"E01004246",1977,115,134,1728,74,82,1255,992,678,207,75,25,1803,111,25,38,5.81689428426909,6.77794638340921,87.4051593323217,3.74304501770359,4.14769853313101,63.4800202326758,50.1770359129995,34.2943854324734,10.4704097116844,3.79362670713202,1.26454223571067,91.1987860394537,5.61456752655539,1.26454223571067,1.92210419828022
"E01004247",1934,156,171,1607,100,119,1103,876,648,273,94,43,1755,93,24,62,8.06618407445708,8.84177869700103,83.0920372285419,5.17063081695967,6.15305067218201,57.0320579110651,45.2947259565667,33.5056876938987,14.1158221302999,4.86039296794209,2.22337125129266,90.7445708376422,4.80868665977249,1.24095139607032,3.205791106515
"E01004248",1344,135,114,1095,73,74,643,579,453,195,82,35,1211,64,24,45,10.0446428571429,8.48214285714286,81.4732142857143,5.43154761904762,5.50595238095238,47.8422619047619,43.0803571428571,33.7053571428571,14.5089285714286,6.10119047619048,2.60416666666667,90.1041666666667,4.76190476190476,1.78571428571429,3.34821428571429
"E01004249",2049,161,153,1735,115,115,1145,930,692,276,122,29,1872,86,47,44,7.85749145924841,7.46705710102489,84.6754514397267,5.61249389946315,5.61249389946315,55.8809175207418,45.3879941434846,33.7725719863348,13.4699853587116,5.95412396290874,1.41532454856027,91.3616398243045,4.19716935090288,2.2938018545632,2.14738897022938
"E01004250",2342,241,193,1908,150,138,1231,1054,792,287,142,67,2137,90,48,67,10.2903501280956,8.24081981212639,81.468830059778,6.40478223740393,5.89239965841161,52.5619128949616,45.0042698548249,33.8172502134927,12.2544833475662,6.06319385140905,2.86080273270709,91.2467976088813,3.84286934244236,2.04953031596926,2.86080273270709
"E01004251",2082,195,161,1726,109,96,1190,919,755,243,118,47,1915,77,31,59,9.36599423631124,7.73294908741595,82.9010566762728,5.23535062439962,4.61095100864553,57.1565802113353,44.1402497598463,36.2632084534102,11.671469740634,5.66762728146013,2.25744476464938,91.9788664745437,3.6983669548511,1.48895292987512,2.83381364073007
"E01004252",2707,155,186,2366,96,138,1717,1329,962,268,109,39,2527,90,38,52,5.72589582563724,6.87107499076468,87.4030291835981,3.54636128555597,5.0978943479867,63.4281492427041,49.0949390469154,35.5374953823421,9.90025858884374,4.02659770964167,1.44070927225711,93.3505725895826,3.32471370520872,1.4037680088659,1.92094569634281
"E01004253",2340,215,189,1936,117,134,1283,1001,820,353,130,36,2149,91,40,60,9.18803418803419,8.07692307692308,82.7350427350427,5,5.72649572649573,54.8290598290598,42.7777777777778,35.042735042735,15.0854700854701,5.55555555555556,1.53846153846154,91.8376068376068,3.88888888888889,1.70940170940171,2.56410256410256
"E01004254",2120,41,55,2024,34,42,1775,1337,636,104,31,12,2039,60,10,11,1.93396226415094,2.59433962264151,95.4716981132076,1.60377358490566,1.9811320754717,83.7264150943396,63.0660377358491,30,4.90566037735849,1.4622641509434,0.566037735849057,96.1792452830189,2.83018867924528,0.471698113207547,0.518867924528302
"E01004255",1618,122,138,1358,91,105,994,746,555,193,90,34,1489,65,34,30,7.54017305315204,8.52904820766378,83.9307787391842,5.62422744128554,6.48949320148331,61.433868974042,46.10630407911,34.3016069221261,11.9283065512979,5.56242274412855,2.10135970333745,92.0271940667491,4.01730531520396,2.10135970333745,1.85414091470952
"E01004256",1729,156,141,1432,82,99,969,772,593,222,106,36,1559,90,30,50,9.02255639097744,8.155002891845,82.8224407171776,4.74262579525737,5.72585309427415,56.043956043956,44.6500867553499,34.2972816657027,12.8397917871602,6.13071139386929,2.08212839791787,90.1677270098323,5.20532099479468,1.73510699826489,2.89184499710816
"E01004257",1884,115,138,1631,65,92,1041,959,581,240,78,26,1737,76,29,42,6.10403397027601,7.32484076433121,86.5711252653928,3.45010615711253,4.88322717622081,55.2547770700637,50.9023354564756,30.8386411889597,12.7388535031847,4.14012738853503,1.38004246284501,92.1974522292994,4.03397027600849,1.53927813163482,2.22929936305732
"E01004258",1506,92,97,1317,53,62,1049,808,481,125,69,23,1380,77,24,25,6.10889774236388,6.44090305444887,87.4501992031873,3.51925630810093,4.11686586985392,69.6547144754316,53.6520584329349,31.9389110225764,8.30013280212483,4.58167330677291,1.52722443559097,91.6334661354582,5.1128818061089,1.59362549800797,1.66002656042497
"E01004259",1723,96,105,1522,60,78,1237,895,577,163,63,25,1630,57,14,22,5.57167730702264,6.09402205455601,88.3343006384214,3.48229831688915,4.52698781195589,71.7933836331979,51.9442832269298,33.4881021474173,9.46024376088218,3.6564132327336,1.45095763203714,94.6024376088218,3.30818340104469,0.812536273940801,1.27684271619269
"E01004260",1790,131,140,1519,73,85,1069,871,573,218,98,30,1634,78,25,53,7.31843575418995,7.82122905027933,84.8603351955307,4.07821229050279,4.74860335195531,59.7206703910614,48.659217877095,32.0111731843575,12.1787709497207,5.47486033519553,1.67597765363128,91.2849162011173,4.35754189944134,1.39664804469274,2.9608938547486
"E01004261",2525,120,131,2274,65,98,1930,1398,838,181,69,39,2379,76,32,38,4.75247524752475,5.18811881188119,90.0594059405941,2.57425742574257,3.88118811881188,76.4356435643564,55.3663366336634,33.1881188118812,7.16831683168317,2.73267326732673,1.54455445544554,94.2178217821782,3.00990099009901,1.26732673267327,1.5049504950495
"E01004262",1742,122,118,1502,67,83,1242,866,604,177,73,22,1600,88,23,31,7.00344431687715,6.77382319173364,86.2227324913892,3.84615384615385,4.7646383467279,71.2973593570609,49.7129735935706,34.6727898966705,10.1607347876005,4.19058553386912,1.26291618828932,91.8484500574053,5.05166475315729,1.3203214695752,1.77956371986223
"E01004263",1419,150,143,1126,71,91,779,638,458,209,80,34,1275,76,28,40,10.5708245243129,10.077519379845,79.3516560958421,5.00352360817477,6.41296687808316,54.8978153629316,44.9612403100775,32.276250880902,14.7286821705426,5.63777307963355,2.39605355884426,89.8520084566596,5.35588442565187,1.97322057787174,2.81888653981677
"E01004264",1537,108,128,1301,55,81,868,720,515,178,95,29,1389,81,23,44,7.0266753415745,8.32791151594014,84.6454131424854,3.57839947950553,5.27000650618087,56.4736499674691,46.8445022771633,33.5068314899154,11.5810019518543,6.18087182823683,1.88679245283019,90.3708523096942,5.27000650618087,1.49642160052049,2.86271958360442
"E01004266",1545,128,117,1300,73,82,970,741,509,199,78,18,1395,81,30,39,8.28478964401294,7.57281553398058,84.1423948220065,4.72491909385113,5.30744336569579,62.7831715210356,47.9611650485437,32.9449838187702,12.8802588996764,5.04854368932039,1.16504854368932,90.2912621359223,5.24271844660194,1.94174757281553,2.52427184466019
"E01004267",1767,102,115,1550,74,94,1225,941,546,176,74,30,1615,98,19,35,5.77249575551783,6.50820599886814,87.719298245614,4.18788907753254,5.31975099037917,69.3265421618563,53.2541029994341,30.8998302207131,9.96038483305037,4.18788907753254,1.69779286926995,91.3978494623656,5.5461233729485,1.0752688172043,1.98075834748161
"E01004268",1784,144,132,1508,96,89,1045,841,581,232,90,40,1652,80,25,27,8.07174887892377,7.39910313901345,84.5291479820628,5.38116591928251,4.98878923766816,58.5762331838565,47.1412556053812,32.567264573991,13.0044843049327,5.04484304932735,2.24215246636771,92.6008968609866,4.48430493273543,1.40134529147982,1.51345291479821
"E01004269",1975,178,129,1668,86,86,1220,970,625,254,83,43,1800,109,42,24,9.0126582278481,6.53164556962025,84.4556962025317,4.35443037974684,4.35443037974684,61.7721518987342,49.1139240506329,31.6455696202532,12.8607594936709,4.20253164556962,2.17721518987342,91.1392405063291,5.51898734177215,2.12658227848101,1.21518987341772
"E01004270",2236,87,117,2032,52,88,1672,1269,701,181,62,23,2123,72,19,22,3.89087656529517,5.23255813953488,90.8765652951699,2.32558139534884,3.93559928443649,74.7763864042934,56.7531305903399,31.350626118068,8.09481216457961,2.77280858676208,1.02862254025045,94.9463327370304,3.22003577817531,0.849731663685152,0.983899821109123
"E01004271",1589,102,119,1368,58,89,859,751,549,194,67,28,1493,59,26,11,6.41913152926369,7.48898678414097,86.0918816865953,3.65009439899308,5.60100692259283,54.0591567023285,47.2624292007552,34.550031466331,12.2089364380113,4.21648835745752,1.76211453744493,93.9584644430459,3.71302706104468,1.63624921334172,0.692259282567653
"E01004272",2099,176,151,1772,106,104,1114,992,697,242,110,58,1911,96,38,54,8.38494521200572,7.19390185802763,84.4211529299667,5.05002382086708,4.95474035254883,53.0728918532635,47.2606002858504,33.206288708909,11.5292996665079,5.24059075750357,2.76322058122916,91.0433539780848,4.57360647927585,1.81038589804669,2.57265364459266
"E01004273",1904,173,145,1586,118,103,1030,893,599,259,109,44,1715,95,36,58,9.08613445378151,7.61554621848739,83.2983193277311,6.19747899159664,5.40966386554622,54.0966386554622,46.9012605042017,31.4600840336134,13.6029411764706,5.72478991596639,2.3109243697479,90.0735294117647,4.98949579831933,1.89075630252101,3.04621848739496
"E01004274",1973,115,108,1750,80,80,1281,1002,649,214,83,25,1827,82,21,43,5.82868727825646,5.47389761784085,88.6974151039027,4.05473897617841,4.05473897617841,64.9265078560568,50.7856056766346,32.8940699442473,10.8464267612772,4.2067916877851,1.26710593005575,92.6001013684744,4.15610745058287,1.06436898124683,2.17942219969589
"E01004275",1879,100,101,1678,56,64,1291,1078,568,155,54,24,1747,76,15,41,5.32197977647685,5.37519957424162,89.3028206492815,2.98030867482704,3.40606705694518,68.7067589143161,57.3709419904204,30.2288451303885,8.24906865353912,2.8738690792975,1.27727514635444,92.9749866950506,4.04470463012241,0.798296966471527,2.18201170835551
"E01004276",2024,17,48,1959,15,36,1759,1249,670,90,10,5,1948,63,5,8,0.839920948616601,2.37154150197628,96.7885375494071,0.741106719367589,1.77865612648221,86.9071146245059,61.7094861660079,33.102766798419,4.44664031620553,0.494071146245059,0.24703557312253,96.2450592885375,3.11264822134387,0.24703557312253,0.395256916996047
"E01004277",1630,32,40,1558,23,35,1377,1075,483,52,11,9,1564,52,6,8,1.96319018404908,2.45398773006135,95.5828220858896,1.41104294478528,2.14723926380368,84.478527607362,65.9509202453988,29.6319018404908,3.19018404907975,0.674846625766871,0.552147239263804,95.9509202453988,3.19018404907975,0.368098159509202,0.49079754601227
"E01004280",1879,102,126,1651,52,92,1226,985,605,203,66,20,1746,83,23,27,5.42841937200639,6.70569451836083,87.8658861096328,2.76742948376796,4.8962213943587,65.2474720596062,52.421500798297,32.1979776476849,10.803618946248,3.51250665247472,1.06439595529537,92.9217668972858,4.41724321447578,1.22405534858968,1.43693453964875
"E01004281",1770,38,52,1680,26,48,1433,1067,567,101,25,10,1698,48,13,11,2.14689265536723,2.93785310734463,94.9152542372881,1.46892655367232,2.71186440677966,80.9604519774011,60.2824858757062,32.0338983050847,5.70621468926554,1.41242937853107,0.564971751412429,95.9322033898305,2.71186440677966,0.734463276836158,0.621468926553672
"E01004283",2317,270,209,1838,128,147,1325,1034,725,347,148,63,2106,115,40,56,11.6529995684074,9.02028485110056,79.326715580492,5.52438498057833,6.34441087613293,57.1860164005179,44.6266724212344,31.290461804057,14.9762624082866,6.3875701337937,2.7190332326284,90.8933966335779,4.96331463098835,1.72637030643073,2.41691842900302
"E01004284",2302,167,153,1982,96,106,1427,1156,759,240,105,42,2135,96,22,49,7.25456125108601,6.64639443961772,86.0990443092963,4.17028670721112,4.60469157254561,61.989574283232,50.2172024326672,32.9713292788879,10.4257167680278,4.56125108601216,1.82450043440487,92.745438748914,4.17028670721112,0.955690703735882,2.12858384013901
"E01004285",2318,207,167,1944,125,121,1236,1149,705,268,142,54,2067,134,50,67,8.93011216566005,7.20448662640207,83.8654012079379,5.39257981018119,5.22001725625539,53.3218291630716,49.5685936151855,30.4141501294219,11.5616911130285,6.12597066436583,2.32959447799827,89.1716997411562,5.78084555651424,2.15703192407248,2.89042277825712
"E01004286",2364,193,219,1952,122,139,1322,1145,754,293,130,42,2098,146,48,72,8.16412859560068,9.26395939086294,82.5719120135364,5.16074450084602,5.87986463620981,55.922165820643,48.4348561759729,31.8950930626057,12.3942470389171,5.49915397631134,1.77664974619289,88.7478849407783,6.17597292724196,2.03045685279188,3.04568527918782
"E01004287",2171,207,164,1800,100,108,1224,1013,710,260,142,46,1953,97,53,68,9.53477660064486,7.55412252418241,82.9111008751727,4.60617227084293,4.97466605251036,56.3795485951175,46.6605251036389,32.7038231229848,11.9760479041916,6.54076462459696,2.11883924458775,89.9585444495624,4.46798710271764,2.44127130354675,3.13219714417319
"E01004288",1620,150,157,1313,75,106,825,685,585,211,110,29,1434,115,32,39,9.25925925925926,9.69135802469136,81.0493827160494,4.62962962962963,6.54320987654321,50.9259259259259,42.2839506172839,36.1111111111111,13.0246913580247,6.79012345679012,1.79012345679012,88.5185185185185,7.09876543209876,1.97530864197531,2.40740740740741
