"GeographyCode","KS209EW0001","KS209EW0002","KS209EW0003","KS209EW0004","KS209EW0005","KS209EW0006","KS209EW0007","KS209EW0008","KS209EW0009","KS209EW0010","KS209EW0011","KS209EW0012","KS209EW0013","KS209EW0014","KS209EW0015","KS209EW0016","KS209EW0017","KS209EW0018","KS209EW0019"
"E00021154",401,41,0,1,0,252,4,0,43,60,10.2244389027431,0,0.249376558603491,0,62.8428927680798,0.997506234413965,0,10.7231920199501,14.9625935162095
"E00021155",359,85,1,3,6,29,0,3,170,62,23.6768802228412,0.278551532033426,0.835654596100279,1.67130919220056,8.07799442896936,0,0.835654596100279,47.3537604456825,17.2701949860724
"E00021156",237,63,1,0,3,93,1,1,26,49,26.5822784810127,0.421940928270042,0,1.26582278481013,39.2405063291139,0.421940928270042,0.421940928270042,10.9704641350211,20.6751054852321
"E00021157",331,65,4,3,1,174,0,1,40,43,19.6374622356495,1.20845921450151,0.906344410876133,0.302114803625378,52.5679758308157,0,0.302114803625378,12.0845921450151,12.9909365558912
"E00021158",340,39,0,0,0,242,1,0,23,35,11.4705882352941,0,0,0,71.1764705882353,0.294117647058824,0,6.76470588235294,10.2941176470588
"E00021159",571,222,6,0,1,148,0,6,109,79,38.8791593695271,1.0507880910683,0,0.175131348511384,25.9194395796848,0,1.0507880910683,19.0893169877408,13.8353765323993
"E00021160",322,65,0,0,1,153,0,0,50,53,20.1863354037267,0,0,0.31055900621118,47.5155279503106,0,0,15.527950310559,16.4596273291925
"E00021161",391,122,1,1,4,101,2,0,106,54,31.2020460358056,0.255754475703325,0.255754475703325,1.0230179028133,25.8312020460358,0.51150895140665,0,27.1099744245524,13.8107416879795
"E00021162",375,69,2,1,2,154,5,2,71,69,18.4,0.533333333333333,0.266666666666667,0.533333333333333,41.0666666666667,1.33333333333333,0.533333333333333,18.9333333333333,18.4
"E00021163",353,76,2,2,1,175,0,1,44,52,21.5297450424929,0.56657223796034,0.56657223796034,0.28328611898017,49.5750708215297,0,0.28328611898017,12.4645892351275,14.7308781869688
"E00021164",279,110,0,1,0,97,0,1,31,39,39.426523297491,0,0.3584229390681,0,34.7670250896057,0,0.3584229390681,11.1111111111111,13.9784946236559
"E00021165",338,69,4,2,4,156,2,0,61,40,20.414201183432,1.18343195266272,0.591715976331361,1.18343195266272,46.1538461538462,0.591715976331361,0,18.0473372781065,11.8343195266272
"E00021166",387,97,7,1,0,137,0,0,91,54,25.0645994832041,1.80878552971576,0.258397932816538,0,35.4005167958656,0,0,23.5142118863049,13.953488372093
"E00021167",305,82,0,1,4,91,0,3,81,43,26.8852459016393,0,0.327868852459016,1.31147540983607,29.8360655737705,0,0.983606557377049,26.5573770491803,14.0983606557377
"E00021168",374,96,3,1,7,10,0,1,180,76,25.668449197861,0.802139037433155,0.267379679144385,1.8716577540107,2.67379679144385,0,0.267379679144385,48.1283422459893,20.3208556149733
"E00021169",467,89,1,1,5,189,0,1,119,62,19.0578158458244,0.214132762312634,0.214132762312634,1.07066381156317,40.4710920770878,0,0.214132762312634,25.4817987152034,13.2762312633833
"E00021170",466,85,0,0,1,231,1,2,67,79,18.2403433476395,0,0,0.214592274678112,49.5708154506438,0.214592274678112,0.429184549356223,14.3776824034335,16.9527896995708
"E00021171",660,149,3,1,3,287,0,2,105,110,22.5757575757576,0.454545454545455,0.151515151515152,0.454545454545455,43.4848484848485,0,0.303030303030303,15.9090909090909,16.6666666666667
"E00021172",281,75,13,0,4,35,0,2,75,77,26.6903914590747,4.62633451957295,0,1.42348754448399,12.4555160142349,0,0.711743772241993,26.6903914590747,27.4021352313167
"E00021173",372,119,6,1,1,81,1,4,95,64,31.989247311828,1.61290322580645,0.268817204301075,0.268817204301075,21.7741935483871,0.268817204301075,1.0752688172043,25.5376344086022,17.2043010752688
"E00021174",228,50,3,0,2,4,0,0,130,39,21.9298245614035,1.31578947368421,0,0.87719298245614,1.75438596491228,0,0,57.0175438596491,17.1052631578947
"E00021175",300,83,3,1,0,83,0,2,75,53,27.6666666666667,1,0.333333333333333,0,27.6666666666667,0,0.666666666666667,25,17.6666666666667
"E00021176",298,78,2,0,0,52,0,1,70,95,26.1744966442953,0.671140939597315,0,0,17.4496644295302,0,0.335570469798658,23.489932885906,31.8791946308725
"E00021177",425,61,0,6,5,234,0,1,62,56,14.3529411764706,0,1.41176470588235,1.17647058823529,55.0588235294118,0,0.235294117647059,14.5882352941176,13.1764705882353
"E00021179",327,76,8,5,6,91,7,1,85,48,23.2415902140673,2.44648318042813,1.52905198776758,1.8348623853211,27.82874617737,2.14067278287462,0.305810397553517,25.9938837920489,14.6788990825688
"E00021180",444,74,5,3,5,201,1,1,86,68,16.6666666666667,1.12612612612613,0.675675675675676,1.12612612612613,45.2702702702703,0.225225225225225,0.225225225225225,19.3693693693694,15.3153153153153
"E00021181",230,49,1,2,1,76,1,2,67,31,21.304347826087,0.434782608695652,0.869565217391304,0.434782608695652,33.0434782608696,0.434782608695652,0.869565217391304,29.1304347826087,13.4782608695652
"E00021182",343,66,1,5,13,30,0,3,162,63,19.2419825072886,0.291545189504373,1.45772594752187,3.79008746355685,8.7463556851312,0,0.87463556851312,47.2303206997085,18.3673469387755
"E00021183",231,61,2,0,7,17,0,1,110,33,26.4069264069264,0.865800865800866,0,3.03030303030303,7.35930735930736,0,0.432900432900433,47.6190476190476,14.2857142857143
"E00021184",169,40,0,1,1,57,1,1,41,27,23.6686390532544,0,0.591715976331361,0.591715976331361,33.7278106508876,0.591715976331361,0.591715976331361,24.2603550295858,15.9763313609467
"E00021185",304,116,0,0,1,77,0,1,68,41,38.1578947368421,0,0,0.328947368421053,25.3289473684211,0,0.328947368421053,22.3684210526316,13.4868421052632
"E00021186",440,56,1,1,1,297,2,2,48,32,12.7272727272727,0.227272727272727,0.227272727272727,0.227272727272727,67.5,0.454545454545455,0.454545454545455,10.9090909090909,7.27272727272727
"E00021187",307,45,1,2,1,204,0,0,27,27,14.6579804560261,0.325732899022801,0.651465798045603,0.325732899022801,66.4495114006515,0,0,8.79478827361564,8.79478827361564
"E00021188",302,95,2,0,3,66,8,0,60,68,31.4569536423841,0.662251655629139,0,0.993377483443709,21.8543046357616,2.64900662251656,0,19.8675496688742,22.5165562913907
"E00021189",397,86,4,3,1,207,0,0,65,31,21.6624685138539,1.00755667506297,0.755667506297229,0.251889168765743,52.1410579345088,0,0,16.3727959697733,7.80856423173804
"E00021190",476,80,5,2,3,170,3,8,136,69,16.8067226890756,1.05042016806723,0.420168067226891,0.630252100840336,35.7142857142857,0.630252100840336,1.68067226890756,28.5714285714286,14.4957983193277
"E00021191",396,38,0,7,3,252,1,1,61,33,9.5959595959596,0,1.76767676767677,0.757575757575758,63.6363636363636,0.252525252525253,0.252525252525253,15.4040404040404,8.33333333333333
"E00021192",329,59,14,4,4,192,0,0,22,34,17.9331306990881,4.25531914893617,1.21580547112462,1.21580547112462,58.3586626139818,0,0,6.68693009118541,10.3343465045593
"E00021193",323,68,3,11,2,34,4,6,134,61,21.0526315789474,0.928792569659443,3.40557275541796,0.619195046439629,10.5263157894737,1.23839009287926,1.85758513931889,41.4860681114551,18.8854489164087
"E00021194",563,61,1,2,1,392,2,1,50,53,10.8348134991119,0.177619893428064,0.355239786856128,0.177619893428064,69.6269982238011,0.355239786856128,0.177619893428064,8.8809946714032,9.41385435168739
"E00021195",392,62,7,0,2,232,0,0,62,27,15.8163265306122,1.78571428571429,0,0.510204081632653,59.1836734693878,0,0,15.8163265306122,6.88775510204082
"E00021196",381,64,8,0,0,237,2,0,43,27,16.7979002624672,2.0997375328084,0,0,62.2047244094488,0.5249343832021,0,11.2860892388451,7.08661417322835
"E00021197",519,110,12,5,2,97,1,1,210,81,21.1946050096339,2.3121387283237,0.963391136801541,0.385356454720617,18.6897880539499,0.192678227360308,0.192678227360308,40.4624277456647,15.606936416185
"E00021198",313,58,3,0,0,157,1,0,39,55,18.5303514376997,0.958466453674121,0,0,50.1597444089457,0.319488817891374,0,12.4600638977636,17.5718849840256
"E00021199",182,39,1,0,1,72,1,0,25,43,21.4285714285714,0.549450549450549,0,0.549450549450549,39.5604395604396,0.549450549450549,0,13.7362637362637,23.6263736263736
"E00021200",322,61,4,1,2,154,4,2,43,51,18.944099378882,1.24223602484472,0.31055900621118,0.62111801242236,47.8260869565217,1.24223602484472,0.62111801242236,13.3540372670807,15.8385093167702
"E00021201",321,66,0,3,1,142,0,3,64,42,20.5607476635514,0,0.934579439252336,0.311526479750779,44.2367601246106,0,0.934579439252336,19.9376947040498,13.0841121495327
"E00021202",285,46,0,0,2,174,0,0,22,41,16.140350877193,0,0,0.701754385964912,61.0526315789474,0,0,7.71929824561404,14.3859649122807
"E00021203",246,69,7,0,1,101,1,1,26,40,28.0487804878049,2.84552845528455,0,0.40650406504065,41.0569105691057,0.40650406504065,0.40650406504065,10.5691056910569,16.260162601626
"E00021204",401,50,2,0,0,206,1,1,65,76,12.4688279301746,0.498753117206983,0,0,51.3715710723192,0.249376558603491,0.249376558603491,16.2094763092269,18.9526184538653
"E00021205",336,43,0,0,1,205,0,1,39,47,12.797619047619,0,0,0.297619047619048,61.0119047619048,0,0.297619047619048,11.6071428571429,13.9880952380952
"E00021206",239,30,1,0,3,165,1,0,22,17,12.5523012552301,0.418410041841004,0,1.25523012552301,69.0376569037657,0.418410041841004,0,9.20502092050209,7.11297071129707
"E00021207",258,87,3,0,1,6,0,0,129,32,33.7209302325581,1.16279069767442,0,0.387596899224806,2.32558139534884,0,0,50,12.4031007751938
"E00021208",299,50,0,5,0,165,0,1,47,31,16.7224080267559,0,1.67224080267559,0,55.1839464882943,0,0.334448160535117,15.7190635451505,10.3678929765886
"E00021209",246,21,0,7,1,162,0,0,30,25,8.53658536585366,0,2.84552845528455,0.40650406504065,65.8536585365854,0,0,12.1951219512195,10.1626016260163
"E00021210",289,29,1,1,0,183,2,0,38,35,10.0346020761246,0.346020761245675,0.346020761245675,0,63.3217993079585,0.69204152249135,0,13.1487889273356,12.1107266435986
"E00021211",372,56,1,5,1,180,0,2,81,46,15.0537634408602,0.268817204301075,1.34408602150538,0.268817204301075,48.3870967741936,0,0.537634408602151,21.7741935483871,12.3655913978495
"E00021212",270,41,1,2,0,158,8,2,23,35,15.1851851851852,0.37037037037037,0.740740740740741,0,58.5185185185185,2.96296296296296,0.740740740740741,8.51851851851852,12.962962962963
"E00021213",415,52,1,0,1,278,1,0,42,40,12.5301204819277,0.240963855421687,0,0.240963855421687,66.9879518072289,0.240963855421687,0,10.1204819277108,9.63855421686747
"E00021214",511,90,5,11,2,194,3,3,99,104,17.6125244618395,0.978473581213307,2.15264187866928,0.391389432485323,37.9647749510763,0.587084148727984,0.587084148727984,19.3737769080235,20.3522504892368
"E00021215",454,121,10,8,2,32,2,1,175,103,26.6519823788546,2.20264317180617,1.76211453744493,0.440528634361234,7.04845814977974,0.440528634361234,0.220264317180617,38.5462555066079,22.6872246696035
"E00021216",326,88,3,8,5,127,0,3,33,59,26.9938650306748,0.920245398773006,2.45398773006135,1.53374233128834,38.9570552147239,0,0.920245398773006,10.1226993865031,18.0981595092025
"E00021217",524,109,3,8,0,196,1,1,125,81,20.8015267175573,0.572519083969466,1.52671755725191,0,37.4045801526718,0.190839694656489,0.190839694656489,23.8549618320611,15.4580152671756
"E00021218",491,217,4,12,1,56,8,3,112,78,44.1955193482688,0.814663951120163,2.44399185336049,0.203665987780041,11.4052953156823,1.62932790224033,0.610997963340122,22.8105906313646,15.8859470468432
"E00021219",250,125,3,0,1,27,0,1,60,33,50,1.2,0,0.4,10.8,0,0.4,24,13.2
"E00021220",348,148,5,29,1,28,2,1,90,44,42.5287356321839,1.4367816091954,8.33333333333333,0.28735632183908,8.04597701149425,0.574712643678161,0.28735632183908,25.8620689655172,12.6436781609195
"E00021223",388,131,5,7,5,39,2,1,114,84,33.7628865979381,1.28865979381443,1.80412371134021,1.28865979381443,10.0515463917526,0.515463917525773,0.257731958762887,29.3814432989691,21.6494845360825
"E00021224",409,161,10,12,1,88,1,1,76,59,39.3643031784841,2.44498777506112,2.93398533007335,0.244498777506112,21.5158924205379,0.244498777506112,0.244498777506112,18.5819070904645,14.4254278728606
"E00021225",292,121,6,23,0,28,0,3,63,48,41.4383561643836,2.05479452054794,7.87671232876712,0,9.58904109589041,0,1.02739726027397,21.5753424657534,16.4383561643836
"E00021227",269,125,3,6,0,33,1,0,61,40,46.4684014869888,1.11524163568773,2.23048327137546,0,12.2676579925651,0.371747211895911,0,22.6765799256506,14.8698884758364
"E00021228",359,179,3,7,1,74,0,1,64,30,49.8607242339833,0.835654596100279,1.94986072423398,0.278551532033426,20.6128133704735,0,0.278551532033426,17.8272980501393,8.35654596100279
"E00021229",309,70,3,0,1,151,1,1,27,55,22.6537216828479,0.970873786407767,0,0.323624595469256,48.8673139158576,0.323624595469256,0.323624595469256,8.7378640776699,17.7993527508091
"E00021230",248,125,2,9,0,19,1,0,57,35,50.4032258064516,0.806451612903226,3.62903225806452,0,7.66129032258065,0.403225806451613,0,22.9838709677419,14.1129032258065
"E00021231",210,115,1,0,1,13,0,0,54,26,54.7619047619048,0.476190476190476,0,0.476190476190476,6.19047619047619,0,0,25.7142857142857,12.3809523809524
"E00021235",368,49,5,0,1,263,0,1,12,37,13.3152173913043,1.35869565217391,0,0.271739130434783,71.4673913043478,0,0.271739130434783,3.26086956521739,10.054347826087
"E00021236",324,81,0,10,0,121,1,1,44,66,25,0,3.08641975308642,0,37.3456790123457,0.308641975308642,0.308641975308642,13.5802469135802,20.3703703703704
"E00021238",398,152,11,21,0,15,2,1,125,71,38.1909547738693,2.76381909547739,5.27638190954774,0,3.76884422110553,0.50251256281407,0.251256281407035,31.4070351758794,17.8391959798995
"E00021239",286,77,14,51,0,18,2,2,68,54,26.9230769230769,4.89510489510489,17.8321678321678,0,6.29370629370629,0.699300699300699,0.699300699300699,23.7762237762238,18.8811188811189
"E00021240",304,89,0,27,3,14,0,1,99,71,29.2763157894737,0,8.88157894736842,0.986842105263158,4.60526315789474,0,0.328947368421053,32.5657894736842,23.3552631578947
"E00021241",274,106,3,8,0,16,1,2,79,59,38.6861313868613,1.09489051094891,2.91970802919708,0,5.83941605839416,0.364963503649635,0.72992700729927,28.8321167883212,21.5328467153285
"E00021243",398,122,0,9,3,139,2,0,47,76,30.6532663316583,0,2.26130653266332,0.753768844221105,34.9246231155779,0.50251256281407,0,11.8090452261307,19.0954773869347
"E00021244",254,107,5,6,0,65,1,1,19,50,42.1259842519685,1.96850393700787,2.36220472440945,0,25.5905511811024,0.393700787401575,0.393700787401575,7.48031496062992,19.6850393700787
"E00021245",246,103,6,4,0,41,2,1,47,42,41.869918699187,2.4390243902439,1.6260162601626,0,16.6666666666667,0.813008130081301,0.40650406504065,19.1056910569106,17.0731707317073
"E00021246",517,179,10,2,1,196,1,3,78,47,34.6228239845261,1.93423597678917,0.386847195357834,0.193423597678917,37.9110251450677,0.193423597678917,0.580270793036751,15.0870406189555,9.09090909090909
"E00021247",402,95,5,0,1,194,2,0,56,49,23.6318407960199,1.24378109452736,0,0.248756218905473,48.2587064676617,0.497512437810945,0,13.9303482587065,12.1890547263682
"E00021248",380,125,8,3,0,143,1,2,43,55,32.8947368421053,2.10526315789474,0.789473684210526,0,37.6315789473684,0.263157894736842,0.526315789473684,11.3157894736842,14.4736842105263
"E00021249",329,129,8,0,0,82,1,2,57,50,39.209726443769,2.43161094224924,0,0,24.9240121580547,0.303951367781155,0.60790273556231,17.3252279635258,15.1975683890577
"E00021251",292,101,0,2,0,109,0,0,44,36,34.5890410958904,0,0.684931506849315,0,37.3287671232877,0,0,15.0684931506849,12.3287671232877
"E00021252",267,96,2,17,0,12,5,0,84,51,35.9550561797753,0.749063670411985,6.36704119850187,0,4.49438202247191,1.87265917602996,0,31.4606741573034,19.1011235955056
"E00021253",304,81,5,6,0,93,0,1,63,55,26.6447368421053,1.64473684210526,1.97368421052632,0,30.5921052631579,0,0.328947368421053,20.7236842105263,18.0921052631579
"E00021254",237,90,4,19,0,18,0,2,67,37,37.9746835443038,1.68776371308017,8.0168776371308,0,7.59493670886076,0,0.843881856540084,28.2700421940928,15.6118143459916
"E00021255",221,82,4,31,4,4,1,1,63,31,37.10407239819,1.80995475113122,14.027149321267,1.80995475113122,1.80995475113122,0.452488687782805,0.452488687782805,28.5067873303167,14.027149321267
"E00021256",242,103,4,10,3,21,1,2,58,40,42.5619834710744,1.65289256198347,4.13223140495868,1.2396694214876,8.67768595041322,0.413223140495868,0.826446280991736,23.9669421487603,16.5289256198347
"E00021257",242,119,2,11,0,13,1,1,49,46,49.1735537190083,0.826446280991736,4.54545454545455,0,5.37190082644628,0.413223140495868,0.413223140495868,20.2479338842975,19.0082644628099
"E00021258",360,149,3,0,0,104,2,1,61,40,41.3888888888889,0.833333333333333,0,0,28.8888888888889,0.555555555555556,0.277777777777778,16.9444444444444,11.1111111111111
"E00021259",399,139,6,11,1,112,1,0,87,42,34.8370927318296,1.50375939849624,2.75689223057644,0.25062656641604,28.0701754385965,0.25062656641604,0,21.8045112781955,10.5263157894737
"E00021260",320,117,0,1,2,91,1,0,63,45,36.5625,0,0.3125,0.625,28.4375,0.3125,0,19.6875,14.0625
"E00021261",278,129,0,7,0,51,1,0,58,32,46.4028776978417,0,2.51798561151079,0,18.3453237410072,0.359712230215827,0,20.863309352518,11.5107913669065
"E00021262",305,108,2,0,2,102,1,4,50,36,35.4098360655738,0.655737704918033,0,0.655737704918033,33.4426229508197,0.327868852459016,1.31147540983607,16.3934426229508,11.8032786885246
"E00021263",401,152,1,2,0,55,1,0,134,56,37.9052369077307,0.249376558603491,0.498753117206983,0,13.715710723192,0.249376558603491,0,33.4164588528678,13.9650872817955
"E00021266",281,80,3,3,9,15,0,3,88,80,28.4697508896797,1.06761565836299,1.06761565836299,3.20284697508897,5.33807829181495,0,1.06761565836299,31.3167259786477,28.4697508896797
"E00021267",329,121,4,0,3,66,3,0,61,71,36.7781155015198,1.21580547112462,0,0.911854103343465,20.0607902735562,0.911854103343465,0,18.5410334346505,21.580547112462
"E00021268",253,83,0,0,1,79,0,1,65,24,32.8063241106719,0,0,0.395256916996047,31.2252964426877,0,0.395256916996047,25.6916996047431,9.48616600790514
"E00021271",392,188,1,5,6,72,0,0,75,45,47.9591836734694,0.255102040816327,1.27551020408163,1.53061224489796,18.3673469387755,0,0,19.1326530612245,11.4795918367347
"E00021272",221,67,0,0,2,74,1,1,43,33,30.316742081448,0,0,0.904977375565611,33.4841628959276,0.452488687782805,0.452488687782805,19.4570135746606,14.9321266968326
"E00021273",286,143,0,1,4,63,0,0,39,36,50,0,0.34965034965035,1.3986013986014,22.027972027972,0,0,13.6363636363636,12.5874125874126
"E00021274",549,212,6,2,5,166,4,2,70,82,38.615664845173,1.09289617486339,0.364298724954463,0.910746812386157,30.2367941712204,0.728597449908925,0.364298724954463,12.7504553734062,14.936247723133
"E00021275",259,117,4,0,0,66,0,0,42,30,45.1737451737452,1.54440154440154,0,0,25.4826254826255,0,0,16.2162162162162,11.5830115830116
"E00021277",249,134,0,3,1,54,0,0,26,31,53.8152610441767,0,1.20481927710843,0.401606425702811,21.6867469879518,0,0,10.4417670682731,12.4497991967871
"E00021278",199,65,6,0,1,56,0,1,31,39,32.6633165829146,3.01507537688442,0,0.50251256281407,28.1407035175879,0,0.50251256281407,15.5778894472362,19.5979899497487
"E00021279",444,188,3,0,1,170,4,0,45,33,42.3423423423423,0.675675675675676,0,0.225225225225225,38.2882882882883,0.900900900900901,0,10.1351351351351,7.43243243243243
"E00021280",287,105,4,2,0,53,1,1,84,37,36.5853658536585,1.39372822299652,0.696864111498258,0,18.4668989547038,0.348432055749129,0.348432055749129,29.2682926829268,12.8919860627178
"E00021281",531,185,1,1,1,129,2,5,136,71,34.8399246704331,0.188323917137476,0.188323917137476,0.188323917137476,24.2937853107345,0.376647834274953,0.941619585687382,25.6120527306968,13.3709981167608
"E00021282",407,134,10,4,2,101,3,2,97,54,32.9238329238329,2.45700245700246,0.982800982800983,0.491400491400491,24.8157248157248,0.737100737100737,0.491400491400491,23.8329238329238,13.2678132678133
"E00021285",123,31,1,2,1,13,0,0,44,31,25.2032520325203,0.813008130081301,1.6260162601626,0.813008130081301,10.5691056910569,0,0,35.7723577235772,25.2032520325203
"E00021286",230,88,2,5,0,17,2,0,80,36,38.2608695652174,0.869565217391304,2.17391304347826,0,7.39130434782609,0.869565217391304,0,34.7826086956522,15.6521739130435
"E00021287",278,77,4,8,1,9,4,2,137,36,27.6978417266187,1.43884892086331,2.87769784172662,0.359712230215827,3.23741007194245,1.43884892086331,0.719424460431655,49.2805755395683,12.9496402877698
"E00021288",239,101,0,9,3,2,0,1,91,32,42.2594142259414,0,3.76569037656904,1.25523012552301,0.836820083682008,0,0.418410041841004,38.0753138075314,13.3891213389121
"E00021289",330,89,3,0,0,160,0,0,30,48,26.969696969697,0.909090909090909,0,0,48.4848484848485,0,0,9.09090909090909,14.5454545454545
"E00021290",342,115,1,0,0,136,0,0,43,47,33.6257309941521,0.292397660818713,0,0,39.766081871345,0,0,12.5730994152047,13.7426900584795
"E00021291",374,117,6,2,3,14,0,1,171,60,31.283422459893,1.60427807486631,0.53475935828877,0.802139037433155,3.74331550802139,0,0.267379679144385,45.7219251336898,16.0427807486631
"E00021292",312,105,1,1,0,113,0,2,50,40,33.6538461538462,0.32051282051282,0.32051282051282,0,36.2179487179487,0,0.641025641025641,16.025641025641,12.8205128205128
"E00021294",578,122,1,4,0,289,10,0,72,80,21.1072664359862,0.173010380622837,0.69204152249135,0,50,1.73010380622837,0,12.4567474048443,13.840830449827
"E00021295",379,128,6,4,1,55,1,1,123,60,33.7730870712401,1.58311345646438,1.05540897097625,0.263852242744063,14.5118733509235,0.263852242744063,0.263852242744063,32.4538258575198,15.8311345646438
"E00021296",341,127,2,3,2,19,0,3,110,75,37.2434017595308,0.586510263929619,0.879765395894428,0.586510263929619,5.57184750733138,0,0.879765395894428,32.258064516129,21.9941348973607
"E00021297",418,154,6,9,7,37,0,1,130,74,36.8421052631579,1.43540669856459,2.15311004784689,1.67464114832536,8.85167464114833,0,0.239234449760766,31.1004784688995,17.7033492822967
"E00021298",417,157,4,2,4,27,3,4,158,58,37.6498800959233,0.959232613908873,0.479616306954436,0.959232613908873,6.47482014388489,0.719424460431655,0.959232613908873,37.8896882494005,13.9088729016787
"E00021299",438,158,5,1,7,100,0,0,114,53,36.0730593607306,1.14155251141552,0.228310502283105,1.59817351598174,22.8310502283105,0,0,26.027397260274,12.1004566210046
"E00021300",492,161,8,8,2,39,6,1,196,71,32.7235772357724,1.6260162601626,1.6260162601626,0.40650406504065,7.92682926829268,1.21951219512195,0.203252032520325,39.8373983739837,14.4308943089431
"E00021301",522,123,3,2,2,287,1,0,43,61,23.5632183908046,0.574712643678161,0.383141762452107,0.383141762452107,54.9808429118774,0.191570881226054,0,8.23754789272031,11.6858237547893
"E00021302",463,150,4,9,1,128,2,3,114,52,32.3974082073434,0.863930885529158,1.9438444924406,0.215982721382289,27.645788336933,0.431965442764579,0.647948164146868,24.622030237581,11.2311015118791
"E00021303",349,75,3,6,2,185,4,0,37,37,21.4899713467049,0.859598853868195,1.71919770773639,0.573065902578797,53.0085959885387,1.14613180515759,0,10.6017191977077,10.6017191977077
"E00021304",361,113,4,2,2,72,1,3,94,70,31.3019390581717,1.10803324099723,0.554016620498615,0.554016620498615,19.9445983379501,0.277008310249307,0.831024930747922,26.0387811634349,19.3905817174515
"E00021305",255,82,0,3,1,37,0,0,96,36,32.156862745098,0,1.17647058823529,0.392156862745098,14.5098039215686,0,0,37.6470588235294,14.1176470588235
"E00021306",264,112,1,0,1,23,0,1,94,32,42.4242424242424,0.378787878787879,0,0.378787878787879,8.71212121212121,0,0.378787878787879,35.6060606060606,12.1212121212121
"E00021307",470,142,4,5,2,39,5,6,184,83,30.2127659574468,0.851063829787234,1.06382978723404,0.425531914893617,8.29787234042553,1.06382978723404,1.27659574468085,39.1489361702128,17.6595744680851
"E00021308",448,119,0,0,5,157,0,1,102,64,26.5625,0,0,1.11607142857143,35.0446428571429,0,0.223214285714286,22.7678571428571,14.2857142857143
"E00021309",189,70,3,2,3,5,1,0,78,27,37.037037037037,1.58730158730159,1.05820105820106,1.58730158730159,2.64550264550265,0.529100529100529,0,41.2698412698413,14.2857142857143
"E00021310",259,109,1,0,1,41,0,4,48,55,42.0849420849421,0.386100386100386,0,0.386100386100386,15.8301158301158,0,1.54440154440154,18.5328185328185,21.2355212355212
"E00021311",335,83,0,2,0,148,7,0,52,43,24.7761194029851,0,0.597014925373134,0,44.1791044776119,2.08955223880597,0,15.5223880597015,12.8358208955224
"E00021312",316,95,2,2,2,52,0,3,96,64,30.0632911392405,0.632911392405063,0.632911392405063,0.632911392405063,16.4556962025316,0,0.949367088607595,30.379746835443,20.253164556962
"E00021313",484,128,9,0,0,33,0,1,171,142,26.4462809917355,1.8595041322314,0,0,6.81818181818182,0,0.206611570247934,35.3305785123967,29.3388429752066
"E00021314",370,160,0,3,2,18,0,2,132,53,43.2432432432432,0,0.810810810810811,0.540540540540541,4.86486486486486,0,0.540540540540541,35.6756756756757,14.3243243243243
"E00021315",138,75,2,0,3,21,0,0,16,21,54.3478260869565,1.44927536231884,0,2.17391304347826,15.2173913043478,0,0,11.5942028985507,15.2173913043478
"E00021316",322,79,7,0,0,131,0,0,67,38,24.5341614906832,2.17391304347826,0,0,40.6832298136646,0,0,20.8074534161491,11.8012422360248
