"GeographyCode","KS501EW0001","KS501EW0002","KS501EW0003","KS501EW0004","KS501EW0005","KS501EW0006","KS501EW0007","KS501EW0008","KS501EW0009","KS501EW0010","KS501EW0011","KS501EW0012","KS501EW0013","KS501EW0014","KS501EW0015","KS501EW0016","KS501EW0017","KS501EW0018","KS501EW0019","KS501EW0020","KS501EW0021","KS501EW0022","KS501EW0023","KS501EW0024","KS501EW0025"
"E02000864",6560,1874,683,678,71,682,2014,558,147,606,215,82,308,28.5670731707317,10.4115853658537,10.3353658536585,1.08231707317073,10.3963414634146,30.7012195121951,8.50609756097561,2.24085365853659,9.23780487804878,3.27743902439024,1.25,4.69512195121951
"E02000865",5565,1371,569,546,49,472,2016,542,149,510,177,45,287,24.6361185983828,10.2246181491465,9.81132075471698,0.880503144654088,8.48158131176999,36.2264150943396,9.73944294699012,2.6774483378257,9.1644204851752,3.18059299191375,0.808625336927224,5.15723270440252
"E02000866",7942,1551,598,619,85,840,3668,581,126,866,247,78,540,19.5290858725762,7.52958952404936,7.79400654746915,1.07025938050869,10.5766809367917,46.1848400906573,7.31553764794762,1.58650214051876,10.9040543943591,3.11004784688995,0.98212037270209,6.79929488793755
"E02000867",8145,1306,627,703,70,842,3997,600,128,916,325,86,504,16.0343769183548,7.69797421731123,8.63106200122775,0.859422958870473,10.3376304481277,49.073050951504,7.36648250460405,1.57151626764886,11.2461632903622,3.99017802332719,1.05586249232658,6.1878453038674
"E02000868",5579,1090,394,467,39,598,2459,532,107,773,267,92,411,19.5375515325327,7.06219752643843,8.370675748342,0.69905000896218,10.7187668040868,44.0759992830256,9.5357590966123,1.91790643484495,13.8555296648145,4.78580390751031,1.64904104678258,7.36691163290912
"E02000869",4732,1035,390,392,42,411,2043,419,87,408,157,32,215,21.8723584108199,8.24175824175824,8.28402366863905,0.887573964497041,8.68554522400676,43.1741335587489,8.85460693153001,1.8385460693153,8.62214708368555,3.3178360101437,0.676246830092984,4.54353338968724
"E02000870",5188,1225,530,434,53,465,1967,514,123,512,187,41,282,23.6121819583655,10.2158828064765,8.36545875096376,1.02158828064765,8.96299151888975,37.9144178874325,9.90747879722436,2.37085582112567,9.86892829606785,3.60447185813416,0.790285273708558,5.43562066306862
"E02000871",6357,1567,745,702,85,709,1830,719,212,790,293,105,380,24.6499921346547,11.7193644801007,11.0429447852761,1.33710869907189,11.1530596193173,28.7871637564889,11.3103665250905,3.33490640239107,12.4272455560799,4.60909233915369,1.65172251061822,5.97766241938021
"E02000872",6184,1209,498,510,41,539,2746,641,107,644,201,63,378,19.5504527813713,8.05304010349288,8.2470892626132,0.663001293661061,8.71604139715395,44.404915912031,10.3654592496766,1.73027166882277,10.4139715394567,3.2503234152652,1.01875808538163,6.11254851228978
"E02000873",7132,1179,638,592,43,1546,2248,886,138,2479,553,229,1697,16.5311273135165,8.94559730790802,8.30061693774537,0.602916432978127,21.6769489624229,31.5199102636007,12.4228827818284,1.93494111048794,34.7588334268087,7.75378575434661,3.2108805384184,23.7941671340437
