"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E01004238",1033,118,426,82,94,95,24,104,20,46,24,26,5,19,46,11.4230396902227,41.2391093901258,7.93804453049371,9.09970958373669,9.19651500484027,2.32333010648596,10.0677637947725,1.93610842207164,4.45304937076476,2.32333010648596,2.51694094869313,0.484027105517909,1.83930300096805,4.45304937076476
"E01004239",589,79,186,61,63,39,38,53,16,32,22,16,6,8,26,13.4125636672326,31.5789473684211,10.3565365025467,10.6960950764007,6.6213921901528,6.45161290322581,8.99830220713073,2.71646859083192,5.43293718166384,3.73514431239389,2.71646859083192,1.01867572156197,1.35823429541596,4.41426146010187
"E01004240",588,82,183,64,48,40,29,66,13,43,20,16,9,17,20,13.9455782312925,31.1224489795918,10.8843537414966,8.16326530612245,6.80272108843537,4.93197278911565,11.2244897959184,2.2108843537415,7.31292517006803,3.40136054421769,2.72108843537415,1.53061224489796,2.89115646258503,3.40136054421769
"E01004241",550,75,150,54,59,48,30,68,9,41,16,11,9,10,26,13.6363636363636,27.2727272727273,9.81818181818182,10.7272727272727,8.72727272727273,5.45454545454545,12.3636363636364,1.63636363636364,7.45454545454545,2.90909090909091,2,1.63636363636364,1.81818181818182,4.72727272727273
"E01004242",918,123,332,77,87,60,27,100,14,64,34,33,8,21,22,13.3986928104575,36.1655773420479,8.38779956427015,9.47712418300654,6.5359477124183,2.94117647058824,10.8932461873638,1.52505446623094,6.97167755991285,3.7037037037037,3.59477124183007,0.871459694989107,2.28758169934641,2.39651416122004
"E01004243",606,85,168,69,60,66,31,37,12,47,31,16,6,15,26,14.026402640264,27.7227722772277,11.3861386138614,9.9009900990099,10.8910891089109,5.11551155115512,6.10561056105611,1.98019801980198,7.75577557755776,5.11551155115512,2.64026402640264,0.99009900990099,2.47524752475248,4.29042904290429
"E01004244",658,86,184,57,92,20,51,61,10,63,34,16,21,14,45,13.0699088145897,27.9635258358663,8.66261398176292,13.9817629179331,3.03951367781155,7.75075987841945,9.27051671732523,1.51975683890578,9.57446808510638,5.16717325227964,2.43161094224924,3.19148936170213,2.12765957446809,6.83890577507599
"E01004245",468,57,113,53,61,35,20,57,11,34,27,23,7,22,18,12.1794871794872,24.1452991452991,11.3247863247863,13.034188034188,7.47863247863248,4.27350427350427,12.1794871794872,2.35042735042735,7.26495726495727,5.76923076923077,4.91452991452991,1.4957264957265,4.7008547008547,3.84615384615385
"E01004246",785,68,323,114,64,49,35,74,6,29,23,14,9,10,17,8.6624203821656,41.1464968152866,14.5222929936306,8.15286624203822,6.24203821656051,4.45859872611465,9.42675159235669,0.764331210191083,3.69426751592357,2.92993630573248,1.78343949044586,1.14649681528662,1.27388535031847,2.1656050955414
"E01004247",717,68,234,67,93,65,36,71,11,37,35,20,13,25,41,9.48396094839609,32.6359832635983,9.34449093444909,12.9707112970711,9.06555090655509,5.02092050209205,9.9023709902371,1.53417015341702,5.16039051603905,4.88145048814505,2.78940027894003,1.81311018131102,3.48675034867503,5.71827057182706
"E01004248",391,56,99,39,41,30,23,40,12,34,17,12,5,9,15,14.3222506393862,25.3196930946292,9.97442455242967,10.4859335038363,7.67263427109974,5.88235294117647,10.230179028133,3.0690537084399,8.69565217391304,4.34782608695652,3.0690537084399,1.27877237851662,2.30179028132992,3.83631713554987
