"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E00021287",278,264,2,0,0,2,262,213,45,4,0,14
"E00021288",239,239,0,0,0,0,239,233,6,0,0,0
"E00021289",330,321,12,1,0,11,309,309,0,0,0,9
"E00021290",342,342,32,4,4,24,310,306,0,4,0,0
"E00021291",374,374,6,0,0,6,368,288,77,3,0,0
"E00021292",312,312,51,0,10,41,261,261,0,0,0,0
"E00021294",578,565,18,0,12,6,547,535,3,9,0,13
"E00021295",379,379,158,15,0,143,221,100,116,5,0,0
"E00021296",341,341,61,6,2,53,279,139,139,1,1,0
"E00021297",415,415,266,19,11,236,149,67,72,10,0,0
"E00021298",417,417,323,9,32,282,94,46,39,9,0,0
"E00021299",438,438,190,5,6,179,248,176,71,1,0,0
"E00021300",488,486,374,10,34,330,112,24,79,9,0,2
"E00021301",522,504,20,0,0,20,484,482,2,0,0,18
"E00021302",463,456,113,0,4,109,343,306,37,0,0,7
"E00021303",349,340,32,1,8,23,308,294,8,6,0,9
"E00021304",351,351,87,13,17,57,264,221,39,4,0,0
"E00021305",255,255,201,0,26,175,54,36,18,0,0,0
"E00021306",264,264,165,20,39,106,99,74,23,2,0,0
"E00021307",456,449,266,9,27,230,183,90,67,26,0,7
"E00021308",432,427,210,12,5,193,217,164,49,4,0,5
"E00021309",189,189,10,0,4,6,179,178,1,0,0,0
"E00021310",259,259,10,3,0,7,249,245,4,0,0,0
"E00021311",335,335,32,5,3,24,303,301,2,0,0,0
"E00021312",316,316,137,2,23,112,179,168,8,3,0,0
"E00021313",484,484,220,12,14,194,256,110,85,61,8,0
"E00021314",370,370,272,0,10,262,97,37,56,4,1,0
"E00021315",138,138,0,0,0,0,138,138,0,0,0,0
"E00021316",322,322,22,0,11,11,300,285,15,0,0,0
"E00021317",328,328,244,4,29,211,84,17,59,8,0,0
"E00021318",303,303,23,0,12,11,280,254,8,18,0,0
"E00021319",330,330,24,4,12,8,306,252,29,25,0,0
"E00021320",317,317,243,15,26,202,74,44,27,3,0,0
"E00021321",302,302,86,8,24,54,216,193,23,0,0,0
"E00021322",315,315,21,0,4,17,294,289,3,2,0,0
"E00021323",374,374,22,3,1,18,352,350,2,0,0,0
"E00021324",380,376,256,3,24,229,120,64,52,4,0,4
"E00021325",413,409,167,6,14,147,242,197,44,1,0,4
"E00021326",433,416,13,0,9,4,403,386,7,10,0,17
"E00021327",397,397,214,5,20,189,183,99,80,4,0,0
"E00021328",434,426,13,4,5,4,413,411,2,0,0,8
"E00021329",398,389,64,6,12,46,323,315,8,0,2,9
"E00021330",334,334,27,14,3,10,307,290,16,1,0,0
"E00021331",200,200,18,6,4,8,182,181,0,1,0,0
"E00021332",491,491,79,6,26,47,406,394,12,0,6,0
"E00021333",351,351,35,0,17,18,316,311,4,1,0,0
"E00021334",377,377,23,6,7,10,351,342,0,9,3,0
"E00021335",564,564,352,49,74,229,212,212,0,0,0,0
"E00021336",300,300,22,0,20,2,278,274,4,0,0,0
"E00021337",339,339,237,29,64,144,102,85,5,12,0,0
"E00021338",452,435,33,0,0,33,402,398,0,4,0,17
"E00021339",331,331,120,10,28,82,211,206,5,0,0,0
"E00021340",383,380,4,0,3,1,376,370,6,0,0,3
"E00021342",342,338,28,0,0,28,310,309,1,0,0,4
"E00021344",534,534,90,1,33,56,444,431,9,4,0,0
"E00021345",348,348,28,2,0,26,320,314,6,0,0,0
"E00021346",341,341,17,0,0,17,324,323,1,0,0,0
"E00021347",408,395,4,0,0,4,380,370,6,4,11,13
"E00021349",399,399,14,3,0,11,385,384,0,1,0,0
"E00021350",354,354,254,23,91,140,100,89,11,0,0,0
"E00021351",381,374,4,0,0,4,370,367,1,2,0,7
"E00021352",284,284,1,0,1,0,283,281,2,0,0,0
"E00021353",308,294,12,0,0,12,282,273,8,1,0,14
"E00021354",463,463,301,39,101,161,162,152,10,0,0,0
"E00021355",300,300,18,13,0,5,282,264,8,10,0,0
"E00021357",412,406,6,0,6,0,400,400,0,0,0,6
"E00021359",369,369,39,10,11,18,330,327,3,0,0,0
"E00021360",450,439,25,0,8,17,414,400,14,0,0,11
"E00021361",371,371,84,12,14,58,287,282,0,5,0,0
"E00021363",389,389,30,7,7,16,359,357,2,0,0,0
"E00021364",570,557,389,39,56,294,168,162,6,0,0,13
"E00021365",282,282,36,3,9,24,246,217,28,1,0,0
"E00021366",371,371,6,3,0,3,365,365,0,0,0,0
"E00021367",318,318,17,2,5,10,301,293,8,0,0,0
"E00021368",399,390,2,2,0,0,388,382,6,0,0,9
"E00021369",232,232,11,0,11,0,221,221,0,0,0,0
"E00021370",616,616,320,47,53,220,296,292,2,2,0,0
"E00021371",199,199,101,6,13,82,98,98,0,0,0,0
"E00021372",385,385,30,6,8,16,355,350,4,1,0,0
"E00021374",420,420,179,17,48,114,241,234,4,3,0,0
"E00021375",389,367,10,0,2,8,356,323,1,32,1,22
"E00021376",384,384,27,11,5,11,357,317,2,38,0,0
"E00021377",586,578,137,10,22,105,441,432,3,6,0,8
"E00021378",424,424,29,14,0,15,395,345,22,28,0,0
"E00021379",283,283,141,11,31,99,142,135,6,1,0,0
"E00021380",232,232,69,8,15,46,163,148,14,1,0,0
"E00021381",410,410,31,0,18,13,379,375,2,2,0,0
"E00021382",411,411,91,45,13,33,320,314,4,2,0,0
"E00021383",523,521,74,15,22,37,447,442,1,4,0,2
"E00021384",220,220,5,2,0,3,215,120,78,17,0,0
"E00021385",433,433,176,23,21,132,257,253,0,4,0,0
"E00021386",360,360,25,6,4,15,335,333,2,0,0,0
"E00021387",664,664,142,25,39,78,522,515,7,0,0,0
"E00021388",330,330,87,16,2,69,243,235,8,0,0,0
"E00021391",492,492,110,14,20,76,382,365,16,1,0,0
"E00021392",369,369,177,32,38,107,192,180,10,2,0,0
"E00021393",423,423,140,28,24,88,283,270,9,4,0,0
"E00021394",358,347,84,13,7,64,263,263,0,0,0,11
"E00021395",336,336,17,4,9,4,319,315,0,4,0,0
"E00021396",351,330,5,5,0,0,325,324,1,0,0,21
"E00021397",566,560,75,6,22,47,485,485,0,0,0,6
"E00021398",474,474,178,20,74,84,296,289,7,0,0,0
"E00021399",371,371,74,0,5,69,297,279,13,5,0,0
"E00021400",394,388,88,18,27,43,300,277,15,8,0,6
"E00021402",276,276,13,0,2,11,263,262,1,0,0,0
"E00021404",256,256,13,1,4,8,243,237,6,0,0,0
"E00021405",429,429,219,29,49,141,210,199,11,0,0,0
"E00021406",371,356,3,0,0,3,353,353,0,0,0,15
"E00021407",540,527,62,13,28,21,465,462,0,3,0,13
"E00021408",340,340,91,6,33,52,249,227,2,20,0,0
"E00021409",274,274,17,0,4,13,257,256,0,1,0,0
"E00021410",316,316,114,12,0,102,202,179,23,0,0,0
"E00021411",389,389,11,0,4,7,378,378,0,0,0,0
"E00021412",440,434,56,4,28,24,378,372,6,0,0,6
"E00021413",413,404,22,10,9,3,382,375,7,0,0,9
"E00021414",402,384,8,1,0,7,376,371,0,5,0,18
"E00021415",379,366,40,3,20,17,326,320,0,6,0,13
"E00021416",369,369,89,14,15,60,280,280,0,0,0,0
"E00021417",275,275,112,11,19,82,163,161,2,0,0,0
"E00021418",213,213,0,0,0,0,213,213,0,0,0,0
"E00021419",445,445,7,7,0,0,438,438,0,0,0,0
"E00021420",285,278,36,2,0,34,242,242,0,0,0,7
"E00021421",448,443,5,2,0,3,438,414,24,0,0,5
"E00021422",209,206,5,0,4,1,201,201,0,0,0,3
"E00021423",417,417,18,16,0,2,399,390,7,2,0,0
"E00021424",212,212,37,1,3,33,175,171,4,0,0,0
"E00021425",232,232,17,1,3,13,215,207,6,2,0,0
"E00021426",349,342,9,4,4,1,333,331,2,0,0,7
"E00021427",229,229,0,0,0,0,229,227,2,0,0,0
"E00021428",393,385,37,8,21,8,348,345,3,0,0,8
"E00021429",141,141,0,0,0,0,141,139,2,0,0,0
"E00021430",331,317,18,0,0,18,299,295,4,0,0,14
"E00021431",319,314,110,0,2,108,204,194,10,0,0,5
"E00021432",387,387,10,1,0,9,377,376,1,0,0,0
"E00021433",624,624,71,10,16,45,553,517,34,2,0,0
"E00021434",421,421,17,6,0,11,404,400,2,2,0,0
"E00021437",318,318,8,4,2,2,310,309,1,0,0,0
"E00021438",210,210,14,4,4,6,196,196,0,0,0,0
"E00021439",236,230,0,0,0,0,230,226,4,0,0,6
"E00021440",451,451,303,10,72,221,148,139,9,0,0,0
"E00021441",358,358,253,15,10,228,105,97,8,0,0,0
"E00021442",335,335,289,29,24,236,46,20,25,1,0,0
"E00021443",247,247,169,20,15,134,78,46,30,2,0,0
"E00021444",325,325,170,13,13,144,155,99,56,0,0,0
"E00021445",422,396,13,0,0,13,383,373,6,4,0,26
"E00021446",448,428,9,0,5,4,419,419,0,0,0,20
"E00021447",266,266,2,0,1,1,264,237,27,0,0,0
"E00021448",337,337,3,0,2,1,334,328,6,0,0,0
"E00021449",333,320,107,9,18,80,213,204,9,0,0,13
"E00021450",187,187,160,0,9,151,27,20,7,0,0,0
"E00021451",400,376,17,2,2,13,359,354,5,0,0,24
"E00021452",212,203,0,0,0,0,198,178,0,20,5,9
"E00021453",310,310,81,5,14,62,229,221,8,0,0,0
"E00021454",357,353,9,0,0,9,344,341,3,0,0,4
"E00021455",346,336,18,4,0,14,318,318,0,0,0,10
"E00021458",259,259,27,6,5,16,232,181,35,16,0,0
"E00021459",256,256,2,0,0,2,254,248,6,0,0,0
"E00021460",385,385,33,11,0,22,352,323,9,20,0,0
"E00021461",250,240,8,0,8,0,232,228,0,4,0,10
"E00021462",314,305,9,0,3,6,296,256,3,37,0,9
"E00021463",338,325,14,0,1,13,311,311,0,0,0,13
"E00021464",279,274,49,1,11,37,225,225,0,0,0,5
"E00021465",416,416,21,0,4,17,395,395,0,0,0,0
"E00021466",382,373,4,0,4,0,366,361,5,0,3,9
"E00021467",371,363,1,0,0,1,358,356,2,0,4,8
"E00021468",265,257,6,5,0,1,251,244,3,4,0,8
"E00021469",446,446,25,6,10,9,421,406,15,0,0,0
"E00021470",282,277,118,30,13,75,159,148,3,8,0,5
"E00021471",373,373,53,0,15,38,320,311,9,0,0,0
"E00021473",299,297,56,1,2,53,241,239,2,0,0,2
"E00021474",402,398,9,0,5,4,389,389,0,0,0,4
"E00021475",377,373,11,3,0,8,362,315,16,31,0,4
"E00021476",406,406,27,7,7,13,379,367,11,1,0,0
"E00021477",460,460,199,37,18,144,261,214,41,6,0,0
"E00021478",333,333,117,10,0,107,216,186,26,4,0,0
"E00021479",411,405,201,10,6,185,204,94,71,39,0,6
"E00021480",303,303,4,2,0,2,294,292,2,0,5,0
"E00021481",413,403,45,0,9,36,358,341,9,8,0,10
"E00021482",455,455,263,14,34,215,192,190,2,0,0,0
"E00021483",600,600,19,10,4,5,581,553,23,5,0,0
"E00021484",364,364,307,0,15,292,57,40,17,0,0,0
"E00021485",330,330,4,0,1,3,326,322,4,0,0,0
"E00021486",387,387,26,0,4,22,361,339,22,0,0,0
"E00021487",220,220,9,1,0,8,211,206,3,2,0,0
"E00021488",444,444,25,1,17,7,419,413,6,0,0,0
"E00021489",346,337,9,5,0,4,328,328,0,0,0,9
"E00021490",306,306,7,3,0,4,299,295,0,4,0,0
"E00021491",285,274,17,0,0,17,257,256,0,1,0,11
"E00021492",372,360,5,0,0,5,355,355,0,0,0,12
"E00021493",481,469,29,6,8,15,440,440,0,0,0,12
"E00021494",546,546,387,39,86,262,159,130,23,6,0,0
"E00021495",609,593,86,10,25,51,507,506,1,0,0,16
"E00021496",360,346,11,0,6,5,335,335,0,0,0,14
"E00021497",517,517,19,0,6,13,492,482,8,2,6,0
"E00021498",389,362,0,0,0,0,358,354,2,2,4,27
"E00021499",306,306,108,18,34,56,198,85,113,0,0,0
"E00021500",310,303,66,8,32,26,237,168,69,0,0,7
"E00021501",292,286,2,0,1,1,283,269,11,3,1,6
"E00021502",375,372,193,12,66,115,159,151,7,1,20,3
"E00021503",393,364,4,0,4,0,360,353,0,7,0,29
"E00021504",399,399,3,3,0,0,396,392,4,0,0,0
"E00021505",296,296,17,0,12,5,279,278,1,0,0,0
"E00021506",317,317,16,10,4,2,301,292,9,0,0,0
"E00021507",376,366,22,1,14,7,344,341,3,0,0,10
"E00021508",358,342,7,0,2,5,335,320,7,8,0,16
"E00021509",499,475,27,5,5,17,448,445,1,2,0,24
"E00021510",240,240,6,0,1,5,234,232,2,0,0,0
"E00021511",205,205,0,0,0,0,205,205,0,0,0,0
"E00021516",252,252,125,12,27,86,127,126,1,0,0,0
"E00021517",304,304,96,8,12,76,208,208,0,0,0,0
"E00021518",337,337,181,13,52,116,156,156,0,0,0,0
"E00021519",463,463,269,6,49,214,194,186,3,5,0,0
"E00021520",216,216,136,12,36,88,80,79,1,0,0,0
"E00021521",259,259,244,6,64,174,15,13,0,2,0,0
"E00021522",468,468,264,36,36,192,204,199,5,0,0,0
"E00021524",590,590,359,37,143,179,231,225,6,0,0,0
"E00021525",308,308,111,17,49,45,197,185,12,0,0,0
"E00021526",342,342,115,7,12,96,227,221,6,0,0,0
"E00021527",317,317,157,15,50,92,160,152,8,0,0,0
"E00021528",259,259,182,15,85,82,77,73,4,0,0,0
"E00021529",192,192,10,0,0,10,182,182,0,0,0,0
"E00021531",597,597,172,50,17,105,425,409,5,11,0,0
"E00021532",318,318,136,10,14,112,182,177,5,0,0,0
"E00021533",242,242,3,0,0,3,239,225,14,0,0,0
"E00021534",225,225,2,0,2,0,223,195,28,0,0,0
"E00021535",286,286,161,7,12,142,125,125,0,0,0,0
"E00021536",282,278,125,0,25,100,153,145,8,0,0,4
"E00021537",339,339,83,4,14,65,256,252,4,0,0,0
"E00021538",684,684,121,7,5,109,563,554,7,2,0,0
"E00021539",252,252,7,0,2,5,245,242,2,1,0,0
"E00021541",229,229,3,0,3,0,226,221,5,0,0,0
"E00021542",218,218,26,0,6,20,192,190,2,0,0,0
"E00021543",270,270,2,0,0,2,268,268,0,0,0,0
"E00021544",180,180,2,0,0,2,178,178,0,0,0,0
"E00021546",196,196,0,0,0,0,196,196,0,0,0,0
"E00021547",278,278,22,3,13,6,256,256,0,0,0,0
"E00021549",386,386,21,15,0,6,365,353,11,1,0,0
"E00021550",402,398,87,26,8,53,311,305,6,0,0,4
"E00021552",241,226,9,0,3,6,217,217,0,0,0,15
"E00021553",349,349,92,9,37,46,257,254,3,0,0,0
"E00021554",259,259,150,11,48,91,109,106,3,0,0,0
"E00021555",447,433,132,21,21,90,301,301,0,0,0,14
"E00021556",285,285,37,0,18,19,248,246,2,0,0,0
"E00021557",340,340,100,11,17,72,240,236,4,0,0,0
"E00021559",338,338,295,9,18,268,43,33,9,1,0,0
"E00021560",431,431,158,31,12,115,273,257,11,5,0,0
"E00021561",278,276,18,0,12,6,256,211,18,27,2,2
"E00021562",372,372,61,24,26,11,311,292,13,6,0,0
"E00021563",391,391,302,23,38,241,87,47,23,17,2,0
"E00021564",313,313,65,7,5,53,248,241,7,0,0,0
"E00021565",207,207,37,0,22,15,170,170,0,0,0,0
"E00021566",446,446,227,20,44,163,219,68,140,11,0,0
"E00021567",351,347,186,2,17,167,161,155,6,0,0,4
"E00021569",302,302,91,4,21,66,211,158,28,25,0,0
"E00021572",359,351,10,4,6,0,341,328,5,8,0,8
"E00021574",267,267,62,5,14,43,205,202,3,0,0,0
"E00021577",291,291,2,1,1,0,289,285,0,4,0,0
"E00021579",362,347,89,13,26,50,258,253,1,4,0,15
"E00021580",423,404,48,3,4,41,356,338,8,10,0,19
"E00021582",401,401,346,53,69,224,55,55,0,0,0,0
"E00021583",434,418,9,4,0,5,409,407,0,2,0,16
"E00021584",302,302,237,9,13,215,65,60,5,0,0,0
"E00021585",590,590,358,67,76,215,232,225,3,4,0,0
"E00021586",455,455,2,0,0,2,453,451,2,0,0,0
"E00021587",396,396,14,0,4,10,382,382,0,0,0,0
"E00021588",333,333,1,0,0,1,332,332,0,0,0,0
"E00021590",376,376,14,0,2,12,362,362,0,0,0,0
"E00021591",461,461,49,17,6,26,412,400,8,4,0,0
"E00021592",315,310,201,11,13,177,109,94,7,8,0,5
"E00021593",225,225,6,0,6,0,219,215,4,0,0,0
"E00021594",336,336,98,1,15,82,237,219,18,0,1,0
"E00021595",354,354,77,3,8,66,277,275,2,0,0,0
"E00021596",381,381,191,16,36,139,190,183,7,0,0,0
"E00021597",374,374,4,0,1,3,370,362,8,0,0,0
"E00021598",260,260,187,7,29,151,73,71,2,0,0,0
"E00021599",326,326,115,0,23,92,211,205,6,0,0,0
"E00021600",308,308,228,9,15,204,80,78,0,2,0,0
"E00021601",230,230,50,14,8,28,180,165,15,0,0,0
"E00021602",368,368,280,9,50,221,88,84,4,0,0,0
"E00021603",184,176,0,0,0,0,176,145,30,1,0,8
"E00021604",356,352,4,0,0,4,348,342,5,1,0,4
"E00021605",289,289,23,0,5,18,266,261,1,4,0,0
"E00021606",282,282,18,0,7,11,264,242,18,4,0,0
"E00021607",262,253,20,0,0,20,233,219,7,7,0,9
"E00021608",217,217,0,0,0,0,217,217,0,0,0,0
"E00021610",323,323,10,0,2,8,313,286,19,8,0,0
"E00021611",397,397,150,2,49,99,247,246,1,0,0,0
"E00021612",214,214,0,0,0,0,214,198,14,2,0,0
"E00021613",188,188,4,0,0,4,184,163,21,0,0,0
"E00021614",263,263,2,0,0,2,261,201,47,13,0,0
"E00021615",218,218,2,2,0,0,216,190,24,2,0,0
"E00021616",438,438,36,0,10,26,402,400,2,0,0,0
"E00021617",166,166,3,3,0,0,161,146,12,3,2,0
"E00021618",282,268,3,3,0,0,265,265,0,0,0,14
"E00021619",463,456,15,0,2,13,441,436,3,2,0,7
"E00021620",246,246,22,1,5,16,224,204,5,15,0,0
"E00021621",333,326,126,11,52,63,200,195,3,2,0,7
"E00021622",247,247,4,0,0,4,243,241,2,0,0,0
"E00021623",189,189,0,0,0,0,189,189,0,0,0,0
"E00021624",292,292,0,0,0,0,292,288,4,0,0,0
"E00021625",443,443,7,0,0,7,436,389,34,13,0,0
"E00021626",329,329,7,0,0,7,322,316,6,0,0,0
"E00021627",372,364,16,3,3,10,348,343,3,2,0,8
"E00021628",214,214,62,0,7,55,152,108,23,21,0,0
"E00021629",229,229,35,9,0,26,194,189,4,1,0,0
"E00021630",262,262,70,9,20,41,192,185,2,5,0,0
"E00021631",305,305,7,0,0,7,298,298,0,0,0,0
"E00021632",229,229,68,0,13,55,161,161,0,0,0,0
"E00021633",214,214,11,0,0,11,203,178,23,2,0,0
"E00021634",283,283,91,0,20,71,192,190,2,0,0,0
"E00021635",227,227,32,0,2,30,195,187,8,0,0,0
"E00021636",335,335,94,23,18,53,241,239,2,0,0,0
"E00021637",507,490,13,11,0,2,474,471,3,0,3,17
"E00021639",347,344,115,34,46,35,229,224,4,1,0,3
"E00021640",397,389,41,10,18,13,348,347,1,0,0,8
"E00021641",415,415,248,29,81,138,167,156,11,0,0,0
"E00021642",335,335,9,7,0,2,326,325,1,0,0,0
"E00021643",246,233,6,0,0,6,227,201,23,3,0,13
"E00021644",327,320,118,19,29,70,202,200,2,0,0,7
"E00021646",498,498,4,3,0,1,494,492,2,0,0,0
"E00021648",202,202,9,8,0,1,193,192,1,0,0,0
"E00021649",434,434,27,4,17,6,407,407,0,0,0,0
"E00021650",265,265,64,7,14,43,201,133,64,4,0,0
"E00021651",251,251,3,0,0,3,248,242,5,1,0,0
"E00021652",276,276,0,0,0,0,276,276,0,0,0,0
"E00021653",547,538,56,17,22,17,482,482,0,0,0,9
"E00021654",379,379,13,0,12,1,366,362,4,0,0,0
"E00021655",274,274,1,0,0,1,273,272,1,0,0,0
"E00021656",386,386,150,7,21,122,236,208,25,3,0,0
"E00021657",204,204,0,0,0,0,204,186,18,0,0,0
"E00021658",177,177,22,0,0,22,153,151,2,0,2,0
"E00021659",335,335,73,34,14,25,262,204,38,20,0,0
