"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E00021169",121,7,46,22,16,2,13,7,0,8,5.78512396694215,38.0165289256198,18.1818181818182,13.2231404958678,1.65289256198347,10.7438016528926,5.78512396694215,0,6.61157024793388
"E00021170",82,6,15,18,9,2,12,12,1,7,7.31707317073171,18.2926829268293,21.9512195121951,10.9756097560976,2.4390243902439,14.6341463414634,14.6341463414634,1.21951219512195,8.53658536585366
"E00021171",124,11,27,24,16,1,14,17,1,13,8.87096774193548,21.7741935483871,19.3548387096774,12.9032258064516,0.806451612903226,11.2903225806452,13.7096774193548,0.806451612903226,10.4838709677419
"E00021172",66,9,27,13,5,0,3,5,0,4,13.6363636363636,40.9090909090909,19.6969696969697,7.57575757575758,0,4.54545454545455,7.57575757575758,0,6.06060606060606
"E00021173",76,11,20,18,8,1,8,4,1,5,14.4736842105263,26.3157894736842,23.6842105263158,10.5263157894737,1.31578947368421,10.5263157894737,5.26315789473684,1.31578947368421,6.57894736842105
"E00021174",93,9,29,38,7,4,0,2,1,3,9.67741935483871,31.1827956989247,40.8602150537634,7.52688172043011,4.3010752688172,0,2.1505376344086,1.0752688172043,3.2258064516129
"E00021175",84,2,24,18,18,0,8,6,1,7,2.38095238095238,28.5714285714286,21.4285714285714,21.4285714285714,0,9.52380952380952,7.14285714285714,1.19047619047619,8.33333333333333
"E00021176",85,4,23,16,12,4,9,7,2,8,4.70588235294118,27.0588235294118,18.8235294117647,14.1176470588235,4.70588235294118,10.5882352941176,8.23529411764706,2.35294117647059,9.41176470588235
"E00021177",47,1,10,13,6,2,6,0,0,9,2.12765957446809,21.2765957446809,27.6595744680851,12.7659574468085,4.25531914893617,12.7659574468085,0,0,19.1489361702128
"E00021179",79,5,30,16,10,1,4,8,0,5,6.32911392405063,37.9746835443038,20.253164556962,12.6582278481013,1.26582278481013,5.06329113924051,10.126582278481,0,6.32911392405063
"E00021180",72,4,16,5,7,1,10,13,2,14,5.55555555555556,22.2222222222222,6.94444444444444,9.72222222222222,1.38888888888889,13.8888888888889,18.0555555555556,2.77777777777778,19.4444444444444
"E00021181",58,5,17,14,12,0,2,6,1,1,8.62068965517241,29.3103448275862,24.1379310344828,20.6896551724138,0,3.44827586206897,10.3448275862069,1.72413793103448,1.72413793103448
"E00021182",102,8,27,33,10,1,7,13,0,3,7.84313725490196,26.4705882352941,32.3529411764706,9.80392156862745,0.980392156862745,6.86274509803922,12.7450980392157,0,2.94117647058824
"E00021183",83,7,32,21,9,0,4,5,2,3,8.43373493975904,38.5542168674699,25.3012048192771,10.8433734939759,0,4.81927710843374,6.02409638554217,2.40963855421687,3.6144578313253
"E00021184",51,3,19,12,6,1,5,4,0,1,5.88235294117647,37.2549019607843,23.5294117647059,11.7647058823529,1.96078431372549,9.80392156862745,7.84313725490196,0,1.96078431372549
"E00021185",83,6,17,14,18,1,12,8,1,6,7.2289156626506,20.4819277108434,16.8674698795181,21.6867469879518,1.20481927710843,14.4578313253012,9.63855421686747,1.20481927710843,7.2289156626506
"E00021186",62,3,14,7,14,2,6,5,0,11,4.83870967741935,22.5806451612903,11.2903225806452,22.5806451612903,3.2258064516129,9.67741935483871,8.06451612903226,0,17.741935483871
"E00021187",34,1,9,8,5,0,5,0,0,6,2.94117647058824,26.4705882352941,23.5294117647059,14.7058823529412,0,14.7058823529412,0,0,17.6470588235294
"E00021188",50,5,5,7,8,2,4,10,1,8,10,10,14,16,4,8,20,2,16
"E00021189",73,3,12,10,11,1,7,11,1,17,4.10958904109589,16.4383561643836,13.6986301369863,15.0684931506849,1.36986301369863,9.58904109589041,15.0684931506849,1.36986301369863,23.2876712328767
"E00021190",116,15,28,23,18,2,6,9,0,15,12.9310344827586,24.1379310344828,19.8275862068966,15.5172413793103,1.72413793103448,5.17241379310345,7.75862068965517,0,12.9310344827586
"E00021191",60,5,18,12,13,1,5,5,0,1,8.33333333333333,30,20,21.6666666666667,1.66666666666667,8.33333333333333,8.33333333333333,0,1.66666666666667
"E00021192",39,2,8,8,9,1,2,4,3,2,5.12820512820513,20.5128205128205,20.5128205128205,23.0769230769231,2.56410256410256,5.12820512820513,10.2564102564103,7.69230769230769,5.12820512820513
"E00021193",87,12,30,24,10,0,4,4,0,3,13.7931034482759,34.4827586206897,27.5862068965517,11.4942528735632,0,4.59770114942529,4.59770114942529,0,3.44827586206897
"E00021194",70,6,15,8,20,0,8,6,1,6,8.57142857142857,21.4285714285714,11.4285714285714,28.5714285714286,0,11.4285714285714,8.57142857142857,1.42857142857143,8.57142857142857
"E00021195",53,0,10,9,5,0,10,13,1,5,0,18.8679245283019,16.9811320754717,9.43396226415094,0,18.8679245283019,24.5283018867925,1.88679245283019,9.43396226415094
"E00021196",43,4,9,10,7,0,4,4,1,4,9.30232558139535,20.9302325581395,23.2558139534884,16.2790697674419,0,9.30232558139535,9.30232558139535,2.32558139534884,9.30232558139535
"E00021197",103,8,36,35,5,0,5,9,0,5,7.76699029126214,34.9514563106796,33.9805825242718,4.85436893203883,0,4.85436893203883,8.7378640776699,0,4.85436893203883
"E00021198",51,1,11,9,12,1,7,7,0,3,1.96078431372549,21.5686274509804,17.6470588235294,23.5294117647059,1.96078431372549,13.7254901960784,13.7254901960784,0,5.88235294117647
"E00021199",35,3,9,6,8,0,6,1,0,2,8.57142857142857,25.7142857142857,17.1428571428571,22.8571428571429,0,17.1428571428571,2.85714285714286,0,5.71428571428571
"E00021200",49,3,9,14,4,1,3,7,0,8,6.12244897959184,18.3673469387755,28.5714285714286,8.16326530612245,2.04081632653061,6.12244897959184,14.2857142857143,0,16.3265306122449
"E00021201",58,4,12,16,5,0,9,4,1,7,6.89655172413793,20.6896551724138,27.5862068965517,8.62068965517241,0,15.5172413793103,6.89655172413793,1.72413793103448,12.0689655172414
"E00021202",40,0,11,7,5,0,6,7,0,4,0,27.5,17.5,12.5,0,15,17.5,0,10
"E00021203",42,3,6,11,5,0,6,6,1,4,7.14285714285714,14.2857142857143,26.1904761904762,11.9047619047619,0,14.2857142857143,14.2857142857143,2.38095238095238,9.52380952380952
"E00021204",60,9,12,16,7,2,3,7,0,4,15,20,26.6666666666667,11.6666666666667,3.33333333333333,5,11.6666666666667,0,6.66666666666667
"E00021205",39,4,2,4,8,1,5,8,0,7,10.2564102564103,5.12820512820513,10.2564102564103,20.5128205128205,2.56410256410256,12.8205128205128,20.5128205128205,0,17.9487179487179
"E00021206",24,0,2,3,7,0,7,2,0,3,0,8.33333333333333,12.5,29.1666666666667,0,29.1666666666667,8.33333333333333,0,12.5
"E00021207",90,13,28,20,11,3,7,2,0,6,14.4444444444444,31.1111111111111,22.2222222222222,12.2222222222222,3.33333333333333,7.77777777777778,2.22222222222222,0,6.66666666666667
"E00021208",35,1,4,6,5,1,6,9,0,3,2.85714285714286,11.4285714285714,17.1428571428571,14.2857142857143,2.85714285714286,17.1428571428571,25.7142857142857,0,8.57142857142857
"E00021209",43,2,5,9,7,0,6,10,0,4,4.65116279069767,11.6279069767442,20.9302325581395,16.2790697674419,0,13.953488372093,23.2558139534884,0,9.30232558139535
"E00021210",44,4,6,4,6,0,10,8,0,6,9.09090909090909,13.6363636363636,9.09090909090909,13.6363636363636,0,22.7272727272727,18.1818181818182,0,13.6363636363636
"E00021211",78,3,9,14,12,3,16,10,0,11,3.84615384615385,11.5384615384615,17.9487179487179,15.3846153846154,3.84615384615385,20.5128205128205,12.8205128205128,0,14.1025641025641
"E00021212",31,1,2,8,2,1,9,5,0,3,3.2258064516129,6.45161290322581,25.8064516129032,6.45161290322581,3.2258064516129,29.0322580645161,16.1290322580645,0,9.67741935483871
"E00021213",53,1,5,10,13,2,7,10,0,5,1.88679245283019,9.43396226415094,18.8679245283019,24.5283018867925,3.77358490566038,13.2075471698113,18.8679245283019,0,9.43396226415094
"E00021214",79,6,19,14,9,3,10,12,0,6,7.59493670886076,24.0506329113924,17.7215189873418,11.3924050632911,3.79746835443038,12.6582278481013,15.1898734177215,0,7.59493670886076
"E00021215",113,8,28,27,23,4,4,14,0,5,7.07964601769912,24.7787610619469,23.8938053097345,20.353982300885,3.53982300884956,3.53982300884956,12.3893805309735,0,4.42477876106195
"E00021216",61,3,11,6,5,2,11,14,0,9,4.91803278688525,18.0327868852459,9.83606557377049,8.19672131147541,3.27868852459016,18.0327868852459,22.9508196721311,0,14.7540983606557
"E00021217",63,6,14,10,7,0,6,11,1,8,9.52380952380952,22.2222222222222,15.8730158730159,11.1111111111111,0,9.52380952380952,17.4603174603175,1.58730158730159,12.6984126984127
"E00021218",117,8,38,23,21,2,10,7,1,7,6.83760683760684,32.4786324786325,19.6581196581197,17.9487179487179,1.70940170940171,8.54700854700855,5.98290598290598,0.854700854700855,5.98290598290598
"E00021219",62,8,12,11,13,2,4,5,0,7,12.9032258064516,19.3548387096774,17.741935483871,20.9677419354839,3.2258064516129,6.45161290322581,8.06451612903226,0,11.2903225806452
"E00021220",104,7,36,27,20,1,7,4,0,2,6.73076923076923,34.6153846153846,25.9615384615385,19.2307692307692,0.961538461538462,6.73076923076923,3.84615384615385,0,1.92307692307692
"E00021223",116,12,39,33,15,1,5,4,1,6,10.3448275862069,33.6206896551724,28.448275862069,12.9310344827586,0.862068965517241,4.31034482758621,3.44827586206897,0.862068965517241,5.17241379310345
"E00021224",80,11,18,14,19,1,9,2,1,5,13.75,22.5,17.5,23.75,1.25,11.25,2.5,1.25,6.25
"E00021225",57,5,13,12,7,1,6,4,2,7,8.7719298245614,22.8070175438596,21.0526315789474,12.280701754386,1.75438596491228,10.5263157894737,7.01754385964912,3.50877192982456,12.280701754386
"E00021227",75,8,16,14,20,0,7,8,0,2,10.6666666666667,21.3333333333333,18.6666666666667,26.6666666666667,0,9.33333333333333,10.6666666666667,0,2.66666666666667
"E00021228",70,6,12,8,17,5,10,5,0,7,8.57142857142857,17.1428571428571,11.4285714285714,24.2857142857143,7.14285714285714,14.2857142857143,7.14285714285714,0,10
"E00021229",46,1,6,7,11,1,11,7,1,1,2.17391304347826,13.0434782608696,15.2173913043478,23.9130434782609,2.17391304347826,23.9130434782609,15.2173913043478,2.17391304347826,2.17391304347826
"E00021230",65,8,18,13,14,0,5,2,0,5,12.3076923076923,27.6923076923077,20,21.5384615384615,0,7.69230769230769,3.07692307692308,0,7.69230769230769
"E00021231",46,5,8,4,15,0,6,4,1,3,10.8695652173913,17.3913043478261,8.69565217391304,32.6086956521739,0,13.0434782608696,8.69565217391304,2.17391304347826,6.52173913043478
"E00021235",39,2,6,7,5,0,5,3,2,9,5.12820512820513,15.3846153846154,17.9487179487179,12.8205128205128,0,12.8205128205128,7.69230769230769,5.12820512820513,23.0769230769231
"E00021236",60,8,13,8,8,0,10,5,0,8,13.3333333333333,21.6666666666667,13.3333333333333,13.3333333333333,0,16.6666666666667,8.33333333333333,0,13.3333333333333
"E00021238",109,11,47,29,8,3,5,3,0,3,10.0917431192661,43.1192660550459,26.605504587156,7.3394495412844,2.75229357798165,4.58715596330275,2.75229357798165,0,2.75229357798165
"E00021239",92,16,31,20,22,0,2,0,1,0,17.3913043478261,33.695652173913,21.7391304347826,23.9130434782609,0,2.17391304347826,0,1.08695652173913,0
"E00021240",103,14,35,28,19,0,1,4,2,0,13.5922330097087,33.9805825242718,27.1844660194175,18.4466019417476,0,0.970873786407767,3.88349514563107,1.94174757281553,0
"E00021241",81,7,20,21,12,0,6,7,1,7,8.64197530864197,24.6913580246914,25.9259259259259,14.8148148148148,0,7.40740740740741,8.64197530864197,1.23456790123457,8.64197530864197
"E00021243",54,3,12,6,10,1,7,7,0,8,5.55555555555556,22.2222222222222,11.1111111111111,18.5185185185185,1.85185185185185,12.962962962963,12.962962962963,0,14.8148148148148
"E00021244",33,3,5,1,5,0,8,3,0,8,9.09090909090909,15.1515151515152,3.03030303030303,15.1515151515152,0,24.2424242424242,9.09090909090909,0,24.2424242424242
"E00021245",44,4,7,4,11,1,9,3,0,5,9.09090909090909,15.9090909090909,9.09090909090909,25,2.27272727272727,20.4545454545455,6.81818181818182,0,11.3636363636364
"E00021246",86,3,16,21,7,2,14,10,1,12,3.48837209302326,18.6046511627907,24.4186046511628,8.13953488372093,2.32558139534884,16.2790697674419,11.6279069767442,1.16279069767442,13.953488372093
"E00021247",55,2,11,7,4,3,9,6,0,13,3.63636363636364,20,12.7272727272727,7.27272727272727,5.45454545454545,16.3636363636364,10.9090909090909,0,23.6363636363636
"E00021248",54,6,7,6,12,2,6,4,0,11,11.1111111111111,12.962962962963,11.1111111111111,22.2222222222222,3.7037037037037,11.1111111111111,7.40740740740741,0,20.3703703703704
"E00021249",61,2,8,6,12,2,18,5,1,7,3.27868852459016,13.1147540983607,9.83606557377049,19.672131147541,3.27868852459016,29.5081967213115,8.19672131147541,1.63934426229508,11.4754098360656
"E00021251",52,5,8,8,12,2,6,9,0,2,9.61538461538462,15.3846153846154,15.3846153846154,23.0769230769231,3.84615384615385,11.5384615384615,17.3076923076923,0,3.84615384615385
"E00021252",84,8,22,21,15,2,9,4,0,3,9.52380952380952,26.1904761904762,25,17.8571428571429,2.38095238095238,10.7142857142857,4.76190476190476,0,3.57142857142857
"E00021253",45,2,7,10,10,2,6,5,0,3,4.44444444444444,15.5555555555556,22.2222222222222,22.2222222222222,4.44444444444444,13.3333333333333,11.1111111111111,0,6.66666666666667
"E00021254",63,15,13,12,14,1,3,3,0,2,23.8095238095238,20.6349206349206,19.047619047619,22.2222222222222,1.58730158730159,4.76190476190476,4.76190476190476,0,3.17460317460317
"E00021255",65,10,19,17,9,1,7,2,0,0,15.3846153846154,29.2307692307692,26.1538461538462,13.8461538461538,1.53846153846154,10.7692307692308,3.07692307692308,0,0
"E00021256",62,6,22,10,13,1,1,4,0,5,9.67741935483871,35.4838709677419,16.1290322580645,20.9677419354839,1.61290322580645,1.61290322580645,6.45161290322581,0,8.06451612903226
"E00021257",74,7,17,10,21,2,8,2,1,6,9.45945945945946,22.972972972973,13.5135135135135,28.3783783783784,2.7027027027027,10.8108108108108,2.7027027027027,1.35135135135135,8.10810810810811
"E00021258",55,4,4,7,8,2,8,7,0,15,7.27272727272727,7.27272727272727,12.7272727272727,14.5454545454545,3.63636363636364,14.5454545454545,12.7272727272727,0,27.2727272727273
"E00021259",76,5,12,8,16,0,16,9,0,10,6.57894736842105,15.7894736842105,10.5263157894737,21.0526315789474,0,21.0526315789474,11.8421052631579,0,13.1578947368421
"E00021260",54,3,12,15,5,0,7,4,1,7,5.55555555555556,22.2222222222222,27.7777777777778,9.25925925925926,0,12.962962962963,7.40740740740741,1.85185185185185,12.962962962963
"E00021261",64,6,13,19,9,1,4,6,0,6,9.375,20.3125,29.6875,14.0625,1.5625,6.25,9.375,0,9.375
"E00021262",56,2,9,5,16,3,4,7,1,9,3.57142857142857,16.0714285714286,8.92857142857143,28.5714285714286,5.35714285714286,7.14285714285714,12.5,1.78571428571429,16.0714285714286
"E00021263",119,5,43,22,24,1,9,11,0,4,4.20168067226891,36.1344537815126,18.4873949579832,20.1680672268908,0.840336134453782,7.56302521008403,9.2436974789916,0,3.36134453781513
"E00021266",90,9,18,24,12,5,6,7,1,8,10,20,26.6666666666667,13.3333333333333,5.55555555555556,6.66666666666667,7.77777777777778,1.11111111111111,8.88888888888889
"E00021267",75,4,17,12,9,1,14,12,0,6,5.33333333333333,22.6666666666667,16,12,1.33333333333333,18.6666666666667,16,0,8
"E00021268",57,3,9,14,12,1,5,4,0,9,5.26315789473684,15.7894736842105,24.5614035087719,21.0526315789474,1.75438596491228,8.7719298245614,7.01754385964912,0,15.7894736842105
"E00021271",89,2,34,12,7,1,18,6,1,8,2.24719101123596,38.2022471910112,13.4831460674157,7.86516853932584,1.12359550561798,20.2247191011236,6.74157303370786,1.12359550561798,8.98876404494382
"E00021272",42,2,7,4,7,0,5,9,2,6,4.76190476190476,16.6666666666667,9.52380952380952,16.6666666666667,0,11.9047619047619,21.4285714285714,4.76190476190476,14.2857142857143
"E00021273",62,4,11,8,8,0,13,13,1,4,6.45161290322581,17.741935483871,12.9032258064516,12.9032258064516,0,20.9677419354839,20.9677419354839,1.61290322580645,6.45161290322581
"E00021274",66,7,8,3,9,4,12,8,3,12,10.6060606060606,12.1212121212121,4.54545454545455,13.6363636363636,6.06060606060606,18.1818181818182,12.1212121212121,4.54545454545455,18.1818181818182
"E00021275",43,0,13,2,7,1,7,6,1,6,0,30.2325581395349,4.65116279069767,16.2790697674419,2.32558139534884,16.2790697674419,13.953488372093,2.32558139534884,13.953488372093
"E00021277",53,4,6,4,16,1,10,4,2,6,7.54716981132075,11.3207547169811,7.54716981132075,30.188679245283,1.88679245283019,18.8679245283019,7.54716981132075,3.77358490566038,11.3207547169811
"E00021278",27,2,3,3,8,0,5,1,0,5,7.40740740740741,11.1111111111111,11.1111111111111,29.6296296296296,0,18.5185185185185,3.7037037037037,0,18.5185185185185
"E00021279",63,0,9,7,13,2,14,9,0,9,0,14.2857142857143,11.1111111111111,20.6349206349206,3.17460317460317,22.2222222222222,14.2857142857143,0,14.2857142857143
"E00021280",71,3,18,16,14,0,6,5,0,9,4.22535211267606,25.3521126760563,22.5352112676056,19.7183098591549,0,8.45070422535211,7.04225352112676,0,12.6760563380282
"E00021281",142,9,29,22,22,1,18,17,2,22,6.33802816901408,20.4225352112676,15.4929577464789,15.4929577464789,0.704225352112676,12.6760563380282,11.9718309859155,1.40845070422535,15.4929577464789
"E00021282",109,9,33,24,10,1,10,9,3,10,8.25688073394496,30.2752293577982,22.0183486238532,9.1743119266055,0.917431192660551,9.1743119266055,8.25688073394496,2.75229357798165,9.1743119266055
"E00021285",43,4,16,11,6,2,1,2,0,1,9.30232558139535,37.2093023255814,25.5813953488372,13.953488372093,4.65116279069767,2.32558139534884,4.65116279069767,0,2.32558139534884
"E00021286",73,7,23,17,12,0,3,4,1,6,9.58904109589041,31.5068493150685,23.2876712328767,16.4383561643836,0,4.10958904109589,5.47945205479452,1.36986301369863,8.21917808219178
"E00021287",103,16,29,27,12,2,7,7,0,3,15.5339805825243,28.1553398058252,26.2135922330097,11.6504854368932,1.94174757281553,6.79611650485437,6.79611650485437,0,2.9126213592233
"E00021288",83,10,39,24,6,0,2,1,1,0,12.0481927710843,46.9879518072289,28.9156626506024,7.2289156626506,0,2.40963855421687,1.20481927710843,1.20481927710843,0
"E00021289",40,1,7,4,7,1,9,4,0,7,2.5,17.5,10,17.5,2.5,22.5,10,0,17.5
"E00021290",62,5,11,9,8,0,12,9,1,7,8.06451612903226,17.741935483871,14.5161290322581,12.9032258064516,0,19.3548387096774,14.5161290322581,1.61290322580645,11.2903225806452
"E00021291",143,15,44,43,23,2,11,5,0,0,10.4895104895105,30.7692307692308,30.0699300699301,16.0839160839161,1.3986013986014,7.69230769230769,3.4965034965035,0,0
"E00021292",54,4,8,6,9,2,11,4,2,8,7.40740740740741,14.8148148148148,11.1111111111111,16.6666666666667,3.7037037037037,20.3703703703704,7.40740740740741,3.7037037037037,14.8148148148148
"E00021294",77,2,9,15,11,3,11,8,0,18,2.5974025974026,11.6883116883117,19.4805194805195,14.2857142857143,3.8961038961039,14.2857142857143,10.3896103896104,0,23.3766233766234
"E00021295",101,11,45,9,10,2,7,8,1,8,10.8910891089109,44.5544554455446,8.91089108910891,9.9009900990099,1.98019801980198,6.93069306930693,7.92079207920792,0.99009900990099,7.92079207920792
"E00021296",106,16,34,16,18,0,12,3,1,6,15.0943396226415,32.0754716981132,15.0943396226415,16.9811320754717,0,11.3207547169811,2.83018867924528,0.943396226415094,5.66037735849057
"E00021297",113,19,31,27,15,0,6,4,1,10,16.8141592920354,27.4336283185841,23.8938053097345,13.2743362831858,0,5.30973451327434,3.53982300884956,0.884955752212389,8.84955752212389
"E00021298",127,11,47,32,16,2,7,4,1,7,8.66141732283465,37.007874015748,25.1968503937008,12.5984251968504,1.5748031496063,5.51181102362205,3.1496062992126,0.78740157480315,5.51181102362205
"E00021299",115,14,31,23,19,1,9,11,1,6,12.1739130434783,26.9565217391304,20,16.5217391304348,0.869565217391304,7.82608695652174,9.56521739130435,0.869565217391304,5.21739130434783
"E00021300",147,15,48,33,20,3,10,13,0,5,10.2040816326531,32.6530612244898,22.4489795918367,13.6054421768707,2.04081632653061,6.80272108843537,8.84353741496599,0,3.40136054421769
"E00021301",76,2,16,7,18,3,10,10,1,9,2.63157894736842,21.0526315789474,9.21052631578947,23.6842105263158,3.94736842105263,13.1578947368421,13.1578947368421,1.31578947368421,11.8421052631579
"E00021302",102,5,28,19,16,1,9,15,1,8,4.90196078431373,27.4509803921569,18.6274509803922,15.6862745098039,0.980392156862745,8.82352941176471,14.7058823529412,0.980392156862745,7.84313725490196
"E00021303",48,4,4,6,9,1,10,8,0,6,8.33333333333333,8.33333333333333,12.5,18.75,2.08333333333333,20.8333333333333,16.6666666666667,0,12.5
"E00021304",89,6,17,17,12,2,12,12,0,11,6.74157303370786,19.1011235955056,19.1011235955056,13.4831460674157,2.24719101123596,13.4831460674157,13.4831460674157,0,12.3595505617978
"E00021305",77,6,27,20,10,1,2,6,2,3,7.79220779220779,35.0649350649351,25.974025974026,12.987012987013,1.2987012987013,2.5974025974026,7.79220779220779,2.5974025974026,3.8961038961039
"E00021306",72,9,30,12,14,0,4,1,0,2,12.5,41.6666666666667,16.6666666666667,19.4444444444444,0,5.55555555555556,1.38888888888889,0,2.77777777777778
"E00021307",146,12,50,31,16,1,5,16,1,14,8.21917808219178,34.2465753424658,21.2328767123288,10.958904109589,0.684931506849315,3.42465753424658,10.958904109589,0.684931506849315,9.58904109589041
"E00021308",101,18,24,22,11,1,7,8,3,7,17.8217821782178,23.7623762376238,21.7821782178218,10.8910891089109,0.99009900990099,6.93069306930693,7.92079207920792,2.97029702970297,6.93069306930693
"E00021309",74,8,29,26,6,0,2,2,0,1,10.8108108108108,39.1891891891892,35.1351351351351,8.10810810810811,0,2.7027027027027,2.7027027027027,0,1.35135135135135
"E00021310",60,4,10,12,10,4,7,9,0,4,6.66666666666667,16.6666666666667,20,16.6666666666667,6.66666666666667,11.6666666666667,15,0,6.66666666666667
"E00021311",51,5,10,8,5,2,6,5,1,9,9.80392156862745,19.6078431372549,15.6862745098039,9.80392156862745,3.92156862745098,11.7647058823529,9.80392156862745,1.96078431372549,17.6470588235294
"E00021312",80,11,22,17,12,1,10,3,1,3,13.75,27.5,21.25,15,1.25,12.5,3.75,1.25,3.75
"E00021313",128,10,35,28,19,0,14,11,0,11,7.8125,27.34375,21.875,14.84375,0,10.9375,8.59375,0,8.59375
