"GeographyCode","KS209EW0001","KS209EW0002","KS209EW0003","KS209EW0004","KS209EW0005","KS209EW0006","KS209EW0007","KS209EW0008","KS209EW0009","KS209EW0010","KS209EW0011","KS209EW0012","KS209EW0013","KS209EW0014","KS209EW0015","KS209EW0016","KS209EW0017","KS209EW0018","KS209EW0019"
"E02000864",8297,3112,57,33,50,2091,28,28,1626,1272,37.5075328431963,0.686995299505845,0.397734120766542,0.602627455706882,25.2018801976618,0.337471375195854,0.337471375195854,19.5974448595878,15.3308424731831
"E02000865",7051,1768,81,42,43,2450,26,24,1305,1312,25.0744575237555,1.14877322365622,0.595660190043965,0.609842575521203,34.7468444192313,0.368742022408169,0.340377251453695,18.5080130477946,18.6072897461353
"E02000866",9662,3263,82,89,60,1740,49,42,2755,1582,33.77147588491,0.84868557234527,0.921134340716208,0.620989443179466,18.0086938522045,0.507141378596564,0.434692610225626,28.5137652659905,16.3734216518319
"E02000867",9761,3261,80,145,66,2241,43,35,2650,1240,33.4084622477205,0.819588156951132,1.48550353447393,0.676160229484684,22.9587132465936,0.440528634361234,0.35856981866612,27.1488576990062,12.7036164327425
"E02000868",6632,1596,33,25,45,2009,10,24,1848,1042,24.065138721351,0.497587454764777,0.376960193003619,0.678528347406514,30.2925211097708,0.150784077201448,0.361881785283474,27.8648974668275,15.7117008443908
"E02000869",5705,1620,63,19,43,1460,12,20,1520,948,28.396143733567,1.10429447852761,0.333041191936897,0.753724802804557,25.5915863277826,0.21034180543383,0.35056967572305,26.6432953549518,16.6170026292726
"E02000870",6477,1906,86,40,30,1948,11,22,1446,988,29.4272039524471,1.32777520457002,0.617569862590706,0.463177396943029,30.0756523081674,0.169831712212444,0.339663424424888,22.325150532654,15.2539756059904
"E02000871",8591,1902,92,106,17,4296,33,23,961,1161,22.1394482598068,1.07088813874985,1.23384937725527,0.19788150389943,50.0058200442323,0.384122919334187,0.267722034687464,11.1861250145501,13.5141427074846
"E02000872",7501,1636,67,47,61,2544,13,32,1819,1282,21.8104252766298,0.893214238101587,0.626583122250367,0.81322490334622,33.9154779362752,0.173310225303293,0.426609785361952,24.2500999866684,17.0910545260632
"E02000873",8713,1985,108,139,30,3256,23,31,1804,1337,22.7820498106278,1.23952714334902,1.5953173419029,0.344313095374727,37.3694479513371,0.263973373120624,0.355790198553885,20.7046941352003,15.3448869505337
"E02000874",7129,1340,57,51,25,3378,34,19,1234,991,18.7964651423762,0.79955112919063,0.715387852433721,0.350680319820452,47.3839248141394,0.476925234955814,0.266517043063543,17.3095805863375,13.9009678776827
"E02000875",9440,2277,148,74,32,4134,40,26,1331,1378,24.1207627118644,1.56779661016949,0.783898305084746,0.338983050847458,43.7923728813559,0.423728813559322,0.275423728813559,14.0995762711864,14.5974576271186
"E02000876",7037,1233,65,66,59,3102,27,31,1515,939,17.5216711666903,0.923689072047748,0.937899673156175,0.838425465397186,44.0812846383402,0.383686229927526,0.440528634361234,21.5290606792667,13.3437544408128
"E02000877",9803,2118,78,127,37,4752,32,29,1325,1305,21.6056309293074,0.795674793430583,1.29552177904723,0.37743547893502,48.4749566459247,0.326430684484341,0.295827807813935,13.5162705294298,13.3122513516271
"E02000878",10286,2004,63,130,70,3973,27,27,2278,1714,19.4827921446626,0.612482986583706,1.26385378183939,0.680536651759673,38.6253159634455,0.262492708535874,0.262492708535874,22.1466070386934,16.663426015944
"E02000879",7634,1935,53,52,58,3300,18,39,1077,1102,25.3471312549122,0.694262509824469,0.681163217186272,0.759758973015457,43.2276657060519,0.235787267487556,0.510872412889704,14.1079381713387,14.4354204872937
"E02000880",5776,1099,36,60,103,2751,14,12,854,847,19.0270083102493,0.623268698060942,1.0387811634349,1.78324099722992,47.6281163434903,0.242382271468144,0.207756232686981,14.7853185595568,14.6641274238227
"E02000881",6909,2019,72,46,17,2974,32,19,774,956,29.2227529309596,1.04211897524967,0.665798234187292,0.246055869156173,43.045303227674,0.463163988999855,0.275003618468664,11.202778983934,13.8370241713707
