"GeographyCode","QS205EW0001","QS205EW0002","QS205EW0003","QS205EW0004","QS205EW0005","QS205EW0006"
"E01004280",1769,1189,305,154,103,18
"E01004281",1678,1069,348,194,59,8
"E01004283",2244,1399,318,275,192,60
"E01004284",2174,1412,347,219,157,39
"E01004285",2183,1176,409,303,242,53
"E01004286",2249,1448,345,206,193,57
"E01004287",2047,1225,295,291,176,60
"E01004288",1546,939,232,218,127,30
"E01004289",1790,1150,266,211,132,31
"E01004290",1259,907,157,128,54,13
"E01004291",1792,1377,258,113,36,8
"E01004292",1668,1251,284,101,25,7
"E01004293",2041,1573,306,108,47,7
"E01004294",1703,1225,269,136,63,10
"E01004295",1400,725,258,215,172,30
"E01004296",1532,1066,194,143,107,22
"E01004297",1741,1376,239,86,33,7
"E01004298",1559,893,259,194,169,44
"E01004300",1294,796,195,172,107,24
"E01004301",1267,692,206,195,134,40
"E01004302",1860,930,354,292,223,61
"E01004303",2234,1514,342,228,123,27
"E01004304",1859,954,338,294,221,52
"E01004305",1854,1085,333,252,141,43
"E01004306",1733,1110,247,186,142,48
"E01004307",2136,1419,457,180,64,16
"E01004308",1416,806,244,181,146,39
"E01004309",2742,1535,497,354,286,70
"E01004310",1917,1068,356,241,200,52
"E01004311",1449,1033,154,147,97,18
"E01004312",1543,974,197,195,127,50
"E01004313",1957,1230,333,227,136,31
"E01004314",1062,871,102,50,28,11
"E01004315",1585,1098,220,143,89,35
"E01004316",1092,711,172,100,80,29
"E01004317",2616,1943,360,159,115,39
"E01004318",1389,930,217,144,91,7
"E01004319",1789,863,310,292,258,66
"E01004321",1744,983,275,227,197,62
"E01004322",1238,811,172,156,84,15
"E01004323",1379,864,206,159,118,32
"E01004324",1507,834,244,227,156,46
"E01004325",2419,1502,474,249,143,51
"E01004326",1383,794,258,192,113,26
"E01032764",1265,1004,163,63,34,1
"E01032765",1438,1164,143,80,42,9
"E01032766",1262,844,199,139,55,25
"E01032767",1557,1079,307,130,32,9
"E01032768",1247,915,235,77,15,5
"E01032769",1178,832,198,89,50,9
"E01032770",1136,796,204,104,28,4
"E01032771",1055,667,242,87,51,8
"E01032772",1095,658,233,137,46,21
"E01032773",1468,905,349,154,49,11
"E01032774",1214,860,204,97,44,9
"E01032775",1055,680,254,88,27,6
"E01032776",1025,628,279,97,18,3
"E01032777",1092,728,217,93,42,12
"E01032778",1044,674,254,97,17,2
"E01032779",1026,691,239,76,19,1
"E01032780",1271,921,245,85,18,2
"E01032781",1479,1017,283,116,48,15
"E01032782",1546,967,363,154,53,9
"E01032783",1333,869,256,134,54,20
"E01032784",1455,1115,184,100,45,11
"E01032785",1270,988,154,85,34,9
"E01032786",1487,1028,213,159,79,8
"E01032787",2455,1472,345,332,238,68
