"GeographyCode","KS612EW0001","KS612EW0002","KS612EW0003","KS612EW0004","KS612EW0005","KS612EW0006","KS612EW0007","KS612EW0008","KS612EW0009","KS612EW0010","KS612EW0011","KS612EW0012","KS612EW0013","KS612EW0014","KS612EW0015","KS612EW0016","KS612EW0017","KS612EW0018","KS612EW0019","KS612EW0020","KS612EW0021","KS612EW0022","KS612EW0023","KS612EW0024","KS612EW0025","KS612EW0026","KS612EW0027","KS612EW0028","KS612EW0029","KS612EW0030","KS612EW0031"
"E01004207",552,44,8,36,85,35,50,41,54,53,51,35,16,139,139,0,7.97101449275362,1.44927536231884,6.52173913043478,15.3985507246377,6.34057971014493,9.05797101449275,7.42753623188406,9.78260869565217,9.60144927536232,9.23913043478261,6.34057971014493,2.89855072463768,25.1811594202899,25.1811594202899,0
"E01004208",946,169,24,145,233,58,75,56,58,41,53,28,25,203,203,0,17.8646934460888,2.5369978858351,15.3276955602537,24.630021141649,6.13107822410148,7.92811839323467,5.91966173361522,6.13107822410148,4.33403805496829,5.60253699788584,2.95983086680761,2.64270613107822,21.4587737843552,21.4587737843552,0
"E01004209",489,25,3,22,76,36,33,63,70,53,63,39,24,70,70,0,5.11247443762781,0.613496932515337,4.49897750511247,15.5419222903885,7.36196319018405,6.74846625766871,12.8834355828221,14.3149284253579,10.838445807771,12.8834355828221,7.97546012269939,4.9079754601227,14.3149284253579,14.3149284253579,0
"E01004211",698,123,8,115,211,50,62,26,50,36,46,26,20,94,94,0,17.621776504298,1.14613180515759,16.4756446991404,30.2292263610315,7.16332378223496,8.88252148997135,3.72492836676218,7.16332378223496,5.15759312320917,6.59025787965616,3.72492836676218,2.86532951289398,13.4670487106017,13.4670487106017,0
"E01004212",755,82,9,73,113,42,65,49,71,47,44,31,13,242,242,0,10.8609271523179,1.19205298013245,9.66887417218543,14.9668874172185,5.56291390728477,8.60927152317881,6.49006622516556,9.40397350993377,6.22516556291391,5.82781456953642,4.10596026490066,1.72185430463576,32.0529801324503,32.0529801324503,0
"E01004214",559,38,2,36,71,41,65,61,56,84,70,40,30,73,73,0,6.79785330948122,0.35778175313059,6.44007155635063,12.701252236136,7.3345259391771,11.6279069767442,10.912343470483,10.0178890876565,15.0268336314848,12.5223613595707,7.15563506261181,5.36672629695885,13.0590339892665,13.0590339892665,0
"E01004215",1107,271,40,231,284,64,88,56,73,44,89,50,39,138,138,0,24.4805781391147,3.613369467028,20.8672086720867,25.6549232158988,5.78139114724481,7.94941282746161,5.05871725383921,6.59439927732611,3.9747064137308,8.03974706413731,4.516711833785,3.5230352303523,12.4661246612466,12.4661246612466,0
"E01004216",706,197,26,171,188,43,61,47,26,34,33,16,17,77,77,0,27.9036827195467,3.68271954674221,24.2209631728045,26.628895184136,6.09065155807365,8.64022662889518,6.65722379603399,3.68271954674221,4.81586402266289,4.6742209631728,2.26628895184136,2.40793201133144,10.9065155807365,10.9065155807365,0
"E01004217",637,133,22,111,117,48,67,68,53,64,42,26,16,45,45,0,20.8791208791209,3.45368916797488,17.425431711146,18.3673469387755,7.53532182103611,10.5180533751962,10.6750392464678,8.32025117739403,10.0470957613815,6.59340659340659,4.08163265306122,2.51177394034537,7.06436420722135,7.06436420722135,0
"E01004218",729,188,27,161,193,46,75,30,44,45,36,20,16,72,72,0,25.7887517146776,3.7037037037037,22.0850480109739,26.4746227709191,6.31001371742112,10.2880658436214,4.11522633744856,6.03566529492455,6.17283950617284,4.93827160493827,2.74348422496571,2.19478737997256,9.87654320987654,9.87654320987654,0
"E01004219",901,166,18,148,194,56,67,72,97,63,82,50,32,104,104,0,18.4239733629301,1.99778024417314,16.4261931187569,21.5316315205327,6.21531631520533,7.4361820199778,7.99112097669256,10.7658157602664,6.99223085460599,9.10099889012209,5.54938956714761,3.55160932297447,11.542730299667,11.542730299667,0
"E01004221",843,222,29,193,232,67,70,47,45,40,45,20,25,75,75,0,26.3345195729537,3.44009489916963,22.8944246737841,27.5207591933571,7.94780545670225,8.30367734282325,5.57532621589561,5.33807829181495,4.74495848161329,5.33807829181495,2.37247924080664,2.9655990510083,8.89679715302491,8.89679715302491,0
"E01004222",895,77,13,64,154,50,103,84,97,109,104,68,36,117,117,0,8.60335195530726,1.45251396648045,7.15083798882682,17.2067039106145,5.58659217877095,11.5083798882682,9.3854748603352,10.8379888268156,12.1787709497207,11.6201117318436,7.59776536312849,4.02234636871508,13.072625698324,13.072625698324,0
"E01004223",728,85,19,66,163,46,75,58,89,77,66,35,31,69,69,0,11.6758241758242,2.60989010989011,9.06593406593407,22.3901098901099,6.31868131868132,10.3021978021978,7.96703296703297,12.2252747252747,10.5769230769231,9.06593406593407,4.80769230769231,4.25824175824176,9.47802197802198,9.47802197802198,0
"E01004224",774,87,14,73,173,60,82,57,79,69,65,39,26,102,102,0,11.2403100775194,1.80878552971576,9.43152454780362,22.3514211886305,7.75193798449612,10.594315245478,7.36434108527132,10.2067183462532,8.91472868217054,8.39793281653747,5.03875968992248,3.35917312661499,13.1782945736434,13.1782945736434,0
"E01004225",1029,293,35,258,376,84,64,41,40,37,17,13,4,77,77,0,28.4742468415938,3.40136054421769,25.0728862973761,36.5403304178814,8.16326530612245,6.21963070942663,3.98445092322643,3.88726919339164,3.59572400388727,1.65208940719145,1.26336248785228,0.388726919339164,7.48299319727891,7.48299319727891,0
"E01004226",589,55,11,44,104,41,53,65,68,76,43,18,25,84,84,0,9.33786078098472,1.86757215619694,7.47028862478778,17.6570458404075,6.96095076400679,8.99830220713073,11.0356536502547,11.5449915110357,12.9032258064516,7.30050933786078,3.05602716468591,4.24448217317487,14.2614601018676,14.2614601018676,0
"E01004228",706,138,21,117,201,56,66,45,48,52,42,26,16,58,58,0,19.5467422096317,2.97450424929179,16.5722379603399,28.4702549575071,7.93201133144476,9.34844192634561,6.37393767705382,6.79886685552408,7.36543909348442,5.94900849858357,3.68271954674221,2.26628895184136,8.21529745042493,8.21529745042493,0
"E01004229",581,60,13,47,112,48,53,41,65,56,30,17,13,116,116,0,10.3270223752151,2.23752151462995,8.0895008605852,19.2771084337349,8.26161790017212,9.12220309810671,7.05679862306368,11.1876075731497,9.63855421686747,5.16351118760757,2.92598967297762,2.23752151462995,19.9655765920826,19.9655765920826,0
"E01004230",804,97,11,86,166,56,80,58,68,84,79,49,30,116,116,0,12.0646766169154,1.3681592039801,10.6965174129353,20.6467661691542,6.96517412935323,9.95024875621891,7.21393034825871,8.45771144278607,10.4477611940298,9.82587064676617,6.09452736318408,3.73134328358209,14.4278606965174,14.4278606965174,0
"E01004231",594,46,5,41,91,34,48,61,80,54,58,35,23,122,122,0,7.74410774410774,0.841750841750842,6.9023569023569,15.3198653198653,5.72390572390572,8.08080808080808,10.2693602693603,13.4680134680135,9.09090909090909,9.76430976430976,5.89225589225589,3.87205387205387,20.5387205387205,20.5387205387205,0
"E01004232",702,145,16,129,206,46,49,37,45,35,30,17,13,109,109,0,20.6552706552707,2.27920227920228,18.3760683760684,29.3447293447293,6.55270655270655,6.98005698005698,5.27065527065527,6.41025641025641,4.98575498575499,4.27350427350427,2.42165242165242,1.85185185185185,15.5270655270655,15.5270655270655,0
"E01004233",620,56,6,50,100,45,84,44,77,71,59,30,29,84,84,0,9.03225806451613,0.967741935483871,8.06451612903226,16.1290322580645,7.25806451612903,13.5483870967742,7.09677419354839,12.4193548387097,11.4516129032258,9.51612903225806,4.83870967741935,4.67741935483871,13.5483870967742,13.5483870967742,0
"E01004234",894,180,29,151,263,56,90,32,58,69,35,21,14,111,111,0,20.1342281879195,3.24384787472036,16.8903803131991,29.4183445190157,6.26398210290828,10.0671140939597,3.57941834451902,6.48769574944072,7.71812080536913,3.91498881431767,2.3489932885906,1.56599552572707,12.4161073825503,12.4161073825503,0
"E01004235",505,31,5,26,72,37,40,52,76,60,45,31,14,92,92,0,6.13861386138614,0.99009900990099,5.14851485148515,14.2574257425743,7.32673267326733,7.92079207920792,10.2970297029703,15.049504950495,11.8811881188119,8.91089108910891,6.13861386138614,2.77227722772277,18.2178217821782,18.2178217821782,0
"E01004236",596,28,5,23,66,33,52,56,90,64,63,36,27,144,144,0,4.69798657718121,0.838926174496644,3.85906040268456,11.0738255033557,5.53691275167785,8.7248322147651,9.39597315436242,15.1006711409396,10.738255033557,10.5704697986577,6.04026845637584,4.53020134228188,24.1610738255034,24.1610738255034,0
"E01004237",428,39,1,38,76,31,44,42,50,40,34,18,16,72,72,0,9.11214953271028,0.233644859813084,8.8785046728972,17.7570093457944,7.24299065420561,10.2803738317757,9.81308411214953,11.6822429906542,9.34579439252336,7.94392523364486,4.20560747663551,3.73831775700935,16.8224299065421,16.8224299065421,0
"E01004238",1033,90,7,83,218,71,77,77,115,98,91,45,46,196,196,0,8.71248789932236,0.677637947725073,8.03484995159729,21.1035818005808,6.87318489835431,7.4540174249758,7.4540174249758,11.1326234269119,9.48693126815102,8.80929332042594,4.35624394966118,4.45304937076476,18.973862536302,18.973862536302,0
"E01004239",589,33,6,27,83,45,63,69,73,75,58,32,26,90,90,0,5.60271646859083,1.01867572156197,4.58404074702886,14.0916808149406,7.64006791171477,10.6960950764007,11.7147707979626,12.3938879456706,12.7334465195246,9.8471986417657,5.43293718166384,4.41426146010187,15.2801358234295,15.2801358234295,0
"E01004240",588,37,10,27,73,34,53,65,75,79,68,48,20,104,104,0,6.29251700680272,1.70068027210884,4.59183673469388,12.4149659863946,5.78231292517007,9.01360544217687,11.0544217687075,12.7551020408163,13.4353741496599,11.5646258503401,8.16326530612245,3.40136054421769,17.687074829932,17.687074829932,0
"E01004241",550,26,6,20,77,30,58,46,71,71,58,32,26,113,113,0,4.72727272727273,1.09090909090909,3.63636363636364,14,5.45454545454545,10.5454545454545,8.36363636363636,12.9090909090909,12.9090909090909,10.5454545454545,5.81818181818182,4.72727272727273,20.5454545454545,20.5454545454545,0
"E01004242",918,103,7,96,154,71,77,81,106,81,88,66,22,157,157,0,11.2200435729847,0.762527233115468,10.4575163398693,16.7755991285403,7.73420479302832,8.38779956427015,8.82352941176471,11.5468409586057,8.82352941176471,9.58605664488017,7.18954248366013,2.39651416122004,17.1023965141612,17.1023965141612,0
"E01004243",606,34,7,27,92,30,67,56,85,63,79,53,26,100,100,0,5.61056105610561,1.15511551155116,4.45544554455445,15.1815181518152,4.95049504950495,11.0561056105611,9.24092409240924,14.026402640264,10.3960396039604,13.036303630363,8.74587458745875,4.29042904290429,16.5016501650165,16.5016501650165,0
"E01004244",658,54,10,44,102,41,67,53,84,86,90,45,45,81,81,0,8.20668693009119,1.51975683890578,6.68693009118541,15.5015197568389,6.23100303951368,10.1823708206687,8.05471124620061,12.7659574468085,13.0699088145897,13.677811550152,6.83890577507599,6.83890577507599,12.3100303951368,12.3100303951368,0
"E01004245",468,17,3,14,50,34,54,56,46,57,63,45,18,91,91,0,3.63247863247863,0.641025641025641,2.99145299145299,10.6837606837607,7.26495726495727,11.5384615384615,11.965811965812,9.82905982905983,12.1794871794872,13.4615384615385,9.61538461538462,3.84615384615385,19.4444444444444,19.4444444444444,0
"E01004246",785,106,17,89,175,40,92,80,75,50,45,28,17,122,122,0,13.5031847133758,2.1656050955414,11.3375796178344,22.2929936305732,5.09554140127389,11.7197452229299,10.1910828025478,9.55414012738854,6.36942675159236,5.73248407643312,3.56687898089172,2.1656050955414,15.5414012738854,15.5414012738854,0
"E01004247",717,52,8,44,98,36,59,70,84,81,103,62,41,134,134,0,7.25244072524407,1.11576011157601,6.13668061366806,13.6680613668061,5.02092050209205,8.22873082287308,9.7629009762901,11.7154811715481,11.2970711297071,14.3654114365411,8.64714086471409,5.71827057182706,18.6889818688982,18.6889818688982,0
"E01004248",391,17,0,17,31,35,43,30,62,62,42,27,15,69,69,0,4.34782608695652,0,4.34782608695652,7.92838874680307,8.95140664961637,10.997442455243,7.67263427109974,15.8567774936061,15.8567774936061,10.7416879795396,6.90537084398977,3.83631713554987,17.6470588235294,17.6470588235294,0
"E01004249",718,43,6,37,105,48,91,66,92,99,75,50,25,99,99,0,5.98885793871866,0.835654596100279,5.15320334261838,14.6239554317549,6.68523676880223,12.6740947075209,9.19220055710306,12.8133704735376,13.7883008356546,10.4456824512535,6.96378830083566,3.48189415041783,13.7883008356546,13.7883008356546,0
"E01004250",752,43,10,33,114,55,80,80,84,95,104,58,46,97,97,0,5.71808510638298,1.32978723404255,4.38829787234043,15.1595744680851,7.31382978723404,10.6382978723404,10.6382978723404,11.1702127659574,12.6329787234043,13.8297872340426,7.71276595744681,6.11702127659574,12.8989361702128,12.8989361702128,0
"E01004251",805,78,18,60,139,45,89,75,102,90,70,43,27,117,117,0,9.68944099378882,2.2360248447205,7.45341614906832,17.2670807453416,5.59006211180124,11.055900621118,9.3167701863354,12.6708074534161,11.1801242236025,8.69565217391304,5.3416149068323,3.35403726708075,14.5341614906832,14.5341614906832,0
"E01004252",1058,168,27,141,208,74,95,100,114,96,87,52,35,116,116,0,15.8790170132325,2.55198487712665,13.3270321361059,19.6597353497164,6.99432892249527,8.97920604914934,9.45179584120983,10.7750472589792,9.07372400756144,8.22306238185255,4.91493383742911,3.30812854442344,10.9640831758034,10.9640831758034,0
"E01004253",798,65,3,62,104,53,110,89,97,107,73,40,33,100,100,0,8.1453634085213,0.37593984962406,7.76942355889724,13.0325814536341,6.64160401002506,13.7844611528822,11.1528822055138,12.1553884711779,13.4085213032581,9.14786967418546,5.0125313283208,4.13533834586466,12.531328320802,12.531328320802,0
"E01004254",1062,383,58,325,384,71,53,21,33,30,26,16,10,61,61,0,36.0640301318267,5.46139359698682,30.6026365348399,36.1581920903955,6.68549905838041,4.99058380414313,1.9774011299435,3.10734463276836,2.82485875706215,2.44821092278719,1.50659133709981,0.941619585687382,5.74387947269303,5.74387947269303,0
"E01004255",647,84,15,69,93,45,62,65,93,53,71,52,19,81,81,0,12.9829984544049,2.31839258114374,10.6646058732612,14.3740340030912,6.95517774343122,9.58268933539413,10.0463678516229,14.3740340030912,8.19165378670788,10.9737248840804,8.0370942812983,2.93663060278207,12.5193199381762,12.5193199381762,0
"E01004256",608,45,5,40,84,38,59,68,90,62,67,37,30,95,95,0,7.40131578947368,0.822368421052632,6.57894736842105,13.8157894736842,6.25,9.70394736842105,11.1842105263158,14.8026315789474,10.1973684210526,11.0197368421053,6.08552631578947,4.93421052631579,15.625,15.625,0
"E01004257",595,33,5,28,69,35,71,70,83,53,88,45,43,93,93,0,5.54621848739496,0.840336134453782,4.70588235294118,11.5966386554622,5.88235294117647,11.9327731092437,11.7647058823529,13.9495798319328,8.90756302521008,14.7899159663866,7.56302521008403,7.22689075630252,15.6302521008403,15.6302521008403,0
"E01004258",674,189,38,151,184,42,52,35,38,51,39,23,16,44,44,0,28.0415430267062,5.6379821958457,22.4035608308605,27.299703264095,6.23145400593472,7.71513353115727,5.19287833827893,5.6379821958457,7.56676557863502,5.78635014836795,3.41246290801187,2.37388724035608,6.52818991097923,6.52818991097923,0
"E01004259",733,121,16,105,214,52,67,55,65,62,33,12,21,64,64,0,16.5075034106412,2.18281036834925,14.3246930422919,29.1950886766712,7.09413369713506,9.14051841746248,7.50341064120055,8.86766712141883,8.45839017735334,4.50204638472033,1.63710777626194,2.86493860845839,8.731241473397,8.731241473397,0
"E01004260",643,86,7,79,120,38,54,57,77,72,54,34,20,85,85,0,13.3748055987558,1.08864696734059,12.2861586314152,18.6625194401244,5.90979782270607,8.39813374805599,8.8646967340591,11.9751166407465,11.1975116640746,8.39813374805599,5.28771384136858,3.1104199066874,13.2192846034215,13.2192846034215,0
"E01004261",998,24,1,23,44,23,46,29,52,54,43,26,17,683,683,0,2.40480961923848,0.100200400801603,2.30460921843687,4.40881763527054,2.30460921843687,4.60921843687375,2.90581162324649,5.21042084168337,5.41082164328657,4.30861723446894,2.60521042084168,1.70340681362725,68.436873747495,68.436873747495,0
"E01004262",730,38,4,34,86,25,37,45,71,46,44,22,22,338,338,0,5.20547945205479,0.547945205479452,4.65753424657534,11.7808219178082,3.42465753424658,5.06849315068493,6.16438356164384,9.72602739726027,6.3013698630137,6.02739726027397,3.01369863013699,3.01369863013699,46.3013698630137,46.3013698630137,0
"E01004263",493,34,7,27,67,38,48,43,68,68,44,28,16,83,83,0,6.89655172413793,1.41987829614604,5.47667342799189,13.5902636916836,7.7079107505071,9.73630831643002,8.72210953346856,13.7931034482759,13.7931034482759,8.92494929006085,5.67951318458418,3.24543610547667,16.8356997971602,16.8356997971602,0
"E01004264",551,38,7,31,71,30,50,41,56,55,73,35,38,137,137,0,6.89655172413793,1.27041742286751,5.62613430127042,12.8856624319419,5.44464609800363,9.07441016333938,7.44101633393829,10.1633393829401,9.98185117967332,13.2486388384755,6.35208711433757,6.89655172413793,24.8638838475499,24.8638838475499,0
"E01004266",567,82,14,68,148,34,46,40,52,57,44,23,21,64,64,0,14.4620811287478,2.46913580246914,11.9929453262787,26.1022927689594,5.99647266313933,8.11287477954145,7.05467372134039,9.1710758377425,10.0529100529101,7.76014109347443,4.05643738977072,3.7037037037037,11.2874779541446,11.2874779541446,0
"E01004267",754,130,22,108,177,48,59,52,73,46,49,29,20,120,120,0,17.2413793103448,2.91777188328912,14.3236074270557,23.474801061008,6.36604774535809,7.82493368700265,6.89655172413793,9.6816976127321,6.10079575596817,6.49867374005305,3.84615384615385,2.6525198938992,15.9151193633952,15.9151193633952,0
"E01004268",650,51,5,46,95,36,55,69,72,91,91,45,46,90,90,0,7.84615384615385,0.769230769230769,7.07692307692308,14.6153846153846,5.53846153846154,8.46153846153846,10.6153846153846,11.0769230769231,14,14,6.92307692307692,7.07692307692308,13.8461538461538,13.8461538461538,0
"E01004269",762,62,10,52,130,30,54,63,82,81,96,69,27,164,164,0,8.13648293963255,1.31233595800525,6.8241469816273,17.0603674540682,3.93700787401575,7.08661417322835,8.26771653543307,10.761154855643,10.6299212598425,12.5984251968504,9.05511811023622,3.54330708661417,21.5223097112861,21.5223097112861,0
"E01004270",1011,139,10,129,207,59,69,56,81,54,84,67,17,262,262,0,13.7487636003956,0.989119683481701,12.7596439169139,20.4747774480712,5.83580613254204,6.82492581602374,5.53907022749753,8.01186943620178,5.34124629080119,8.30860534124629,6.6271018793274,1.68150346191889,25.9149357072206,25.9149357072206,0
"E01004271",504,30,8,22,87,27,44,50,71,54,62,34,28,79,79,0,5.95238095238095,1.58730158730159,4.36507936507936,17.2619047619048,5.35714285714286,8.73015873015873,9.92063492063492,14.0873015873016,10.7142857142857,12.3015873015873,6.74603174603175,5.55555555555556,15.6746031746032,15.6746031746032,0
"E01004272",714,32,3,29,74,36,49,79,111,98,93,67,26,142,142,0,4.48179271708683,0.420168067226891,4.06162464985994,10.3641456582633,5.04201680672269,6.86274509803922,11.0644257703081,15.546218487395,13.7254901960784,13.0252100840336,9.38375350140056,3.64145658263305,19.8879551820728,19.8879551820728,0
"E01004273",652,39,8,31,97,39,38,64,78,78,95,63,32,124,124,0,5.98159509202454,1.22699386503067,4.75460122699387,14.8773006134969,5.98159509202454,5.8282208588957,9.8159509202454,11.9631901840491,11.9631901840491,14.5705521472393,9.66257668711656,4.9079754601227,19.0184049079755,19.0184049079755,0
"E01004274",759,123,20,103,157,55,56,51,67,57,85,57,28,108,108,0,16.2055335968379,2.63504611330698,13.570487483531,20.6851119894598,7.2463768115942,7.37812911725955,6.71936758893281,8.82740447957839,7.5098814229249,11.1989459815547,7.5098814229249,3.68906455862978,14.2292490118577,14.2292490118577,0
"E01004275",731,173,24,149,194,43,68,51,57,55,24,8,16,66,66,0,23.6662106703146,3.28317373461012,20.3830369357045,26.5389876880985,5.88235294117647,9.30232558139535,6.97674418604651,7.79753761969904,7.52393980848153,3.28317373461012,1.09439124487004,2.18878248974008,9.02872777017784,9.02872777017784,0
"E01004276",1008,398,57,341,365,58,54,21,22,8,11,4,7,71,71,0,39.484126984127,5.65476190476191,33.8293650793651,36.2103174603175,5.75396825396825,5.35714285714286,2.08333333333333,2.18253968253968,0.793650793650794,1.09126984126984,0.396825396825397,0.694444444444444,7.04365079365079,7.04365079365079,0
"E01004277",858,386,105,281,283,38,33,11,14,9,27,21,6,57,57,0,44.988344988345,12.2377622377622,32.7505827505828,32.983682983683,4.42890442890443,3.84615384615385,1.28205128205128,1.63170163170163,1.04895104895105,3.14685314685315,2.44755244755245,0.699300699300699,6.64335664335664,6.64335664335664,0
"E01004280",747,185,32,153,177,47,58,45,57,46,61,28,33,71,71,0,24.7657295850067,4.28380187416332,20.4819277108434,23.6947791164659,6.29183400267738,7.76439089692102,6.02409638554217,7.63052208835341,6.15796519410977,8.16599732262383,3.7483266398929,4.41767068273092,9.50468540829987,9.50468540829987,0
"E01004281",822,272,30,242,256,56,45,36,30,22,24,10,14,81,81,0,33.0900243309002,3.64963503649635,29.4403892944039,31.1435523114355,6.81265206812652,5.47445255474453,4.37956204379562,3.64963503649635,2.67639902676399,2.91970802919708,1.21654501216545,1.70316301703163,9.85401459854015,9.85401459854015,0
"E01004283",843,61,18,43,122,57,78,82,94,92,64,41,23,193,193,0,7.23606168446026,2.13523131672598,5.10083036773428,14.4721233689205,6.76156583629893,9.25266903914591,9.72716488730724,11.1506524317912,10.9134045077106,7.59193357058126,4.86358244365362,2.72835112692764,22.8944246737841,22.8944246737841,0
"E01004284",853,105,18,87,210,80,55,59,76,72,90,48,42,106,106,0,12.3094958968347,2.11019929660023,10.1992966002345,24.6189917936694,9.37866354044549,6.44783118405627,6.91676436107855,8.90973036342321,8.44079718640094,10.5509964830012,5.62719812426729,4.92379835873388,12.4267291910903,12.4267291910903,0
"E01004285",778,38,7,31,83,54,82,65,127,76,95,57,38,158,158,0,4.88431876606684,0.89974293059126,3.98457583547558,10.6683804627249,6.94087403598972,10.5398457583548,8.3547557840617,16.3239074550129,9.76863753213368,12.2107969151671,7.32647814910026,4.88431876606684,20.3084832904884,20.3084832904884,0
"E01004286",831,86,18,68,158,56,78,71,92,82,96,61,35,112,112,0,10.3489771359807,2.16606498194946,8.18291215403129,19.0132370637786,6.73886883273165,9.38628158844765,8.5439229843562,11.0709987966306,9.8676293622142,11.5523465703971,7.34055354993983,4.21179302045728,13.4777376654633,13.4777376654633,0
"E01004287",793,72,11,61,145,54,74,75,91,100,49,33,16,133,133,0,9.07944514501892,1.38713745271122,7.69230769230769,18.2849936948298,6.80958385876419,9.33165195460277,9.4577553593947,11.4754098360656,12.6103404791929,6.17906683480454,4.16141235813367,2.01765447667087,16.7717528373266,16.7717528373266,0
"E01004288",548,38,4,34,77,38,63,41,80,57,71,44,27,83,83,0,6.93430656934307,0.72992700729927,6.2043795620438,14.0510948905109,6.93430656934307,11.4963503649635,7.48175182481752,14.5985401459854,10.4014598540146,12.956204379562,8.02919708029197,4.92700729927007,15.1459854014599,15.1459854014599,0
"E01004289",723,66,7,59,115,53,68,43,69,74,54,30,24,181,181,0,9.12863070539419,0.968188105117566,8.16044260027662,15.9059474412171,7.33056708160443,9.40525587828492,5.94744121715076,9.54356846473029,10.2351313969571,7.46887966804979,4.149377593361,3.3195020746888,25.0345781466113,25.0345781466113,0
"E01004290",526,98,18,80,105,28,55,43,46,22,25,16,9,104,104,0,18.6311787072243,3.42205323193916,15.2091254752852,19.9619771863118,5.32319391634981,10.4562737642586,8.17490494296578,8.74524714828897,4.18250950570342,4.75285171102662,3.04182509505703,1.71102661596958,19.7718631178707,19.7718631178707,0
"E01004291",910,320,64,256,332,45,63,32,30,27,19,9,10,42,42,0,35.1648351648352,7.03296703296703,28.1318681318681,36.4835164835165,4.94505494505495,6.92307692307692,3.51648351648352,3.2967032967033,2.96703296703297,2.08791208791209,0.989010989010989,1.0989010989011,4.61538461538462,4.61538461538462,0
"E01004292",876,349,46,303,280,53,49,25,24,15,11,5,6,70,70,0,39.8401826484018,5.25114155251141,34.5890410958904,31.9634703196347,6.05022831050228,5.59360730593607,2.85388127853881,2.73972602739726,1.71232876712329,1.25570776255708,0.570776255707762,0.684931506849315,7.99086757990868,7.99086757990868,0
"E01004293",1036,414,88,326,329,50,65,35,44,22,30,9,21,47,47,0,39.96138996139,8.49420849420849,31.4671814671815,31.7567567567568,4.82625482625483,6.27413127413127,3.37837837837838,4.24710424710425,2.12355212355212,2.8957528957529,0.868725868725869,2.02702702702703,4.53667953667954,4.53667953667954,0
