"GeographyCode","KS201EW0001","KS201EW0002","KS201EW0003","KS201EW0004","KS201EW0005","KS201EW0006","KS201EW0007","KS201EW0008","KS201EW0009","KS201EW0010","KS201EW0011","KS201EW0012","KS201EW0013","KS201EW0014","KS201EW0015","KS201EW0016","KS201EW0017","KS201EW0018","KS201EW0019","KS201EW0020","KS201EW0021","KS201EW0022","KS201EW0023","KS201EW0024","KS201EW0025","KS201EW0026","KS201EW0027","KS201EW0028","KS201EW0029","KS201EW0030","KS201EW0031","KS201EW0032","KS201EW0033","KS201EW0034","KS201EW0035","KS201EW0036","KS201EW0037"
"E00021141",340,85,4,0,7,4,0,6,4,1,1,197,0,1,17,4,7,0,2,25,1.17647058823529,0,2.05882352941176,1.17647058823529,0,1.76470588235294,1.17647058823529,0.294117647058824,0.294117647058824,57.9411764705882,0,0.294117647058824,5,1.17647058823529,2.05882352941176,0,0.588235294117647
"E00021143",393,132,9,0,30,8,1,5,3,1,1,143,3,6,16,8,4,16,7,33.587786259542,2.29007633587786,0,7.63358778625954,2.03562340966921,0.254452926208651,1.27226463104326,0.763358778625954,0.254452926208651,0.254452926208651,36.3867684478371,0.763358778625954,1.52671755725191,4.07124681933842,2.03562340966921,1.01781170483461,4.07124681933842,1.78117048346056
"E00021145",256,151,16,0,20,2,1,6,1,23,0,9,2,13,0,5,1,1,5,58.984375,6.25,0,7.8125,0.78125,0.390625,2.34375,0.390625,8.984375,0,3.515625,0.78125,5.078125,0,1.953125,0.390625,0.390625,1.953125
"E00021146",462,237,11,1,90,2,1,8,11,6,22,23,15,13,4,0,5,8,5,51.2987012987013,2.38095238095238,0.216450216450216,19.4805194805195,0.432900432900433,0.216450216450216,1.73160173160173,2.38095238095238,1.2987012987013,4.76190476190476,4.97835497835498,3.24675324675325,2.81385281385281,0.865800865800866,0,1.08225108225108,1.73160173160173,1.08225108225108
"E00021147",210,129,7,0,19,0,0,1,1,0,0,18,0,4,10,5,0,4,12,61.4285714285714,3.33333333333333,0,9.04761904761905,0,0,0.476190476190476,0.476190476190476,0,0,8.57142857142857,0,1.9047619047619,4.76190476190476,2.38095238095238,0,1.9047619047619,5.71428571428571
"E00021148",279,126,6,0,47,2,1,5,8,8,4,54,8,1,2,1,0,5,1,45.1612903225806,2.1505376344086,0,16.8458781362007,0.716845878136201,0.3584229390681,1.7921146953405,2.8673835125448,2.8673835125448,1.4336917562724,19.3548387096774,2.8673835125448,0.3584229390681,0.716845878136201,0.3584229390681,0,1.7921146953405,0.3584229390681
"E00021149",353,127,6,0,23,10,1,2,2,0,2,148,0,4,13,4,3,0,8,35.9773371104816,1.69971671388102,0,6.51558073654391,2.8328611898017,0.28328611898017,0.56657223796034,0.56657223796034,0,0.56657223796034,41.9263456090652,0,1.13314447592068,3.68271954674221,1.13314447592068,0.84985835694051,0,2.26628895184136
"E00021150",298,124,13,1,22,1,2,7,9,6,0,85,3,1,13,2,9,0,0,41.6107382550336,4.36241610738255,0.335570469798658,7.38255033557047,0.335570469798658,0.671140939597315,2.3489932885906,3.02013422818792,2.01342281879195,0,28.5234899328859,1.00671140939597,0.335570469798658,4.36241610738255,0.671140939597315,3.02013422818792,0,0
"E00021151",275,76,5,0,10,0,0,1,9,7,3,136,1,10,6,8,1,1,1,27.6363636363636,1.81818181818182,0,3.63636363636364,0,0,0.363636363636364,3.27272727272727,2.54545454545455,1.09090909090909,49.4545454545455,0.363636363636364,3.63636363636364,2.18181818181818,2.90909090909091,0.363636363636364,0.363636363636364,0.363636363636364
"E00021152",379,79,2,0,25,5,0,3,1,2,2,209,1,4,19,15,4,1,7,20.844327176781,0.527704485488127,0,6.59630606860158,1.31926121372032,0,0.79155672823219,0.263852242744063,0.527704485488127,0.527704485488127,55.1451187335092,0.263852242744063,1.05540897097625,5.0131926121372,3.95778364116095,1.05540897097625,0.263852242744063,1.84696569920844
"E00021153",344,204,14,0,65,2,0,8,12,4,1,15,4,3,3,3,0,3,3,59.3023255813954,4.06976744186047,0,18.8953488372093,0.581395348837209,0,2.32558139534884,3.48837209302326,1.16279069767442,0.290697674418605,4.36046511627907,1.16279069767442,0.872093023255814,0.872093023255814,0.872093023255814,0,0.872093023255814,0.872093023255814
"E00021154",401,61,1,1,32,6,0,3,4,6,2,239,0,2,10,4,23,1,6,15.211970074813,0.249376558603491,0.249376558603491,7.98004987531172,1.49625935162095,0,0.748129675810474,0.997506234413965,1.49625935162095,0.498753117206983,59.6009975062344,0,0.498753117206983,2.49376558603491,0.997506234413965,5.7356608478803,0.249376558603491,1.49625935162095
"E00021155",359,188,8,1,69,1,10,5,13,3,0,31,4,9,4,2,2,0,9,52.3676880222841,2.22841225626741,0.278551532033426,19.2200557103064,0.278551532033426,2.78551532033426,1.39275766016713,3.62116991643454,0.835654596100279,0,8.63509749303621,1.1142061281337,2.50696378830084,1.1142061281337,0.557103064066852,0.557103064066852,0,2.50696378830084
"E00021156",237,63,0,0,30,2,0,6,1,2,0,91,1,3,15,8,7,0,8,26.5822784810127,0,0,12.6582278481013,0.843881856540084,0,2.53164556962025,0.421940928270042,0.843881856540084,0,38.3966244725738,0.421940928270042,1.26582278481013,6.32911392405063,3.37552742616034,2.9535864978903,0,3.37552742616034
"E00021157",331,75,1,0,19,0,0,1,1,2,0,174,3,11,23,10,6,0,5,22.6586102719033,0.302114803625378,0,5.74018126888217,0,0,0.302114803625378,0.302114803625378,0.604229607250755,0,52.5679758308157,0.906344410876133,3.32326283987915,6.94864048338369,3.02114803625378,1.81268882175227,0,1.51057401812689
"E00021158",340,47,2,0,19,4,6,2,1,3,0,214,3,2,11,7,17,1,1,13.8235294117647,0.588235294117647,0,5.58823529411765,1.17647058823529,1.76470588235294,0.588235294117647,0.294117647058824,0.882352941176471,0,62.9411764705882,0.882352941176471,0.588235294117647,3.23529411764706,2.05882352941176,5,0.294117647058824,0.294117647058824
"E00021159",571,236,21,0,86,8,1,7,7,5,0,139,7,10,15,9,4,4,12,41.3309982486865,3.67775831873905,0,15.061295971979,1.40105078809107,0.175131348511384,1.22591943957968,1.22591943957968,0.875656742556918,0,24.3432574430823,1.22591943957968,1.75131348511384,2.62697022767075,1.57618213660245,0.700525394045534,0.700525394045534,2.1015761821366
"E00021160",322,88,7,0,22,4,0,0,1,0,0,157,9,3,7,3,8,5,8,27.3291925465839,2.17391304347826,0,6.83229813664596,1.24223602484472,0,0,0.31055900621118,0,0,48.7577639751553,2.79503105590062,0.93167701863354,2.17391304347826,0.93167701863354,2.48447204968944,1.5527950310559,2.48447204968944
"E00021161",391,171,10,4,52,11,3,6,7,14,0,82,0,3,2,4,0,9,13,43.7340153452685,2.55754475703325,1.0230179028133,13.2992327365729,2.81329923273657,0.767263427109974,1.53452685421995,1.79028132992327,3.58056265984655,0,20.9718670076726,0,0.767263427109974,0.51150895140665,1.0230179028133,0,2.30179028132992,3.32480818414322
"E00021162",375,84,2,0,59,5,0,7,2,10,0,158,1,6,13,9,11,6,2,22.4,0.533333333333333,0,15.7333333333333,1.33333333333333,0,1.86666666666667,0.533333333333333,2.66666666666667,0,42.1333333333333,0.266666666666667,1.6,3.46666666666667,2.4,2.93333333333333,1.6,0.533333333333333
"E00021163",353,99,3,0,29,0,2,1,3,5,0,154,4,1,32,6,2,3,9,28.0453257790368,0.84985835694051,0,8.21529745042493,0,0.56657223796034,0.28328611898017,0.84985835694051,1.41643059490085,0,43.6260623229462,1.13314447592068,0.28328611898017,9.06515580736544,1.69971671388102,0.56657223796034,0.84985835694051,2.54957507082153
"E00021164",279,84,5,0,41,1,0,3,2,0,1,84,4,9,21,7,7,1,9,30.1075268817204,1.7921146953405,0,14.6953405017921,0.3584229390681,0,1.0752688172043,0.716845878136201,0,0.3584229390681,30.1075268817204,1.4336917562724,3.2258064516129,7.52688172043011,2.5089605734767,2.5089605734767,0.3584229390681,3.2258064516129
"E00021165",338,95,3,0,36,1,0,3,2,1,0,153,12,5,4,3,10,2,8,28.1065088757396,0.887573964497041,0,10.6508875739645,0.29585798816568,0,0.887573964497041,0.591715976331361,0.29585798816568,0,45.2662721893491,3.55029585798817,1.4792899408284,1.18343195266272,0.887573964497041,2.9585798816568,0.591715976331361,2.36686390532544
"E00021166",387,127,9,0,56,8,1,6,5,1,0,127,9,9,8,3,13,3,2,32.8165374677003,2.32558139534884,0,14.4702842377261,2.0671834625323,0.258397932816538,1.55038759689922,1.29198966408269,0.258397932816538,0,32.8165374677003,2.32558139534884,2.32558139534884,2.0671834625323,0.775193798449612,3.35917312661499,0.775193798449612,0.516795865633075
"E00021167",305,121,7,0,50,4,0,5,3,2,5,81,5,4,7,2,5,2,2,39.672131147541,2.29508196721311,0,16.3934426229508,1.31147540983607,0,1.63934426229508,0.983606557377049,0.655737704918033,1.63934426229508,26.5573770491803,1.63934426229508,1.31147540983607,2.29508196721311,0.655737704918033,1.63934426229508,0.655737704918033,0.655737704918033
"E00021168",374,210,16,1,83,2,7,9,12,5,0,9,6,3,2,0,1,2,6,56.1497326203209,4.27807486631016,0.267379679144385,22.192513368984,0.53475935828877,1.8716577540107,2.40641711229947,3.20855614973262,1.33689839572193,0,2.40641711229947,1.60427807486631,0.802139037433155,0.53475935828877,0,0.267379679144385,0.53475935828877,1.60427807486631
"E00021169",467,155,11,0,54,3,1,4,4,4,2,185,2,4,23,9,3,0,3,33.1905781584582,2.35546038543897,0,11.5631691648822,0.642398286937901,0.214132762312634,0.856531049250535,0.856531049250535,0.856531049250535,0.428265524625268,39.6145610278373,0.428265524625268,0.856531049250535,4.92505353319058,1.9271948608137,0.642398286937901,0,0.642398286937901
"E00021170",466,75,8,1,28,13,5,3,7,15,1,224,1,10,28,19,13,1,14,16.0944206008584,1.71673819742489,0.214592274678112,6.00858369098712,2.78969957081545,1.07296137339056,0.643776824034335,1.50214592274678,3.21888412017167,0.214592274678112,48.068669527897,0.214592274678112,2.14592274678112,6.00858369098712,4.07725321888412,2.78969957081545,0.214592274678112,3.00429184549356
"E00021171",660,174,4,0,79,13,0,4,10,3,1,294,3,10,21,12,20,8,4,26.3636363636364,0.606060606060606,0,11.969696969697,1.96969696969697,0,0.606060606060606,1.51515151515152,0.454545454545455,0.151515151515152,44.5454545454545,0.454545454545455,1.51515151515152,3.18181818181818,1.81818181818182,3.03030303030303,1.21212121212121,0.606060606060606
"E00021172",281,149,8,0,21,7,0,8,11,4,0,44,3,7,4,10,0,2,3,53.0249110320285,2.84697508896797,0,7.47330960854092,2.49110320284698,0,2.84697508896797,3.91459074733096,1.42348754448399,0,15.6583629893238,1.06761565836299,2.49110320284698,1.42348754448399,3.55871886120996,0,0.711743772241993,1.06761565836299
"E00021173",372,191,6,0,30,0,1,9,1,4,2,71,2,4,30,9,3,3,6,51.3440860215054,1.61290322580645,0,8.06451612903226,0,0.268817204301075,2.41935483870968,0.268817204301075,1.0752688172043,0.537634408602151,19.0860215053763,0.537634408602151,1.0752688172043,8.06451612903226,2.41935483870968,0.806451612903226,0.806451612903226,1.61290322580645
"E00021174",228,158,8,0,48,0,1,1,1,0,1,0,1,4,1,2,0,0,2,69.2982456140351,3.50877192982456,0,21.0526315789474,0,0.43859649122807,0.43859649122807,0.43859649122807,0,0.43859649122807,0,0.43859649122807,1.75438596491228,0.43859649122807,0.87719298245614,0,0,0.87719298245614
"E00021175",300,145,7,0,34,2,1,4,0,1,1,70,5,6,14,6,1,0,3,48.3333333333333,2.33333333333333,0,11.3333333333333,0.666666666666667,0.333333333333333,1.33333333333333,0,0.333333333333333,0.333333333333333,23.3333333333333,1.66666666666667,2,4.66666666666667,2,0.333333333333333,0,1
"E00021176",298,134,5,0,32,5,4,8,3,3,1,63,0,3,16,12,2,4,3,44.9664429530201,1.67785234899329,0,10.738255033557,1.67785234899329,1.34228187919463,2.68456375838926,1.00671140939597,1.00671140939597,0.335570469798658,21.1409395973154,0,1.00671140939597,5.36912751677852,4.02684563758389,0.671140939597315,1.34228187919463,1.00671140939597
"E00021177",425,59,7,0,28,3,10,4,8,7,14,224,0,3,20,8,6,6,18,13.8823529411765,1.64705882352941,0,6.58823529411765,0.705882352941177,2.35294117647059,0.941176470588235,1.88235294117647,1.64705882352941,3.29411764705882,52.7058823529412,0,0.705882352941177,4.70588235294118,1.88235294117647,1.41176470588235,1.41176470588235,4.23529411764706
"E00021179",327,104,4,0,49,3,2,2,4,15,3,78,7,19,13,3,8,4,9,31.8042813455657,1.22324159021407,0,14.9847094801223,0.917431192660551,0.611620795107034,0.611620795107034,1.22324159021407,4.58715596330275,0.917431192660551,23.8532110091743,2.14067278287462,5.81039755351682,3.97553516819572,0.917431192660551,2.44648318042813,1.22324159021407,2.75229357798165
"E00021180",444,74,1,0,63,6,4,2,3,6,5,188,6,11,33,12,13,5,12,16.6666666666667,0.225225225225225,0,14.1891891891892,1.35135135135135,0.900900900900901,0.45045045045045,0.675675675675676,1.35135135135135,1.12612612612613,42.3423423423423,1.35135135135135,2.47747747747748,7.43243243243243,2.7027027027027,2.92792792792793,1.12612612612613,2.7027027027027
"E00021181",230,78,6,0,19,4,3,5,7,4,5,67,1,8,10,6,2,1,4,33.9130434782609,2.60869565217391,0,8.26086956521739,1.73913043478261,1.30434782608696,2.17391304347826,3.04347826086957,1.73913043478261,2.17391304347826,29.1304347826087,0.434782608695652,3.47826086956522,4.34782608695652,2.60869565217391,0.869565217391304,0.434782608695652,1.73913043478261
"E00021182",343,175,10,0,71,2,2,4,7,2,0,26,4,7,7,7,4,3,12,51.0204081632653,2.91545189504373,0,20.6997084548105,0.583090379008746,0.583090379008746,1.16618075801749,2.04081632653061,0.583090379008746,0,7.5801749271137,1.16618075801749,2.04081632653061,2.04081632653061,2.04081632653061,1.16618075801749,0.87463556851312,3.49854227405248
"E00021183",231,140,3,0,37,3,0,4,7,1,0,9,4,6,4,0,7,0,6,60.6060606060606,1.2987012987013,0,16.017316017316,1.2987012987013,0,1.73160173160173,3.03030303030303,0.432900432900433,0,3.8961038961039,1.73160173160173,2.5974025974026,1.73160173160173,0,3.03030303030303,0,2.5974025974026
"E00021184",169,47,2,0,30,0,1,1,2,4,1,45,3,2,12,2,15,2,0,27.810650887574,1.18343195266272,0,17.7514792899408,0,0.591715976331361,0.591715976331361,1.18343195266272,2.36686390532544,0.591715976331361,26.6272189349112,1.77514792899408,1.18343195266272,7.10059171597633,1.18343195266272,8.87573964497041,1.18343195266272,0
"E00021185",304,159,5,0,12,3,1,4,2,2,2,73,2,5,17,14,2,0,1,52.3026315789474,1.64473684210526,0,3.94736842105263,0.986842105263158,0.328947368421053,1.31578947368421,0.657894736842105,0.657894736842105,0.657894736842105,24.0131578947368,0.657894736842105,1.64473684210526,5.59210526315789,4.60526315789474,0.657894736842105,0,0.328947368421053
