"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E01004249",2049,18.22,112.458836443469
"E01004250",2342,9.99,234.434434434434
"E01004251",2082,12.73,163.550667714061
"E01004252",2707,16.1,168.136645962733
"E01004253",2340,15.26,153.342070773263
"E01004254",2120,17.06,124.267291910903
"E01004255",1618,9.39,172.310969116081
"E01004256",1729,14.33,120.655966503838
"E01004257",1884,12.57,149.880668257757
"E01004258",1506,9.75,154.461538461538
"E01004259",1723,13.33,129.257314328582
"E01004260",1790,9.81,182.466870540265
"E01004261",2525,16.62,151.925391095066
"E01004262",1742,14.68,118.66485013624
"E01004263",1419,8.15,174.110429447853
"E01004264",1537,6.08,252.796052631579
"E01004266",1545,8.21,188.185140073082
"E01004267",1767,21.08,83.8235294117647
"E01004268",1784,5.17,345.067698259188
"E01004269",1975,15.52,127.255154639175
"E01004270",2236,29.34,76.2099522835719
"E01004271",1589,9.59,165.693430656934
"E01004272",2099,9.48,221.413502109705
"E01004273",1904,16.86,112.930011862396
"E01004274",1973,8.49,232.391048292108
"E01004275",1879,13.87,135.472242249459
"E01004276",2024,8.14,248.648648648649
"E01004277",1630,43.08,37.8365831012071
"E01004280",1879,13.63,137.857666911225
"E01004281",1770,12.56,140.923566878981
"E01004283",2317,15.11,153.342157511582
"E01004284",2302,19.08,120.649895178197
"E01004285",2318,12.47,185.88612670409
"E01004286",2364,15.6,151.538461538462
"E01004287",2171,8.53,254.513481828839
"E01004288",1620,10.28,157.587548638132
"E01004289",1844,10.49,175.786463298379
"E01004290",1302,10.26,126.900584795322
"E01004291",1844,11.59,159.102674719586
"E01004292",1738,15,115.866666666667
"E01004293",2125,32.63,65.1241189089795
"E01004294",1757,21.33,82.3722456633849
"E01004295",1516,8.13,186.469864698647
"E01004296",1605,13.5,118.888888888889
"E01004297",1826,12.04,151.661129568106
"E01004298",1637,9.18,178.322440087146
"E01004300",1349,5.22,258.429118773946
"E01004301",1324,8.18,161.858190709046
"E01004302",1987,4.98,398.995983935743
"E01004303",2362,22.17,106.540369869193
"E01004304",1957,10.28,190.369649805447
"E01004305",1952,9.11,214.270032930845
"E01004306",1799,12.18,147.701149425287
"E01004307",2186,21.46,101.863932898416
"E01004308",1478,8.33,177.430972388956
"E01004309",2852,12.68,224.921135646688
"E01004310",1971,9.19,214.472252448313
"E01004311",1518,8.47,179.220779220779
"E01004312",1614,6.87,234.934497816594
"E01004313",2043,8.21,248.84287454324
"E01004314",1100,8.33,132.052821128451
"E01004315",1628,9.56,170.292887029289
"E01004316",1138,3.52,323.295454545455
"E01004317",2706,27.06,100
"E01004318",1459,5.87,248.55195911414
"E01004319",1886,8.97,210.25641025641
"E01004321",1822,10.43,174.688398849473
"E01004322",1292,14.18,91.114245416079
"E01004323",1466,7.07,207.355021216407
"E01004324",1574,7.61,206.833114323259
"E01004325",2487,13.65,182.197802197802
"E01004326",1444,8.37,172.520908004779
"E01032764",1302,32.53,40.0245926836766
"E01032765",1488,8.1,183.703703703704
"E01032766",1307,8.07,161.957868649318
"E01032767",1584,13.43,117.944899478779
"E01032768",1307,7.06,185.127478753541
"E01032769",1235,10.31,119.786614936954
"E01032770",1191,4.38,271.917808219178
"E01032771",1104,35.13,31.4261315115286
"E01032772",1135,8.14,139.434889434889
"E01032773",1561,3.38,461.834319526627
"E01032774",1298,20.42,63.5651322233105
"E01032775",1108,3.5,316.571428571429
"E01032776",1076,8.06,133.498759305211
"E01032777",1141,11.59,98.4469370146678
"E01032778",1108,31.29,35.4106743368488
"E01032779",1089,2.98,365.436241610738
"E01032780",1333,35.24,37.8263337116913
"E01032781",1535,5.45,281.651376146789
"E01032782",1614,7.67,210.430247718383
"E01032783",1383,8.24,167.839805825243
"E01032784",1516,6.48,233.950617283951
"E01032785",1348,7.27,185.419532324622
"E01032786",1561,5.83,267.753001715266
"E01032787",2567,10.61,241.941564561734
