"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00021707",143,4,19,0,62,17,39,1,1,2.7972027972028,13.2867132867133,0,43.3566433566434,11.8881118881119,27.2727272727273,0.699300699300699,0.699300699300699
"E00021708",130,13,25,1,56,7,23,4,1,10,19.2307692307692,0.769230769230769,43.0769230769231,5.38461538461539,17.6923076923077,3.07692307692308,0.769230769230769
"E00021709",111,4,12,0,63,4,27,1,0,3.6036036036036,10.8108108108108,0,56.7567567567568,3.6036036036036,24.3243243243243,0.900900900900901,0
"E00021710",116,11,19,0,60,4,20,1,1,9.48275862068965,16.3793103448276,0,51.7241379310345,3.44827586206897,17.2413793103448,0.862068965517241,0.862068965517241
"E00021711",200,14,30,0,36,9,107,2,2,7,15,0,18,4.5,53.5,1,1
"E00021712",150,14,24,0,37,8,65,1,1,9.33333333333333,16,0,24.6666666666667,5.33333333333333,43.3333333333333,0.666666666666667,0.666666666666667
"E00021713",98,4,7,0,57,4,23,0,3,4.08163265306122,7.14285714285714,0,58.1632653061224,4.08163265306122,23.469387755102,0,3.06122448979592
"E00021714",100,7,13,1,48,22,9,0,0,7,13,1,48,22,9,0,0
"E00021715",135,7,12,0,52,33,28,1,2,5.18518518518519,8.88888888888889,0,38.5185185185185,24.4444444444444,20.7407407407407,0.740740740740741,1.48148148148148
"E00021716",165,11,9,0,123,5,13,3,1,6.66666666666667,5.45454545454545,0,74.5454545454545,3.03030303030303,7.87878787878788,1.81818181818182,0.606060606060606
"E00021717",109,7,10,0,62,7,22,0,1,6.42201834862385,9.1743119266055,0,56.8807339449541,6.42201834862385,20.1834862385321,0,0.917431192660551
"E00021718",155,11,36,1,46,7,52,1,1,7.09677419354839,23.2258064516129,0.645161290322581,29.6774193548387,4.51612903225806,33.5483870967742,0.645161290322581,0.645161290322581
"E00021719",56,6,11,0,25,3,10,1,0,10.7142857142857,19.6428571428571,0,44.6428571428571,5.35714285714286,17.8571428571429,1.78571428571429,0
"E00021722",158,2,4,0,10,102,35,2,3,1.26582278481013,2.53164556962025,0,6.32911392405063,64.5569620253165,22.1518987341772,1.26582278481013,1.89873417721519
"E00021723",110,12,24,1,18,19,30,5,1,10.9090909090909,21.8181818181818,0.909090909090909,16.3636363636364,17.2727272727273,27.2727272727273,4.54545454545455,0.909090909090909
"E00021724",120,38,38,0,2,2,36,3,1,31.6666666666667,31.6666666666667,0,1.66666666666667,1.66666666666667,30,2.5,0.833333333333333
"E00021725",116,28,29,0,3,26,28,2,0,24.1379310344828,25,0,2.58620689655172,22.4137931034483,24.1379310344828,1.72413793103448,0
"E00021726",108,6,11,0,76,3,12,0,0,5.55555555555556,10.1851851851852,0,70.3703703703704,2.77777777777778,11.1111111111111,0,0
"E00021727",111,3,5,0,22,73,5,2,1,2.7027027027027,4.5045045045045,0,19.8198198198198,65.7657657657658,4.5045045045045,1.8018018018018,0.900900900900901
"E00021728",114,9,14,1,58,4,24,1,3,7.89473684210526,12.280701754386,0.87719298245614,50.8771929824561,3.50877192982456,21.0526315789474,0.87719298245614,2.63157894736842
"E00021729",72,4,12,1,38,2,13,2,0,5.55555555555556,16.6666666666667,1.38888888888889,52.7777777777778,2.77777777777778,18.0555555555556,2.77777777777778,0
"E00021730",163,14,25,1,93,2,25,2,1,8.58895705521472,15.3374233128834,0.613496932515337,57.0552147239264,1.22699386503067,15.3374233128834,1.22699386503067,0.613496932515337
"E00021731",156,9,28,5,78,9,23,2,2,5.76923076923077,17.9487179487179,3.2051282051282,50,5.76923076923077,14.7435897435897,1.28205128205128,1.28205128205128
"E00021732",98,10,28,0,25,2,29,4,0,10.2040816326531,28.5714285714286,0,25.5102040816327,2.04081632653061,29.5918367346939,4.08163265306122,0
"E00021733",250,18,31,2,10,122,51,16,0,7.2,12.4,0.8,4,48.8,20.4,6.4,0
"E00021734",208,11,21,20,53,68,29,3,3,5.28846153846154,10.0961538461538,9.61538461538462,25.4807692307692,32.6923076923077,13.9423076923077,1.44230769230769,1.44230769230769
"E00021735",138,7,12,0,21,51,44,2,1,5.07246376811594,8.69565217391304,0,15.2173913043478,36.9565217391304,31.8840579710145,1.44927536231884,0.72463768115942
"E00021736",135,16,20,2,67,2,25,1,2,11.8518518518519,14.8148148148148,1.48148148148148,49.6296296296296,1.48148148148148,18.5185185185185,0.740740740740741,1.48148148148148
"E00021737",104,6,28,2,17,12,34,2,3,5.76923076923077,26.9230769230769,1.92307692307692,16.3461538461538,11.5384615384615,32.6923076923077,1.92307692307692,2.88461538461538
"E00021738",112,4,4,1,5,80,16,2,0,3.57142857142857,3.57142857142857,0.892857142857143,4.46428571428571,71.4285714285714,14.2857142857143,1.78571428571429,0
"E00021739",126,5,7,0,4,2,105,3,0,3.96825396825397,5.55555555555556,0,3.17460317460317,1.58730158730159,83.3333333333333,2.38095238095238,0
"E00021740",168,13,20,23,75,12,24,0,1,7.73809523809524,11.9047619047619,13.6904761904762,44.6428571428571,7.14285714285714,14.2857142857143,0,0.595238095238095
"E00021741",124,11,19,0,0,2,88,3,1,8.87096774193548,15.3225806451613,0,0,1.61290322580645,70.9677419354839,2.41935483870968,0.806451612903226
"E00021742",211,12,3,1,16,25,150,1,3,5.68720379146919,1.4218009478673,0.4739336492891,7.58293838862559,11.8483412322275,71.0900473933649,0.4739336492891,1.4218009478673
