"GeographyCode","KS105EW0001","KS105EW0002","KS105EW0003","KS105EW0004","KS105EW0005","KS105EW0006","KS105EW0007","KS105EW0008","KS105EW0009","KS105EW0010","KS105EW0011","KS105EW0012","KS105EW0013","KS105EW0014","KS105EW0015","KS105EW0016","KS105EW0017","KS105EW0018","KS105EW0019","KS105EW0020","KS105EW0021","KS105EW0022","KS105EW0023","KS105EW0024","KS105EW0025","KS105EW0026","KS105EW0027","KS105EW0028","KS105EW0029","KS105EW0030","KS105EW0031"
"E02000885",2509,234,624,39,137,391,70,111,30,4,235,130,159,32,4,309,9.32642487046632,24.8704663212435,1.55440414507772,5.46034276604225,15.5838979673177,2.78995615783181,4.42407333599043,1.19569549621363,0.159426066161817,9.36628138700678,5.18134715025907,6.33718612993224,1.27540852929454,0.159426066161817,12.3156636110004
"E02000886",3185,162,980,39,303,392,64,290,55,7,169,88,127,31,6,472,5.08634222919937,30.7692307692308,1.22448979591837,9.51334379905808,12.3076923076923,2.00941915227629,9.10518053375196,1.72684458398744,0.21978021978022,5.30612244897959,2.76295133437991,3.98744113029827,0.973312401883831,0.188383045525903,14.8194662480377
"E02000887",3165,209,739,48,165,513,85,133,90,13,411,135,201,27,12,384,6.60347551342812,23.349131121643,1.51658767772512,5.21327014218009,16.2085308056872,2.68562401263823,4.20221169036335,2.8436018957346,0.410742496050553,12.9857819905213,4.2654028436019,6.35071090047393,0.853080568720379,0.37914691943128,12.1327014218009
"E02000888",3306,139,1001,32,293,509,57,305,50,6,193,72,159,65,2,423,4.20447670901391,30.2782819116757,0.967937084089534,8.8626739261948,15.3962492437992,1.72413793103448,9.22565033272837,1.5124016938899,0.181488203266788,5.837870538415,2.17785843920145,4.80943738656987,1.96612220205687,0.0604960677555959,12.7949183303085
"E02000889",2879,149,963,35,226,355,53,218,51,2,112,90,97,37,4,487,5.17540812782216,33.4491142757902,1.21569989579715,7.84994789857589,12.3306703716568,1.84091698506426,7.5720736366794,1.77144841959014,0.069468565474123,3.89023966655089,3.12608544633553,3.36922542549496,1.28516846127127,0.138937130948246,16.9155956929489
"E02000890",3093,182,1237,57,375,239,41,395,42,3,65,47,40,15,4,351,5.88425476883285,39.9935337859683,1.84287099903007,12.1241513094083,7.72712576786292,1.32557387649531,12.7707727125768,1.35790494665373,0.0969932104752667,2.10151956029745,1.51956029744585,1.29324280633689,0.484966052376334,0.129324280633689,11.3482056256062
"E02000891",5742,126,1904,35,636,600,86,570,91,10,387,134,170,92,4,897,2.19435736677116,33.1591779867642,0.609543712991989,11.0762800417973,10.4493207941484,1.4977359804946,9.92685475444096,1.58481365377917,0.17415534656914,6.73981191222571,2.33368164402647,2.96064089167537,1.60222918843608,0.0696621386276559,15.6217345872518
"E02000893",2912,225,780,49,271,405,86,171,61,6,242,103,107,45,5,356,7.72664835164835,26.7857142857143,1.68269230769231,9.30631868131868,13.907967032967,2.9532967032967,5.87225274725275,2.09478021978022,0.206043956043956,8.31043956043956,3.53708791208791,3.67445054945055,1.54532967032967,0.171703296703297,12.2252747252747
"E02000894",4510,118,1428,33,613,496,95,429,96,6,226,104,148,69,1,648,2.61640798226164,31.6629711751663,0.731707317073171,13.5920177383592,10.9977827050998,2.10643015521064,9.51219512195122,2.12860310421286,0.133037694013304,5.01108647450111,2.3059866962306,3.28159645232816,1.52993348115299,0.0221729490022173,14.3680709534368
"E02006853",3320,121,1242,29,344,329,41,298,58,4,254,73,108,38,0,381,3.64457831325301,37.4096385542169,0.873493975903615,10.3614457831325,9.90963855421687,1.23493975903614,8.97590361445783,1.74698795180723,0.120481927710843,7.65060240963855,2.19879518072289,3.25301204819277,1.14457831325301,0,11.4759036144578
"E02006854",2991,39,1198,18,459,285,27,336,26,1,116,26,57,48,1,354,1.30391173520562,40.0534938147777,0.601805416248746,15.346038114343,9.52858575727181,0.902708124373119,11.2337011033099,0.869274490137078,0.0334336342360415,3.87830157138081,0.869274490137078,1.90571715145436,1.60481444332999,0.0334336342360415,11.8355065195587
