"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E02000864",1883,0,1,60,4,12,140,224,143,229,157,132,37,215,98,67,121,122,121,0,0.0531067445565587,3.18640467339352,0.212426978226235,0.637280934678704,7.43494423791822,11.8959107806691,7.59426447158789,12.1614445034519,8.33775889537971,7.01009028146575,1.96494954859267,11.4179500796601,5.20446096654275,3.55815188528943,6.4259160913436,6.47902283590016,6.4259160913436
"E02000865",1699,2,2,58,1,8,90,200,120,187,168,97,19,201,88,61,121,146,130,0.117716303708064,0.117716303708064,3.41377280753384,0.0588581518540318,0.470865214832254,5.29723366686286,11.7716303708064,7.06297822248381,11.0064743967039,9.88816951147734,5.70924072984108,1.1183048852266,11.8304885226604,5.1795173631548,3.59034726309594,7.12183637433785,8.59329017068864,7.65155974102413
"E02000866",2561,1,0,71,5,10,141,264,142,202,298,215,44,403,111,99,216,164,175,0.0390472471690746,0,2.7723545490043,0.195236235845373,0.390472471690746,5.50566185083952,10.3084732526357,5.54470909800859,7.88754392815307,11.6360796563842,8.39515814135103,1.71807887543928,15.7360406091371,4.33424443576728,3.86567746973838,8.43420538852011,6.40374853572823,6.83326825458805
"E02000867",3031,0,5,86,4,12,132,321,132,304,311,366,68,462,147,127,208,163,183,0,0.164962058726493,2.83734741009568,0.131969646981194,0.395908940943583,4.35499835037941,10.5905641702408,4.35499835037941,10.0296931705708,10.2606400527879,12.0752226987793,2.2434839986803,15.2424942263279,4.84988452655889,4.19003629165292,6.86242164302211,5.37776311448367,6.03761134938964
"E02000868",1931,2,0,66,5,3,99,200,77,212,248,123,31,314,83,61,157,100,150,0.103573278094252,0,3.41791817711031,0.258933195235629,0.155359917141378,5.12687726566546,10.3573278094252,3.98757120662869,10.9787674779907,12.8430864836872,6.36975660279648,1.6053858104609,16.2610046607975,4.29829104091144,3.15898498187468,8.13050233039876,5.17866390471258,7.76799585706888
"E02000869",1622,0,1,46,6,5,80,199,75,164,151,157,24,269,67,61,95,86,136,0,0.061652281134402,2.83600493218249,0.369913686806412,0.30826140567201,4.93218249075216,12.268803945746,4.62392108508015,10.1109741060419,9.3094944512947,9.67940813810111,1.47965474722565,16.5844636251541,4.13070283600493,3.76078914919852,5.85696670776819,5.30209617755857,8.38471023427867
"E02000870",1646,0,2,46,6,9,83,179,87,227,187,112,34,204,83,63,124,85,115,0,0.121506682867558,2.79465370595383,0.364520048602673,0.54678007290401,5.04252733900365,10.8748481166464,5.28554070473876,13.7910085054678,11.3608748481166,6.80437424058323,2.06561360874848,12.3936816524909,5.04252733900365,3.82746051032807,7.53341433778858,5.1640340218712,6.98663426488457
"E02000871",1982,0,0,67,3,11,92,358,150,343,129,126,38,132,125,86,97,119,106,0,0,3.38042381432896,0.151362260343088,0.554994954591322,4.64177598385469,18.0625630676085,7.56811301715439,17.305751765893,6.50857719475278,6.35721493440969,1.91725529767911,6.65993945509586,6.30676084762866,4.33905146316852,4.89404641775984,6.00403632694248,5.3481331987891
"E02000872",2251,0,5,73,1,4,58,254,103,246,233,274,25,426,101,58,116,115,159,0,0.22212350066637,3.24300310972901,0.0444247001332741,0.177698800533096,2.5766326077299,11.2838738338516,4.57574411372723,10.9284762327854,10.3509551310529,12.1723678365171,1.11061750333185,18.9249222567748,4.48689471346068,2.5766326077299,5.1532652154598,5.10884051532652,7.06352732119058
"E02000873",1844,1,2,52,3,7,69,248,114,308,158,113,34,186,101,67,167,109,105,0.0542299349240781,0.108459869848156,2.81995661605206,0.162689804772234,0.379609544468547,3.74186550976139,13.4490238611714,6.1822125813449,16.7028199566161,8.56832971800434,6.12798264642082,1.84381778741865,10.0867678958785,5.47722342733189,3.63340563991323,9.05639913232104,5.91106290672451,5.6941431670282
"E02000874",1588,1,1,36,1,6,73,245,136,274,122,96,28,142,99,63,107,67,91,0.0629722921914358,0.0629722921914358,2.26700251889169,0.0629722921914358,0.377833753148615,4.59697732997481,15.4282115869018,8.56423173803526,17.2544080604534,7.68261964735516,6.04534005037783,1.7632241813602,8.94206549118388,6.23425692695214,3.96725440806045,6.73803526448363,4.2191435768262,5.73047858942065
"E02000875",2146,3,0,72,3,13,111,286,162,352,148,168,30,197,149,73,133,125,121,0.139794967381174,0,3.35507921714818,0.139794967381174,0.605778191985089,5.17241379310345,13.3271202236719,7.54892823858341,16.4026095060578,6.89655172413793,7.82851817334576,1.39794967381174,9.17986952469711,6.94315004659832,3.40167753960857,6.19757688723206,5.82479030754893,5.63839701770736
"E02000876",1910,0,2,54,1,4,54,247,92,296,181,176,27,270,92,75,126,90,123,0,0.104712041884817,2.82722513089005,0.0523560209424084,0.209424083769634,2.82722513089005,12.9319371727749,4.81675392670157,15.4973821989529,9.47643979057592,9.21465968586387,1.41361256544503,14.1361256544503,4.81675392670157,3.92670157068063,6.59685863874346,4.71204188481675,6.43979057591623
"E02000877",2172,0,2,63,1,7,98,298,147,430,164,130,43,197,123,86,148,107,128,0,0.0920810313075506,2.90055248618785,0.0460405156537753,0.322283609576427,4.51197053406998,13.720073664825,6.76795580110497,19.7974217311234,7.55064456721915,5.98526703499079,1.97974217311234,9.06998158379374,5.66298342541436,3.95948434622468,6.81399631675875,4.92633517495396,5.89318600368324
"E02000878",3090,2,1,79,8,9,67,342,120,372,287,597,42,500,134,94,130,123,183,0.0647249190938511,0.0323624595469256,2.55663430420712,0.258899676375405,0.29126213592233,2.16828478964401,11.0679611650485,3.88349514563107,12.0388349514563,9.28802588996764,19.3203883495146,1.35922330097087,16.1812297734628,4.33656957928803,3.042071197411,4.20711974110032,3.98058252427184,5.92233009708738
"E02000879",1718,0,1,42,4,1,71,227,126,278,118,136,38,171,102,70,126,108,99,0,0.0582072176949942,2.44470314318976,0.232828870779977,0.0582072176949942,4.13271245634459,13.2130384167637,7.33410942956927,16.1816065192084,6.86845168800931,7.91618160651921,2.21187427240978,9.953434225844,5.93713620488941,4.07450523864959,7.33410942956927,6.28637951105937,5.76251455180442
"E02000880",1482,1,1,40,9,5,56,204,87,239,127,137,25,159,75,54,87,95,81,0.0674763832658569,0.0674763832658569,2.69905533063428,0.607287449392713,0.337381916329285,3.77867746288799,13.7651821862348,5.87044534412955,16.1268556005398,8.56950067476383,9.2442645074224,1.68690958164642,10.7287449392713,5.06072874493927,3.64372469635628,5.87044534412955,6.41025641025641,5.46558704453441
"E02000881",1421,1,1,61,6,13,109,174,117,248,77,101,21,109,104,37,83,78,81,0.0703729767769177,0.0703729767769177,4.29275158339198,0.422237860661506,0.91484869809993,7.67065446868403,12.2448979591837,8.23363828289937,17.4524982406756,5.41871921182266,7.10767065446868,1.47783251231527,7.67065446868403,7.31878958479944,2.60380014074595,5.84095707248417,5.48909218859958,5.70021111893033
"E02000882",1821,1,3,65,1,3,98,249,140,252,113,135,37,151,107,86,150,143,87,0.0549148819330038,0.164744645799012,3.56946732564525,0.0549148819330038,0.164744645799012,5.38165842943438,13.673805601318,7.68808347062054,13.838550247117,6.20538165842943,7.41350906095552,2.03185063152114,8.29214717188358,5.87589236683141,4.72267984623833,8.23723228995058,7.85282811641955,4.77759472817133
"E02000883",1581,1,0,43,0,20,134,202,133,291,95,128,23,100,109,49,102,66,85,0.0632511068943706,0,2.71979759645794,0,1.26502213788741,8.47564832384567,12.7767235926629,8.4123972169513,18.4060721062619,6.00885515496521,8.09614168247944,1.45477545857053,6.32511068943707,6.8943706514864,3.09930423782416,6.45161290322581,4.17457305502846,5.37634408602151
"E02000884",3181,2,11,50,5,1,66,299,118,309,286,794,50,522,138,89,150,169,122,0.0628733102797862,0.345803206538824,1.57183275699466,0.157183275699466,0.0314366551398931,2.07481923923295,9.39955988682804,3.70952530650739,9.71392643822697,8.99088337000943,24.9607041810751,1.57183275699466,16.4099339830242,4.33825840930525,2.79786230745049,4.71549827098397,5.31279471864194,3.83527192706696
"E02000885",1555,1,2,55,2,6,75,233,102,268,95,134,22,153,92,48,99,77,91,0.0643086816720257,0.128617363344051,3.53697749196141,0.128617363344051,0.385852090032154,4.82315112540193,14.983922829582,6.55948553054662,17.2347266881029,6.10932475884244,8.61736334405145,1.41479099678457,9.83922829581994,5.91639871382637,3.08681672025723,6.36655948553055,4.95176848874598,5.85209003215434
"E02000886",2402,1,2,47,8,7,110,216,117,231,211,622,37,300,108,57,108,101,119,0.0416319733555371,0.0832639467110741,1.95670274771024,0.333055786844296,0.291423813488759,4.57951706910908,8.992506244796,4.87094088259783,9.61698584512906,8.78434637801832,25.895087427144,1.54038301415487,12.4895920066611,4.496253122398,2.37302248126561,4.496253122398,4.20482930890924,4.95420482930891
"E02000887",1979,0,1,54,4,7,184,247,156,361,117,185,37,145,134,75,107,78,87,0,0.0505305709954523,2.72865083375442,0.202122283981809,0.353713996968166,9.29762506316321,12.4810510358767,7.88276907529055,18.2415361293583,5.91207680646791,9.34815563415867,1.86963112683173,7.32693279434058,6.7710965133906,3.78979282465892,5.40677109651339,3.94138453764528,4.39615967660435
"E02000888",2513,1,0,70,6,2,75,225,115,260,243,613,44,312,123,109,106,95,114,0.0397930760047752,0,2.78551532033426,0.238758456028651,0.0795861520095503,2.98448070035814,8.95344210107441,4.57620374054914,10.3461997612415,9.66971746916037,24.3931555909272,1.75089534421011,12.4154397134899,4.89454834858735,4.33744528452049,4.21806605650617,3.78034222045364,4.53641066454437
"E02000889",2230,0,1,57,5,5,77,166,113,175,226,595,36,318,102,99,96,68,91,0,0.0448430493273543,2.55605381165919,0.224215246636771,0.224215246636771,3.45291479820628,7.44394618834081,5.06726457399103,7.847533632287,10.1345291479821,26.6816143497758,1.61434977578475,14.2600896860987,4.57399103139013,4.43946188340807,4.30493273542601,3.04932735426009,4.08071748878924
"E02000890",2381,2,4,48,9,1,82,112,65,87,247,759,28,476,86,75,92,85,123,0.0839983200335993,0.167996640067199,2.01595968080638,0.377992440151197,0.0419991600167997,3.44393112137757,4.70390592188156,2.72994540109198,3.65392692146157,10.3737925241495,31.8773624527509,1.17597648047039,19.9916001679966,3.61192776144477,3.14993700125997,3.86392272154557,3.56992860142797,5.16589668206636
"E02000891",4367,2,8,79,9,9,158,283,153,302,514,1421,57,586,185,153,136,144,168,0.0457980306846806,0.183192122738722,1.80902221204488,0.206091138081063,0.206091138081063,3.61804442408976,6.4804213418823,3.50354934737806,6.91550263338677,11.7700938859629,32.5395008014655,1.3052438745134,13.4188229906114,4.23631783833295,3.50354934737806,3.11426608655828,3.297458209297,3.84703457751317
"E02000893",1943,1,6,59,6,10,146,173,113,195,218,353,38,182,93,75,95,77,103,0.0514668039114771,0.308800823468863,3.03654143077715,0.308800823468863,0.514668039114771,7.51415337107566,8.90375707668554,5.81574884199691,10.036026762738,11.219763252702,18.1677817807514,1.95573854863613,9.36695831188883,4.78641276376737,3.86001029336078,4.88934637159032,3.96294390118374,5.30108080288214
"E02000894",3585,0,3,77,6,4,178,245,150,228,441,1016,47,505,131,137,154,109,154,0,0.0836820083682008,2.14783821478382,0.167364016736402,0.111576011157601,4.96513249651325,6.83403068340307,4.18410041841004,6.35983263598326,12.3012552301255,28.3403068340307,1.31101813110181,14.0864714086471,3.65411436541144,3.82147838214784,4.29567642956764,3.04044630404463,4.29567642956764
"E02006853",2223,0,1,45,3,4,84,167,90,129,205,757,45,314,95,56,69,76,83,0,0.0449842555105713,2.02429149797571,0.134952766531714,0.179937022042285,3.77867746288799,7.51237067026541,4.04858299595142,5.8029689608637,9.22177237966712,34.0530814215025,2.02429149797571,14.1250562303194,4.27350427350427,2.51911830859199,3.10391363022942,3.41880341880342,3.73369320737742
"E02006854",2303,1,10,36,13,2,56,104,45,78,229,1079,34,318,68,38,53,74,65,0.0434216239687364,0.434216239687364,1.56317846287451,0.564481111593574,0.0868432479374729,2.43161094224924,4.51584889274859,1.95397307859314,3.38688666956144,9.94355188884064,46.8519322622666,1.47633521493704,13.8080764220582,2.95267042987408,1.65002171081198,2.30134607034303,3.2132001736865,2.82240555796787
