"GeographyCode","KS601EW0001","KS601EW0002","KS601EW0003","KS601EW0004","KS601EW0005","KS601EW0006","KS601EW0007","KS601EW0008","KS601EW0009","KS601EW0010","KS601EW0011","KS601EW0012","KS601EW0013","KS601EW0014","KS601EW0015","KS601EW0016","KS601EW0017","KS601EW0018","KS601EW0019","KS601EW0020","KS601EW0021","KS601EW0022","KS601EW0023","KS601EW0024","KS601EW0025","KS601EW0026","KS601EW0027","KS601EW0028","KS601EW0029"
"E01004197",1853,203,709,197,137,104,61,143,102,95,102,25,16,25,48,10.9552077711819,38.2622773880194,10.6314085267134,7.39341608202914,5.61252023745278,3.29195898542903,7.71721532649757,5.5045871559633,5.12682137075014,5.5045871559633,1.34916351861846,0.863464651915812,1.34916351861846,2.59039395574744
"E01004198",1159,130,379,93,103,52,92,82,86,83,59,27,13,20,42,11.2165660051769,32.7006039689387,8.02415875754961,8.8869715271786,4.48662640207075,7.93787748058671,7.07506471095772,7.42018981880932,7.16134598792062,5.09059534081104,2.32959447799827,1.12165660051769,1.72562553925798,3.62381363244176
"E01004199",1107,144,292,82,90,48,83,103,116,67,82,24,14,28,35,13.0081300813008,26.3775971093044,7.40740740740741,8.13008130081301,4.3360433604336,7.49774164408311,9.30442637759711,10.4787714543812,6.05239385727191,7.40740740740741,2.1680216802168,1.2646793134598,2.5293586269196,3.1616982836495
"E01004200",1380,92,541,172,54,171,25,210,43,41,31,15,6,10,17,6.66666666666667,39.2028985507246,12.463768115942,3.91304347826087,12.3913043478261,1.81159420289855,15.2173913043478,3.11594202898551,2.97101449275362,2.2463768115942,1.08695652173913,0.434782608695652,0.72463768115942,1.23188405797101
"E01004201",1184,133,456,126,86,41,62,101,70,71,38,24,19,13,31,11.2331081081081,38.5135135135135,10.6418918918919,7.26351351351351,3.46283783783784,5.23648648648649,8.53040540540541,5.91216216216216,5.99662162162162,3.20945945945946,2.02702702702703,1.60472972972973,1.09797297297297,2.61824324324324
"E01004202",1406,119,607,217,78,78,53,85,80,47,42,13,12,19,35,8.46372688477952,43.172119487909,15.4338549075391,5.54765291607397,5.54765291607397,3.76955903271693,6.04551920341394,5.68990042674253,3.34281650071124,2.98719772403983,0.924608819345662,0.85348506401138,1.35135135135135,2.48933143669986
"E01004203",1424,138,640,142,70,77,80,106,74,56,41,22,4,18,26,9.69101123595506,44.9438202247191,9.97191011235955,4.91573033707865,5.40730337078652,5.61797752808989,7.4438202247191,5.19662921348315,3.93258426966292,2.87921348314607,1.54494382022472,0.280898876404494,1.26404494382022,1.82584269662921
"E01004204",1145,100,347,103,97,59,88,107,98,87,59,26,19,30,38,8.73362445414847,30.3056768558952,8.99563318777293,8.47161572052402,5.1528384279476,7.68558951965066,9.34497816593887,8.5589519650655,7.59825327510917,5.1528384279476,2.2707423580786,1.65938864628821,2.62008733624454,3.31877729257642
"E01004205",1541,212,344,96,149,129,78,160,181,112,80,54,16,51,57,13.7573004542505,22.3231667748215,6.22972096041531,9.66904607397794,8.37118754055808,5.06164828033744,10.3828682673589,11.7456197274497,7.2680077871512,5.19143413367943,3.50421804023361,1.03828682673589,3.30953926022064,3.69889682024659
"E01004206",1131,132,290,48,83,91,83,133,97,106,68,25,13,25,30,11.6710875331565,25.6410256410256,4.24403183023873,7.33863837312113,8.04597701149425,7.33863837312113,11.7595048629531,8.57648099027409,9.37223695844385,6.01237842617153,2.210433244916,1.14942528735632,2.210433244916,2.6525198938992
"E01004207",1100,122,309,75,62,103,57,187,76,72,37,17,7,17,23,11.0909090909091,28.0909090909091,6.81818181818182,5.63636363636364,9.36363636363637,5.18181818181818,17,6.90909090909091,6.54545454545455,3.36363636363636,1.54545454545455,0.636363636363636,1.54545454545455,2.09090909090909
"E01004208",1721,129,719,157,94,121,39,284,64,63,51,33,16,19,34,7.49564206856479,41.7780360255665,9.12260313771063,5.46194073213248,7.03079604880883,2.26612434631028,16.5020337013364,3.71876815804765,3.66066240557815,2.96339337594422,1.91748983149332,0.929692039511912,1.1040092969204,1.97559558396281
"E01004209",951,122,268,55,88,52,48,84,111,50,73,22,12,25,35,12.8286014721346,28.1808622502629,5.78338590956888,9.2534174553102,5.46792849631966,5.04731861198738,8.83280757097792,11.6719242902208,5.25762355415352,7.67613038906414,2.31335436382755,1.26182965299685,2.62881177707676,3.68033648790747
"E01004211",1307,111,580,164,82,62,37,111,48,55,57,25,10,16,26,8.49273144605968,44.3764345830145,12.5478194338179,6.27390971690895,4.74368783473604,2.83091048201989,8.49273144605968,3.672532517215,4.20811017597552,4.36113236419281,1.91277735271614,0.765110941086458,1.22417750573833,1.98928844682479
"E01004212",1451,120,421,116,70,103,51,366,84,73,47,18,13,18,23,8.27015851137147,29.0144727773949,7.99448656099242,4.82425913163336,7.09855272226051,3.51481736733287,25.223983459683,5.78911095796003,5.03101309441764,3.23914541695382,1.24052377670572,0.895933838731909,1.24052377670572,1.58511371467953
"E01004214",1163,152,303,88,105,71,83,84,116,108,53,17,19,26,54,13.0696474634566,26.0533104041273,7.56663800515907,9.02837489251935,6.1049011177988,7.13671539122958,7.22269991401548,9.97420464316423,9.28632846087704,4.55717970765262,1.46173688736028,1.63370593293207,2.23559759243336,4.64316423043852
"E01004215",2125,169,970,180,137,78,100,202,137,73,79,28,17,40,60,7.95294117647059,45.6470588235294,8.47058823529412,6.44705882352941,3.67058823529412,4.70588235294118,9.50588235294118,6.44705882352941,3.43529411764706,3.71764705882353,1.31764705882353,0.8,1.88235294117647,2.82352941176471
"E01004216",1309,95,688,126,58,53,58,114,62,26,29,11,5,11,31,7.25744843391902,52.559205500382,9.62566844919786,4.43086325439267,4.0488922841864,4.43086325439267,8.70893812070283,4.73644003055768,1.98624904507257,2.21543162719633,0.840336134453782,0.381970970206264,0.840336134453782,2.36822001527884
"E01004217",1347,131,618,108,75,48,96,77,79,73,42,20,7,16,29,9.72531551596139,45.8797327394209,8.01781737193764,5.56792873051225,3.56347438752784,7.12694877505568,5.71640682999258,5.8648849294729,5.41945063103192,3.11804008908686,1.48478099480327,0.519673348181143,1.18782479584261,2.15293244246474
"E01004218",1424,103,684,165,71,52,83,119,71,38,38,11,4,12,32,7.23314606741573,48.0337078651685,11.5870786516854,4.98595505617978,3.65168539325843,5.82865168539326,8.35674157303371,4.98595505617978,2.6685393258427,2.6685393258427,0.772471910112359,0.280898876404494,0.842696629213483,2.24719101123596
"E01004219",1722,191,671,102,149,69,75,162,161,59,83,46,13,58,48,11.0917537746806,38.9663182346109,5.92334494773519,8.6527293844367,4.00696864111498,4.35540069686411,9.40766550522648,9.34959349593496,3.42624854819977,4.81997677119628,2.67131242740999,0.754936120789779,3.36817653890825,2.78745644599303
"E01004221",1537,118,788,157,90,51,58,114,70,53,38,25,5,15,42,7.67729342875732,51.2687052700065,10.2147039687703,5.85556278464541,3.3181522446324,3.77358490566038,7.41704619388419,4.55432661027977,3.44827586206897,2.47234873129473,1.62654521795706,0.325309043591412,0.975927130774236,2.73259596616786
"E01004222",1797,194,556,132,152,87,173,153,147,133,70,29,21,28,65,10.7957707289928,30.9404563160824,7.34557595993322,8.45854201446856,4.84140233722871,9.62715637173066,8.51419031719533,8.18030050083473,7.40122426265999,3.89538119087368,1.61380077907624,1.1686143572621,1.55815247634947,3.61713967723984
"E01004223",1537,165,567,157,109,60,127,89,100,100,63,22,16,18,48,10.7351984385166,36.8900455432661,10.2147039687703,7.09173715029278,3.90370852309694,8.26284970722186,5.79050097592713,6.50618087182824,6.50618087182824,4.09889394925179,1.43135979180221,1.04098893949252,1.17111255692908,3.12296681847755
"E01004224",1545,126,636,122,124,96,104,117,92,77,51,34,12,27,43,8.15533980582524,41.1650485436893,7.89644012944984,8.02588996763754,6.21359223300971,6.73139158576052,7.57281553398058,5.9546925566343,4.98381877022654,3.30097087378641,2.20064724919094,0.776699029126214,1.74757281553398,2.7831715210356
"E01004225",1936,116,1238,220,59,63,44,97,48,20,31,16,7,8,12,5.99173553719008,63.9462809917355,11.3636363636364,3.04752066115702,3.25413223140496,2.27272727272727,5.0103305785124,2.47933884297521,1.03305785123967,1.60123966942149,0.826446280991736,0.361570247933884,0.413223140495868,0.619834710743802
"E01004226",1264,177,453,81,97,83,64,104,92,64,49,14,14,18,45,14.003164556962,35.8386075949367,6.40822784810126,7.67405063291139,6.56645569620253,5.06329113924051,8.22784810126582,7.27848101265823,5.06329113924051,3.87658227848101,1.10759493670886,1.10759493670886,1.42405063291139,3.56012658227848
"E01004228",1493,123,677,188,84,48,120,98,54,71,30,18,14,14,28,8.23844608171467,45.344943067649,12.5920964501005,5.62625586068319,3.21500334896182,8.03750837240455,6.56396517079705,3.61687876758205,4.75552578700603,2.00937709310114,1.20562625586068,0.937709310113865,0.937709310113865,1.87541862022773
"E01004229",1151,131,420,80,79,90,64,118,88,43,38,17,17,20,26,11.3814074717637,36.4900086880973,6.95047784535187,6.86359687228497,7.81928757602085,5.56038227628149,10.251954821894,7.64552562988706,3.73588184187663,3.30147697654214,1.47697654213727,1.47697654213727,1.73761946133797,2.25890529973936
"E01004230",1600,139,648,141,111,70,97,150,96,90,58,28,15,30,37,8.6875,40.5,8.8125,6.9375,4.375,6.0625,9.375,6,5.625,3.625,1.75,0.9375,1.875,2.3125
"E01004231",1249,167,356,91,92,93,67,137,115,69,62,16,13,23,37,13.3706965572458,28.5028022417934,7.28582866293034,7.36589271417134,7.44595676541233,5.36429143314652,10.968775020016,9.20736589271417,5.5244195356285,4.96397117694155,1.28102481985588,1.04083266613291,1.84147317854283,2.96236989591673
"E01004232",1419,99,657,149,63,85,61,179,49,35,42,20,13,15,19,6.97674418604651,46.3002114164905,10.5003523608175,4.43974630021142,5.99013389711064,4.29880197322058,12.6145172656801,3.45313601127555,2.46652572233968,2.95983086680761,1.40944326990839,0.916138125440451,1.05708245243129,1.33897110641297
"E01004233",1299,139,414,128,102,60,117,102,111,76,50,25,16,29,38,10.7005388760585,31.8706697459584,9.85373364126251,7.85219399538106,4.6189376443418,9.00692840646651,7.85219399538106,8.54503464203233,5.85065434949961,3.84911470361817,1.92455735180908,1.23171670515781,2.23248652809854,2.92532717474981
"E01004234",1780,165,822,238,65,83,97,158,67,50,35,16,10,15,23,9.26966292134832,46.1797752808989,13.3707865168539,3.65168539325843,4.66292134831461,5.44943820224719,8.87640449438202,3.76404494382022,2.80898876404494,1.96629213483146,0.898876404494382,0.561797752808989,0.842696629213483,1.29213483146067
"E01004235",935,152,242,49,85,72,55,76,101,50,53,15,12,32,28,16.2566844919786,25.8823529411765,5.24064171122995,9.09090909090909,7.70053475935829,5.88235294117647,8.12834224598931,10.8021390374332,5.3475935828877,5.66844919786096,1.60427807486631,1.28342245989305,3.42245989304813,2.99465240641711
"E01004236",1147,144,248,80,111,97,54,131,146,72,64,34,18,40,39,12.5544899738448,21.6216216216216,6.97471665213601,9.67741935483871,8.45684394071491,4.7079337401918,11.4210985178727,12.7288578901482,6.27724498692241,5.57977332170881,2.9642545771578,1.5693112467306,3.487358326068,3.4001743679163
"E01004237",856,97,328,62,68,48,43,79,65,28,38,19,6,26,25,11.3317757009346,38.3177570093458,7.24299065420561,7.94392523364486,5.60747663551402,5.02336448598131,9.22897196261682,7.59345794392523,3.27102803738318,4.4392523364486,2.2196261682243,0.700934579439252,3.03738317757009,2.92056074766355
"E01004238",2007,213,741,122,161,151,66,191,178,87,97,38,11,50,67,10.6128550074738,36.9207772795217,6.07872446437469,8.02192326856004,7.52366716492277,3.28849028400598,9.51669157947185,8.8689586447434,4.33482810164425,4.83308420528151,1.89337319382162,0.548081714000996,2.49128051818635,3.33831589436971
