"GeographyCode","KS602EW0001","KS602EW0002","KS602EW0003","KS602EW0004","KS602EW0005","KS602EW0006","KS602EW0007","KS602EW0008","KS602EW0009","KS602EW0010","KS602EW0011","KS602EW0012","KS602EW0013","KS602EW0014","KS602EW0015","KS602EW0016","KS602EW0017","KS602EW0018","KS602EW0019","KS602EW0020","KS602EW0021","KS602EW0022","KS602EW0023","KS602EW0024","KS602EW0025","KS602EW0026","KS602EW0027","KS602EW0028","KS602EW0029"
"E00021141",103,15,21,5,15,8,7,9,2,16,5,6,0,6,4,14.5631067961165,20.3883495145631,4.85436893203883,14.5631067961165,7.76699029126214,6.79611650485437,8.7378640776699,1.94174757281553,15.5339805825243,4.85436893203883,5.8252427184466,0,5.8252427184466,3.88349514563107
"E00021143",122,11,53,16,11,4,5,9,4,6,3,3,2,2,5,9.01639344262295,43.4426229508197,13.1147540983607,9.01639344262295,3.27868852459016,4.0983606557377,7.37704918032787,3.27868852459016,4.91803278688525,2.45901639344262,2.45901639344262,1.63934426229508,1.63934426229508,4.0983606557377
"E00021145",106,7,45,14,13,5,4,1,1,12,4,3,1,2,4,6.60377358490566,42.4528301886792,13.2075471698113,12.2641509433962,4.71698113207547,3.77358490566038,0.943396226415094,0.943396226415094,11.3207547169811,3.77358490566038,2.83018867924528,0.943396226415094,1.88679245283019,3.77358490566038
"E00021146",229,5,77,24,8,51,1,56,0,5,2,1,1,3,3,2.18340611353712,33.6244541484716,10.4803493449782,3.49344978165939,22.2707423580786,0.436681222707424,24.4541484716157,0,2.18340611353712,0.873362445414847,0.436681222707424,0.436681222707424,1.31004366812227,1.31004366812227
"E00021147",81,7,38,13,7,1,6,2,0,6,1,2,0,1,2,8.64197530864197,46.9135802469136,16.0493827160494,8.64197530864197,1.23456790123457,7.40740740740741,2.46913580246914,0,7.40740740740741,1.23456790123457,2.46913580246914,0,1.23456790123457,2.46913580246914
"E00021148",101,8,45,13,10,3,7,5,0,6,4,1,2,0,5,7.92079207920792,44.5544554455446,12.8712871287129,9.9009900990099,2.97029702970297,6.93069306930693,4.95049504950495,0,5.94059405940594,3.96039603960396,0.99009900990099,1.98019801980198,0,4.95049504950495
"E00021149",110,17,35,13,5,0,7,13,4,6,10,1,0,0,2,15.4545454545455,31.8181818181818,11.8181818181818,4.54545454545455,0,6.36363636363636,11.8181818181818,3.63636363636364,5.45454545454545,9.09090909090909,0.909090909090909,0,0,1.81818181818182
"E00021150",107,7,42,17,11,5,6,6,3,4,6,1,3,0,5,6.54205607476635,39.2523364485981,15.8878504672897,10.2803738317757,4.67289719626168,5.60747663551402,5.60747663551402,2.80373831775701,3.73831775700935,5.60747663551402,0.934579439252336,2.80373831775701,0,4.67289719626168
"E00021151",103,13,25,6,9,7,11,8,1,16,7,3,3,4,3,12.621359223301,24.2718446601942,5.8252427184466,8.7378640776699,6.79611650485437,10.6796116504854,7.76699029126214,0.970873786407767,15.5339805825243,6.79611650485437,2.9126213592233,2.9126213592233,3.88349514563107,2.9126213592233
"E00021152",126,14,28,19,17,3,7,13,7,14,4,3,5,5,10,11.1111111111111,22.2222222222222,15.0793650793651,13.4920634920635,2.38095238095238,5.55555555555556,10.3174603174603,5.55555555555556,11.1111111111111,3.17460317460317,2.38095238095238,3.96825396825397,3.96825396825397,7.93650793650794
