"GeographyCode","KS607EW0001","KS607EW0002","KS607EW0003","KS607EW0004","KS607EW0005","KS607EW0006","KS607EW0007","KS607EW0008","KS607EW0009","KS607EW0010","KS607EW0011","KS607EW0012","KS607EW0013","KS607EW0014","KS607EW0015","KS607EW0016","KS607EW0017","KS607EW0018","KS607EW0019","KS607EW0020","KS607EW0021","KS607EW0022","KS607EW0023","KS607EW0024","KS607EW0025","KS607EW0026","KS607EW0027","KS607EW0028","KS607EW0029","KS607EW0030","KS607EW0031","KS607EW0032","KS607EW0033","KS607EW0034","KS607EW0035","KS607EW0036","KS607EW0037"
"E01004214",248,0,0,3,0,0,4,35,5,24,15,17,5,12,11,7,52,40,18,0,0,1.20967741935484,0,0,1.61290322580645,14.1129032258065,2.01612903225806,9.67741935483871,6.04838709677419,6.85483870967742,2.01612903225806,4.83870967741935,4.43548387096774,2.82258064516129,20.9677419354839,16.1290322580645,7.25806451612903
"E01004215",558,0,0,12,3,1,10,57,11,36,37,115,6,77,32,14,63,53,31,0,0,2.1505376344086,0.537634408602151,0.17921146953405,1.7921146953405,10.2150537634409,1.97132616487455,6.45161290322581,6.63082437275986,20.6093189964158,1.0752688172043,13.7992831541219,5.73476702508961,2.5089605734767,11.2903225806452,9.49820788530466,5.55555555555556
"E01004216",386,0,0,6,2,2,9,39,12,17,27,77,11,55,28,15,44,22,20,0,0,1.55440414507772,0.518134715025907,0.518134715025907,2.33160621761658,10.1036269430052,3.10880829015544,4.40414507772021,6.99481865284974,19.9481865284974,2.84974093264249,14.2487046632124,7.25388601036269,3.8860103626943,11.3989637305699,5.69948186528497,5.18134715025907
"E01004217",403,0,1,6,0,2,12,36,8,24,21,60,9,48,18,22,54,52,30,0,0.248138957816377,1.48883374689826,0,0.496277915632754,2.97766749379653,8.93300248138958,1.98511166253102,5.95533498759305,5.21091811414392,14.8883374689826,2.23325062034739,11.9106699751861,4.46650124069479,5.4590570719603,13.3995037220844,12.9032258064516,7.44416873449131
"E01004218",436,0,0,11,1,1,3,38,11,35,29,53,15,57,26,16,61,54,25,0,0,2.52293577981651,0.229357798165138,0.229357798165138,0.688073394495413,8.71559633027523,2.52293577981651,8.02752293577982,6.65137614678899,12.1559633027523,3.44036697247706,13.0733944954128,5.96330275229358,3.6697247706422,13.9908256880734,12.3853211009174,5.73394495412844
"E01004219",399,0,0,3,0,1,9,49,6,35,18,49,8,50,20,17,57,51,26,0,0,0.75187969924812,0,0.25062656641604,2.25563909774436,12.280701754386,1.50375939849624,8.7719298245614,4.51127819548872,12.280701754386,2.00501253132832,12.531328320802,5.0125313283208,4.26065162907268,14.2857142857143,12.781954887218,6.51629072681704
"E01004221",440,0,0,7,0,0,3,44,4,32,22,92,8,62,22,17,61,38,28,0,0,1.59090909090909,0,0,0.681818181818182,10,0.909090909090909,7.27272727272727,5,20.9090909090909,1.81818181818182,14.0909090909091,5,3.86363636363636,13.8636363636364,8.63636363636364,6.36363636363636
"E01004222",435,0,1,6,1,0,2,64,7,32,19,32,3,55,21,14,78,58,42,0,0.229885057471264,1.37931034482759,0.229885057471264,0,0.459770114942529,14.7126436781609,1.60919540229885,7.35632183908046,4.36781609195402,7.35632183908046,0.689655172413793,12.6436781609195,4.82758620689655,3.2183908045977,17.9310344827586,13.3333333333333,9.6551724137931
"E01004223",472,0,0,9,0,1,10,64,17,41,17,16,15,42,13,20,83,97,27,0,0,1.90677966101695,0,0.211864406779661,2.11864406779661,13.5593220338983,3.60169491525424,8.6864406779661,3.60169491525424,3.38983050847458,3.17796610169492,8.89830508474576,2.75423728813559,4.23728813559322,17.5847457627119,20.5508474576271,5.72033898305085
"E01004224",429,0,0,6,0,3,5,51,7,46,22,27,4,68,15,12,64,77,22,0,0,1.3986013986014,0,0.699300699300699,1.16550116550117,11.8881118881119,1.63170163170163,10.7226107226107,5.12820512820513,6.29370629370629,0.932400932400932,15.8508158508159,3.4965034965035,2.7972027972028,14.9184149184149,17.9487179487179,5.12820512820513
"E01004225",716,1,0,12,0,0,9,70,6,28,69,66,14,143,33,23,90,102,50,0.139664804469274,0,1.67597765363128,0,0,1.25698324022346,9.77653631284916,0.837988826815642,3.91061452513966,9.63687150837989,9.21787709497207,1.95530726256983,19.9720670391061,4.60893854748603,3.2122905027933,12.5698324022346,14.2458100558659,6.98324022346369
"E01004226",373,0,0,7,0,1,7,47,7,34,11,22,5,39,20,22,48,82,21,0,0,1.87667560321716,0,0.268096514745308,1.87667560321716,12.6005361930295,1.87667560321716,9.11528150134048,2.94906166219839,5.89812332439678,1.34048257372654,10.455764075067,5.36193029490617,5.89812332439678,12.8686327077748,21.9839142091153,5.63002680965147
"E01004228",508,0,0,7,1,0,5,53,4,25,39,32,8,87,21,30,85,68,43,0,0,1.37795275590551,0.196850393700787,0,0.984251968503937,10.4330708661417,0.78740157480315,4.92125984251969,7.67716535433071,6.2992125984252,1.5748031496063,17.1259842519685,4.13385826771654,5.90551181102362,16.7322834645669,13.3858267716535,8.46456692913386
"E01004229",308,0,0,7,0,1,2,38,4,28,25,23,7,26,16,26,51,33,21,0,0,2.27272727272727,0,0.324675324675325,0.649350649350649,12.3376623376623,1.2987012987013,9.09090909090909,8.11688311688312,7.46753246753247,2.27272727272727,8.44155844155844,5.19480519480519,8.44155844155844,16.5584415584416,10.7142857142857,6.81818181818182
"E01004230",478,0,0,10,1,0,6,68,5,24,28,27,14,59,19,25,89,67,36,0,0,2.09205020920502,0.209205020920502,0,1.25523012552301,14.2259414225941,1.04602510460251,5.02092050209205,5.85774058577406,5.64853556485356,2.92887029288703,12.3430962343096,3.97489539748954,5.23012552301255,18.6192468619247,14.0167364016736,7.53138075313808
"E01004231",315,0,0,6,1,1,2,46,5,52,19,12,7,20,14,10,60,48,12,0,0,1.9047619047619,0.317460317460317,0.317460317460317,0.634920634920635,14.6031746031746,1.58730158730159,16.5079365079365,6.03174603174603,3.80952380952381,2.22222222222222,6.34920634920635,4.44444444444444,3.17460317460317,19.047619047619,15.2380952380952,3.80952380952381
"E01004232",471,0,0,9,0,0,6,59,4,27,39,32,11,77,13,18,61,73,42,0,0,1.91082802547771,0,0,1.27388535031847,12.5265392781316,0.849256900212314,5.73248407643312,8.28025477707006,6.79405520169851,2.33545647558386,16.348195329087,2.76008492569002,3.82165605095541,12.9511677282378,15.4989384288747,8.9171974522293
"E01004233",339,0,0,5,0,0,6,39,6,28,24,21,14,27,13,17,56,62,21,0,0,1.47492625368732,0,0,1.76991150442478,11.5044247787611,1.76991150442478,8.25958702064897,7.07964601769912,6.19469026548673,4.12979351032448,7.9646017699115,3.83480825958702,5.01474926253687,16.5191740412979,18.2890855457227,6.19469026548673
"E01004234",625,0,0,6,1,2,7,63,7,26,53,35,6,102,16,36,124,94,47,0,0,0.96,0.16,0.32,1.12,10.08,1.12,4.16,8.48,5.6,0.96,16.32,2.56,5.76,19.84,15.04,7.52
"E01004235",181,0,0,0,0,3,5,23,4,13,8,13,4,13,10,11,29,33,12,0,0,0,0,1.65745856353591,2.76243093922652,12.707182320442,2.20994475138122,7.18232044198895,4.41988950276243,7.18232044198895,2.20994475138122,7.18232044198895,5.52486187845304,6.07734806629834,16.0220994475138,18.232044198895,6.62983425414365
"E01004236",199,0,0,5,0,1,3,27,6,14,9,16,8,8,7,12,32,32,19,0,0,2.51256281407035,0,0.50251256281407,1.50753768844221,13.5678391959799,3.01507537688442,7.03517587939699,4.52261306532663,8.04020100502512,4.02010050251256,4.02010050251256,3.51758793969849,6.03015075376884,16.0804020100502,16.0804020100502,9.54773869346734
"E01004237",237,0,0,5,0,0,0,31,3,16,13,16,2,34,16,6,43,34,18,0,0,2.10970464135021,0,0,0,13.0801687763713,1.26582278481013,6.75105485232067,5.48523206751055,6.75105485232067,0.843881856540084,14.3459915611814,6.75105485232067,2.53164556962025,18.1434599156118,14.3459915611814,7.59493670886076
"E01004238",482,0,1,7,0,0,9,46,10,55,35,38,7,48,27,22,80,65,32,0,0.20746887966805,1.45228215767635,0,0,1.86721991701245,9.54356846473029,2.0746887966805,11.4107883817427,7.26141078838174,7.88381742738589,1.45228215767635,9.95850622406639,5.60165975103734,4.5643153526971,16.597510373444,13.4854771784232,6.63900414937759
"E01004239",247,0,0,4,0,1,6,33,4,20,4,15,8,14,17,14,49,48,10,0,0,1.61943319838057,0,0.404858299595142,2.42914979757085,13.3603238866397,1.61943319838057,8.09716599190283,1.61943319838057,6.07287449392713,3.23886639676113,5.66801619433198,6.88259109311741,5.66801619433198,19.8380566801619,19.4331983805668,4.04858299595142
"E01004240",274,0,0,6,0,0,3,28,8,25,12,14,7,20,21,16,48,46,20,0,0,2.18978102189781,0,0,1.09489051094891,10.2189781021898,2.91970802919708,9.12408759124088,4.37956204379562,5.10948905109489,2.55474452554745,7.2992700729927,7.66423357664234,5.83941605839416,17.5182481751825,16.7883211678832,7.2992700729927
"E01004241",224,0,0,1,0,0,2,30,1,26,4,6,7,15,17,18,44,35,18,0,0,0.446428571428571,0,0,0.892857142857143,13.3928571428571,0.446428571428571,11.6071428571429,1.78571428571429,2.67857142857143,3.125,6.69642857142857,7.58928571428571,8.03571428571429,19.6428571428571,15.625,8.03571428571429
"E01004242",376,0,1,9,0,0,4,39,10,35,16,32,9,35,25,14,52,64,31,0,0.265957446808511,2.3936170212766,0,0,1.06382978723404,10.3723404255319,2.65957446808511,9.30851063829787,4.25531914893617,8.51063829787234,2.3936170212766,9.30851063829787,6.64893617021277,3.72340425531915,13.8297872340426,17.0212765957447,8.24468085106383
"E01004243",236,0,0,5,0,0,3,33,4,27,10,15,6,16,11,10,44,34,18,0,0,2.11864406779661,0,0,1.27118644067797,13.9830508474576,1.69491525423729,11.4406779661017,4.23728813559322,6.35593220338983,2.54237288135593,6.77966101694915,4.66101694915254,4.23728813559322,18.6440677966102,14.4067796610169,7.6271186440678
"E01004244",257,0,0,2,0,0,6,32,5,29,4,14,7,19,18,13,47,43,18,0,0,0.778210116731518,0,0,2.33463035019455,12.4513618677043,1.94552529182879,11.284046692607,1.55642023346304,5.44747081712062,2.72373540856031,7.39299610894942,7.00389105058366,5.05836575875486,18.2879377431907,16.7315175097276,7.00389105058366
"E01004245",177,0,0,3,0,2,1,14,3,14,4,15,9,12,7,5,45,31,12,0,0,1.69491525423729,0,1.12994350282486,0.564971751412429,7.90960451977401,1.69491525423729,7.90960451977401,2.25988700564972,8.47457627118644,5.08474576271187,6.77966101694915,3.95480225988701,2.82485875706215,25.4237288135593,17.5141242937853,6.77966101694915
"E01004246",387,0,0,3,1,0,8,36,11,43,13,37,15,33,25,20,66,43,33,0,0,0.775193798449612,0.258397932816538,0,2.0671834625323,9.30232558139535,2.84237726098191,11.1111111111111,3.35917312661499,9.56072351421188,3.87596899224806,8.52713178294574,6.45994832041344,5.16795865633075,17.0542635658915,11.1111111111111,8.52713178294574
"E01004247",286,0,0,4,0,0,10,42,10,40,11,18,6,15,28,8,46,32,16,0,0,1.3986013986014,0,0,3.4965034965035,14.6853146853147,3.4965034965035,13.986013986014,3.84615384615385,6.29370629370629,2.0979020979021,5.24475524475525,9.79020979020979,2.7972027972028,16.0839160839161,11.1888111888112,5.59440559440559
"E01004248",169,0,0,5,0,0,5,25,2,22,1,8,4,12,7,8,37,21,12,0,0,2.9585798816568,0,0,2.9585798816568,14.792899408284,1.18343195266272,13.0177514792899,0.591715976331361,4.73372781065089,2.36686390532544,7.10059171597633,4.14201183431953,4.73372781065089,21.8934911242604,12.4260355029586,7.10059171597633
"E01004249",304,0,0,10,0,0,4,32,10,22,11,16,11,21,29,17,50,46,25,0,0,3.28947368421053,0,0,1.31578947368421,10.5263157894737,3.28947368421053,7.23684210526316,3.61842105263158,5.26315789473684,3.61842105263158,6.90789473684211,9.53947368421053,5.59210526315789,16.4473684210526,15.1315789473684,8.22368421052632
"E01004250",364,0,0,8,0,0,5,49,7,35,7,41,2,30,14,26,70,51,19,0,0,2.1978021978022,0,0,1.37362637362637,13.4615384615385,1.92307692307692,9.61538461538462,1.92307692307692,11.2637362637363,0.549450549450549,8.24175824175824,3.84615384615385,7.14285714285714,19.2307692307692,14.010989010989,5.21978021978022
"E01004251",274,0,0,4,0,0,3,35,10,24,13,24,5,27,10,19,49,30,21,0,0,1.45985401459854,0,0,1.09489051094891,12.7737226277372,3.64963503649635,8.75912408759124,4.74452554744525,8.75912408759124,1.82481751824817,9.85401459854015,3.64963503649635,6.93430656934307,17.8832116788321,10.9489051094891,7.66423357664234
"E01004252",515,0,0,10,0,1,5,53,7,53,23,69,9,66,27,24,85,64,19,0,0,1.94174757281553,0,0.194174757281553,0.970873786407767,10.2912621359223,1.35922330097087,10.2912621359223,4.46601941747573,13.3980582524272,1.74757281553398,12.8155339805825,5.24271844660194,4.66019417475728,16.504854368932,12.4271844660194,3.68932038834951
"E01004253",363,0,0,6,0,1,2,35,7,35,9,36,5,32,29,19,70,55,22,0,0,1.65289256198347,0,0.275482093663912,0.550964187327824,9.64187327823691,1.92837465564738,9.64187327823691,2.47933884297521,9.91735537190083,1.37741046831956,8.81542699724518,7.98898071625344,5.23415977961433,19.2837465564738,15.1515151515152,6.06060606060606
"E01004254",619,0,0,5,0,0,5,37,6,28,49,180,7,126,23,19,48,55,31,0,0,0.807754442649435,0,0,0.807754442649435,5.97738287560582,0.969305331179321,4.52342487883683,7.91599353796446,29.0791599353796,1.13085621970921,20.3554119547657,3.7156704361874,3.06946688206785,7.75444264943457,8.88529886914378,5.00807754442649
"E01004255",276,0,0,2,0,0,1,28,3,21,12,46,4,28,18,15,31,45,22,0,0,0.72463768115942,0,0,0.36231884057971,10.1449275362319,1.08695652173913,7.60869565217391,4.34782608695652,16.6666666666667,1.44927536231884,10.1449275362319,6.52173913043478,5.43478260869565,11.231884057971,16.304347826087,7.97101449275362
"E01004256",280,0,0,9,0,0,5,30,7,47,5,24,5,19,19,11,42,41,16,0,0,3.21428571428571,0,0,1.78571428571429,10.7142857142857,2.5,16.7857142857143,1.78571428571429,8.57142857142857,1.78571428571429,6.78571428571429,6.78571428571429,3.92857142857143,15,14.6428571428571,5.71428571428571
"E01004257",303,0,0,7,1,0,5,38,7,50,9,10,6,20,17,15,64,38,16,0,0,2.31023102310231,0.33003300330033,0,1.65016501650165,12.5412541254125,2.31023102310231,16.5016501650165,2.97029702970297,3.3003300330033,1.98019801980198,6.6006600660066,5.61056105610561,4.95049504950495,21.1221122112211,12.5412541254125,5.28052805280528
"E01004258",367,0,0,3,1,0,7,28,2,20,24,93,7,62,13,15,38,29,25,0,0,0.817438692098093,0.272479564032698,0,1.90735694822888,7.62942779291553,0.544959128065395,5.44959128065395,6.53950953678474,25.3405994550409,1.90735694822888,16.8937329700272,3.54223433242507,4.08719346049046,10.3542234332425,7.90190735694823,6.81198910081744
"E01004259",456,0,0,6,1,0,5,44,1,32,40,35,7,75,23,27,55,63,42,0,0,1.31578947368421,0.219298245614035,0,1.09649122807018,9.64912280701754,0.219298245614035,7.01754385964912,8.7719298245614,7.67543859649123,1.53508771929825,16.4473684210526,5.04385964912281,5.92105263157895,12.0614035087719,13.8157894736842,9.21052631578947
"E01004260",341,0,0,2,0,0,6,41,6,29,22,17,6,42,16,9,63,46,36,0,0,0.586510263929619,0,0,1.75953079178886,12.0234604105572,1.75953079178886,8.50439882697947,6.45161290322581,4.98533724340176,1.75953079178886,12.316715542522,4.69208211143695,2.63929618768328,18.475073313783,13.4897360703812,10.5571847507331
"E01004261",306,0,0,4,0,1,3,55,2,59,10,9,2,24,31,5,50,30,21,0,0,1.30718954248366,0,0.326797385620915,0.980392156862745,17.9738562091503,0.65359477124183,19.281045751634,3.26797385620915,2.94117647058824,0.65359477124183,7.84313725490196,10.1307189542484,1.63398692810458,16.3398692810458,9.80392156862745,6.86274509803922
"E01004262",253,0,0,5,0,0,4,41,3,48,13,4,6,11,17,12,47,25,17,0,0,1.97628458498024,0,0,1.58102766798419,16.2055335968379,1.18577075098814,18.9723320158103,5.13833992094862,1.58102766798419,2.37154150197628,4.34782608695652,6.71936758893281,4.74308300395257,18.5770750988142,9.88142292490119,6.71936758893281
"E01004263",249,0,0,6,0,3,3,28,7,21,10,10,5,27,9,10,40,49,21,0,0,2.40963855421687,0,1.20481927710843,1.20481927710843,11.2449799196787,2.81124497991968,8.43373493975904,4.01606425702811,4.01606425702811,2.00803212851406,10.8433734939759,3.6144578313253,4.01606425702811,16.0642570281125,19.6787148594378,8.43373493975904
"E01004264",178,0,0,3,0,0,0,26,0,27,5,7,3,14,10,11,37,26,9,0,0,1.68539325842697,0,0,0,14.6067415730337,0,15.1685393258427,2.80898876404494,3.93258426966292,1.68539325842697,7.86516853932584,5.61797752808989,6.17977528089888,20.7865168539326,14.6067415730337,5.0561797752809
"E01004266",380,0,0,10,0,0,7,48,7,24,24,16,5,64,11,27,59,51,27,0,0,2.63157894736842,0,0,1.84210526315789,12.6315789473684,1.84210526315789,6.31578947368421,6.31578947368421,4.21052631578947,1.31578947368421,16.8421052631579,2.89473684210526,7.10526315789474,15.5263157894737,13.4210526315789,7.10526315789474
"E01004267",382,0,0,6,3,0,2,45,7,18,28,30,9,44,18,20,55,60,37,0,0,1.57068062827225,0.785340314136126,0,0.523560209424084,11.7801047120419,1.83246073298429,4.71204188481675,7.32984293193717,7.85340314136126,2.35602094240838,11.5183246073298,4.71204188481675,5.23560209424084,14.3979057591623,15.7068062827225,9.68586387434555
"E01004268",271,0,0,5,0,0,7,29,2,30,13,16,6,24,14,9,58,42,16,0,0,1.8450184501845,0,0,2.5830258302583,10.7011070110701,0.738007380073801,11.070110701107,4.7970479704797,5.90405904059041,2.2140221402214,8.85608856088561,5.16605166051661,3.3210332103321,21.4022140221402,15.4981549815498,5.90405904059041
"E01004269",353,0,1,5,1,0,1,53,2,48,19,20,3,31,27,16,49,48,29,0,0.28328611898017,1.41643059490085,0.28328611898017,0,0.28328611898017,15.014164305949,0.56657223796034,13.5977337110482,5.38243626062323,5.6657223796034,0.84985835694051,8.78186968838527,7.64872521246459,4.53257790368272,13.8810198300283,13.5977337110482,8.21529745042493
"E01004270",495,0,0,5,0,0,1,58,4,54,32,33,9,74,26,21,74,72,32,0,0,1.01010101010101,0,0,0.202020202020202,11.7171717171717,0.808080808080808,10.9090909090909,6.46464646464646,6.66666666666667,1.81818181818182,14.9494949494949,5.25252525252525,4.24242424242424,14.9494949494949,14.5454545454545,6.46464646464646
"E01004271",246,0,0,3,0,0,3,34,5,22,5,7,3,24,13,14,43,45,25,0,0,1.21951219512195,0,0,1.21951219512195,13.8211382113821,2.03252032520325,8.94308943089431,2.03252032520325,2.84552845528455,1.21951219512195,9.75609756097561,5.28455284552846,5.69105691056911,17.479674796748,18.2926829268293,10.1626016260163
"E01004272",237,0,0,6,1,0,1,24,8,21,19,10,7,11,12,11,49,44,13,0,0,2.53164556962025,0.421940928270042,0,0.421940928270042,10.126582278481,3.37552742616034,8.86075949367089,8.0168776371308,4.21940928270042,2.9535864978903,4.64135021097046,5.06329113924051,4.64135021097046,20.6751054852321,18.5654008438819,5.48523206751055
"E01004273",255,0,0,3,0,0,1,37,7,18,10,11,7,13,15,9,54,57,13,0,0,1.17647058823529,0,0,0.392156862745098,14.5098039215686,2.74509803921569,7.05882352941176,3.92156862745098,4.31372549019608,2.74509803921569,5.09803921568627,5.88235294117647,3.52941176470588,21.1764705882353,22.3529411764706,5.09803921568627
"E01004274",357,1,0,4,0,0,7,34,6,50,19,51,10,33,21,13,41,48,19,0.280112044817927,0,1.12044817927171,0,0,1.96078431372549,9.52380952380952,1.68067226890756,14.0056022408964,5.32212885154062,14.2857142857143,2.80112044817927,9.2436974789916,5.88235294117647,3.64145658263305,11.484593837535,13.4453781512605,5.32212885154062
"E01004275",479,0,0,9,1,0,5,39,7,41,37,72,10,80,20,15,65,42,36,0,0,1.87891440501044,0.208768267223382,0,1.04384133611691,8.1419624217119,1.46137787056367,8.55949895615866,7.72442588726514,15.0313152400835,2.08768267223382,16.7014613778706,4.17536534446764,3.13152400835073,13.5699373695198,8.76826722338205,7.51565762004175
"E01004276",667,0,1,13,1,0,12,47,10,37,55,171,11,121,27,18,52,57,34,0,0.149925037481259,1.94902548725637,0.149925037481259,0,1.79910044977511,7.04647676161919,1.49925037481259,5.5472263868066,8.24587706146927,25.6371814092954,1.64917541229385,18.1409295352324,4.047976011994,2.69865067466267,7.79610194902549,8.54572713643178,5.09745127436282
"E01004277",443,1,2,4,2,0,12,18,3,16,23,165,9,97,11,16,25,24,15,0.225733634311512,0.451467268623025,0.90293453724605,0.451467268623025,0,2.70880361173815,4.06320541760722,0.677200902934537,3.6117381489842,5.19187358916479,37.2460496613996,2.03160270880361,21.8961625282167,2.48306997742664,3.6117381489842,5.64334085778781,5.4176072234763,3.38600451467269
"E01004280",390,0,3,7,0,1,2,35,10,19,28,77,8,57,10,19,56,34,24,0,0.769230769230769,1.79487179487179,0,0.256410256410256,0.512820512820513,8.97435897435897,2.56410256410256,4.87179487179487,7.17948717948718,19.7435897435897,2.05128205128205,14.6153846153846,2.56410256410256,4.87179487179487,14.3589743589744,8.71794871794872,6.15384615384615
"E01004281",473,0,0,4,1,0,8,42,9,30,41,109,4,82,23,10,42,41,27,0,0,0.845665961945032,0.211416490486258,0,1.69133192389006,8.87949260042283,1.90274841437632,6.34249471458774,8.66807610993657,23.0443974630021,0.845665961945032,17.3361522198731,4.86257928118393,2.11416490486258,8.87949260042283,8.66807610993657,5.70824524312896
"E01004283",380,0,0,5,0,0,4,45,3,50,17,19,8,33,23,17,72,56,28,0,0,1.31578947368421,0,0,1.05263157894737,11.8421052631579,0.789473684210526,13.1578947368421,4.47368421052632,5,2.10526315789474,8.68421052631579,6.05263157894737,4.47368421052632,18.9473684210526,14.7368421052632,7.36842105263158
"E01004284",459,0,0,2,2,0,3,28,7,24,24,36,8,42,23,18,96,119,27,0,0,0.435729847494553,0.435729847494553,0,0.65359477124183,6.10021786492375,1.52505446623094,5.22875816993464,5.22875816993464,7.84313725490196,1.74291938997821,9.15032679738562,5.01089324618736,3.92156862745098,20.9150326797386,25.9259259259259,5.88235294117647
