"GeographyCode","KS603EW0001","KS603EW0002","KS603EW0003","KS603EW0004","KS603EW0005","KS603EW0006","KS603EW0007","KS603EW0008","KS603EW0009","KS603EW0010","KS603EW0011","KS603EW0012","KS603EW0013","KS603EW0014","KS603EW0015","KS603EW0016","KS603EW0017","KS603EW0018","KS603EW0019","KS603EW0020","KS603EW0021","KS603EW0022","KS603EW0023","KS603EW0024","KS603EW0025","KS603EW0026","KS603EW0027","KS603EW0028","KS603EW0029"
"E02000864",3157,412,1019,153,197,169,248,228,390,201,140,40,28,52,83,13.0503642698765,32.277478618942,4.84637313905607,6.24010136205258,5.35318340196389,7.85555907507127,7.22204624643649,12.3535001583782,6.36680392777954,4.43458980044346,1.26702565726956,0.886917960088692,1.64713335445043,2.62907823883434
"E02000865",2692,309,857,178,177,122,165,228,341,154,161,51,18,46,59,11.4784546805349,31.8350668647845,6.61218424962853,6.57503714710253,4.53194650817236,6.12927191679049,8.46953937592868,12.667161961367,5.72065378900446,5.98068350668648,1.89450222882615,0.668647845468053,1.70876671619614,2.19167904903418
"E02000866",3865,423,1543,312,165,181,274,352,342,146,127,46,13,53,43,10.9443725743855,39.9223803363519,8.07244501940492,4.26908150064683,4.68305304010349,7.08926261319534,9.10737386804657,8.84864165588616,3.77749029754204,3.28589909443726,1.1901681759379,0.336351875808538,1.37128072445019,1.11254851228978
"E02000867",3917,385,1710,233,186,204,187,338,394,147,133,51,27,48,65,9.82895072759765,43.6558590758233,5.9484299208578,4.7485320398264,5.20806739851928,4.774061781976,8.62905284656625,10.0587184069441,3.75287209599183,3.39545570589737,1.30201684962982,0.689303038039316,1.22542762318101,1.65943323972428
"E02000868",2636,217,1025,206,117,172,148,279,258,112,102,35,9,39,37,8.23216995447648,38.8846737481032,7.81487101669196,4.43854324734446,6.52503793626707,5.61456752655539,10.5842185128983,9.78755690440061,4.24886191198786,3.86949924127466,1.32776934749621,0.341426403641882,1.47951441578149,1.40364188163885
"E02000869",2143,222,717,231,127,108,141,156,221,115,105,34,21,33,53,10.3593093793747,33.4577694820345,10.7792813812412,5.92627158189454,5.03966402239851,6.57956136257583,7.27951469902006,10.3126458236118,5.36630891273915,4.89967335510966,1.58656089594027,0.979934671021932,1.53989734017732,2.4731684554363
"E02000870",2467,296,876,151,141,134,134,214,293,121,107,31,13,38,57,11.9983785974868,35.5087150385083,6.12079448723146,5.71544385893798,5.43169841913255,5.43169841913255,8.67450344548034,11.8767734089988,4.90474260235103,4.33725172274017,1.25658694770977,0.526955816781516,1.5403323875152,2.3104985812728
"E02000871",2946,352,788,111,229,160,177,257,535,147,190,51,27,107,73,11.9484046164291,26.7481330617787,3.76782077393075,7.77325186693822,5.43109300746775,6.0081466395112,8.72369314324508,18.1602172437203,4.989816700611,6.44942294636796,1.73116089613035,0.916496945010183,3.63204344874406,2.47793618465716
"E02000872",2798,244,1097,200,150,127,125,253,355,119,128,47,11,48,50,8.7205146533238,39.2065761258041,7.14796283059328,5.36097212294496,4.53895639742673,4.4674767691208,9.0421729807005,12.6876340243031,4.253037884203,4.5746962115797,1.67977126518942,0.39313795568263,1.71551107934239,1.78699070764832
"E02000873",3482,274,723,108,164,438,154,969,391,127,134,45,15,62,45,7.86904078116025,20.7639287765652,3.10166570936244,4.70993681792074,12.578977599081,4.42274554853532,27.8288340034463,11.2291786329696,3.64732912119472,3.8483630097645,1.29236071223435,0.430786904078116,1.78058587018955,1.29236071223435
"E02000874",2602,268,671,95,142,171,130,412,410,134,169,34,17,57,46,10.2997694081476,25.7878554957725,3.6510376633359,5.45734050730208,6.57186779400461,4.99615680245965,15.8339738662567,15.7571099154497,5.14988470407379,6.49500384319754,1.30668716372022,0.653343581860108,2.19062259800154,1.76787086856264
