"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E00021206",78,78,0,0,0,0,78,77,1,0,0,0
"E00021207",164,164,3,0,0,3,161,142,16,3,0,0
"E00021208",108,108,13,1,2,10,95,93,2,0,0,0
"E00021209",72,72,2,1,1,0,70,68,1,1,0,0
"E00021210",78,78,25,1,5,19,53,52,1,0,0,0
"E00021211",135,130,3,1,2,0,127,112,15,0,0,5
"E00021212",75,75,8,0,4,4,67,65,2,0,0,0
"E00021213",132,128,9,1,2,6,119,117,2,0,0,4
"E00021214",156,154,6,1,1,4,148,140,5,3,0,2
"E00021215",181,180,62,3,7,52,118,104,9,5,0,1
"E00021216",163,160,4,0,2,2,156,148,6,2,0,3
"E00021217",225,219,6,1,1,4,213,199,12,2,0,6
"E00021218",201,201,115,8,26,81,86,86,0,0,0,0
"E00021219",107,107,70,3,18,49,37,35,1,1,0,0
"E00021220",181,181,22,0,4,18,159,155,4,0,0,0
"E00021223",195,195,42,2,16,24,153,151,2,0,0,0
"E00021224",168,168,33,2,7,24,135,133,2,0,0,0
"E00021225",152,152,5,0,1,4,147,146,1,0,0,0
"E00021227",118,118,63,1,47,15,55,54,1,0,0,0
"E00021228",135,135,50,2,28,20,84,80,3,1,1,0
"E00021229",116,116,2,0,0,2,114,114,0,0,0,0
"E00021230",128,128,30,4,10,16,98,97,1,0,0,0
"E00021231",122,122,29,1,7,21,93,92,1,0,0,0
"E00021235",105,105,2,0,0,2,103,103,0,0,0,0
"E00021236",132,130,3,2,0,1,127,124,3,0,0,2
"E00021238",181,179,25,0,4,21,154,153,1,0,0,2
"E00021239",147,147,1,1,0,0,146,145,0,1,0,0
"E00021240",162,162,17,2,2,13,145,140,5,0,0,0
"E00021241",116,116,47,2,3,42,69,67,2,0,0,0
"E00021243",147,147,6,0,2,4,141,140,1,0,0,0
"E00021244",148,148,2,1,0,1,146,144,2,0,0,0
"E00021245",113,109,8,3,3,2,101,100,1,0,0,4
"E00021246",182,182,26,2,11,13,156,152,2,2,0,0
"E00021247",115,113,6,1,1,4,107,106,1,0,0,2
"E00021248",136,136,2,0,0,2,134,134,0,0,0,0
"E00021249",122,122,4,0,1,3,118,118,0,0,0,0
"E00021251",114,114,33,2,4,27,81,78,2,1,0,0
"E00021252",126,126,34,0,4,30,92,90,2,0,0,0
"E00021253",144,144,4,0,2,2,140,138,0,2,0,0
"E00021254",109,109,15,0,0,15,94,93,1,0,0,0
"E00021255",109,109,2,1,0,1,107,102,5,0,0,0
"E00021256",107,104,8,0,0,8,96,96,0,0,0,3
"E00021257",102,102,58,1,13,44,44,42,2,0,0,0
"E00021258",134,134,3,0,1,2,131,128,3,0,0,0
"E00021259",134,134,39,4,13,22,95,92,3,0,0,0
"E00021260",143,143,33,4,5,24,110,105,4,1,0,0
"E00021261",128,126,10,0,6,4,116,116,0,0,0,2
"E00021262",119,119,4,0,1,3,115,110,5,0,0,0
"E00021263",175,175,103,1,4,98,72,67,5,0,0,0
"E00021266",119,119,45,5,2,38,74,22,52,0,0,0
"E00021267",145,145,38,2,7,29,107,103,4,0,0,0
"E00021268",106,106,15,0,1,14,91,90,0,1,0,0
"E00021271",189,189,38,4,6,28,151,149,1,1,0,0
"E00021272",89,89,22,2,5,15,67,59,7,1,0,0
"E00021273",125,125,61,7,5,49,64,64,0,0,0,0
"E00021274",192,192,50,5,10,35,142,142,0,0,0,0
"E00021275",116,116,38,5,4,29,78,77,1,0,0,0
"E00021277",101,101,57,4,5,48,44,43,1,0,0,0
"E00021278",82,82,13,0,3,10,69,62,1,6,0,0
"E00021279",153,153,48,4,10,34,105,104,0,1,0,0
"E00021280",151,151,24,3,7,14,127,100,6,21,0,0
"E00021281",204,202,55,9,9,37,147,114,7,26,0,2
"E00021282",181,181,19,1,4,14,162,157,4,1,0,0
"E00021285",77,74,0,0,0,0,74,74,0,0,0,3
"E00021286",106,106,51,3,7,41,55,44,10,1,0,0
"E00021287",160,152,1,0,0,1,151,122,26,3,0,8
"E00021288",133,133,0,0,0,0,133,129,4,0,0,0
"E00021289",127,123,6,1,0,5,117,117,0,0,0,4
"E00021290",120,120,8,1,1,6,112,111,0,1,0,0
"E00021291",239,239,2,0,0,2,237,187,48,2,0,0
"E00021292",113,113,12,0,2,10,101,101,0,0,0,0
"E00021294",201,198,5,0,3,2,193,189,1,3,0,3
"E00021295",145,145,55,6,0,49,90,40,48,2,0,0
"E00021296",160,160,20,1,1,18,139,71,67,1,1,0
"E00021297",156,156,100,6,4,90,56,29,23,4,0,0
"E00021298",173,173,118,4,12,102,55,27,24,4,0,0
"E00021299",165,165,73,1,3,69,92,62,29,1,0,0
"E00021300",181,179,132,2,13,117,47,10,35,2,0,2
"E00021301",175,169,8,0,0,8,161,159,2,0,0,6
"E00021302",185,183,31,0,3,28,152,134,18,0,0,2
"E00021303",126,123,8,1,4,3,115,112,2,1,0,3
"E00021304",119,119,26,2,6,18,93,78,14,1,0,0
"E00021305",100,100,76,0,11,65,24,14,10,0,0,0
"E00021306",126,126,64,4,14,46,62,47,14,1,0,0
"E00021307",183,179,86,3,7,76,93,47,36,10,0,4
"E00021308",139,136,60,4,2,54,76,48,26,2,0,3
"E00021309",105,105,5,0,2,3,100,99,1,0,0,0
"E00021310",112,112,4,1,0,3,108,106,2,0,0,0
"E00021311",119,119,7,1,1,5,112,110,2,0,0,0
"E00021312",123,123,44,1,7,36,79,74,3,2,0,0
"E00021313",204,204,77,4,5,68,122,45,47,30,5,0
"E00021314",148,148,96,0,5,91,51,15,34,2,1,0
"E00021315",112,112,0,0,0,0,112,112,0,0,0,0
"E00021316",102,102,7,0,3,4,95,92,3,0,0,0
"E00021317",123,123,83,1,6,76,40,7,30,3,0,0
"E00021318",142,142,8,0,3,5,134,122,3,9,0,0
"E00021319",138,138,9,1,5,3,129,108,9,12,0,0
"E00021320",120,120,91,6,11,74,29,17,11,1,0,0
"E00021321",114,114,23,2,7,14,91,78,13,0,0,0
"E00021322",116,116,4,0,1,3,112,109,2,1,0,0
"E00021323",138,138,6,1,1,4,132,131,1,0,0,0
"E00021324",166,163,95,2,7,86,68,38,29,1,0,3
"E00021325",150,148,57,3,4,50,91,65,25,1,0,2
"E00021326",134,129,2,0,1,1,127,125,1,1,0,5
"E00021327",178,178,87,3,6,78,91,42,48,1,0,0
"E00021328",131,128,4,1,1,2,124,123,1,0,0,3
"E00021329",187,185,21,1,3,17,162,159,3,0,2,2
"E00021330",122,122,9,2,1,6,113,102,10,1,0,0
"E00021331",90,90,4,1,1,2,86,85,0,1,0,0
"E00021332",134,134,20,1,6,13,113,109,4,0,1,0
"E00021333",126,126,10,0,3,7,116,113,2,1,0,0
"E00021334",155,155,5,1,2,2,149,145,0,4,1,0
"E00021335",180,180,103,9,18,76,77,77,0,0,0,0
"E00021336",88,88,6,0,5,1,82,81,1,0,0,0
"E00021337",88,88,58,7,14,37,30,27,1,2,0,0
"E00021338",134,130,7,0,0,7,123,122,0,1,0,4
"E00021339",125,125,41,2,7,32,84,81,3,0,0,0
"E00021340",211,209,3,0,2,1,206,203,3,0,0,2
"E00021342",101,99,4,0,0,4,95,94,1,0,0,2
"E00021344",152,152,26,1,8,17,126,122,3,1,0,0
"E00021345",115,115,8,1,0,7,107,103,4,0,0,0
"E00021346",116,116,7,0,0,7,109,108,1,0,0,0
"E00021347",149,144,1,0,0,1,141,138,1,2,2,5
"E00021349",136,136,3,1,0,2,133,132,0,1,0,0
"E00021350",110,110,68,6,23,39,42,37,5,0,0,0
"E00021351",134,132,2,0,0,2,130,128,1,1,0,2
"E00021352",116,116,1,0,1,0,115,114,1,0,0,0
"E00021353",127,125,4,0,0,4,121,118,2,1,0,2
"E00021354",142,142,73,8,21,44,69,65,4,0,0,0
"E00021355",161,161,4,1,0,3,157,151,3,3,0,0
"E00021357",118,116,1,0,1,0,115,115,0,0,0,2
"E00021359",110,110,7,2,1,4,103,102,1,0,0,0
"E00021360",127,124,4,0,1,3,120,117,3,0,0,3
"E00021361",131,131,16,2,4,10,115,114,0,1,0,0
"E00021363",141,141,12,2,3,7,129,128,1,0,0,0
"E00021364",161,158,100,9,10,81,58,56,2,0,0,3
"E00021365",139,139,13,1,2,10,126,105,20,1,0,0
"E00021366",141,141,3,2,0,1,138,138,0,0,0,0
"E00021367",133,133,7,1,1,5,126,121,5,0,0,0
"E00021368",140,137,1,1,0,0,136,135,1,0,0,3
"E00021369",60,60,4,0,4,0,56,56,0,0,0,0
"E00021370",172,172,74,10,10,54,98,96,1,1,0,0
"E00021371",46,46,16,1,2,13,30,30,0,0,0,0
"E00021372",148,148,7,1,2,4,141,139,1,1,0,0
"E00021374",126,126,50,5,14,31,76,73,2,1,0,0
"E00021375",135,129,5,0,1,4,123,111,1,11,1,6
"E00021376",129,129,7,3,1,3,122,109,1,12,0,0
"E00021377",219,217,49,2,6,41,168,165,2,1,0,2
"E00021378",177,177,13,8,0,5,164,133,16,15,0,0
"E00021379",130,130,50,3,11,36,80,75,4,1,0,0
"E00021380",117,117,25,3,5,17,92,83,8,1,0,0
"E00021381",141,141,9,0,6,3,132,129,2,1,0,0
"E00021382",124,124,19,8,3,8,105,103,1,1,0,0
"E00021383",176,174,17,3,5,9,157,154,1,2,0,2
"E00021384",122,122,3,1,0,2,119,67,42,10,0,0
"E00021385",155,155,46,5,6,35,109,106,0,3,0,0
"E00021386",120,120,7,2,1,4,113,112,1,0,0,0
"E00021387",225,225,33,4,9,20,192,189,3,0,0,0
"E00021388",141,141,25,5,1,19,116,113,3,0,0,0
"E00021391",155,155,29,3,4,22,126,114,11,1,0,0
"E00021392",161,161,63,9,14,40,98,93,4,1,0,0
"E00021393",147,147,41,7,8,26,106,101,4,1,0,0
"E00021394",137,135,21,3,3,15,114,114,0,0,0,2
"E00021395",119,119,4,1,2,1,115,114,0,1,0,0
"E00021396",147,140,1,1,0,0,139,138,1,0,0,7
"E00021397",171,169,20,2,4,14,149,149,0,0,0,2
"E00021398",175,175,52,5,18,29,123,120,3,0,0,0
"E00021399",175,175,32,0,2,30,143,132,9,2,0,0
"E00021400",137,135,26,4,7,15,109,98,9,2,0,2
"E00021402",119,119,4,0,1,3,115,114,1,0,0,0
"E00021404",143,143,5,1,1,3,138,133,5,0,0,0
"E00021405",132,132,59,7,14,38,73,68,5,0,0,0
"E00021406",146,141,1,0,0,1,140,140,0,0,0,5
"E00021407",193,189,10,2,5,3,179,178,0,1,0,4
"E00021408",171,171,36,2,13,21,135,126,1,8,0,0
"E00021409",142,142,7,0,1,6,135,134,0,1,0,0
"E00021410",112,112,36,3,0,33,76,66,10,0,0,0
"E00021411",153,153,3,0,1,2,150,150,0,0,0,0
"E00021412",136,134,17,1,7,9,117,114,3,0,0,2
"E00021413",141,138,5,2,2,1,133,131,2,0,0,3
"E00021414",107,102,3,1,0,2,99,98,0,1,0,5
"E00021415",125,120,10,1,3,6,110,109,0,1,0,5
"E00021416",123,123,24,3,4,17,99,99,0,0,0,0
"E00021417",119,119,43,4,6,33,76,74,2,0,0,0
"E00021418",118,118,0,0,0,0,118,118,0,0,0,0
"E00021419",135,135,2,2,0,0,133,133,0,0,0,0
"E00021420",128,126,14,1,0,13,112,112,0,0,0,2
"E00021421",195,193,2,1,0,1,191,181,10,0,0,2
"E00021422",87,85,3,0,2,1,82,82,0,0,0,2
"E00021423",140,140,4,3,0,1,136,134,1,1,0,0
"E00021424",105,105,13,1,1,11,92,91,1,0,0,0
"E00021425",133,133,6,1,1,4,127,123,3,1,0,0
"E00021426",109,106,3,1,1,1,103,102,1,0,0,3
"E00021427",124,124,0,0,0,0,124,122,2,0,0,0
"E00021428",140,137,10,2,4,4,127,126,1,0,0,3
"E00021429",60,60,0,0,0,0,60,59,1,0,0,0
"E00021430",125,122,6,0,0,6,116,114,2,0,0,3
"E00021431",125,123,29,0,1,28,94,91,3,0,0,2
"E00021432",159,159,3,1,0,2,156,155,1,0,0,0
"E00021433",243,243,21,3,4,14,222,202,19,1,0,0
"E00021434",127,127,5,2,0,3,122,120,1,1,0,0
"E00021437",118,118,3,1,1,1,115,114,1,0,0,0
"E00021438",103,103,5,2,1,2,98,98,0,0,0,0
"E00021439",90,88,0,0,0,0,88,87,1,0,0,2
"E00021440",128,128,88,4,20,64,40,38,2,0,0,0
"E00021441",129,129,93,4,3,86,36,29,7,0,0,0
"E00021442",130,130,106,8,9,89,24,9,14,1,0,0
"E00021443",116,116,67,7,6,54,49,26,22,1,0,0
"E00021444",117,117,58,3,4,51,59,33,26,0,0,0
"E00021445",116,109,2,0,0,2,107,105,1,1,0,7
"E00021446",117,112,2,0,1,1,110,110,0,0,0,5
"E00021447",123,123,2,0,1,1,121,107,14,0,0,0
"E00021448",139,139,2,0,1,1,137,134,3,0,0,0
"E00021449",138,133,34,2,4,28,99,95,4,0,0,5
"E00021450",71,71,62,0,2,60,9,6,3,0,0,0
"E00021451",147,139,11,1,1,9,128,126,2,0,0,8
"E00021452",117,113,0,0,0,0,112,102,0,10,1,4
"E00021453",129,129,27,2,4,21,102,98,4,0,0,0
"E00021454",116,114,3,0,0,3,111,109,2,0,0,2
"E00021455",148,144,7,3,0,4,137,137,0,0,0,4
"E00021458",148,148,11,2,3,6,137,109,20,8,0,0
"E00021459",139,139,2,0,0,2,137,132,5,0,0,0
"E00021460",166,166,12,2,0,10,154,142,3,9,0,0
"E00021461",120,118,2,0,2,0,116,115,0,1,0,2
"E00021462",137,134,3,0,1,2,131,112,2,17,0,3
"E00021463",130,128,6,0,1,5,122,122,0,0,0,2
"E00021464",128,126,16,1,4,11,110,110,0,0,0,2
"E00021465",128,128,5,0,1,4,123,123,0,0,0,0
"E00021466",139,135,2,0,2,0,132,131,1,0,1,4
"E00021467",121,116,1,0,0,1,114,113,1,0,1,5
"E00021468",111,109,2,1,0,1,107,105,1,1,0,2
"E00021469",149,149,7,2,2,3,142,135,7,0,0,0
"E00021470",117,114,36,5,4,27,78,73,3,2,0,3
"E00021471",134,134,26,0,6,20,108,102,6,0,0,0
"E00021473",95,93,25,1,1,23,68,66,2,0,0,2
"E00021474",122,120,2,0,1,1,118,118,0,0,0,2
"E00021475",122,120,5,3,0,2,115,99,5,11,0,2
"E00021476",122,122,8,1,2,5,114,110,3,1,0,0
"E00021477",166,166,48,5,3,40,118,97,18,3,0,0
"E00021478",130,130,37,3,0,34,93,76,14,3,0,0
"E00021479",151,149,59,2,2,55,90,48,29,13,0,2
"E00021480",144,144,2,1,0,1,141,140,1,0,1,0
"E00021481",134,131,14,0,5,9,117,110,3,4,0,3
"E00021482",127,127,76,3,10,63,51,49,2,0,0,0
"E00021483",231,231,6,3,2,1,225,212,10,3,0,0
"E00021484",114,114,92,0,4,88,22,13,9,0,0,0
"E00021485",122,122,3,0,1,2,119,118,1,0,0,0
"E00021486",121,121,8,0,2,6,113,109,4,0,0,0
"E00021487",71,71,4,1,0,3,67,65,1,1,0,0
"E00021488",157,157,7,1,4,2,150,148,2,0,0,0
"E00021489",119,115,3,2,0,1,112,112,0,0,0,4
"E00021490",115,115,3,1,0,2,112,111,0,1,0,0
"E00021491",87,84,4,0,0,4,80,79,0,1,0,3
"E00021492",136,133,1,0,0,1,132,132,0,0,0,3
"E00021493",126,123,5,1,2,2,118,118,0,0,0,3
"E00021494",176,176,99,12,22,65,77,63,13,1,0,0
"E00021495",184,181,15,2,3,10,166,165,1,0,0,3
"E00021496",107,104,2,0,1,1,102,102,0,0,0,3
"E00021497",133,133,4,0,1,3,128,125,2,1,1,0
"E00021498",127,121,0,0,0,0,120,118,1,1,1,6
"E00021499",124,124,28,4,9,15,96,38,58,0,0,0
"E00021500",139,135,20,2,8,10,115,84,31,0,0,4
"E00021501",131,127,2,0,1,1,124,114,8,2,1,4
"E00021502",134,131,45,3,13,29,80,77,2,1,6,3
"E00021503",129,121,1,0,1,0,120,119,0,1,0,8
"E00021504",164,164,1,1,0,0,163,161,2,0,0,0
"E00021505",95,95,5,0,3,2,90,89,1,0,0,0
"E00021506",142,142,4,2,1,1,138,136,2,0,0,0
"E00021507",169,166,6,1,2,3,160,158,2,0,0,3
"E00021508",136,132,3,0,1,2,129,123,4,2,0,4
"E00021509",184,174,6,2,1,3,168,165,1,2,0,10
"E00021510",121,121,3,0,1,2,118,117,1,0,0,0
"E00021511",109,109,0,0,0,0,109,109,0,0,0,0
"E00021516",106,106,41,2,9,30,65,64,1,0,0,0
"E00021517",136,136,25,3,4,18,111,111,0,0,0,0
"E00021518",151,151,61,5,14,42,90,90,0,0,0,0
"E00021519",200,200,99,4,18,77,101,98,2,1,0,0
"E00021520",97,97,50,4,11,35,47,46,1,0,0,0
"E00021521",98,98,92,2,21,69,6,5,0,1,0,0
"E00021522",136,136,63,9,7,47,73,72,1,0,0,0
"E00021524",194,194,103,10,37,56,91,89,2,0,0,0
"E00021525",134,134,38,5,16,17,96,93,3,0,0,0
"E00021526",169,169,33,3,3,27,136,132,4,0,0,0
"E00021527",145,145,60,5,16,39,85,82,3,0,0,0
"E00021528",94,94,65,6,28,31,29,28,1,0,0,0
"E00021529",116,116,4,0,0,4,112,112,0,0,0,0
"E00021531",186,186,38,7,5,26,148,143,2,3,0,0
"E00021532",138,138,53,3,6,44,85,84,1,0,0,0
"E00021533",141,141,1,0,0,1,140,133,7,0,0,0
"E00021534",127,127,1,0,1,0,126,109,17,0,0,0
"E00021535",115,115,57,3,4,50,58,58,0,0,0,0
"E00021536",118,115,36,0,7,29,79,77,2,0,0,3
"E00021537",163,163,33,1,4,28,130,128,2,0,0,0
"E00021538",309,309,36,2,2,32,273,270,2,1,0,0
"E00021539",138,138,3,0,1,2,135,133,1,1,0,0
"E00021541",139,139,1,0,1,0,138,135,3,0,0,0
"E00021542",106,106,11,0,3,8,95,94,1,0,0,0
"E00021543",142,142,1,0,0,1,141,141,0,0,0,0
"E00021544",83,83,1,0,0,1,82,82,0,0,0,0
"E00021546",102,102,0,0,0,0,102,102,0,0,0,0
"E00021547",115,115,6,1,3,2,109,109,0,0,0,0
"E00021549",128,128,4,2,0,2,124,120,3,1,0,0
"E00021550",150,147,25,5,4,16,122,120,2,0,0,3
"E00021552",99,96,2,0,1,1,94,94,0,0,0,3
"E00021553",119,119,32,4,8,20,87,84,3,0,0,0
"E00021554",127,127,72,4,27,41,55,53,2,0,0,0
"E00021555",145,139,35,4,6,25,104,104,0,0,0,6
"E00021556",147,147,11,0,6,5,136,134,2,0,0,0
"E00021557",172,172,46,3,7,36,126,122,4,0,0,0
"E00021559",157,157,130,3,8,119,27,18,8,1,0,0
"E00021560",157,157,45,8,6,31,112,99,10,3,0,0
"E00021561",144,142,10,0,6,4,131,110,8,13,1,2
"E00021562",140,140,10,3,5,2,130,120,7,3,0,0
"E00021563",124,124,88,2,9,77,34,18,7,9,2,0
"E00021564",123,123,24,1,1,22,99,97,2,0,0,0
"E00021565",89,89,7,0,4,3,82,82,0,0,0,0
"E00021566",156,156,58,5,10,43,98,36,58,4,0,0
"E00021567",143,141,70,1,6,63,71,68,3,0,0,2
"E00021569",142,142,34,1,5,28,108,74,19,15,0,0
"E00021572",143,137,2,1,1,0,135,131,3,1,0,6
"E00021574",93,93,18,2,4,12,75,74,1,0,0,0
"E00021577",128,128,2,1,1,0,126,124,0,2,0,0
"E00021579",106,104,28,4,8,16,76,74,1,1,0,2
"E00021580",124,119,12,1,1,10,107,103,2,2,0,5
"E00021582",98,98,76,9,15,52,22,22,0,0,0,0
"E00021583",150,141,2,1,0,1,139,137,0,2,0,9
"E00021584",113,113,78,3,5,70,35,31,4,0,0,0
"E00021585",149,149,78,13,16,49,71,68,2,1,0,0
"E00021586",130,130,1,0,0,1,129,128,1,0,0,0
"E00021587",128,128,4,0,1,3,124,124,0,0,0,0
"E00021588",148,148,1,0,0,1,147,147,0,0,0,0
"E00021590",137,137,4,0,1,3,133,133,0,0,0,0
"E00021591",127,127,11,3,1,7,116,112,3,1,0,0
"E00021592",112,110,79,4,4,71,31,26,3,2,0,2
"E00021593",140,140,2,0,2,0,138,135,3,0,0,0
"E00021594",129,129,31,1,3,27,97,88,9,0,1,0
"E00021595",134,134,19,1,2,16,115,114,1,0,0,0
"E00021596",164,164,76,5,13,58,88,84,4,0,0,0
"E00021597",121,121,2,0,1,1,119,116,3,0,0,0
"E00021598",115,115,75,2,10,63,40,38,2,0,0,0
"E00021599",162,162,44,0,9,35,118,115,3,0,0,0
"E00021600",164,164,116,4,9,103,48,46,0,2,0,0
"E00021601",118,118,17,5,3,9,101,96,5,0,0,0
"E00021602",124,124,89,3,14,72,35,34,1,0,0,0
"E00021603",108,104,0,0,0,0,104,85,18,1,0,4
"E00021604",154,152,1,0,0,1,151,147,3,1,0,2
"E00021605",157,157,11,0,1,10,146,144,1,1,0,0
"E00021606",175,175,10,0,3,7,165,151,12,2,0,0
"E00021607",119,116,9,0,0,9,107,102,3,2,0,3
"E00021608",116,116,0,0,0,0,116,116,0,0,0,0
"E00021610",152,152,4,0,1,3,148,134,11,3,0,0
"E00021611",155,155,34,1,11,22,121,120,1,0,0,0
"E00021612",139,139,0,0,0,0,139,130,8,1,0,0
"E00021613",125,125,2,0,0,2,123,111,12,0,0,0
"E00021614",160,160,2,0,0,2,158,128,28,2,0,0
"E00021615",146,146,1,1,0,0,145,130,14,1,0,0
"E00021616",122,122,7,0,3,4,115,114,1,0,0,0
"E00021617",109,109,1,1,0,0,107,98,7,2,1,0
"E00021618",95,90,1,1,0,0,89,89,0,0,0,5
"E00021619",162,160,4,0,1,3,156,154,1,1,0,2
"E00021620",125,125,6,1,2,3,119,110,3,6,0,0
"E00021621",121,118,36,5,11,20,82,78,3,1,0,3
"E00021622",134,134,3,0,0,3,131,130,1,0,0,0
"E00021623",91,91,0,0,0,0,91,91,0,0,0,0
"E00021624",171,171,0,0,0,0,171,168,3,0,0,0
"E00021625",247,247,3,0,0,3,244,218,20,6,0,0
"E00021626",212,212,3,0,0,3,209,205,4,0,0,0
"E00021627",201,197,8,2,1,5,189,187,1,1,0,4
"E00021628",108,108,22,0,3,19,86,58,14,14,0,0
"E00021629",125,125,15,3,0,12,110,106,3,1,0,0
"E00021630",129,129,22,2,6,14,107,102,2,3,0,0
"E00021631",144,144,2,0,0,2,142,142,0,0,0,0
"E00021632",119,119,24,0,4,20,95,95,0,0,0,0
"E00021633",114,114,4,0,0,4,110,94,14,2,0,0
"E00021634",136,136,31,0,6,25,105,104,1,0,0,0
"E00021635",117,117,10,0,1,9,107,104,3,0,0,0
"E00021636",114,114,28,6,7,15,86,85,1,0,0,0
"E00021637",174,168,3,2,0,1,164,163,1,0,1,6
"E00021639",93,90,18,7,6,5,72,69,2,1,0,3
"E00021640",149,146,11,1,5,5,135,134,1,0,0,3
"E00021641",135,135,57,7,18,32,78,75,3,0,0,0
"E00021642",127,127,4,2,0,2,123,122,1,0,0,0
"E00021643",91,89,1,0,0,1,88,77,10,1,0,2
"E00021644",138,134,33,4,7,22,101,100,1,0,0,4
"E00021646",155,155,2,1,0,1,153,152,1,0,0,0
"E00021648",102,102,6,5,0,1,96,95,1,0,0,0
"E00021649",127,127,6,1,3,2,121,121,0,0,0,0
"E00021650",105,105,22,2,4,16,83,52,29,2,0,0
"E00021651",139,139,1,0,0,1,138,134,3,1,0,0
"E00021652",148,148,0,0,0,0,148,148,0,0,0,0
"E00021653",175,173,7,2,2,3,166,166,0,0,0,2
"E00021654",144,144,3,0,2,1,141,140,1,0,0,0
"E00021655",80,80,1,0,0,1,79,78,1,0,0,0
"E00021656",159,159,64,5,9,50,95,84,10,1,0,0
"E00021657",112,112,0,0,0,0,112,102,10,0,0,0
"E00021658",93,93,8,0,0,8,84,83,1,0,1,0
"E00021659",136,136,14,6,2,6,122,94,19,9,0,0
