"GeographyCode","KS605EW0001","KS605EW0002","KS605EW0003","KS605EW0004","KS605EW0005","KS605EW0006","KS605EW0007","KS605EW0008","KS605EW0009","KS605EW0010","KS605EW0011","KS605EW0012","KS605EW0013","KS605EW0014","KS605EW0015","KS605EW0016","KS605EW0017","KS605EW0018","KS605EW0019","KS605EW0020","KS605EW0021","KS605EW0022","KS605EW0023","KS605EW0024","KS605EW0025","KS605EW0026","KS605EW0027","KS605EW0028","KS605EW0029","KS605EW0030","KS605EW0031","KS605EW0032","KS605EW0033","KS605EW0034","KS605EW0035","KS605EW0036","KS605EW0037"
"E00021210",121,0,0,3,0,1,3,26,8,12,5,3,7,4,10,6,15,11,7,0,0,2.47933884297521,0,0.826446280991736,2.47933884297521,21.4876033057851,6.61157024793388,9.91735537190083,4.13223140495868,2.47933884297521,5.78512396694215,3.30578512396694,8.26446280991736,4.95867768595041,12.396694214876,9.09090909090909,5.78512396694215
"E00021211",194,0,0,3,0,1,6,28,9,25,15,12,2,19,10,10,18,11,25,0,0,1.54639175257732,0,0.515463917525773,3.09278350515464,14.4329896907216,4.63917525773196,12.8865979381443,7.7319587628866,6.18556701030928,1.03092783505155,9.79381443298969,5.15463917525773,5.15463917525773,9.27835051546392,5.67010309278351,12.8865979381443
"E00021212",92,1,0,3,0,0,3,22,8,14,6,0,5,7,3,1,7,8,4,1.08695652173913,0,3.26086956521739,0,0,3.26086956521739,23.9130434782609,8.69565217391304,15.2173913043478,6.52173913043478,0,5.43478260869565,7.60869565217391,3.26086956521739,1.08695652173913,7.60869565217391,8.69565217391304,4.34782608695652
"E00021213",140,0,0,6,0,1,1,34,6,17,10,6,1,12,2,6,5,20,13,0,0,4.28571428571429,0,0.714285714285714,0.714285714285714,24.2857142857143,4.28571428571429,12.1428571428571,7.14285714285714,4.28571428571429,0.714285714285714,8.57142857142857,1.42857142857143,4.28571428571429,3.57142857142857,14.2857142857143,9.28571428571429
"E00021214",182,0,0,1,0,0,3,23,8,25,16,11,0,18,16,10,26,11,14,0,0,0.549450549450549,0,0,1.64835164835165,12.6373626373626,4.3956043956044,13.7362637362637,8.79120879120879,6.04395604395604,0,9.89010989010989,8.79120879120879,5.49450549450549,14.2857142857143,6.04395604395604,7.69230769230769
"E00021215",233,0,0,5,0,0,5,32,5,22,20,18,4,39,10,10,30,20,13,0,0,2.14592274678112,0,0,2.14592274678112,13.7339055793991,2.14592274678112,9.44206008583691,8.58369098712446,7.72532188841202,1.71673819742489,16.7381974248927,4.29184549356223,4.29184549356223,12.8755364806867,8.58369098712446,5.5793991416309
"E00021216",128,0,0,3,0,0,2,20,4,20,6,8,2,4,9,4,24,13,9,0,0,2.34375,0,0,1.5625,15.625,3.125,15.625,4.6875,6.25,1.5625,3.125,7.03125,3.125,18.75,10.15625,7.03125
"E00021217",150,0,0,0,0,0,8,21,5,27,8,7,2,15,10,5,22,9,11,0,0,0,0,0,5.33333333333333,14,3.33333333333333,18,5.33333333333333,4.66666666666667,1.33333333333333,10,6.66666666666667,3.33333333333333,14.6666666666667,6,7.33333333333333
"E00021218",287,0,0,8,1,1,12,16,6,20,32,54,9,42,9,15,21,21,20,0,0,2.78745644599303,0.348432055749129,0.348432055749129,4.18118466898955,5.57491289198606,2.09059233449477,6.96864111498258,11.1498257839721,18.815331010453,3.13588850174216,14.6341463414634,3.13588850174216,5.22648083623693,7.31707317073171,7.31707317073171,6.96864111498258
"E00021219",134,0,1,5,0,2,10,16,5,14,6,16,5,11,9,8,9,8,9,0,0.746268656716418,3.73134328358209,0,1.49253731343284,7.46268656716418,11.9402985074627,3.73134328358209,10.4477611940298,4.47761194029851,11.9402985074627,3.73134328358209,8.2089552238806,6.71641791044776,5.97014925373134,6.71641791044776,5.97014925373134,6.71641791044776
"E00021220",226,0,0,9,2,0,7,6,5,12,27,62,5,32,5,9,18,16,11,0,0,3.98230088495575,0.884955752212389,0,3.09734513274336,2.65486725663717,2.21238938053097,5.30973451327434,11.9469026548673,27.4336283185841,2.21238938053097,14.1592920353982,2.21238938053097,3.98230088495575,7.9646017699115,7.07964601769912,4.86725663716814
"E00021223",291,0,0,4,2,0,3,13,6,19,30,88,3,54,13,14,16,12,14,0,0,1.3745704467354,0.687285223367698,0,1.03092783505155,4.46735395189003,2.06185567010309,6.52920962199313,10.3092783505155,30.2405498281787,1.03092783505155,18.5567010309278,4.46735395189003,4.81099656357388,5.49828178694158,4.12371134020619,4.81099656357388
"E00021224",217,0,0,2,1,1,20,19,3,15,24,38,2,19,16,7,20,15,15,0,0,0.921658986175115,0.460829493087558,0.460829493087558,9.21658986175115,8.75576036866359,1.38248847926267,6.91244239631336,11.0599078341014,17.5115207373272,0.921658986175115,8.75576036866359,7.37327188940092,3.2258064516129,9.21658986175115,6.91244239631336,6.91244239631336
