"GeographyCode","KS209EW0001","KS209EW0002","KS209EW0003","KS209EW0004","KS209EW0005","KS209EW0006","KS209EW0007","KS209EW0008","KS209EW0009","KS209EW0010","KS209EW0011","KS209EW0012","KS209EW0013","KS209EW0014","KS209EW0015","KS209EW0016","KS209EW0017","KS209EW0018","KS209EW0019"
"E01004197",2329,572,39,23,10,614,5,7,517,542,24.5598969514813,1.67453842851009,0.98754830399313,0.4293688278231,26.3632460283383,0.21468441391155,0.30055817947617,22.1983683984543,23.271790468012
"E01004198",1529,405,6,10,18,588,10,5,230,257,26.48790058862,0.39241334205363,0.65402223675605,1.17724002616089,38.4565075212557,0.65402223675605,0.327011118378025,15.0425114453891,16.8083714846305
"E01004199",1637,308,10,6,7,854,10,2,226,214,18.8149053145999,0.610873549175321,0.366524129505192,0.427611484422724,52.1686010995724,0.610873549175321,0.122174709835064,13.8057422113622,13.0726939523519
"E01004200",1566,330,4,10,12,343,6,6,584,271,21.0727969348659,0.255427841634738,0.638569604086845,0.766283524904214,21.9029374201788,0.383141762452107,0.383141762452107,37.2924648786718,17.3052362707535
"E01004201",1556,483,26,3,8,394,1,10,332,299,31.0411311053985,1.67095115681234,0.19280205655527,0.51413881748072,25.3213367609255,0.06426735218509,0.6426735218509,21.3367609254499,19.2159383033419
"E01004202",1705,310,10,8,15,556,1,4,533,268,18.1818181818182,0.586510263929619,0.469208211143695,0.879765395894428,32.6099706744868,0.0586510263929619,0.234604105571848,31.2609970674487,15.7184750733138
"E01004203",1779,462,11,4,16,492,2,4,508,280,25.9696458684654,0.618324901630129,0.224845418774592,0.89938167509837,27.6559865092749,0.112422709387296,0.224845418774592,28.5553681843732,15.7391793142215
"E01004204",1582,494,8,3,2,618,1,10,223,223,31.2262958280657,0.505689001264223,0.189633375474083,0.126422250316056,39.0644753476612,0.0632111251580278,0.632111251580278,14.0960809102402,14.0960809102402
"E01004205",2106,248,8,10,10,1365,6,2,223,234,11.7758784425451,0.379867046533713,0.474833808167141,0.474833808167141,64.8148148148148,0.284900284900285,0.0949667616334283,10.5887939221273,11.1111111111111
"E01004206",1492,289,22,16,11,823,2,5,168,156,19.3699731903485,1.4745308310992,1.07238605898123,0.737265415549598,55.1608579088472,0.134048257372654,0.335120643431635,11.2600536193029,10.455764075067
