"GeographyCode","QS102EW0001","QS102EW0002","QS102EW0003"
"E00021562",372,2.37,156.9620253
"E00021563",402,3.48,115.5172414
"E00021564",313,1.48,211.4864865
"E00021565",207,2.33,88.84120172
"E00021566",446,3.07,145.276873
"E00021567",351,2.52,139.2857143
"E00021569",302,3.09,97.73462783
"E00021572",433,1.39,311.5107914
"E00021574",267,1.25,213.6
"E00021577",291,0.51,570.5882353
"E00021579",362,3.53,102.5495751
"E00021580",423,2.22,190.5405405
"E00021582",401,2.1,190.952381
"E00021583",434,2.01,215.920398
"E00021584",302,2.82,107.0921986
"E00021585",590,2.25,262.2222222
"E00021586",455,1.02,446.0784314
"E00021587",396,3.91,101.2787724
"E00021588",333,0.93,358.0645161
"E00021590",376,1.79,210.0558659
"E00021591",491,0.93,527.9569892
"E00021592",315,1.88,167.5531915
"E00021593",225,2.45,91.83673469
"E00021594",336,2.05,163.902439
"E00021595",354,1.7,208.2352941
"E00021596",381,3.86,98.70466321
"E00021597",374,0.92,406.5217391
"E00021598",260,2.55,101.9607843
"E00021599",326,1.85,176.2162162
"E00021600",308,4.16,74.03846154
"E00021601",230,1.28,179.6875
"E00021602",368,1.95,188.7179487
"E00021603",184,0.28,657.1428571
"E00021604",356,2.24,158.9285714
"E00021605",289,2.41,119.9170124
"E00021606",282,1.82,154.9450549
"E00021607",262,1.41,185.8156028
"E00021608",217,0.55,394.5454545
"E00021610",323,2.75,117.4545455
"E00021611",397,2.01,197.5124378
"E00021612",214,1.13,189.380531
"E00021613",188,0.63,298.4126984
"E00021614",263,2.13,123.4741784
"E00021615",218,0.89,244.9438202
"E00021616",438,2.48,176.6129032
"E00021617",166,2.86,58.04195804
"E00021618",282,0.34,829.4117647
"E00021619",463,1.66,278.9156627
"E00021620",246,3.97,61.96473552
"E00021621",333,3.65,91.23287671
"E00021622",247,3.19,77.42946708
"E00021623",189,0.64,295.3125
"E00021624",292,2.96,98.64864865
"E00021625",510,9.2,55.43478261
"E00021626",329,2.37,138.8185654
"E00021627",372,6.85,54.30656934
"E00021628",214,18.65,11.47453083
"E00021629",229,3.2,71.5625
"E00021630",262,3.31,79.15407855
"E00021631",305,0.9,338.8888889
"E00021632",229,1.3,176.1538462
"E00021633",214,1.19,179.8319328
"E00021634",283,1.33,212.7819549
"E00021635",227,2.84,79.92957746
"E00021636",335,1.01,331.6831683
"E00021637",509,2.04,249.5098039
"E00021639",347,1.31,264.8854962
"E00021640",397,1.19,333.6134454
"E00021641",415,4.79,86.6388309
"E00021642",335,1.35,248.1481481
"E00021643",246,1.25,196.8
"E00021644",327,2.04,160.2941176
"E00021646",498,1.26,395.2380952
"E00021648",202,2.42,83.47107438
"E00021649",434,2.15,201.8604651
"E00021650",265,2.74,96.71532847
"E00021651",251,1.42,176.7605634
"E00021652",276,1.83,150.8196721
"E00021653",547,1.09,501.8348624
"E00021654",379,0.74,512.1621622
"E00021655",274,1.02,268.627451
"E00021656",386,9.58,40.29227557
"E00021657",204,1,204
"E00021658",177,0.96,184.375
"E00021659",335,3.06,109.4771242
"E00021660",278,2.65,104.9056604
"E00021661",488,2.96,164.8648649
"E00021662",566,3.82,148.1675393
"E00021663",236,0.17,1388.235294
"E00021665",473,1.84,257.0652174
"E00021666",564,5.73,98.42931937
"E00021667",490,1.32,371.2121212
"E00021668",511,1.97,259.3908629
"E00021669",488,1.22,400
"E00021670",402,1.48,271.6216216
"E00021671",351,2.27,154.6255507
"E00021672",416,2.07,200.9661836
"E00021673",452,1.88,240.4255319
"E00021674",378,1.24,304.8387097
"E00021675",518,1.03,502.9126214
"E00021676",293,0.82,357.3170732
"E00021677",345,2.4,143.75
"E00021678",438,3.37,129.9703264
"E00021679",150,0.52,288.4615385
"E00021680",494,3.7,133.5135135
"E00021681",262,4.03,65.01240695
"E00021682",545,2.04,267.1568627
"E00021683",509,1.39,366.1870504
"E00021685",568,1.53,371.2418301
"E00021686",531,6.81,77.97356828
"E00021687",435,2.57,169.2607004
"E00021688",381,0.94,405.3191489
"E00021689",399,2.45,162.8571429
"E00021690",445,3.95,112.6582278
"E00021691",315,1.18,266.9491525
"E00021692",271,5.52,49.0942029
"E00021693",430,1.83,234.9726776
"E00021694",454,3.84,118.2291667
"E00021695",372,1.87,198.9304813
"E00021696",527,6.98,75.50143266
"E00021697",305,1.74,175.2873563
"E00021698",340,3.48,97.70114943
"E00021699",390,1.7,229.4117647
"E00021700",511,2.78,183.8129496
"E00021701",442,3.08,143.5064935
"E00021702",370,1.44,256.9444444
"E00021703",315,1.76,178.9772727
"E00021704",375,1.52,246.7105263
"E00021705",431,1.27,339.3700787
"E00021706",338,1.19,284.0336134
"E00021707",377,1.31,287.7862595
"E00021708",298,1.61,185.0931677
"E00021709",324,1.95,166.1538462
"E00021710",313,1.82,171.978022
"E00021711",471,2.72,173.1617647
"E00021712",297,1.82,163.1868132
"E00021713",295,1.28,230.46875
"E00021714",209,1.53,136.6013072
"E00021715",361,0.77,468.8311688
"E00021716",280,1.14,245.6140351
"E00021717",253,0.65,389.2307692
"E00021718",361,1.56,231.4102564
"E00021719",163,0.54,301.8518519
"E00021722",342,1.37,249.6350365
"E00021723",295,1.71,172.5146199
"E00021724",260,2.02,128.7128713
"E00021725",232,1.47,157.8231293
"E00021726",268,0.32,837.5
"E00021727",249,0.73,341.0958904
"E00021728",253,1.06,238.6792453
"E00021729",190,2.2,86.36363636
"E00021730",370,1.75,211.4285714
"E00021731",396,1.26,314.2857143
"E00021732",268,1.36,197.0588235
"E00021733",578,5.26,109.8859316
"E00021734",599,2.5,239.6
"E00021735",481,2.71,177.4907749
"E00021736",492,2.62,187.7862595
"E00021737",283,1.5,188.6666667
"E00021738",332,0.91,364.8351648
"E00021739",273,3.3,82.72727273
"E00021740",393,0.67,586.5671642
"E00021741",223,1.19,187.394958
"E00021742",547,1.99,274.8743719
"E00021743",313,1.76,177.8409091
"E00021744",568,8.49,66.90223793
"E00021745",233,1.27,183.4645669
"E00021746",233,0.77,302.5974026
"E00021748",534,1.74,306.8965517
"E00021750",449,3,149.6666667
"E00021752",422,1.52,277.6315789
"E00021753",282,1.12,251.7857143
"E00021754",204,1.15,177.3913043
"E00021755",358,2.25,159.1111111
"E00021756",217,0.49,442.8571429
"E00021757",248,0.94,263.8297872
"E00021758",322,1.93,166.8393782
"E00021759",373,1.45,257.2413793
"E00021760",351,1.29,272.0930233
"E00021761",341,10.48,32.53816794
"E00021762",312,1.92,162.5
"E00021763",394,2.13,184.9765258
"E00021764",467,1.51,309.2715232
"E00021766",413,0.73,565.7534247
"E00021767",233,1.21,192.5619835
"E00167078",503,4.87,103.2854209
"E00167079",222,1.51,147.0198675
"E00167080",390,1.54,253.2467532
"E00167081",279,1.49,187.2483221
"E00167082",309,3.4,90.88235294
"E00167083",343,2.24,153.125
"E00167084",231,10.92,21.15384615
"E00167085",267,2.93,91.12627986
"E00167086",368,3.79,97.09762533
"E00167087",282,0.78,361.5384615
"E00167088",210,1.15,182.6086957
"E00167089",171,2.85,60
"E00167090",195,1.3,150
"E00167091",331,1.56,212.1794872
"E00167092",294,1.67,176.0479042
"E00167093",196,0.87,225.2873563
"E00167094",292,2.62,111.4503817
"E00167095",379,2.41,157.2614108
"E00167096",131,0.54,242.5925926
"E00167097",259,2.44,106.147541
"E00167098",131,0.28,467.8571429
"E00167099",110,1.43,76.92307692
"E00167100",519,1.51,343.7086093
"E00167101",256,1.72,148.8372093
"E00167102",300,1.4,214.2857143
"E00167103",206,0.44,468.1818182
"E00167104",216,2.16,100
"E00167105",479,1.73,276.8786127
"E00167106",314,3.59,87.46518106
"E00167107",238,0.28,850
"E00167108",400,3.29,121.5805471
"E00167109",261,0.85,307.0588235
"E00167110",293,3.26,89.87730061
"E00167111",282,0.32,881.25
"E00167112",795,2.4,331.25
"E00167113",473,0.83,569.8795181
"E00167114",464,4.06,114.2857143
"E00167115",727,2.14,339.7196262
"E00167116",280,16.65,16.81681682
"E00167117",133,0.86,154.6511628
"E00167118",244,0.59,413.559322
"E00167119",305,1.43,213.2867133
"E00167120",283,1.34,211.1940299
"E00167121",265,10.01,26.47352647
"E00167122",202,22.3,9.058295964
"E00167123",347,1.1,315.4545455
"E00167124",308,0.83,371.0843373
"E00167125",173,0.36,480.5555556
"E00167126",367,12.75,28.78431373
"E00167127",265,17.69,14.98021481
"E00167128",276,5.79,47.66839378
"E00167129",615,2.19,280.8219178
"E00167130",834,1.24,672.5806452
"E00167131",145,0.91,159.3406593
"E00167132",393,3.02,130.1324503
"E00167133",175,1.47,119.047619
"E00167134",222,1.07,207.4766355
"E00167135",269,2.96,90.87837838
"E00167136",178,1.26,141.2698413
"E00167137",222,0.86,258.1395349
"E00167138",230,0.31,741.9354839
"E00167139",305,1.07,285.046729
"E00167140",246,0.54,455.5555556
"E00167141",313,9.3,33.65591398
"E00167142",453,7.23,62.65560166
"E00167143",337,2.04,165.1960784
"E00167144",428,1.1,389.0909091
"E00167145",196,4.53,43.26710817
"E00167146",300,5.33,56.28517824
"E00167147",277,0.39,710.2564103
"E00167148",188,0.32,587.5
"E00167149",167,1.27,131.496063
"E00167150",366,5.19,70.52023121
"E00167151",423,0.46,919.5652174
"E00167152",164,1.99,82.4120603
"E00167153",402,7.91,50.82174463
"E00167154",205,1.24,165.3225806
"E00167155",310,5.33,58.16135084
"E00167156",336,2.15,156.2790698
"E00167157",317,0.52,609.6153846
"E00167158",257,20.38,12.61040236
"E00167159",211,11.87,17.77590564
"E00167160",316,5.61,56.32798574
"E00167161",312,2.52,123.8095238
"E00167162",337,0.41,821.9512195
"E00167163",260,1.69,153.8461538
"E00167164",118,0.21,561.9047619
"E00167165",228,1.12,203.5714286
"E00167166",464,2.09,222.0095694
"E00167167",267,3.38,78.99408284
"E00167168",281,1.65,170.3030303
"E00167169",375,1.45,258.6206897
"E00167170",171,4.01,42.64339152
"E00167171",211,1.4,150.7142857
"E00167172",203,1.73,117.3410405
"E00167173",473,4.04,117.0792079
"E00167174",240,2.27,105.7268722
"E00167175",212,1.53,138.5620915
"E00167176",344,4.67,73.66167024
"E00167177",264,3.19,82.75862069
"E00167178",321,5.34,60.11235955
"E00167179",240,1.06,226.4150943
"E00167180",311,1.95,159.4871795
"E00167181",160,5.29,30.24574669
"E00167182",149,0.31,480.6451613
"E00167183",139,0.21,661.9047619
"E00167184",175,6.52,26.8404908
"E00167185",247,10.64,23.21428571
"E00167186",243,2.72,89.33823529
"E00167187",288,2.1,137.1428571
"E00167188",304,10.07,30.18867925
"E00167189",273,1.6,170.625
"E00167190",210,0.97,216.4948454
"E00167191",216,0.89,242.6966292
"E00167192",230,0.8,287.5
"E00167193",220,1.94,113.4020619
"E00167194",287,0.78,367.9487179
"E00167195",189,0.8,236.25
"E00167196",204,1.14,178.9473684
"E00167197",246,1.64,150
"E00167198",535,3.81,140.4199475
"E00167199",171,21.56,7.93135436
"E00167200",218,9.42,23.14225053
"E00167201",319,24.47,13.03637107
"E00167202",197,0.7,281.4285714
"E00167203",384,2.92,131.5068493
"E00167204",239,1.3,183.8461538
"E00167205",326,1.67,195.2095808
"E00167206",387,3.19,121.3166144
"E00167207",335,2.33,143.776824
"E00167208",266,2.15,123.7209302
"E00167209",376,2,188
"E00167210",141,0.15,940
"E00167211",398,7.31,54.44596443
"E00167212",282,1.92,146.875
"E00167213",397,6.34,62.61829653
"E00167214",362,8.34,43.40527578
"E00167215",327,3.65,89.5890411
"E00167216",379,1.13,335.3982301
"E00167217",278,1.17,237.6068376
"E00167218",303,0.63,480.952381
"E00167219",307,1.91,160.7329843
"E00167220",228,1.09,209.1743119
"E00167221",419,5.4,77.59259259
"E00167222",322,1.4,230
"E00167223",393,1.16,338.7931034
"E00167224",351,0.43,816.2790698
"E00167225",402,0.82,490.2439024
"E00167226",226,0.35,645.7142857
"E00167227",336,1.12,300
"E00167228",292,1.65,176.969697
"E00167229",341,1.61,211.8012422
"E00167230",196,0.6,326.6666667
"E00167231",260,0.78,333.3333333
"E00167232",200,0.93,215.0537634
"E00167233",213,0.79,269.6202532
"E00167234",378,2.21,171.040724
"E00167235",462,2.57,179.766537
"E00167236",180,1.08,166.6666667
"E00167237",192,0.71,270.4225352
"E00167238",349,1.05,332.3809524
"E00167239",188,1.12,167.8571429
"E00167240",481,1.9,253.1578947
"E00167241",380,2.08,182.6923077
"E00167242",191,0.94,203.1914894
"E00167243",283,1.63,173.6196319
"E00167244",255,5.53,46.11211573
"E00167245",302,5.71,52.88966725
"E00167246",226,1.59,142.1383648
"E00167247",171,0.53,322.6415094
"E00167248",369,0.4,922.5
"E00167249",352,0.9,391.1111111
"E00167250",428,0.45,951.1111111
"E00167251",1055,8.5,124.1176471
"E00167252",381,0.76,501.3157895
"E00167253",310,0.59,525.4237288
"E00167254",255,2.45,104.0816327
"E00167255",382,5.58,68.45878136
"E00167256",280,0.85,329.4117647
"E00167257",367,1.44,254.8611111
"E00167258",393,1.55,253.5483871
"E00167259",255,2.02,126.2376238
"E00167260",574,7.51,76.43142477
"E00167261",401,1.58,253.7974684
"E00167262",91,0.69,131.884058
"E00167263",192,0.16,1200
"E00167264",287,2.31,124.2424242
"E00167265",371,3.34,111.0778443
"E00167266",315,7.05,44.68085106
