"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E00021141",138,4,2,2,17,15,2,3,12,14,51,44,7,20,20,0,2.89855072463768,1.44927536231884,1.44927536231884,12.3188405797101,10.8695652173913,1.44927536231884,2.17391304347826,8.69565217391304,10.1449275362319,36.9565217391304,31.8840579710145,5.07246376811594,14.4927536231884,14.4927536231884,0
"E00021143",139,11,2,9,27,14,7,2,12,9,39,32,7,18,18,0,7.9136690647482,1.43884892086331,6.47482014388489,19.4244604316547,10.0719424460432,5.03597122302158,1.43884892086331,8.63309352517986,6.47482014388489,28.0575539568345,23.021582733813,5.03597122302158,12.9496402877698,12.9496402877698,0
"E00021145",111,13,3,10,38,14,8,3,7,8,10,9,1,10,10,0,11.7117117117117,2.7027027027027,9.00900900900901,34.2342342342342,12.6126126126126,7.20720720720721,2.7027027027027,6.30630630630631,7.20720720720721,9.00900900900901,8.10810810810811,0.900900900900901,9.00900900900901,9.00900900900901,0
"E00021146",219,17,4,13,39,8,3,4,7,5,4,3,1,132,132,0,7.76255707762557,1.82648401826484,5.93607305936073,17.8082191780822,3.65296803652968,1.36986301369863,1.82648401826484,3.19634703196347,2.28310502283105,1.82648401826484,1.36986301369863,0.45662100456621,60.2739726027397,60.2739726027397,0
"E00021147",83,12,2,10,17,19,3,5,9,4,5,4,1,9,9,0,14.4578313253012,2.40963855421687,12.0481927710843,20.4819277108434,22.8915662650602,3.6144578313253,6.02409638554217,10.8433734939759,4.81927710843374,6.02409638554217,4.81927710843374,1.20481927710843,10.8433734939759,10.8433734939759,0
"E00021148",121,10,1,9,27,18,4,10,14,13,15,13,2,10,10,0,8.26446280991736,0.826446280991736,7.43801652892562,22.3140495867769,14.8760330578512,3.30578512396694,8.26446280991736,11.5702479338843,10.7438016528926,12.396694214876,10.7438016528926,1.65289256198347,8.26446280991736,8.26446280991736,0
"E00021149",119,3,0,3,25,17,2,2,13,13,32,32,0,12,12,0,2.52100840336134,0,2.52100840336134,21.0084033613445,14.2857142857143,1.68067226890756,1.68067226890756,10.9243697478992,10.9243697478992,26.890756302521,26.890756302521,0,10.0840336134454,10.0840336134454,0
"E00021150",116,6,0,6,22,25,3,9,19,7,14,14,0,11,11,0,5.17241379310345,0,5.17241379310345,18.9655172413793,21.551724137931,2.58620689655172,7.75862068965517,16.3793103448276,6.03448275862069,12.0689655172414,12.0689655172414,0,9.48275862068965,9.48275862068965,0
"E00021151",91,4,0,4,16,8,1,2,9,6,33,30,3,12,12,0,4.3956043956044,0,4.3956043956044,17.5824175824176,8.79120879120879,1.0989010989011,2.1978021978022,9.89010989010989,6.59340659340659,36.2637362637363,32.967032967033,3.2967032967033,13.1868131868132,13.1868131868132,0
"E00021152",150,9,1,8,22,15,5,7,16,6,48,46,2,22,22,0,6,0.666666666666667,5.33333333333333,14.6666666666667,10,3.33333333333333,4.66666666666667,10.6666666666667,4,32,30.6666666666667,1.33333333333333,14.6666666666667,14.6666666666667,0
"E00021153",164,29,6,23,64,17,7,3,14,6,6,5,1,18,18,0,17.6829268292683,3.65853658536585,14.0243902439024,39.0243902439024,10.3658536585366,4.26829268292683,1.82926829268293,8.53658536585366,3.65853658536585,3.65853658536585,3.04878048780488,0.609756097560976,10.9756097560976,10.9756097560976,0
"E00021154",148,5,0,5,27,19,4,2,13,9,42,41,1,27,27,0,3.37837837837838,0,3.37837837837838,18.2432432432432,12.8378378378378,2.7027027027027,1.35135135135135,8.78378378378378,6.08108108108108,28.3783783783784,27.7027027027027,0.675675675675676,18.2432432432432,18.2432432432432,0
"E00021155",158,27,4,23,52,24,9,6,9,5,3,3,0,23,23,0,17.0886075949367,2.53164556962025,14.5569620253165,32.9113924050633,15.1898734177215,5.69620253164557,3.79746835443038,5.69620253164557,3.16455696202532,1.89873417721519,1.89873417721519,0,14.5569620253165,14.5569620253165,0
"E00021156",80,4,0,4,17,6,5,1,13,9,21,17,4,4,4,0,5,0,5,21.25,7.5,6.25,1.25,16.25,11.25,26.25,21.25,5,5,5,0
"E00021157",107,4,1,3,19,12,8,3,10,10,29,28,1,12,12,0,3.73831775700935,0.934579439252336,2.80373831775701,17.7570093457944,11.214953271028,7.47663551401869,2.80373831775701,9.34579439252336,9.34579439252336,27.1028037383178,26.1682242990654,0.934579439252336,11.214953271028,11.214953271028,0
"E00021158",116,2,0,2,7,16,2,4,9,8,45,42,3,23,23,0,1.72413793103448,0,1.72413793103448,6.03448275862069,13.7931034482759,1.72413793103448,3.44827586206897,7.75862068965517,6.89655172413793,38.7931034482759,36.2068965517241,2.58620689655172,19.8275862068966,19.8275862068966,0
"E00021159",225,24,2,22,42,29,7,9,20,15,45,40,5,34,34,0,10.6666666666667,0.888888888888889,9.77777777777778,18.6666666666667,12.8888888888889,3.11111111111111,4,8.88888888888889,6.66666666666667,20,17.7777777777778,2.22222222222222,15.1111111111111,15.1111111111111,0
"E00021160",116,7,0,7,18,18,1,2,14,11,28,26,2,17,17,0,6.03448275862069,0,6.03448275862069,15.5172413793103,15.5172413793103,0.862068965517241,1.72413793103448,12.0689655172414,9.48275862068965,24.1379310344828,22.4137931034483,1.72413793103448,14.6551724137931,14.6551724137931,0
"E00021161",155,12,0,12,38,37,3,5,17,16,19,15,4,8,8,0,7.74193548387097,0,7.74193548387097,24.5161290322581,23.8709677419355,1.93548387096774,3.2258064516129,10.9677419354839,10.3225806451613,12.258064516129,9.67741935483871,2.58064516129032,5.16129032258065,5.16129032258065,0
"E00021162",150,6,2,4,39,10,4,2,12,7,43,40,3,27,27,0,4,1.33333333333333,2.66666666666667,26,6.66666666666667,2.66666666666667,1.33333333333333,8,4.66666666666667,28.6666666666667,26.6666666666667,2,18,18,0
"E00021163",127,3,1,2,18,14,1,5,12,12,39,37,2,23,23,0,2.36220472440945,0.78740157480315,1.5748031496063,14.1732283464567,11.0236220472441,0.78740157480315,3.93700787401575,9.44881889763779,9.44881889763779,30.7086614173228,29.1338582677165,1.5748031496063,18.1102362204724,18.1102362204724,0
"E00021164",79,2,1,1,11,8,4,3,12,10,24,23,1,5,5,0,2.53164556962025,1.26582278481013,1.26582278481013,13.9240506329114,10.126582278481,5.06329113924051,3.79746835443038,15.1898734177215,12.6582278481013,30.379746835443,29.1139240506329,1.26582278481013,6.32911392405063,6.32911392405063,0
