"GeographyCode","QS401EW0001","QS401EW0002","QS401EW0003","QS401EW0004","QS401EW0005","QS401EW0006","QS401EW0007","QS401EW0008","QS401EW0009","QS401EW0010","QS401EW0011","QS401EW0012"
"E01004226",1738,1721,369,57,50,262,1352,1246,42,64,0,17
"E01004228",1849,1849,1069,48,101,920,780,510,226,44,0,0
"E01004229",1484,1458,400,26,62,312,1058,930,109,19,0,26
"E01004230",2091,2083,641,34,95,512,1442,1216,190,36,0,8
"E01004231",1793,1760,168,7,10,151,1592,1549,43,0,0,33
"E01004232",1631,1617,1051,31,92,928,566,314,213,39,0,14
"E01004233",1821,1808,92,8,30,54,1716,1682,25,9,0,13
"E01004234",2218,2218,1092,39,78,975,1116,571,463,82,10,0
"E01004235",1372,1351,31,3,1,27,1320,1305,11,4,0,21
"E01004236",1679,1662,586,62,206,318,1076,1041,35,0,0,17
"E01004237",1158,1158,190,40,30,120,968,938,14,16,0,0
"E01004238",2733,2693,135,5,24,106,2558,2541,11,6,0,40
"E01004239",1649,1649,651,94,156,401,995,966,8,21,3,0
"E01004240",1815,1811,284,16,91,177,1521,1494,26,1,6,4
"E01004241",1621,1612,199,9,45,145,1411,1383,24,4,2,9
"E01004242",2433,2410,303,51,100,152,2092,2032,43,17,15,23
"E01004243",1789,1772,345,40,75,230,1427,1365,15,47,0,17
"E01004244",1788,1760,312,27,75,210,1447,1384,29,34,1,28
"E01004245",1539,1539,542,67,97,378,997,976,18,3,0,0
"E01004246",1977,1964,777,102,123,552,1187,1065,98,24,0,13
"E01004247",1934,1912,193,56,42,95,1719,1610,40,69,0,22
"E01004248",1344,1342,196,60,53,83,1146,1131,7,8,0,2
"E01004249",2049,2049,457,79,67,311,1592,1525,62,5,0,0
"E01004250",2342,2310,330,48,77,205,1976,1958,8,10,4,32
"E01004251",2082,2063,226,17,18,191,1837,1782,51,4,0,19
"E01004252",2707,2649,157,42,40,75,2482,2358,93,31,10,58
"E01004253",2266,2232,367,50,111,206,1865,1844,18,3,0,34
"E01004254",2120,2113,237,6,47,184,1876,1790,40,46,0,7
"E01004255",1618,1604,136,34,42,60,1468,1406,40,22,0,14
"E01004256",1729,1708,392,46,112,234,1316,1302,9,5,0,21
"E01004257",1883,1857,258,44,51,163,1599,1545,40,14,0,26
"E01004258",1506,1499,138,3,12,123,1361,1333,21,7,0,7
"E01004259",1694,1671,125,23,24,78,1546,1449,53,44,0,23
"E01004260",1790,1758,84,0,25,59,1674,1632,5,37,0,32
"E01004261",1655,1601,169,20,14,135,1428,1392,32,4,4,54
"E01004262",1366,1348,303,46,30,227,1042,923,80,39,3,18
"E01004263",1401,1401,536,55,64,417,865,783,79,3,0,0
"E01004264",1537,1507,321,10,82,229,1186,1173,13,0,0,30
"E01004266",1545,1528,610,29,51,530,918,883,35,0,0,17
"E01004267",1754,1744,570,77,150,343,1149,910,232,7,25,10
"E01004268",1756,1711,48,4,31,13,1662,1633,19,10,1,45
"E01004269",1920,1870,212,25,20,167,1658,1584,52,22,0,50
"E01004270",2236,2230,817,41,66,710,1413,1244,124,45,0,6
"E01004271",1589,1580,55,9,5,41,1525,1490,29,6,0,9
"E01004272",2099,2064,95,7,31,57,1963,1946,14,3,6,35
"E01004273",1904,1847,484,49,117,318,1359,1325,26,8,4,57
"E01004274",1973,1973,931,133,210,588,1042,1010,21,11,0,0
"E01004275",1879,1853,1059,45,229,785,794,774,13,7,0,26
"E01004276",2024,2020,341,11,48,282,1679,1613,63,3,0,4
"E01004277",1630,1630,77,11,38,28,1548,1475,35,38,5,0
"E01004280",1879,1850,387,44,109,234,1463,1454,9,0,0,29
"E01004281",1770,1770,637,63,182,392,1133,1106,27,0,0,0
"E01004283",2143,2123,462,88,101,273,1661,1609,34,18,0,20
"E01004284",2302,2240,820,128,209,483,1420,1380,40,0,0,62
"E01004285",2318,2284,1066,179,257,630,1218,1174,26,18,0,34
"E01004286",2353,2334,1385,127,229,1029,947,895,32,20,2,19
"E01004287",2171,2137,78,13,14,51,2059,2047,12,0,0,34
"E01004288",1590,1590,458,57,35,366,1132,1099,24,9,0,0
"E01004289",1844,1823,600,43,77,480,1222,1029,172,21,1,21
"E01004290",1259,1253,385,11,65,309,866,748,61,57,2,6
"E01004291",1844,1840,40,2,9,29,1800,1622,148,30,0,4
"E01004292",1738,1738,882,25,130,727,856,840,14,2,0,0
"E01004293",2125,2125,301,2,71,228,1786,1712,49,25,38,0
"E01004294",1690,1690,109,7,13,89,1579,1491,57,31,2,0
"E01004295",1516,1488,180,14,64,102,1308,1296,8,4,0,28
"E01004296",1605,1588,204,35,42,127,1384,1348,22,14,0,17
"E01004297",1826,1818,385,39,64,282,1433,1348,81,4,0,8
"E01004298",1629,1617,339,46,91,202,1278,1225,38,15,0,12
"E01004300",1349,1321,178,29,59,90,1143,1110,30,3,0,28
"E01004301",1324,1324,118,18,50,50,1206,1137,65,4,0,0
"E01004302",1987,1965,154,37,66,51,1807,1770,24,13,4,22
"E01004303",2362,2362,287,57,54,176,2075,2033,34,8,0,0
"E01004304",1955,1912,313,82,82,149,1596,1527,45,24,3,43
"E01004305",1940,1931,195,18,45,132,1736,1613,107,16,0,9
"E01004306",1799,1779,511,32,102,377,1268,940,116,212,0,20
"E01004307",1857,1839,111,12,7,92,1728,1393,159,176,0,18
"E01004308",1469,1438,500,23,84,393,938,895,29,14,0,31
"E01004309",2433,2400,356,38,97,221,2044,1895,50,99,0,33
"E01004310",1893,1825,259,16,69,174,1566,1429,70,67,0,68
"E01004311",1518,1515,122,12,6,104,1393,1330,37,26,0,3
"E01004312",1614,1609,123,4,18,101,1485,1473,9,3,1,5
"E01004313",2043,2010,123,26,7,90,1887,1757,58,72,0,33
"E01004314",1100,1100,690,6,33,651,410,285,75,50,0,0
"E01004315",1628,1611,352,9,43,300,1259,1147,46,66,0,17
"E01004316",1134,1121,48,3,0,45,1073,1021,38,14,0,13
"E01004317",2689,2661,560,79,106,375,2101,1759,176,166,0,28
"E01004318",1433,1356,54,2,9,43,1302,1206,36,60,0,77
"E01004319",1886,1869,214,10,78,126,1655,1545,79,31,0,17
"E01004321",1769,1758,383,41,100,242,1375,1182,122,71,0,11
"E01004322",1160,1147,70,2,24,44,1077,1021,31,25,0,13
"E01004323",1466,1458,736,70,84,582,722,596,93,33,0,8
"E01004324",1570,1506,214,11,45,158,1292,1257,33,2,0,64
"E01004325",2475,2457,286,10,42,234,2171,1914,139,118,0,18
"E01004326",1438,1428,29,3,7,19,1399,1297,29,73,0,10
"E01032764",1302,1285,280,49,44,187,1005,932,59,14,0,17
"E01032765",1488,1473,519,17,110,392,954,943,10,1,0,15
"E01032766",1307,1302,200,12,58,130,1102,998,80,24,0,5
"E01032767",1584,1584,127,17,29,81,1457,1179,197,81,0,0
"E01032768",1307,1307,64,1,15,48,1241,1230,9,2,2,0
"E01032769",1230,1226,136,14,35,87,1090,1025,41,24,0,4
"E01032770",1191,1187,120,27,28,65,1067,1059,8,0,0,4
"E01032771",1104,1101,67,18,19,30,1032,1010,8,14,2,3
"E01032772",1135,1113,255,45,105,105,858,854,0,4,0,22
"E01032773",1561,1508,12,0,2,10,1496,1479,5,12,0,53
"E01032774",1297,1273,160,28,20,112,1111,1102,7,2,2,24
"E01032775",1108,1085,16,0,10,6,1069,1069,0,0,0,23
"E01032776",1076,1058,14,1,4,9,1044,1038,4,2,0,18
"E01032777",1141,1123,63,7,11,45,1060,1046,13,1,0,18
"E01032778",1108,1090,109,3,14,92,981,967,8,6,0,18
"E01032779",1089,1076,7,0,2,5,1069,1065,0,4,0,13
"E01032780",1333,1330,138,13,21,104,1141,1125,13,3,51,3
"E01032781",1535,1535,28,15,0,13,1507,1494,12,1,0,0
"E01032782",1614,1603,107,16,18,73,1487,1472,4,11,9,11
"E01032783",1383,1383,486,36,91,359,896,885,11,0,1,0
"E01032784",1516,1506,258,18,44,196,1248,1221,22,5,0,10
"E01032785",1348,1323,61,7,5,49,1260,1250,5,5,2,25
"E01032786",1561,1518,40,6,5,29,1473,1415,38,20,5,43
"E01032787",2567,2506,374,19,97,258,2132,2081,43,8,0,61
