"GeographyCode","QS803EW0001","QS803EW0002","QS803EW0003","QS803EW0004","QS803EW0005","QS803EW0006"
"E01004267",1767,1131,100,96,101,339
"E01004268",1784,975,108,109,132,460
"E01004269",1975,1090,171,156,163,395
"E01004270",2236,1253,221,194,212,356
"E01004271",1589,887,65,94,158,385
"E01004272",2099,1154,88,114,154,589
"E01004273",1904,1061,83,89,119,552
"E01004274",1973,1066,149,138,161,459
"E01004275",1879,1193,157,138,167,224
"E01004276",2024,1014,249,278,283,200
"E01004277",1630,631,273,237,276,213
"E01004280",1879,1036,142,143,187,371
"E01004281",1770,770,266,243,241,250
"E01004283",2317,1366,163,125,131,532
"E01004284",2302,1384,65,119,195,539
"E01004285",2318,1345,86,106,143,638
"E01004286",2364,1518,58,105,142,541
"E01004287",2171,1214,109,137,176,535
"E01004288",1620,1018,48,69,86,399
"E01004289",1844,1111,94,89,127,423
"E01004290",1302,816,111,105,87,183
"E01004291",1844,1122,128,148,149,297
"E01004292",1738,980,144,184,185,245
"E01004293",2125,1231,172,212,206,304
"E01004294",1757,1032,139,127,147,312
"E01004295",1516,814,88,79,107,428
"E01004296",1605,968,86,97,107,347
"E01004297",1826,1117,110,180,135,284
"E01004298",1637,889,91,98,135,424
"E01004300",1349,801,41,62,97,348
"E01004301",1324,713,81,62,115,353
"E01004302",1987,970,132,165,215,505
"E01004303",2362,1429,122,177,203,431
"E01004304",1957,1026,95,127,175,534
"E01004305",1952,1126,112,121,161,432
"E01004306",1799,937,143,116,149,454
"E01004307",2186,925,481,268,196,316
"E01004308",1478,764,130,95,96,393
"E01004309",2852,1483,241,182,218,728
"E01004310",1971,965,157,160,168,521
"E01004311",1518,929,72,89,92,336
"E01004312",1614,900,106,114,85,409
"E01004313",2043,1180,150,133,158,422
"E01004314",1100,758,54,50,48,190
"E01004315",1628,905,99,108,130,386
"E01004316",1138,643,77,60,86,272
"E01004317",2706,1588,224,181,236,477
"E01004318",1459,856,107,80,120,296
"E01004319",1886,902,145,157,175,507
"E01004321",1822,928,112,102,146,534
"E01004322",1292,700,122,95,102,273
"E01004323",1466,829,96,82,107,352
"E01004324",1574,842,102,90,116,424
"E01004325",2487,1259,238,281,268,441
"E01004326",1444,737,105,119,147,336
"E01032764",1302,853,64,82,108,195
"E01032765",1488,1087,62,78,62,199
"E01032766",1307,671,123,132,136,245
"E01032767",1584,739,240,247,171,187
"E01032768",1307,684,137,149,174,163
"E01032769",1235,654,119,122,115,225
"E01032770",1191,484,231,138,173,165
"E01032771",1104,448,143,168,153,192
"E01032772",1135,516,179,123,116,201
"E01032773",1561,639,259,190,245,228
"E01032774",1298,701,108,132,143,214
"E01032775",1108,484,164,173,134,153
"E01032776",1076,372,193,186,192,133
"E01032777",1141,546,113,131,152,199
"E01032778",1108,452,188,172,164,132
"E01032779",1089,497,151,138,167,136
"E01032780",1333,526,182,223,227,175
"E01032781",1535,677,192,225,206,235
"E01032782",1614,741,245,178,177,273
"E01032783",1383,646,172,171,166,228
"E01032784",1516,993,81,119,126,197
"E01032785",1348,827,73,108,140,200
"E01032786",1561,985,71,61,134,310
"E01032787",2567,1505,128,128,158,648
