"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E02000864",3157,224,31,193,639,454,129,105,404,253,569,486,83,380,380,0,7.09534368070953,0.981944884383909,6.11339879632563,20.2407348748812,14.3807412100095,4.08615774469433,3.32594235033259,12.7969591384226,8.01393728222996,18.0234399746595,15.3943617358252,2.62907823883434,12.0367437440608,12.0367437440608,0
"E02000865",2692,183,29,154,632,335,105,88,256,184,568,509,59,341,341,0,6.79791976225854,1.07726597325409,5.72065378900446,23.4769687964339,12.444279346211,3.90044576523031,3.26894502228826,9.50965824665676,6.83506686478455,21.0995542347697,18.9078751857355,2.19167904903418,12.667161961367,12.667161961367,0
"E02000866",3865,473,102,371,1078,490,168,103,378,217,445,402,43,513,513,0,12.2380336351876,2.63906856403622,9.59896507115136,27.8913324708926,12.6778783958603,4.34670116429495,2.66494178525226,9.78007761966365,5.61448900388098,11.5135834411384,10.4010349288486,1.11254851228978,13.2729624838292,13.2729624838292,0
"E02000867",3917,513,77,436,982,560,149,118,358,208,505,440,65,524,524,0,13.096757722747,1.96579014551953,11.1309675772275,25.0702067909114,14.2966556037784,3.80393158029104,3.01250957365331,9.13964768955833,5.31018636711769,12.8925197855502,11.2330865458259,1.65943323972428,13.3775848863926,13.3775848863926,0
"E02000868",2636,297,40,257,630,307,87,76,215,155,430,393,37,439,439,0,11.2670713201821,1.51745068285281,9.74962063732929,23.8998482549317,11.6464339908953,3.30045523520486,2.88315629742033,8.15629742033384,5.88012139605463,16.3125948406677,14.9089529590288,1.40364188163885,16.6540212443096,16.6540212443096,0
"E02000869",2143,214,31,183,555,243,129,56,207,119,372,319,53,248,248,0,9.98600093327111,1.44657022865142,8.53943070461969,25.8982734484368,11.3392440503966,6.01959869342044,2.61315912272515,9.65935604293047,5.55296313579095,17.3588427438171,14.8856742883808,2.4731684554363,11.5725618292114,11.5725618292114,0
"E02000870",2467,220,37,183,556,360,73,65,284,149,423,366,57,337,337,0,8.91771382245642,1.49979732468585,7.41791649777057,22.5374949331171,14.5926226185651,2.95905958654236,2.63477908390758,11.5119578435347,6.03972436157276,17.1463315768139,14.8358329955411,2.3104985812728,13.6603161734901,13.6603161734901,0
"E02000871",2946,159,19,140,469,395,74,83,355,190,825,752,73,396,396,0,5.39714867617108,0.644942294636796,4.75220638153428,15.9198913781398,13.408010862186,2.51188051595384,2.8173794976239,12.0502376103191,6.44942294636796,28.0040733197556,25.5261371350984,2.47793618465716,13.4419551934827,13.4419551934827,0
"E02000872",2798,322,49,273,692,343,99,48,228,151,547,497,50,368,368,0,11.5082201572552,1.75125089349535,9.75696926375983,24.7319513938528,12.2587562544675,3.53824160114367,1.71551107934239,8.14867762687634,5.39671193709793,19.5496783416726,17.7626876340243,1.78699070764832,13.1522516082916,13.1522516082916,0
"E02000873",3482,214,41,173,504,293,72,66,212,152,585,540,45,1384,1384,0,6.14589316484779,1.17748420448018,4.96840896036761,14.4744399770247,8.41470419299253,2.06777713957496,1.89546237794371,6.08845491097071,4.36530729465824,16.8006892590465,15.5083285468122,1.29236071223435,39.7472716829408,39.7472716829408,0
"E02000874",2602,136,15,121,450,282,70,77,231,138,653,607,46,565,565,0,5.22674865488086,0.576479631053036,4.65026902382782,17.2943889315911,10.8378170637971,2.6902382782475,2.95926210607225,8.87778631821676,5.30361260568793,25.0960799385088,23.3282090699462,1.76787086856264,21.7140661029977,21.7140661029977,0
"E02000875",3381,211,33,178,557,411,84,119,362,211,899,786,113,527,527,0,6.24075717243419,0.976042590949423,5.26471458148477,16.4744158532978,12.1561668145519,2.48447204968944,3.51966873706004,10.7068914522331,6.24075717243419,26.5897663413191,23.2475598935226,3.34220644779651,15.5871044069802,15.5871044069802,0
"E02000876",2638,226,30,196,546,322,78,62,214,108,610,574,36,472,472,0,8.56709628506444,1.13722517058378,7.42987111448067,20.6974981046247,12.2062168309325,2.95678544351782,2.3502653525398,8.11220621683093,4.09401061410159,23.1235784685368,21.7589082638362,1.36467020470053,17.8923426838514,17.8923426838514,0
"E02000877",3462,172,25,147,576,400,94,97,426,220,871,801,70,606,606,0,4.9682264586944,0.72212593876372,4.24610051993068,16.6377816291161,11.5540150202195,2.71519352975159,2.80184864240324,12.3050259965338,6.35470826112074,25.158867706528,23.1369150779896,2.02195262853842,17.5043327556326,17.5043327556326,0
"E02000878",4001,439,71,368,815,381,134,57,243,127,889,818,71,916,916,0,10.9722569357661,1.77455636090977,9.19770057485629,20.3699075231192,9.52261934516371,3.34916270932267,1.42464383904024,6.0734816295926,3.1742064483879,22.2194451387153,20.4448887778055,1.77455636090977,22.8942764308923,22.8942764308923,0
"E02000879",2774,194,33,161,443,372,98,79,275,171,600,556,44,542,542,0,6.99351117519827,1.18961788031723,5.80389329488104,15.9697188175919,13.4102379235761,3.53280461427541,2.8478731074261,9.91348233597693,6.16438356164384,21.6294160057678,20.0432588320115,1.58615717375631,19.5385724585436,19.5385724585436,0
"E02000880",2083,145,20,125,389,244,57,47,199,114,515,493,22,373,373,0,6.96111377820451,0.960153624579933,6.00096015362458,18.6749879980797,11.7138742198752,2.73643783005281,2.25636101776284,9.55352856457033,5.47287566010562,24.7239558329333,23.6677868458953,1.05616898703793,17.9068650984157,17.9068650984157,0
"E02000881",2370,117,29,88,381,319,77,89,270,167,657,583,74,293,293,0,4.93670886075949,1.22362869198312,3.71308016877637,16.0759493670886,13.4599156118143,3.24894514767932,3.75527426160338,11.3924050632911,7.04641350210971,27.7215189873418,24.5991561181435,3.12236286919831,12.3628691983122,12.3628691983122,0
"E02000882",2975,200,39,161,534,399,50,74,268,167,875,808,67,408,408,0,6.72268907563025,1.3109243697479,5.41176470588235,17.9495798319328,13.4117647058824,1.68067226890756,2.48739495798319,9.00840336134454,5.61344537815126,29.4117647058824,27.1596638655462,2.25210084033613,13.7142857142857,13.7142857142857,0
"E02000883",2714,111,13,98,354,352,71,119,393,212,764,701,63,338,338,0,4.08990420044215,0.478997789240973,3.61090641120118,13.0434782608696,12.969786293294,2.61606484893147,4.38467207074429,14.4804716285925,7.81134856300663,28.1503316138541,25.8290346352248,2.32129697862933,12.4539425202653,12.4539425202653,0
"E02000884",3321,497,65,432,774,343,66,59,234,81,719,675,44,548,548,0,14.965371875941,1.95724179464017,13.0081300813008,23.3062330623306,10.328214393255,1.9873532068654,1.77657332128877,7.04607046070461,2.4390243902439,21.6501053899428,20.3252032520325,1.32490213791027,16.5010538994279,16.5010538994279,0
"E02000885",2425,123,18,105,370,291,71,50,244,172,740,678,62,364,364,0,5.07216494845361,0.742268041237113,4.32989690721649,15.2577319587629,12,2.92783505154639,2.06185567010309,10.0618556701031,7.09278350515464,30.5154639175258,27.9587628865979,2.55670103092783,15.0103092783505,15.0103092783505,0
"E02000886",2621,461,84,377,581,343,94,63,211,122,488,433,55,258,258,0,17.5887066005341,3.20488363220145,14.3838229683327,22.1671117893934,13.0866081648226,3.58641739793972,2.40366272415109,8.05036245707745,4.65471194200687,18.6188477680275,16.520412056467,2.09843571156047,9.84357115604731,9.84357115604731,0
"E02000887",3071,186,25,161,465,430,89,108,381,228,769,693,76,415,415,0,6.05665906870726,0.81406707912732,5.24259198957994,15.1416476717682,14.0019537609899,2.89807880169326,3.51676978183002,12.4063822859004,7.42429176164116,25.0407033539564,22.5659394334093,2.47476392054705,13.5135135135135,13.5135135135135,0
"E02000888",2879,448,70,378,627,352,81,68,228,89,606,566,40,380,380,0,15.5609586662035,2.4313997915943,13.1295588746092,21.7783952761375,12.2264675234456,2.81347690170198,2.36193122612018,7.91941646405002,3.09135116359847,21.0489753386593,19.6596040291768,1.38937130948246,13.1990274400834,13.1990274400834,0
"E02000889",2366,440,66,374,601,289,77,47,194,87,408,361,47,223,223,0,18.5967878275571,2.78951817413356,15.8072696534235,25.4015215553677,12.2147083685545,3.25443786982249,1.98647506339814,8.19949281487743,3.6770921386306,17.2442941673711,15.257819103973,1.98647506339814,9.42519019442096,9.42519019442096,0
"E02000890",2250,651,125,526,689,275,89,40,105,64,167,142,25,170,170,0,28.9333333333333,5.55555555555556,23.3777777777778,30.6222222222222,12.2222222222222,3.95555555555556,1.77777777777778,4.66666666666667,2.84444444444444,7.42222222222222,6.31111111111111,1.11111111111111,7.55555555555556,7.55555555555556,0
"E02000891",4819,883,166,717,1197,646,155,114,359,188,663,572,91,614,614,0,18.3233035899564,3.44469807013903,14.8786055198174,24.8391782527495,13.4052708030712,3.21643494500934,2.36563602407138,7.4496783565055,3.90122432039842,13.7580410873625,11.8696825067441,1.88835858061839,12.7412326208757,12.7412326208757,0
"E02000893",2612,319,62,257,550,433,100,92,282,141,376,309,67,319,319,0,12.2128637059724,2.37366003062787,9.83920367534456,21.0566615620214,16.5773353751914,3.82848392036753,3.52220520673813,10.7963246554364,5.39816232771822,14.3950995405819,11.8300153139357,2.56508422664625,12.2128637059724,12.2128637059724,0
"E02000894",4026,816,118,698,1068,513,158,105,296,135,456,383,73,479,479,0,20.2682563338301,2.93094883258818,17.3373075012419,26.5275707898659,12.74217585693,3.92449080973671,2.6080476900149,7.35221063089916,3.3532041728763,11.3263785394933,9.51316443119722,1.81321410829608,11.8976651763537,11.8976651763537,0
"E02006853",2685,485,77,408,594,354,76,85,254,105,412,358,54,320,320,0,18.0633147113594,2.86778398510242,15.195530726257,22.122905027933,13.1843575418994,2.83054003724395,3.1657355679702,9.45996275605214,3.91061452513966,15.3445065176909,13.3333333333333,2.01117318435754,11.9180633147114,11.9180633147114,0
"E02006854",2206,528,110,418,617,289,74,26,128,63,235,204,31,246,246,0,23.9347234814143,4.98640072529465,18.9483227561197,27.9691749773345,13.1006346328196,3.35448776065277,1.17860380779692,5.80235720761559,2.8558476881233,10.6527651858568,9.24750679963735,1.4052583862194,11.1514052583862,11.1514052583862,0
