"GeographyCode","QS101EW0001","QS101EW0002","QS101EW0003","QS101EW0004"
"E00021367",318,318,0,0
"E00021368",399,399,0,0
"E00021369",232,232,0,0
"E00021370",616,616,0,0
"E00021371",199,199,0,0
"E00021372",385,385,0,0
"E00021374",420,420,0,0
"E00021375",389,389,0,0
"E00021376",384,384,0,0
"E00021377",586,586,0,0
"E00021378",424,424,0,0
"E00021379",283,283,0,0
"E00021380",329,232,97,0
"E00021381",410,410,0,0
"E00021382",411,411,0,0
"E00021383",523,523,0,0
"E00021384",220,220,0,0
"E00021385",433,433,0,0
"E00021386",360,360,0,0
"E00021387",664,664,0,0
"E00021388",330,330,0,0
"E00021391",492,492,0,0
"E00021392",369,369,0,0
"E00021393",423,423,0,0
"E00021394",358,358,0,0
"E00021395",336,336,0,0
"E00021396",351,351,0,0
"E00021397",566,566,0,0
"E00021398",474,474,0,0
"E00021399",371,371,0,0
"E00021400",394,394,0,0
"E00021402",276,276,0,0
"E00021404",256,256,0,0
"E00021405",429,429,0,0
"E00021406",371,371,0,0
"E00021407",540,540,0,0
"E00021408",340,340,0,0
"E00021409",274,274,0,0
"E00021410",316,316,0,0
"E00021411",389,389,0,0
"E00021412",514,440,74,0
"E00021413",413,413,0,0
"E00021414",402,402,0,0
"E00021415",379,379,0,0
"E00021416",369,369,0,0
"E00021417",275,275,0,0
"E00021418",213,213,0,0
"E00021419",446,445,1,0
"E00021420",285,285,0,0
"E00021421",448,448,0,0
"E00021422",209,209,0,0
"E00021423",417,417,0,0
"E00021424",212,212,0,0
"E00021425",232,232,0,0
"E00021426",349,349,0,0
"E00021427",229,229,0,0
"E00021428",393,393,0,0
"E00021429",141,141,0,0
"E00021430",331,331,0,0
"E00021431",319,319,0,0
"E00021432",387,387,0,0
"E00021433",624,624,0,0
"E00021434",421,421,0,0
"E00021437",318,318,0,0
"E00021438",210,210,0,0
"E00021439",236,236,0,0
"E00021440",451,451,0,0
"E00021441",358,358,0,0
"E00021442",335,335,0,0
"E00021443",265,247,18,0
"E00021444",348,325,23,0
"E00021445",422,422,0,0
"E00021446",448,448,0,0
"E00021447",266,266,0,0
"E00021448",337,337,0,0
"E00021449",333,333,0,0
"E00021450",187,187,0,0
"E00021451",400,400,0,0
"E00021452",212,212,0,0
"E00021453",310,310,0,0
"E00021454",357,357,0,0
"E00021455",346,346,0,0
"E00021458",288,259,29,0
"E00021459",256,256,0,0
"E00021460",385,385,0,0
"E00021461",250,250,0,0
"E00021462",314,314,0,0
"E00021463",338,338,0,0
"E00021464",279,279,0,0
"E00021465",416,416,0,0
"E00021466",735,382,353,0
"E00021467",371,371,0,0
"E00021468",265,265,0,0
"E00021469",446,446,0,0
"E00021470",282,282,0,0
"E00021471",373,373,0,0
"E00021473",422,299,123,0
"E00021474",402,402,0,0
"E00021475",377,377,0,0
"E00021476",406,406,0,0
"E00021477",460,460,0,0
"E00021478",333,333,0,0
"E00021479",411,411,0,0
"E00021480",303,303,0,0
"E00021481",413,413,0,0
"E00021482",455,455,0,0
"E00021483",600,600,0,0
"E00021484",364,364,0,0
"E00021485",330,330,0,0
"E00021486",387,387,0,0
"E00021487",220,220,0,0
"E00021488",444,444,0,0
"E00021489",346,346,0,0
"E00021490",306,306,0,0
"E00021491",285,285,0,0
"E00021492",372,372,0,0
"E00021493",481,481,0,0
"E00021494",546,546,0,0
"E00021495",609,609,0,0
"E00021496",360,360,0,0
"E00021497",517,517,0,0
"E00021498",389,389,0,0
"E00021499",310,306,4,0
"E00021500",319,310,9,0
"E00021501",304,292,12,0
"E00021502",375,375,0,0
"E00021503",393,393,0,0
"E00021504",399,399,0,0
"E00021505",312,296,16,0
"E00021506",317,317,0,0
"E00021507",376,376,0,0
"E00021508",395,358,37,0
"E00021509",517,499,18,0
"E00021510",240,240,0,0
"E00021511",205,205,0,0
"E00021516",252,252,0,0
"E00021517",304,304,0,0
"E00021518",337,337,0,0
"E00021519",463,463,0,0
"E00021520",216,216,0,0
"E00021521",259,259,0,0
"E00021522",468,468,0,0
"E00021524",590,590,0,0
"E00021525",308,308,0,0
"E00021526",342,342,0,0
"E00021527",317,317,0,0
"E00021528",259,259,0,0
"E00021529",192,192,0,0
"E00021531",597,597,0,0
"E00021532",318,318,0,0
"E00021533",242,242,0,0
"E00021534",225,225,0,0
"E00021535",286,286,0,0
"E00021536",282,282,0,0
"E00021537",339,339,0,0
"E00021538",684,684,0,0
"E00021539",252,252,0,0
"E00021541",229,229,0,0
"E00021542",218,218,0,0
"E00021543",270,270,0,0
"E00021544",180,180,0,0
"E00021546",196,196,0,0
"E00021547",278,278,0,0
"E00021549",386,386,0,0
"E00021550",403,402,1,0
"E00021552",241,241,0,0
"E00021553",349,349,0,0
"E00021554",259,259,0,0
"E00021555",447,447,0,0
"E00021556",285,285,0,0
"E00021557",340,340,0,0
"E00021559",338,338,0,0
"E00021560",431,431,0,0
"E00021561",278,278,0,0
"E00021562",372,372,0,0
"E00021563",402,391,11,0
"E00021564",313,313,0,0
"E00021565",207,207,0,0
"E00021566",446,446,0,0
"E00021567",351,351,0,0
"E00021569",302,302,0,0
"E00021572",433,359,74,0
"E00021574",267,267,0,0
"E00021577",291,291,0,0
"E00021579",362,362,0,0
"E00021580",423,423,0,0
"E00021582",401,401,0,0
"E00021583",434,434,0,0
"E00021584",302,302,0,0
"E00021585",590,590,0,0
"E00021586",455,455,0,0
"E00021587",396,396,0,0
"E00021588",333,333,0,0
"E00021590",376,376,0,0
"E00021591",491,461,30,0
"E00021592",315,315,0,0
"E00021593",225,225,0,0
"E00021594",336,336,0,0
"E00021595",354,354,0,0
"E00021596",381,381,0,0
"E00021597",374,374,0,0
"E00021598",260,260,0,0
"E00021599",326,326,0,0
"E00021600",308,308,0,0
"E00021601",230,230,0,0
"E00021602",368,368,0,0
"E00021603",184,184,0,0
"E00021604",356,356,0,0
"E00021605",289,289,0,0
"E00021606",282,282,0,0
"E00021607",262,262,0,0
"E00021608",217,217,0,0
"E00021610",323,323,0,0
"E00021611",397,397,0,0
"E00021612",214,214,0,0
"E00021613",188,188,0,0
"E00021614",263,263,0,0
"E00021615",218,218,0,0
"E00021616",438,438,0,0
"E00021617",166,166,0,0
"E00021618",282,282,0,0
"E00021619",463,463,0,0
"E00021620",246,246,0,0
"E00021621",333,333,0,0
"E00021622",247,247,0,0
"E00021623",189,189,0,0
"E00021624",292,292,0,0
"E00021625",510,443,67,0
"E00021626",329,329,0,0
"E00021627",372,372,0,0
"E00021628",214,214,0,0
"E00021629",229,229,0,0
"E00021630",262,262,0,0
"E00021631",305,305,0,0
"E00021632",229,229,0,0
"E00021633",214,214,0,0
"E00021634",283,283,0,0
"E00021635",227,227,0,0
"E00021636",335,335,0,0
"E00021637",509,507,2,0
"E00021639",347,347,0,0
"E00021640",397,397,0,0
"E00021641",415,415,0,0
"E00021642",335,335,0,0
"E00021643",246,246,0,0
"E00021644",327,327,0,0
"E00021646",498,498,0,0
"E00021648",202,202,0,0
"E00021649",434,434,0,0
"E00021650",265,265,0,0
"E00021651",251,251,0,0
"E00021652",276,276,0,0
"E00021653",547,547,0,0
"E00021654",379,379,0,0
"E00021655",274,274,0,0
"E00021656",386,386,0,0
"E00021657",204,204,0,0
"E00021658",177,177,0,0
"E00021659",335,335,0,0
"E00021660",278,278,0,0
"E00021661",488,480,8,0
"E00021662",566,566,0,0
"E00021663",236,236,0,0
"E00021665",473,473,0,0
"E00021666",564,559,5,0
"E00021667",490,490,0,0
"E00021668",511,499,12,0
"E00021669",488,488,0,0
"E00021670",402,402,0,0
"E00021671",351,351,0,0
"E00021672",416,416,0,0
"E00021673",452,374,78,0
"E00021674",378,378,0,0
"E00021675",518,518,0,0
"E00021676",293,293,0,0
"E00021677",345,336,9,0
"E00021678",438,438,0,0
"E00021679",150,150,0,0
"E00021680",494,494,0,0
"E00021681",262,262,0,0
"E00021682",545,545,0,0
"E00021683",509,509,0,0
"E00021685",568,568,0,0
"E00021686",531,330,201,0
"E00021687",435,435,0,0
"E00021688",381,381,0,0
"E00021689",399,271,128,0
"E00021690",445,445,0,0
"E00021691",315,315,0,0
"E00021692",271,271,0,0
"E00021693",430,430,0,0
"E00021694",454,454,0,0
"E00021695",372,372,0,0
"E00021696",527,522,5,0
"E00021697",305,305,0,0
"E00021698",340,340,0,0
"E00021699",390,390,0,0
"E00021700",511,511,0,0
"E00021701",442,442,0,0
"E00021702",370,370,0,0
"E00021703",315,315,0,0
"E00021704",375,375,0,0
"E00021705",431,431,0,0
"E00021706",338,338,0,0
"E00021707",377,377,0,0
"E00021708",298,298,0,0
"E00021709",324,324,0,0
"E00021710",313,313,0,0
"E00021711",471,471,0,0
"E00021712",297,297,0,0
"E00021713",295,295,0,0
"E00021714",209,209,0,0
"E00021715",361,357,4,0
"E00021716",280,280,0,0
"E00021717",253,253,0,0
"E00021718",361,361,0,0
"E00021719",163,163,0,0
"E00021722",342,342,0,0
"E00021723",295,269,26,0
"E00021724",260,260,0,0
"E00021725",232,232,0,0
"E00021726",268,268,0,0
"E00021727",249,249,0,0
"E00021728",253,253,0,0
"E00021729",190,190,0,0
"E00021730",370,370,0,0
"E00021731",396,396,0,0
"E00021732",268,268,0,0
"E00021733",578,525,53,0
"E00021734",599,599,0,0
"E00021735",481,481,0,0
"E00021736",492,492,0,0
"E00021737",283,283,0,0
"E00021738",332,332,0,0
"E00021739",273,273,0,0
"E00021740",393,393,0,0
"E00021741",223,223,0,0
"E00021742",547,547,0,0
"E00021743",313,313,0,0
"E00021744",568,568,0,0
"E00021745",233,233,0,0
"E00021746",233,233,0,0
"E00021748",534,534,0,0
"E00021750",449,449,0,0
"E00021752",422,422,0,0
"E00021753",282,282,0,0
"E00021754",204,204,0,0
"E00021755",358,358,0,0
"E00021756",217,217,0,0
"E00021757",248,248,0,0
"E00021758",322,322,0,0
"E00021759",373,369,4,0
"E00021760",351,351,0,0
"E00021761",341,209,132,0
"E00021762",312,306,6,0
"E00021763",394,394,0,0
"E00021764",467,467,0,0
"E00021766",413,413,0,0
"E00021767",233,233,0,0
"E00167078",503,270,233,0
"E00167079",222,222,0,0
"E00167080",390,390,0,0
"E00167081",279,279,0,0
"E00167082",309,309,0,0
"E00167083",343,343,0,0
"E00167084",231,231,0,0
"E00167085",267,267,0,0
"E00167086",368,368,0,0
"E00167087",282,282,0,0
"E00167088",210,210,0,0
"E00167089",171,171,0,0
"E00167090",195,195,0,0
"E00167091",331,331,0,0
"E00167092",294,294,0,0
"E00167093",196,196,0,0
"E00167094",292,280,12,0
"E00167095",379,286,93,0
"E00167096",131,131,0,0
"E00167097",259,259,0,0
"E00167098",131,131,0,0
"E00167099",110,110,0,0
"E00167100",519,519,0,0
"E00167101",256,256,0,0
"E00167102",300,300,0,0
"E00167103",206,206,0,0
"E00167104",216,216,0,0
"E00167105",479,479,0,0
"E00167106",314,314,0,0
"E00167107",238,238,0,0
"E00167108",400,400,0,0
"E00167109",261,261,0,0
"E00167110",293,293,0,0
"E00167111",282,282,0,0
"E00167112",795,795,0,0
"E00167113",473,473,0,0
"E00167114",464,464,0,0
"E00167115",727,727,0,0
"E00167116",280,280,0,0
"E00167117",133,133,0,0
"E00167118",244,244,0,0
"E00167119",305,305,0,0
"E00167120",283,283,0,0
"E00167121",265,265,0,0
"E00167122",202,202,0,0
"E00167123",347,347,0,0
"E00167124",308,308,0,0
"E00167125",173,173,0,0
"E00167126",367,367,0,0
"E00167127",265,265,0,0
"E00167128",276,276,0,0
"E00167129",615,615,0,0
"E00167130",834,834,0,0
"E00167131",145,145,0,0
"E00167132",393,393,0,0
"E00167133",175,175,0,0
"E00167134",222,222,0,0
"E00167135",269,269,0,0
"E00167136",178,178,0,0
"E00167137",222,222,0,0
"E00167138",230,230,0,0
"E00167139",305,305,0,0
"E00167140",246,246,0,0
"E00167141",313,313,0,0
"E00167142",453,453,0,0
"E00167143",337,337,0,0
"E00167144",428,428,0,0
"E00167145",196,196,0,0
"E00167146",300,300,0,0
"E00167147",277,277,0,0
"E00167148",188,188,0,0
"E00167149",167,167,0,0
"E00167150",366,366,0,0
"E00167151",423,423,0,0
"E00167152",164,164,0,0
"E00167153",402,402,0,0
"E00167154",205,205,0,0
"E00167155",310,310,0,0
"E00167156",336,336,0,0
"E00167157",317,317,0,0
"E00167158",257,257,0,0
"E00167159",211,211,0,0
"E00167160",316,316,0,0
"E00167161",312,312,0,0
"E00167162",337,337,0,0
"E00167163",260,260,0,0
"E00167164",118,118,0,0
"E00167165",228,228,0,0
"E00167166",464,464,0,0
"E00167167",267,267,0,0
"E00167168",281,281,0,0
"E00167169",375,282,93,0
"E00167170",171,171,0,0
"E00167171",211,211,0,0
"E00167172",203,174,29,0
"E00167173",473,473,0,0
"E00167174",240,240,0,0
"E00167175",212,212,0,0
"E00167176",344,332,12,0
"E00167177",264,264,0,0
"E00167178",321,321,0,0
"E00167179",240,240,0,0
"E00167180",311,311,0,0
"E00167181",160,160,0,0
"E00167182",149,149,0,0
"E00167183",139,139,0,0
"E00167184",175,175,0,0
"E00167185",247,247,0,0
"E00167186",243,243,0,0
"E00167187",288,288,0,0
"E00167188",304,304,0,0
"E00167189",273,273,0,0
"E00167190",210,210,0,0
"E00167191",216,216,0,0
"E00167192",230,230,0,0
"E00167193",220,220,0,0
"E00167194",287,287,0,0
"E00167195",189,189,0,0
"E00167196",204,204,0,0
"E00167197",246,246,0,0
"E00167198",535,535,0,0
"E00167199",171,171,0,0
"E00167200",218,218,0,0
"E00167201",319,319,0,0
"E00167202",197,197,0,0
"E00167203",384,384,0,0
"E00167204",239,239,0,0
"E00167205",326,326,0,0
"E00167206",387,387,0,0
"E00167207",335,335,0,0
"E00167208",266,266,0,0
"E00167209",376,376,0,0
"E00167210",141,141,0,0
"E00167211",398,378,20,0
"E00167212",282,282,0,0
"E00167213",397,397,0,0
"E00167214",362,362,0,0
"E00167215",327,327,0,0
"E00167216",379,379,0,0
"E00167217",278,278,0,0
"E00167218",303,303,0,0
"E00167219",307,307,0,0
"E00167220",228,228,0,0
"E00167221",419,419,0,0
"E00167222",322,322,0,0
"E00167223",393,393,0,0
"E00167224",351,351,0,0
"E00167225",402,402,0,0
"E00167226",226,226,0,0
"E00167227",336,336,0,0
"E00167228",292,292,0,0
"E00167229",341,341,0,0
"E00167230",196,196,0,0
"E00167231",260,260,0,0
"E00167232",200,200,0,0
"E00167233",213,213,0,0
"E00167234",378,378,0,0
"E00167235",462,462,0,0
"E00167236",180,180,0,0
"E00167237",192,192,0,0
"E00167238",349,349,0,0
"E00167239",188,188,0,0
"E00167240",481,481,0,0
"E00167241",380,380,0,0
"E00167242",191,191,0,0
"E00167243",283,283,0,0
"E00167244",255,255,0,0
"E00167245",302,302,0,0
"E00167246",226,226,0,0
"E00167247",171,171,0,0
"E00167248",369,369,0,0
"E00167249",352,352,0,0
"E00167250",428,428,0,0
"E00167251",1055,309,746,0
"E00167252",381,381,0,0
"E00167253",310,310,0,0
"E00167254",255,254,1,0
"E00167255",382,382,0,0
"E00167256",280,280,0,0
"E00167257",367,367,0,0
"E00167258",393,393,0,0
"E00167259",255,255,0,0
"E00167260",574,474,100,0
"E00167261",401,401,0,0
"E00167262",91,91,0,0
"E00167263",192,192,0,0
"E00167264",287,287,0,0
"E00167265",371,328,43,0
"E00167266",315,315,0,0
