"GeographyCode","KS610EW0001","KS610EW0002","KS610EW0003","KS610EW0004","KS610EW0005","KS610EW0006","KS610EW0007","KS610EW0008","KS610EW0009","KS610EW0010","KS610EW0011","KS610EW0012","KS610EW0013","KS610EW0014","KS610EW0015","KS610EW0016","KS610EW0017","KS610EW0018","KS610EW0019"
"E01004325",579,44,179,157,82,9,41,38,5,24,7.5993091537133,30.9153713298791,27.1157167530225,14.1623488773748,1.55440414507772,7.08117443868739,6.56303972366149,0.863557858376511,4.14507772020725
"E01004326",284,10,69,52,44,5,30,26,5,43,3.52112676056338,24.2957746478873,18.3098591549296,15.4929577464789,1.76056338028169,10.5633802816901,9.15492957746479,1.76056338028169,15.1408450704225
"E01032764",378,30,134,67,48,8,30,28,6,27,7.93650793650794,35.4497354497354,17.7248677248677,12.6984126984127,2.11640211640212,7.93650793650794,7.40740740740741,1.58730158730159,7.14285714285714
"E01032765",339,27,94,57,54,4,42,37,0,24,7.9646017699115,27.7286135693215,16.8141592920354,15.929203539823,1.17994100294985,12.3893805309735,10.9144542772861,0,7.07964601769912
"E01032766",320,30,97,82,55,3,14,23,0,16,9.375,30.3125,25.625,17.1875,0.9375,4.375,7.1875,0,5
"E01032767",458,60,152,142,45,4,13,23,3,16,13.1004366812227,33.1877729257642,31.0043668122271,9.82532751091703,0.873362445414847,2.83842794759825,5.02183406113537,0.655021834061135,3.49344978165939
"E01032768",380,61,150,95,42,2,10,10,3,7,16.0526315789474,39.4736842105263,25,11.0526315789474,0.526315789473684,2.63157894736842,2.63157894736842,0.789473684210526,1.84210526315789
"E01032769",311,41,101,75,46,3,13,18,0,14,13.1832797427653,32.475884244373,24.1157556270096,14.7909967845659,0.964630225080386,4.18006430868167,5.78778135048232,0,4.5016077170418
"E01032770",319,31,118,81,35,2,19,17,1,15,9.71786833855799,36.9905956112853,25.3918495297806,10.9717868338558,0.626959247648903,5.95611285266458,5.32915360501567,0.313479623824451,4.70219435736677
"E01032771",238,49,70,62,31,2,10,10,1,3,20.5882352941176,29.4117647058824,26.0504201680672,13.0252100840336,0.840336134453782,4.20168067226891,4.20168067226891,0.420168067226891,1.26050420168067
"E01032772",233,31,61,48,38,6,14,14,2,19,13.3047210300429,26.1802575107296,20.6008583690987,16.3090128755365,2.57510729613734,6.00858369098712,6.00858369098712,0.858369098712446,8.15450643776824
"E01032773",361,50,117,84,56,4,15,15,3,17,13.8504155124654,32.409972299169,23.2686980609418,15.5124653739612,1.10803324099723,4.15512465373961,4.15512465373961,0.831024930747922,4.70914127423823
"E01032774",305,32,65,66,40,6,38,33,2,23,10.4918032786885,21.3114754098361,21.6393442622951,13.1147540983607,1.9672131147541,12.4590163934426,10.8196721311475,0.655737704918033,7.54098360655738
"E01032775",308,38,115,61,49,1,11,23,1,9,12.3376623376623,37.3376623376623,19.8051948051948,15.9090909090909,0.324675324675325,3.57142857142857,7.46753246753247,0.324675324675325,2.92207792207792
"E01032776",286,48,102,67,40,4,8,4,1,12,16.7832167832168,35.6643356643357,23.4265734265734,13.986013986014,1.3986013986014,2.7972027972028,1.3986013986014,0.34965034965035,4.1958041958042
"E01032777",310,38,105,64,51,3,15,20,0,14,12.258064516129,33.8709677419355,20.6451612903226,16.4516129032258,0.967741935483871,4.83870967741935,6.45161290322581,0,4.51612903225806
"E01032778",294,38,105,69,43,6,11,18,0,4,12.9251700680272,35.7142857142857,23.469387755102,14.6258503401361,2.04081632653061,3.74149659863946,6.12244897959184,0,1.36054421768707
"E01032779",282,53,75,75,33,3,13,12,1,17,18.7943262411348,26.5957446808511,26.5957446808511,11.7021276595745,1.06382978723404,4.60992907801418,4.25531914893617,0.354609929078014,6.02836879432624
"E01032780",410,63,151,103,58,5,16,7,1,6,15.3658536585366,36.8292682926829,25.1219512195122,14.1463414634146,1.21951219512195,3.90243902439024,1.70731707317073,0.24390243902439,1.46341463414634
"E01032781",451,68,139,111,68,1,23,20,4,17,15.0776053215078,30.820399113082,24.6119733924612,15.0776053215078,0.221729490022173,5.09977827050998,4.43458980044346,0.886917960088692,3.76940133037694
"E01032782",303,35,80,81,35,2,25,21,3,21,11.5511551155116,26.4026402640264,26.7326732673267,11.5511551155116,0.66006600660066,8.25082508250825,6.93069306930693,0.99009900990099,6.93069306930693
"E01032783",400,35,110,93,70,5,29,34,2,22,8.75,27.5,23.25,17.5,1.25,7.25,8.5,0.5,5.5
