"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E01004232",21,6,5,10,0,0,0,0,21,6,5,10,28.5714285714286,23.8095238095238,47.6190476190476,0,0,0,0,100,28.5714285714286,23.8095238095238,47.6190476190476
"E01004233",57,21,3,33,3,3,0,0,54,18,3,33,36.8421052631579,5.26315789473684,57.8947368421053,5.26315789473684,5.26315789473684,0,0,94.7368421052632,31.5789473684211,5.26315789473684,57.8947368421053
"E01004234",69,15,20,34,0,0,0,0,69,15,20,34,21.7391304347826,28.9855072463768,49.2753623188406,0,0,0,0,100,21.7391304347826,28.9855072463768,49.2753623188406
"E01004235",70,19,16,35,3,0,3,0,67,19,13,35,27.1428571428571,22.8571428571429,50,4.28571428571429,0,4.28571428571429,0,95.7142857142857,27.1428571428571,18.5714285714286,50
"E01004236",59,9,6,44,2,0,1,1,57,9,5,43,15.2542372881356,10.1694915254237,74.5762711864407,3.38983050847458,0,1.69491525423729,1.69491525423729,96.6101694915254,15.2542372881356,8.47457627118644,72.8813559322034
"E01004237",54,5,7,42,3,0,0,3,51,5,7,39,9.25925925925926,12.962962962963,77.7777777777778,5.55555555555556,0,0,5.55555555555556,94.4444444444444,9.25925925925926,12.962962962963,72.2222222222222
"E01004238",97,16,14,67,0,0,0,0,97,16,14,67,16.4948453608247,14.4329896907216,69.0721649484536,0,0,0,0,100,16.4948453608247,14.4329896907216,69.0721649484536
"E01004239",56,15,10,31,5,1,1,3,51,14,9,28,26.7857142857143,17.8571428571429,55.3571428571429,8.92857142857143,1.78571428571429,1.78571428571429,5.35714285714286,91.0714285714286,25,16.0714285714286,50
"E01004240",69,14,12,43,1,0,1,0,68,14,11,43,20.2898550724638,17.3913043478261,62.3188405797101,1.44927536231884,0,1.44927536231884,0,98.5507246376812,20.2898550724638,15.9420289855072,62.3188405797101
"E01004241",61,13,11,37,2,1,0,1,59,12,11,36,21.3114754098361,18.0327868852459,60.655737704918,3.27868852459016,1.63934426229508,0,1.63934426229508,96.7213114754098,19.672131147541,18.0327868852459,59.0163934426229
"E01004242",86,21,9,56,8,3,1,4,78,18,8,52,24.4186046511628,10.4651162790698,65.1162790697674,9.30232558139535,3.48837209302326,1.16279069767442,4.65116279069767,90.6976744186046,20.9302325581395,9.30232558139535,60.4651162790698
"E01004243",77,11,12,54,7,0,6,1,70,11,6,53,14.2857142857143,15.5844155844156,70.1298701298701,9.09090909090909,0,7.79220779220779,1.2987012987013,90.9090909090909,14.2857142857143,7.79220779220779,68.8311688311688
"E01004244",83,20,14,49,7,2,0,5,76,18,14,44,24.0963855421687,16.8674698795181,59.0361445783133,8.43373493975904,2.40963855421687,0,6.02409638554217,91.566265060241,21.6867469879518,16.8674698795181,53.0120481927711
"E01004245",68,11,5,52,2,0,0,2,66,11,5,50,16.1764705882353,7.35294117647059,76.4705882352941,2.94117647058824,0,0,2.94117647058824,97.0588235294118,16.1764705882353,7.35294117647059,73.5294117647059
"E01004246",59,18,8,33,3,1,1,1,56,17,7,32,30.5084745762712,13.5593220338983,55.9322033898305,5.08474576271187,1.69491525423729,1.69491525423729,1.69491525423729,94.9152542372881,28.8135593220339,11.864406779661,54.2372881355932
"E01004247",85,23,9,53,4,0,2,2,81,23,7,51,27.0588235294118,10.5882352941176,62.3529411764706,4.70588235294118,0,2.35294117647059,2.35294117647059,95.2941176470588,27.0588235294118,8.23529411764706,60
"E01004248",77,17,11,49,2,0,1,1,75,17,10,48,22.0779220779221,14.2857142857143,63.6363636363636,2.5974025974026,0,1.2987012987013,1.2987012987013,97.4025974025974,22.0779220779221,12.987012987013,62.3376623376623
"E01004249",97,20,12,65,2,0,0,2,95,20,12,63,20.6185567010309,12.3711340206186,67.0103092783505,2.06185567010309,0,0,2.06185567010309,97.9381443298969,20.6185567010309,12.3711340206186,64.9484536082474
"E01004250",121,33,15,73,5,1,3,1,116,32,12,72,27.2727272727273,12.396694214876,60.3305785123967,4.13223140495868,0.826446280991736,2.47933884297521,0.826446280991736,95.8677685950413,26.4462809917355,9.91735537190083,59.504132231405
"E01004251",73,17,11,45,5,1,1,3,68,16,10,42,23.2876712328767,15.0684931506849,61.6438356164384,6.84931506849315,1.36986301369863,1.36986301369863,4.10958904109589,93.1506849315068,21.9178082191781,13.6986301369863,57.5342465753425
"E01004252",106,25,9,72,4,1,1,2,102,24,8,70,23.5849056603774,8.49056603773585,67.9245283018868,3.77358490566038,0.943396226415094,0.943396226415094,1.88679245283019,96.2264150943396,22.6415094339623,7.54716981132075,66.0377358490566
"E01004253",123,23,21,79,6,4,1,1,117,19,20,78,18.6991869918699,17.0731707317073,64.2276422764228,4.8780487804878,3.2520325203252,0.813008130081301,0.813008130081301,95.1219512195122,15.4471544715447,16.260162601626,63.4146341463415
"E01004254",26,5,7,14,1,0,1,0,25,5,6,14,19.2307692307692,26.9230769230769,53.8461538461538,3.84615384615385,0,3.84615384615385,0,96.1538461538462,19.2307692307692,23.0769230769231,53.8461538461538
"E01004255",43,11,5,27,0,0,0,0,43,11,5,27,25.5813953488372,11.6279069767442,62.7906976744186,0,0,0,0,100,25.5813953488372,11.6279069767442,62.7906976744186
"E01004256",74,14,15,45,3,0,1,2,71,14,14,43,18.9189189189189,20.2702702702703,60.8108108108108,4.05405405405405,0,1.35135135135135,2.7027027027027,95.9459459459459,18.9189189189189,18.9189189189189,58.1081081081081
"E01004257",105,33,15,57,4,0,2,2,101,33,13,55,31.4285714285714,14.2857142857143,54.2857142857143,3.80952380952381,0,1.9047619047619,1.9047619047619,96.1904761904762,31.4285714285714,12.3809523809524,52.3809523809524
"E01004258",26,4,5,17,3,0,3,0,23,4,2,17,15.3846153846154,19.2307692307692,65.3846153846154,11.5384615384615,0,11.5384615384615,0,88.4615384615385,15.3846153846154,7.69230769230769,65.3846153846154
"E01004259",54,14,11,29,1,1,0,0,53,13,11,29,25.9259259259259,20.3703703703704,53.7037037037037,1.85185185185185,1.85185185185185,0,0,98.1481481481482,24.0740740740741,20.3703703703704,53.7037037037037
"E01004260",59,13,6,40,3,1,0,2,56,12,6,38,22.0338983050847,10.1694915254237,67.7966101694915,5.08474576271187,1.69491525423729,0,3.38983050847458,94.9152542372881,20.3389830508475,10.1694915254237,64.4067796610169
"E01004261",29,6,3,20,1,0,0,1,28,6,3,19,20.6896551724138,10.3448275862069,68.9655172413793,3.44827586206897,0,0,3.44827586206897,96.551724137931,20.6896551724138,10.3448275862069,65.5172413793103
"E01004262",24,4,2,18,0,0,0,0,24,4,2,18,16.6666666666667,8.33333333333333,75,0,0,0,0,100,16.6666666666667,8.33333333333333,75
"E01004263",59,15,12,32,3,0,3,0,56,15,9,32,25.4237288135593,20.3389830508475,54.2372881355932,5.08474576271187,0,5.08474576271187,0,94.9152542372881,25.4237288135593,15.2542372881356,54.2372881355932
"E01004264",40,9,2,29,5,1,0,4,35,8,2,25,22.5,5,72.5,12.5,2.5,0,10,87.5,20,5,62.5
"E01004266",45,12,10,23,4,0,1,3,41,12,9,20,26.6666666666667,22.2222222222222,51.1111111111111,8.88888888888889,0,2.22222222222222,6.66666666666667,91.1111111111111,26.6666666666667,20,44.4444444444444
"E01004267",50,9,2,39,1,0,1,0,49,9,1,39,18,4,78,2,0,2,0,98,18,2,78
"E01004268",54,10,6,38,8,1,1,6,46,9,5,32,18.5185185185185,11.1111111111111,70.3703703703704,14.8148148148148,1.85185185185185,1.85185185185185,11.1111111111111,85.1851851851852,16.6666666666667,9.25925925925926,59.2592592592593
"E01004269",52,12,9,31,2,0,0,2,50,12,9,29,23.0769230769231,17.3076923076923,59.6153846153846,3.84615384615385,0,0,3.84615384615385,96.1538461538462,23.0769230769231,17.3076923076923,55.7692307692308
"E01004270",48,12,10,26,2,0,1,1,46,12,9,25,25,20.8333333333333,54.1666666666667,4.16666666666667,0,2.08333333333333,2.08333333333333,95.8333333333333,25,18.75,52.0833333333333
"E01004271",61,16,12,33,1,0,1,0,60,16,11,33,26.2295081967213,19.672131147541,54.0983606557377,1.63934426229508,0,1.63934426229508,0,98.3606557377049,26.2295081967213,18.0327868852459,54.0983606557377
"E01004272",77,16,10,51,7,1,3,3,70,15,7,48,20.7792207792208,12.987012987013,66.2337662337662,9.09090909090909,1.2987012987013,3.8961038961039,3.8961038961039,90.9090909090909,19.4805194805195,9.09090909090909,62.3376623376623
"E01004273",77,17,12,48,12,2,4,6,65,15,8,42,22.0779220779221,15.5844155844156,62.3376623376623,15.5844155844156,2.5974025974026,5.19480519480519,7.79220779220779,84.4155844155844,19.4805194805195,10.3896103896104,54.5454545454545
"E01004274",72,17,16,39,8,0,6,2,64,17,10,37,23.6111111111111,22.2222222222222,54.1666666666667,11.1111111111111,0,8.33333333333333,2.77777777777778,88.8888888888889,23.6111111111111,13.8888888888889,51.3888888888889
"E01004275",49,11,10,28,4,0,3,1,45,11,7,27,22.4489795918367,20.4081632653061,57.1428571428571,8.16326530612245,0,6.12244897959184,2.04081632653061,91.8367346938776,22.4489795918367,14.2857142857143,55.1020408163265
"E01004276",19,2,5,12,4,1,1,2,15,1,4,10,10.5263157894737,26.3157894736842,63.1578947368421,21.0526315789474,5.26315789473684,5.26315789473684,10.5263157894737,78.9473684210526,5.26315789473684,21.0526315789474,52.6315789473684
"E01004277",7,2,2,3,2,1,1,0,5,1,1,3,28.5714285714286,28.5714285714286,42.8571428571429,28.5714285714286,14.2857142857143,14.2857142857143,0,71.4285714285714,14.2857142857143,14.2857142857143,42.8571428571429
"E01004280",62,21,9,32,5,0,4,1,57,21,5,31,33.8709677419355,14.5161290322581,51.6129032258064,8.06451612903226,0,6.45161290322581,1.61290322580645,91.9354838709677,33.8709677419355,8.06451612903226,50
"E01004281",38,9,5,24,4,1,1,2,34,8,4,22,23.6842105263158,13.1578947368421,63.1578947368421,10.5263157894737,2.63157894736842,2.63157894736842,5.26315789473684,89.4736842105263,21.0526315789474,10.5263157894737,57.8947368421053
"E01004283",60,14,11,35,2,1,0,1,58,13,11,34,23.3333333333333,18.3333333333333,58.3333333333333,3.33333333333333,1.66666666666667,0,1.66666666666667,96.6666666666667,21.6666666666667,18.3333333333333,56.6666666666667
"E01004284",50,13,8,29,4,1,0,3,46,12,8,26,26,16,58,8,2,0,6,92,24,16,52
"E01004285",53,9,8,36,4,1,1,2,49,8,7,34,16.9811320754717,15.0943396226415,67.9245283018868,7.54716981132075,1.88679245283019,1.88679245283019,3.77358490566038,92.4528301886792,15.0943396226415,13.2075471698113,64.1509433962264
"E01004286",79,12,10,57,3,0,0,3,76,12,10,54,15.1898734177215,12.6582278481013,72.1518987341772,3.79746835443038,0,0,3.79746835443038,96.2025316455696,15.1898734177215,12.6582278481013,68.3544303797468
"E01004287",56,13,6,37,1,0,0,1,55,13,6,36,23.2142857142857,10.7142857142857,66.0714285714286,1.78571428571429,0,0,1.78571428571429,98.2142857142857,23.2142857142857,10.7142857142857,64.2857142857143
"E01004288",63,11,13,39,2,2,0,0,61,9,13,39,17.4603174603175,20.6349206349206,61.9047619047619,3.17460317460317,3.17460317460317,0,0,96.8253968253968,14.2857142857143,20.6349206349206,61.9047619047619
"E01004289",38,6,8,24,9,0,6,3,29,6,2,21,15.7894736842105,21.0526315789474,63.1578947368421,23.6842105263158,0,15.7894736842105,7.89473684210526,76.3157894736842,15.7894736842105,5.26315789473684,55.2631578947368
"E01004290",21,3,1,17,2,0,0,2,19,3,1,15,14.2857142857143,4.76190476190476,80.9523809523809,9.52380952380952,0,0,9.52380952380952,90.4761904761905,14.2857142857143,4.76190476190476,71.4285714285714
"E01004291",27,2,9,16,2,0,1,1,25,2,8,15,7.40740740740741,33.3333333333333,59.2592592592593,7.40740740740741,0,3.7037037037037,3.7037037037037,92.5925925925926,7.40740740740741,29.6296296296296,55.5555555555556
"E01004292",14,4,2,8,1,1,0,0,13,3,2,8,28.5714285714286,14.2857142857143,57.1428571428571,7.14285714285714,7.14285714285714,0,0,92.8571428571429,21.4285714285714,14.2857142857143,57.1428571428571
"E01004293",16,5,9,2,2,0,2,0,14,5,7,2,31.25,56.25,12.5,12.5,0,12.5,0,87.5,31.25,43.75,12.5
"E01004294",23,7,8,8,4,0,4,0,19,7,4,8,30.4347826086957,34.7826086956522,34.7826086956522,17.3913043478261,0,17.3913043478261,0,82.6086956521739,30.4347826086957,17.3913043478261,34.7826086956522
"E01004295",36,7,3,26,2,1,0,1,34,6,3,25,19.4444444444444,8.33333333333333,72.2222222222222,5.55555555555556,2.77777777777778,0,2.77777777777778,94.4444444444444,16.6666666666667,8.33333333333333,69.4444444444444
"E01004296",39,10,8,21,1,1,0,0,38,9,8,21,25.6410256410256,20.5128205128205,53.8461538461538,2.56410256410256,2.56410256410256,0,0,97.4358974358974,23.0769230769231,20.5128205128205,53.8461538461538
"E01004297",21,3,10,8,2,0,2,0,19,3,8,8,14.2857142857143,47.6190476190476,38.0952380952381,9.52380952380952,0,9.52380952380952,0,90.4761904761905,14.2857142857143,38.0952380952381,38.0952380952381
"E01004298",56,8,4,44,3,1,0,2,53,7,4,42,14.2857142857143,7.14285714285714,78.5714285714286,5.35714285714286,1.78571428571429,0,3.57142857142857,94.6428571428571,12.5,7.14285714285714,75
"E01004300",48,12,8,28,3,0,0,3,45,12,8,25,25,16.6666666666667,58.3333333333333,6.25,0,0,6.25,93.75,25,16.6666666666667,52.0833333333333
"E01004301",22,1,1,20,0,0,0,0,22,1,1,20,4.54545454545455,4.54545454545455,90.9090909090909,0,0,0,0,100,4.54545454545455,4.54545454545455,90.9090909090909
"E01004302",56,16,8,32,2,0,2,0,54,16,6,32,28.5714285714286,14.2857142857143,57.1428571428571,3.57142857142857,0,3.57142857142857,0,96.4285714285714,28.5714285714286,10.7142857142857,57.1428571428571
"E01004303",75,13,16,46,1,0,1,0,74,13,15,46,17.3333333333333,21.3333333333333,61.3333333333333,1.33333333333333,0,1.33333333333333,0,98.6666666666667,17.3333333333333,20,61.3333333333333
"E01004304",53,10,11,32,4,2,1,1,49,8,10,31,18.8679245283019,20.7547169811321,60.377358490566,7.54716981132075,3.77358490566038,1.88679245283019,1.88679245283019,92.4528301886792,15.0943396226415,18.8679245283019,58.4905660377358
"E01004305",77,19,4,54,1,0,0,1,76,19,4,53,24.6753246753247,5.19480519480519,70.1298701298701,1.2987012987013,0,0,1.2987012987013,98.7012987012987,24.6753246753247,5.19480519480519,68.8311688311688
"E01004306",19,2,2,15,1,0,1,0,18,2,1,15,10.5263157894737,10.5263157894737,78.9473684210526,5.26315789473684,0,5.26315789473684,0,94.7368421052632,10.5263157894737,5.26315789473684,78.9473684210526
"E01004307",20,5,4,11,3,0,3,0,17,5,1,11,25,20,55,15,0,15,0,85,25,5,55
"E01004308",16,1,2,13,1,0,0,1,15,1,2,12,6.25,12.5,81.25,6.25,0,0,6.25,93.75,6.25,12.5,75
"E01004309",46,7,2,37,6,0,0,6,40,7,2,31,15.2173913043478,4.34782608695652,80.4347826086957,13.0434782608696,0,0,13.0434782608696,86.9565217391304,15.2173913043478,4.34782608695652,67.3913043478261
"E01004310",18,0,4,14,3,0,1,2,15,0,3,12,0,22.2222222222222,77.7777777777778,16.6666666666667,0,5.55555555555556,11.1111111111111,83.3333333333333,0,16.6666666666667,66.6666666666667
"E01004311",44,9,7,28,2,0,0,2,42,9,7,26,20.4545454545455,15.9090909090909,63.6363636363636,4.54545454545455,0,0,4.54545454545455,95.4545454545455,20.4545454545455,15.9090909090909,59.0909090909091
"E01004312",38,8,3,27,1,0,0,1,37,8,3,26,21.0526315789474,7.89473684210526,71.0526315789474,2.63157894736842,0,0,2.63157894736842,97.3684210526316,21.0526315789474,7.89473684210526,68.4210526315789
"E01004313",79,10,12,57,2,0,1,1,77,10,11,56,12.6582278481013,15.1898734177215,72.1518987341772,2.53164556962025,0,1.26582278481013,1.26582278481013,97.4683544303797,12.6582278481013,13.9240506329114,70.8860759493671
"E01004314",17,3,6,8,4,1,3,0,13,2,3,8,17.6470588235294,35.2941176470588,47.0588235294118,23.5294117647059,5.88235294117647,17.6470588235294,0,76.4705882352941,11.7647058823529,17.6470588235294,47.0588235294118
"E01004315",23,4,7,12,0,0,0,0,23,4,7,12,17.3913043478261,30.4347826086957,52.1739130434783,0,0,0,0,100,17.3913043478261,30.4347826086957,52.1739130434783
"E01004316",41,8,7,26,4,0,1,3,37,8,6,23,19.5121951219512,17.0731707317073,63.4146341463415,9.75609756097561,0,2.4390243902439,7.31707317073171,90.2439024390244,19.5121951219512,14.6341463414634,56.0975609756098
"E01004317",45,13,6,26,4,1,1,2,41,12,5,24,28.8888888888889,13.3333333333333,57.7777777777778,8.88888888888889,2.22222222222222,2.22222222222222,4.44444444444444,91.1111111111111,26.6666666666667,11.1111111111111,53.3333333333333
"E01004318",75,16,15,44,5,0,2,3,70,16,13,41,21.3333333333333,20,58.6666666666667,6.66666666666667,0,2.66666666666667,4,93.3333333333333,21.3333333333333,17.3333333333333,54.6666666666667
"E01004319",37,7,2,28,5,0,1,4,32,7,1,24,18.9189189189189,5.40540540540541,75.6756756756757,13.5135135135135,0,2.7027027027027,10.8108108108108,86.4864864864865,18.9189189189189,2.7027027027027,64.8648648648649
"E01004321",29,4,2,23,1,0,1,0,28,4,1,23,13.7931034482759,6.89655172413793,79.3103448275862,3.44827586206897,0,3.44827586206897,0,96.551724137931,13.7931034482759,3.44827586206897,79.3103448275862
"E01004322",28,7,4,17,0,0,0,0,28,7,4,17,25,14.2857142857143,60.7142857142857,0,0,0,0,100,25,14.2857142857143,60.7142857142857
"E01004323",16,4,4,8,1,0,0,1,15,4,4,7,25,25,50,6.25,0,0,6.25,93.75,25,25,43.75
"E01004324",32,6,5,21,0,0,0,0,32,6,5,21,18.75,15.625,65.625,0,0,0,0,100,18.75,15.625,65.625
"E01004325",37,5,9,23,2,0,1,1,35,5,8,22,13.5135135135135,24.3243243243243,62.1621621621622,5.40540540540541,0,2.7027027027027,2.7027027027027,94.5945945945946,13.5135135135135,21.6216216216216,59.4594594594595
"E01004326",33,6,3,24,4,0,0,4,29,6,3,20,18.1818181818182,9.09090909090909,72.7272727272727,12.1212121212121,0,0,12.1212121212121,87.8787878787879,18.1818181818182,9.09090909090909,60.6060606060606
"E01032764",46,15,5,26,4,0,2,2,42,15,3,24,32.6086956521739,10.8695652173913,56.5217391304348,8.69565217391304,0,4.34782608695652,4.34782608695652,91.304347826087,32.6086956521739,6.52173913043478,52.1739130434783
"E01032765",68,16,12,40,3,0,3,0,65,16,9,40,23.5294117647059,17.6470588235294,58.8235294117647,4.41176470588235,0,4.41176470588235,0,95.5882352941177,23.5294117647059,13.2352941176471,58.8235294117647
"E01032766",28,3,2,23,3,0,0,3,25,3,2,20,10.7142857142857,7.14285714285714,82.1428571428571,10.7142857142857,0,0,10.7142857142857,89.2857142857143,10.7142857142857,7.14285714285714,71.4285714285714
"E01032767",10,1,2,7,0,0,0,0,10,1,2,7,10,20,70,0,0,0,0,100,10,20,70
"E01032768",14,4,4,6,0,0,0,0,14,4,4,6,28.5714285714286,28.5714285714286,42.8571428571429,0,0,0,0,100,28.5714285714286,28.5714285714286,42.8571428571429
"E01032769",25,4,10,11,2,0,1,1,23,4,9,10,16,40,44,8,0,4,4,92,16,36,40
"E01032770",31,7,5,19,1,0,1,0,30,7,4,19,22.5806451612903,16.1290322580645,61.2903225806452,3.2258064516129,0,3.2258064516129,0,96.7741935483871,22.5806451612903,12.9032258064516,61.2903225806452
"E01032771",30,1,5,24,2,0,1,1,28,1,4,23,3.33333333333333,16.6666666666667,80,6.66666666666667,0,3.33333333333333,3.33333333333333,93.3333333333333,3.33333333333333,13.3333333333333,76.6666666666667
"E01032772",21,6,4,11,3,0,0,3,18,6,4,8,28.5714285714286,19.047619047619,52.3809523809524,14.2857142857143,0,0,14.2857142857143,85.7142857142857,28.5714285714286,19.047619047619,38.0952380952381
"E01032773",65,13,9,43,4,1,1,2,61,12,8,41,20,13.8461538461538,66.1538461538461,6.15384615384615,1.53846153846154,1.53846153846154,3.07692307692308,93.8461538461538,18.4615384615385,12.3076923076923,63.0769230769231
"E01032774",74,19,11,44,2,2,0,0,72,17,11,44,25.6756756756757,14.8648648648649,59.4594594594595,2.7027027027027,2.7027027027027,0,0,97.2972972972973,22.972972972973,14.8648648648649,59.4594594594595
