"GeographyCode","QS202EW0001","QS202EW0002","QS202EW0003","QS202EW0004","QS202EW0005","QS202EW0006"
"E00021352",116,33,58,8,12,5
"E00021353",127,58,58,4,6,1
"E00021354",142,31,81,8,9,13
"E00021355",161,76,38,4,24,19
"E00021357",118,29,73,8,4,4
"E00021359",110,31,58,5,10,6
"E00021360",127,27,82,5,2,11
"E00021361",131,35,75,9,5,7
"E00021363",141,38,88,7,2,6
"E00021364",161,31,92,12,13,13
"E00021365",139,69,52,6,8,4
"E00021366",141,50,64,11,6,10
"E00021367",133,47,64,4,6,12
"E00021368",140,43,66,10,10,11
"E00021369",60,7,44,5,2,2
"E00021370",172,37,101,15,10,9
"E00021371",46,5,37,3,1,0
"E00021372",148,46,78,7,4,13
"E00021374",126,30,78,10,3,5
"E00021375",135,49,72,3,5,6
"E00021376",129,39,72,8,3,7
"E00021377",219,56,110,22,16,15
"E00021378",177,73,67,11,10,16
"E00021379",130,62,49,6,4,9
"E00021380",117,64,34,5,6,8
"E00021381",141,42,66,18,10,5
"E00021382",124,26,78,9,7,4
"E00021383",176,66,77,14,12,7
"E00021384",122,50,37,1,26,8
"E00021385",155,44,80,9,10,12
"E00021386",120,33,67,6,8,6
"E00021387",225,61,131,11,14,8
"E00021388",141,64,59,5,4,9
"E00021391",155,43,83,13,7,9
"E00021392",161,65,65,8,15,8
"E00021393",147,45,74,15,8,5
"E00021394",137,47,55,14,7,14
"E00021395",119,37,59,7,8,8
"E00021396",147,55,69,12,7,4
"E00021397",171,35,103,17,7,9
"E00021398",175,48,97,9,7,14
"E00021399",175,66,79,5,20,5
"E00021400",137,34,72,12,9,10
"E00021402",119,39,53,8,7,12
"E00021404",143,62,41,1,24,15
"E00021405",132,29,69,4,8,22
"E00021406",146,54,68,7,6,11
"E00021407",193,57,93,27,8,8
"E00021408",171,71,59,4,19,18
"E00021409",142,50,59,3,16,14
"E00021410",112,36,50,6,11,9
"E00021411",153,55,72,5,9,12
"E00021412",136,20,80,16,14,6
"E00021413",141,42,79,10,7,3
"E00021414",107,10,85,3,3,6
"E00021415",125,32,68,6,8,11
"E00021416",123,29,79,4,3,8
"E00021417",119,44,50,7,9,9
"E00021418",118,49,38,1,23,7
"E00021419",135,27,85,12,5,6
"E00021420",128,43,53,6,19,7
"E00021421",195,99,72,5,10,9
"E00021422",87,39,38,3,3,4
"E00021423",140,38,86,5,5,6
"E00021424",105,35,43,0,12,15
"E00021425",133,60,39,7,21,6
"E00021426",109,16,77,7,5,4
"E00021427",124,49,47,1,21,6
"E00021428",140,33,75,9,12,11
"E00021429",60,15,25,5,5,10
"E00021430",125,45,62,5,6,7
"E00021431",125,49,53,6,5,12
"E00021432",159,66,66,10,10,7
"E00021433",243,66,120,17,13,27
"E00021434",127,36,78,3,5,5
"E00021437",118,44,59,5,4,6
"E00021438",103,45,40,2,1,15
"E00021439",90,36,40,4,4,6
"E00021440",128,27,77,8,3,13
"E00021441",129,29,74,7,13,6
"E00021442",130,41,70,7,6,6
"E00021443",116,48,49,7,4,8
"E00021444",117,39,53,7,8,10
"E00021445",116,20,78,4,3,11
"E00021446",117,15,89,9,0,4
"E00021447",123,40,57,1,10,15
"E00021448",139,47,67,8,9,8
"E00021449",138,60,50,4,8,16
"E00021450",71,17,39,1,7,7
"E00021451",147,53,67,4,9,14
"E00021452",117,63,43,2,2,7
"E00021453",129,43,58,6,6,16
"E00021454",116,27,71,6,3,9
"E00021455",148,66,65,6,4,7
"E00021458",148,80,36,3,17,12
"E00021459",139,58,39,5,19,18
"E00021460",166,52,64,8,14,28
"E00021461",120,50,45,2,11,12
"E00021462",137,56,56,3,7,15
"E00021463",130,48,54,1,8,19
"E00021464",128,47,45,10,10,16
"E00021465",128,23,74,8,6,17
"E00021466",139,48,54,5,7,25
"E00021467",121,36,66,2,4,13
"E00021468",111,47,46,2,3,13
"E00021469",149,42,76,8,3,20
"E00021470",117,53,40,3,5,16
"E00021471",134,34,72,6,9,13
"E00021473",95,25,51,1,7,11
"E00021474",122,18,78,6,6,14
"E00021475",122,30,69,1,5,17
"E00021476",122,23,73,5,2,19
"E00021477",166,55,64,8,20,19
"E00021478",130,46,56,6,7,15
"E00021479",151,36,67,4,5,39
"E00021480",144,47,70,4,9,14
"E00021481",134,34,56,2,5,37
"E00021482",127,19,63,6,9,30
"E00021483",231,55,101,6,19,50
"E00021484",114,22,42,7,12,31
"E00021485",122,37,66,6,5,8
"E00021486",121,23,67,10,8,13
"E00021487",71,17,42,0,5,7
"E00021488",157,48,77,14,9,9
"E00021489",119,35,65,7,3,9
"E00021490",115,46,62,4,0,3
"E00021491",87,20,49,3,4,11
"E00021492",136,44,74,10,4,4
"E00021493",126,23,87,6,6,4
"E00021494",176,45,97,10,17,7
"E00021495",184,52,104,10,9,9
"E00021496",107,25,63,12,5,2
"E00021497",133,31,85,6,9,2
"E00021498",127,28,75,11,5,8
"E00021499",124,40,57,7,10,10
"E00021500",139,44,61,4,9,21
"E00021501",131,61,52,3,7,8
"E00021502",134,60,60,8,5,1
"E00021503",129,36,77,5,8,3
"E00021504",164,58,76,11,14,5
"E00021505",95,26,46,12,5,6
"E00021506",142,61,55,8,6,12
"E00021507",169,67,70,8,13,11
"E00021508",136,44,57,3,8,24
"E00021509",184,64,76,13,9,22
"E00021510",121,44,40,2,30,5
"E00021511",109,42,33,0,25,9
"E00021516",106,30,52,6,12,6
"E00021517",136,56,56,11,7,6
"E00021518",151,58,58,8,18,9
"E00021519",200,53,98,5,28,16
"E00021520",97,35,30,3,17,12
"E00021521",98,24,53,7,9,5
"E00021522",136,32,83,5,9,7
"E00021524",194,45,96,10,17,26
"E00021525",134,48,59,6,15,6
"E00021526",169,66,55,5,28,15
"E00021527",145,48,63,5,15,14
"E00021528",94,25,54,5,7,3
"E00021529",116,76,28,2,10,0
"E00021531",186,43,113,15,11,4
"E00021532",138,39,60,3,16,20
"E00021533",141,63,51,3,14,10
"E00021534",127,49,51,2,16,9
"E00021535",115,33,48,4,11,19
"E00021536",118,39,41,4,19,15
"E00021537",163,47,62,2,27,25
"E00021538",309,94,142,8,34,31
"E00021539",138,50,62,3,16,7
"E00021541",139,66,47,2,18,6
"E00021542",106,34,51,4,14,3
"E00021543",142,45,52,3,23,19
"E00021544",83,18,37,2,18,8
"E00021546",102,31,39,7,17,8
"E00021547",115,55,43,1,9,7
"E00021549",128,25,76,6,11,10
"E00021550",150,49,68,8,14,11
"E00021552",99,32,42,4,11,10
"E00021553",119,37,67,3,4,8
"E00021554",127,41,59,3,14,10
"E00021555",145,37,69,14,10,15
"E00021556",147,57,65,1,15,9
"E00021557",172,63,74,3,22,10
"E00021559",157,57,73,5,13,9
"E00021560",157,51,75,9,13,9
"E00021561",144,61,34,3,16,30
"E00021562",140,47,61,3,17,12
"E00021563",124,30,69,6,11,8
"E00021564",123,43,52,6,8,14
"E00021565",89,41,43,2,1,2
"E00021566",156,56,52,6,9,33
"E00021567",143,42,65,2,16,18
"E00021569",142,55,47,2,21,17
"E00021572",143,60,62,4,7,10
"E00021574",93,24,48,4,6,11
"E00021577",128,58,54,5,10,1
"E00021579",106,25,66,1,5,9
"E00021580",124,27,81,4,5,7
"E00021582",98,18,73,2,1,4
"E00021583",150,55,69,3,13,10
"E00021584",113,38,55,4,9,7
"E00021585",149,29,95,4,9,12
"E00021586",130,19,82,9,11,9
"E00021587",128,34,71,4,9,10
"E00021588",148,66,59,9,8,6
"E00021590",137,41,74,4,10,8
"E00021591",127,26,92,5,3,1
"E00021592",112,29,60,5,12,6
"E00021593",140,92,31,2,8,7
"E00021594",129,53,61,2,3,10
"E00021595",134,50,59,8,5,12
"E00021596",164,60,65,5,20,14
"E00021597",121,28,65,6,11,11
"E00021598",115,40,42,1,12,20
"E00021599",162,68,46,6,27,15
"E00021600",164,69,59,3,23,10
"E00021601",118,55,40,2,13,8
"E00021602",124,27,53,1,11,32
"E00021603",108,56,33,0,15,4
"E00021604",154,64,57,9,12,12
"E00021605",157,69,47,1,22,18
"E00021606",175,89,58,1,21,6
"E00021607",119,62,41,7,4,5
"E00021608",116,49,37,4,14,12
"E00021610",152,66,64,3,12,7
"E00021611",155,54,74,3,15,9
"E00021612",139,73,43,3,16,4
"E00021613",125,67,36,0,15,7
"E00021614",160,86,35,1,26,12
"E00021615",146,88,32,4,19,3
"E00021616",122,18,80,6,4,14
"E00021617",109,62,23,1,9,14
"E00021618",95,26,59,1,5,4
"E00021619",162,45,82,11,11,13
"E00021620",125,65,33,4,13,10
"E00021621",121,45,60,4,4,8
"E00021622",134,56,42,0,21,15
"E00021623",91,56,25,4,6,0
"E00021624",171,72,62,1,17,19
"E00021625",247,96,86,5,39,21
"E00021626",212,123,51,1,24,13
"E00021627",201,84,74,1,17,25
"E00021628",108,46,50,1,9,2
"E00021629",125,58,38,3,18,8
"E00021630",129,62,38,7,13,9
"E00021631",144,42,59,4,26,13
"E00021632",119,49,36,2,16,16
"E00021633",114,43,46,0,20,5
"E00021634",136,50,61,0,18,7
"E00021635",117,47,43,3,15,9
"E00021636",114,32,67,2,7,6
"E00021637",174,33,115,5,8,13
"E00021639",93,33,51,2,3,4
"E00021640",149,56,66,7,14,6
"E00021641",135,40,70,5,4,16
"E00021642",127,51,64,1,4,7
"E00021643",91,28,53,3,6,1
"E00021644",138,51,65,4,8,10
"E00021646",155,33,105,7,6,4
"E00021648",102,45,21,1,16,19
"E00021649",127,38,67,4,11,7
"E00021650",105,29,47,1,5,23
"E00021651",139,56,50,3,25,5
"E00021652",148,61,51,4,23,9
"E00021653",175,52,100,7,6,10
"E00021654",144,70,61,2,8,3
"E00021655",80,22,53,1,2,2
"E00021656",159,53,65,4,13,24
"E00021657",112,40,37,1,25,9
"E00021658",93,35,37,1,12,8
"E00021659",136,59,45,2,15,15
"E00021660",117,44,51,3,5,14
"E00021661",207,85,81,10,8,23
"E00021662",179,41,106,8,6,18
"E00021663",138,81,40,5,10,2
"E00021665",149,45,83,8,5,8
"E00021666",221,71,103,13,21,13
"E00021667",142,38,85,2,8,9
"E00021668",248,108,92,5,23,20
"E00021669",133,27,87,5,6,8
"E00021670",123,24,86,4,6,3
"E00021671",101,25,66,2,5,3
"E00021672",142,37,70,2,9,24
"E00021673",139,53,69,3,6,8
"E00021674",155,51,75,0,11,18
"E00021675",162,44,98,6,6,8
"E00021676",168,75,51,2,19,21
"E00021677",120,38,55,3,12,12
"E00021678",166,55,69,3,8,31
"E00021679",58,17,27,0,11,3
"E00021680",194,60,73,1,25,35
"E00021681",147,64,42,2,27,12
"E00021682",160,38,86,7,6,23
"E00021683",156,42,87,7,5,15
"E00021685",220,71,105,3,20,21
"E00021686",182,97,37,10,20,18
"E00021687",189,49,68,8,26,38
"E00021688",142,49,68,2,8,15
"E00021689",162,83,43,0,20,16
"E00021690",218,99,75,1,17,26
"E00021691",139,68,42,1,10,18
"E00021692",156,73,49,1,19,14
"E00021693",199,79,79,2,18,21
"E00021694",162,59,69,5,13,16
"E00021695",154,39,75,2,13,25
"E00021696",186,61,88,3,14,20
"E00021697",143,59,59,4,7,14
"E00021698",159,61,58,4,24,12
"E00021699",172,76,63,4,14,15
"E00021700",222,75,90,4,26,27
"E00021701",184,53,81,9,16,25
"E00021702",124,35,71,12,2,4
"E00021703",123,35,59,5,10,14
"E00021704",157,48,71,4,16,18
"E00021705",175,53,76,10,10,26
"E00021706",111,32,58,4,1,16
"E00021707",143,41,66,4,15,17
"E00021708",130,46,52,5,13,14
"E00021709",111,35,49,5,3,19
"E00021710",116,41,51,9,5,10
"E00021711",200,59,82,3,19,37
"E00021712",150,62,43,1,21,23
"E00021713",98,27,48,2,3,18
"E00021714",100,57,30,2,5,6
"E00021715",135,45,60,10,6,14
"E00021716",165,101,44,6,8,6
"E00021717",109,46,44,6,2,11
"E00021718",155,55,51,6,16,27
"E00021719",56,13,30,3,2,8
"E00021722",158,68,47,10,9,24
"E00021723",110,38,51,1,8,12
"E00021724",120,40,42,6,14,18
"E00021725",116,43,48,0,12,13
"E00021726",108,38,54,7,6,3
"E00021727",111,51,43,6,7,4
"E00021728",114,45,47,2,6,14
"E00021729",72,25,34,2,1,10
"E00021730",163,63,74,2,10,14
"E00021731",156,52,77,6,11,10
"E00021732",98,21,46,5,13,13
"E00021733",250,142,77,1,15,15
"E00021734",208,69,107,3,17,12
"E00021735",138,28,77,9,5,19
"E00021736",135,26,93,5,3,8
"E00021737",104,26,58,1,8,11
"E00021738",112,47,58,1,2,4
"E00021739",126,32,45,2,17,30
"E00021740",168,69,73,5,12,9
"E00021741",124,45,39,0,17,23
"E00021742",211,59,82,8,15,47
"E00021743",141,57,57,2,9,16
"E00021744",244,90,82,5,29,38
"E00021745",98,45,46,3,1,3
"E00021746",143,68,48,0,16,11
"E00021748",200,74,83,4,11,28
"E00021750",119,15,87,3,2,12
"E00021752",138,43,66,3,7,19
"E00021753",115,58,46,5,4,2
"E00021754",87,34,36,3,6,8
"E00021755",125,35,59,1,7,23
"E00021756",102,38,33,3,15,13
"E00021757",96,38,45,2,5,6
"E00021758",134,59,54,2,9,10
"E00021759",110,31,68,2,3,6
"E00021760",115,41,59,8,3,4
"E00021761",102,39,43,2,8,10
"E00021762",105,29,43,4,12,17
"E00021763",133,40,62,5,11,15
"E00021764",109,17,58,1,7,26
"E00021766",107,22,62,4,2,17
"E00021767",126,65,33,5,8,15
"E00167078",120,46,48,0,8,18
"E00167079",116,42,45,1,16,12
"E00167080",145,41,68,9,14,13
"E00167081",120,38,50,3,12,17
"E00167082",138,41,56,1,13,27
"E00167083",122,33,72,2,6,9
"E00167084",113,34,52,6,9,12
"E00167085",126,55,54,1,5,11
"E00167086",140,41,64,5,15,15
"E00167087",144,47,63,3,18,13
"E00167088",112,46,41,2,11,12
"E00167089",92,39,34,3,6,10
"E00167090",100,38,41,5,9,7
"E00167091",144,39,64,8,12,21
"E00167092",122,37,45,4,12,24
"E00167093",97,32,42,3,10,10
"E00167094",130,33,51,0,19,27
"E00167095",109,51,43,2,1,12
"E00167096",66,22,24,0,4,16
"E00167097",133,56,50,2,17,8
"E00167098",76,31,27,1,8,9
"E00167099",73,41,20,0,7,5
"E00167100",226,64,74,0,17,71
"E00167101",148,66,48,2,19,13
"E00167102",130,41,46,7,9,27
"E00167103",126,56,41,1,21,7
"E00167104",121,51,37,0,16,17
"E00167105",132,32,82,8,5,5
"E00167106",161,60,57,4,28,12
"E00167107",120,56,41,6,12,5
"E00167108",165,49,77,13,16,10
"E00167109",124,57,35,8,13,11
"E00167110",124,45,57,5,9,8
"E00167111",149,48,55,3,27,16
"E00167112",403,147,169,15,39,33
"E00167113",165,56,79,8,13,9
"E00167114",140,31,83,8,5,13
"E00167115",386,202,105,11,39,29
"E00167116",112,37,57,6,7,5
"E00167117",50,7,25,0,8,10
"E00167118",137,55,58,1,13,10
"E00167119",137,46,63,6,16,6
"E00167120",139,54,52,7,17,9
"E00167121",139,47,53,3,22,14
"E00167122",125,64,33,1,19,8
"E00167123",116,25,60,12,13,6
"E00167124",137,55,56,4,15,7
"E00167125",92,34,38,4,9,7
"E00167126",177,50,90,3,16,18
"E00167127",122,40,40,5,22,15
"E00167128",95,30,45,9,7,4
"E00167129",321,125,117,16,42,21
"E00167130",466,205,171,17,55,18
"E00167131",63,36,16,0,6,5
"E00167132",289,195,59,2,23,10
"E00167133",82,38,32,1,4,7
"E00167134",137,71,32,2,18,14
"E00167135",130,44,60,3,15,8
"E00167136",57,15,25,7,2,8
"E00167137",135,63,37,0,23,12
"E00167138",134,61,55,5,5,8
"E00167139",212,140,40,3,22,7
"E00167140",131,54,41,6,15,15
"E00167141",169,64,62,0,18,25
"E00167142",216,65,78,6,32,35
"E00167143",114,28,54,9,7,16
"E00167144",120,24,76,7,10,3
"E00167145",103,35,40,1,13,14
"E00167146",161,62,68,2,15,14
"E00167147",109,28,61,10,5,5
"E00167148",119,61,38,1,12,7
"E00167149",82,23,36,2,14,7
"E00167150",209,90,73,4,20,22
"E00167151",239,106,66,6,35,26
"E00167152",117,72,25,1,17,2
"E00167153",129,39,65,3,9,13
"E00167154",110,43,36,1,12,18
"E00167155",144,30,68,2,19,25
"E00167156",120,42,54,5,8,11
"E00167157",190,80,63,1,35,11
"E00167158",162,82,48,0,25,7
"E00167159",119,50,34,0,25,10
"E00167160",118,35,52,9,10,12
"E00167161",99,23,59,8,4,5
"E00167162",189,73,71,8,23,14
"E00167163",119,45,41,2,7,24
"E00167164",56,22,20,3,10,1
"E00167165",133,57,44,1,18,13
"E00167166",182,29,82,1,14,56
"E00167167",131,37,46,3,17,28
"E00167168",148,59,61,3,9,16
"E00167169",135,69,47,8,3,8
"E00167170",82,29,35,4,7,7
"E00167171",70,19,42,1,2,6
"E00167172",104,53,26,2,6,17
"E00167173",142,50,82,1,5,4
"E00167174",134,53,50,3,22,6
"E00167175",134,81,33,3,14,3
"E00167176",182,94,49,4,12,23
"E00167177",129,40,42,2,22,23
"E00167178",132,41,58,1,7,25
"E00167179",129,47,41,3,9,29
"E00167180",120,39,52,7,16,6
"E00167181",51,13,21,1,4,12
"E00167182",66,27,28,2,6,3
"E00167183",67,23,20,0,23,1
"E00167184",93,45,29,2,11,6
"E00167185",105,43,43,7,7,5
"E00167186",121,41,52,0,9,19
"E00167187",122,35,53,9,10,15
"E00167188",141,32,56,2,24,27
"E00167189",120,36,56,2,6,20
"E00167190",97,30,48,1,5,13
"E00167191",123,41,53,3,13,13
"E00167192",104,30,54,1,11,8
"E00167193",102,40,46,6,6,4
"E00167194",125,42,51,7,14,11
"E00167195",98,42,38,0,9,9
"E00167196",79,30,42,5,1,1
"E00167197",122,56,48,5,8,5
"E00167198",183,52,102,10,8,11
"E00167199",64,9,28,1,9,17
"E00167200",106,23,40,4,18,21
"E00167201",141,48,67,10,12,4
"E00167202",108,64,32,3,4,5
"E00167203",129,35,62,3,13,16
"E00167204",121,29,51,2,17,22
"E00167205",123,47,57,7,5,7
"E00167206",125,27,64,8,10,16
"E00167207",116,14,63,4,17,18
"E00167208",131,32,55,1,23,20
"E00167209",168,49,72,9,21,17
"E00167210",73,24,30,1,11,7
"E00167211",138,31,76,5,10,16
"E00167212",116,51,50,7,4,4
"E00167213",111,30,66,6,3,6
"E00167214",129,28,66,13,5,17
"E00167215",149,56,64,4,15,10
"E00167216",113,20,67,8,8,10
"E00167217",90,28,53,1,2,6
"E00167218",121,37,57,6,10,11
"E00167219",95,22,65,2,4,2
"E00167220",135,60,47,1,12,15
"E00167221",157,59,70,7,13,8
"E00167222",89,13,65,3,3,5
"E00167223",133,37,66,8,10,12
"E00167224",141,52,56,12,11,10
"E00167225",101,12,73,6,3,7
"E00167226",130,59,45,0,18,8
"E00167227",134,52,45,5,14,18
"E00167228",115,31,57,9,8,10
"E00167229",123,38,71,6,3,5
"E00167230",118,55,37,1,20,5
"E00167231",99,31,46,9,6,7
"E00167232",109,44,23,2,18,22
"E00167233",87,27,39,2,14,5
"E00167234",116,20,67,6,18,5
"E00167235",141,45,72,5,10,9
"E00167236",94,30,37,1,16,10
"E00167237",102,39,42,0,13,8
"E00167238",137,50,64,5,13,5
"E00167239",80,31,32,5,6,6
"E00167240",138,36,83,6,10,3
"E00167241",117,34,65,2,4,12
"E00167242",88,29,23,4,18,14
"E00167243",133,39,47,1,21,25
"E00167244",114,32,43,1,15,23
"E00167245",129,51,45,6,16,11
"E00167246",97,38,33,8,6,12
"E00167247",79,20,35,5,10,9
"E00167248",256,154,50,9,27,16
"E00167249",234,130,72,0,19,13
"E00167250",102,18,59,11,6,8
"E00167251",111,49,5,1,1,55
"E00167252",142,40,79,6,10,7
"E00167253",139,42,58,5,27,7
"E00167254",107,45,36,2,1,23
"E00167255",119,21,77,5,9,7
"E00167256",126,52,43,1,17,13
"E00167257",166,63,62,3,23,15
"E00167258",95,25,64,3,3,0
"E00167259",75,21,43,5,5,1
"E00167260",135,35,77,2,11,10
"E00167261",157,48,79,2,16,12
"E00167262",46,17,16,0,7,6
"E00167263",102,27,47,0,12,16
"E00167264",124,52,49,2,15,6
"E00167265",146,72,50,3,4,17
"E00167266",164,92,40,4,10,18
