"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E00021259",139,139,0,0,139,134,5,4,13,24,95,3,0,0,100,0,0,96.4028776978417,3.59712230215827,2.87769784172662,9.35251798561151,17.2661870503597,68.3453237410072,2.15827338129496,0,0
"E00021260",151,151,0,0,151,143,8,4,5,24,113,4,1,0,100,0,0,94.7019867549669,5.29801324503311,2.64900662251656,3.3112582781457,15.8940397350993,74.8344370860927,2.64900662251656,0.662251655629139,0
"E00021261",131,130,1,0,132,128,4,0,6,4,122,0,0,0,99.236641221374,0.763358778625954,0,96.969696969697,3.03030303030303,0,4.54545454545455,3.03030303030303,92.4242424242424,0,0,0
"E00021262",120,120,0,0,120,119,1,0,1,3,111,5,0,0,100,0,0,99.1666666666667,0.833333333333333,0,0.833333333333333,2.5,92.5,4.16666666666667,0,0
"E00021263",180,180,0,0,180,175,5,1,4,102,68,5,0,0,100,0,0,97.2222222222222,2.77777777777778,0.555555555555556,2.22222222222222,56.6666666666667,37.7777777777778,2.77777777777778,0,0
"E00021266",119,119,0,0,119,119,0,5,2,38,22,52,0,0,100,0,0,100,0,4.20168067226891,1.68067226890756,31.9327731092437,18.4873949579832,43.6974789915966,0,0
"E00021267",146,146,0,0,146,145,1,3,7,29,103,4,0,0,100,0,0,99.3150684931507,0.684931506849315,2.05479452054794,4.79452054794521,19.8630136986301,70.5479452054795,2.73972602739726,0,0
"E00021268",110,110,0,0,110,106,4,0,1,15,93,0,1,0,100,0,0,96.3636363636364,3.63636363636364,0,0.909090909090909,13.6363636363636,84.5454545454545,0,0.909090909090909,0
"E00021271",191,191,0,0,191,189,2,4,6,28,151,1,1,0,100,0,0,98.9528795811518,1.04712041884817,2.09424083769634,3.1413612565445,14.6596858638743,79.0575916230366,0.523560209424084,0.523560209424084,0
"E00021272",91,91,0,0,91,89,2,2,5,15,61,7,1,0,100,0,0,97.8021978021978,2.1978021978022,2.1978021978022,5.49450549450549,16.4835164835165,67.032967032967,7.69230769230769,1.0989010989011,0
"E00021273",126,126,0,0,126,125,1,7,5,50,64,0,0,0,100,0,0,99.2063492063492,0.793650793650794,5.55555555555556,3.96825396825397,39.6825396825397,50.7936507936508,0,0,0
"E00021274",196,196,0,0,196,192,4,5,10,35,146,0,0,0,100,0,0,97.9591836734694,2.04081632653061,2.55102040816327,5.10204081632653,17.8571428571429,74.4897959183673,0,0,0
"E00021275",118,118,0,0,118,116,2,5,4,30,78,1,0,0,100,0,0,98.3050847457627,1.69491525423729,4.23728813559322,3.38983050847458,25.4237288135593,66.1016949152542,0.847457627118644,0,0
"E00021277",102,102,0,0,102,101,1,5,5,48,43,1,0,0,100,0,0,99.0196078431373,0.980392156862745,4.90196078431373,4.90196078431373,47.0588235294118,42.156862745098,0.980392156862745,0,0
"E00021278",82,82,0,0,82,82,0,0,3,10,62,1,6,0,100,0,0,100,0,0,3.65853658536585,12.1951219512195,75.609756097561,1.21951219512195,7.31707317073171,0
"E00021279",153,153,0,0,153,153,0,4,10,34,104,0,1,0,100,0,0,100,0,2.61437908496732,6.5359477124183,22.2222222222222,67.9738562091503,0,0.65359477124183,0
"E00021280",152,152,0,0,152,151,1,3,7,14,101,6,21,0,100,0,0,99.3421052631579,0.657894736842105,1.97368421052632,4.60526315789474,9.21052631578947,66.4473684210526,3.94736842105263,13.8157894736842,0
"E00021281",205,204,1,0,206,204,2,9,9,37,116,9,26,0,99.5121951219512,0.48780487804878,0,99.0291262135922,0.970873786407767,4.36893203883495,4.36893203883495,17.9611650485437,56.3106796116505,4.36893203883495,12.621359223301,0
"E00021282",184,184,0,0,184,181,3,1,4,14,160,4,1,0,100,0,0,98.3695652173913,1.6304347826087,0.543478260869565,2.17391304347826,7.60869565217391,86.9565217391304,2.17391304347826,0.543478260869565,0
"E00021285",79,78,0,1,81,77,4,0,0,0,79,1,1,0,98.7341772151899,0,1.26582278481013,95.0617283950617,4.93827160493827,0,0,0,97.5308641975309,1.23456790123457,1.23456790123457,0
"E00021286",112,112,0,0,112,106,6,4,7,42,47,11,1,0,100,0,0,94.6428571428571,5.35714285714286,3.57142857142857,6.25,37.5,41.9642857142857,9.82142857142857,0.892857142857143,0
"E00021287",161,160,0,1,168,160,8,0,0,1,131,33,3,0,99.3788819875776,0,0.62111801242236,95.2380952380952,4.76190476190476,0,0,0.595238095238095,77.9761904761905,19.6428571428571,1.78571428571429,0
"E00021288",139,139,0,0,139,133,6,0,0,0,134,5,0,0,100,0,0,95.6834532374101,4.31654676258993,0,0,0,96.4028776978417,3.59712230215827,0,0
"E00021289",125,123,2,0,127,127,0,1,1,5,120,0,0,0,98.4,1.6,0,100,0,0.78740157480315,0.78740157480315,3.93700787401575,94.488188976378,0,0,0
"E00021290",120,120,0,0,120,120,0,1,1,6,111,0,1,0,100,0,0,100,0,0.833333333333333,0.833333333333333,5,92.5,0,0.833333333333333,0
"E00021291",257,257,0,0,257,239,18,0,1,2,204,48,2,0,100,0,0,92.9961089494163,7.00389105058366,0,0.389105058365759,0.778210116731518,79.3774319066148,18.6770428015564,0.778210116731518,0
"E00021292",115,115,0,0,115,113,2,0,2,11,102,0,0,0,100,0,0,98.2608695652174,1.73913043478261,0,1.73913043478261,9.56521739130435,88.695652173913,0,0,0
"E00021294",200,199,0,1,202,201,1,0,3,2,192,2,3,0,99.5,0,0.5,99.5049504950495,0.495049504950495,0,1.48514851485149,0.99009900990099,95.049504950495,0.99009900990099,1.48514851485149,0
"E00021295",148,148,0,0,148,145,3,6,0,49,41,50,2,0,100,0,0,97.972972972973,2.02702702702703,4.05405405405405,0,33.1081081081081,27.7027027027027,33.7837837837838,1.35135135135135,0
