"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E01004240",574,37,72,8,165,183,94,7,8,6.44599303135888,12.5435540069686,1.39372822299652,28.7456445993031,31.8815331010453,16.3763066202091,1.21951219512195,1.39372822299652
"E01004241",570,25,42,17,178,192,105,7,4,4.3859649122807,7.36842105263158,2.98245614035088,31.2280701754386,33.6842105263158,18.4210526315789,1.2280701754386,0.701754385964912
"E01004242",898,35,99,28,189,239,276,16,16,3.89755011135857,11.0244988864143,3.11804008908686,21.0467706013363,26.6146993318486,30.7349665924276,1.78173719376392,1.78173719376392
"E01004243",614,41,67,7,128,235,117,11,8,6.67752442996743,10.9120521172638,1.1400651465798,20.8469055374593,38.2736156351792,19.0553745928339,1.79153094462541,1.30293159609121
"E01004244",686,59,62,5,113,309,122,9,7,8.60058309037901,9.03790087463557,0.728862973760933,16.4723032069971,45.0437317784257,17.7842565597668,1.31195335276968,1.02040816326531
"E01004245",433,15,45,4,98,210,53,4,4,3.46420323325635,10.3926096997691,0.92378752886836,22.6327944572748,48.4988452655889,12.2401847575058,0.92378752886836,0.92378752886836
"E01004246",747,122,184,73,84,103,163,9,9,16.3319946452477,24.6318607764391,9.77242302543507,11.2449799196787,13.7884872824632,21.8206157965194,1.20481927710843,1.20481927710843
"E01004247",714,45,69,8,122,241,221,4,4,6.30252100840336,9.66386554621849,1.12044817927171,17.0868347338936,33.7535014005602,30.952380952381,0.560224089635854,0.560224089635854
"E01004248",441,15,26,0,118,202,61,12,7,3.40136054421769,5.89569160997732,0,26.7573696145125,45.8049886621315,13.8321995464853,2.72108843537415,1.58730158730159
"E01004249",758,45,68,27,158,318,124,11,7,5.93667546174142,8.97097625329815,3.56200527704486,20.844327176781,41.9525065963061,16.3588390501319,1.45118733509235,0.923482849604222
"E01004250",866,33,62,41,190,393,125,13,9,3.81062355658199,7.15935334872979,4.73441108545035,21.9399538106236,45.3810623556582,14.4341801385681,1.50115473441109,1.03926096997691
"E01004251",779,64,135,2,368,54,151,3,2,8.21566110397946,17.3299101412067,0.256739409499358,47.2400513478819,6.93196405648267,19.3838254172015,0.385109114249037,0.256739409499358
"E01004252",1107,54,143,65,186,302,332,17,8,4.8780487804878,12.9177958446251,5.87172538392051,16.8021680216802,27.2809394760614,29.9909665763324,1.5356820234869,0.722673893405601
"E01004253",829,82,93,5,239,260,129,10,11,9.89143546441496,11.2183353437877,0.60313630880579,28.8299155609168,31.3630880579011,15.5609167671894,1.20627261761158,1.32689987937274
"E01004254",1046,128,285,11,40,33,515,27,7,12.2370936902486,27.2466539196941,1.05162523900574,3.82409177820268,3.15487571701721,49.2351816443595,2.58126195028681,0.669216061185469
"E01004255",647,31,95,33,179,131,164,8,6,4.79134466769706,14.6831530139104,5.10046367851623,27.6661514683153,20.2472952086553,25.3477588871716,1.23647604327666,0.927357032457496
"E01004256",611,35,93,3,234,94,131,11,10,5.72831423895254,15.2209492635025,0.490998363338789,38.2978723404255,15.3846153846154,21.4402618657938,1.80032733224223,1.6366612111293
"E01004257",618,42,72,2,230,88,167,9,8,6.79611650485437,11.6504854368932,0.323624595469256,37.2168284789644,14.2394822006472,27.0226537216829,1.45631067961165,1.29449838187702
"E01004258",713,133,162,3,153,26,209,10,17,18.6535764375877,22.7208976157083,0.420757363253857,21.4586255259467,3.64656381486676,29.312762973352,1.40252454417952,2.38429172510519
"E01004259",812,76,175,20,200,57,268,13,3,9.35960591133005,21.551724137931,2.46305418719212,24.6305418719212,7.01970443349754,33.0049261083744,1.60098522167488,0.369458128078818
"E01004260",636,71,96,19,277,34,126,5,8,11.1635220125786,15.0943396226415,2.9874213836478,43.5534591194969,5.34591194968553,19.811320754717,0.786163522012579,1.25786163522013
"E01004261",550,34,49,3,209,44,104,100,7,6.18181818181818,8.90909090909091,0.545454545454546,38,8,18.9090909090909,18.1818181818182,1.27272727272727
"E01004262",495,51,62,5,159,69,106,38,5,10.3030303030303,12.5252525252525,1.01010101010101,32.1212121212121,13.9393939393939,21.4141414141414,7.67676767676768,1.01010101010101
"E01004263",529,33,55,5,143,190,89,4,10,6.23818525519849,10.3969754253308,0.945179584120983,27.0321361058601,35.9168241965974,16.8241965973535,0.756143667296786,1.89035916824197
"E01004264",457,49,57,1,233,7,99,6,5,10.7221006564551,12.472647702407,0.218818380743982,50.9846827133479,1.53172866520788,21.6630196936543,1.31291028446389,1.09409190371991
"E01004266",583,71,101,6,92,173,121,10,9,12.1783876500858,17.3241852487136,1.02915951972556,15.7804459691252,29.6740994854202,20.7547169811321,1.71526586620926,1.54373927958834
"E01004267",707,40,127,1,27,254,227,15,16,5.65770862800566,17.963224893918,0.141442715700141,3.81895332390382,35.9264497878359,32.1074964639321,2.12164073550212,2.26308345120226
"E01004268",688,23,51,0,111,319,173,5,6,3.34302325581395,7.41279069767442,0,16.1337209302326,46.3662790697674,25.1453488372093,0.726744186046512,0.872093023255814
"E01004269",726,64,78,2,120,257,192,9,4,8.81542699724518,10.7438016528926,0.275482093663912,16.5289256198347,35.3994490358127,26.4462809917355,1.2396694214876,0.550964187327824
"E01004270",745,58,175,9,46,121,309,20,7,7.78523489932886,23.489932885906,1.20805369127517,6.1744966442953,16.241610738255,41.4765100671141,2.68456375838926,0.939597315436242
"E01004271",548,24,47,1,92,273,92,10,9,4.37956204379562,8.57664233576642,0.182481751824818,16.7883211678832,49.8175182481752,16.7883211678832,1.82481751824817,1.64233576642336
"E01004272",639,19,67,9,190,239,108,3,4,2.97339593114241,10.4851330203443,1.40845070422535,29.7339593114241,37.4021909233177,16.9014084507042,0.469483568075117,0.625978090766823
"E01004273",594,28,58,1,126,285,86,4,6,4.71380471380471,9.76430976430976,0.168350168350168,21.2121212121212,47.979797979798,14.4781144781145,0.673400673400673,1.01010101010101
"E01004274",654,52,99,2,55,235,194,9,8,7.95107033639144,15.1376146788991,0.305810397553517,8.40978593272171,35.9327217125382,29.6636085626911,1.37614678899083,1.22324159021407
"E01004275",768,88,169,33,43,136,281,7,11,11.4583333333333,22.0052083333333,4.296875,5.59895833333333,17.7083333333333,36.5885416666667,0.911458333333333,1.43229166666667
"E01004276",996,128,303,4,4,8,520,14,15,12.85140562249,30.421686746988,0.401606425702811,0.401606425702811,0.803212851405622,52.2088353413655,1.40562248995984,1.50602409638554
"E01004277",898,130,179,1,1,25,516,31,15,14.4766146993318,19.9331848552339,0.111358574610245,0.111358574610245,2.78396436525613,57.4610244988864,3.45211581291759,1.67037861915367
"E01004280",769,74,133,17,61,216,249,8,11,9.62288686605982,17.295188556567,2.21066319895969,7.93237971391417,28.0884265279584,32.3797139141743,1.04031209362809,1.43042912873862
"E01004281",831,83,200,2,12,47,467,13,7,9.98796630565584,24.0673886883273,0.240673886883273,1.44404332129964,5.65583634175692,56.1973525872443,1.56438026474128,0.842358604091456
"E01004283",756,51,103,5,151,245,173,8,20,6.74603174603175,13.6243386243386,0.661375661375661,19.973544973545,32.4074074074074,22.8835978835979,1.05820105820106,2.64550264550265
"E01004284",884,15,55,176,71,453,96,7,11,1.69683257918552,6.22171945701357,19.9095022624434,8.0316742081448,51.2443438914027,10.8597285067873,0.791855203619909,1.24434389140271
"E01004285",658,36,68,7,231,212,87,7,10,5.47112462006079,10.3343465045593,1.06382978723404,35.1063829787234,32.2188449848024,13.2218844984802,1.06382978723404,1.51975683890578
"E01004286",817,63,108,67,192,272,95,9,11,7.71113831089351,13.219094247246,8.20073439412485,23.500611995104,33.2925336597307,11.6279069767442,1.1015911872705,1.34638922888617
"E01004287",854,63,133,27,111,329,159,20,12,7.37704918032787,15.5737704918033,3.1615925058548,12.9976580796253,38.5245901639344,18.6182669789227,2.34192037470726,1.40515222482436
"E01004288",525,26,54,16,227,127,65,5,5,4.95238095238095,10.2857142857143,3.04761904761905,43.2380952380952,24.1904761904762,12.3809523809524,0.952380952380952,0.952380952380952
"E01004289",670,81,91,8,179,144,143,15,9,12.089552238806,13.5820895522388,1.19402985074627,26.7164179104478,21.4925373134328,21.3432835820896,2.23880597014925,1.34328358208955
"E01004290",575,83,89,3,100,55,216,21,8,14.4347826086957,15.4782608695652,0.521739130434783,17.3913043478261,9.56521739130435,37.5652173913043,3.65217391304348,1.39130434782609
"E01004291",1051,183,286,29,119,8,395,16,15,17.4119885823026,27.2121788772598,2.7592768791627,11.3225499524263,0.761179828734539,37.5832540437678,1.52235965746908,1.42721217887726
"E01004292",818,153,244,9,30,18,336,15,13,18.7041564792176,29.8288508557457,1.10024449877751,3.66748166259169,2.20048899755501,41.0757946210269,1.83374083129584,1.58924205378973
"E01004293",1133,257,249,4,69,74,420,46,14,22.6831421006178,21.9770520741395,0.353045013239188,6.09002647837599,6.53133274492498,37.0697263901147,4.06001765225066,1.23565754633716
"E01004294",877,116,176,44,80,141,294,17,9,13.2269099201824,20.0684150513113,5.01710376282782,9.12200684150513,16.0775370581528,33.5233751425314,1.93842645381984,1.02622576966933
"E01004295",500,40,51,2,75,216,97,9,10,8,10.2,0.4,15,43.2,19.4,1.8,2
"E01004296",684,55,117,9,235,58,189,12,9,8.04093567251462,17.1052631578947,1.31578947368421,34.3567251461988,8.47953216374269,27.6315789473684,1.75438596491228,1.31578947368421
"E01004297",909,175,280,7,58,31,331,15,12,19.2519251925193,30.8030803080308,0.77007700770077,6.38063806380638,3.41034103410341,36.4136413641364,1.65016501650165,1.32013201320132
"E01004298",635,35,53,27,115,250,137,11,7,5.51181102362205,8.34645669291339,4.25196850393701,18.1102362204724,39.3700787401575,21.5748031496063,1.73228346456693,1.10236220472441
"E01004300",522,47,51,1,77,250,79,8,9,9.00383141762452,9.77011494252874,0.191570881226054,14.7509578544061,47.8927203065134,15.1340996168582,1.53256704980843,1.72413793103448
"E01004301",413,31,86,1,149,40,89,8,9,7.50605326876513,20.8232445520581,0.242130750605327,36.0774818401937,9.68523002421307,21.5496368038741,1.93704600484262,2.17917675544794
"E01004302",637,23,81,73,191,120,136,5,8,3.61067503924647,12.7158555729984,11.4599686028257,29.9843014128728,18.8383045525903,21.3500784929356,0.784929356357928,1.25588697017268
"E01004303",967,88,145,53,143,268,235,15,20,9.10031023784902,14.994829369183,5.48086866597725,14.7880041365047,27.7145811789038,24.3019648397104,1.5511892450879,2.06825232678387
"E01004304",653,33,60,62,153,192,139,5,9,5.05359877488515,9.18836140888208,9.49464012251149,23.4303215926493,29.4027565084227,21.2863705972435,0.765696784073507,1.37825421133231
"E01004305",699,38,105,7,156,228,149,7,9,5.43633762517883,15.0214592274678,1.00143061516452,22.3175965665236,32.618025751073,21.3161659513591,1.00143061516452,1.28755364806867
"E01004306",687,90,109,6,66,126,260,17,13,13.1004366812227,15.8660844250364,0.873362445414847,9.60698689956332,18.3406113537118,37.8457059679767,2.4745269286754,1.89228529839884
"E01004307",1014,110,176,10,30,136,518,21,13,10.8481262327416,17.3570019723866,0.986193293885602,2.9585798816568,13.4122287968442,51.0848126232742,2.07100591715976,1.28205128205128
"E01004308",504,64,125,2,102,75,124,6,6,12.6984126984127,24.8015873015873,0.396825396825397,20.2380952380952,14.8809523809524,24.6031746031746,1.19047619047619,1.19047619047619
"E01004309",902,62,116,27,215,179,281,16,6,6.87361419068736,12.860310421286,2.99334811529933,23.8359201773836,19.8447893569845,31.1529933481153,1.77383592017738,0.665188470066519
"E01004310",793,51,99,5,69,246,288,28,7,6.4312736443884,12.484237074401,0.630517023959647,8.70113493064313,31.0214375788146,36.3177805800757,3.53089533417402,0.882723833543506
"E01004311",644,53,91,6,264,89,122,10,9,8.22981366459627,14.1304347826087,0.93167701863354,40.9937888198758,13.8198757763975,18.944099378882,1.5527950310559,1.39751552795031
"E01004312",628,32,62,1,355,31,133,5,9,5.09554140127389,9.87261146496815,0.159235668789809,56.5286624203822,4.93630573248408,21.1783439490446,0.796178343949045,1.43312101910828
"E01004313",812,70,117,12,301,48,244,11,9,8.62068965517241,14.4088669950739,1.47783251231527,37.0689655172414,5.91133004926108,30.0492610837438,1.35467980295567,1.10837438423645
"E01004314",493,114,139,0,34,55,132,15,4,23.1237322515213,28.1947261663286,0,6.89655172413793,11.1561866125761,26.7748478701826,3.04259634888438,0.811359026369168
"E01004315",718,65,132,4,266,58,179,9,5,9.05292479108635,18.3844011142061,0.557103064066852,37.0473537604457,8.07799442896936,24.9303621169916,1.25348189415042,0.696378830083565
"E01004316",455,31,69,1,185,50,112,3,4,6.81318681318681,15.1648351648352,0.21978021978022,40.6593406593407,10.989010989011,24.6153846153846,0.659340659340659,0.879120879120879
"E01004317",1193,92,198,24,70,213,557,31,8,7.7116512992456,16.5968147527242,2.01173512154233,5.86756077116513,17.8541492036882,46.6890192791282,2.59849119865884,0.670578373847443
"E01004318",630,30,60,11,200,199,114,11,5,4.76190476190476,9.52380952380952,1.74603174603175,31.7460317460317,31.5873015873016,18.0952380952381,1.74603174603175,0.793650793650794
"E01004319",595,62,63,3,172,64,221,4,6,10.4201680672269,10.5882352941176,0.504201680672269,28.9075630252101,10.7563025210084,37.1428571428571,0.672268907563025,1.00840336134454
"E01004321",711,36,59,23,83,320,162,22,6,5.06329113924051,8.29817158931083,3.23488045007032,11.6736990154712,45.0070323488045,22.7848101265823,3.09423347398031,0.843881856540084
"E01004322",502,36,72,5,177,71,122,16,3,7.17131474103586,14.3426294820717,0.99601593625498,35.2589641434263,14.1434262948207,24.3027888446215,3.18725099601594,0.597609561752988
"E01004323",480,44,93,3,105,73,147,7,8,9.16666666666667,19.375,0.625,21.875,15.2083333333333,30.625,1.45833333333333,1.66666666666667
"E01004324",485,40,99,2,209,31,93,4,7,8.24742268041237,20.4123711340206,0.412371134020619,43.0927835051546,6.39175257731959,19.1752577319588,0.824742268041237,1.44329896907216
"E01004325",1033,73,109,15,28,140,643,14,11,7.06679574056147,10.5517909002904,1.45208131655373,2.71055179090029,13.5527589545015,62.2458857696031,1.35527589545015,1.0648596321394
"E01004326",623,47,73,23,213,29,224,8,6,7.54414125200642,11.7174959871589,3.69181380417336,34.1894060995185,4.65489566613162,35.9550561797753,1.28410914927769,0.963081861958266
"E01032764",643,24,79,23,31,222,246,6,12,3.73250388802488,12.2861586314152,3.57698289269051,4.82115085536547,34.5256609642302,38.2581648522551,0.933125972006221,1.86625194401244
"E01032765",645,29,77,53,36,269,163,9,9,4.49612403100775,11.937984496124,8.21705426356589,5.58139534883721,41.7054263565892,25.2713178294574,1.3953488372093,1.3953488372093
"E01032766",601,21,94,48,45,92,284,9,8,3.49417637271215,15.6405990016639,7.98668885191348,7.48752079866889,15.3078202995008,47.2545757071547,1.49750415973378,1.33111480865225
"E01032767",767,62,106,2,14,40,523,11,9,8.08344198174707,13.8200782268579,0.260756192959583,1.82529335071708,5.21512385919166,68.1877444589309,1.43415906127771,1.17340286831812
"E01032768",696,69,173,12,5,49,368,13,7,9.91379310344828,24.8563218390805,1.72413793103448,0.718390804597701,7.04022988505747,52.8735632183908,1.86781609195402,1.00574712643678
"E01032769",593,69,141,1,23,74,264,11,10,11.6357504215852,23.7774030354132,0.168634064080944,3.87858347386172,12.4789207419899,44.5193929173693,1.85497470489039,1.68634064080944
"E01032770",572,27,91,14,32,121,254,13,20,4.72027972027972,15.9090909090909,2.44755244755245,5.59440559440559,21.1538461538462,44.4055944055944,2.27272727272727,3.4965034965035
"E01032771",546,55,56,33,19,96,272,11,4,10.0732600732601,10.2564102564103,6.04395604395604,3.47985347985348,17.5824175824176,49.8168498168498,2.01465201465201,0.732600732600733
"E01032772",544,37,55,14,30,118,272,12,6,6.80147058823529,10.1102941176471,2.57352941176471,5.51470588235294,21.6911764705882,50,2.20588235294118,1.10294117647059
"E01032773",852,57,147,42,36,181,363,11,15,6.69014084507042,17.2535211267606,4.92957746478873,4.22535211267606,21.2441314553991,42.6056338028169,1.29107981220657,1.76056338028169
"E01032774",583,36,58,7,39,216,208,11,8,6.17495711835334,9.94854202401372,1.20068610634648,6.68953687821612,37.0497427101201,35.6775300171527,1.88679245283019,1.37221269296741
"E01032775",600,47,155,2,22,22,331,11,10,7.83333333333333,25.8333333333333,0.333333333333333,3.66666666666667,3.66666666666667,55.1666666666667,1.83333333333333,1.66666666666667
"E01032776",631,37,78,13,18,47,416,14,8,5.86370839936609,12.3613312202853,2.06022187004754,2.85261489698891,7.44849445324881,65.9270998415214,2.21870047543582,1.26782884310618
"E01032777",514,28,91,57,9,145,178,4,2,5.44747081712062,17.704280155642,11.0894941634241,1.75097276264591,28.2101167315175,34.6303501945525,0.778210116731518,0.389105058365759
"E01032778",564,35,86,16,16,70,323,9,9,6.20567375886525,15.2482269503546,2.83687943262411,2.83687943262411,12.4113475177305,57.2695035460993,1.59574468085106,1.59574468085106
"E01032779",565,31,58,18,5,88,350,9,6,5.48672566371681,10.2654867256637,3.1858407079646,0.884955752212389,15.5752212389381,61.9469026548673,1.5929203539823,1.06194690265487
"E01032780",647,94,144,3,3,17,361,14,11,14.5285935085008,22.2565687789799,0.463678516228748,0.463678516228748,2.62751159196291,55.7959814528594,2.16383307573416,1.70015455950541
"E01032781",771,86,162,11,14,64,414,11,9,11.1543450064851,21.011673151751,1.42671854734112,1.81582360570687,8.30090791180285,53.6964980544747,1.42671854734112,1.16731517509728
"E01032782",776,36,75,49,25,174,399,4,14,4.63917525773196,9.66494845360825,6.31443298969072,3.22164948453608,22.4226804123711,51.4175257731959,0.515463917525773,1.80412371134021
"E01032783",661,48,114,15,4,169,290,6,15,7.26172465960666,17.2465960665658,2.26928895612708,0.605143721633888,25.5673222390318,43.8729198184569,0.907715582450832,2.26928895612708
"E01032784",692,45,149,4,81,85,313,11,4,6.5028901734104,21.5317919075144,0.578034682080925,11.7052023121387,12.2832369942197,45.2312138728324,1.58959537572254,0.578034682080925
"E01032785",616,32,161,47,81,119,158,14,4,5.19480519480519,26.1363636363636,7.62987012987013,13.1493506493506,19.3181818181818,25.6493506493506,2.27272727272727,0.649350649350649
"E01032786",674,58,108,10,336,38,112,9,3,8.6053412462908,16.0237388724036,1.48367952522255,49.8516320474777,5.6379821958457,16.6172106824926,1.3353115727003,0.445103857566766
"E01032787",793,48,106,4,334,93,188,6,14,6.05296343001261,13.3669609079445,0.504413619167718,42.1185372005044,11.7276166456494,23.7074401008827,0.756620428751576,1.76544766708701
