"GeographyCode","QS412EW0001","QS412EW0002","QS412EW0003","QS412EW0004","QS412EW0005","QS412EW0006"
"E00021302",185,19,48,86,28,4
"E00021303",126,9,24,57,25,11
"E00021304",119,18,25,56,15,5
"E00021305",100,28,36,30,4,2
"E00021306",126,33,34,52,7,0
"E00021307",183,34,42,79,23,5
"E00021308",139,29,29,59,16,6
"E00021309",105,3,31,62,9,0
"E00021310",112,36,31,40,4,1
"E00021311",119,23,25,53,15,3
"E00021312",123,18,34,53,15,3
"E00021313",204,16,49,104,27,8
"E00021314",148,20,53,62,9,4
"E00021315",112,2,3,102,4,1
"E00021316",102,22,23,43,8,6
"E00021317",123,38,41,36,5,3
"E00021318",142,22,32,74,13,1
"E00021319",138,15,26,70,22,5
"E00021320",120,29,39,41,6,5
"E00021321",114,14,35,50,12,3
"E00021322",116,14,40,45,10,7
"E00021323",138,16,24,74,17,7
"E00021324",166,32,37,77,20,0
"E00021325",150,18,30,64,27,11
"E00021326",134,18,24,49,31,12
"E00021327",178,26,58,85,9,0
"E00021328",131,15,18,59,29,10
"E00021329",187,19,22,117,25,4
"E00021330",122,10,24,66,14,8
"E00021331",90,3,23,51,9,4
"E00021332",134,13,26,54,26,15
"E00021333",126,9,36,47,27,7
"E00021334",155,10,30,83,25,7
"E00021335",180,18,59,75,15,13
"E00021336",88,7,15,38,23,5
"E00021337",88,4,24,38,8,14
"E00021338",134,6,13,77,28,10
"E00021339",125,9,27,66,20,3
"E00021340",211,13,24,139,35,0
"E00021342",101,0,28,34,26,13
"E00021344",152,38,21,57,27,9
"E00021345",115,6,28,56,16,9
"E00021346",116,6,28,51,25,6
"E00021347",149,8,25,79,27,10
"E00021349",136,12,18,71,31,4
"E00021350",110,9,28,50,15,8
"E00021351",134,4,19,70,31,10
"E00021352",116,4,35,60,14,3
"E00021353",127,3,13,81,22,8
"E00021354",142,5,25,76,28,8
"E00021355",161,2,53,91,13,2
"E00021357",118,13,25,45,25,10
"E00021359",110,11,26,47,20,6
"E00021360",127,6,19,47,40,15
"E00021361",131,2,38,74,15,2
"E00021363",141,13,45,58,22,3
"E00021364",161,26,33,59,32,11
"E00021365",139,8,24,86,16,5
"E00021366",141,21,30,60,26,4
"E00021367",133,16,34,67,12,4
"E00021368",140,9,34,53,33,11
"E00021369",60,2,10,25,18,5
"E00021370",172,16,38,82,26,10
"E00021371",46,1,4,29,7,5
"E00021372",148,11,34,77,24,2
"E00021374",126,18,27,53,19,9
"E00021375",135,18,38,52,18,9
"E00021376",129,18,24,60,21,6
"E00021377",219,19,52,96,40,12
"E00021378",177,17,35,84,28,13
"E00021379",130,30,21,67,10,2
"E00021380",117,17,15,77,7,1
"E00021381",141,11,22,80,22,6
"E00021382",124,6,21,66,25,6
"E00021383",176,24,27,87,27,11
"E00021384",122,9,42,63,7,1
"E00021385",155,20,50,56,22,7
"E00021386",120,22,25,54,16,3
"E00021387",225,25,72,94,28,6
"E00021388",141,15,19,84,20,3
"E00021391",155,11,15,83,38,8
"E00021392",161,18,63,64,13,3
"E00021393",147,9,33,76,23,6
"E00021394",137,4,19,77,33,4
"E00021395",119,3,28,55,26,7
"E00021396",147,5,44,63,32,3
"E00021397",171,29,39,76,21,6
"E00021398",175,12,43,85,26,9
"E00021399",175,35,58,68,10,4
"E00021400",137,23,30,57,21,6
"E00021402",119,17,19,67,15,1
"E00021404",143,12,56,69,5,1
"E00021405",132,25,36,44,19,8
"E00021406",146,8,36,79,16,7
"E00021407",193,13,30,111,30,9
"E00021408",171,12,74,64,18,3
"E00021409",142,17,63,52,10,0
"E00021410",112,24,22,50,13,3
"E00021411",153,16,36,73,23,5
"E00021412",136,10,25,60,36,5
"E00021413",141,5,25,70,31,10
"E00021414",107,9,15,45,28,10
"E00021415",125,16,22,52,27,8
"E00021416",123,20,29,51,17,6
"E00021417",119,7,29,56,20,7
"E00021418",118,12,57,48,0,1
"E00021419",135,5,26,62,31,11
"E00021420",128,23,37,54,12,2
"E00021421",195,3,31,127,22,12
"E00021422",87,4,20,51,9,3
"E00021423",140,11,34,64,25,6
"E00021424",105,8,56,34,6,1
"E00021425",133,12,65,52,4,0
"E00021426",109,5,20,57,21,6
"E00021427",124,8,61,51,4,0
"E00021428",140,8,30,76,19,7
"E00021429",60,3,19,31,7,0
"E00021430",125,3,26,61,26,9
"E00021431",125,10,24,64,21,6
"E00021432",159,14,34,76,27,8
"E00021433",243,24,55,111,43,10
"E00021434",127,13,23,65,20,6
"E00021437",118,8,26,62,16,6
"E00021438",103,22,26,43,12,0
"E00021439",90,6,13,52,13,6
"E00021440",128,10,38,42,24,14
"E00021441",129,29,39,49,9,3
"E00021442",130,23,43,53,9,2
"E00021443",116,17,25,62,9,3
"E00021444",117,26,26,45,12,8
"E00021445",116,4,21,57,21,13
"E00021446",117,4,14,49,37,13
"E00021447",123,4,46,59,14,0
"E00021448",139,3,52,56,24,4
"E00021449",138,32,24,62,16,4
"E00021450",71,18,21,23,7,2
"E00021451",147,8,30,71,26,12
"E00021452",117,5,36,61,12,3
"E00021453",129,11,35,62,18,3
"E00021454",116,15,15,58,19,9
"E00021455",148,1,38,81,22,6
"E00021458",148,5,15,113,13,2
"E00021459",139,7,23,92,14,3
"E00021460",166,4,43,87,29,3
"E00021461",120,1,22,77,16,4
"E00021462",137,7,32,73,19,6
"E00021463",130,19,37,48,20,6
"E00021464",128,4,36,68,16,4
"E00021465",128,13,30,46,28,11
"E00021466",139,29,25,59,17,9
"E00021467",121,14,12,62,22,11
"E00021468",111,14,15,59,12,11
"E00021469",149,24,28,61,27,9
"E00021470",117,14,37,49,13,4
"E00021471",134,6,41,49,30,8
"E00021473",95,7,21,40,17,10
"E00021474",122,13,23,56,22,8
"E00021475",122,18,22,54,17,11
"E00021476",122,18,23,51,20,10
"E00021477",166,18,18,98,29,3
"E00021478",130,18,27,72,12,1
"E00021479",151,26,36,62,20,7
"E00021480",144,1,43,78,22,0
"E00021481",134,12,32,54,28,8
"E00021482",127,31,35,40,12,9
"E00021483",231,16,59,104,39,13
"E00021484",114,23,39,34,14,4
"E00021485",122,10,30,52,28,2
"E00021486",121,16,36,46,16,7
"E00021487",71,14,17,27,10,3
"E00021488",157,16,35,73,19,14
"E00021489",119,8,21,58,26,6
"E00021490",115,5,23,60,20,7
"E00021491",87,8,13,35,24,7
"E00021492",136,4,22,67,35,8
"E00021493",126,6,16,52,37,15
"E00021494",176,23,33,81,28,11
"E00021495",184,3,36,91,36,18
"E00021496",107,5,22,45,30,5
"E00021497",133,10,12,68,28,15
"E00021498",127,6,25,59,29,8
"E00021499",124,11,36,63,12,2
"E00021500",139,9,34,75,17,4
"E00021501",131,10,20,82,15,4
"E00021502",134,11,27,71,18,7
"E00021503",129,1,12,74,27,15
"E00021504",164,0,31,94,31,8
"E00021505",95,6,15,45,23,6
"E00021506",142,4,25,80,26,7
"E00021507",169,2,25,110,26,6
"E00021508",136,9,39,54,26,8
"E00021509",184,27,34,80,32,11
"E00021510",121,13,50,52,5,1
"E00021511",109,12,54,40,3,0
"E00021516",106,8,41,41,15,1
"E00021517",136,5,27,81,19,4
"E00021518",151,16,45,71,18,1
"E00021519",200,41,67,75,15,2
"E00021520",97,18,23,51,4,1
"E00021521",98,11,46,33,6,2
"E00021522",136,23,29,50,26,8
"E00021524",194,35,43,79,27,10
"E00021525",134,16,36,64,15,3
"E00021526",169,16,53,86,13,1
"E00021527",145,27,43,64,10,1
"E00021528",94,28,26,29,7,4
"E00021529",116,1,24,83,5,3
"E00021531",186,14,46,83,31,12
"E00021532",138,20,68,39,8,3
"E00021533",141,2,57,73,9,0
"E00021534",127,0,21,89,16,1
"E00021535",115,24,35,45,9,2
"E00021536",118,14,41,51,6,6
"E00021537",163,17,80,57,8,1
"E00021538",309,41,128,120,20,0
"E00021539",138,7,57,67,7,0
"E00021541",139,3,41,88,6,1
"E00021542",106,12,46,40,8,0
"E00021543",142,4,69,61,5,3
"E00021544",83,4,47,26,6,0
"E00021546",102,3,37,56,6,0
"E00021547",115,12,22,61,10,10
"E00021549",128,22,32,47,21,6
"E00021550",150,6,32,76,30,6
"E00021552",99,19,26,37,12,5
"E00021553",119,15,37,43,19,5
"E00021554",127,5,55,53,13,1
"E00021555",145,14,36,63,26,6
"E00021556",147,6,59,70,10,2
"E00021557",172,6,70,79,15,2
"E00021559",157,19,74,52,9,3
"E00021560",157,4,51,63,27,12
"E00021561",144,5,23,93,21,2
"E00021562",140,21,24,72,17,6
"E00021563",124,14,46,41,17,6
"E00021564",123,22,30,51,14,6
"E00021565",89,5,22,46,11,5
"E00021566",156,21,35,73,16,11
"E00021567",143,25,38,63,14,3
"E00021569",142,13,43,68,15,3
"E00021572",143,13,39,64,20,7
"E00021574",93,16,19,44,11,3
"E00021577",128,8,19,76,17,8
"E00021579",106,8,15,47,24,12
"E00021580",124,10,19,54,28,13
"E00021582",98,12,21,36,20,9
"E00021583",150,14,32,67,24,13
"E00021584",113,7,34,56,14,2
"E00021585",149,14,27,66,29,13
"E00021586",130,4,35,50,32,9
"E00021587",128,7,39,46,24,12
"E00021588",148,3,27,79,36,3
"E00021590",137,17,30,64,17,9
"E00021591",127,12,13,44,49,9
"E00021592",112,13,41,36,17,5
"E00021593",140,12,7,101,18,2
"E00021594",129,28,20,66,8,7
"E00021595",134,9,22,72,18,13
"E00021596",164,15,47,81,18,3
"E00021597",121,6,29,51,25,10
"E00021598",115,25,42,43,5,0
"E00021599",162,16,71,63,10,2
"E00021600",164,25,73,61,5,0
"E00021601",118,19,40,54,5,0
"E00021602",124,28,33,45,17,1
"E00021603",108,8,27,64,8,1
"E00021604",154,7,43,76,23,5
"E00021605",157,19,58,71,7,2
"E00021606",175,28,78,61,7,1
"E00021607",119,5,24,71,15,4
"E00021608",116,5,29,73,8,1
"E00021610",152,8,49,75,17,3
"E00021611",155,11,56,71,13,4
"E00021612",139,7,47,81,3,1
"E00021613",125,6,42,69,8,0
"E00021614",160,15,56,83,4,2
"E00021615",146,3,29,105,8,1
"E00021616",122,15,27,43,24,13
"E00021617",109,5,23,74,7,0
"E00021618",95,0,15,57,14,9
"E00021619",162,17,40,67,36,2
"E00021620",125,11,18,76,17,3
"E00021621",121,10,21,66,19,5
"E00021622",134,9,37,75,12,1
"E00021623",91,2,20,56,13,0
"E00021624",171,12,68,80,10,1
"E00021625",247,13,92,129,12,1
"E00021626",212,8,51,142,11,0
"E00021627",201,6,38,134,20,3
"E00021628",108,28,43,35,2,0
"E00021629",125,9,62,46,3,5
"E00021630",129,4,25,79,17,4
"E00021631",144,1,85,45,11,2
"E00021632",119,16,42,54,6,1
"E00021633",114,13,58,37,5,1
"E00021634",136,18,40,67,11,0
"E00021635",117,6,51,53,6,1
"E00021636",114,5,30,53,18,8
"E00021637",174,7,46,81,30,10
"E00021639",93,8,9,51,17,8
"E00021640",149,8,44,62,22,13
"E00021641",135,11,40,59,19,6
"E00021642",127,8,26,56,21,16
"E00021643",91,4,24,42,13,8
"E00021644",138,18,28,75,16,1
"E00021646",155,7,25,82,29,12
"E00021648",102,20,35,42,4,1
"E00021649",127,8,23,57,25,14
"E00021650",105,5,19,66,13,2
"E00021651",139,11,50,74,4,0
"E00021652",148,4,74,64,5,1
"E00021653",175,5,20,85,42,23
"E00021654",144,5,26,82,23,8
"E00021655",80,4,10,39,19,8
"E00021656",159,40,53,48,15,3
"E00021657",112,6,50,49,7,0
"E00021658",93,11,61,19,1,1
"E00021659",136,7,19,93,11,6
"E00021660",117,13,28,58,17,1
"E00021661",207,20,38,114,27,8
"E00021662",179,23,41,71,37,7
"E00021663",138,2,18,98,17,3
"E00021665",149,12,36,57,33,11
"E00021666",221,7,71,109,29,5
"E00021667",142,9,18,64,37,14
"E00021668",248,11,55,156,20,6
"E00021669",133,10,18,61,31,13
"E00021670",123,6,31,46,29,11
"E00021671",101,9,19,46,16,11
"E00021672",142,10,33,75,13,11
"E00021673",139,6,19,70,34,10
"E00021674",155,10,28,80,26,11
"E00021675",162,13,23,64,39,23
"E00021676",168,1,39,106,20,2
"E00021677",120,5,18,62,24,11
"E00021678",166,15,65,60,18,8
"E00021679",58,5,19,29,2,3
"E00021680",194,29,52,85,25,3
"E00021681",147,7,48,83,8,1
"E00021682",160,22,30,67,26,15
"E00021683",156,18,19,66,35,18
"E00021685",220,21,54,112,22,11
"E00021686",182,8,37,119,17,1
"E00021687",189,15,29,113,27,5
"E00021688",142,8,24,77,19,14
"E00021689",162,7,49,100,6,0
"E00021690",218,7,34,142,25,10
"E00021691",139,6,29,82,14,8
"E00021692",156,16,68,56,14,2
"E00021693",199,5,41,120,25,8
"E00021694",162,8,35,86,21,12
"E00021695",154,16,39,84,11,4
"E00021696",186,14,36,105,18,13
"E00021697",143,5,37,79,20,2
"E00021698",159,19,71,59,6,4
"E00021699",172,14,36,92,25,5
"E00021700",222,13,50,119,36,4
"E00021701",184,29,61,76,13,5
"E00021702",124,19,34,39,25,7
"E00021703",123,13,31,58,14,7
"E00021704",157,5,35,86,26,5
"E00021705",175,17,52,75,26,5
"E00021706",111,6,13,66,18,8
"E00021707",143,9,29,77,16,12
"E00021708",130,25,42,45,16,2
"E00021709",111,10,30,35,21,15
"E00021710",116,21,25,47,16,7
"E00021711",200,13,43,105,31,8
"E00021712",150,7,29,99,12,3
"E00021713",98,12,8,45,23,10
"E00021714",100,0,16,73,9,2
"E00021715",135,0,24,76,29,6
"E00021716",165,15,28,107,10,5
"E00021717",109,4,16,70,15,4
"E00021718",155,7,37,76,29,6
"E00021719",56,1,15,25,12,3
"E00021722",158,8,19,108,12,11
"E00021723",110,14,29,59,6,2
"E00021724",120,11,37,61,10,1
"E00021725",116,12,45,51,7,1
"E00021726",108,1,23,55,24,5
"E00021727",111,7,17,68,14,5
"E00021728",114,8,31,60,11,4
"E00021729",72,13,17,30,11,1
"E00021730",163,12,42,78,24,7
"E00021731",156,4,35,80,32,5
"E00021732",98,9,29,42,14,4
"E00021733",250,19,36,164,25,6
"E00021734",208,16,33,102,42,15
"E00021735",138,14,31,52,29,12
"E00021736",135,10,33,46,34,12
"E00021737",104,2,24,58,15,5
"E00021738",112,6,24,60,10,12
"E00021739",126,6,17,77,24,2
"E00021740",168,9,37,86,25,11
"E00021741",124,2,34,75,13,0
"E00021742",211,7,39,123,33,9
"E00021743",141,9,24,78,23,7
"E00021744",244,13,41,147,39,4
"E00021745",98,6,16,53,16,7
"E00021746",143,1,38,95,8,1
"E00021748",200,16,46,90,34,14
"E00021750",119,4,13,56,28,18
"E00021752",138,12,25,75,13,13
"E00021753",115,2,25,61,16,11
"E00021754",87,9,23,42,10,3
"E00021755",125,21,34,42,21,7
"E00021756",102,0,21,68,11,2
"E00021757",96,5,9,58,15,9
"E00021758",134,5,27,78,19,5
"E00021759",110,10,24,40,24,12
"E00021760",115,5,8,58,30,14
"E00021761",102,3,23,66,9,1
"E00021762",105,8,30,39,21,7
"E00021763",133,6,42,49,29,7
"E00021764",109,19,20,44,20,6
"E00021766",107,16,12,53,17,9
"E00021767",126,4,28,76,17,1
"E00167078",120,4,25,69,12,10
"E00167079",116,7,37,65,6,1
"E00167080",145,8,59,58,19,1
"E00167081",120,13,46,48,9,4
"E00167082",138,8,30,79,20,1
"E00167083",122,4,21,71,24,2
"E00167084",113,0,37,59,16,1
"E00167085",126,11,24,77,13,1
"E00167086",140,10,36,74,14,6
"E00167087",144,2,49,81,11,1
"E00167088",112,3,19,80,9,1
"E00167089",92,3,15,63,9,2
"E00167090",100,0,36,58,5,1
"E00167091",144,3,53,79,7,2
"E00167092",122,10,36,63,9,4
"E00167093",97,0,15,66,16,0
"E00167094",130,4,17,85,20,4
"E00167095",109,9,16,68,8,8
"E00167096",66,1,24,27,13,1
"E00167097",133,0,51,70,11,1
"E00167098",76,0,20,47,8,1
"E00167099",73,2,26,42,3,0
"E00167100",226,10,61,127,26,2
"E00167101",148,6,39,90,12,1
"E00167102",130,2,21,83,15,9
"E00167103",126,2,41,80,2,1
"E00167104",121,11,52,52,6,0
"E00167105",132,6,29,61,30,6
"E00167106",161,13,63,75,9,1
"E00167107",120,4,21,76,17,2
"E00167108",165,12,53,79,17,4
"E00167109",124,0,36,74,13,1
"E00167110",124,6,38,61,17,2
"E00167111",149,1,47,80,21,0
"E00167112",403,28,84,240,40,11
"E00167113",165,3,64,81,15,2
"E00167114",140,25,30,60,19,6
"E00167115",386,6,87,241,45,7
"E00167116",112,16,23,54,17,2
"E00167117",50,13,15,15,4,3
"E00167118",137,1,56,71,9,0
"E00167119",137,5,62,54,13,3
"E00167120",139,4,22,84,25,4
"E00167121",139,9,70,55,5,0
"E00167122",125,8,45,67,5,0
"E00167123",116,6,38,53,15,4
"E00167124",137,7,26,83,19,2
"E00167125",92,5,33,42,12,0
"E00167126",177,8,64,88,15,2
"E00167127",122,27,41,45,8,1
"E00167128",95,7,22,49,16,1
"E00167129",321,4,106,177,27,7
"E00167130",466,3,142,273,48,0
"E00167131",63,6,10,41,4,2
"E00167132",289,5,64,204,16,0
"E00167133",82,7,26,40,8,1
"E00167134",137,3,45,75,13,1
"E00167135",130,8,55,65,2,0
"E00167136",57,11,12,23,6,5
"E00167137",135,1,45,82,7,0
"E00167138",134,0,25,95,14,0
"E00167139",212,0,21,167,21,3
"E00167140",131,1,28,85,13,4
"E00167141",169,1,56,90,20,2
"E00167142",216,17,83,103,12,1
"E00167143",114,7,29,58,14,6
"E00167144",120,12,18,45,30,15
"E00167145",103,0,47,49,6,1
"E00167146",161,2,74,76,8,1
"E00167147",109,0,25,57,23,4
"E00167148",119,1,36,74,7,1
"E00167149",82,3,32,37,9,1
"E00167150",209,1,49,139,20,0
"E00167151",239,7,74,137,18,3
"E00167152",117,2,37,73,5,0
"E00167153",129,0,26,76,22,5
"E00167154",110,7,44,54,4,1
"E00167155",144,14,48,70,11,1
"E00167156",120,7,17,59,34,3
"E00167157",190,2,81,96,11,0
"E00167158",162,6,65,89,2,0
"E00167159",119,9,54,51,4,1
"E00167160",118,9,28,62,14,5
"E00167161",99,18,20,49,7,5
"E00167162",189,2,53,119,15,0
"E00167163",119,13,40,48,16,2
"E00167164",56,0,20,29,7,0
"E00167165",133,4,54,67,6,2
"E00167166",182,1,24,134,21,2
"E00167167",131,4,27,76,24,0
"E00167168",148,7,35,90,16,0
"E00167169",135,6,23,86,17,3
"E00167170",82,6,44,27,5,0
"E00167171",70,5,10,35,15,5
"E00167172",104,4,20,65,15,0
"E00167173",142,10,29,71,26,6
"E00167174",134,10,68,50,5,1
"E00167175",134,14,60,58,1,1
"E00167176",182,2,38,122,20,0
"E00167177",129,6,23,86,13,1
"E00167178",132,3,38,68,22,1
"E00167179",129,1,9,98,20,1
"E00167180",120,4,26,73,15,2
"E00167181",51,3,14,25,7,2
"E00167182",66,2,13,43,7,1
"E00167183",67,1,28,37,1,0
"E00167184",93,3,18,61,9,2
"E00167185",105,6,36,51,10,2
"E00167186",121,17,35,55,13,1
"E00167187",122,20,28,61,12,1
"E00167188",141,7,58,65,10,1
"E00167189",120,5,50,59,5,1
"E00167190",97,2,30,57,6,2
"E00167191",123,2,25,93,3,0
"E00167192",104,1,26,70,5,2
"E00167193",102,5,38,51,7,1
"E00167194",125,0,24,85,12,4
"E00167195",98,2,24,60,10,2
"E00167196",79,5,20,44,5,5
"E00167197",122,3,24,81,11,3
"E00167198",183,37,29,91,19,7
"E00167199",64,4,24,27,8,1
"E00167200",106,4,44,55,3,0
"E00167201",141,6,51,67,16,1
"E00167202",108,9,12,70,12,5
"E00167203",129,10,41,48,17,13
"E00167204",121,0,53,56,12,0
"E00167205",123,9,23,62,23,6
"E00167206",125,14,34,45,21,11
"E00167207",116,2,41,58,14,1
"E00167208",131,4,55,65,5,2
"E00167209",168,4,47,103,14,0
"E00167210",73,0,30,35,8,0
"E00167211",138,11,32,65,26,4
"E00167212",116,0,16,80,18,2
"E00167213",111,11,14,49,26,11
"E00167214",129,2,18,79,18,12
"E00167215",149,14,36,77,17,5
"E00167216",113,4,24,48,29,8
"E00167217",90,15,16,38,16,5
"E00167218",121,5,23,81,9,3
"E00167219",95,9,16,43,24,3
"E00167220",135,4,38,84,9,0
"E00167221",157,5,25,102,19,6
"E00167222",89,6,3,45,19,16
"E00167223",133,1,26,78,25,3
"E00167224",141,2,28,86,22,3
"E00167225",101,0,14,58,23,6
"E00167226",130,1,29,91,8,1
"E00167227",134,10,33,62,18,11
"E00167228",115,7,35,51,20,2
"E00167229",123,15,37,48,20,3
"E00167230",118,3,30,80,5,0
"E00167231",99,6,33,40,15,5
"E00167232",109,22,43,32,11,1
"E00167233",87,5,22,49,11,0
"E00167234",116,9,30,57,13,7
"E00167235",141,12,33,55,28,13
"E00167236",94,3,28,54,7,2
"E00167237",102,11,46,42,2,1
"E00167238",137,1,23,81,24,8
"E00167239",80,3,25,48,4,0
"E00167240",138,3,25,66,34,10
"E00167241",117,14,27,39,28,9
"E00167242",88,40,29,17,2,0
"E00167243",133,6,26,80,18,3
"E00167244",114,6,24,71,9,4
"E00167245",129,10,13,85,19,2
"E00167246",97,9,36,42,6,4
"E00167247",79,2,28,41,4,4
"E00167248",256,1,45,177,33,0
"E00167249",234,3,58,156,17,0
"E00167250",102,3,20,65,9,5
"E00167251",111,68,9,27,5,2
"E00167252",142,3,28,80,27,4
"E00167253",139,3,34,88,13,1
"E00167254",107,13,23,58,10,3
"E00167255",119,3,37,58,16,5
"E00167256",126,0,24,86,12,4
"E00167257",166,3,62,86,14,1
"E00167258",95,4,20,38,20,13
"E00167259",75,4,16,35,13,7
"E00167260",135,8,28,51,38,10
"E00167261",157,17,55,66,16,3
"E00167262",46,7,21,18,0,0
"E00167263",102,1,17,72,12,0
"E00167264",124,13,26,71,12,2
"E00167265",146,17,25,80,17,7
"E00167266",164,13,28,102,19,2
