"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E01004226",682,679,3,0,685,676,9,15,19,93,505,25,28,0,99.5601173020528,0.439882697947214,0,98.6861313868613,1.31386861313869,2.18978102189781,2.77372262773723,13.5766423357664,73.7226277372263,3.64963503649635,4.08759124087591,0
"E01004228",784,784,0,0,784,769,15,20,36,360,238,109,21,0,100,0,0,98.0867346938776,1.91326530612245,2.55102040816327,4.59183673469388,45.9183673469388,30.3571428571429,13.9030612244898,2.67857142857143,0
"E01004229",561,559,0,2,567,551,16,6,24,125,362,46,4,0,99.6434937611408,0,0.35650623885918,97.1781305114638,2.82186948853616,1.05820105820106,4.23280423280423,22.0458553791887,63.8447971781305,8.11287477954145,0.705467372134039,0
"E01004230",809,807,1,1,812,803,9,10,30,179,481,95,17,0,99.7527812113721,0.123609394313968,0.123609394313968,98.8916256157635,1.10837438423645,1.23152709359606,3.69458128078818,22.0443349753695,59.2364532019704,11.6995073891626,2.0935960591133,0
"E01004231",642,638,2,2,649,629,20,2,7,44,570,26,0,0,99.3769470404984,0.311526479750779,0.311526479750779,96.9183359013868,3.08166409861325,0.308166409861325,1.07858243451464,6.77966101694915,87.8274268104777,4.00616332819723,0,0
"E01004232",622,619,1,2,628,603,25,9,33,325,121,122,18,0,99.5176848874598,0.160771704180064,0.321543408360129,96.0191082802548,3.98089171974522,1.43312101910828,5.25477707006369,51.7515923566879,19.2675159235669,19.4267515923567,2.86624203821656,0
"E01004233",764,763,0,1,766,751,15,2,10,17,722,12,3,0,99.869109947644,0,0.130890052356021,98.0417754569191,1.95822454308094,0.261096605744125,1.30548302872063,2.21932114882507,94.2558746736293,1.56657963446475,0.391644908616188,0
"E01004234",921,921,0,0,921,903,18,13,24,343,260,233,41,7,100,0,0,98.0456026058632,1.95439739413681,1.41150922909881,2.60586319218241,37.2421281216069,28.2301845819761,25.2985884907709,4.45168295331162,0.760043431053203
"E01004235",519,517,2,0,521,513,8,1,1,8,504,4,3,0,99.6146435452794,0.385356454720617,0,98.4644913627639,1.53550863723608,0.191938579654511,0.191938579654511,1.53550863723608,96.7370441458733,0.767754318618042,0.575815738963532,0
"E01004236",497,495,1,1,500,497,3,14,46,86,342,12,0,0,99.5975855130785,0.201207243460765,0.201207243460765,99.4,0.6,2.8,9.2,17.2,68.4,2.4,0,0
"E01004237",538,538,0,0,538,506,32,6,8,27,485,6,6,0,100,0,0,94.0520446096654,5.94795539033457,1.11524163568773,1.48698884758364,5.0185873605948,90.1486988847584,1.11524163568773,1.11524163568773,0
"E01004238",1071,1066,3,2,1079,1058,21,1,5,21,1041,8,3,0,99.5331465919701,0.280112044817927,0.186741363211951,98.0537534754402,1.94624652455978,0.092678405931418,0.46339202965709,1.94624652455978,96.4782205746061,0.741427247451344,0.278035217794254,0
"E01004239",535,535,0,0,535,533,2,19,35,119,353,2,6,1,100,0,0,99.6261682242991,0.373831775700935,3.55140186915888,6.54205607476635,22.2429906542056,65.981308411215,0.373831775700935,1.1214953271028,0.186915887850467
"E01004240",578,577,1,0,579,574,5,3,21,58,484,11,1,1,99.8269896193772,0.173010380622837,0,99.1364421416235,0.863557858376511,0.518134715025907,3.62694300518135,10.0172711571675,83.5924006908463,1.89982728842832,0.172711571675302,0.172711571675302
"E01004241",576,575,1,0,577,570,7,3,11,50,499,11,1,2,99.8263888888889,0.173611111111111,0,98.786828422877,1.21317157712305,0.519930675909879,1.90641247833622,8.66551126516464,86.4818024263432,1.90641247833622,0.173310225303293,0.346620450606586
"E01004242",918,914,1,3,928,898,30,9,21,41,821,22,10,4,99.5642701525055,0.108932461873638,0.326797385620915,96.7672413793103,3.23275862068966,0.969827586206897,2.26293103448276,4.41810344827586,88.4698275862069,2.37068965517241,1.07758620689655,0.431034482758621
"E01004243",624,622,1,1,627,614,13,11,21,76,499,6,14,0,99.6794871794872,0.16025641025641,0.16025641025641,97.92663476874,2.07336523125997,1.75438596491228,3.34928229665072,12.1212121212121,79.585326953748,0.956937799043062,2.23285486443381,0
"E01004244",683,681,1,1,689,686,3,9,22,77,549,18,13,1,99.7071742313324,0.146412884333821,0.146412884333821,99.5645863570392,0.435413642960813,1.30624092888244,3.19303338171263,11.1756168359942,79.6806966618287,2.61248185776488,1.88679245283019,0.145137880986938
"E01004245",501,501,0,0,501,433,68,14,21,95,356,13,2,0,100,0,0,86.4271457085828,13.5728542914172,2.79441117764471,4.19161676646707,18.9620758483034,71.0578842315369,2.59481037924152,0.399201596806387,0
"E01004246",767,766,0,1,769,747,22,25,33,166,470,55,20,0,99.8696219035202,0,0.130378096479791,97.1391417425228,2.86085825747724,3.25097529258778,4.29128738621587,21.5864759427828,61.1183355006502,7.15214564369311,2.60078023407022,0
"E01004247",738,736,1,1,741,714,27,21,13,37,617,23,30,0,99.7289972899729,0.13550135501355,0.13550135501355,96.3562753036437,3.64372469635628,2.83400809716599,1.75438596491228,4.99325236167341,83.2658569500675,3.10391363022942,4.04858299595142,0
