"GeographyCode","KS613EW0001","KS613EW0002","KS613EW0003","KS613EW0004","KS613EW0005","KS613EW0006","KS613EW0007","KS613EW0008","KS613EW0009","KS613EW0010","KS613EW0011","KS613EW0012","KS613EW0013","KS613EW0014","KS613EW0015","KS613EW0016","KS613EW0017","KS613EW0018","KS613EW0019","KS613EW0020","KS613EW0021","KS613EW0022","KS613EW0023","KS613EW0024","KS613EW0025","KS613EW0026","KS613EW0027","KS613EW0028","KS613EW0029","KS613EW0030","KS613EW0031"
"E01004197",950,77,13,64,266,116,47,35,78,56,153,134,19,122,122,0,8.10526315789474,1.36842105263158,6.73684210526316,28,12.2105263157895,4.94736842105263,3.68421052631579,8.21052631578947,5.89473684210526,16.1052631578947,14.1052631578947,2,12.8421052631579,12.8421052631579,0
"E01004198",605,30,5,25,122,74,18,25,70,50,144,128,16,72,72,0,4.95867768595041,0.826446280991736,4.13223140495868,20.1652892561983,12.2314049586777,2.97520661157025,4.13223140495868,11.5702479338843,8.26446280991736,23.801652892562,21.1570247933884,2.64462809917355,11.900826446281,11.900826446281,0
"E01004199",546,17,1,16,87,70,15,13,50,47,173,163,10,74,74,0,3.11355311355311,0.183150183150183,2.93040293040293,15.9340659340659,12.8205128205128,2.74725274725275,2.38095238095238,9.15750915750916,8.60805860805861,31.6849816849817,29.8534798534799,1.83150183150183,13.5531135531136,13.5531135531136,0
"E01004200",689,78,14,64,182,68,23,15,43,25,55,52,3,200,200,0,11.3207547169811,2.03193033381713,9.28882438316401,26.4150943396226,9.86937590711176,3.33817126269956,2.17706821480406,6.24092888243832,3.62844702467344,7.98258345428157,7.54716981132075,0.435413642960813,29.0275761973875,29.0275761973875,0
"E01004201",591,59,10,49,157,75,25,15,58,31,98,84,14,73,73,0,9.98307952622674,1.69204737732657,8.29103214890017,26.5651438240271,12.6903553299492,4.23011844331641,2.53807106598985,9.81387478849408,5.24534686971235,16.5820642978003,14.2131979695431,2.36886632825719,12.3519458544839,12.3519458544839,0
"E01004202",676,103,17,86,182,74,30,19,38,34,128,113,15,68,68,0,15.2366863905325,2.51479289940828,12.7218934911243,26.9230769230769,10.9467455621302,4.43786982248521,2.81065088757396,5.62130177514793,5.02958579881657,18.9349112426036,16.7159763313609,2.2189349112426,10.0591715976331,10.0591715976331,0
"E01004203",690,78,4,74,173,99,17,18,74,53,91,82,9,87,87,0,11.304347826087,0.579710144927536,10.7246376811594,25.0724637681159,14.3478260869565,2.46376811594203,2.60869565217391,10.7246376811594,7.68115942028986,13.1884057971014,11.8840579710145,1.30434782608696,12.6086956521739,12.6086956521739,0
"E01004204",581,38,5,33,93,66,17,24,60,43,156,146,10,84,84,0,6.54044750430293,0.860585197934595,5.67986230636833,16.0068846815835,11.3597246127367,2.92598967297762,4.13080895008606,10.3270223752151,7.40103270223752,26.8502581755594,25.1290877796902,1.72117039586919,14.4578313253012,14.4578313253012,0
"E01004205",689,27,4,23,94,86,14,12,76,31,251,237,14,98,98,0,3.91872278664731,0.58055152394775,3.33817126269956,13.6429608127721,12.4818577648766,2.03193033381713,1.74165457184325,11.0304789550073,4.49927431059506,36.4296081277213,34.3976777939042,2.03193033381713,14.2235123367199,14.2235123367199,0
"E01004206",565,21,2,19,76,77,9,18,57,32,168,161,7,107,107,0,3.71681415929204,0.353982300884956,3.36283185840708,13.4513274336283,13.6283185840708,1.5929203539823,3.1858407079646,10.0884955752212,5.66371681415929,29.7345132743363,28.4955752212389,1.23893805309735,18.9380530973451,18.9380530973451,0
