"GeographyCode","KS608EW0001","KS608EW0002","KS608EW0003","KS608EW0004","KS608EW0005","KS608EW0006","KS608EW0007","KS608EW0008","KS608EW0009","KS608EW0010","KS608EW0011","KS608EW0012","KS608EW0013","KS608EW0014","KS608EW0015","KS608EW0016","KS608EW0017","KS608EW0018","KS608EW0019"
"E01004197",1196,114,312,250,96,65,90,113,45,111,9.53177257525084,26.0869565217391,20.9030100334448,8.02675585284281,5.43478260869565,7.52508361204013,9.44816053511706,3.76254180602007,9.2809364548495
"E01004198",641,53,125,128,66,39,41,68,40,81,8.26833073322933,19.5007800312012,19.9687987519501,10.2964118564743,6.08424336973479,6.39625585023401,10.6084243369735,6.2402496099844,12.6365054602184
"E01004199",553,30,91,108,68,41,42,55,32,86,5.4249547920434,16.4556962025316,19.5298372513562,12.2965641952984,7.41410488245931,7.59493670886076,9.94575045207957,5.78661844484629,15.5515370705244
"E01004200",925,79,268,247,74,49,47,78,17,66,8.54054054054054,28.972972972973,26.7027027027027,8,5.2972972972973,5.08108108108108,8.43243243243243,1.83783783783784,7.13513513513514
"E01004201",743,69,206,153,83,40,50,50,33,59,9.28667563930014,27.7254374158816,20.5921938088829,11.1709286675639,5.3835800807537,6.72947510094213,6.72947510094213,4.4414535666218,7.94078061911171
"E01004202",1004,78,312,278,79,71,42,54,20,70,7.76892430278884,31.0756972111554,27.6892430278884,7.86852589641434,7.07171314741036,4.18326693227092,5.37848605577689,1.99203187250996,6.97211155378486
"E01004203",973,71,264,236,92,77,46,71,25,91,7.29701952723535,27.1325796505653,24.2548818088386,9.45529290853032,7.9136690647482,4.72764645426516,7.29701952723535,2.5693730729702,9.35251798561151
"E01004204",594,40,118,120,56,47,56,42,40,75,6.73400673400673,19.8653198653199,20.2020202020202,9.42760942760943,7.91245791245791,9.42760942760943,7.07070707070707,6.73400673400673,12.6262626262626
"E01004205",741,54,114,101,76,57,62,110,48,119,7.28744939271255,15.3846153846154,13.6302294197031,10.2564102564103,7.69230769230769,8.36707152496626,14.8448043184885,6.47773279352227,16.059379217274
"E01004206",533,26,84,73,59,45,42,69,34,101,4.8780487804878,15.7598499061914,13.6960600375235,11.0694183864916,8.44277673545966,7.87992495309568,12.9455909943715,6.37898686679174,18.9493433395872
"E01004207",562,45,94,101,58,41,55,71,29,68,8.00711743772242,16.7259786476868,17.9715302491103,10.3202846975089,7.29537366548043,9.7864768683274,12.6334519572954,5.16014234875445,12.0996441281139
"E01004208",1085,123,319,261,118,55,32,80,13,84,11.3364055299539,29.4009216589862,24.0552995391705,10.8755760368664,5.06912442396313,2.94930875576037,7.37327188940092,1.19815668202765,7.74193548387097
"E01004209",478,23,64,79,53,40,41,64,31,83,4.81171548117155,13.3891213389121,16.5271966527197,11.0878661087866,8.36820083682008,8.57740585774059,13.3891213389121,6.48535564853557,17.3640167364017
"E01004211",903,102,275,236,75,29,43,69,21,53,11.2956810631229,30.4540420819491,26.1351052048726,8.30564784053156,3.21151716500554,4.76190476190476,7.64119601328904,2.32558139534884,5.86932447397564
"E01004212",717,58,178,150,54,44,40,78,37,78,8.08926080892608,24.8256624825662,20.9205020920502,7.53138075313808,6.13668061366806,5.57880055788006,10.8786610878661,5.16039051603905,10.8786610878661
"E01004214",582,34,90,70,65,64,65,46,43,105,5.84192439862543,15.4639175257732,12.0274914089347,11.1683848797251,10.9965635738832,11.1683848797251,7.90378006872852,7.38831615120275,18.0412371134021
"E01004215",1371,179,389,287,157,67,78,85,38,91,13.056163384391,28.3734500364697,20.9336250911743,11.4514952589351,4.88694383661561,5.68927789934355,6.1998541210795,2.77169948942378,6.63749088256747
"E01004216",952,134,292,185,92,52,45,48,27,77,14.0756302521008,30.672268907563,19.4327731092437,9.66386554621849,5.46218487394958,4.72689075630252,5.04201680672269,2.83613445378151,8.08823529411765
"E01004217",893,96,213,145,121,85,60,58,44,71,10.7502799552072,23.8521836506159,16.2374020156775,13.5498320268757,9.51847704367301,6.71892497200448,6.494960806271,4.92721164613662,7.95072788353863
"E01004218",989,122,304,183,122,57,57,41,26,77,12.3356926188069,30.7381193124368,18.5035389282103,12.3356926188069,5.7633973710819,5.7633973710819,4.14560161779575,2.62891809908999,7.78564206268959
"E01004219",1009,97,291,171,105,62,57,88,39,99,9.61347869177403,28.8404360753221,16.9474727452924,10.406342913776,6.14469772051536,5.64915758176412,8.7215064420218,3.86521308225966,9.81169474727453
"E01004221",1108,146,335,253,104,45,55,54,38,78,13.1768953068592,30.2346570397112,22.8339350180505,9.38628158844765,4.06137184115523,4.96389891696751,4.87364620938628,3.42960288808664,7.03971119133574
"E01004222",931,64,188,169,92,84,88,81,48,117,6.87432867883996,20.1933404940924,18.1525241675618,9.88184747583244,9.02255639097744,9.45220193340494,8.70032223415682,5.15574650912997,12.5671321160043
"E01004223",936,83,198,164,98,62,90,85,48,108,8.86752136752137,21.1538461538462,17.5213675213675,10.4700854700855,6.62393162393162,9.61538461538462,9.08119658119658,5.12820512820513,11.5384615384615
"E01004224",950,79,214,202,103,64,63,73,43,109,8.31578947368421,22.5263157894737,21.2631578947368,10.8421052631579,6.73684210526316,6.63157894736842,7.68421052631579,4.52631578947368,11.4736842105263
"E01004225",1622,182,569,440,155,55,67,66,22,66,11.2207151664612,35.0801479654747,27.1270036991369,9.55610357583231,3.39087546239211,4.13070283600493,4.06905055487053,1.35635018495684,4.06905055487053
"E01004226",775,62,143,118,87,75,70,82,33,105,8,18.4516129032258,15.2258064516129,11.2258064516129,9.67741935483871,9.03225806451613,10.5806451612903,4.25806451612903,13.5483870967742
"E01004228",1024,108,310,235,99,58,50,47,29,88,10.546875,30.2734375,22.94921875,9.66796875,5.6640625,4.8828125,4.58984375,2.83203125,8.59375
"E01004229",697,76,158,94,85,36,52,76,32,88,10.9038737446198,22.6685796269727,13.4863701578192,12.1951219512195,5.16499282639885,7.46054519368723,10.9038737446198,4.59110473457676,12.6255380200861
"E01004230",979,82,220,200,120,57,67,94,48,91,8.3758937691522,22.4719101123595,20.4290091930541,12.2574055158325,5.82226762002043,6.84371807967314,9.60163432073544,4.90296220633299,9.29519918283963
"E01004231",685,42,119,85,73,67,60,87,39,113,6.13138686131387,17.3722627737226,12.4087591240876,10.6569343065693,9.78102189781022,8.75912408759124,12.7007299270073,5.69343065693431,16.4963503649635
"E01004232",979,120,316,212,87,38,42,71,20,73,12.2574055158325,32.2778345250255,21.6547497446374,8.88661899897855,3.88151174668029,4.29009193054137,7.25229826353422,2.04290091930541,7.45658835546476
"E01004233",719,57,137,140,61,60,59,56,49,100,7.92767732962448,19.0542420027816,19.471488178025,8.48400556328234,8.34492350486787,8.20584144645341,7.78859527121001,6.81502086230876,13.9082058414465
