"GeographyCode","QS118EW0001","QS118EW0002","QS118EW0003","QS118EW0004","QS118EW0005","QS118EW0006","QS118EW0007","QS118EW0008","QS118EW0009","QS118EW0010","QS118EW0011","QS118EW0012"
"E01004281",426,263,63,16,18,36,7,3,10,10,0,262
"E01004283",445,185,30,27,40,24,26,16,48,42,7,581
"E01004284",514,230,74,25,23,56,21,7,38,37,3,599
"E01004285",482,153,44,21,31,51,35,13,78,52,4,793
"E01004286",536,231,52,18,32,41,31,17,69,41,4,695
"E01004287",480,222,36,21,18,62,25,17,48,26,5,563
"E01004288",351,119,24,17,33,28,29,19,46,34,2,535
"E01004289",355,171,14,15,33,30,17,9,36,28,2,417
"E01004290",235,148,15,14,12,14,6,3,16,7,0,176
"E01004291",430,326,34,13,9,22,5,2,11,6,2,187
"E01004292",362,243,47,12,11,23,5,10,9,2,0,191
"E01004293",498,353,66,9,21,17,10,6,10,4,2,222
"E01004294",340,219,42,9,15,13,11,7,16,8,0,216
"E01004295",323,111,37,15,11,53,15,10,52,18,1,485
"E01004296",334,165,42,17,22,19,12,9,31,17,0,344
"E01004297",458,322,56,10,12,27,9,5,11,6,0,218
"E01004298",352,165,46,21,15,33,19,7,25,18,3,392
"E01004300",303,143,24,9,21,15,19,12,33,26,1,374
"E01004301",250,91,17,7,20,27,15,11,35,25,2,399
"E01004302",415,129,63,21,22,45,22,12,55,45,1,652
"E01004303",535,257,79,20,20,46,27,9,52,23,2,565
"E01004304",410,166,37,16,32,43,25,12,53,21,5,551
"E01004305",418,183,37,16,24,29,20,16,55,32,6,541
"E01004306",351,200,32,13,21,20,17,9,19,16,4,307
"E01004307",367,267,36,8,18,14,5,5,7,7,0,159
"E01004308",278,138,15,14,15,30,12,8,28,17,1,308
"E01004309",455,206,49,18,37,34,31,8,44,26,2,521
"E01004310",357,209,24,9,23,20,19,8,28,16,1,309
"E01004311",313,157,34,16,20,18,17,8,31,12,0,329
"E01004312",290,128,31,8,18,23,16,10,32,21,3,370
"E01004313",414,184,31,26,26,33,25,9,49,31,0,508
"E01004314",266,173,25,7,12,16,11,3,10,8,1,172
"E01004315",327,213,23,12,23,13,5,5,16,15,2,223
"E01004316",228,110,28,16,14,16,10,2,20,11,1,224
"E01004317",509,326,42,15,24,31,21,4,28,17,1,356
"E01004318",304,122,31,18,30,30,17,11,21,22,2,358
"E01004319",394,179,38,21,25,33,24,6,43,21,4,465
"E01004321",341,161,36,15,20,32,19,9,22,23,4,372
"E01004322",246,113,32,13,17,22,9,7,24,8,1,259
"E01004323",284,133,38,11,19,31,14,7,22,9,0,301
"E01004324",316,131,23,13,18,27,23,9,38,29,5,452
"E01004325",441,286,39,18,12,22,16,7,22,14,5,318
"E01004326",266,124,36,9,11,23,17,4,26,16,0,292
"E01032764",289,187,39,6,16,16,12,1,6,6,0,170
"E01032765",322,169,30,22,21,15,21,9,18,16,1,292
"E01032766",257,157,28,3,15,17,12,1,15,8,1,189
"E01032767",266,219,18,5,5,8,1,2,2,5,1,77
"E01032768",322,235,45,7,2,18,5,2,7,1,0,133
"E01032769",314,206,39,11,10,19,7,2,13,7,0,188
"E01032770",273,171,46,12,7,16,4,3,8,6,0,163
"E01032771",261,163,32,7,7,8,4,5,16,17,2,209
"E01032772",232,143,14,5,13,14,4,5,19,13,2,204
"E01032773",373,219,60,12,9,29,7,2,21,14,0,279
"E01032774",335,153,60,23,23,37,10,3,12,12,2,305
"E01032775",283,197,43,13,4,14,3,1,6,2,0,122
"E01032776",243,172,43,7,3,5,1,2,8,2,0,100
"E01032777",265,144,36,16,16,13,13,3,13,11,0,211
"E01032778",266,168,54,10,1,23,5,0,4,1,0,139
"E01032779",270,157,36,15,5,28,9,0,17,3,0,196
"E01032780",309,224,41,7,7,22,3,2,1,2,0,118
"E01032781",400,290,46,13,11,14,9,3,7,7,0,174
"E01032782",340,185,23,15,12,25,12,4,36,25,3,379
"E01032783",318,211,38,5,14,13,13,9,11,4,0,179
"E01032784",338,211,33,9,14,18,11,6,16,19,1,251
"E01032785",323,194,38,21,10,27,7,2,19,5,0,232
"E01032786",335,148,34,23,15,31,14,7,44,19,0,394
"E01032787",506,178,40,33,34,48,39,15,75,39,5,757
