"GeographyCode","QS409EW0001","QS409EW0002","QS409EW0003","QS409EW0004","QS409EW0005"
"E00021212",75,21,31,17,6
"E00021213",132,51,49,22,10
"E00021214",156,77,48,21,10
"E00021215",181,102,66,6,7
"E00021216",163,112,38,9,4
"E00021217",225,70,122,16,17
"E00021218",201,108,83,9,1
"E00021219",107,68,35,3,1
"E00021220",181,107,67,4,3
"E00021223",195,109,82,4,0
"E00021224",168,95,67,4,2
"E00021225",152,103,46,2,1
"E00021227",118,71,44,3,0
"E00021228",135,69,58,5,3
"E00021229",116,53,48,14,1
"E00021230",128,87,37,3,1
"E00021231",122,88,31,3,0
"E00021235",105,31,45,22,7
"E00021236",132,60,53,7,12
"E00021238",181,109,64,5,3
"E00021239",147,95,51,0,1
"E00021240",162,111,50,1,0
"E00021241",116,77,37,2,0
"E00021243",147,66,55,17,9
"E00021244",148,98,38,8,4
"E00021245",113,80,28,3,2
"E00021246",182,86,71,17,8
"E00021247",115,41,52,15,7
"E00021248",136,54,69,7,6
"E00021249",122,64,51,6,1
"E00021251",114,61,38,11,4
"E00021252",126,64,57,5,0
"E00021253",144,80,51,8,5
"E00021254",109,70,34,4,1
"E00021255",109,62,46,1,0
"E00021256",107,62,44,1,0
"E00021257",102,60,36,6,0
"E00021258",134,64,57,9,4
"E00021259",134,56,58,12,8
"E00021260",143,85,49,5,4
"E00021261",128,61,59,6,2
"E00021262",119,63,39,10,7
"E00021263",175,107,62,3,3
"E00021266",119,71,46,1,1
"E00021267",145,92,44,6,3
"E00021268",106,59,41,5,1
"E00021271",189,130,48,8,3
"E00021272",89,47,36,5,1
"E00021273",125,74,42,6,3
"E00021274",192,99,72,19,2
"E00021275",116,76,31,7,2
"E00021277",101,69,29,2,1
"E00021278",82,43,34,5,0
"E00021279",153,71,64,13,5
"E00021280",151,87,58,3,3
"E00021281",204,88,97,17,2
"E00021282",181,96,73,11,1
"E00021285",77,54,22,0,1
"E00021286",106,66,36,3,1
"E00021287",160,79,68,3,10
"E00021288",133,76,53,2,2
"E00021289",127,58,53,12,4
"E00021290",120,63,42,12,3
"E00021291",239,119,88,0,32
"E00021292",113,58,39,11,5
"E00021294",201,99,61,28,13
"E00021295",145,81,58,6,0
"E00021296",160,92,66,1,1
"E00021297",156,92,57,5,2
"E00021298",173,105,62,6,0
"E00021299",165,81,71,10,3
"E00021300",181,108,71,2,0
"E00021301",175,70,66,28,11
"E00021302",185,101,67,10,7
"E00021303",126,62,45,12,7
"E00021304",119,51,54,14,0
"E00021305",100,65,31,2,2
"E00021306",126,93,30,3,0
"E00021307",183,99,78,4,2
"E00021308",139,72,54,8,5
"E00021309",105,66,37,1,1
"E00021310",112,68,42,2,0
"E00021311",119,54,53,8,4
"E00021312",123,69,43,6,5
"E00021313",204,110,83,8,3
"E00021314",148,85,59,3,1
"E00021315",112,89,21,1,1
"E00021316",102,56,36,5,5
"E00021317",123,78,43,1,1
"E00021318",142,85,52,3,2
"E00021319",138,69,59,6,4
"E00021320",120,63,53,3,1
"E00021321",114,55,49,7,3
"E00021322",116,61,39,11,5
"E00021323",138,75,47,10,6
"E00021324",166,94,67,3,2
"E00021325",150,71,61,13,5
"E00021326",134,53,48,21,12
"E00021327",178,108,67,2,1
"E00021328",131,54,52,17,8
"E00021329",187,114,61,5,7
"E00021330",122,51,50,16,5
"E00021331",90,52,30,8,0
"E00021332",134,47,52,25,10
"E00021333",126,69,35,17,5
"E00021334",155,82,57,12,4
"E00021335",180,86,73,13,8
"E00021336",88,27,45,11,5
"E00021337",88,28,42,12,6
"E00021338",134,42,68,19,5
"E00021339",125,61,48,10,6
"E00021340",211,108,96,5,2
"E00021342",101,38,31,24,8
"E00021344",152,57,64,28,3
"E00021345",115,43,53,16,3
"E00021346",116,52,43,14,7
"E00021347",149,66,56,22,5
"E00021349",136,53,61,16,6
"E00021350",110,48,39,19,4
"E00021351",134,65,42,20,7
"E00021352",116,64,41,10,1
"E00021353",127,65,41,15,6
"E00021354",142,60,58,15,9
"E00021355",161,102,52,3,4
"E00021357",118,44,42,24,8
"E00021359",110,43,46,15,6
"E00021360",127,38,50,23,16
"E00021361",131,55,60,12,4
"E00021363",141,65,63,10,3
"E00021364",161,64,61,28,8
"E00021365",139,83,43,9,4
"E00021366",141,77,45,15,4
"E00021367",133,79,48,4,2
"E00021368",140,70,42,22,6
"E00021369",60,15,29,14,2
"E00021370",172,58,75,30,9
"E00021371",46,13,20,12,1
"E00021372",148,68,64,13,3
"E00021374",126,57,48,17,4
"E00021375",135,77,37,14,7
"E00021376",129,49,55,20,5
"E00021377",219,95,90,23,11
"E00021378",177,77,75,18,7
"E00021379",130,83,42,3,2
"E00021380",117,76,32,5,4
"E00021381",141,57,63,15,6
"E00021382",124,45,44,23,12
"E00021383",176,82,63,24,7
"E00021384",122,67,50,4,1
"E00021385",155,72,63,15,5
"E00021386",120,61,43,13,3
"E00021387",225,114,80,27,4
"E00021388",141,80,49,11,1
"E00021391",155,56,67,19,13
"E00021392",161,95,55,9,2
"E00021393",147,68,53,20,6
"E00021394",137,63,51,20,3
"E00021395",119,56,40,16,7
"E00021396",147,80,53,10,4
"E00021397",171,71,67,25,8
"E00021398",175,82,73,16,4
"E00021399",175,125,43,4,3
"E00021400",137,60,62,14,1
"E00021402",119,66,46,5,2
"E00021404",143,91,49,2,1
"E00021405",132,54,62,12,4
"E00021406",146,78,52,12,4
"E00021407",193,75,91,21,6
"E00021408",171,101,63,6,1
"E00021409",142,87,50,2,3
"E00021410",112,54,48,6,4
"E00021411",153,79,60,8,6
"E00021412",136,46,60,22,8
"E00021413",141,62,46,21,12
"E00021414",107,27,53,21,6
"E00021415",125,58,40,14,13
"E00021416",123,47,63,10,3
"E00021417",119,60,48,10,1
"E00021418",118,76,39,2,1
"E00021419",135,50,53,22,10
"E00021420",128,79,38,10,1
"E00021421",195,115,56,17,7
"E00021422",87,43,35,4,5
"E00021423",140,62,52,21,5
"E00021424",105,74,30,1,0
"E00021425",133,94,39,0,0
"E00021426",109,41,51,14,3
"E00021427",124,79,44,1,0
"E00021428",140,60,62,14,4
"E00021429",60,34,23,3,0
"E00021430",125,67,34,15,9
"E00021431",125,62,52,9,2
"E00021432",159,81,59,13,6
"E00021433",243,97,118,19,9
"E00021434",127,53,51,13,10
"E00021437",118,69,31,14,4
"E00021438",103,62,30,6,5
"E00021439",90,44,34,4,8
"E00021440",128,51,44,23,10
"E00021441",129,69,51,8,1
"E00021442",130,71,49,10,0
"E00021443",116,69,41,2,4
"E00021444",117,62,39,13,3
"E00021445",116,33,52,21,10
"E00021446",117,25,58,22,12
"E00021447",123,69,50,4,0
"E00021448",139,85,40,10,4
"E00021449",138,79,46,11,2
"E00021450",71,41,26,4,0
"E00021451",147,73,47,17,10
"E00021452",117,84,26,6,1
"E00021453",129,71,50,7,1
"E00021454",116,46,51,14,5
"E00021455",148,87,41,16,4
"E00021458",148,90,54,3,1
"E00021459",139,79,56,2,2
"E00021460",166,90,65,10,1
"E00021461",120,73,38,6,3
"E00021462",137,71,56,7,3
"E00021463",130,72,41,12,5
"E00021464",128,74,44,7,3
"E00021465",128,52,54,15,7
"E00021466",139,65,58,9,7
"E00021467",121,49,45,21,6
"E00021468",111,61,36,10,4
"E00021469",149,58,69,18,4
"E00021470",117,73,34,7,3
"E00021471",134,66,50,8,10
"E00021473",95,44,26,19,6
"E00021474",122,40,55,18,9
"E00021475",122,45,52,14,11
"E00021476",122,44,59,15,4
"E00021477",166,75,73,17,1
"E00021478",130,63,55,10,2
"E00021479",151,70,69,8,4
"E00021480",144,93,43,4,4
"E00021481",134,52,64,13,5
"E00021482",127,50,58,15,4
"E00021483",231,81,119,22,9
"E00021484",114,48,60,4,2
"E00021485",122,54,52,13,3
"E00021486",121,48,53,15,5
"E00021487",71,38,18,12,3
"E00021488",157,77,54,19,7
"E00021489",119,52,44,18,5
"E00021490",115,58,38,14,5
"E00021491",87,34,33,13,7
"E00021492",136,58,52,20,6
"E00021493",126,35,46,35,10
"E00021494",176,73,74,24,5
"E00021495",184,58,79,36,11
"E00021496",107,38,37,26,6
"E00021497",133,37,57,31,8
"E00021498",127,47,53,21,6
"E00021499",124,67,50,5,2
"E00021500",139,81,51,4,3
"E00021501",131,76,45,7,3
"E00021502",134,58,58,13,5
"E00021503",129,50,48,22,9
"E00021504",164,73,66,17,8
"E00021505",95,40,37,13,5
"E00021506",142,79,42,12,9
"E00021507",169,86,69,12,2
"E00021508",136,65,44,16,11
"E00021509",184,100,60,15,9
"E00021510",121,81,37,1,2
"E00021511",109,85,21,3,0
"E00021516",106,55,47,4,0
"E00021517",136,73,57,3,3
"E00021518",151,85,54,10,2
"E00021519",200,109,85,5,1
"E00021520",97,49,46,1,1
"E00021521",98,51,44,3,0
"E00021522",136,60,52,18,6
"E00021524",194,77,97,13,7
"E00021525",134,74,52,6,2
"E00021526",169,101,64,2,2
"E00021527",145,81,58,5,1
"E00021528",94,50,39,4,1
"E00021529",116,87,26,2,1
"E00021531",186,88,64,23,11
"E00021532",138,90,43,4,1
"E00021533",141,83,57,1,0
"E00021534",127,63,60,2,2
"E00021535",115,64,45,3,3
"E00021536",118,53,55,3,7
"E00021537",163,85,73,5,0
"E00021538",309,187,118,4,0
"E00021539",138,87,50,1,0
"E00021541",139,96,42,1,0
"E00021542",106,63,42,0,1
"E00021543",142,80,61,1,0
"E00021544",83,55,26,2,0
"E00021546",102,64,37,1,0
"E00021547",115,66,33,9,7
"E00021549",128,51,59,16,2
"E00021550",150,65,57,23,5
"E00021552",99,62,27,7,3
"E00021553",119,60,39,12,8
"E00021554",127,74,48,4,1
"E00021555",145,72,49,20,4
"E00021556",147,101,44,1,1
"E00021557",172,113,50,6,3
"E00021559",157,112,39,5,1
"E00021560",157,80,57,15,5
"E00021561",144,78,54,6,6
"E00021562",140,68,58,8,6
"E00021563",124,65,45,11,3
"E00021564",123,71,41,4,7
"E00021565",89,53,26,7,3
"E00021566",156,75,59,19,3
"E00021567",143,79,54,9,1
"E00021569",142,79,53,4,6
"E00021572",143,75,51,13,4
"E00021574",93,47,37,5,4
"E00021577",128,73,40,12,3
"E00021579",106,27,48,23,8
"E00021580",124,39,56,19,10
"E00021582",98,36,39,21,2
"E00021583",150,78,38,17,17
"E00021584",113,59,44,10,0
"E00021585",149,43,72,22,12
"E00021586",130,47,46,31,6
"E00021587",128,57,48,17,6
"E00021588",148,82,44,21,1
"E00021590",137,72,48,13,4
"E00021591",127,40,50,28,9
"E00021592",112,57,47,4,4
"E00021593",140,98,34,4,4
"E00021594",129,68,44,10,7
"E00021595",134,66,47,15,6
"E00021596",164,88,70,5,1
"E00021597",121,50,51,15,5
"E00021598",115,71,41,2,1
"E00021599",162,111,47,3,1
"E00021600",164,116,48,0,0
"E00021601",118,68,46,3,1
"E00021602",124,66,50,7,1
"E00021603",108,54,45,5,4
"E00021604",154,85,58,9,2
"E00021605",157,104,51,2,0
"E00021606",175,141,32,0,2
"E00021607",119,71,37,5,6
"E00021608",116,78,37,1,0
"E00021610",152,91,50,9,2
"E00021611",155,81,65,6,3
"E00021612",139,88,46,3,2
"E00021613",125,78,39,2,6
"E00021614",160,116,40,3,1
"E00021615",146,104,39,1,2
"E00021616",122,39,51,23,9
"E00021617",109,62,44,2,1
"E00021618",95,38,38,15,4
"E00021619",162,72,61,23,6
"E00021620",125,73,40,9,3
"E00021621",121,59,49,8,5
"E00021622",134,79,52,3,0
"E00021623",91,61,22,7,1
"E00021624",171,128,40,1,2
"E00021625",247,147,95,4,1
"E00021626",212,152,56,1,3
"E00021627",201,101,86,9,5
"E00021628",108,81,26,1,0
"E00021629",125,87,32,6,0
"E00021630",129,74,45,7,3
"E00021631",144,89,51,4,0
"E00021632",119,75,44,0,0
"E00021633",114,75,34,2,3
"E00021634",136,86,46,3,1
"E00021635",117,68,46,1,2
"E00021636",114,53,45,12,4
"E00021637",174,66,74,30,4
"E00021639",93,35,38,13,7
"E00021640",149,80,40,23,6
"E00021641",135,64,58,10,3
"E00021642",127,67,33,15,12
"E00021643",91,44,27,13,7
"E00021644",138,74,55,6,3
"E00021646",155,53,75,20,7
"E00021648",102,70,28,4,0
"E00021649",127,45,48,20,14
"E00021650",105,53,43,7,2
"E00021651",139,95,43,1,0
"E00021652",148,91,55,2,0
"E00021653",175,62,66,31,16
"E00021654",144,85,35,16,8
"E00021655",80,26,28,19,7
"E00021656",159,88,63,8,0
"E00021657",112,71,41,0,0
"E00021658",93,69,24,0,0
"E00021659",136,73,44,13,6
"E00021660",117,69,41,6,1
"E00021661",207,105,85,12,5
"E00021662",179,72,81,17,9
"E00021663",138,95,36,5,2
"E00021665",149,65,53,23,8
"E00021666",221,104,90,18,9
"E00021667",142,48,50,29,15
"E00021668",248,131,103,10,4
"E00021669",133,45,53,30,5
"E00021670",123,44,47,21,11
"E00021671",101,35,42,16,8
"E00021672",142,61,65,11,5
"E00021673",139,51,60,21,7
"E00021674",155,72,65,12,6
"E00021675",162,65,62,22,13
"E00021676",168,104,58,2,4
"E00021677",120,49,52,11,8
"E00021678",166,89,64,9,4
"E00021679",58,28,24,5,1
"E00021680",194,113,67,11,3
"E00021681",147,85,59,1,2
"E00021682",160,58,64,30,8
"E00021683",156,62,57,27,10
"E00021685",220,102,88,22,8
"E00021686",182,114,62,6,0
"E00021687",189,83,94,9,3
"E00021688",142,61,63,10,8
"E00021689",162,106,53,2,1
"E00021690",218,108,94,11,5
"E00021691",139,73,51,10,5
"E00021692",156,114,36,3,3
"E00021693",199,101,77,9,12
"E00021694",162,76,59,22,5
"E00021695",154,75,65,9,5
"E00021696",186,79,82,18,7
"E00021697",143,87,45,8,3
"E00021698",159,115,37,4,3
"E00021699",172,103,51,13,5
"E00021700",222,107,103,9,3
"E00021701",184,98,78,5,3
"E00021702",124,61,38,17,8
"E00021703",123,55,56,8,4
"E00021704",157,78,62,16,1
"E00021705",175,87,69,16,3
"E00021706",111,43,47,16,5
"E00021707",143,74,49,15,5
"E00021708",130,84,41,3,2
"E00021709",111,55,35,19,2
"E00021710",116,67,37,9,3
"E00021711",200,95,85,17,3
"E00021712",150,82,63,3,2
"E00021713",98,42,35,13,8
"E00021714",100,67,27,5,1
"E00021715",135,62,57,11,5
"E00021716",165,127,31,6,1
"E00021717",109,56,45,6,2
"E00021718",155,72,72,9,2
"E00021719",56,24,26,6,0
"E00021722",158,89,54,11,4
"E00021723",110,62,43,3,2
"E00021724",120,69,49,1,1
"E00021725",116,84,29,3,0
"E00021726",108,50,39,14,5
"E00021727",111,59,39,7,6
"E00021728",114,70,34,6,4
"E00021729",72,38,26,5,3
"E00021730",163,97,49,10,7
"E00021731",156,74,59,16,7
"E00021732",98,47,39,11,1
"E00021733",250,116,117,11,6
"E00021734",208,89,73,33,13
"E00021735",138,41,67,14,16
"E00021736",135,45,56,24,10
"E00021737",104,50,42,7,5
"E00021738",112,60,34,11,7
"E00021739",126,49,67,8,2
"E00021740",168,88,59,15,6
"E00021741",124,78,45,1,0
"E00021742",211,75,105,18,13
"E00021743",141,69,54,9,9
"E00021744",244,114,120,8,2
"E00021745",98,50,35,12,1
"E00021746",143,99,41,2,1
"E00021748",200,89,81,15,15
"E00021750",119,25,58,23,13
"E00021752",138,56,56,14,12
"E00021753",115,65,33,7,10
"E00021754",87,48,32,3,4
"E00021755",125,61,53,7,4
"E00021756",102,42,52,4,4
"E00021757",96,47,34,9,6
"E00021758",134,70,57,5,2
"E00021759",110,41,41,22,6
"E00021760",115,48,32,24,11
"E00021761",102,50,41,2,9
"E00021762",105,49,39,13,4
"E00021763",133,62,52,14,5
"E00021764",109,33,61,8,7
"E00021766",107,35,54,13,5
"E00021767",126,81,37,6,2
"E00167078",120,54,52,11,3
"E00167079",116,56,56,4,0
"E00167080",145,70,56,14,5
"E00167081",120,70,42,6,2
"E00167082",138,54,74,4,6
"E00167083",122,45,58,14,5
"E00167084",113,46,57,9,1
"E00167085",126,66,51,4,5
"E00167086",140,65,60,11,4
"E00167087",144,54,86,4,0
"E00167088",112,56,53,1,2
"E00167089",92,56,33,2,1
"E00167090",100,42,57,1,0
"E00167091",144,61,76,6,1
"E00167092",122,48,65,7,2
"E00167093",97,41,52,2,2
"E00167094",130,56,62,8,4
"E00167095",109,62,37,9,1
"E00167096",66,24,41,1,0
"E00167097",133,65,60,7,1
"E00167098",76,40,33,2,1
"E00167099",73,49,23,1,0
"E00167100",226,93,123,5,5
"E00167101",148,99,47,2,0
"E00167102",130,62,50,10,8
"E00167103",126,65,59,2,0
"E00167104",121,86,34,1,0
"E00167105",132,43,61,24,4
"E00167106",161,99,59,3,0
"E00167107",120,64,47,8,1
"E00167108",165,97,56,11,1
"E00167109",124,54,57,8,5
"E00167110",124,66,46,8,4
"E00167111",149,58,82,3,6
"E00167112",403,213,177,9,4
"E00167113",165,76,66,19,4
"E00167114",140,58,67,11,4
"E00167115",386,188,159,18,21
"E00167116",112,64,36,10,2
"E00167117",50,26,22,1,1
"E00167118",137,89,45,2,1
"E00167119",137,87,42,7,1
"E00167120",139,70,61,5,3
"E00167121",139,95,40,2,2
"E00167122",125,85,38,1,1
"E00167123",116,51,53,10,2
"E00167124",137,65,59,10,3
"E00167125",92,59,30,2,1
"E00167126",177,106,68,2,1
"E00167127",122,74,44,3,1
"E00167128",95,43,39,9,4
"E00167129",321,155,143,12,11
"E00167130",466,197,237,19,13
"E00167131",63,40,18,2,3
"E00167132",289,144,120,4,21
"E00167133",82,52,25,4,1
"E00167134",137,87,49,1,0
"E00167135",130,84,43,3,0
"E00167136",57,18,30,7,2
"E00167137",135,88,46,1,0
"E00167138",134,67,62,3,2
"E00167139",212,74,108,2,28
"E00167140",131,65,58,6,2
"E00167141",169,78,82,8,1
"E00167142",216,129,83,1,3
"E00167143",114,51,48,10,5
"E00167144",120,43,47,18,12
"E00167145",103,65,35,2,1
"E00167146",161,112,47,1,1
"E00167147",109,52,47,6,4
"E00167148",119,78,37,1,3
"E00167149",82,34,42,3,3
"E00167150",209,116,89,3,1
"E00167151",239,147,83,5,4
"E00167152",117,63,50,1,3
"E00167153",129,24,77,20,8
"E00167154",110,75,35,0,0
"E00167155",144,84,53,6,1
"E00167156",120,44,53,18,5
"E00167157",190,105,79,4,2
"E00167158",162,115,45,1,1
"E00167159",119,75,41,0,3
"E00167160",118,45,59,12,2
"E00167161",99,42,42,13,2
"E00167162",189,98,87,3,1
"E00167163",119,65,46,5,3
"E00167164",56,28,22,4,2
"E00167165",133,78,54,1,0
"E00167166",182,39,133,4,6
"E00167167",131,61,69,0,1
"E00167168",148,72,73,2,1
"E00167169",135,74,48,10,3
"E00167170",82,38,41,3,0
"E00167171",70,27,30,6,7
"E00167172",104,64,40,0,0
"E00167173",142,61,53,26,2
"E00167174",134,83,48,1,2
"E00167175",134,98,34,0,2
"E00167176",182,112,60,3,7
"E00167177",129,59,59,5,6
"E00167178",132,58,61,12,1
"E00167179",129,56,64,4,5
"E00167180",120,51,55,11,3
"E00167181",51,18,28,3,2
"E00167182",66,28,29,7,2
"E00167183",67,28,33,6,0
"E00167184",93,52,34,3,4
"E00167185",105,63,35,5,2
"E00167186",121,61,58,0,2
"E00167187",122,60,54,5,3
"E00167188",141,47,87,6,1
"E00167189",120,57,62,1,0
"E00167190",97,41,51,4,1
"E00167191",123,55,65,1,2
"E00167192",104,51,46,5,2
"E00167193",102,70,29,2,1
"E00167194",125,49,56,16,4
"E00167195",98,48,45,3,2
"E00167196",79,44,29,4,2
"E00167197",122,73,41,7,1
"E00167198",183,78,84,15,6
"E00167199",64,15,44,3,2
"E00167200",106,32,69,5,0
"E00167201",141,85,48,5,3
"E00167202",108,69,31,4,4
"E00167203",129,56,55,12,6
"E00167204",121,34,83,2,2
"E00167205",123,62,42,10,9
"E00167206",125,49,55,16,5
"E00167207",116,35,65,13,3
"E00167208",131,76,52,3,0
"E00167209",168,74,78,13,3
"E00167210",73,29,38,5,1
"E00167211",138,45,69,17,7
"E00167212",116,58,45,6,7
"E00167213",111,37,39,24,11
"E00167214",129,46,58,22,3
"E00167215",149,80,54,9,6
"E00167216",113,37,53,10,13
"E00167217",90,43,30,15,2
"E00167218",121,47,59,12,3
"E00167219",95,31,48,12,4
"E00167220",135,78,55,1,1
"E00167221",157,77,55,23,2
"E00167222",89,21,44,18,6
"E00167223",133,51,52,21,9
"E00167224",141,60,57,18,6
"E00167225",101,21,47,27,6
"E00167226",130,66,56,7,1
"E00167227",134,75,41,11,7
"E00167228",115,49,56,8,2
"E00167229",123,60,44,13,6
"E00167230",118,57,59,1,1
"E00167231",99,40,41,16,2
"E00167232",109,69,39,0,1
"E00167233",87,36,39,10,2
"E00167234",116,44,55,9,8
"E00167235",141,62,52,19,8
"E00167236",94,34,53,6,1
"E00167237",102,72,28,0,2
"E00167238",137,67,54,10,6
"E00167239",80,37,33,9,1
"E00167240",138,55,48,29,6
"E00167241",117,49,38,20,10
"E00167242",88,57,31,0,0
"E00167243",133,60,69,4,0
"E00167244",114,48,61,3,2
"E00167245",129,73,45,8,3
"E00167246",97,65,25,5,2
"E00167247",79,23,49,5,2
"E00167248",256,155,96,4,1
"E00167249",234,126,104,2,2
"E00167250",102,23,43,33,3
"E00167251",111,50,58,1,2
"E00167252",142,65,53,15,9
"E00167253",139,64,57,16,2
"E00167254",107,48,49,8,2
"E00167255",119,49,45,18,7
"E00167256",126,73,41,4,8
"E00167257",166,90,61,13,2
"E00167258",95,35,35,20,5
"E00167259",75,31,27,15,2
"E00167260",135,54,44,32,5
"E00167261",157,82,60,13,2
"E00167262",46,32,14,0,0
"E00167263",102,29,69,2,2
"E00167264",124,64,47,11,2
"E00167265",146,89,47,4,6
"E00167266",164,100,56,5,3
