"GeographyCode","QS115EW0001","QS115EW0002","QS115EW0003","QS115EW0004","QS115EW0005","QS115EW0006","QS115EW0007","QS115EW0008","QS115EW0009","QS115EW0010","QS115EW0011","QS115EW0012"
"E00021200",107,28,9,19,79,4,5,10,17,8,13,22
"E00021201",107,33,7,26,74,7,3,7,12,4,13,28
"E00021202",92,27,7,20,65,6,1,10,13,9,16,10
"E00021203",104,40,16,24,64,7,6,9,18,3,5,16
"E00021204",145,59,1,58,86,3,2,7,23,1,23,27
"E00021205",100,26,6,20,74,4,4,8,10,7,17,24
"E00021206",78,25,2,23,53,7,4,6,4,8,13,11
"E00021207",164,89,26,63,75,1,2,6,58,0,0,8
"E00021208",108,36,5,31,72,8,6,11,13,4,11,19
"E00021209",72,18,4,14,54,5,0,6,8,5,14,16
"E00021210",78,19,4,15,59,2,2,9,7,1,19,19
"E00021211",135,41,7,34,94,3,2,13,29,8,9,30
"E00021212",75,14,5,9,61,3,1,13,4,4,15,21
"E00021213",132,38,10,28,94,6,6,16,13,9,16,28
"E00021214",156,44,6,38,112,10,6,13,33,7,15,28
"E00021215",181,85,8,77,96,2,1,11,53,2,2,25
"E00021216",163,99,5,94,64,9,2,11,17,3,7,15
"E00021217",225,122,8,114,103,9,3,15,42,7,12,15
"E00021218",201,44,8,36,157,14,8,32,69,2,4,28
"E00021219",107,31,14,17,76,7,12,9,22,1,6,19
"E00021220",181,73,6,67,108,8,2,27,60,0,2,9
"E00021223",195,70,4,66,125,5,2,14,79,0,4,21
"E00021224",168,54,13,41,114,11,6,12,38,7,7,33
"E00021225",152,62,24,38,90,10,13,13,42,2,3,7
"E00021227",118,40,11,29,78,5,6,18,26,2,4,17
"E00021228",135,43,19,24,92,7,9,12,14,4,11,35
"E00021229",116,42,7,35,74,12,3,13,15,11,5,15
"E00021230",128,53,12,41,75,3,9,13,41,0,3,6
"E00021231",122,74,20,54,48,3,6,9,14,2,2,12
"E00021235",105,20,4,16,85,13,5,10,9,12,21,15
"E00021236",132,44,6,38,88,8,2,18,34,8,8,10
"E00021238",181,46,1,45,135,1,4,15,80,2,2,31
"E00021239",147,48,0,48,99,1,1,21,68,0,1,7
"E00021240",162,64,3,61,98,1,4,11,68,0,2,12
"E00021241",116,30,6,24,86,2,3,11,43,0,3,24
"E00021243",147,37,3,34,110,17,2,18,37,11,9,16
"E00021244",148,96,34,62,52,12,9,6,11,6,3,5
"E00021245",113,45,17,28,68,20,8,3,13,2,3,19
"E00021246",182,49,6,43,133,10,10,21,42,7,22,21
"E00021247",115,22,7,15,93,13,3,14,11,8,18,26
"E00021248",136,29,5,24,107,20,2,44,23,6,5,7
"E00021249",122,27,4,23,95,18,8,9,19,4,13,24
"E00021251",114,42,9,33,72,10,7,12,13,7,7,16
"E00021252",126,40,2,38,86,3,4,12,46,1,2,18
"E00021253",144,78,6,72,66,8,2,11,23,1,14,7
"E00021254",109,33,1,32,76,2,0,16,40,1,3,14
"E00021255",109,37,0,37,72,3,0,19,38,0,0,12
"E00021256",107,24,2,22,83,2,0,16,48,1,1,15
"E00021257",102,28,2,26,74,2,2,13,34,0,10,13
"E00021258",134,39,23,16,95,11,6,16,18,9,15,20
"E00021259",134,35,12,23,99,12,7,13,14,8,11,34
"E00021260",143,62,19,43,81,8,11,5,28,4,10,15
"E00021261",128,46,23,23,82,16,4,9,33,3,6,11
"E00021262",119,36,8,28,83,14,11,11,17,11,4,15
"E00021263",175,50,12,38,125,15,12,30,40,2,5,21
"E00021266",119,36,4,32,83,15,6,10,25,2,6,19
"E00021267",145,47,11,36,98,25,8,16,25,0,6,18
"E00021268",106,30,9,21,76,14,4,9,25,2,6,16
"E00021271",189,86,27,59,103,8,11,5,45,7,6,21
"E00021272",89,33,6,27,56,3,7,7,12,3,5,19
"E00021273",125,55,37,18,70,3,10,10,15,4,9,19
"E00021274",192,55,17,38,137,24,8,18,28,13,22,24
"E00021275",116,52,20,32,64,10,9,8,11,3,8,15
"E00021277",101,37,12,25,64,4,10,9,13,2,7,19
"E00021278",82,28,7,21,54,11,5,7,16,3,3,9
"E00021279",153,42,18,24,111,9,6,20,22,14,14,26
"E00021280",151,66,18,48,85,11,5,13,38,3,2,13
"E00021281",204,58,9,49,146,11,4,15,49,5,19,43
"E00021282",181,68,25,43,113,8,8,11,52,5,9,20
"E00021285",77,40,3,37,37,3,1,3,28,1,0,1
"E00021286",106,37,6,31,69,3,3,7,36,1,3,16
"E00021287",160,63,0,63,97,1,0,7,81,1,0,7
"E00021288",133,52,1,51,81,0,1,13,57,0,0,10
"E00021289",127,42,10,32,85,21,2,25,17,8,5,7
"E00021290",120,30,11,19,90,17,7,6,20,9,10,21
"E00021291",239,109,2,107,130,2,1,2,124,0,0,1
"E00021292",113,35,13,22,78,15,5,8,15,4,13,18
"E00021294",201,77,11,66,124,23,5,13,21,23,25,14
"E00021295",145,39,3,36,106,4,8,10,39,6,7,32
"E00021296",160,52,8,44,108,6,8,17,53,1,1,22
"E00021297",156,42,11,31,114,8,6,25,39,6,7,23
"E00021298",173,54,9,45,119,6,6,18,40,3,4,42
"E00021299",165,40,7,33,125,10,8,11,40,6,8,42
"E00021300",181,45,9,36,136,6,6,20,45,5,5,49
"E00021301",175,37,10,27,138,34,9,28,18,20,11,18
"E00021302",185,63,9,54,122,13,7,10,41,7,11,33
"E00021303",126,47,13,34,79,7,3,10,20,3,18,18
"E00021304",119,27,8,19,92,12,5,10,14,9,7,35
"E00021305",100,31,7,24,69,1,11,12,17,4,4,20
"E00021306",126,50,11,39,76,2,7,12,36,3,2,14
"E00021307",183,59,6,53,124,5,2,10,49,3,2,53
"E00021308",139,24,4,20,115,8,11,9,34,6,15,32
"E00021309",105,40,1,39,65,0,1,8,48,1,0,7
"E00021310",112,34,17,17,78,4,14,9,24,5,2,20
"E00021311",119,37,11,26,82,8,6,14,12,8,15,19
"E00021312",123,36,5,31,87,12,8,16,18,4,3,26
"E00021313",204,57,9,48,147,21,5,15,61,2,4,39
"E00021314",148,44,13,31,104,2,5,27,35,2,6,27
"E00021315",112,92,48,44,20,0,9,1,7,0,1,2
"E00021316",102,26,14,12,76,6,9,10,13,8,9,21
"E00021317",123,23,9,14,100,3,12,18,36,6,5,20
"E00021318",142,57,14,43,85,9,9,8,29,3,3,24
"E00021319",138,43,17,26,95,17,5,10,31,2,6,24
"E00021320",120,32,8,24,88,8,10,16,19,3,8,24
"E00021321",114,28,6,22,86,6,5,6,33,7,6,23
"E00021322",116,36,11,25,80,7,5,11,22,8,9,18
"E00021323",138,55,31,24,83,12,10,15,10,2,14,20
"E00021324",166,50,27,23,116,7,14,19,38,2,2,34
"E00021325",150,46,9,37,104,10,7,22,19,11,10,25
"E00021326",134,26,10,16,108,18,5,17,18,12,16,22
"E00021327",178,61,14,47,117,6,6,18,52,2,6,27
"E00021328",131,17,6,11,114,19,6,9,21,16,13,30
"E00021329",187,97,19,78,90,5,11,12,27,9,9,17
"E00021330",122,43,5,38,79,8,3,6,23,4,14,21
"E00021331",90,37,8,29,53,4,2,9,25,4,4,5
"E00021332",134,29,11,18,105,12,8,4,10,16,33,22
"E00021333",126,40,8,32,86,5,10,15,21,5,17,13
"E00021334",155,55,18,37,100,15,12,14,22,5,9,23
"E00021335",180,43,9,34,137,14,14,18,22,7,27,35
"E00021336",88,13,3,10,75,16,7,11,8,8,14,11
"E00021337",88,10,0,10,78,5,4,9,14,9,19,18
"E00021338",134,29,3,26,105,16,1,28,16,15,13,16
"E00021339",125,31,3,28,94,9,6,13,22,5,6,33
"E00021340",211,103,9,94,108,14,4,14,53,2,4,17
"E00021342",101,23,4,19,78,12,5,15,6,13,16,11
"E00021344",152,34,18,16,118,13,9,11,10,12,35,28
"E00021345",115,23,1,22,92,10,2,27,21,7,13,12
"E00021346",116,31,7,24,85,10,8,19,15,12,12,9
"E00021347",149,45,0,45,104,24,1,23,26,13,10,7
"E00021349",136,33,3,30,103,13,3,20,24,10,15,18
"E00021350",110,29,8,21,81,13,5,6,17,5,22,13
"E00021351",134,48,11,37,86,14,4,20,9,14,12,13
"E00021352",116,33,2,31,83,18,2,13,31,6,9,4
"E00021353",127,58,22,36,69,9,8,12,12,8,12,8
"E00021354",142,31,9,22,111,6,5,12,25,8,28,27
"E00021355",161,76,17,59,85,8,3,10,47,0,2,15
"E00021357",118,29,8,21,89,7,7,15,9,12,23,16
"E00021359",110,31,8,23,79,5,9,8,12,15,14,16
"E00021360",127,27,10,17,100,10,1,18,12,13,21,25
"E00021361",131,35,6,29,96,26,5,19,15,7,12,12
"E00021363",141,38,17,21,103,23,6,20,19,7,16,12
"E00021364",161,31,10,21,130,11,8,14,17,9,32,39
"E00021365",139,69,13,56,70,7,2,7,33,4,8,9
"E00021366",141,50,24,26,91,10,8,20,21,11,10,11
"E00021367",133,47,31,16,86,11,7,17,21,6,6,18
"E00021368",140,43,7,36,97,6,2,10,29,13,14,23
"E00021369",60,7,1,6,53,9,0,13,2,9,14,6
"E00021370",172,37,3,34,135,13,3,26,20,9,43,21
"E00021371",46,5,0,5,41,5,1,6,4,6,15,4
"E00021372",148,46,12,34,102,14,7,16,27,6,10,22
"E00021374",126,30,9,21,96,10,16,12,9,10,20,19
"E00021375",135,49,10,39,86,9,7,13,19,8,18,12
"E00021376",129,39,8,31,90,11,9,11,9,14,13,23
"E00021377",219,56,12,44,163,35,7,21,38,16,12,34
"E00021378",177,73,12,61,104,12,4,18,27,3,13,27
"E00021379",130,62,12,50,68,0,10,10,22,6,9,11
"E00021380",117,64,9,55,53,5,6,5,22,2,8,5
"E00021381",141,42,8,34,99,19,2,12,20,15,14,17
"E00021382",124,26,13,13,98,18,4,17,12,21,14,12
"E00021383",176,66,37,29,110,13,6,14,13,14,23,27
"E00021384",122,50,6,44,72,3,3,10,50,1,0,5
"E00021385",155,44,11,33,111,6,8,10,38,5,19,25
"E00021386",120,33,7,26,87,11,4,7,18,16,14,17
"E00021387",225,61,10,51,164,14,10,21,45,13,35,26
"E00021388",141,64,11,53,77,14,8,12,15,4,12,12
"E00021391",155,43,9,34,112,19,4,20,13,14,26,16
"E00021392",161,65,10,55,96,17,10,16,19,2,12,20
"E00021393",147,45,16,29,102,12,8,19,15,12,12,24
"E00021394",137,47,17,30,90,14,1,22,21,12,8,12
"E00021395",119,37,13,24,82,10,8,13,15,14,13,9
"E00021396",147,55,19,36,92,18,7,16,19,6,8,18
"E00021397",171,35,12,23,136,26,10,25,10,13,28,24
"E00021398",175,48,16,32,127,21,11,13,29,11,17,25
"E00021399",175,66,14,52,109,5,12,15,53,1,9,14
"E00021400",137,34,3,31,103,22,9,10,15,10,13,24
"E00021402",119,39,16,23,80,5,15,12,24,4,7,13
"E00021404",143,62,1,61,81,2,0,12,58,0,0,9
"E00021405",132,29,12,17,103,2,10,13,15,4,23,36
"E00021406",146,54,15,39,92,14,4,17,18,6,12,21
"E00021407",193,57,13,44,136,49,4,30,12,6,19,16
"E00021408",171,71,6,65,100,2,0,17,54,1,4,22
"E00021409",142,50,1,49,92,1,3,15,59,3,0,11
"E00021410",112,36,11,25,76,4,2,10,15,4,15,26
"E00021411",153,55,19,36,98,5,9,8,22,10,13,31
"E00021412",136,20,6,14,116,23,2,20,23,14,18,16
"E00021413",141,42,5,37,99,16,4,18,18,15,16,12
"E00021414",107,10,0,10,97,9,6,14,11,13,20,24
"E00021415",125,32,9,23,93,16,5,15,13,13,13,18
"E00021416",123,29,11,18,94,10,9,16,13,5,12,29
"E00021417",119,44,13,31,75,9,4,14,18,0,10,20
"E00021418",118,49,1,48,69,2,1,13,47,0,1,5
"E00021419",135,27,5,22,108,17,3,22,22,15,15,14
"E00021420",128,43,7,36,85,3,6,23,35,0,9,9
"E00021421",195,99,4,95,96,8,4,17,26,4,17,20
"E00021422",87,39,9,30,48,10,2,12,5,5,6,8
"E00021423",140,38,4,34,102,7,6,14,22,12,18,23
"E00021424",105,35,3,32,70,0,1,9,48,0,2,10
"E00021425",133,60,3,57,73,4,2,13,47,0,0,7
"E00021426",109,16,7,9,93,18,7,18,11,12,11,16
"E00021427",124,49,1,48,75,0,3,15,50,0,0,7
"E00021428",140,33,8,25,107,11,6,25,30,12,10,13
"E00021429",60,15,1,14,45,11,2,7,18,1,4,2
"E00021430",125,45,12,33,80,9,4,22,20,11,8,6
"E00021431",125,49,11,38,76,5,10,11,15,4,13,18
"E00021432",159,66,36,30,93,15,10,17,16,9,11,15
"E00021433",243,66,9,57,177,20,5,26,54,8,16,48
"E00021434",127,36,18,18,91,5,9,6,10,12,21,28
"E00021437",118,44,14,30,74,11,5,10,12,8,9,19
"E00021438",103,45,15,30,58,7,10,6,17,3,3,12
"E00021439",90,36,20,16,54,8,6,10,6,3,5,16
"E00021440",128,27,12,15,101,3,7,8,17,14,20,32
"E00021441",129,29,8,21,100,7,6,15,29,4,15,24
"E00021442",130,41,15,26,89,8,10,7,20,5,13,26
"E00021443",116,48,23,25,68,8,11,3,23,3,6,14
"E00021444",117,39,8,31,78,5,11,6,15,2,10,29
"E00021445",116,20,7,13,96,5,8,16,11,7,29,20
"E00021446",117,15,3,12,102,10,2,19,15,12,23,21
"E00021447",123,40,2,38,83,0,1,9,47,3,3,20
"E00021448",139,47,12,35,92,11,9,16,27,10,6,13
"E00021449",138,60,9,51,78,5,5,8,20,4,8,28
"E00021450",71,17,8,9,54,3,4,7,17,1,3,19
"E00021451",147,53,15,38,94,9,10,15,16,16,10,18
"E00021452",117,63,10,53,54,7,4,11,21,1,3,7
"E00021453",129,43,18,25,86,5,10,10,20,4,2,35
"E00021454",116,27,11,16,89,10,4,16,15,7,15,22
"E00021455",148,66,21,45,82,17,4,11,17,14,5,14
"E00021458",148,80,6,74,68,2,4,7,36,0,2,17
"E00021459",139,58,5,53,81,4,1,8,55,1,1,11
"E00021460",166,52,2,50,114,12,1,12,50,5,7,27
"E00021461",120,50,14,36,70,8,1,5,32,3,7,14
"E00021462",137,56,18,38,81,10,10,15,17,3,5,21
"E00021463",130,48,14,34,82,5,4,6,24,5,11,27
"E00021464",128,47,8,39,81,17,3,5,32,2,5,17
"E00021465",128,23,7,16,105,6,9,17,15,15,14,29
"E00021466",139,48,9,39,91,6,2,19,18,3,12,31
"E00021467",121,36,5,31,85,11,2,13,11,8,14,26
"E00021468",111,47,13,34,64,6,3,4,18,8,3,22
"E00021469",149,42,13,29,107,13,3,14,23,9,16,29
"E00021470",117,53,17,36,64,2,7,7,15,3,8,22
"E00021471",134,34,13,21,100,10,3,18,31,8,14,16
"E00021473",95,25,8,17,70,4,9,10,14,9,10,14
"E00021474",122,18,7,11,104,9,8,17,17,8,13,32
"E00021475",122,30,12,18,92,4,7,8,18,4,15,36
"E00021476",122,23,8,15,99,11,4,14,12,8,15,35
"E00021477",166,55,12,43,111,6,4,13,40,1,16,31
"E00021478",130,46,11,35,84,6,4,10,26,8,9,21
"E00021479",151,36,3,33,115,5,1,6,46,1,9,47
"E00021480",144,47,1,46,97,4,1,18,59,5,4,6
"E00021481",134,34,10,24,100,5,5,11,15,8,10,46
"E00021482",127,19,9,10,108,0,5,10,21,6,15,51
"E00021483",231,55,3,52,176,10,5,18,74,10,11,48
"E00021484",114,22,3,19,92,0,1,16,23,3,5,44
"E00021485",122,37,4,33,85,11,3,21,16,10,9,15
"E00021486",121,23,4,19,98,6,9,17,14,9,13,30
"E00021487",71,17,5,12,54,4,5,4,15,12,6,8
"E00021488",157,48,8,40,109,12,5,13,29,14,19,17
"E00021489",119,35,12,23,84,10,5,25,14,12,8,10
"E00021490",115,46,10,36,69,9,1,22,11,12,8,6
"E00021491",87,20,7,13,67,6,2,12,13,6,16,12
"E00021492",136,44,6,38,92,14,9,13,19,9,16,12
"E00021493",126,23,6,17,103,12,5,16,7,19,26,18
"E00021494",176,45,11,34,131,9,10,19,27,10,26,30
"E00021495",184,52,2,50,132,9,3,18,28,14,33,27
"E00021496",107,25,8,17,82,11,2,15,7,18,13,16
"E00021497",133,31,6,25,102,8,2,13,2,20,33,24
"E00021498",127,28,9,19,99,17,4,17,16,12,14,19
"E00021499",124,40,2,38,84,4,5,8,31,5,5,26
"E00021500",139,44,3,41,95,4,2,8,54,2,4,21
"E00021501",131,61,10,51,70,6,4,10,25,3,7,15
"E00021502",134,60,3,57,74,12,1,7,10,9,18,17
"E00021503",129,36,6,30,93,16,3,18,16,15,15,10
"E00021504",164,58,10,48,106,7,2,26,40,13,11,7
"E00021505",95,26,9,17,69,9,6,8,12,6,15,13
"E00021506",142,61,11,50,81,11,7,14,22,6,6,15
"E00021507",169,67,17,50,102,6,6,8,45,4,11,22
"E00021508",136,44,11,33,92,7,4,14,29,7,10,21
"E00021509",184,64,37,27,120,8,11,16,22,12,16,35
"E00021510",121,44,3,41,77,4,3,20,43,0,2,5
"E00021511",109,42,2,40,67,0,2,15,45,0,3,2
"E00021516",106,30,3,27,76,8,5,6,29,2,5,21
"E00021517",136,56,2,54,80,5,0,12,31,2,5,25
"E00021518",151,58,3,55,93,5,7,16,37,2,5,21
"E00021519",200,53,5,48,147,5,12,22,71,3,10,24
"E00021520",97,35,3,32,62,0,0,16,29,2,2,13
"E00021521",98,24,10,14,74,9,5,13,21,0,10,16
"E00021522",136,32,7,25,104,11,6,14,19,8,28,18
"E00021524",194,45,2,43,149,17,2,24,36,9,16,45
"E00021525",134,48,0,48,86,2,1,16,40,2,6,19
"E00021526",169,66,2,64,103,1,1,16,65,1,3,16
"E00021527",145,48,0,48,97,10,2,26,40,0,1,18
"E00021528",94,25,9,16,69,7,8,18,11,4,8,13
"E00021529",116,76,33,43,40,8,2,8,17,0,3,2
"E00021531",186,43,5,38,143,20,9,24,25,11,31,23
"E00021532",138,39,2,37,99,3,0,21,51,2,5,17
"E00021533",141,63,1,62,78,3,2,7,55,0,0,11
"E00021534",127,49,3,46,78,2,0,6,61,0,3,6
"E00021535",115,33,2,31,82,3,4,9,35,3,6,22
"E00021536",118,39,1,38,79,1,0,14,39,2,4,19
"E00021537",163,47,2,45,116,2,4,20,68,0,1,21
"E00021538",309,94,5,89,215,5,5,46,107,0,2,50
"E00021539",138,50,0,50,88,0,2,8,66,0,0,12
"E00021541",139,66,0,66,73,1,1,10,55,0,0,6
"E00021542",106,34,1,33,72,0,5,26,32,0,1,8
"E00021543",142,45,4,41,97,1,2,14,66,0,0,14
"E00021544",83,18,0,18,65,2,2,14,37,0,3,7
"E00021546",102,31,1,30,71,6,1,13,46,0,0,5
"E00021547",115,55,13,42,60,2,6,9,13,4,10,16
"E00021549",128,25,8,17,103,3,6,14,31,8,15,26
"E00021550",150,49,8,41,101,19,2,18,23,5,18,16
"E00021552",99,32,7,25,67,7,11,7,19,4,7,12
"E00021553",119,37,12,25,82,8,11,12,12,11,12,16
"E00021554",127,41,6,35,86,10,0,11,53,0,3,9
"E00021555",145,37,4,33,108,15,2,23,25,8,18,17
"E00021556",147,57,0,57,90,3,0,11,59,1,4,12
"E00021557",172,63,4,59,109,3,4,22,66,0,2,12
"E00021559",157,57,17,40,100,5,11,14,39,5,4,22
"E00021560",157,51,13,38,106,7,5,13,34,8,21,18
"E00021561",144,61,7,54,83,4,2,4,47,0,2,24
"E00021562",140,47,8,39,93,3,4,9,38,1,16,22
"E00021563",124,30,8,22,94,5,10,10,27,6,20,16
"E00021564",123,43,30,13,80,2,12,8,17,10,6,25
"E00021565",89,41,9,32,48,5,5,7,12,6,7,6
"E00021566",156,56,7,49,100,4,2,7,24,2,13,48
"E00021567",143,42,13,29,101,5,10,12,33,6,7,28
"E00021569",142,55,8,47,87,3,4,8,41,7,2,22
"E00021572",143,60,6,54,83,2,8,14,22,7,17,13
"E00021574",93,24,3,21,69,2,5,5,19,2,14,22
"E00021577",128,58,19,39,70,11,4,8,22,7,9,9
"E00021579",106,25,6,19,81,4,2,17,14,17,13,14
"E00021580",124,27,7,20,97,8,6,13,11,15,19,25
"E00021582",98,18,7,11,80,4,6,7,10,3,31,19
"E00021583",150,55,10,45,95,10,5,15,19,10,20,16
"E00021584",113,38,15,23,75,5,7,11,14,6,10,22
"E00021585",149,29,7,22,120,6,4,16,11,11,40,32
"E00021586",130,19,13,6,111,7,6,23,19,12,19,25
"E00021587",128,34,17,17,94,6,10,14,14,10,16,24
"E00021588",148,66,27,39,82,14,9,17,13,8,8,13
"E00021590",137,41,19,22,96,8,11,16,20,9,13,19
"E00021591",127,26,3,23,101,21,1,24,7,20,22,6
"E00021592",112,29,9,20,83,2,10,12,18,6,10,25
"E00021593",140,92,41,51,48,0,16,10,12,1,3,6
"E00021594",129,53,18,35,76,4,9,7,16,7,12,21
"E00021595",134,50,16,34,84,2,5,14,21,2,15,25
"E00021596",164,60,18,42,104,9,11,12,32,2,7,31
"E00021597",121,28,9,19,93,6,2,13,23,11,13,25
"E00021598",115,40,5,35,75,0,7,8,27,3,2,28
"E00021599",162,68,0,68,94,0,4,19,51,2,3,15
"E00021600",164,69,11,58,95,3,6,14,54,0,4,14
"E00021601",118,55,9,46,63,1,7,12,29,1,1,12
"E00021602",124,27,3,24,97,4,2,10,26,1,14,40
"E00021603",108,56,5,51,52,1,1,9,33,1,0,7
"E00021604",154,64,13,51,90,11,5,15,22,5,5,27
"E00021605",157,69,25,44,88,2,7,15,43,0,0,21
"E00021606",175,89,18,71,86,1,9,8,62,0,2,4
"E00021607",119,62,20,42,57,5,4,11,10,4,9,14
"E00021608",116,49,8,41,67,2,1,8,40,0,1,15
"E00021610",152,66,13,53,86,6,5,9,35,6,6,19
"E00021611",155,54,6,48,101,1,4,14,44,3,17,18
"E00021612",139,73,2,71,66,3,7,5,49,0,0,2
"E00021613",125,67,4,63,58,0,0,4,53,0,0,1
"E00021614",160,86,3,83,74,0,5,8,55,0,0,6
"E00021615",146,88,2,86,58,4,3,3,44,1,0,3
"E00021616",122,18,6,12,104,5,5,12,20,13,19,30
"E00021617",109,62,4,58,47,0,0,1,38,0,0,8
"E00021618",95,26,4,22,69,6,1,27,9,10,7,9
"E00021619",162,45,7,38,117,11,10,22,25,15,14,20
"E00021620",125,65,8,57,60,5,3,7,25,3,9,8
"E00021621",121,45,14,31,76,3,7,19,19,5,13,10
"E00021622",134,56,3,53,78,2,0,11,50,0,0,15
"E00021623",91,56,6,50,35,6,0,7,8,7,3,4
"E00021624",171,72,5,67,99,0,10,7,68,0,0,14
"E00021625",247,96,3,93,151,3,3,20,107,0,0,18
"E00021626",212,123,26,97,89,0,5,9,62,0,2,11
"E00021627",201,84,2,82,117,1,3,15,78,2,1,17
"E00021628",108,46,2,44,62,0,3,10,35,1,4,9
"E00021629",125,58,3,55,67,2,3,13,40,0,0,9
"E00021630",129,62,16,46,67,7,1,12,27,2,5,13
"E00021631",144,42,3,39,102,2,1,26,55,0,1,17
"E00021632",119,49,2,47,70,3,5,9,34,0,0,19
"E00021633",114,43,5,38,71,1,6,6,49,1,1,7
"E00021634",136,50,2,48,86,0,4,12,51,3,7,9
"E00021635",117,47,2,45,70,2,1,10,43,1,1,12
"E00021636",114,32,5,27,82,9,8,9,16,6,18,16
"E00021637",174,33,4,29,141,18,6,20,44,9,18,26
"E00021639",93,33,15,18,60,3,2,2,6,6,23,18
"E00021640",149,56,19,37,93,9,8,12,24,11,17,12
"E00021641",135,40,11,29,95,6,5,8,25,1,26,24
"E00021642",127,51,14,37,76,3,9,12,13,13,10,16
"E00021643",91,28,7,21,63,3,7,6,23,4,9,11
"E00021644",138,51,19,32,87,8,11,3,22,4,12,27
"E00021646",155,33,8,25,122,14,10,25,22,11,20,20
"E00021648",102,45,1,44,57,0,1,5,28,0,2,21
"E00021649",127,38,13,25,89,3,5,11,16,8,22,24
"E00021650",105,29,2,27,76,2,2,12,30,6,2,22
"E00021651",139,56,3,53,83,5,7,15,50,0,1,5
"E00021652",148,61,9,52,87,0,3,16,54,0,1,13
"E00021653",175,52,16,36,123,11,4,26,20,9,26,27
"E00021654",144,70,9,61,74,8,2,13,18,8,18,7
"E00021655",80,22,3,19,58,3,3,7,7,5,20,13
"E00021656",159,53,20,33,106,2,16,5,35,5,7,36
"E00021657",112,40,1,39,72,1,2,6,53,0,1,9
"E00021658",93,35,2,33,58,1,4,10,33,0,0,10
"E00021659",136,59,3,56,77,8,0,8,28,6,9,18
