"GeographyCode","KS201EW0001","KS201EW0002","KS201EW0003","KS201EW0004","KS201EW0005","KS201EW0006","KS201EW0007","KS201EW0008","KS201EW0009","KS201EW0010","KS201EW0011","KS201EW0012","KS201EW0013","KS201EW0014","KS201EW0015","KS201EW0016","KS201EW0017","KS201EW0018","KS201EW0019","KS201EW0020","KS201EW0021","KS201EW0022","KS201EW0023","KS201EW0024","KS201EW0025","KS201EW0026","KS201EW0027","KS201EW0028","KS201EW0029","KS201EW0030","KS201EW0031","KS201EW0032","KS201EW0033","KS201EW0034","KS201EW0035","KS201EW0036","KS201EW0037"
"E01004197",2329,841,53,3,279,42,21,29,48,51,5,624,26,50,93,56,40,24,44,36.1099184199227,2.27565478746243,0.12881064834693,11.9793902962645,1.80334907685702,0.90167453842851,1.24516960068699,2.06097037355088,2.18978102189781,0.21468441391155,26.7926148561614,1.11635895234006,2.1468441391155,3.99313009875483,2.40446543580936,1.7174753112924,1.03048518677544,1.88922284242164
"E01004198",1529,482,25,1,165,14,3,31,24,27,5,585,13,12,60,24,34,11,13,31.5238718116416,1.63505559189012,0.065402223675605,10.7913669064748,0.91563113145847,0.196206671026815,2.02746893394375,1.56965336821452,1.76586003924133,0.327011118378025,38.2603008502289,0.850228907782865,0.78482668410726,3.9241334205363,1.56965336821452,2.22367560497057,0.719424460431655,0.850228907782865
"E01004199",1637,420,17,0,107,15,7,9,15,13,5,825,19,32,57,32,37,4,23,25.6566890653635,1.03848503359805,0,6.53634697617593,0.916310323762981,0.427611484422724,0.549786194257789,0.916310323762981,0.794135613927917,0.30543677458766,50.397067806964,1.16065974343311,1.95479535736103,3.48197923029933,1.95479535736103,2.26023213194869,0.244349419670128,1.40500916310324
"E01004200",1566,690,34,3,256,11,11,24,40,19,25,308,23,27,21,9,30,12,23,44.0613026819923,2.17113665389527,0.191570881226054,16.3473818646232,0.70242656449553,0.70242656449553,1.53256704980843,2.55427841634738,1.21328224776501,1.59642401021711,19.6679438058748,1.46871008939974,1.72413793103448,1.34099616858238,0.574712643678161,1.91570881226054,0.766283524904214,1.46871008939974
"E01004201",1556,746,37,0,134,17,3,27,16,10,4,346,13,27,74,38,8,25,31,47.9434447300771,2.37789203084833,0,8.61182519280206,1.09254498714653,0.19280205655527,1.73521850899743,1.02827763496144,0.6426735218509,0.25706940874036,22.2365038560411,0.83547557840617,1.73521850899743,4.75578406169666,2.44215938303342,0.51413881748072,1.60668380462725,1.99228791773779
"E01004202",1705,589,44,0,250,9,29,12,32,19,20,535,6,16,57,30,12,11,34,34.5454545454545,2.58064516129032,0,14.6627565982405,0.527859237536657,1.70087976539589,0.703812316715543,1.87683284457478,1.11436950146628,1.17302052785924,31.3782991202346,0.351906158357771,0.93841642228739,3.34310850439883,1.75953079178886,0.703812316715543,0.645161290322581,1.9941348973607
"E01004203",1779,717,49,5,263,29,11,26,28,22,5,456,29,22,26,12,27,21,31,40.3035413153457,2.75435637998876,0.281056773468241,14.7835862844295,1.6301292861158,0.618324901630129,1.46149522203485,1.57391793142215,1.23664980326026,0.281056773468241,25.6323777403035,1.6301292861158,1.23664980326026,1.46149522203485,0.674536256323777,1.5177065767285,1.18043844856661,1.74255199550309
"E01004204",1582,498,31,0,181,14,3,14,13,12,3,586,16,24,87,37,17,9,37,31.4791403286979,1.95954487989886,0,11.441213653603,0.884955752212389,0.189633375474083,0.884955752212389,0.821744627054361,0.758533501896334,0.189633375474083,37.0417193426043,1.01137800252845,1.51706700379267,5.49936788874842,2.33881163084703,1.07458912768647,0.56890012642225,2.33881163084703
"E01004205",2106,232,18,2,171,10,17,5,10,21,17,1372,14,28,96,32,26,16,19,11.0161443494777,0.854700854700855,0.0949667616334283,8.11965811965812,0.474833808167141,0.807217473884141,0.237416904083571,0.474833808167141,0.997150997150997,0.807217473884141,65.1471984805318,0.664767331433998,1.329534662868,4.55840455840456,1.51946818613485,1.23456790123457,0.759734093067426,0.902184235517569
"E01004206",1492,240,27,1,133,6,15,17,15,23,11,785,22,35,62,26,37,24,13,16.0857908847185,1.80965147453083,0.0670241286863271,8.9142091152815,0.402144772117962,1.00536193029491,1.13941018766756,1.00536193029491,1.54155495978552,0.737265415549598,52.6139410187668,1.4745308310992,2.34584450402145,4.15549597855228,1.7426273458445,2.4798927613941,1.60857908847185,0.871313672922252
"E01004207",1416,479,21,0,75,18,6,29,21,37,20,509,49,28,33,44,22,16,9,33.8276836158192,1.48305084745763,0,5.29661016949153,1.27118644067797,0.423728813559322,2.04802259887006,1.48305084745763,2.61299435028249,1.41242937853107,35.9463276836158,3.46045197740113,1.9774011299435,2.33050847457627,3.10734463276836,1.55367231638418,1.12994350282486,0.635593220338983
"E01004208",1976,647,35,0,274,21,15,30,31,79,24,564,78,61,40,11,19,17,30,32.7429149797571,1.77125506072874,0,13.8663967611336,1.06275303643725,0.759109311740891,1.51821862348178,1.56882591093117,3.99797570850202,1.21457489878543,28.5425101214575,3.94736842105263,3.08704453441296,2.02429149797571,0.55668016194332,0.961538461538462,0.860323886639676,1.51821862348178
"E01004209",1366,240,17,0,101,4,7,11,11,11,4,801,13,21,36,28,42,11,8,17.5695461200586,1.24450951683748,0,7.39385065885798,0.292825768667643,0.512445095168375,0.805270863836018,0.805270863836018,0.805270863836018,0.292825768667643,58.6383601756955,0.951683748169839,1.53733528550512,2.63543191800879,2.0497803806735,3.07467057101025,0.805270863836018,0.585651537335286
"E01004211",1463,615,36,0,220,14,5,22,36,10,12,329,20,29,36,26,16,4,33,42.0369104579631,2.4606971975393,0,15.0375939849624,0.956937799043062,0.341763499658236,1.50375939849624,2.4606971975393,0.683526999316473,0.820232399179768,22.488038277512,1.36705399863295,1.98222829801777,2.4606971975393,1.77717019822283,1.09364319890636,0.273410799726589,2.25563909774436
"E01004212",1780,439,32,0,312,12,10,17,15,33,26,539,128,40,53,32,44,21,27,24.6629213483146,1.79775280898876,0,17.5280898876404,0.674157303370786,0.561797752808989,0.955056179775281,0.842696629213483,1.85393258426966,1.46067415730337,30.2808988764045,7.19101123595506,2.24719101123596,2.97752808988764,1.79775280898876,2.47191011235955,1.17977528089888,1.51685393258427
"E01004214",1669,554,12,1,148,38,24,22,10,21,10,548,45,42,106,53,12,13,10,33.193529059317,0.718993409227082,0.0599161174355902,8.86758538046734,2.27681246255243,1.43798681845416,1.31815458358298,0.599161174355902,1.25823846614739,0.599161174355902,32.8340323547034,2.69622528460156,2.51647693229479,6.35110844817256,3.17555422408628,0.718993409227082,0.778909526662672,0.599161174355902
"E01004215",2756,814,35,0,447,54,19,37,28,129,28,521,234,97,164,42,36,27,44,29.5355587808418,1.2699564586357,0,16.2191582002903,1.95936139332366,0.689404934687954,1.34252539912917,1.01596516690856,4.68069666182874,1.01596516690856,18.9042089985486,8.49056603773585,3.51959361393324,5.95065312046444,1.52394775036284,1.30624092888244,0.979680696661829,1.59651669085631
"E01004216",1619,640,23,0,305,15,12,16,28,140,14,152,139,47,31,12,9,11,25,39.5305744286597,1.42063001852996,0,18.8387893761581,0.926497838171711,0.741198270537369,0.988264360716492,1.72946263125386,8.6473131562693,0.86473131562693,9.38851142680667,8.58554663372452,2.90302655960469,1.9147621988882,0.741198270537369,0.555898702903027,0.679431747992588,1.54416306361952
"E01004217",1745,822,30,0,237,23,7,16,16,70,10,307,81,46,40,24,4,6,6,47.1060171919771,1.71919770773639,0,13.5816618911175,1.31805157593123,0.401146131805158,0.916905444126074,0.916905444126074,4.01146131805158,0.573065902578797,17.5931232091691,4.64183381088825,2.63610315186246,2.29226361031519,1.37535816618911,0.229226361031519,0.343839541547278,0.343839541547278
"E01004218",1750,766,17,0,352,4,16,42,27,82,25,152,89,49,29,30,8,31,31,43.7714285714286,0.971428571428571,0,20.1142857142857,0.228571428571429,0.914285714285714,2.4,1.54285714285714,4.68571428571429,1.42857142857143,8.68571428571429,5.08571428571429,2.8,1.65714285714286,1.71428571428571,0.457142857142857,1.77142857142857,1.77142857142857
