"GeographyCode","KS607EW0001","KS607EW0002","KS607EW0003","KS607EW0004","KS607EW0005","KS607EW0006","KS607EW0007","KS607EW0008","KS607EW0009","KS607EW0010","KS607EW0011","KS607EW0012","KS607EW0013","KS607EW0014","KS607EW0015","KS607EW0016","KS607EW0017","KS607EW0018","KS607EW0019","KS607EW0020","KS607EW0021","KS607EW0022","KS607EW0023","KS607EW0024","KS607EW0025","KS607EW0026","KS607EW0027","KS607EW0028","KS607EW0029","KS607EW0030","KS607EW0031","KS607EW0032","KS607EW0033","KS607EW0034","KS607EW0035","KS607EW0036","KS607EW0037"
"E02000864",1709,0,1,28,1,5,24,226,38,153,69,97,27,204,69,68,273,314,112,0,0.0585137507314219,1.63838502047981,0.0585137507314219,0.292568753657109,1.40433001755413,13.2241076653013,2.22352252779403,8.95260386190755,4.03744880046811,5.67583382094792,1.57987126974839,11.9368051492101,4.03744880046811,3.97893504973669,15.9742539496782,18.3733177296665,6.55354008191925
"E02000865",1434,0,0,25,1,0,11,207,16,101,114,60,22,193,54,54,228,207,141,0,0,1.74337517433752,0.0697350069735007,0,0.767085076708508,14.4351464435146,1.11576011157601,7.04323570432357,7.94979079497908,4.18410041841004,1.53417015341702,13.4588563458856,3.76569037656904,3.76569037656904,15.8995815899582,14.4351464435146,9.8326359832636
"E02000866",2421,0,0,37,3,2,30,282,26,130,183,147,53,352,82,126,415,364,189,0,0,1.52829409334986,0.123915737298637,0.0826104915324246,1.23915737298637,11.6480793060719,1.07393638992152,5.3696819496076,7.55885997521685,6.07187112763321,2.18917802560925,14.5394465097067,3.38703015282941,5.20446096654275,17.1416769929781,15.0351094589013,7.80669144981413
"E02000867",2483,1,0,54,5,4,26,274,30,186,202,196,52,365,121,107,359,348,153,0.0402738622633911,0,2.17478856222312,0.201369311316955,0.161095449053564,1.04712041884817,11.0350382601692,1.20821586790173,7.49093838099074,8.13532017720499,7.89367700362465,2.09424083769634,14.6999597261377,4.87313733387032,4.30930326218284,14.4583165525574,14.0153040676601,6.16190092629883
"E02000868",1565,0,0,31,0,0,28,162,10,136,158,79,19,274,77,59,216,171,145,0,0,1.98083067092652,0,0,1.78913738019169,10.3514376996805,0.638977635782748,8.69009584664537,10.0958466453674,5.04792332268371,1.21405750798722,17.5079872204473,4.92012779552716,3.76996805111821,13.8019169329073,10.926517571885,9.26517571884984
"E02000869",1252,0,2,26,2,0,10,144,17,79,129,61,15,247,49,47,168,139,117,0,0.159744408945687,2.07667731629393,0.159744408945687,0,0.798722044728434,11.5015974440895,1.35782747603834,6.30990415335463,10.3035143769968,4.87220447284345,1.19808306709265,19.7284345047923,3.91373801916933,3.75399361022364,13.4185303514377,11.1022364217252,9.34504792332269
"E02000870",1426,0,0,24,1,3,21,161,21,106,96,78,23,208,59,73,217,209,126,0,0,1.68302945301543,0.0701262272089762,0.210378681626928,1.4726507713885,11.2903225806452,1.4726507713885,7.43338008415147,6.73211781206171,5.46984572230014,1.61290322580645,14.586255259467,4.13744740532959,5.11921458625526,15.2173913043478,14.656381486676,8.835904628331
"E02000871",1346,0,1,21,0,5,23,160,27,118,69,98,29,117,77,65,233,212,91,0,0.0742942050520059,1.56017830609212,0,0.37147102526003,1.70876671619614,11.8870728083209,2.00594353640416,8.7667161961367,5.12630014858841,7.28083209509658,2.15453194650817,8.69242199108469,5.72065378900446,4.82912332838039,17.3105497771174,15.7503714710253,6.76077265973254
"E02000872",1629,0,1,40,1,0,13,227,13,64,145,135,21,341,72,60,202,153,141,0,0.0613873542050338,2.45549416820135,0.0613873542050338,0,0.798035604665439,13.9349294045427,0.798035604665439,3.92879066912216,8.9011663597299,8.28729281767956,1.28913443830571,20.9330877839165,4.41988950276243,3.68324125230203,12.4002455494168,9.39226519337017,8.65561694290976
"E02000873",1417,0,3,23,0,1,13,204,15,180,84,65,22,139,83,55,242,190,98,0,0.211714890613973,1.62314749470713,0,0.0705716302046577,0.917431192660551,14.3966125617502,1.05857445306987,12.7028934368384,5.92801693719125,4.58715596330275,1.55257586450247,9.80945659844742,5.85744530698659,3.88143966125618,17.0783345095272,13.408609738885,6.91601976005646
"E02000874",1128,1,0,19,1,0,10,171,19,81,59,64,21,129,58,52,184,179,80,0.0886524822695035,0,1.68439716312057,0.0886524822695035,0,0.886524822695036,15.1595744680851,1.68439716312057,7.18085106382979,5.23049645390071,5.67375886524823,1.86170212765957,11.436170212766,5.14184397163121,4.60992907801418,16.3120567375887,15.8687943262411,7.09219858156028
"E02000875",1527,0,1,27,3,0,18,171,28,134,73,98,38,138,95,77,257,247,122,0,0.0654878847413229,1.76817288801572,0.196463654223969,0,1.17878192534381,11.1984282907662,1.83366077275704,8.77537655533726,4.78061558611657,6.41781270464964,2.48853962017027,9.03732809430256,6.22134905042567,5.04256712508186,16.83038637852,16.1755075311067,7.98952193844139
