"GeographyCode","KS608EW0001","KS608EW0002","KS608EW0003","KS608EW0004","KS608EW0005","KS608EW0006","KS608EW0007","KS608EW0008","KS608EW0009","KS608EW0010","KS608EW0011","KS608EW0012","KS608EW0013","KS608EW0014","KS608EW0015","KS608EW0016","KS608EW0017","KS608EW0018","KS608EW0019"
"E00021141",88,7,10,13,9,3,10,13,10,13,7.95454545454545,11.3636363636364,14.7727272727273,10.2272727272727,3.40909090909091,11.3636363636364,14.7727272727273,11.3636363636364,14.7727272727273
"E00021143",145,13,33,28,19,8,11,14,8,11,8.96551724137931,22.7586206896552,19.3103448275862,13.1034482758621,5.51724137931035,7.58620689655172,9.6551724137931,5.51724137931035,7.58620689655172
"E00021145",140,19,43,33,5,6,9,8,4,13,13.5714285714286,30.7142857142857,23.5714285714286,3.57142857142857,4.28571428571429,6.42857142857143,5.71428571428571,2.85714285714286,9.28571428571429
"E00021146",253,23,71,69,15,6,18,27,0,24,9.09090909090909,28.0632411067194,27.2727272727273,5.92885375494071,2.37154150197628,7.11462450592885,10.6719367588933,0,9.48616600790514
"E00021147",104,10,26,19,11,9,10,5,7,7,9.61538461538462,25,18.2692307692308,10.5769230769231,8.65384615384615,9.61538461538462,4.80769230769231,6.73076923076923,6.73076923076923
"E00021148",137,11,33,26,15,10,6,13,12,11,8.02919708029197,24.0875912408759,18.978102189781,10.9489051094891,7.2992700729927,4.37956204379562,9.48905109489051,8.75912408759124,8.02919708029197
"E00021149",116,8,20,23,11,11,9,8,9,17,6.89655172413793,17.2413793103448,19.8275862068966,9.48275862068965,9.48275862068965,7.75862068965517,6.89655172413793,7.75862068965517,14.6551724137931
"E00021150",131,8,28,27,22,7,12,11,5,11,6.10687022900763,21.3740458015267,20.6106870229008,16.793893129771,5.34351145038168,9.16030534351145,8.3969465648855,3.81679389312977,8.3969465648855
"E00021151",91,4,12,21,10,6,7,9,5,17,4.3956043956044,13.1868131868132,23.0769230769231,10.989010989011,6.59340659340659,7.69230769230769,9.89010989010989,5.49450549450549,18.6813186813187
"E00021152",131,5,22,27,13,11,17,15,8,13,3.81679389312977,16.793893129771,20.6106870229008,9.9236641221374,8.3969465648855,12.9770992366412,11.4503816793893,6.10687022900763,9.9236641221374
"E00021153",269,29,75,75,18,16,10,16,10,20,10.7806691449814,27.8810408921933,27.8810408921933,6.69144981412639,5.94795539033457,3.71747211895911,5.94795539033457,3.71747211895911,7.43494423791822
"E00021154",125,5,23,20,18,8,13,18,6,14,4,18.4,16,14.4,6.4,10.4,14.4,4.8,11.2
"E00021155",278,22,99,83,23,19,6,17,1,8,7.9136690647482,35.6115107913669,29.8561151079137,8.27338129496403,6.83453237410072,2.15827338129496,6.11510791366906,0.359712230215827,2.87769784172662
"E00021156",102,10,18,18,8,5,3,12,6,22,9.80392156862745,17.6470588235294,17.6470588235294,7.84313725490196,4.90196078431373,2.94117647058824,11.7647058823529,5.88235294117647,21.5686274509804
"E00021157",121,5,25,20,12,9,9,11,10,20,4.13223140495868,20.6611570247934,16.5289256198347,9.91735537190083,7.43801652892562,7.43801652892562,9.09090909090909,8.26446280991736,16.5289256198347
"E00021158",91,3,17,16,10,7,8,14,4,12,3.2967032967033,18.6813186813187,17.5824175824176,10.989010989011,7.69230769230769,8.79120879120879,15.3846153846154,4.3956043956044,13.1868131868132
"E00021159",249,20,57,52,26,17,19,15,15,28,8.03212851405623,22.8915662650602,20.8835341365462,10.4417670682731,6.82730923694779,7.63052208835341,6.02409638554217,6.02409638554217,11.2449799196787
"E00021160",121,5,26,24,18,10,5,11,4,18,4.13223140495868,21.4876033057851,19.8347107438017,14.8760330578512,8.26446280991736,4.13223140495868,9.09090909090909,3.30578512396694,14.8760330578512
"E00021161",203,11,47,40,24,18,17,18,11,17,5.41871921182266,23.1527093596059,19.7044334975369,11.8226600985222,8.86699507389163,8.3743842364532,8.86699507389163,5.41871921182266,8.3743842364532
"E00021162",183,17,36,44,12,14,10,19,7,24,9.2896174863388,19.672131147541,24.0437158469945,6.55737704918033,7.65027322404372,5.46448087431694,10.3825136612022,3.82513661202186,13.1147540983607
"E00021163",110,4,20,24,12,12,9,9,6,14,3.63636363636364,18.1818181818182,21.8181818181818,10.9090909090909,10.9090909090909,8.18181818181818,8.18181818181818,5.45454545454545,12.7272727272727
"E00021164",104,11,19,17,5,7,11,3,11,20,10.5769230769231,18.2692307692308,16.3461538461538,4.80769230769231,6.73076923076923,10.5769230769231,2.88461538461538,10.5769230769231,19.2307692307692
"E00021165",134,10,17,28,25,8,9,13,4,20,7.46268656716418,12.6865671641791,20.8955223880597,18.6567164179104,5.97014925373134,6.71641791044776,9.70149253731343,2.98507462686567,14.9253731343284
"E00021166",176,12,25,44,13,21,7,19,6,29,6.81818181818182,14.2045454545455,25,7.38636363636364,11.9318181818182,3.97727272727273,10.7954545454545,3.40909090909091,16.4772727272727
"E00021167",154,18,51,31,13,11,6,10,1,13,11.6883116883117,33.1168831168831,20.1298701298701,8.44155844155844,7.14285714285714,3.8961038961039,6.49350649350649,0.649350649350649,8.44155844155844
"E00021168",319,25,115,97,24,17,11,13,3,14,7.83699059561129,36.0501567398119,30.4075235109718,7.52351097178683,5.32915360501567,3.44827586206897,4.07523510971787,0.940438871473354,4.38871473354232
"E00021169",262,19,94,59,22,11,15,17,7,18,7.25190839694656,35.8778625954198,22.5190839694656,8.3969465648855,4.19847328244275,5.72519083969466,6.48854961832061,2.67175572519084,6.87022900763359
"E00021170",180,13,38,29,14,9,22,22,15,18,7.22222222222222,21.1111111111111,16.1111111111111,7.77777777777778,5,12.2222222222222,12.2222222222222,8.33333333333333,10
"E00021171",252,22,46,43,24,14,17,33,16,37,8.73015873015873,18.2539682539683,17.0634920634921,9.52380952380952,5.55555555555556,6.74603174603175,13.0952380952381,6.34920634920635,14.6825396825397
"E00021172",138,15,44,29,12,11,7,9,2,9,10.8695652173913,31.8840579710145,21.0144927536232,8.69565217391304,7.97101449275362,5.07246376811594,6.52173913043478,1.44927536231884,6.52173913043478
"E00021173",177,20,45,43,17,6,12,12,9,13,11.2994350282486,25.4237288135593,24.2937853107345,9.6045197740113,3.38983050847458,6.77966101694915,6.77966101694915,5.08474576271187,7.34463276836158
"E00021174",199,22,68,74,15,7,1,4,2,6,11.0552763819095,34.1708542713568,37.1859296482412,7.53768844221105,3.51758793969849,0.50251256281407,2.01005025125628,1.00502512562814,3.01507537688442
"E00021175",179,11,58,34,24,6,10,10,7,19,6.14525139664804,32.4022346368715,18.9944134078212,13.4078212290503,3.35195530726257,5.58659217877095,5.58659217877095,3.91061452513966,10.6145251396648
"E00021176",163,12,47,29,18,9,14,11,8,15,7.36196319018405,28.8343558282209,17.7914110429448,11.0429447852761,5.52147239263804,8.58895705521472,6.74846625766871,4.9079754601227,9.20245398773006
"E00021177",140,5,26,32,11,20,8,9,7,22,3.57142857142857,18.5714285714286,22.8571428571429,7.85714285714286,14.2857142857143,5.71428571428571,6.42857142857143,5,15.7142857142857
