"GeographyCode","KS612EW0001","KS612EW0002","KS612EW0003","KS612EW0004","KS612EW0005","KS612EW0006","KS612EW0007","KS612EW0008","KS612EW0009","KS612EW0010","KS612EW0011","KS612EW0012","KS612EW0013","KS612EW0014","KS612EW0015","KS612EW0016","KS612EW0017","KS612EW0018","KS612EW0019","KS612EW0020","KS612EW0021","KS612EW0022","KS612EW0023","KS612EW0024","KS612EW0025","KS612EW0026","KS612EW0027","KS612EW0028","KS612EW0029","KS612EW0030","KS612EW0031"
"E02000864",2986,304,57,247,594,197,313,264,333,331,278,160,118,372,372,0,10.1808439383791,1.90890823844608,8.27193569993302,19.8928332217013,6.59745478901541,10.4822505023443,8.84125920964501,11.1520428667113,11.0850636302746,9.31011386470194,5.35833891493637,3.95177494976557,12.4581379772271,12.4581379772271,0
"E02000865",2611,284,37,247,567,205,240,196,311,234,257,160,97,317,317,0,10.8770585982382,1.41708157793949,9.45997702029874,21.71581769437,7.85139793182689,9.19188050555343,7.50670241286863,11.911145155113,8.96208349291459,9.84297204136346,6.12792033703562,3.71505170432784,12.1409421677518,12.1409421677518,0
"E02000866",3726,616,83,533,936,259,369,216,296,311,245,143,102,478,478,0,16.532474503489,2.22758990874933,14.3048845947397,25.1207729468599,6.95115405260333,9.90338164251208,5.79710144927536,7.94417606011809,8.3467525496511,6.57541599570585,3.83789586688137,2.73752012882448,12.8287707997853,12.8287707997853,0
"E02000867",3979,745,101,644,1103,307,274,252,316,269,194,129,65,519,519,0,18.7232973108821,2.53832621261624,16.1849710982659,27.7205327971852,7.71550640864539,6.88615229957276,6.333249560191,7.94169389293792,6.7604925860769,4.8755968836391,3.24202060819301,1.63357627544609,13.0434782608696,13.0434782608696,0
"E02000868",2719,364,43,321,669,186,252,159,242,205,204,125,79,438,438,0,13.3872747333579,1.58146377344612,11.8058109599117,24.6046340566385,6.8407502758367,9.26811327694005,5.8477381390217,8.9003310040456,7.53953659433615,7.50275836704671,4.59727841118058,2.90547995586613,16.1088635527768,16.1088635527768,0
"E02000869",2341,327,42,285,540,153,258,169,251,210,190,114,76,243,243,0,13.9683895771038,1.79410508329774,12.1742844938061,23.0670653566852,6.53566851772747,11.0209312259718,7.21913712088851,10.7219137120889,8.97052541648868,8.11618966253738,4.86971379752243,3.24647586501495,10.3801794105083,10.3801794105083,0
"E02000870",2436,323,44,279,549,162,215,195,262,259,175,97,78,296,296,0,13.2594417077176,1.80623973727422,11.4532019704433,22.5369458128079,6.65024630541872,8.82594417077176,8.00492610837438,10.7553366174056,10.632183908046,7.18390804597701,3.98193760262726,3.20197044334975,12.1510673234811,12.1510673234811,0
"E02000871",3151,221,24,197,515,217,276,296,404,337,291,162,129,594,594,0,7.01364646144081,0.761662964138369,6.25198349730244,16.3440177721358,6.88670263408442,8.75912408759124,9.39384322437322,12.8213265629959,10.6950174547763,9.23516344017772,5.14122500793399,4.09393843224373,18.8511583624246,18.8511583624246,0
"E02000872",3162,544,74,470,819,186,292,201,277,226,236,144,92,381,381,0,17.2043010752688,2.34029095509171,14.8640101201771,25.9013282732448,5.88235294117647,9.23466160657811,6.35673624288425,8.76027830487033,7.14737507906388,7.46363061353574,4.55407969639469,2.90955091714105,12.0493358633776,12.0493358633776,0
"E02000873",3406,314,43,271,552,165,226,189,271,230,226,114,112,1233,1233,0,9.2190252495596,1.26247798003523,7.95654726952437,16.2066940692895,4.8443922489724,6.63534938344099,5.54903112155021,7.95654726952437,6.75278919553729,6.63534938344099,3.34703464474457,3.28831473869642,36.2008220786847,36.2008220786847,0
"E02000874",2742,211,25,186,437,181,237,240,309,245,261,176,85,621,621,0,7.69511305616338,0.911743253099927,6.78336980306346,15.9372720641867,6.60102115244347,8.64332603938731,8.7527352297593,11.2691466083151,8.93508388037928,9.51859956236324,6.41867250182349,3.09992706053975,22.6477024070022,22.6477024070022,0
"E02000875",3460,347,50,297,576,219,302,313,397,368,354,220,134,584,584,0,10.028901734104,1.44508670520231,8.58381502890173,16.6473988439306,6.32947976878613,8.72832369942197,9.04624277456647,11.4739884393064,10.635838150289,10.2312138728324,6.35838150289017,3.8728323699422,16.878612716763,16.878612716763,0
"E02000876",3062,365,42,323,641,186,259,201,293,243,284,173,111,590,590,0,11.9203135205748,1.37165251469628,10.5486610058785,20.9340300457217,6.07446113651208,8.45852384062704,6.5643370346179,9.56890920966688,7.93598954931417,9.2749836708034,5.64990202482038,3.62508164598302,19.268451992162,19.268451992162,0
