"GeographyCode","QS117EW0001","QS117EW0002","QS117EW0003"
"E00021434",256,22,234
"E00021437",204,41,163
"E00021438",133,40,93
"E00021439",142,24,118
"E00021440",285,24,261
"E00021441",237,30,207
"E00021442",210,34,176
"E00021443",162,34,128
"E00021444",237,38,199
"E00021445",257,18,239
"E00021446",268,22,246
"E00021447",234,38,196
"E00021448",212,49,163
"E00021449",255,56,199
"E00021450",138,13,125
"E00021451",237,49,188
"E00021452",160,60,100
"E00021453",228,31,197
"E00021454",230,29,201
"E00021455",207,66,141
"E00021458",231,76,155
"E00021459",223,58,165
"E00021460",309,62,247
"E00021461",187,44,143
"E00021462",206,48,158
"E00021463",241,41,200
"E00021464",202,58,144
"E00021465",266,29,237
"E00021466",280,49,231
"E00021467",253,42,211
"E00021468",182,40,142
"E00021469",285,41,244
"E00021470",192,39,153
"E00021471",234,39,195
"E00021473",187,20,167
"E00021474",275,25,250
"E00021475",272,23,249
"E00021476",269,28,241
"E00021477",348,49,299
"E00021478",229,44,185
"E00021479",356,40,316
"E00021480",239,53,186
"E00021481",301,30,271
"E00021482",347,15,332
"E00021483",486,64,422
"E00021484",304,19,285
"E00021485",216,48,168
"E00021486",258,26,232
"E00021487",132,20,112
"E00021488",296,55,241
"E00021489",205,36,169
"E00021490",171,49,122
"E00021491",171,19,152
"E00021492",232,52,180
"E00021493",266,31,235
"E00021494",374,47,327
"E00021495",403,62,341
"E00021496",188,33,155
"E00021497",288,37,251
"E00021498",234,39,195
"E00021499",246,44,202
"E00021500",262,48,214
"E00021501",205,62,143
"E00021502",241,70,171
"E00021503",229,47,182
"E00021504",258,55,203
"E00021505",187,28,159
"E00021506",216,61,155
"E00021507",291,56,235
"E00021508",255,42,213
"E00021509",323,41,282
"E00021510",194,45,149
"E00021511",174,40,134
"E00021516",199,36,163
"E00021517",246,66,180
"E00021518",260,62,198
"E00021519",365,53,312
"E00021520",179,33,146
"E00021521",173,25,148
"E00021522",308,37,271
"E00021524",427,61,366
"E00021525",259,50,209
"E00021526",301,68,233
"E00021527",264,58,206
"E00021528",156,23,133
"E00021529",120,51,69
"E00021531",386,61,325
"E00021532",269,40,229
"E00021533",226,65,161
"E00021534",209,48,161
"E00021535",231,36,195
"E00021536",244,39,205
"E00021537",296,48,248
"E00021538",590,96,494
"E00021539",236,50,186
"E00021541",216,67,149
"E00021542",175,33,142
"E00021543",248,42,206
"E00021544",155,20,135
"E00021546",169,36,133
"E00021547",183,44,139
"E00021549",258,25,233
"E00021550",263,63,200
"E00021552",153,34,119
"E00021553",204,39,165
"E00021554",208,47,161
"E00021555",285,50,235
"E00021556",255,59,196
"E00021557",284,62,222
"E00021559",249,46,203
"E00021560",294,48,246
"E00021561",255,58,197
"E00021562",273,42,231
"E00021563",247,29,218
"E00021564",192,15,177
"E00021565",136,37,99
"E00021566",365,55,310
"E00021567",253,34,219
"E00021569",240,52,188
"E00021572",250,59,191
"E00021574",191,23,168
"E00021577",178,54,124
"E00021579",218,24,194
"E00021580",265,32,233
"E00021582",254,15,239
"E00021583",265,58,207
"E00021584",193,31,162
"E00021585",373,28,345
"E00021586",275,18,257
"E00021587",240,27,213
"E00021588",194,53,141
"E00021590",230,33,197
"E00021591",230,53,177
"E00021592",208,24,184
"E00021593",129,51,78
"E00021594",224,38,186
"E00021595",253,38,215
"E00021596",271,51,220
"E00021597",251,26,225
"E00021598",222,35,187
"E00021599",274,67,207
"E00021600",252,62,190
"E00021601",176,47,129
"E00021602",303,29,274
"E00021603",160,52,108
"E00021604",262,62,200
"E00021605",229,46,183
"E00021606",230,72,158
"E00021607",167,47,120
"E00021608",192,45,147
"E00021610",236,59,177
"E00021611",287,51,236
"E00021612",190,74,116
"E00021613",180,63,117
"E00021614",239,83,156
"E00021615",197,90,107
"E00021616",279,17,262
"E00021617",160,58,102
"E00021618",174,30,144
"E00021619",286,50,236
"E00021620",190,62,128
"E00021621",209,34,175
"E00021622",226,55,171
"E00021623",120,57,63
"E00021624",263,67,196
"E00021625",407,96,311
"E00021626",280,97,183
"E00021627",336,83,253
"E00021628",177,45,132
"E00021629",203,59,144
"E00021630",197,54,143
"E00021631",258,42,216
"E00021632",205,50,155
"E00021633",180,39,141
"E00021634",235,49,186
"E00021635",201,47,154
"E00021636",215,38,177
"E00021637",339,51,288
"E00021639",218,22,196
"E00021640",236,46,190
"E00021641",281,38,243
"E00021642",216,40,176
"E00021643",163,25,138
"E00021644",220,43,177
"E00021646",294,41,253
"E00021648",190,45,145
"E00021649",275,28,247
"E00021650",203,29,174
"E00021651",210,58,152
"E00021652",237,52,185
"E00021653",360,48,312
"E00021654",236,73,163
"E00021655",167,22,145
"E00021656",291,37,254
"E00021657",189,40,149
"E00021658",151,34,117
"E00021659",253,65,188
"E00021660",186,24,162
"E00021661",359,83,276
"E00021662",383,47,336
"E00021663",176,74,102
"E00021665",270,45,225
"E00021666",403,85,318
"E00021667",292,39,253
"E00021668",350,88,262
"E00021669",287,26,261
"E00021670",233,31,202
"E00021671",214,24,190
"E00021672",321,36,285
"E00021673",245,34,211
"E00021674",312,50,262
"E00021675",322,40,282
"E00021676",280,71,209
"E00021677",240,35,205
"E00021678",328,52,276
"E00021679",120,18,102
"E00021680",393,57,336
"E00021681",240,69,171
"E00021682",364,26,338
"E00021683",360,39,321
"E00021685",429,69,360
"E00021686",285,106,179
"E00021687",362,39,323
"E00021688",306,49,257
"E00021689",257,80,177
"E00021690",374,87,287
"E00021691",217,48,169
"E00021692",242,68,174
"E00021693",348,76,272
"E00021694",317,54,263
"E00021695",308,38,270
"E00021696",406,62,344
"E00021697",224,63,161
"E00021698",240,35,205
"E00021699",269,68,201
"E00021700",408,73,335
"E00021701",348,53,295
"E00021702",210,37,173
"E00021703",221,38,183
"E00021704",262,43,219
"E00021705",308,57,251
"E00021706",235,30,205
"E00021707",270,46,224
"E00021708",225,30,195
"E00021709",228,28,200
"E00021710",213,32,181
"E00021711",377,66,311
"E00021712",253,46,207
"E00021713",193,34,159
"E00021714",172,56,116
"E00021715",257,59,198
"E00021716",166,55,111
"E00021717",193,48,145
"E00021718",297,61,236
"E00021719",117,18,99
"E00021722",275,80,195
"E00021723",192,42,150
"E00021724",205,42,163
"E00021725",175,21,154
"E00021726",153,47,106
"E00021727",153,57,96
"E00021728",169,41,128
"E00021729",133,20,113
"E00021730",255,60,195
"E00021731",250,58,192
"E00021732",187,22,165
"E00021733",420,135,285
"E00021734",375,58,317
"E00021735",320,35,285
"E00021736",302,21,281
"E00021737",206,21,185
"E00021738",224,50,174
"E00021739",249,34,215
"E00021740",267,63,204
"E00021741",220,45,175
"E00021742",412,67,345
"E00021743",246,51,195
"E00021744",497,93,404
"E00021745",146,34,112
"E00021746",220,67,153
"E00021748",415,69,346
"E00021750",271,18,253
"E00021752",287,39,248
"E00021753",171,54,117
"E00021754",122,18,104
"E00021755",277,34,243
"E00021756",168,32,136
"E00021757",168,36,132
"E00021758",249,52,197
"E00021759",237,26,211
"E00021760",214,50,164
"E00021761",173,37,136
"E00021762",210,23,187
"E00021763",261,27,234
"E00021764",353,19,334
"E00021766",285,23,262
"E00021767",174,63,111
"E00167078",228,44,184
"E00167079",207,42,165
"E00167080",250,48,202
"E00167081",225,34,191
"E00167082",277,42,235
"E00167083",235,36,199
"E00167084",190,46,144
"E00167085",200,61,139
"E00167086",275,44,231
"E00167087",250,47,203
"E00167088",189,48,141
"E00167089",140,24,116
"E00167090",154,53,101
"E00167091",261,54,207
"E00167092",241,46,195
"E00167093",161,40,121
"E00167094",230,26,204
"E00167095",219,42,177
"E00167096",130,21,109
"E00167097",216,63,153
"E00167098",126,32,94
"E00167099",107,40,67
"E00167100",506,64,442
"E00167101",242,64,178
"E00167102",238,51,187
"E00167103",199,56,143
"E00167104",200,47,153
"E00167105",283,37,246
"E00167106",271,59,212
"E00167107",186,66,120
"E00167108",282,51,231
"E00167109",202,64,138
"E00167110",212,42,170
"E00167111",264,53,211
"E00167112",672,154,518
"E00167113",303,68,235
"E00167114",295,27,268
"E00167115",577,224,353
"E00167116",187,51,136
"E00167117",125,6,119
"E00167118",222,54,168
"E00167119",237,50,187
"E00167120",232,63,169
"E00167121",237,52,185
"E00167122",180,65,115
"E00167123",222,40,182
"E00167124",249,62,187
"E00167125",152,36,116
"E00167126",336,55,281
"E00167127",220,39,181
"E00167128",170,42,128
"E00167129",506,152,354
"E00167130",697,245,452
"E00167131",79,10,69
"E00167132",386,196,190
"E00167133",127,33,94
"E00167134",201,68,133
"E00167135",227,45,182
"E00167136",118,10,108
"E00167137",208,64,144
"E00167138",201,73,128
"E00167139",277,145,132
"E00167140",201,66,135
"E00167141",292,65,227
"E00167142",403,66,337
"E00167143",235,38,197
"E00167144",262,30,232
"E00167145",175,36,139
"E00167146",269,62,207
"E00167147",158,65,93
"E00167148",184,61,123
"E00167149",137,34,103
"E00167150",341,93,248
"E00167151",381,107,274
"E00167152",158,73,85
"E00167153",233,57,176
"E00167154",185,43,142
"E00167155",271,36,235
"E00167156",224,47,177
"E00167157",302,81,221
"E00167158",236,80,156
"E00167159",190,49,141
"E00167160",210,46,164
"E00167161",199,30,169
"E00167162",302,80,222
"E00167163",243,44,199
"E00167164",82,27,55
"E00167165",220,55,165
"E00167166",427,32,395
"E00167167",260,38,222
"E00167168",241,67,174
"E00167169",210,75,135
"E00167170",145,28,117
"E00167171",136,18,118
"E00167172",166,54,112
"E00167173",317,52,265
"E00167174",217,54,163
"E00167175",164,69,95
"E00167176",301,98,203
"E00167177",244,40,204
"E00167178",252,46,206
"E00167179",234,51,183
"E00167180",201,55,146
"E00167181",136,12,124
"E00167182",94,39,55
"E00167183",111,23,88
"E00167184",145,51,94
"E00167185",148,39,109
"E00167186",229,39,190
"E00167187",227,40,187
"E00167188",283,36,247
"E00167189",237,41,196
"E00167190",175,29,146
"E00167191",203,41,162
"E00167192",197,32,165
"E00167193",151,44,107
"E00167194",203,62,141
"E00167195",154,45,109
"E00167196",131,27,104
"E00167197",165,32,133
"E00167198",337,49,288
"E00167199",153,10,143
"E00167200",199,30,169
"E00167201",191,47,144
"E00167202",125,46,79
"E00167203",288,36,252
"E00167204",228,30,198
"E00167205",194,47,147
"E00167206",242,24,218
"E00167207",234,26,208
"E00167208",252,32,220
"E00167209",285,64,221
"E00167210",126,24,102
"E00167211",248,38,210
"E00167212",182,61,121
"E00167213",229,32,197
"E00167214",248,52,196
"E00167215",252,57,195
"E00167216",217,30,187
"E00167217",180,25,155
"E00167218",214,47,167
"E00167219",176,38,138
"E00167220",217,61,156
"E00167221",268,54,214
"E00167222",208,17,191
"E00167223",237,61,176
"E00167224",212,76,136
"E00167225",215,27,188
"E00167226",206,61,145
"E00167227",249,52,197
"E00167228",205,43,162
"E00167229",200,45,155
"E00167230",183,58,125
"E00167231",206,39,167
"E00167232",172,47,125
"E00167233",150,33,117
"E00167234",236,36,200
"E00167235",294,37,257
"E00167236",170,30,140
"E00167237",171,38,133
"E00167238",221,53,168
"E00167239",118,48,70
"E00167240",266,45,221
"E00167241",229,27,202
"E00167242",147,36,111
"E00167243",253,43,210
"E00167244",233,32,201
"E00167245",243,59,184
"E00167246",141,36,105
"E00167247",138,23,115
"E00167248",352,161,191
"E00167249",344,129,215
"E00167250",213,34,179
"E00167251",301,50,251
"E00167252",255,48,207
"E00167253",227,55,172
"E00167254",195,32,163
"E00167255",249,29,220
"E00167256",216,56,160
"E00167257",276,67,209
"E00167258",256,23,233
"E00167259",154,22,132
"E00167260",309,37,272
"E00167261",299,52,247
"E00167262",77,17,60
"E00167263",188,27,161
"E00167264",205,48,157
"E00167265",218,40,178
"E00167266",202,41,161
