"GeographyCode","KS105EW0001","KS105EW0002","KS105EW0003","KS105EW0004","KS105EW0005","KS105EW0006","KS105EW0007","KS105EW0008","KS105EW0009","KS105EW0010","KS105EW0011","KS105EW0012","KS105EW0013","KS105EW0014","KS105EW0015","KS105EW0016","KS105EW0017","KS105EW0018","KS105EW0019","KS105EW0020","KS105EW0021","KS105EW0022","KS105EW0023","KS105EW0024","KS105EW0025","KS105EW0026","KS105EW0027","KS105EW0028","KS105EW0029","KS105EW0030","KS105EW0031"
"E01004197",964,31,307,14,50,117,10,77,25,6,62,35,32,16,1,181,3.21576763485477,31.8464730290456,1.45228215767635,5.18672199170125,12.1369294605809,1.03734439834025,7.98755186721992,2.59336099585062,0.622406639004149,6.43153526970954,3.63070539419087,3.3195020746888,1.6597510373444,0.103734439834025,18.7759336099585
"E01004198",606,84,159,16,30,64,18,26,12,0,40,24,36,5,1,91,13.8613861386139,26.2376237623762,2.64026402640264,4.95049504950495,10.5610561056106,2.97029702970297,4.29042904290429,1.98019801980198,0,6.6006600660066,3.96039603960396,5.94059405940594,0.825082508250825,0.165016501650165,15.016501650165
"E01004199",574,47,140,8,16,114,16,17,14,2,73,28,33,3,1,62,8.18815331010453,24.390243902439,1.39372822299652,2.78745644599303,19.8606271777003,2.78745644599303,2.9616724738676,2.4390243902439,0.348432055749129,12.7177700348432,4.8780487804878,5.74912891986063,0.522648083623693,0.174216027874564,10.801393728223
"E01004200",585,13,164,7,25,47,4,83,9,3,12,17,18,23,0,160,2.22222222222222,28.034188034188,1.1965811965812,4.27350427350427,8.03418803418803,0.683760683760684,14.1880341880342,1.53846153846154,0.512820512820513,2.05128205128205,2.90598290598291,3.07692307692308,3.93162393162393,0,27.3504273504274
"E01004201",619,51,165,7,25,81,17,24,15,4,50,22,26,8,5,119,8.23909531502423,26.6558966074313,1.13085621970921,4.03877221324717,13.0856219709208,2.74636510500808,3.87722132471729,2.4232633279483,0.646203554119548,8.07754442649435,3.55411954765751,4.20032310177706,1.2924071082391,0.807754442649435,19.2245557350565
"E01004202",713,17,213,3,60,73,10,107,12,0,42,18,22,9,2,125,2.38429172510519,29.8737727910238,0.420757363253857,8.41514726507714,10.2384291725105,1.40252454417952,15.0070126227209,1.68302945301543,0,5.890603085554,2.52454417952314,3.08555399719495,1.26227208976157,0.280504908835905,17.531556802244
"E01004203",689,39,155,8,29,73,14,72,11,1,42,29,25,15,1,175,5.66037735849057,22.4963715529753,1.1611030478955,4.20899854862119,10.5950653120464,2.03193033381713,10.4499274310595,1.59651669085631,0.145137880986938,6.09579100145138,4.20899854862119,3.62844702467344,2.17706821480406,0.145137880986938,25.3991291727141
"E01004204",631,85,164,15,30,80,18,23,10,2,37,28,36,6,2,95,13.4706814580032,25.9904912836767,2.37717908082409,4.75435816164818,12.6782884310618,2.85261489698891,3.64500792393027,1.58478605388273,0.316957210776545,5.86370839936609,4.43740095087163,5.70522979397781,0.950871632329636,0.316957210776545,15.0554675118859
"E01004205",688,30,171,5,28,148,22,22,8,1,58,21,62,21,1,90,4.36046511627907,24.8546511627907,0.726744186046512,4.06976744186047,21.5116279069767,3.19767441860465,3.19767441860465,1.16279069767442,0.145348837209302,8.43023255813953,3.05232558139535,9.01162790697674,3.05232558139535,0.145348837209302,13.0813953488372
"E01004206",554,47,175,10,18,88,14,19,5,1,47,22,30,10,2,66,8.48375451263538,31.5884476534296,1.80505415162455,3.24909747292419,15.884476534296,2.52707581227437,3.42960288808664,0.902527075812274,0.180505415162455,8.48375451263538,3.97111913357401,5.41516245487365,1.80505415162455,0.36101083032491,11.913357400722
"E01004207",515,49,140,7,30,63,12,23,8,3,44,24,27,22,2,61,9.51456310679612,27.1844660194175,1.35922330097087,5.8252427184466,12.2330097087379,2.33009708737864,4.46601941747573,1.55339805825243,0.58252427184466,8.54368932038835,4.66019417475728,5.24271844660194,4.27184466019417,0.388349514563107,11.8446601941748
"E01004208",788,23,257,3,61,68,10,79,4,1,14,9,33,35,2,189,2.91878172588833,32.6142131979695,0.380710659898477,7.74111675126904,8.62944162436548,1.26903553299492,10.0253807106599,0.50761421319797,0.126903553299492,1.77664974619289,1.14213197969543,4.18781725888325,4.44162436548223,0.253807106598985,23.9847715736041
"E01004209",466,24,130,7,12,97,12,8,4,0,45,27,38,4,0,58,5.15021459227468,27.8969957081545,1.50214592274678,2.57510729613734,20.8154506437768,2.57510729613734,1.71673819742489,0.858369098712446,0,9.65665236051502,5.79399141630901,8.15450643776824,0.858369098712446,0,12.4463519313305
"E01004211",720,34,281,2,51,44,7,98,4,1,18,9,19,7,1,144,4.72222222222222,39.0277777777778,0.277777777777778,7.08333333333333,6.11111111111111,0.972222222222222,13.6111111111111,0.555555555555556,0.138888888888889,2.5,1.25,2.63888888888889,0.972222222222222,0.138888888888889,20
"E01004212",720,41,277,8,41,81,12,57,4,1,43,14,25,24,3,89,5.69444444444444,38.4722222222222,1.11111111111111,5.69444444444444,11.25,1.66666666666667,7.91666666666667,0.555555555555556,0.138888888888889,5.97222222222222,1.94444444444444,3.47222222222222,3.33333333333333,0.416666666666667,12.3611111111111
